"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
892205	471554	0	9964	100622	0	100622	0	0	24370	0	1459073	0	41742		264940	418278	105038	89755	1401633	903	15698	34365	19450	17948	86583	155663	159222	28981	242246	32013	46514	53435	6830	165509	138792	0	78527	4223	true	32922	10376	292756	97343	467257	405	
892223	13083	0	6480	23594	0	45808	0	0	0	0	53943	0	3042		11858	18359	3741	39328	50901	0	0	276	0	0	2773	7577	5378	721	10304	1111	3115	1825	0	4591	6051	0	4226	0	true							
892250	4200	0	2148	8195	0	10344	0	0	0	0	7291	0	843		2258	0	86	8196	6448	0	0	0	0	0	446	792	1800	53	1238	0	0	0	0	833	0	0	0	0	false							
893248	129324	0	1627	14875	0	24604	0	0	0	0	238360	0	26359		42961	38768	11629	22976	212001	1	0	2796	0	0	6496	22737	20892	6647	29233	2620	5430	4866	581	13810	13497	0	8050	0	true							
893640	12516	0	2766	44795	0	44795	0	0	17354	0	155167	0	24065		31201	54832	7624	42029	119537	0	11565	2179	3712	3216	11178	25194	23990	95	36372	4273	18141	4145	803	29256	27362	7585	22413	486	true							
893855	6159	0	269	78774	0	79327	0	0	10863	0	132144	0	12296		21682	62847	5070	79058	117656	0	2192	1554	154	154	7652	19168	11362	1223	24428	1878	7225	10658	3972	17723	23733	1735	9103	2192	true							
894245	1302	0	3920	3171	0	9937	0	0	4195	0	25192	0	634		3410	5832	264	6017	8626	0	15932	0	4195	4195	4894	10604	1844	465	12533	0	251	0	0	14397	251	0	251	8734	true							
894272	27153	0	19836	28799	0	49094	0	0	0	0	134321	0	18643		41402	9764	16084	29258	115678	0	0	6530	0	0	13497	34069	21405	2589	47566	10019	5508	9648	669	30158	25844	0	15527	0	true							
894348	22664	0	11501	117079	0	124365	0	0	103106	0	350302	0	22579		75578	202619	15991	112864	326479	0	1244	4280	103106	74136	13428	18559	48002	23315	31987	3002	511	13829	4372	27727	21714	0	3513	481	true							
894544	227182	0	4846	18495	0	62179	0	0	5249	0	349721	0	52147		72524	13579	16887	57333	297484	0	90	2139	5249	0	17289	31322	33711	12692	48611	5677	7093	1175	0	22491	13945	0	12770	0	true							
894553	38427	0	12980	96417	0	116026	0	0	2590	0	1041832	0	76570		53621	606491	3906	103046	965018	0	244	1156	2590	2590	31172	72979	26074	1641	104151	37840	165333	61219	655	78246	265047	0	203173	0	true	48564	17342	40228	20384	38194	233	
894834	3445	0	2062	11203	0	13943	0	0	0	0	16119	0	1350		5486	0	1387	11881	14769	0	0	693	0	0	3648	6155	948	373	9803	660	890	0	0	5638	1550	0	1550	0	true							
894946	11634	0	3309	26420	0	47060	0	0	5411	0	98947	0	2815		24815	35295	2607	43751	96132	0	0	0	0	0	4430	16769	14527	3409	21199	10456	1396	1032	0	14320	12884	5411	11852	0	false							
895055	12712	0	6833	33467	0	56530	0	0	78028	0	249795	0	69608		61093	9158	5602	49697	107104	0	73083	2262	66613	16847	15644	59701	65792	34145	75341	13227	30678	6260	2478	114189	52643	5501	43905	115214	true							
895448	13688	0	713	8252	0	19346	0	0	17759	0	76447	0	10010		16049	7622	4295	18319	50481	314	15956	1487	17759	6185	6646	20770	17490	4085	27416	506	3850	1009	781	32942	6146	0	4356	3589	true							
895710	152953	0	115627	257720	0	468572	0	0	0	0	557177	0	44982		144210	179494	92894	352945	512195	0	0	24624	0	0	101559	40702	40774	20010	110474	4040	14783	694	2167	58835	21685	0	17999	0	true	111075	82802	115192	32365	137444	14015	
896155	32894	0	26445	33719	0	69691	0	0	0	0	99644	0	11100		21062	33003	10175	43246	88544	0	0	4178	0	0	4952	9086	11370	5422	13290	1568	302	740	307	9768	2917	0	1568	0	true							
896427	49472	212	34007	52344	0	80940	0	0	17498	0	152861	31	42273		22764	7652	8089	46721	110557	0	0	3397	17498	3748	10940	6209	9856	8470	13936	37380	6749	9294	6839	12711	60262	0	43847	0	true							
897170	132664	0	0	139883	0	169038	0	0	72477	0	621563	0	0		192780	51980	50194	169038	509790	0	111773	19814	72477	9582	39025	111204	128667	78635	150229	6577	26663	28979	17170	164750	79389	0	33240	38119	true							
897237	4680	0	707	3929	0	8603	0	0	0	0	14394	0	21		3156	2800	1460	7896	14373	0	0	332	0	0	277	2353	1255	1756	2630	0	866	407	0	2485	1273	0	866	0	true							
897330	8529	0	1876	16271	0	22710	0	0	0	0	33404	0	5491		8702	597	3424	20559	27913	275	0	0	0	0	2409	5386	3877	6094	7795	2878	2234	662	738	9064	6512	0	5112	0	false							
897451	14247	0	3016	18229	0	21555	0	0	2205	0	26678	0	705		8217	1737	2739	18539	25973	0	0	798	2205	2205	1636	5430	3060	265	5835	0	0	303	0	2175	303	0	0	0	true							
897648	15464	0	10638	29086	0	48681	0	0	0	0	50139	0	2690		12236	8272	4030	38043	47449	0	0	0	0	0	6671	11765	1185	0	18436	2087	4695	0	0	7385	6782	0	6782	0	false							
897853	5531	0	2951	12634	0	28375	0	0	0	0	46559	0	4224		15274	15445	5900	25424	42335	0	0	743	0	0	4583	9591	5224	2522	14174	2342	1321	0	0	6646	3663	0	3663	0	true							
898458	49043	0	14592	229620	0	287836	0	0	79098	0	385788	0	34139		16166	260189	8462	273237	350903	7	746	3323	79098	79098	16674	10954	16124	7881	27416	5094	8474	10153	1202	35467	24923	0	13568	993	false							
898579	43198	0	0	27664	0	113652	0	0	0	0	220401	0	0		65344	24751	27824	113652	220401	0	0	11053	0	0	15622	48163	38908	16812	63298	4535	18777	6447	3188	54161	32948	0	23312	0	true							
898627	33783	0	9657	99851	0	185156	0	0	0	0	197149	0	11635		58578	70933	14043	175499	185514	0	0	4305	0	0	21292	42103	12866	7277	61851	2459	5505	0	931	24960	8895	0	7964	0	true							
898850	404	0	0	92569	0	102423	0	0	13627	0	247477	0	3872		73499	80464	2708	102423	186082	0	57523	1301	13627	10666	29098	68995	29470	6792	98093	6753	24133	1366	0	60858	32252	0	30886	52318	true							
899008	162141	0	614	32525	0	99156	0	0	0	0	357395	0	84		73113	33811	29000	98542	357085	0	226	9904	0	0	15822	49456	52590	7562	65278	5398	12318	13410	4887	52317	36013	0	17716	0	true							
899156	15182	0	1513	7507	0	13272	0	0	0	0	25737	0	2764		7307	701	3016	11759	22973	0	0	1209	0	0	2424	5232	1242	65	7656	0	891	0	0	1656	891	0	891	0	true							
899343	264839	1	32543	40257	0	57728	0	0	0	0	386616	0	2510		42426	61004	18696	25184	384106	0	0	6560	0	0	15788	24183	12356	3063	38082	2705	885	1792	0	12964	5383	0	2327	0	false							
899428	126176	0	4126	153062	0	253066	0	0	550	0	450271	0	35343		75032	199060	22176	248940	414928	0	0	9655	550	550	17235	40188	35707	15138	57287	1413	4843	7956	2556	33235	16768	0	6256	0	true							
899642	38047	0	22835	54899	0	107055	0	0	0	0	96882	0	4222		25566	16711	6708	84215	92660	5	0	1047	0	0	16567	11541	6742	883	27781	3841	2243	307	0	10167	6391	0	6084	0	true							
899651	23696	0	15456	26145	0	47067	0	0	0	0	70102	0	12442		18450	1852	8704	31611	57660	0	0	3917	0	0	10782	9119	8517	8051	16882	1619	884	3039	2544	18019	8086	0	1134	0	false							
899736	194231	26	3524	16512	0	40682	0	0	0	0	277684	0	31520		21309	45951	7412	35126	245897	2006	267	2303	0	0	4450	10383	8247	8318	14833	257	0	3310	2538	10089	6105	0	257	99	true							
900034	184422	0	10062	20330	0	31605	0	0	0	0	273823	0	3319		21040	43713	9470	21029	262810	514	7694	2629	0	0	14206	20761	4493	929	31949	2135	1615	1550	0	19349	5300	0	3750	7445	true							
900146	37220	0	53178	30216	0	186316	0	0	45889	0	210470	0	16879		48367	71390	16140	133138	193120	0	471	795	45889	45614	26041	35605	19081	10518	61646	3748	1998	3237	1632	42878	10615	0	5746	0	true							
900306	559831	0	7333	58490	0	77654	0	0	442946	0	1608861	0	76122		305209	329596	30220	70214	1439437	107	93302	10714	442946	306733	96675	251066	221003	52841	347741	9251	22188	61739	4671	316376	97849	0	31439	88203	true	10177	15752	61057	233975	245848	306901	
900379	2730	0	0	7800	0	7800	0	0	0	0	71953	0	1365		16994	28970	10171	7800	70588	0	0	4864	0	0	5018	10766	10516	9520	15784	525	1182	1635	1092	18825	4434	0	1707	0	false							
900502	116094	0	0	59933	0	94741	0	0	0	0	163265	0	0		24283	5399	13743	94741	163265	0	0	3029	0	0	10503	11938	8220	3175	22441	6282	310	1044	300	9553	7936	0	6592	0	true							
900678	26623	0	0	13947	0	34116	0	0	1933	0	146369	0	20085		50227	19252	22424	34116	126284	0	0	9745	0	0	7123	19626	21577	23369	26749	13978	10277	4246	297	21469	28798	0	24255	0	false							
901134	44102	0	500	46029	0	87186	0	0	15000	0	104438	0	2836		30037	15111	3643	86686	100607	0	995	721	15000	15000	5068	26400	7801	957	31468	0	1846	1587	1566	10189	4999	0	1846	995	true							
901358	216922	0	4196	32120	0	32120	0	0	37380	0	315242	0	34921		20466	48945	7255	27923	279104	1	1217	1261	37380	36182	15478	18019	8820	6188	33497	0	251	311	309	28038	871	0	251	0	true							
901451	3615	0	484	11970	0	19570	47	0	0	0	22074	0	207		5750	1009	858	19002	21867	37	0	0	0	0	3846	8094	63	0	11940	1344	1055	3048	0	6253	5447	0	2398	0	false							
901741	27425	0	0	34572	0	52981	0	0	0	0	97951	0	0		36949	22136	6679	51780	97951	1201	0	542	0	0	9187	18948	12559	6454	28135	0	299	944	0	10199	1243	0	299	0	true							
901938	60132	0	17938	116554	0	179160	0	0	0	0	367488	0	84855		82442	91574	31697	161222	282633	0	0	12244	0	0	20781	58272	29287	46028	77151	19073	31154	4777	6411	71925	61415	0	49976	0	true							
901974	16421	0	4087	31646	0	31646	0	0	0	0	61120	0	8529		23539	9271	7441	27559	52591	0	0	1723	0	0	4943	11394	11275	2728	16337	2250	2838	0	0	6801	5088	0	5088	0	true							
902645	5070	0	659	426	0	13057	0	0	0	0	14143	0	792		4074	0	3116	12398	13351	0	0	1457	0	0	3911	2787	786	0	6649	449	1141	0	0	3409	1590	0	1590	0	false							
902672	110678	11	1225	44861	0	75806	0	0	3000	0	211421	0	13746		42985	0	29776	74570	197675	0	0	19429	3000	3000	11044	33231	28808	10161	44275	1116	7838	5676	2869	40259	17499	0	8954	0	true							
903240	15852	0	6183	33891	0	56240	0	0	0	0	124762	0	8748		38520	14777	20626	50057	116014	0	0	10410	0	0	13638	33831	30110	4222	46250	2033	5421	3497	1381	43281	12332	0	7454	0	false							
903455	12566	0	5045	41769	0	41770	0	0	6196	0	88556	0	11688		16414	35924	5587	36725	76868	0	0	1835	6196	2145	4515	12554	11595	3435	17069	1603	4057	2307	0	15685	7967	0	5660	0	true							
903754	8453	0	1549	12631	0	18696	0	0	3510	0	47843	0	4431		16405	12607	5865	17147	43164	0	248	1480	3510	1504	6125	7657	8320	2629	13782	499	1142	411	0	8326	2052	0	1641	248	true							
903950	18105	0	19358	36283	0	72650	0	0	0	0	55221	0	11550		10864	17472	2282	53292	43671	0	0	352	0	0	2604	6806	5263	1253	9267	0	2650	418	650	5062	3718	0	2650	0	true							
904171	56159	2	8199	41368	0	89754	0	0	0	0	222531	0	5212		60722	44721	18989	81553	217319	0	0	7674	0	0	10503	33946	36354	23961	44449	2741	6658	5275	2213	44042	16887	0	9399	1741	true							
904359	23824	0	12548	41285	0	78142	0	0	0	0	81668	0	4581		28637	14967	9994	65591	77087	3	0	3387	0	0	5763	15395	11136	7478	21158	543	0	979	1582	11136	3104	0	543	0	true							
904845	14446	0	7528	13255	0	46939	0	0	0	0	51495	0	2405		15171	5744	9188	39402	49089	9	1	4657	0	0	2887	9358	9954	6026	12213	514	1444	1122	0	13054	3080	0	1958	0	true							
905356	7913	0	3611	25451	0	33432	0	0	0	0	104165	0	17898		15674	24939	1049	29821	54949	0	31318	216	0	0	11303	26441	13581	831	37732	15258	2334	756	808	36482	19156	0	17591	28556	false							
905673	30390	0	0	17101	0	24952	0	0	0	0	57843	67	0		14670	7046	5701	24907	57776	45	0	1160	0	0	3740	7258	6128	1026	10998	0	1994	260	0	3482	2254	0	1994	0	true							
906241	64294	0	0	1326	0	1458	0	0	12275	0	429745	0	33648		57849	217150	24691	1458	395173	0	924	10952	12275	0	17481	39430	32316	19217	56563	16956	17898	2248	2756	50594	39858	0	34854	0	true							
906410	25024	0	591	15312	0	27746	0	0	0	0	85280	0	1719		35378	5589	13875	27155	83561	0	0	4151	0	0	3626	9918	19848	17296	13517	0	251	1582	2146	15312	3979	0	251	0	true							
906652	20132	0	40714	35065	0	85438	0	0	0	0	52171	0	10404		8463	17772	4726	44513	41767	211	0	1728	0	0	1481	4744	3713	2699	6225	271	908	0	452	4174	1631	0	1179	0	false							
907444	11569	0	2421	21870	0	42889	0	0	0	0	49047	0	4816		14464	1957	5580	40329	44231	139	0	2135	0	0	5120	8450	6465	3925	13570	3356	4200	3005	1000	9497	11561	0	7556	0	false							
907547	79988	0	10643	78203	0	125675	0	0	0	0	187371	0	5176		31166	54713	12640	115032	182195	0	0	1198	0	0	7756	19458	16566	1208	27132	3153	3113	1415	0	13822	7681	0	6266	0	false							
908450	82817	0	556	65158	0	97830	0	0	0	0	118417	0	19676		15264	5788	1680	97274	98741	0	0	0	0	0	3920	10053	4797	7530	13973	302	2810	0	400	11036	3512	0	3112	0	true							
908553	61594	0	24874	72259	0	220602	0	0	5895	0	199422	0	4424		64876	47155	12221	195728	194998	0	0	2344	5895	5895	16445	33572	26756	7213	50017	1573	3166	1602	345	19110	6686	0	4739	0	true							
908861	14027	47	6360	102482	0	102482	0	0	28221	0	74835	26	9887		7705	32306	2761	96075	63750	0	1172	754	28221	26817	4454	19411	2429	943	10354	253	0	252	761	19532	1266	0	253	2733	true							
909055	59461	5	31663	103734	0	183502	0	0	0	0	209128	0	18435		56253	67455	19289	151809	190693	25	0	6770	0	0	16980	32326	17240	10033	49306	1368	504	1916	1843	20327	5631	0	1872	0	true							
909541	15355	0	0	31021	0	33222	0	0	0	0	96725	0	6172		29291	10987	4841	33222	90553	0	0	1037	0	0	6189	27509	21029	1616	33698	2244	4548	6991	258	27052	14041	0	6792	2140	true							
909756	5586	0	1021	10857	0	21935	0	0	5125	0	39549	0	1236		11768	15546	864	20914	38313	0	0	0	5125	4340	3600	8400	4744	870	12000	0	0	802	0	5846	802	0	0	1239	true							
910079	4260	0	0	0	0	0	0	0	0	0	6419	0	1		1883	0	902	0	6418	0	0	276	0	0	286	1250	618	5	1536	0	0	0	0	276	0	0	0	0	true							
910118	222438	0	2840	39380	0	39380	0	0	16080	0	366119	0	89109		40194	63934	12210	36540	277010	0	0	2598	16080	15031	8112	21900	16728	6425	26765	20869	4950	765	0	12969	26583	0	25819	4706	true							
910239	9115	0	16638	24582	0	43920	0	0	8287	0	70319	0	8704		12156	19909	3887	27282	61615	0	0	2644	8287	6259	7824	16851	8152	3006	24675	1294	2579	504	1085	23677	5462	0	3873	0	false							
911160	207147	0	1845	31165	0	58127	0	0	0	0	431905	0	73346	0	51794	82252	15856	56206	352764	76	5795	5613	0	0	15020	44320	44406	7692	59340	3857	13107	13165	939	59644	31068	0	16964	5795	true							
911339	22407	0	2498	40728	0	44873	0	0	0	0	76005	0	2178		21541	23619	6168	42375	73827	0	0	954	0	0	3997	9468	8324	6962	13448	300	319	250	359	7210	1228	0	619	0	true							
911759	2655	9	1286	8592	0	11563	0	0	1000	0	27478	191	5603		6389	11829	1437	10268	20684	0	1000	100	0	0	1961	5163	896	1597	4309	0	3375	0	0	3229	3375	0	3375	0	true							
911973	380114	0	0	188952	0	832083	0	0	0	0	1528321	0	0		506310	0	118222	832083	1528321	0	0	43544	0	0	147680	603626	167753	60079	751299	27046	107207	23673	11143	472828	169069	0	134252	0	true	22644	47970	0	0	0	380114	
912550	7380	16	2958	15607	0	25504	0	0	6179	0	21671	0	1099		3463	7576	502	22530	20572	0	0	0	6179	6179	2599	2922	941	252	5521	0	0	0	0	3251	0	0	0	0	false							
912578	3220	0	1687	11480	0	45124	0	0	0	0	42393	0	209		7561	7996	1218	43437	42184	0	0	442	0	0	13339	11221	3838	54	2456	951	1489	285	0	20891	2725	0	2440	13333	false							
912756	3756	0	1500	6732	0	13387	0	0	0	0	21766	0	1067		7680	6100	2316	11887	20699	0	0	728	0	0	1238	4663	2665	2112	5901	0	0	0	1232	2998	1232	0	0	0	true							
913146	1813	0	0	14920	0	29182	0	0	42700	0	172785	0	285		68781	24380	4746	29182	151108	0	21392	2692	42700	5470	16772	45930	40770	28104	62702	528	7731	6504	252	62795	15015	0	8259	21392	true							
913436	17024	0	2244	13727	0	23560	0	0	0	0	24686	0	893		2946	0	5960	21316	23793	0	0	0	0	0	880	2012	1623	1806	2892	310	0	755	275	3376	1340	0	310	0	false							
913753	773171	0	19991	222011	0	302711	0	0	24685	0	1992126	0	32511		63509	898205	31167	282720	1959054	0	561	15678	24685	24429	55926	102823	12936	7212	158749	42467	93641	4130	1617	115387	141854	0	136107	0	true	33932	31723	363190	534617	254996	518172	
913856	523914	0	66436	465431	0	641609	0	0	31481	0	3420530	0	412421		386639	2141673	108894	575168	3007585	5	524	33066	31481	21471	126099	254590	173666	33652	373959	30955	81072	41460	13449	201368	166936	0	112027	0	true	77633	181711	361934	396835	482955	17309	
914330	24480	0	7598	21198	0	57900	0	0	0	0	63721	0	5660		16249	10278	5624	50277	57856	25	205	1130	0	0	3590	7920	8167	3752	11510	500	2361	2069	604	7180	5534	0	2861	0	true							
914545	19801	13	12372	31804	0	58558	0	0	0	0	111160	0	23217		26233	48520	10890	46173	87943	0	0	3719	0	0	8597	7810	13088	5979	14956	2150	3023	1637	555	9242	7364	0	5173	0	true							
914648	130167	0	8432	40965	0	117035	0	0	44165	0	730191	0	82744		98370	383827	33852	108497	642217	106	5230	11223	44165	44165	28693	76464	48278	21870	105099	5137	19250	11552	4953	76935	40892	0	24387	4972	true							
914853	31637	0	5053	14982	0	53808	0	0	0	0	91470	0	7539		24817	24850	6122	48755	83931	0	0	1103	0	0	4804	14421	9271	3964	19225	502	1768	253	0	7643	2523	0	2270	0	true							
915056	5667	0	248	8787	0	11601	0	0	0	0	36852	0	1990		18916	6003	4338	11353	34862	0	0	1193	0	0	2577	6062	10385	5858	8639	0	300	0	0	5966	300	0	300	0	false							
915065	398751	0	639	56800	0	62878	0	0	809	0	512089	100	27994		7243	58908	5791	62239	483995	0	0	1821	809	809	7223	6075	1695	310	12503	21095	7261	10486	285	8060	39127	0	28356	0	true							
915878	2334211	42	7	9145	0	112071	0	0	684782	0	8362336	0	101		3741980	39444	1111398	112022	8362235	0	0	319629	684782	239230	578070	1540628	2459711	954443	2118698	65979	112965	196053	80832	1790872	455829	0	178944	0	true	0	102876	39444	0	2190244	143967	
915935	4199	0	3089	2293	0	10622	0	0	0	0	10440	0	2102		5581	0	1342	7533	8338	0	0	143	0	0	1595	855	1715	1414	2450	304	356	0	0	0	660	0	660	0	true							
916147	15770	0	6614	21590	0	40000	0	0	0	0	67238	0	19379		10856	32529	4165	33386	47859	0	0	1267	0	0	2601	6507	3617	1374	9055	0	2810	2030	0	3243	4840	0	2810	0	false							
916259	6896	0	87	9507	0	11683	0	0	2958	0	32116	0	1965		9190	4064	1481	11596	30151	0	0	168	0	0	2355	7596	5288	970	9951	866	1860	505	1716	7019	4947	1242	2726	0	true							
916343	21515	25	1746	12823	0	21325	0	0	6696	0	47535	0	2758		10051	7413	3401	19554	44777	0	0	1319	6696	3475	3340	10478	2305	190	13818	271	1713	310	0	6262	2294	0	1984	0	true							
916745	102829	0	29659	60487	0	163834	0	0	0	0	274956	0	29872		48946	53008	58032	134175	245084	0	0	1583	0	0	15703	20065	38385	13086	35768	13070	12433	4144	2232	38293	31879	0	25503	0	true							
916857	10085	0	191	30728	0	36789	0	0	0	0	70865	0	2282		4062	34511	1227	36598	64029	0	4554	264	0	0	4149	8511	3916	321	12660	4039	4192	1141	0	12835	9372	0	8231	0	false							
917050	5900	0	6402	31983	0	43936	0	0	12316	0	105485	0	12337		27519	45107	2085	37534	93148	0	0	878	12316	0	4793	17731	22848	3542	22524	0	767	3295	1502	21395	5564	0	767	31664	false							
917500	34915	3	8328	34401	0	45835	0	0	0	0	112919	0	42042		18798	44907	12835	37504	70877	0	0	3729	0	0	3494	6923	7669	8692	10290	0	553	3033	2733	7980	6319	0	553	0	true							
917555	35593	0	9101	90116	0	112677	0	0	0	0	88947	0	5981		13289	23014	5460	103576	82966	0	0	1220	0	0	5207	15713	2829	206	20920	2761	3368	256	0	10666	6385	0	6129	0	false							
917630	10620	0	1312	17909	0	23592	0	0	0	0	46003	0	1745		12138	8522	4692	22280	44258	0	0	1860	0	0	2269	10935	7224	1245	13204	524	4016	97	551	9535	5188	0	4540	0	true							
917742	9552663	0	100088	1445283	0	1825129	0	0	2292917	0	20418960	0	2891681		964661	8676946	342089	1397113	17526539	327928	740	70417	2292917	2292647	338229	435869	420607	121085	749730	528231	265699	64119	15512	351129	873561	0	792098	0	true	158041	261647	3613177	4229733	4483471	3801729	
917854	26688	1	13299	74564	0	79665	0	0	0	0	65556	0	4591		10128	18034	2592	66365	60965	0	0	153	0	0	2416	6303	4201	465	8719	1349	3321	1526	1252	3257	7449	0	4670	0	false							
918132	51457	1	1084	28702	0	59572	0	0	0	0	82080	0	179		17062	3200	5860	58487	81901	0	0	1562	0	0	3094	8252	9052	5741	11216	0	251	533	500	9077	1284	0	251	0	true							
918150	30446	0	5156	26185	0	41192	0	0	0	0	49650	0	46		3543	1017	0	36036	49604	0	0	0	0	0	4008	10600	6	0	14608	1699	1873	0	0	11071	3572	0	3572	0	true							
918356	6153	0	2491	10196	0	15075	0	0	0	0	20919	0	2399		6390	6798	1607	12584	18520	0	0	0	0	0	1712	3257	2739	0	4969	0	0	260	0	1318	260	0	0	0	false							
918477	99264	0	325	73100	0	135859	0	0	0	0	615724	0	5550		200056	50102	48863	135534	610174	0	0	15462	0	0	125257	155406	108587	14700	280663	21795	24385	15128	1099	203894	62407	0	46180	0	true							
918655	3018	0	3042	24564	0	24564	0	0	0	0	25409	0	1943		6831	7331	661	21522	23466	0	0	0	0	0	3961	6508	2211	1135	10469	0	989	257	0	6984	1246	0	989	0	true							
918776	5099	0	0	280	0	815	0	0	0	0	13122	0	0		5399	0	2837	815	13122	0	0	1195	0	0	807	2546	3059	1097	3309	0	0	515	0	2109	515	0	0	0	true							
918879	33821	0	8495	20555	0	39943	0	0	0	0	104547	0	41915		15850	42805	8603	31418	62458	30	174	4257	0	0	2474	6937	8692	5528	9226	0	698	3049	543	7781	4290	0	698	0	false							
918918	4382	75	0	2112059	5713	2183246	0	99392	3102610	0	4097217	0	0		3129245	162090	1516	2166649	3997825	10809	0	377	3102610	2911053	511739	2485658	192941	809	2997396	495358	238726	4100	1416	61900	739600	0	734083	0	false							
918954	31030	0	12012	45520	0	102310	0	0	0	0	82860	0	1266		16924	22005	9383	90298	81522	0	72	3533	0	0	3345	8652	9077	3022	11997	832	1989	1309	1598	7172	5728	0	2820	0	true							
919344	12580	0	5051	39667	0	54107	0	0	92	0	109923	0	6372		28920	7051	8312	49056	103551	0	0	3547	92	92	9121	19935	21723	13139	28802	7547	4677	8681	5468	34998	26373	0	12224	0	false							
919456	0	0	497	29242	0	34902	0	0	12080	0	107722	0	7019		23086	33456	6018	34405	89231	0	11472	3170	12080	4009	4752	16033	25613	18978	20785	1251	856	3515	3268	42290	8890	0	2107	10261	true							
919568	4534	0	200	23385	0	25168	0	0	2500	0	26621	0	795		11880	1350	1382	24968	25826	0	0	365	2500	2500	2670	13030	3052	57	13199	761	0	650	517	6928	1928	0	761	6600	true							
919755	6912	0	12112	10983	0	26033	0	0	37217	0	56713	0	3367		41378	0	1590	13921	53243	0	103	399	37217	25197	2619	29276	15397	1188	25197	0	278	343	700	7101	1321	0	278	0	true							
919773	7770	0	0	6376	0	6776	0	0	0	0	68296	0	0		17633	10078	9339	6776	68296	0	0	3019	0	0	6513	19897	6780	0	26160	4039	9527	3692	0	15557	17258	0	13566	0	true							
920210	38762	0	27164	28066	0	67549	0	0	0	0	93402	0	16140		16405	27330	8575	40385	77262	0	0	3569	0	0	4737	10863	4286	3520	15600	0	509	1080	2315	7001	3904	0	509	0	true							
920359	22267	0	5231	19467	0	29069	0	0	0	0	53289	0	8047		13373	6263	8003	23838	45242	0	0	0	0	0	4414	11559	5462	1821	15973	0	940	253	309	9884	1502	0	940	0	true							
920733	24525	0	6899	30584	0	48934	0	0	0	0	126578	0	12194		31184	18437	11155	42035	114384	0	0	4165	0	0	6086	27090	24058	3218	33176	514	15263	5918	1467	29269	23162	0	15777	0	true							
920854	86890	0	36250	47390	0	111081	0	0	42210	0	253619	0	11590		56725	35547	9351	74831	230948	0	11081	2205	42210	42004	26896	18430	49829	8215	30255	5617	1215	16349	4631	46645	27812	0	2048	18912	true							
920975	36491	0	2158	26648	0	46636	0	0	16059	0	170056	0	21515		42844	25627	16103	44478	125816	0	22725	7501	0	0	6967	27901	34299	10774	34845	2554	20878	2575	1992	37095	27999	16059	23431	6666	true							
