"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
900454																																																											187717	15622	15622	9.03%	11.68%	10.71%	172095	1606904	1905355	-461	0	74726	10.71%	1	0	186704	11374	3695	0	1399	0	0	-1457	-402		0	0	172095	0	0	0	0	0	0	172095	0	0	0	0	0	0	0	0	0	15622	0	15069	0	0	1920424	112439									
900502																																																											94850	945	945	24.86%	54.67%	54.12%	93905	173510	377790	-2965	0	4126	54.12%	1	0	90939	0	0	0	5171	0	0	-8137	0		0	0	93905	0	0	0	0	0	0	93905	0	0	0	0	0	0	0	0	0	945	0	0	0	0	377790	89778									
900678																																																											22307	783	783	11.20%	25.94%	25.03%	21524	86009	192109	-258	0	0	25.03%	1	0	21266	0	0	0	42	0	0	-300	0		0	0	21524	0	0	0	0	0	0	21524	0	0	0	0	0	0	0	0	0	783	0	0	0	0	192109	21524									
901134																																																											26285	1290	1290	10.93%	18.37%	17.47%	24995	143067	228637	769	0	1200	17.47%	1	0	25764	0	0	0	1043	0	0	-274	0		0	0	24995	0	0	0	0	0	0	24995	0	0	0	0	0	0	0	0	0	1290	0	0	0	0	228637	23795									
901358																																																											45368	4271	4271	10.33%	13.28%	12.03%	41097	341666	397680	134	0	29020	12.03%	1	0	41631	400	0	0	134	0	0	0	0		0	0	41097	0	0	0	0	0	0	41097	0	0	0	0	0	0	0	0	0	4271	0	400	0	0	398080	12477									
901451																																																											7417	194	194	16.19%	38.41%	37.40%	7223	19311	44609	-6	0	200	37.40%	1	0	7217	0	0	0	-6	0	0	0	0		0	0	7223	0	0	0	0	0	0	7223	0	0	0	0	0	0	0	0	0	194	0	0	0	0	44609	7023									
901741																																																											19043	1541	1541	9.32%	15.45%	14.20%	17502	123273	187795	0	0	11231	14.20%	1	0	17502	0	0	0	0	0	0	0	0		0	0	17502	0	0	0	0	0	0	17502	0	0	0	0	0	0	0	0	0	1541	0	0	0	0	187795	6271									
901938																																																											63827	5094	5094	10.82%	15.68%	14.43%	58733	407132	542969	481	0	1520	14.43%	1	0	61617	2363	40	0	2335	0	0	-1854	0		0	0	58733	0	0	0	0	0	0	58733	0	0	0	0	0	0	0	0	0	5094	0	2403	0	0	545372	59616									
901974																																																											10282	746	746	11.26%	16.36%	15.18%	9536	62834	84713	14	0	0	15.18%	1	0	9732	130	52	0	14	0	0	0	0		0	0	9536	0	0	0	0	0	0	9536	0	0	0	0	0	0	0	0	0	746	0	182	0	0	84895	9718									
902645																																																											2924	167	167	8.53%	14.08%	13.27%	2757	20774	32322	0	0	1000	13.27%	1	0	2757	0	0	0	0	0	0	0	0		0	0	2757	0	0	0	0	0	0	2757	0	0	0	0	0	0	0	0	0	167	0	0	0	0	32322	1757									
902672																																																											39423	2811	2811	10.86%	17.55%	16.29%	36612	224685	337033	-552	0	3823	16.29%	1	0	36060	0	0	0	-194	0	0	-358	0		0	0	36612	0	0	0	0	0	0	36612	0	0	0	0	0	0	0	0	0	2811	0	0	0	0	337033	32789									
903240																																																											26129	1690	1690	12.15%	19.33%	18.08%	24439	135164	201153	329	0	6250	18.08%	1	0	24768	0	0	0	329	0	0	0	0		0	0	24439	0	0	0	0	0	0	24439	0	0	0	0	0	0	0	0	0	1690	0	0	0	0	201153	18189									
903455																																																											19137	1401	1401	11.66%	14.69%	13.61%	17736	130310	152130	373	0	10032	13.61%	1	0	18109	0	0	0	373	0	0	0	0		0	0	17736	0	0	0	0	0	0	17736	0	0	0	0	0	0	0	0	0	1401	0	0	0	0	152130	7704									
903558																																																											7677	573	573	10.44%	16.78%	15.53%	7104	45748	68039	60	0	900	15.53%	1	0	7164	0	0	0	60	0	0	0	0		0	0	7104	0	0	0	0	0	0	7104	0	0	0	0	0	0	0	0	0	573	0	0	0	0	68039	6204									
903754																																																											9212	549	549	12.79%	19.89%	18.71%	8663	46308	67718	64	0	1750	18.71%	1	0	8727	0	0	0	64	0	0	0	0		0	0	8663	0	0	0	0	0	0	8663	0	0	0	0	0	0	0	0	0	549	0	0	0	0	67718	6913									
903950																																																											15290	1003	1003	8.91%	15.16%	14.17%	14287	100850	160349	1	0	6500	14.17%	1	0	14287	0	0	0	0	0	0	0	0		0	0	14287	0	0	0	0	0	0	14287	0	0	0	0	0	0	0	0	0	1003	0	0	0	0	160349	7786									
904171																																																											36021	2867	2867	10.11%	15.71%	14.46%	33154	229294	327773	257	0	0	14.46%	1	0	33412	0	0	0	257	0	0	0	0		0	0	33155	0	1	0	0	0	1	33154	0	0	0	0	0	0	0	0	0	2867	0	1	0	0	327774	33155									
904201																																																											31041	2346	2346	10.21%	14.22%	13.15%	28695	218270	280925	179	0	14215	13.15%	1	0	28874	0	0	0	179	0	0	0	0		0	0	28695	0	0	0	0	0	0	28695	0	0	0	0	0	0	0	0	0	2346	0	0	0	0	280925	14480									
904359																																																											17254	1685	1685	8.96%	12.88%	11.62%	15569	133961	173814	-35	0	5084	11.62%	1	0	16168	634	0	0	-35	0	0	0	0		0	0	15569	0	0	0	0	0	0	15569	0	0	0	0	0	0	0	0	0	1685	0	634	0	0	174448	11119									
904845																																																											9979	702	702	8.51%	17.85%	16.59%	9277	55903	108976	-73	0	6000	16.59%	1	0	9204	0	0	0	-73	0	0	0	0		0	0	9277	0	0	0	0	0	0	9277	0	0	0	0	0	0	0	0	0	702	0	0	0	0	108976	3277									
905356																																																											9731	619	619	9.22%	13.42%	12.57%	9112	72510	98778	12	0	11380	12.57%	1	0	11599	2341	146	0	0	0	0	0	0		0	0	9112	0	0	0	0	0	0	9112	0	0	0	0	0	0	0	0	0	619	0	2487	0	0	101265	207									
905673																																																											28438	876	876	19.79%	35.21%	34.13%	27562	80763	139280	21	-356	2787	34.13%	1	0	28607	0	0	410	377	0	0	-356	0		0	0	28176	0	0	0	0	614	614	27562	0	0	0	0	614	0	0	0	0	876	0	1024	0	0	139948	25799									
906175																																																											54578	264	264	22.76%	110.77%	110.24%	54314	49270	238593	123	0	0	110.24%	1	0	54437	0	0	0	123	0	0	0	0		0	0	54314	0	0	0	0	0	0	54314	0	0	0	0	0	0	0	0	0	264	0	0	0	0	238593	54314									
906241																																																											53288	3921	3921	10.41%	17.02%	15.77%	49367	313074	474208	775	0	2300	15.77%	1	0	50142	0	0	0	1821	0	0	-1046	0		0	0	49367	0	0	0	0	0	0	49367	0	0	0	0	0	0	0	0	0	3921	0	0	0	0	474208	47067									
906410																																																											21390	932	932	15.82%	25.33%	24.23%	20458	84434	129296	426	0	925	24.23%	1	0	20884	0	0	0	426	0	0	0	0		0	0	20458	0	0	0	0	0	0	20458	0	0	0	0	0	0	0	0	0	932	0	0	0	0	129296	19533									
906652																																																											17559	772	772	9.57%	18.79%	17.96%	16787	93468	175478	974	0	10481	17.96%	1	0	17990	0	229	0	974	0	0	0	0		0	0	16787	0	0	0	0	0	0	16787	0	0	0	0	0	0	0	0	0	772	0	229	0	0	175707	6535									
907257																																																											9500	650	650	10.57%	18.36%	17.10%	8850	51754	83701	226	0	10200	17.10%	1	0	9100	0	0	0	226	0	0	0	0		0	24	8850	0	0	0	0	0	0	8850	0	0	0	0	0	0	0	0	0	650	0	24	0	0	83725	-1326									
907444																																																											12738	732	732	11.77%	21.90%	20.64%	12006	58157	101975	84	0	400	20.64%	1	0	12090	0	0	0	99	0	0	-15	0		0	0	12006	0	0	0	0	0	0	12006	0	0	0	0	0	0	0	0	0	732	0	0	0	0	101975	11606									
907547																																																											38084	2360	2360	12.40%	17.83%	16.73%	35724	213587	288197	465	0	23331	16.73%	1	0	44208	8019	0	0	465	0	0	0	0		0	0	35724	0	0	0	0	0	0	35724	0	0	0	0	0	0	0	0	0	2360	0	8019	0	0	296216	20412									
908450																																																											20157	2031	2031	8.17%	12.46%	11.21%	18126	161763	221916	207	0	8900	11.21%	1	0	18333	0	0	0	207	0	0	0	0		0	0	18126	0	0	0	0	0	0	18126	0	0	0	0	0	0	0	0	0	2031	0	0	0	0	221916	9226									
908553																																																											54890	4195	4195	12.96%	16.39%	15.14%	50695	334944	391116	194	0	22315	15.14%	1	0	51183	0	294	0	194	0	0	0	0		0	0	50695	0	0	0	0	0	0	50695	0	0	0	0	0	0	0	0	0	4195	0	294	0	0	391410	28674									
908861																																																											15539	1255	1255	10.01%	15.06%	13.84%	14284	103171	142742	-441	0	16888	13.84%	1	0	15701	1857	0	0	721	0	0	-1161	0		0	0	14284	0	0	0	0	0	0	14284	0	0	0	0	0	0	0	0	0	1255	0	1857	0	0	144599	-746									
909055																																																											40040	3527	3527	8.42%	14.28%	13.02%	36513	280348	433868	1387	0	13368	13.02%	1	0	37994	94	0	0	1387	0	0	0	0		0	0	36513	0	0	0	0	0	0	36513	0	0	0	0	0	0	0	0	0	3527	0	94	0	0	433962	23239									
909541																																																											21326	1758	1758	10.99%	15.19%	13.94%	19568	140411	178043	31	0	14535	13.94%	1	0	19599	0	0	0	31	0	0	0	0		0	0	19568	0	0	0	0	0	0	19568	0	0	0	0	0	0	0	0	0	1758	0	0	0	0	178043	5033									
909756																																																											4586	535	535	7.04%	9.68%	8.55%	4051	47365	57503	2	0	9340	8.55%	1	0	4051	0	0	0	0	0	0	0	0		0	0	4051	0	0	0	0	0	0	4051	0	0	0	0	0	0	0	0	0	535	0	0	0	0	57503	-5291									
910079																																																											2860	50	57	21.50%	45.59%	44.68%	2803	6273	13038	10	0	0	44.68%	1	0	2813	0	0	0	10	0	0	0	0		0	0	2803	0	0	0	0	0	0	2803	0	0	0	0	0	0	0	0	0	57	0	0	7	0	13038	2803									
910118																																																											53973	3534	3548	12.04%	19.15%	17.89%	50425	281864	418663	-55	0	750	17.89%	1	0	50370	0	0	0	449	0	0	-504	0		0	0	50425	0	0	0	0	0	0	50425	0	0	0	0	0	0	0	0	0	3548	0	0	14	0	418663	49675									
910239																																																											12769	641	641	10.01%	16.98%	16.13%	12128	75196	121128	341	0	4200	16.13%	1	0	12469	0	0	0	341	0	0	0	0		0	0	12128	0	0	0	0	0	0	12128	0	0	0	0	0	0	0	0	0	641	0	0	0	0	121128	7928									
910314																																																											26912	1726	1726	13.85%	19.56%	18.30%	25186	137601	181862	80	0	24774	18.30%	1	0	25290	0	0	0	80	24	0	0	0		0	0	25186	0	0	0	0	0	0	25186	0	0	0	0	0	0	0	0	0	1726	0	0	0	0	181862	436									
910873																																																											33149	888	891	13.30%	46.68%	45.43%	32258	71013	242456	57	0	0	45.43%	1	0	32315	0	0	0	57	0	0	0	0		0	0	32258	0	0	0	0	0	0	32258	0	0	0	0	0	0	0	0	0	891	0	0	3	0	242456	32258									
911160																																																											55117	2210	2214	9.00%	16.25%	15.60%	52903	339195	587979	-574	0	54980	15.60%	1	0	63866	8539	1199	0	-574	0	0	0	0		0	0	54702	0	0	0	0	1799	1799	52903	0	0	0	0	1799	0	0	0	0	2214	0	9738	4	0	597717	9460									
911339																																																											16152	1068	1068	10.65%	18.50%	17.27%	15084	87327	141699	74	0	2046	17.27%	1	0	15158	0	0	0	74	0	0	0	0		0	0	15084	0	0	0	0	0	0	15084	0	0	0	0	0	0	0	0	0	1068	0	0	0	0	141699	13038									
911759																																																											6843	345	345	13.21%	16.31%	15.49%	6498	41950	49193	0	0	1400	15.49%	1	0	6498	0	0	0	0	0	0	0	0		0	0	6498	0	0	0	0	0	0	6498	0	0	0	0	0	0	0	0	0	345	0	0	0	0	49193	5098									
911825																																																											37073	1947	1947	10.93%	14.17%	13.43%	35126	261635	321230	98	0	20193	13.43%	1	0	35224	0	0	0	98	0	0	0	0		0	0	35126	0	0	0	0	0	0	35126	0	0	0	0	0	0	0	0	0	1947	0	0	0	0	321230	14933									
911973																																																											254048	17377	17377	9.78%	18.68%	17.40%	236671	1359827	2420615	-68	0	2150	17.40%	1	0	255137	0	0	0	-68	68	0	0	0		0	0	255137	0	18466	0	0	0	18466	236671	0	0	0	0	0	0	0	0	0	17377	0	18466	0	0	2439081	253055									
912550																																																											6519	403	403	11.14%	17.23%	16.16%	6116	37845	54900	12	0	1650	16.16%	1	0	6269	141	0	0	12	0	0	0	0		0	0	6116	0	0	0	0	0	0	6116	0	0	0	0	0	0	0	0	0	403	0	141	0	0	55041	4607									
912578																																																											9558	987	987	10.41%	12.17%	10.91%	8571	78554	82365	0	0	2255	10.91%	1	0	8571	0	0	0	0	0	0	0	0		0	0	8571	0	0	0	0	0	0	8571	0	0	0	0	0	0	0	0	0	987	0	0	0	0	82365	6316									
912756																																																											3542	253	253	8.94%	17.58%	16.32%	3289	20149	36786	135	0	2000	16.32%	1	0	3427	0	0	0	138	0	0	0	0		0	0	3289	0	0	0	0	0	0	3289	0	0	0	0	0	0	0	0	0	253	0	0	0	0	36786	1292									
912943																																																											20921	351	351	21.80%	41.67%	40.97%	20570	50212	94338	161	0	7030	40.97%	1	0	20731	0	0	0	161	0	0	0	0		0	0	20570	0	0	0	0	0	0	20570	0	0	0	0	0	0	0	0	0	351	0	0	0	0	94338	13540									
913146																																																											14195	804	804	14.36%	22.22%	20.96%	13391	63896	93223	-24	0	12130	20.96%	1	0	14306	939	0	0	-24	0	0	0	0		0	0	13391	0	0	0	0	0	0	13391	0	0	0	0	0	0	0	0	0	804	0	939	0	0	94162	2200									
913436																																																											8637	194	194	16.17%	46.68%	45.63%	8443	18502	52207	0	0	350	45.63%	1	0	8444	0	1	0	0	0	0	0	0		0	0	8443	0	0	0	0	0	0	8443	0	0	0	0	0	0	0	0	0	194	0	1	0	0	52208	8094									
913641																																																											2306	118	118	8.63%	18.55%	17.60%	2188	12429	25353	75	0	875	17.60%	1	0	2263	0	0	0	75	0	0	0	0		0	0	2188	0	0	0	0	0	0	2188	0	0	0	0	0	0	0	0	0	118	0	0	0	0	25353	1313									
913753																																																											209235	15673	15673	9.40%	13.12%	12.14%	193562	1595061	2058881	0	0	48088	12.14%	1	0	224046	30484	0	0	0	0	0	0	0		0	0	193562	0	0	0	0	0	0	193562	0	0	0	0	0	0	0	0	0	15673	0	30484	0	0	2089365	175958									
913838																																																											18276	1399	1399	10.23%	12.51%	11.55%	16877	146128	165005	-239	0	5835	11.55%	1	0	16640	0	2	0	-239	0	0	0	0		0	0	16877	0	0	0	0	0	0	16877	0	0	0	0	0	0	0	0	0	1399	0	2	0	0	165007	11044									
913856																																																											449278	42649	42699	9.67%	13.18%	11.93%	406579	3407732	4203371	4582	0	97450	11.93%	1	0	436125	22275	2689	0	4582	0	0	0	0		0	0	406579	0	0	0	0	0	0	406579	0	0	0	0	0	0	0	0	0	42699	0	24964	50	0	4228335	334093									
914330																																																											14574	399	399	12.09%	31.48%	30.61%	14175	46302	117222	-22	0	2000	30.61%	1	0	14153	0	0	0	-22	0	0	0	0		0	0	14175	0	0	0	0	0	0	14175	0	0	0	0	0	0	0	0	0	399	0	0	0	0	117222	12175									
914545																																																											23758	1024	1024	12.03%	24.17%	23.13%	22734	98288	188909	894	0	3000	23.13%	1	0	23457	0	0	0	723	0	0	0	0		0	0	22734	0	0	0	0	0	0	22734	0	0	0	0	0	0	0	0	0	1024	0	0	0	0	188909	19563									
914648																																																											86042	8707	8707	9.71%	11.45%	10.29%	77335	751349	796554	77	0	36212	10.29%	1	0	80968	2635	921	0	77	0	0	0	0		0	0	77335	0	0	0	0	0	0	77335	0	0	0	0	0	0	0	0	0	8707	0	3556	0	0	800110	44679									
914853																																																											14987	1394	1394	9.90%	13.44%	12.19%	13593	111490	137255	432	0	9500	12.19%	1	0	14081	0	56	0	432	0	0	0	0		0	0	13593	0	0	0	0	0	0	13593	0	0	0	0	0	0	0	0	0	1394	0	56	0	0	137311	4149									
915056																																																											5404	498	498	8.30%	13.55%	12.30%	4906	39884	59132	40	0	490	12.30%	1	0	4946	0	0	0	40	0	0	0	0		0	0	4906	0	0	0	0	0	0	4906	0	0	0	0	0	0	0	0	0	498	0	0	0	0	59132	4416									
915065																																																											60163	5070	5070	8.58%	13.92%	12.74%	55093	432338	642106	-441	0	18660	12.74%	1	0	56720	0	0	827	-441	0	0	0	0		0	0	56334	0	0	0	0	1241	1241	55093	0	0	0	0	1241	0	0	0	0	5070	0	2068	0	0	644174	38501									
915645																																																											3224	134	134	7.67%	19.75%	18.93%	3090	16326	40294	278	0	1500	18.93%	1	0	4068	0	0	280	278	0	0	0	0		0	0	3510	0	0	0	0	420	420	3090	0	0	0	0	420	0	0	0	0	134	0	700	0	0	40994	2290									
915878																																																											1677809	71554	71558	12.78%	22.92%	21.95%	1606251	7319002	12564609	-13065	0	627412	21.95%	1	0	1597791	3151	1468	0	1926	0	0	-14991	0		0	0	1606237	0	0	0	0	0	0	1606237	0	0	14	14	0	14	0	0	4	71558	0	4619	0	0	12569228	983444									
915935																																																											2411	124	124	10.22%	18.53%	17.57%	2287	13013	22385	15	0	900	17.57%	1	0	2302	0	0	0	15	0	0	0	0		0	0	2287	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	124	0	0	0	0	22385	1387									
916147																																																											19284	679	679	12.76%	31.32%	30.22%	18605	61568	145812	0	0	3000	30.22%	1	0	18605	0	0	0	0	0	0	0	0		0	0	18605	0	0	0	0	0	0	18605	0	0	0	0	0	0	0	0	0	679	0	0	0	0	145812	15605									
916259																																																											5455	286	286	10.14%	10.52%	9.97%	5169	51865	50963	0	0	4000	9.97%	1	0	5169	0	0	0	0	0	0	0	0		0	0	5169	0	0	0	0	0	0	5169	0	0	0	0	0	0	0	0	0	286	0	0	0	0	50963	1169									
916343																																																											11900	289	289	14.51%	28.75%	28.06%	11611	41385	80020	51	0	1500	28.06%	1	0	11662	0	0	0	51	0	0	0	0		0	0	11611	0	0	0	0	0	0	11611	0	0	0	0	0	0	0	0	0	289	0	0	0	0	80020	10111									
916745																																																											60060	3279	3279	13.03%	23.10%	21.84%	56781	259977	435831	796	0	52771	21.84%	1	0	57748	0	171	0	796	0	0	0	0		0	0	56781	0	0	0	0	0	0	56781	0	0	0	0	0	0	0	0	0	3279	0	171	0	0	436002	4181									
916857																																																											11364	1088	1088	9.99%	13.06%	11.81%	10276	87006	102833	29	0	4104	11.81%	1	0	10495	0	190	0	29	0	0	0	0		0	0	10276	0	0	0	0	0	0	10276	0	0	0	0	0	0	0	0	0	1088	0	190	0	0	103023	6362									
917032																																																											34696	1422	1422	13.05%	30.63%	29.38%	33274	113267	254975	436	0	10000	29.38%	1	0	33710	0	0	0	436	0	0	0	0		0	0	33274	0	0	0	0	0	0	33274	0	0	0	0	0	0	0	0	0	1422	0	0	0	0	254975	23274									
917050																																																											21306	1924	1927	11.28%	12.84%	11.68%	19379	165919	171758	37	0	6425	11.68%	1	0	19416	0	0	0	37	0	0	0	0		0	0	19379	0	0	0	0	0	0	19379	0	0	0	0	0	0	0	0	0	1927	0	0	3	0	171758	12954									
917331																																																											43922	2258	2258	16.37%	17.87%	16.95%	41664	245750	254472	582	0	23527	16.95%	1	0	50679	8425	8	0	582	0	0	0	0		0	0	41664	0	0	0	0	0	0	41664	0	0	0	0	0	0	0	0	0	2258	0	8433	0	0	262905	26570									
917500																																																											22344	1009	1009	13.73%	27.76%	26.51%	21335	80491	155441	622	0	600	26.51%	1	0	21957	0	0	0	622	0	0	0	0		0	0	21335	0	0	0	0	0	0	21335	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	155441	20735									
917555																																																											25267	1866	1866	10.11%	17.12%	15.86%	23401	147580	231477	-157	0	18000	15.86%	1	0	23244	0	0	0	-157	0	0	0	0		0	0	23401	0	0	0	0	0	0	23401	0	0	0	0	0	0	0	0	0	1866	0	0	0	0	231477	5401									
917630																																																											13639	513	513	14.62%	33.33%	32.07%	13126	40923	89769	-219	0	7805	32.07%	1	0	13560	0	0	0	1637	0	0	-1203	0		0	0	13126	0	0	0	0	0	0	13126	0	0	0	0	0	0	0	0	0	513	0	0	0	0	89769	5974									
917742	2569363	248017	248033	8.68%	12.97%	11.72%	2321330	19802586	26758405	15147	0	2430194	10.72%	0	3077489	934465	4815	693	37439	0	0	-22292	0		0	0	2122369	0	0	0	0	0	0	2122369	0	0	200000	200000	1039	198961	0	0	0	248033	0	939973	16	0	27698378	632148																						1																																														
917854																																																											24863	1346	1346	13.96%	16.91%	16.00%	23517	146999	168428	137	0	5462	16.00%	1	0	23654	0	0	0	137	0	0	0	0		0	0	23517	0	0	0	0	0	0	23517	0	0	0	0	0	0	0	0	0	1346	0	0	0	0	168428	18055									
918132																																																											18561	1347	1347	11.47%	17.25%	16.00%	17214	107614	150026	48	0	757	16.00%	1	0	17262	0	0	0	48	0	0	0	0		0	0	17214	0	0	0	0	0	0	17214	0	0	0	0	0	0	0	0	0	1347	0	0	0	0	150026	16457									
918150																																																											10800	622	622	12.33%	21.71%	20.46%	10178	49746	82533	0	0	700	20.46%	1	0	10178	0	0	0	0	0	0	0	0		0	0	10178	0	0	0	0	0	0	10178	0	0	0	0	0	0	0	0	0	622	0	0	0	0	82533	9478									
918356																																																											7023	354	354	15.32%	25.40%	24.12%	6669	27653	43528	33	0	2000	24.12%	1	0	6702	0	0	0	33	0	0	0	0		0	0	6669	0	0	0	0	0	0	6669	0	0	0	0	0	0	0	0	0	354	0	0	0	0	43528	4669									
918459																																																											9737	690	690	13.69%	17.69%	16.44%	9047	55046	66068	0	0	1415	16.44%	1	0	9154	107	0	0	0	0	0	0	0		0	0	9047	0	0	0	0	0	0	9047	0	0	0	0	0	0	0	0	0	690	0	107	0	0	66175	7739									
918477																																																											96328	3871	3871	10.79%	18.91%	18.15%	92457	509378	856680	-806	0	4500	18.15%	1	0	97764	5869	244	0	329	0	0	-1135	0		0	0	92457	0	0	0	0	0	0	92457	0	0	0	0	0	0	0	0	0	3871	0	6113	0	0	862793	94070									
918655																																																											5637	317	317	9.42%	14.81%	13.98%	5320	38061	56479	313	0	3600	13.98%	1	0	5633	0	0	0	313	0	0	0	0		0	0	5320	0	0	0	0	0	0	5320	0	0	0	0	0	0	0	0	0	317	0	0	0	0	56479	1720									
918776																																																											2102	84	94	9.76%	20.84%	19.91%	2008	10084	20570	0	0	0	19.84%	1	0	2001	0	0	0	0	0	0	0	0		0	0	2001	0	0	0	0	0	0	2001	0	0	7	7	0	7	0	0	10	94	0	0	0	0	20570	2001									
918879																																																											22659	1473	1473	12.68%	19.26%	18.00%	21186	117667	167018	251	0	8721	18.00%	1	0	21437	0	0	0	251	0	0	0	0		0	0	21186	0	0	0	0	0	0	21186	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	167018	12465									
918918	519234	26062	26062	7.45%	15.24%	14.47%	493172	3408042	6621510	11827	0	320081	14.47%	0	619298	0	0	0	11827	0	0	0	0		114299	0	493172	0	0	0	0	0	0	493172	0	0	0	0	0	0	0	0	0	26062	0	114299	0	0	6735809	287390																						1																																														
918954																																																											19574	1342	1342	9.09%	12.89%	12.01%	18232	151816	200674	445	0	2300	12.01%	1	0	18677	0	0	0	445	0	0	0	0		0	0	18232	0	0	0	0	0	0	18232	0	0	0	0	0	0	0	0	0	1342	0	0	0	0	200674	15932									
919344																																																											18258	1394	1394	11.01%	15.29%	14.12%	16864	119439	153221	1091	0	9118	14.12%	1	0	17955	0	0	0	1091	0	0	0	0		0	0	16864	0	0	0	0	0	0	16864	0	0	0	0	0	0	0	0	0	1394	0	0	0	0	153221	7746									
919456																																																											13625	1449	1449	11.02%	10.09%	9.02%	12176	135060	110465	0	0	5355	9.02%	1	0	12426	250	0	0	0	0	0	0	0		0	0	12176	0	0	0	0	0	0	12176	0	0	0	0	0	0	0	0	0	1449	0	250	0	0	110715	7071									
919568																																																											5262	417	417	10.55%	15.78%	14.53%	4845	33337	45922	16	0	2600	14.53%	1	0	4861	0	0	0	16	0	0	0	0		0	0	4845	0	0	0	0	0	0	4845	0	0	0	0	0	0	0	0	0	417	0	0	0	0	45922	2245									
919755																																																											33833	412	412	8.71%	15.08%	14.89%	33421	224383	383585	139	0	25372	14.89%	1	0	33698	138	0	0	139	0	0	0	0		0	0	33421	0	0	0	0	0	0	33421	0	0	0	0	0	0	0	0	0	412	0	138	0	0	383723	8187									
919773																																																											17624	263	263	18.13%	39.47%	38.88%	17361	44650	95763	55	0	0	38.88%	1	0	17361	0	0	0	0	0	0	0	0		0	0	17361	0	0	0	0	0	0	17361	0	0	0	0	0	0	0	0	0	263	0	0	0	0	95763	17306									
920210																																																											17662	870	870	9.44%	22.24%	21.15%	16792	79404	177831	-380	0	1572	21.15%	1	0	17274	862	0	0	-380	0	0	0	0		0	0	16792	0	0	0	0	0	0	16792	0	0	0	0	0	0	0	0	0	870	0	862	0	0	178693	16082									
920359																																																											9375	437	437	10.47%	17.97%	17.13%	8938	52163	85382	22	0	1250	17.13%	1	0	8960	0	0	0	22	0	0	0	0		0	0	8938	0	0	0	0	0	0	8938	0	0	0	0	0	0	0	0	0	437	0	0	0	0	85382	7688									
920733																																																											15675	1001	1001	7.44%	10.85%	10.16%	14674	144436	197355	-123	0	5585	10.16%	1	0	16917	2366	0	0	-123	0	0	0	0		0	0	14674	0	0	0	0	0	0	14674	0	0	0	0	0	0	0	0	0	1001	0	2366	0	0	199721	11455									
920854																																																											37919	3327	3327	8.93%	12.39%	11.30%	34592	306107	387351	-135	0	28841	11.30%	1	0	40054	5444	153	0	-135	0	0	0	0		0	0	34592	0	0	0	0	0	0	34592	0	0	0	0	0	0	0	0	0	3327	0	5597	0	0	392948	11348									
920975																																																											19501	1494	1494	9.69%	16.43%	15.17%	18007	118717	185810	32	0	2704	15.17%	1	0	18007	0	0	0	0	0	0	0	0		0	0	18007	0	0	0	0	0	0	18007	0	0	0	0	0	0	0	0	0	1494	0	0	0	0	185810	15271									
921039																																																											49669	3455	3455	10.08%	18.03%	16.77%	46214	275527	458412	35	0	28400	16.77%	1	0	46249	0	0	0	35	0	0	0	0		0	0	46214	0	0	0	0	0	0	46214	0	0	0	0	0	0	0	0	0	3455	0	0	0	0	458412	17814									
921178																																																											102409	7844	7844	11.22%	16.45%	15.19%	94565	622408	843134	576	0	117408	15.19%	1	0	124431	25572	0	1715	576	0	0	0	0		0	0	96568	0	0	0	0	2003	2003	94565	0	0	570	570	2573	0	0	0	0	7844	0	29860	0	0	872994	6447									
