"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
9357																																																																												0	805	0	0	100	106334	0	106334	1771	0	0	452589	0	84	0	172456	133	0	331990	99930	72466	0	0	0	60	93232	73037	21332	24131	53368	15033		0	0	0		0	0	0	170	0		0	0	4261	0	46874	23546	0	84	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	243559	38	93282	38							0	59	0	0	0	0	0	0	0	0	0	0			0	0	2676			0	0	
9553																																																																												0	28021	2404		52833			8459	44	0	0	104985	0	0	0	7284	604	124	49136	293	1134	2385	2281	1162	0	53372	2205	9064	19682	12410	798								0	0			0	0	679	0	2234	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	30738		0	796							0	789	0	0	0	0	0			0	0	0			0	0	838			0	0	
9807																																																																												0	0	341869	0	0	50448	0	50448	61399	0	0	1823083	2968	0	0	393751	18674	78085	423135	72342	8664	26385	36057	111428	134529	211688	285947	401855	162979	349822	14933		0	0	0		0	0	0	43	0		0	0	85203	410208	104125	359332	0	0	0			5908	3423																							0	0	0	0	0	0	0	0	0	0	0	0	81280	571252	443	0	443							0	0	22167	11961	481	1380	22147	611	0	0	0	0			0	0	556			611	709	
9955																																																																												0	15031	4331		12886			10175	758	0	0	76457	0	1655	0	5192	0	1350	29685	91	118	2124	597	1012	1248	11918	17558	26628	14205	957	0								0	7			0	0	0	544	78	24860			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		23225		0	29							0	598	0	0	0	0	0			0	0	0			0	0	313			0		
10250																																																																												0	567	9717	0	0	61751	0	61751	9941	0	954	239673	0	0	0	31536	5168	11738	49489	2204	4104	10612	8920	5468	228	18502	32149	49280	60170	45260	1378		0	0	0		0	0	200	573	0		0	0	4343	12063	62230	32887	0	0	0			409	0																							0	0	0	0	0	0	0	0	0	0	0	0		128730	155	0	155							0	5122	0	580	882	788	3655	300	0	4	0	0			0	4	2466			300		
10849																																																																												468	12640	16693	0	7935	7392	0	7392	58	0	433	127636	33	0	0	28658	16	15878	20361	3102	4026	6792	12642	2094	0	12814	17002	30577	23739	14880	0		0	0	468		0	0	0	0	0		0	0	4673	3414	21447	22550	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	385	0	0	0	0	3352	0	0	0	0	0			0	0	907			0	0	
11145																																																																												0	160	218		38			9579	4526	0	2424	184483	0	0	0	63593	777	21207	15677	3960	11444	13418	12630	20424	730	14311	8087	19315	41116	37443	152								0	21			0	0	892	4156	48360	16348			0			1031	329																							0	0	0	0	0	0	0	0	0	0	0	0	0	16735		0	0							0	3374	0	0	0	756	62			0	0				0	0	30017			0	0	
11275																																																																												0	0	45480	0	0	246149	0	246149	57811	0	39027	1357992	0	0	599	566968	34222	234555	224467	245613	27121	9157	16703	18366	249317	274806	72058	140984	193182	79510	28161		0	0	0		0	0	0	328	0		6763	2728	13414	58450	103269	180250	0	0	0			174	555	0	0	0	241859	89	0	0	0	0	0	0	0	0	0	233790	84	0	0	0	0	0	0	943610	956969	10348	246580	249261	2033	710	772	32	28851	29322	152		813655	9041	2000	9041							0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1521	0	0	0		
11640																																																																												0	31998	16931	0	50828	30937	0	30937	1003	0	0	241380	0	0	0	26109	1148	14234	113186	650	2504	8782	3659	4350	6165	19634	96089	25624	17549	28863	27484		0	0	0		0	0	0	0	0		0	0	10152	27486	20938	12357	0	0	0			35	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	93301	170	0	170							0	3599	0	111	0	965	0	0	0	42	0	0			0	0	7724			0	0	
11837																																																																												0	1963	3410		132			9088	241	0	4000	41531	28	0	0	4239	242	50	2589	228	532	423	2343	509	204	375	2233	17002	16111	1600	0								114	0			0	0	100	5342	2927	8636			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		3055		0	525							0	151	0	0	0	0	0			0	0				0	0	449			0		
12030																																																																												0	44092	571	0	2497	27244	0	27244	0	0	127	265356	0	0	0	55429	404	419	54806	1444	5222	10184	16912	21317	213	33042	40117	68102	31056	25018	7728		0	0	0		0	0	0	204	73		0	0	1003	5533	92691	15228	0	0	0			188	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	1306	456							0	6307	0	0	0	0	0	0	0	0	0	0			0	0	12264			0	0	
12142																																																																												0	3951	4716		4064			19950	1713	0	0	119598	0	0	0	29877	1658	3303	34899	1438	4062	9492	11832	2377	676	10809	18590	19914	28917	11189	279								463	0			0	0	1816	10002	11221	19137			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2990	0	0	0	0	463			0	0				0	0	8040			0		
12179																																																																												0	181	728		0			2577	855	0	0	31979	27	0	0	20517	52	790	1267	0	6	125	917	4022	15404	1554	961	771	2818	5144	251								0	0			0	0	244	31	3648	2556			0			88	0																							0	0	0	0	0	0	0	0	0	0	0	0		19684		0	0							0	140	0	0	358	0	0			0	0				0	0	477			0		
12311		76392	868445	1049931	66053	19723979	26419	7818836	0	685980	69679068	0	435324	9882281	532904	18595038	33611577	2264695	4919877	9054572	8895836	766496	0	563	0	0	540741	541475	361676	0	3889	212389	153695	319500	1465861	5063288	3617084	0	2461308	0	0	0	0	0	0	0	0	617033	602275	7059160	7149257	90097	3763395	3845695	82300	3747575	3769863	22288	826111	844177	18066	21762779	0	12334048	157892	0	34517	0	3529	3257	0	0	2242304	2707	3000		76392	868445	47691	66053	19723979	26419		7818836	0	685980	69679068	0	2461308		9882281	532904	5068061		384010	912886	455066	778899	5467526	1771382							563			0	540741			541475	361676					319500	1465861	5063288	3617084			0			445992	112867	13243	0	3958	599832	0	0	0	0	0	0	0	12259	0	4651	585365	0	0	0	0	0	0	0															547999	454241									12334048	0	11472	27944	66598	36694				0		3529	3257			2242304	2707	3000			
12647																																																																												0	6327	2504		5853			6013	2870	0	3332	60019	0	0	0	13184	255	1609	24174	1377	3366	6796	1310	335	0	6519	13069	16619	4168	5520	495								0	0			0	0	2194	80	60	17083			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	156	0	0	0	0	0			0	0	0			0	0	108			0	0	
12656																																																																												0	571	0		1356			1086	0	0	0	10908	0	52	0	5467	5	659	2358	32	558	599	252	2854	1075	1003	880	759	1446	1217	136								0	0			0	0	234	9	313	114			0			267	95																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1367	0	0	0	0	0			0	0	0			0	0	334			0	0	
12937																																																																												0	1401	32269		0			11304	16407	0	0	152121	0	0	0	15114	3254	0	28151	1391	4925	5791	3007	0	0	57309	5415	40600	27980	5688	9								0	0			0	0	1640	1263	21960	46801			0			1785	0																							0	0	0	0	0	0	0	0	0	0	0	0		83877		0	220							0	0	0	0	933	529	1320			0	0				0	0	488			75		
12946																																																																												10000	54046	26353	1417	23587	145192	0	145192	93	0	147	1050663	0	0	0	303946	7004	7012	292255	10034	28374	104835	128717	13564	7118	120529	176960	199818	200326	39926	0		0	10000	0		0	0	1213	0	0		4089	2919	15617	89362	107390	227169	0	0	0			1863	471																							0	0	0	0	0	0	0	0	0	0	0	0	90712	491566	1361	0	2778							0	15233	0	0	0	0	0	0	0	0	0	0			0	0	21533			0	632	
12955																																																																												0	1439	5325		166			17005	6717	0	793	124907	0	0	1554	29159	1774	6275	31983	873	1399	6407	12785	2204	5491	17539	19529	26969	19526	9740	0								0	48			0	0	5232	13187	29234	13952			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	326		0	0							0	401	0	0	0	0	1273			0	0				0	0	475			0	0	
13103																																																																												0	0	41710	0	0	100751	0	100751	25826	0	0	1466420	0	0	0	552603	4112	82941	71400	6595	15626	14080	28903	98227	383940	123064	47252	88032	250620	207055	190412		0	0	0		0	0	0	116	0		0	0	26720	36970	264752	154576	0	0	0			3761	457																							0	0	0	0	0	0	0	0	0	0	0	0		862775	2226	0	2226							0	249526	0	0	0	0	1827	1653	0	22	0	0			0	0	6532			1653		
13251																																																																												0	1893	0		2036			3109	0	0	0	24876	0	0	0	7414	352	0	9498	199	1180	2523	3372	0	140	4089	4036	3607	4509	653	0								0	0			0	0	478	320	502	5341			0			120	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1193	0	0	0	0	0			0	0	0			0	0	2238			48		
13457																																																																												0	3689	0		6388			763	0	0	20	11503	0	0	0	17	0	0	4333	0	0	17	0	0	0	7026	566	426	916	1487	814								0	0			0	0	0	0	254	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1							0	118	0	0	0	0	0			0	0	0			0	0	253			0	0	
14052																																																																												0	3292	0		911			2964	711	0	973	41763	19	0	0	12219	844	5219	8869	439	1951	3729	4381	1600	118	4273	4431	9564	6259	4610	0								0	0		0	0	0	643	3394	5070	7414			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		7568		0	1							0	2322	0	0	0	0	0			0	0				0	0	1024			0		
14155																																																																												0	28086	1216		32339			6636	2383	0	27	148032	0	23	4982	46645	1044	10892	59752	5006	15736	14146	4609	4702	2240	11615	27395	25464	26309	9566	497								0	1			0	0	5313	3141	10846	5665			0			334	32																							0	0	0	0	0	0	0	0	0	0	0	0	0	104345		0	44							0	2307	0	113	0	0	0			0	0	0			0	0	2316			83	0	
14650																																																																												0	173	0		614			5612	0	0	0	21481	25	0	0	1570	37	1486	1552	3	303	64	190	975	0	1000	1254	3086	2300	11450	637								0	0			0	0	0	197	1773	366			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	62							0	1636	0	0	0	0	0			0	0				0	0	9466			0		
14753																																																																												0	3670	0		15474			2403	0	0	0	23935	0	0	0	1197	0	406	13325	82	418	542	142	13	0	3626	11637	2345	2877	2047	206								0	4			0	0	245	0	159	68			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	229	0	0	0	0	0			0	0	0			0	0	484			0		
14865																																																																												0	92526	8918	0	64705	34486	0	34486	159	0	9608	295401	568	0	0	18015	945	7507	71096	248	1669	2262	5733	3428	4401	35815	39386	19312	20798	81588	72742		0	0	0		0	0	771	1074	0		0	0	5416	2940	36361	18099	0	0	0			197	0																							0	0	0	0	0	0	0	0	0	0	0	0		102687	104	0	104							0	237	0	0	0	0	0	0	0	0	0	0			0	0	1605			0		
14977																																																																												0	5393	268		14734			5433	0	0	0	41791	4	0	0	8647	1307	384	11310	121	311	165	357	7418	276	15785	2077	3025	5474	6355	406								0	0			0	0	396	0	64	893			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13702		0	3							0	3290	0	0	0	0	0			0	0	0			0	0	1367			0	0	
16551																																																																												0	6668	245	0	6385	26938	0	26938	8301	0	3368	232335	0	959	0	64366	1012	18586	32093	2292	6281	23250	16496	14183	1070	13562	18097	46340	44823	30182	13120		0	0	0		0	0	422	252	0		0	0	10146	39858	19160	34433	0	959	0			281	872																							0	0	0	0	0	0	0	0	0	0	0	0	0	56486	0	0	0							0	3557	0	0	0	1018	364	0	0	0	0	0			0	0	6265			0	0	
16748																																																																												0	12267	629		6151			5471	5034	0	142	43664	0	0	0	5904	142	5242	7906	142	390	249	131	1915	3076	5576	6954	3003	8883	9041	4277								0	0			0	0	729	100	4563	1755			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	39							0	532	0	0	0	0	0			601	551	0			0	0	206			0	0	
17110																																																																												0	0	0		0			9716	12	0	0	69606	0	0	0	186	0	186	36194	186	0	0	0	0	0	69420	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	4249							0	0	0	0	0	0	0			0	0				0	0	55443			0	0	
17147																																																																												0	153302	419044	482	93169	1146538	0	1146538	371498	0	185121	4975326	0	380	0	741279	27339	76850	994718	86140	122814	108302	76322	196573	140518	2385576	199574	466598	574392	402595	181815		0	0	0		0	0	0	2938	38		71064	51829	41347	326894	524133	845260	0	380	0			271	3553																							0	0	0	0	0	0	0	0	0	0	0	0	0	603491	22484	501	22966							0	50817	0	0	0	345	3048	0	0	237	0	237			0	0	22800			0	0	
17259																																																																												0	6513	0		2345			6941	0	0	1868	37208	33	31	17	10011	83	4682	18458	1737	2972	2356	2946	0	0	7065	6684	4009	5811	2878	793								0	0			0	0	17	0	0	4710			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		11956		0	0							0	1255	0	0	0	0	0			0	0				0	0	3467			0		
17464																																																																												0	1810	80891	0	2298	357974	0	357974	53935	0	35177	2069069	1917	0	979	413600	7438	339975	142924	770	3462	5800	8504	36698	357352	505465	79027	190350	334336	471441	65299		0	0	0		0	0	8068	19280	0		0	0	59901	123079	376003	507858	0	0	0			0	0																							98602	101018	1693	6019	6148	205	563	577	18	0	0	0	0	777493	5762	2248	5762							0	4685	0	0	0	815	632	0	0	0	0	0			0	0	10979			0	0	
17950																																																																												0	40279	0	0	23127	23964	0	23964	424	0	1899	195549	0	816	48	35288	1286	346	38164	1456	3112	6208	15313	6009	2996	24823	31728	44375	41796	15645	1374		0	0	0		0	0	0	113	0		0	0	6215	3554	26547	18913	0	816	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	80749	15	0	15							0	6377	0	0	0	537	0	0	0	0	0	0			0	0	6732			0	0	
17978																																																																												0	886	9671	0	0	0	0	0	1164	0	0	133050	0	0	0	96422	2435	6620	3505	131	920	611	824	16945	76991	809	2066	1321	989	12453	18793		0	0	0		0	0	0	2	0		0	0	2931	3388	6329	7630	0	0	0			0	213																							0	0	0	0	0	0	0	0	0	0	0	0		96422	0	0	0							0	1241	0	0	0	0	0	0	0	0	0	0			0	0	951			0		
18050																																																																												0	37228	3905	355	6762	10885	0	10885	187	0	568	297193	0	0	0	87441	2686	84913	37635	4124	30053	2058	1441	13596	34792	21631	51599	12070	12123	40819	70450		0	0	0		0	0	0	0	0		0	0	5646	27778	68662	34236	0	0	0			0	184																							0	0	0	0	0	0	0	0	0	0	0	0	0	285414	231	0	586							0	2938	0	0	0	0	0	0	0	0	0	0			0	0	7685			0	0	
18135																																																																												0	0	1246		0			40684	6598	0	0	88581	0	0	0	6978	24638	4097	12217	212	1663	325	675	750	2431	11096	6925	13882	13152	31836	2900								0	0			0	0	289	305	3517	0			0			380	312																							0	0	0	0	0	0	0	0	0	0	0	0	0	38214		0	0							0	9	0	0	0	0	0			0	0				0	0	4317			578	0	
18377																																																																												0	1037	0		0			22	929	0	0	30164	21	0	0	25973	493	0	929	0	0	58	124	2972	21548	931	15	43	32	813	2343								0	0			0	0	385	747	0	589			0			167	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0				0	0	10			0		
18827																																																																												0	162	42282	0	0	105668	0	105668	29566	0	53815	835704	0	5748	0	298833	5194	116494	57344	3519	7518	13323	16044	112361	144417	137198	55602	83804	71775	153621	24619		0	0	0		0	0	0	2077	0		4309	2166	4920	49917	72492	146178	0	5748	0			215	640																							115653	145898	0	18748	30541	0	0	0	0	2010	3592	0	0	343485	127	0	127							0	1385	0	0	0	457	1997	1039	0	0	0	0			0	0	17340			1039	0	
18836																																																																												0	3152	0		4596			4901	7150	0	2050	117758	0	0	0	57245	1104	46708	7867	2037	2424	5893	3646	12327	30391	4684	5675	11932	9457	17422	10839								0	192			0	0	424	6205	11857	3684			0			1286	110																							0	0	0	0	0	0	0	0	0	0	0	0	0	117758		0	127							0	2894	0	838	0	609	0			177	174				0	0	12177			0	0	
18854																																																																												0	41072	6513	0	38521	211748	0	211748	595	0	246	520835	0	0	0	28702	1677	15024	237468	15770	1095	4803	5303	1280	0	419126	12912	40287	10198	6260	809		0	0	0		0	0	0	0	0		0	0	46743	51474	33483	56282	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	95420	74	0	74							0	1126	0	0	0	0	0	0	0	0	0	0			0	0	2579			0	0	
19356																																																																												0	111	1547		407			7890	0	0	0	44338	12	0	0	12159	102	270	8267	615	901	5369	2869	1451	954	4966	3984	13302	5054	4885	0								0	0			0	0	1229	0	2288	13334			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1660							0	1515	0	0	0	0	0			0	0				0	0	2108			0	0	
19730																																																																												0	29047	43688	1681	3045	499930	0	499930	43217	0	11784	1831748	923	0	23097	149130	19257	52320	449651	13504	26398	31005	14317	23184	33883	564044	157229	366425	259351	317065	485		0	0	0		0	0	0	255	0		0	0	29005	95734	553678	314926	0	0	0			2531	2277																							0	0	0	0	0	0	0	0	0	0	0	0		705981	24148	12071	25829							0	64	748	154	119	1505	10953	0	0	0	0	0			0	0	2011			0		
19936																																																																												0	33612	7971		12833			23721	7124	0	2280	162155	0	0	0	26201	811	18034	48721	1696	3042	10199	8865	2151	0	23457	28304	43962	27940	11755	0								0	370			0	0	1178	1096	22083	14690			0			39	0																							0	0	0	0	0	0	0	0	0	0	0	0		28032		0	3223							0	2052	0	0	0	339	825			6	0	0			0	0	2910			10		
19972																																																																												0	79	0		0			107	0	0	0	44118	0	0	0	41085	1421	0	0	7	15	298	277	6592	32516	3	0	90	105	798	1841								0	0		0	0	0	1423	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0				0	0	3			0		
20053																																																																												0	19743	0		9280			8130	3423	0	678	76335	0	0	0	17509	381	1883	22537	1364	2311	4864	4831	1379	2548	7119	12005	18922	10797	7094	1813								58	56			0	0	1548	32	13380	587			0			234	172																							0	0	0	0	0	0	0	0	0	0	0	0		24480		0	217							0	763	0	0	0	481	0			0	0	0			0	0	550			0		
20633																																																																												0	1626	12474	0	482	21520	0	21520	2264	0	1681	186815	0	0	0	32788	737	22609	45973	4213	8826	6355	5624	5524	1591	23036	14836	23610	10426	66401	14851		0	0	0		0	0	0	0	0		0	0	1666	3279	38272	62453	0	0	0			264	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	257	0	0	0	3924	0	0	0	0	0	0			0	0	7316			0		
20857																																																																												0	17608	548		26852			8234	1444	0	648	63691	0	0	0	2580	124	81	33605	292	122	526	1191	449	0	17084	16292	7210	11077	7437	1686								0	38			0	0	0	150	3842	576			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17015		0	35							0	592	0	0	0	0	0			125	125	0			0	0	420			877		
21256																																																																												0	26	147		86			399	4	0	0	3525	0	0	0	1964	0	0	901	332	247	594	757	34	0	213	109	295	565	379	0								0	0			0	0	0	44	0	556			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1435		0	0							0	166	0	0	0	0	0			0	0				0	0	133			0		
21359																																																																												0	5010	0		8249			2773	0	0	343	31962	0	0	0	7239	34	0	7487	297	701	2303	2559	1333	46	6948	4396	4322	5644	3385	28								0	0			0	0	896	0	3703	186			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	10							0	1854	0	0	0	0	0			0	0	0			0	0	1665			0	0	
21630																																																																												0	602	1016		32			19751	948	0	0	64051	0	0	5986	20174	109	778	14987	1946	2066	5306	10263	324	0	4449	9034	11540	17890	176	0								0	191			0	0	939	2773	9673	2974			0			0	117																							0	0	0	0	0	0	0	0	0	0	0	0	0	19816		0	135							0	1167	0	0	0	0	0			0	0				0	0	3567			0	0	
21658																																																																												0	46295	95		9490			6583	1236	0	292	119062	0	0	0	28282	615	0	44869	3134	3485	4211	5911	11341	0	12839	27866	32341	5710	8157	1415								73	85			0	0	2087	908	374	16882			0			0	35																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	20							0	2279	0	0	0	0	0			0	0	0			0	0	3466			27		
