"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
3075474	0	0	0	0	0	0	0	0	610	280518	0	0	0	0	0	239569	0	0	0	2127	2127	0	0	0	2127	0	0	83	16	0	0	0	0	29258	7545	0	0	0	0	0	0	-2745	54447	5275	1144	1051	0	0	0	0	0	0	0	3167	36728	199674	0	0	0	0	0	56913	99	0	1243	0	-6770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	323	0	0	0	83705	17230	37872	258746	0	3446	18936	258746	281128	0	0	0	19234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393781	0	393682	
3076220	0	0	0	0	0	0	1239	0	2957	459115	0	0	0	0	0	412679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15454	13088	0	0	0	0	0	0	-574	5653	49831	0	143	0	0	0	559	0	0	0	2871	24288	385520	360	0	0	0	0	27756	0	6	1415	80	-8815	1467	0	281	0	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8623	8623	0	0	8623	0	0	0	0	0	0	0	18430	0	151	463	17816	0	0	1239	21113	67637	35252	430919	0	13527	17626	430919	462072	0	0	0	53583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522176	0	522176	
3076248	0	0	0	0	0	0	1780	0	0	2470720	0	0	0	0	0	1091204	0	0	0	5270	5270	0	0	0	5270	0	0	16685	0	0	0	0	0	325763	24491	0	0	0	1663382	0	55352	-4537	5128	560989	169799	498967	0	41257	0	34182	0	0	0	0	75417	1015787	0	0	0	0	0	110384	16685	0	10457	1200	-1085	594	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171118	171118	0	0	171118	0	0	0	0	0	0	0	134630	0	0	0	134630	0	1780	0	372148	2261099	451716	1792642	0	452220	225858	1792642	2470720	0	0	0	316530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4441476	0	4424791	
3076284	0	0	0	0	0	0	0	0	4340	94857	0	0	0	0	0	100133	0	0	0	332	332	0	332	0	0	0	0	0	0	0	0	0	0	35839	1859	0	0	0	0	0	0	-1046	3876	21983	0	0	0	0	491	0	0	0	0	8421	1469	90243	0	0	0	0	0	2255	0	34	952	3	-6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	287	0	0	0	0	39749	34038	1759	91509	0	6808	880	91509	99197	0	0	0	22910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161241	0	161241	
3076453	0	0	0	0	0	0	0	0	483	139104	0	0	0	0	0	154273	0	0	0	278	278	0	0	0	278	0	0	980	7	0	0	0	0	15790	5134	0	0	0	0	0	0	50	2176	3487	0	0	0	0	0	0	0	0	8661	9351	34297	101964	0	0	0	0	0	11430	1392	699	1099	0	-736	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8029	0	0	0	8029	0	0	0	27326	19071	34297	118624	0	3814	17149	118624	139587	0	0	0	22683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196008	0	194617	
3076604	0	0	0	0	0	0	0	24	0	507193	0	0	0	0	0	502056	0	0	0	2142	2142	240	0	0	1902	0	0	0	0	0	0	0	0	56350	10953	0	0	0	0	0	5585	-86	998	18899	5552	2007	0	0	0	0	0	0	6058	0	64716	431282	0	0	0	0	0	10319	0	960	1478	186	-5551	741	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16431	0	0	0	16431	0	0	0	64606	31615	70454	465643	0	6323	35227	465643	507193	0	285	285	58421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600211	0	600211	
3082052	0	0	0	0	0	0	0	25	918	425201	0	0	0	0	0	396544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30711	11002	0	0	0	0	0	0	-424	0	29727	0	0	0	0	0	0	0	0	0	1553	21788	373203	0	0	0	0	0	21967	0	0	1521	0	-6594	1012	0	847	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12482	0	0	0	12481	0	0	0	30711	44650	21788	406295	0	8930	10894	406295	426119	0	0	0	41990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473938	0	473938	
3085240	0	0	0	0	0	0	0	0	81	42007	0	0	0	0	0	43795	0	0	0	27	27	0	0	0	27	0	0	0	0	0	0	0	0	180	522	0	0	0	0	0	0	-175	0	4938	2250	500	0	0	0	0	0	0	0	0	16391	27404	0	0	0	0	0	2212	0	249	0	55	-782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380	0	0	2380	0	0	0	0	429	8556	21076	29839	0	1711	10538	29839	42088	0	3096	3096	6815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57224	0	57224	
3086256	0	0	0	0	0	0	0	0	753	253611	0	0	0	0	0	205139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14569	2590	0	0	0	0	0	8406	-248	1469	75596	1172	5650	0	0	0	0	0	0	0	0	974	204165	0	0	0	0	0	8173	0	1146	1081	0	-3903	1555	0	0	0	1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11717	0	0	0	11717	0	0	0	17184	79267	2146	237438	0	15853	1073	237438	254364	0	0	0	39279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322919	0	322919	
3089752	0	0	0	0	0	0	0	0	0	11083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	0	0	0	0	0	0	667	624	0	0	10137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	21	355	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	869	0	10909	0	174	0	10909	11083	0	0	0	11170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11993	0	11972	
3090338	0	0	0	0	0	0	0	0	765	342306	0	0	0	0	0	322748	0	0	0	370	370	0	0	0	370	0	0	0	0	0	0	0	0	2933	19951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51449	271299	0	0	0	0	0	28557	0	0	1718	0	-5065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8522	0	0	0	8522	0	0	0	2933	51578	51449	307030	0	10316	25725	307030	343071	0	29909	29909	34929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406635	0	406635	
3090833	0	0	0	0	0	0	0	0	515	59970	0	0	0	0	0	65405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5340	1542	0	0	0	1579	0	0	-35	2015	476	0	750	0	0	0	0	0	0	2174	4137	14312	44782	0	0	0	0	0	4085	0	0	216	86	-1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2661	0	0	557	2102	0	0	0	9529	7950	14955	51417	0	1590	7478	51417	60485	0	0	0	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80815	0	80815	
3093964	0	0	0	0	0	0	507	0	1139	174158	0	0	0	0	0	146626	0	0	0	67	67	0	0	0	67	0	0	0	1717	0	0	0	0	15579	2652	0	0	0	0	0	0	-27	7730	2601	0	500	0	0	5387	1431	24	0	0	3266	15220	128140	0	0	0	0	0	35385	1717	680	401	0	-1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2539	0	0	0	2539	0	0	507	23989	14307	17158	163857	0	2861	8579	163857	175297	0	0	0	18678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219373	0	217656	
3097243	0	0	0	0	0	0	0	0	691	54549	0	0	0	0	0	50017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14751	1494	0	0	0	0	0	0	-74	952	2109	0	747	0	0	0	279	0	0	0	1114	5527	43376	0	0	0	0	0	4874	0	22	12	14	-1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2435	0	0	0	2435	0	0	0	15725	4729	5820	51384	0	946	2910	51384	55240	0	0	0	7299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72342	0	72342	
3102893	0	0	0	0	0	0	0	0	140	53222	0	0	0	0	0	53163	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	1879	1442	0	0	0	0	0	0	-176	181	2549	0	0	0	0	0	0	0	0	0	2937	4579	45647	0	0	0	0	0	2279	0	0	340	0	-959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1823	0	0	0	1823	0	0	0	2060	7658	4579	49540	0	1532	2290	49540	53362	0	390	390	7434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61632	0	61520	
3103591	0	0	0	0	0	0	0	0	43	67540	0	0	0	0	0	53464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	5571	0	0	0	0	0	0	623	4034	21165	14473	4236	0	0	0	0	0	0	0	0	15197	38267	0	0	0	0	0	4529	0	282	226	0	-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	832	0	0	0	4955	26962	29670	47356	0	5392	14835	47356	67583	0	0	0	12712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105754	0	105754	
3105308	0	0	0	0	0	0	0	0	616	31635	0	0	0	0	0	30026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5365	2739	0	0	0	0	0	0	0	0	985	0	0	0	0	0	0	0	0	140	1673	2159	26054	0	0	0	0	0	4172	0	101	43	0	-1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5606	5440	2159	30083	0	1088	1080	30083	32251	0	0	0	2535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42447	0	42447	
3108907	0	0	0	0	0	0	0	0	0	275709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	81928	0	0	0	54840	0	0	563	0	124274	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	0	8	774	5	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557965	557965	0	557965	0	0	0	0	0	0	0	0	0	0	316	1375599	1018	80	0	275120	509	80	275709	0	555818	555818	60730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500597	0	500597	
3109043	0	0	0	0	0	0	0	0	1399	548858	0	0	0	0	0	582617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44405	6624	0	0	352	11478	0	1000	906	1220	17930	0	9179	0	0	0	0	0	0	0	841	190568	391208	0	0	0	0	0	12884	0	7	4589	464	-7371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37535	0	0	594	36941	0	0	0	45984	41462	191626	446152	0	8292	95813	446152	550257	0	0	0	52337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667632	0	667632	
3109146	0	0	0	0	0	0	0	0	0	469207	0	0	0	0	0	464456	310	3875	3875	129	129	129	0	0	0	0	0	0	0	0	0	0	0	24747	10407	0	0	0	48400	0	0	-417	0	4370	0	0	0	0	0	30418	0	0	439	0	139083	324934	0	0	0	0	0	53496	0	1185	6869	7609	-4874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26500	70051	177110	366642	0	14010	88555	366642	469207	0	5	5	81200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614229	0	614229	
3109584	0	0	0	0	0	0	0	0	1046	78858	0	0	0	0	0	81272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12342	129	0	0	0	0	0	0	-151	3501	3060	0	0	0	0	0	0	0	0	0	3590	8272	69410	0	0	0	0	0	4264	0	7	413	19	-2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	0	0	0	1085	0	0	0	15850	7192	8291	74320	0	1438	4146	74320	79904	0	0	0	11612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102351	0	102351	
3110197	0	0	0	0	0	0	0	0	0	296255	0	0	0	0	0	404851	0	0	0	670	670	0	0	0	670	0	0	4725	0	0	0	0	0	41829	88	1262	0	0	0	0	0	173	2730	14154	369	0	0	0	0	0	1217	0	0	136977	73866	194008	0	0	0	0	0	37188	4725	0	909	0	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44559	152128	74235	228711	0	30426	37118	228711	296255	0	0	0	52252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481592	0	476867	
3112070	0	0	0	0	0	0	0	0	0	142482	0	0	0	0	0	135919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31605	0	6542	0	0	0	0	0	-1216	2645	40773	2346	0	0	0	0	0	0	0	5976	12161	7905	109877	0	0	0	0	0	4319	0	630	171	0	-2962	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6778	0	0	0	6778	0	0	0	40856	53105	10251	126735	0	10621	5126	126735	142482	0	0	0	23349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223275	0	223275	
3116519	0	0	0	0	0	0	0	0	0	144579	0	0	0	0	0	135671	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	4341	994	0	0	0	0	0	0	-94	0	9200	0	0	0	0	0	0	0	0	0	1441	11775	122455	0	0	0	0	0	9404	93	0	490	28	-1146	138	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2844	0	724	0	2119	0	0	0	4341	26551	11803	133367	0	5310	5902	133367	144579	0	13564	13564	13883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172312	0	172219	
3117431	0	0	0	0	0	0	0	0	0	231950	0	0	0	0	0	207633	0	0	0	177	177	0	0	0	177	0	0	0	0	0	0	0	0	220811	0	0	0	0	0	0	0	-377	0	103951	3075	0	0	0	0	806	0	0	0	1408	41085	165140	0	0	0	0	0	4457	0	861	2742	0	-2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21549	0	0	0	21549	0	0	0	221672	108730	44966	187721	0	21746	22483	187721	231950	0	629	629	37804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533734	0	533734	
3118447	0	0	0	0	0	0	0	0	983	224730	0	0	0	0	0	194027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	29452	0	0	0	0	0	0	-1913	0	11703	0	5196	0	0	0	0	0	0	0	6158	4155	183714	0	0	0	0	0	21362	0	0	1345	0	-5717	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253	0	0	0	1253	0	0	0	438	67133	4155	210208	0	13427	2078	210208	225713	0	18475	18475	11474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281428	0	281428	
3120646	0	0	0	0	0	0	0	0	453	166925	0	0	0	0	0	129873	0	0	0	1240	1240	0	0	0	1240	0	0	445	0	0	0	0	0	5189	3117	0	0	0	0	0	0	-1448	8185	92827	4134	0	0	0	0	6566	0	0	0	0	26721	103152	0	0	0	0	0	20965	445	288	657	0	-3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5157	0	0	0	5157	0	0	0	13662	97713	37421	129124	0	19543	18711	129124	167378	0	1112	1112	22882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275263	0	274818	
3120897	0	0	0	0	0	0	0	0	623	32124	0	0	0	0	0	38280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5637	484	0	0	0	0	0	0	0	1301	0	0	0	0	0	0	0	0	0	380	0	19118	18782	0	0	0	0	0	4456	0	109	627	235	-1035	0	0	0	0	0	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	501	0	0	0	7427	1111	19353	22848	0	222	9677	22848	32747	0	0	0	3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49580	0	49580	
3121072	0	0	0	0	0	0	0	0	0	621382	0	0	0	0	0	602463	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	36861	5511	0	0	4986	5079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602463	0	0	0	0	0	16976	0	112	79	0	-4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41959	10669	0	619248	0	2134	0	619248	621382	0	0	0	78755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624586	0	623577	
3121081	0	0	0	0	0	0	0	0	0	5020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	1623	0	0	0	0	0	0	-131	14017	23026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	14	39	0	-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14381	24882	0	44	0	4976	0	44	5020	0	194	194	7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41336	0	41336	
3121308	0	0	0	0	0	0	0	0	128	59469	0	0	0	0	0	56212	0	0	0	114	114	0	0	0	114	0	0	537	0	0	0	0	0	575	9272	0	0	0	671	1361	900	-202	0	3481	0	0	0	0	0	0	0	0	0	0	15463	40749	0	0	0	0	0	5369	537	190	139	89	-537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	523	0	0	0	765	22202	16913	46700	0	4440	8457	46700	59597	0	8639	8639	9011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86394	0	85857	
3122828	0	0	0	0	0	0	0	0	0	67399	0	0	0	0	0	34157	0	0	0	2406	2406	0	2406	0	0	0	0	0	0	0	0	0	0	5379	9502	0	0	4622	2966	910	5666	-1092	12941	75523	0	7498	0	0	0	0	0	0	0	1641	5357	27159	0	0	0	0	0	5242	0	34	212	28	-1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	510	0	0	0	22976	92250	6295	45801	0	18450	3148	45801	67399	0	0	0	18551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161425	0	161425	
3122994	0	0	0	0	0	0	0	0	1331	169414	0	0	0	0	0	198801	0	0	0	138	138	0	138	0	0	0	0	0	0	0	0	0	0	10608	2061	0	0	6680	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	442	89456	108903	0	0	0	0	0	13419	0	19	490	225	-3464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3547	0	0	0	3547	0	0	0	17307	3131	89968	125135	0	626	44984	125135	170745	0	0	0	23113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227472	0	227472	
3125137	0	0	0	0	0	0	0	0	1228	120541	0	0	0	0	0	125635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16428	3007	0	0	0	0	0	0	7	3818	18023	250	495	0	0	0	0	0	0	0	545	35990	89100	0	0	0	0	0	5077	-31	452	289	2	-2754	602	0	0	0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3935	0	0	0	3935	0	0	0	20698	25757	36242	98497	0	5151	18121	98497	121769	0	3893	3893	22811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174880	0	174880	
3125315	0	0	0	0	0	0	0	0	67	77684	0	0	0	0	0	68029	0	0	0	207	207	0	0	0	207	0	0	0	0	0	0	0	0	2642	2955	0	0	0	0	0	0	599	3144	33962	8778	3813	0	0	0	0	0	0	0	0	23305	44724	0	0	0	0	0	3220	0	224	0	0	-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2516	0	0	0	2516	0	0	0	6010	37267	32083	54256	0	7453	16042	54256	77751	0	350	350	12436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125678	0	125678	
3125557	0	0	0	0	0	0	0	0	0	118833	0	0	0	0	0	76990	0	0	0	78	78	0	0	0	78	0	0	0	0	0	0	0	0	3934	2822	0	0	0	0	0	0	-519	19523	31611	4970	30223	0	0	0	0	0	0	0	0	21501	55489	0	0	0	0	0	12337	0	79	350	110	-1808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	73	0	0	0	23536	39403	26581	97661	0	7881	13291	97661	118833	0	4620	4620	19472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180613	0	180613	
3128923	0	0	0	0	0	0	0	0	0	104482	0	0	0	0	0	85954	0	0	0	270	270	0	0	0	270	0	0	0	0	0	0	0	0	5538	650	9135	0	0	0	0	0	459	0	13658	531	0	0	0	0	0	0	0	0	0	16951	69003	0	0	0	0	0	14338	0	0	116	8	-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5538	15574	17490	92622	0	3115	8745	92622	104482	0	1150	1150	15615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128765	0	128765	
3129902	0	0	0	0	0	0	0	260	0	66807	0	0	0	0	0	74575	0	0	0	383	383	0	0	0	383	0	0	0	180	0	0	0	0	15429	2036	0	0	0	0	0	0	72	191	17442	0	2456	0	0	0	0	0	0	2672	16757	6454	48692	0	0	0	0	0	3981	0	267	0	0	-735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088	0	0	0	1088	0	0	0	18559	36235	6454	56333	0	7247	3227	56333	66807	0	0	0	10024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112065	0	111885	
3131400	0	0	0	0	0	0	0	0	2633	146742	0	0	0	0	0	154177	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	36403	7159	0	0	0	0	685	0	-774	0	7807	3050	0	0	0	0	0	0	0	0	20137	15805	118235	0	0	0	0	0	13586	0	0	1304	0	-5277	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1766	0	0	0	1766	0	0	0	36403	36407	19540	132324	0	7281	9770	132324	149375	0	0	0	18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224262	0	224225	
3133011	0	0	0	0	0	0	0	0	0	120861	0	0	0	0	0	118032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5321	4099	0	0	714	1019	2	0	272	1053	5518	0	0	0	0	0	0	0	0	0	0	9191	108842	0	0	0	0	0	4317	112	573	522	0	-990	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1988	0	0	0	1988	0	0	0	7661	11158	9193	114032	0	2232	4597	114032	120861	0	0	0	19377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134313	0	134201	
3133570	0	0	0	0	0	0	0	0	0	14748	0	0	0	0	0	15475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1927	174	0	0	0	0	0	0	20	277	562	0	0	0	0	0	0	0	0	0	3638	2066	9771	0	0	0	0	0	2735	0	3	55	11	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	164	6	350	0	0	0	2207	4593	2083	12787	0	919	1042	12787	14748	0	0	0	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20927	0	20927	
