"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
474450	0	0	0	0	0	0	0	0	0	0	0	55881	0	0	0	0	0	57588	0	0	0	0	0	0	0	0	0	0	0	1717	0	0	0	0	0	11939	1956	0	0	0	100	0	0	13	179	1257	0	0	0	0	0	0	0	0	0	1889	7562	48137	0	0	0	0	0	4629	1717	145	196	27	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	316	0	0	0	12263	5444	7589	50997	0	1089	3795	50997	55881	0	46	46	6013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74265	0	72548	
474544	0	0	0	0	0	0	0	0	0	0	0	39143	0	0	0	0	0	38318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	6523	0	0	0	235	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12535	25783	0	0	0	0	0	1435	0	102	71	0	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206	0	0	0	2206	0	0	0	307	17285	12869	29251	0	3457	6435	29251	39143	0	10456	10456	4263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57264	0	57264	
474656	0	0	0	0	0	0	0	0	0	0	26	8913	0	0	0	0	638	5888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3469	0	265	0	0	0	0	0	272	1987	9546	408	101	0	0	0	0	0	0	0	0	1097	4791	0	0	0	0	0	482	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6356	9546	1505	6277	0	1909	753	6277	8939	900	0	1538	2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24398	0	24398	
474759	0	0	0	0	0	0	0	0	0	0	0	936912	0	0	0	0	0	881003	7071	39810	39810	4865	4865	0	0	0	4865	0	0	15705	42	0	0	0	0	132885	28965	0	0	757	33479	0	0	10987	93829	490292	0	6585	0	0	0	2659	0	0	0	9866	327361	543776	0	0	0	0	0	85018	15747	3238	8226	0	14980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3730	3730	0	0	3730	0	3092	0	4	120	2968	0	0	0	230709	570832	333870	655811	0	114166	166935	655811	936912	0	0	0	153390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1704893	0	1689146	
474777	0	0	0	0	0	0	0	0	0	0	126	39992	0	0	0	0	0	53864	0	0	0	0	0	0	0	0	0	0	0	0	0	-265	0	0	0	823	6351	0	0	0	0	0	0	7	0	3397	4045	0	0	0	0	0	0	0	0	0	43916	9948	0	0	0	0	0	5154	0	89	1033	0	-629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	10781	47961	13981	0	2156	23981	13981	40118	0	0	0	7877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74045	0	74045	
474919	0	0	0	0	0	0	0	0	11131	0	2730	7783038	0	0	0	0	0	7184928	15003	113927	113927	249016	249016	0	49098	0	199918	0	44000	225768	2291	0	0	0	0	87245	243405	0	0	4	13	0	0	-7504	56034	895678	70292	90423	0	0	0	50062	0	0	0	85768	1108627	5990533	6645	0	0	0	0	650606	228059	27101	36157	2065	127975	54643	0	0	0	54643	4564	0	0	0	4564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123217	123217	0	98245	23479	1493	0	0	0	0	0	0	59042	0	0	0	59042	0	1667	9464	170384	1410031	1263989	6871767	0	282006	631995	6871767	7785768	0	0	0	898349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9058197	0	8830138	
475046	0	0	0	0	0	0	0	0	0	0	0	89040	0	0	0	0	0	85407	309	3863	3863	0	0	0	0	0	0	0	0	1721	0	0	0	0	0	7044	2	0	0	0	0	0	0	745	3694	25694	646	0	0	0	0	810	0	0	0	4877	14659	65871	0	0	0	0	0	6338	1709	113	703	10	1684	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0	0	0	707	0	0	0	10851	33651	16125	74247	0	6730	8063	74247	89040	0	2375	2375	9880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129267	-12	127534	
475345	0	0	0	0	0	0	0	0	0	0	409	132821	0	0	0	0	0	129137	0	0	0	250	250	0	0	0	250	0	0	0	0	0	0	0	0	12299	1293	0	0	0	0	0	0	788	8737	19736	1935	0	0	0	1267	0	0	0	0	1781	41273	86083	0	0	0	0	0	13825	0	763	912	0	-1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8145	0	0	0	8145	0	0	0	21799	24989	43208	106628	0	4998	21604	106628	133230	0	0	0	22906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192857	0	192857	
475354	0	0	0	0	0	0	0	0	0	0	1737	182338	0	0	0	0	0	135322	0	0	0	384	384	0	0	0	384	0	0	0	0	0	0	0	0	13674	93	0	0	13	3	0	0	2747	16386	110609	438	0	0	0	0	3472	0	0	0	5622	19202	110498	0	0	0	0	0	36130	0	674	1133	5	-1290	1074	0	0	0	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2750	0	0	0	2750	0	0	0	30747	117460	23117	149024	0	23492	11559	149024	184075	0	0	0	30714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312552	0	312552	
475653	0	0	0	0	0	0	0	0	0	0	670	89794	0	0	0	0	0	78507	0	0	0	246	246	246	0	0	0	0	0	252	0	0	0	0	0	5843	3496	0	0	0	0	0	0	-182	6960	42629	3710	0	0	0	0	0	0	0	0	0	12842	65665	0	0	0	0	0	9167	252	49	1889	839	-1729	90	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720	0	1720	0	0	0	0	0	13098	49823	17391	71803	0	9965	8696	71803	90464	0	0	0	14378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148672	0	148420	
475756	0	0	0	0	0	0	0	0	0	8	1437	81069	0	0	0	0	0	69834	0	0	0	0	0	0	0	0	0	0	0	1475	0	0	0	0	0	1170	3025	0	0	3053	10829	200	0	151	4291	12406	0	0	0	0	0	303	0	0	0	2801	9872	57161	0	0	0	0	0	13511	1475	635	336	61	-842	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3041	0	0	0	3041	0	0	0	19614	30405	10438	71206	0	6081	5219	71206	82506	10465	1008	11473	11532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128507	0	127032	
476070	0	0	0	0	0	0	0	0	0	0	260	81418	0	0	0	0	0	86639	0	0	0	350	350	0	0	0	350	0	0	0	0	0	0	0	0	21043	1417	0	0	0	0	0	0	-146	0	7448	6466	989	0	0	0	1130	0	0	0	0	39130	47509	0	0	0	0	0	8450	0	106	654	254	-1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21149	9519	46980	56284	0	1904	23490	56284	81678	0	0	0	10960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133844	0	133844	
476342	0	0	0	0	0	0	0	0	0	0	716	28567	0	0	0	0	0	29261	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	7525	1733	0	0	0	0	0	0	215	3863	15147	0	526	0	0	0	0	0	0	224	0	11316	17721	0	0	0	0	0	2274	277	0	0	0	-590	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11612	16880	11316	20249	0	3376	5658	20249	29283	0	0	0	3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56217	0	55945	
476445	0	0	0	0	0	0	0	0	0	0	100	28294	0	0	0	0	0	27253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	1247	0	0	0	0	1710	0	217	4640	9123	0	517	0	0	0	0	0	0	601	6646	1738	18268	0	0	0	0	0	2713	0	256	116	0	-221	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	27707	3448	21129	0	5541	1724	21129	28394	0	10575	10575	6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59691	0	59691	
476454	0	0	0	0	0	0	0	0	0	0	58	14494	0	0	0	0	0	12072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1128	0	0	0	9148	2385	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	480	10592	0	0	0	0	0	392	0	120	0	0	-240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	11276	2865	10864	0	2255	1433	10864	14552	0	0	0	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24535	0	24535	
476472	0	0	0	0	0	0	0	0	0	0	0	32524	0	0	0	0	0	31240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1957	14449	7	0	0	0	0	0	181	3378	18772	3736	0	0	0	0	0	0	0	0	428	22055	8757	0	0	0	0	0	3773	0	11	1079	136	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	0	0	0	1303	0	0	0	5346	34728	25927	12614	0	6946	12964	12614	32524	0	0	0	6187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77238	-180	77058	
476539	0	0	0	0	0	0	0	0	0	0	0	143180	0	0	0	0	0	91929	0	0	0	383	383	0	0	0	383	0	0	0	0	0	0	0	0	5011	4784	0	0	0	0	0	0	2829	0	260901	7114	0	0	0	0	0	0	0	0	4133	19680	68116	0	0	0	0	0	7323	0	3	0	0	2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5014	269818	26794	75819	0	53964	13397	75819	143180	0	0	0	37185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359603	0	359603	
476810																																																																																																																																																	
476968	0	0	0	0	0	0	0	0	0	0	0	16107	0	0	0	0	0	15160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9386	7579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	307	13979	0	0	0	0	0	272	0	16	37	1	-165	157	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	10276	7616	308	14430	0	1523	154	14430	16107	0	0	0	2617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31298	0	31298	
477059	0	0	0	0	0	0	0	0	0	0	0	13304	0	0	0	0	0	7707	0	0	0	2	2	0	0	0	2	0	0	1	0	0	0	0	0	1160	1167	0	0	0	0	0	0	660	183	12338	4528	0	0	0	0	0	0	0	0	222	622	6863	0	0	0	0	0	1147	1	0	34	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343	13761	5150	7977	0	2752	2575	7977	13304	0	0	0	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28643	0	28642	
477303	0	0	0	0	0	0	0	0	0	0	65	252317	0	0	0	0	0	301909	387	2618	2618	0	0	0	0	0	0	0	0	0	7	0	0	0	0	24913	4921	312	0	0	0	0	0	591	3530	32744	0	6190	0	0	0	123	0	0	0	15980	152234	133695	0	0	0	0	0	22463	0	327	3502	435	-2542	177	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5742	0	138	4531	1073	0	0	0	28770	57285	157323	162263	0	11457	78662	162263	252382	0	0	0	35736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379938	0	378353	
477321	0	0	0	0	0	0	0	0	0	0	0	220597	0	0	0	0	0	205687	0	0	0	500	500	0	0	0	500	0	0	0	0	0	0	0	0	13001	4385	0	0	0	0	0	0	1684	16582	86093	3820	1299	0	0	0	310	0	0	0	7558	38118	160012	0	0	0	0	0	14458	0	583	1473	52	-683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5384	0	0	0	5384	0	0	0	30166	99509	42300	179545	0	19902	21150	179545	220597	0	0	0	25181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344951	0	344951	
477349	0	0	0	0	0	0	0	0	0	0	460	127210	0	0	0	0	0	125648	0	0	0	1113	1113	0	0	0	1113	0	0	0	72	0	0	0	0	1543	8653	0	0	0	0	0	0	660	2042	24682	4094	1000	0	0	0	1434	1878	0	0	292	42739	82617	0	0	0	0	0	10555	72	13	925	160	-1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	553	0	0	0	3598	34552	48427	96546	0	6910	24214	96546	127670	0	0	0	17347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175560	0	175488	
477376	0	0	0	0	0	0	0	0	0	0	48	6834	0	0	0	0	0	5773	0	0	0	25	25	25	0	0	0	0	0	0	0	0	0	0	0	1600	2012	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	5490	0	0	0	0	0	128	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	182	0	0	0	1625	4699	283	5800	0	940	142	5800	6882	0	2500	2500	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11966	0	11966	
477639	0	0	0	0	0	0	0	0	0	0	1988	135431	0	0	0	0	0	131290	0	0	0	20	20	0	0	0	20	0	0	236	0	0	0	0	0	10254	1913	0	0	0	0	0	0	67	0	6230	733	500	0	0	0	1836	0	0	0	306	32682	98302	0	0	0	0	0	20601	2187	244	625	0	-1452	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	1555	0	0	0	10498	9074	35251	117978	0	1815	17626	117978	137419	0	0	0	15029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172549	0	170362	
477648	0	0	0	0	0	0	0	0	0	0	465	179977	0	0	0	0	0	165890	0	0	0	292	292	0	0	0	292	0	0	86	0	0	0	0	0	7001	0	0	0	0	467	0	1000	2455	0	49380	920	971	0	0	0	0	661	0	0	0	19730	146160	0	0	0	0	0	11518	86	287	852	0	-162	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	342	0	0	0	7288	51936	20650	159730	0	10387	10325	159730	180442	0	1237	1237	25201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236125	0	236039	
477844	0	0	0	0	0	0	0	0	0	0	147	97282	0	0	0	0	0	91121	135	1688	1688	225	225	0	0	0	225	0	0	161	26	0	0	0	0	617	5093	0	0	0	0	0	0	258	785	2835	1525	0	0	0	0	270	0	0	0	0	9826	81295	0	0	0	0	0	5111	187	39	366	15	-920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2240	0	0	0	2240	0	0	0	1441	8294	11636	89952	0	1659	5818	89952	97429	0	0	0	11372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104422	0	104235	
478140	0	0	0	0	0	0	0	0	0	0	326	52458	0	0	0	0	0	49722	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	661	3889	0	0	0	1156	0	0	963	4799	35073	0	0	0	0	0	0	0	0	0	1193	16547	31982	0	0	0	0	0	4583	0	20	730	89	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	5480	43190	16636	35828	0	8638	8318	35828	52784	0	1149	1149	12018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103036	0	103036	
478195	0	0	0	0	0	0	0	0	0	0	78	93601	0	0	0	0	0	87431	330	2640	2640	35	35	0	0	0	35	0	0	53	0	0	0	0	0	459	6047	0	0	0	70	290	0	-21	381	7873	6879	0	0	0	0	0	0	0	400	4048	5631	77352	0	0	0	0	0	4223	0	0	786	0	-1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1240	19074	12800	83464	0	3815	6400	83464	93679	0	250	250	10450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104818	0	104765	
478252	0	0	0	0	0	0	0	0	0	0	462	181964	0	0	0	0	0	151669	0	0	0	0	0	0	0	0	0	0	0	5819	0	0	0	0	0	6392	6987	0	0	0	0	0	0	1203	5	34618	2995	11052	0	0	0	0	0	0	0	8201	21558	121910	0	0	0	0	0	32137	5819	0	3863	93	4280	0	0	0	0	0	219	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2782	0	0	0	2782	0	0	0	6397	58889	24646	158325	0	11778	12323	158325	182426	0	5220	5220	28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250825	0	245006	
478430	0	0	0	0	0	0	0	0	0	122	0	47641	0	0	0	0	0	36210	0	0	0	420	420	0	0	0	420	0	0	0	0	0	0	0	0	770	6377	0	0	243	1383	721	0	1640	3042	7883	15052	628	0	0	0	0	0	0	0	0	6694	29516	0	0	0	0	0	1952	0	0	0	0	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4055	19456	22467	32516	0	3891	11234	32516	47641	0	3813	3813	10302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80545	0	80545	
478476	0	0	0	0	0	0	0	0	0	0	483	283695	0	0	0	0	0	359069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	24912	11131	0	0	10	22296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	243440	114962	0	0	0	0	0	35668	0	423	5672	600	-4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10270	0	0	0	10270	0	0	0	25345	39766	244040	154205	0	7953	122020	154205	284178	0	0	0	45514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449056	0	448638	
478533	0	0	0	0	0	0	0	0	0	0	906	51645	0	0	0	0	0	45694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2981	0	0	0	0	0	0	0	1438	715	27780	715	355	0	0	0	0	0	0	0	391	7790	37513	0	0	0	0	0	3878	0	274	229	13	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025	0	0	0	1025	0	0	0	3970	30186	8518	42255	0	6037	4259	42255	52551	0	1786	1786	8011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79737	0	79737	
478766	0	0	0	0	0	0	0	0	0	0	3348	181494	0	0	0	0	0	128234	0	0	0	522	522	58	0	0	464	0	0	0	0	0	0	0	0	14600	1343	0	0	0	5231	2217	1991	79	0	4192	120	53590	0	0	0	0	0	0	670	177	27733	99654	0	0	0	0	0	8202	0	694	1185	144	-5520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5431	0	0	0	5431	0	0	0	16022	12128	30214	167309	0	2426	15107	167309	184842	0	0	0	26965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214107	0	214107	
478944	0	0	0	0	0	0	0	0	0	0	760	106019	0	0	0	0	0	110038	98	610	610	26	26	0	0	0	26	0	0	1572	0	0	0	0	0	16764	3589	0	0	0	0	0	0	477	0	7355	3160	4500	0	0	0	0	0	0	5552	2288	23770	78427	0	0	0	0	0	8503	1572	37	511	179	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25173	17286	27109	89767	0	3457	13555	89767	106779	2820	3543	6363	16017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158764	0	157192	
479053	0	0	0	0	0	0	0	0	0	0	0	19248	0	0	0	0	0	16778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	8948	0	0	499	500	300	0	0	0	0	0	0	0	0	0	0	0	0	0	340	565	15873	0	0	0	0	0	780	0	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	204	0	0	0	736	9788	865	16857	0	1958	433	16857	19248	0	0	0	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28151	0	28151	
479071	0	0	0	0	0	0	0	0	0	0	0	73195	0	0	0	0	0	72439	0	0	0	466	466	0	0	0	466	0	0	0	0	0	0	0	0	12465	4219	0	0	0	675	0	0	31	998	8887	0	15	0	0	0	0	0	0	30	1474	9593	61342	0	0	0	0	0	3370	0	367	277	0	-804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	0	0	746	0	0	0	13860	15532	9593	65292	0	3106	4797	65292	73195	0	0	0	11102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100278	0	100278	
479268	0	0	0	0	0	0	0	0	0	0	15883	1531387	0	0	0	0	0	1033824	0	0	0	18590	18590	0	0	0	18590	0	0	36309	0	0	0	0	0	153259	82318	0	0	0	5743	0	0	33624	193324	256462	0	237111	0	0	0	0	0	0	11025	74	105803	916922	0	0	0	0	0	190439	36309	1853	11675	11991	34952	1740	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114145	0	0	0	114145	0	0	0	359461	356272	117794	1417119	0	71254	58897	1417119	1547270	0	0	0	192052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065333	0	2029024	
479370	0	0	0	0	0	0	0	0	0	0	0	122504	0	0	0	0	0	132475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23650	775	0	0	1852	4891	120	0	107	3469	10929	249	0	0	0	0	463	0	0	0	18	56015	76442	0	0	0	0	0	12976	0	579	1189	317	-1314	0	0	0	0	0	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3763	0	0	1700	2063	0	0	0	29550	17802	58864	89512	0	3560	29432	89512	122504	0	0	0	21668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190497	0	190497	
479446	0	0	0	0	0	0	0	0	0	0	0	110656	0	0	0	0	0	93153	231	2888	2888	851	851	0	0	0	851	0	0	0	0	0	0	0	0	630	5115	0	0	0	0	0	0	1469	0	27241	11609	2547	0	0	0	0	59	0	0	5288	17235	70630	0	0	0	0	0	9152	0	0	819	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1689	0	0	0	1689	0	0	0	630	46178	28844	86998	0	9236	14422	86998	110656	0	7715	7715	16196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158333	0	158333	
479567	0	0	0	0	0	0	0	0	0	0	0	20200	0	0	0	0	0	14032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1434	8985	0	0	0	1345	0	0	244	51	27396	0	0	0	0	0	0	0	0	0	1134	3130	9768	0	0	0	0	0	1160	0	33	40	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	38900	3130	10855	0	7780	1565	10855	20200	0	0	0	4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55129	0	55129	
479754	0	0	0	0	0	0	0	0	0	0	0	66569	0	0	0	0	0	59594	0	0	0	495	495	0	0	0	495	0	0	0	0	0	0	0	0	4685	2443	0	0	0	4456	0	0	76	262	2223	0	2012	0	0	0	62	0	0	0	656	3214	55724	0	0	0	0	0	4868	0	0	155	0	-730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947	9933	3276	62944	0	1987	1638	62944	66569	0	0	0	8438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79885	0	79885	
