"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
2483120																																				0	34162	34778	0	0	1999	1999	1325	0.1360	0.2193	0.2067	0.0000	0.0000	0.0000	32779	1999	-62	0	0	0	0	0	0	120	0	0	0	0	0	34104	0	0	242391	0	240946	
2483438																																				0	19450	21186	0	0	1742	1742	0	0.106750	0.152848	0.140281	0.000000	0.000000	0.000000	19444	1742	-27	0	0	0	0	0	0	0	33	0	0	0	0	19477	0	0	182179	0	182146	
2485544																																				0	15640	17035	0	0	1336	1336	0	0.1227	0.1572	0.1449	0.0000	0.0000	0.0000	15699	1336	-59	0	0	0	0	0	0	0	0	0	0	0	0	15699	0	0	127963	0	127963	
2489805																																					2194000																																		
2490285																																				0	7093	8118	0	0	491	491	0	0.098811	0.207802	0.195234	0	0	0	7627	491	-534	0	0	0	0	0	0	0	0	0	0	0	0	7627	0	0	77188	0	77188	
2491291																																				0	5571	12827	0	0	2860	2860	0	0.034623	0.056624	0.043998	0.000000	0.000000	0.000000	9967	2860	-4396	0	0	0	0	0	0	0	0	0	0	0	0	9967	0	0	287874	0	287874	
2493697																																				0	9225	9796	0	0	571	571	0	0.1176	0.2149	0.2024	0.0000	0.0000	0.0000	9225	571	0	0	0	0	0	0	0	0	0	0	0	0	0	9225	0	0	78429	0	78429	
2496081																																				0	5327	5558	0	0	218	218	0	0.160409	0.319959	0.307409	0	0	0	5340	218	-13	0	0	0	0	0	0	0	0	0	0	0	0	5340	0	0	33290	0	33290	
2497181																																				0	76306	80089	0	0	7134	7134	0	0.093222	0.140755	0.128218	0	0	0	72955	7134	1933	0	0	0	0	0	0	1418	0	0	0	0	0	72955	0	0	784011	0	782593	
2502656																																				0	1308522	1315147	0	0	6625	6625	0	0.482580	2.555634	2.542760	0.000000	0.000000	0.000000	1308522	6625	0	0	0	0	0	0	0	0	0	0	0	0	0	1308522	0	0	2711514	0	2711514	
2502825																																				0	3043	3043	0	0	0	0	0	0.831875	3.911311	3.911311	0.000000	0.000000	0.000000	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3043	0	0	3658	0	3658	
2505424																																				0	16740	17732	0	0	1400	1400	0	0.1166	0.1628	0.1499	0.0000	0.0000	0.0000	16332	1400	408	0	0	0	0	0	0	0	0	0	0	0	0	16332	0	0	140033	0	140033	
2505451																																				0	21062	23821	0	0	1956	1956	0	0.0982	0.1531	0.1406	0.0000	0.0000	0.0000	21865	1956	-803	0	0	0	0	0	0	0	0	0	0	0	0	21865	0	0	222763	0	222763	
2505460																																				0	18440	19927	0	0	1652	1652	0	0.0940	0.1510	0.1385	0.0000	0.0000	0.0000	18275	1652	165	0	0	0	0	0	0	0	0	0	0	0	0	18275	0	0	194434	0	194434	
2505787																																				0	137370	146659	0	0	10194	10194	0	0.116251	0.180518	0.167971	0	0	0	136465	10194	905	0	0	0	0	0	0	0	0	0	0	0	0	136465	0	0	1173878	0	1173878	
2506056																																				0	7558	8010	0	0	544	544	0	0.105279	0.184511	0.171980	0	0	0	7466	544	92	0	0	0	0	0	0	0	0	0	0	0	0	7466	0	0	70916	0	70916	
2506328																																				0	12624	14208	0	0	579	579	0	0.0837	0.1804	0.1730	0.0000	0.0000	0.0000	13629	579	-1245	192	0	0	0	0	0	48	0	0	0	0	0	13629	0	0	162921	0	162873	
2506757																																				0	44795	46458	0	0	4210	4210	0	0.0870	0.1385	0.1260	0.0000	0.0000	0.0000	42248	4210	-187	0	0	0	0	0	0	2734	0	0	0	0	0	42248	0	0	488490	0	485756	
2508751																																				68	147334	128788	-13	0	5748	5816	0	0.088907	0.113255	0.108140	0.000000	0.000000	0.000000	122972	5816	-4034	0	0	0	0	0	0	28357	52	0	0	0	0	123024	0	0	1411567	0	1383158	
2512347																																				0	6854	12483	0	0	1535	1535	0	0.0525	0.1031	0.0904	0.0000	0.0000	0.0000	10948	1535	-4094	0	0	0	0	0	0	0	0	0	0	0	0	10948	0	0	208721	0	208721	
2514837																																				0	8004	8692	0	0	787	787	0	0.1078	0.1382	0.1257	0.0000	0.0000	0.0000	7905	787	0	0	0	0	0	0	0	0	99	0	0	0	0	8004	0	0	73423	0	73324	
2515320																																				0	16956	18088	0	0	1063	1063	373	0.085096	0.156006	0.146838	0.000000	0.000000	0.000000	17025	1063	-608	0	0	0	0	0	0	166	0	0	0	0	0	17398	0	0	200608	0	200069	
2516327																																				0	162406	177510	-1545	0	17616	17616	0	0.0971	0.1261	0.1136	0.0000	0.0000	0.0000	159894	17616	1743	0	0	0	0	0	0	2314	0	0	0	0	0	159894	0	0	1647871	1545	1647102	
2516626																																				0	59857	73052	0	7440	6644	14084	0	0.0897	0.1379	0.1113	0	0	0	58968	14084	889	0	0	0	0	0	0	0	0	0	0	0	0	58968	0	0	657608	0	657608	
2517182																																				0	26460	28768	0	0	2266	2266	0	0.1313	0.1600	0.1474	0.0000	0.0000	0.0000	26502	2266	-42	0	0	0	0	0	0	0	0	0	0	0	0	26502	0	0	201775	0	201775	
2518497																																				0	26655	27927	0	0	1875	1875	0	0.133605	0.191083	0.178254	0	0	0	26052	1875	554	0	0	0	0	0	0	0	49	0	0	0	0	26101	0	0	195042	0	194993	
2524797																																				0	98390	105616	0	0	7391	7391	0	0.1325	0.1797	0.1671	0.0000	0.0000	0.0000	98225	7391	165	0	0	0	0	0	0	0	0	0	0	0	0	98225	0	0	741357	0	741357	
2528656																																				0	15457	16536	0	0	904	904	0	0.141475	0.229412	0.216870	0	0	0	15632	904	-175	0	0	0	0	0	0	0	0	0	0	0	0	15632	0	0	110493	0	110493	
2529176																																				0	13756	14874	0	0	1179	1179	0	0.0790	0.1579	0.1454	0.0000	0.0000	0.0000	13695	1179	61	0	0	0	0	0	0	0	0	0	0	0	0	13695	0	0	173377	0	173377	
2531562																																				0	15371	16167	0	0	796	796	0	0.151026	0.254940	0.242387	0.000000	0.000000	0.000000	15371	796	0	0	0	0	0	0	0	0	0	0	0	0	0	15371	0	0	101777	0	101777	
2531991																																				0	346831	346831	0	0	0	0	0	0.9469	4.7674	4.7674	0.0000	0.0000	0.0000	346831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346831	0	0	366268	0	366268	
2532082																																				0	12999	14450	0	0	1326	1326	0	0.087149	0.136233	0.123732	0.000000	0.000000	0.000000	13124	1326	-125	0	0	0	0	0	0	0	0	0	0	0	0	13124	0	0	150592	0	150592	
2533043																																				0	5041	5609	0	0	568	568	0	0.0725	0.1269	0.1141	0.0000	0.0000	0.0000	5041	568	0	0	0	0	0	0	0	0	0	0	0	0	0	5041	0	0	69519	0	69519	
2533119																																				0	61107	54241	0	0	2580	2580	9446	0.190841	0.266142	0.253482	0	0	0	51661	2580	-24	24	0	0	0	0	0	0	0	0	0	0	0	61107	0	0	280148	0	270702	
2535551																																				0	10352	11273	0	0	901	901	0	0.109365	0.157135	0.144576	0.000000	0.000000	0.000000	10372	901	-20	0	0	0	0	0	0	0	0	0	0	0	0	10372	0	0	94838	0	94838	
2535560																																				0	20929	23249	0	0	1912	1912	0	0.105074	0.151975	0.139477	0	0	0	21337	1912	-408	0	0	0	0	0	0	0	0	0	0	0	0	21337	0	0	203067	0	203067	
2536633																																				0	4762	5182	0	0	434	434	0	0.1140	0.1496	0.1371	0.0000	0.0000	0.0000	4748	434	14	0	0	0	0	0	0	0	0	0	0	0	0	4748	0	0	41650	0	41650	
2539081																																				0	22272	23632	0	0	1591	1591	0	0.0960	0.1867	0.1741	0.0000	0.0000	0.0000	22041	1591	231	0	0	0	0	0	0	0	0	0	0	0	0	22041	0	0	229579	0	229579	
2539960																																				0	33697	35720	0	0	3394	3394	0	0.1125	0.1318	0.1192	0.0000	0.0000	0.0000	32326	3394	-70	0	0	0	0	0	0	1441	0	0	0	0	0	32326	0	0	288827	0	287386	
2552099																																				0	11879	12204	0	0	1030	1030	1073	0.0904	0.1502	0.1375	0.0000	0.0000	0.0000	11174	1030	-562	194	0	0	0	0	0	0	0	0	0	0	0	12247	0	0	124635	0	123562	
2562137																																				0	20207	16469	0	0	1141	1141	0	0.0841	0.1269	0.1181	0.0000	0.0000	0.0000	15328	1141	127	0	0	0	0	0	0	4752	0	0	0	0	0	15328	0	0	187014	0	182262	
2562164																																				0	41944	45611	0	0	4569	4569	961	0.0949	0.1248	0.1123	0.0000	0.0000	0.0000	41042	4569	-59	0	0	0	0	0	0	0	0	0	0	0	0	42003	0	0	433254	0	432293	
2567123																																				0	15084	15084	0	0	0	0	0	1.0024	4.7464	4.7464	0.0000	0.0000	0.0000	15084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15084	0	0	15048	0	15048	
2568063																																				0	53548	56215	0	0	2757	2757	0	0.074445	0.136161	0.129483	0.000000	0.000000	0.000000	53458	2757	-5	95	0	0	0	0	0	0	0	0	0	0	0	53458	0	0	718083	0	718083	
2569387																																				0	3375	3385	0	0	0	0	0	0.838494	2.193778	2.193778	0	0	0	3385	0	-10	0	0	0	0	0	0	0	0	0	0	0	0	3385	0	0	4037	0	4037	
2571081																																				0	29956	16397	0	0	1035	1035	0	0.1003	0.1984	0.1858	0.0000	0.0000	0.0000	15362	1035	-96	0	0	0	0	0	0	14690	0	0	0	0	0	15362	0	0	167798	0	153108	
2575717																																				0	16801	12571	0	0	789	789	0	0.0978	0.1950	0.1828	0.0000	0.0000	0.0000	11782	789	287	0	0	0	0	0	0	4732	0	0	0	0	0	11782	0	0	125229	0	120497	
2576134																																				0	32035	32922	0	0	874	874	0	0.1875	0.3351	0.3262	0.0000	0.0000	0.0000	32048	874	-13	0	0	0	0	0	0	0	0	0	0	0	0	32048	0	0	170963	0	170963	
2576143																																				0	23389	24629	0	0	2751	2751	1442	0.0838	0.1134	0.1008	0.0000	0.0000	0.0000	21878	2751	69	0	0	0	0	0	0	0	0	0	0	0	0	23320	0	0	262642	0	261200	
2577739																																				0	14708	15478	0	0	966	966	0	0.1013	0.2003	0.1878	0.0000	0.0000	0.0000	14512	966	-37	0	0	0	0	0	0	233	0	0	0	0	0	14512	0	0	143440	0	143207	
2579069																																				0	8066	9026	0	0	969	969	0	0.066505	0.117696	0.105061	0	0	0	8057	969	-15	0	0	0	0	0	0	0	24	0	0	0	0	8081	0	0	121172	0	121148	
2580243																																				0	51388	54413	0	0	4762	4762	0	0.096618	0.136428	0.124489	0.000000	0.000000	0.000000	49651	4762	1737	0	0	0	0	0	0	0	0	0	0	0	0	49651	0	0	513890	0	513890	
2586281																																				0	43005	42675	0	0	3909	3909	0	0.0821	0.1181	0.1072	0.0000	0.0000	0.0000	38766	3909	-1522	0	0	0	0	0	0	5761	0	0	0	0	0	38766	0	0	478132	0	472371	
2587916																																				0	13828	13080	0	0	1232	1232	2229	0.0814	0.1343	0.1216	0.0000	0.0000	0.0000	11848	1232	-252	0	0	0	0	0	0	0	3	0	0	0	0	14080	0	0	147801	0	145569	
2590037																																				0	1702100	1727732	0	0	141083	141083	105615	0.099197	0.154509	0.141892	0	0	0	1586649	141083	-5523	0	0	0	0	0	0	13373	1986	0	0	0	0	1694250	0	0	16106553	9294	15994873	
2594240																																				0	13881	16145	0	0	972	972	1602	0.1011	0.2084	0.1959	0.0000	0.0000	0.0000	15173	972	-2894	0	0	0	0	0	0	0	0	0	0	0	0	16775	0	0	151645	0	150043	
2594419																																				0	19675	20915	0	0	1381	1381	0	0.080396	0.191591	0.178940	0.000000	0.000000	0.000000	19534	1381	141	0	0	0	0	0	0	0	0	0	0	0	0	19534	0	0	242972	0	242972	
2595975																																				0	16651	18472	0	0	1719	1719	0	0.073580	0.136714	0.123992	0	0	0	16753	1719	-102	0	0	0	0	0	0	0	0	0	0	0	0	16753	0	0	227683	0	227683	
2596262																																				0	111685	81304	0	0	10530	10530	39645	0.059016	0.096596	0.084085	0.000000	0.000000	0.000000	70774	10530	1266	0	0	0	0	0	0	0	0	0	0	0	0	110419	0	0	1238889	0	1199244	
2596646																																				0	75627	84087	0	0	7906	7906	0	0.0903	0.1333	0.1208	0.0000	0.0000	0.0000	76181	7906	-1554	0	0	0	0	0	0	1000	0	0	0	0	0	76181	0	0	844856	0	843856	
2597223																																				0	17643	17687	0	0	0	0	0	0.920000	1.309760	1.309760	0.000000	0.000000	0.000000	17687	0	-44	0	0	0	0	0	0	0	0	0	0	0	0	17687	0	0	19225	0	19225	
2597698																																				0	37919	24490	0	0	2300	2300	0	0.094791	0.134423	0.121799	0.000000	0.000000	0.000000	22190	2300	49	0	0	0	0	0	0	15680	0	0	0	0	0	22190	0	0	249774	0	234094	
2598396																																				0	7994	8633	0	0	939	939	0	0.0697	0.1190	0.1061	0.0000	0.0000	0.0000	7694	939	298	0	0	0	0	0	0	0	2	0	0	0	0	7696	0	0	110362	0	110360	
2600039																																				0	20718	12962	0	0	0	0	0	0.849800	1.659455	1.659455	0.000000	0.000000	0.000000	12962	0	0	0	0	0	0	0	0	7756	0	0	0	0	0	12962	0	0	23009	0	15253	
2602828																																				0	4790	4884	0	0	211	211	0	0.1162	0.1926	0.1843	0.0000	0.0000	0.0000	4673	211	117	0	0	0	0	0	0	0	0	0	0	0	0	4673	0	0	40232	0	40232	
2605566																																				0	6122	6122	0	0	0	0	0	0.2287	0.1487	0.1487	0.0000	0.0000	0.0000	6122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6122	0	0	26769	0	26769	
2607412																																				0	28451	28959	0	0	508	508	0	0.380962	0.511363	0.502393	0.000000	0.000000	0.000000	28451	508	0	0	0	0	0	0	0	0	0	0	0	0	0	28451	0	0	74682	0	74682	
2608754																																				0	183922	196417	0	0	15430	15430	6615	0.127694	0.159836	0.147280	0.000000	0.000000	0.000000	180987	15430	-3703	23	0	0	0	0	0	0	0	0	0	0	0	187602	0	0	1423966	0	1417351	
2610784																																				0	4127	4465	0	0	338	338	0	0.103506	0.167322	0.154656	0.000000	0.000000	0.000000	4127	338	0	0	0	0	0	0	0	0	0	0	0	0	0	4127	0	0	39872	0	39872	
2614018																																				0	14204	15176	0	0	1191	1191	0	0.1077	0.1398	0.1288	0.0000	0.0000	0.0000	13985	1191	219	0	0	0	0	0	0	0	0	0	0	0	0	13985	0	0	129823	0	129823	
2614344																																				0	19696	21756	0	0	1755	1755	0	0.092915	0.155087	0.142576	0	0	0	20001	1755	-935	0	0	0	0	0	0	630	0	0	0	0	0	20001	0	0	215892	0	215262	
2615190																																				0	463967	488199	0	0	24232	24232	0	0.2311	0.2753	0.2616	0.0000	0.0000	0.0000	463967	24232	0	0	0	0	0	0	0	0	0	0	0	0	0	463967	0	0	2007508	0	2007508	
2615220																																				0	19082	20362	0	0	1400	1400	0	0.128037	0.182571	0.170019	0.000000	0.000000	0.000000	18962	1400	120	0	0	0	0	0	0	0	0	0	0	0	0	18962	0	0	148098	0	148098	
2618780	0	1027150	1534686	0	435000	95214	530214	0	0.088242	0.114759	0.075111	0.000000	0.000000	0.000000	1004472	530214	1523	157	0	0	0	0	117	21115	0	0	0	0	0	1004472	0	0	11404315	0	11383200																																				
2619714																																				0	18212	20161	0	0	2028	2028	0	0.116223	0.124306	0.111802	0	0	0	18133	2028	79	0	0	0	0	0	0	0	0	0	0	0	0	18133	0	0	156019	0	156019	
2619732																																				0	63258	68540	0	0	4257	4257	0	0.1392	0.2026	0.1900	0.0000	0.0000	0.0000	64283	4257	-1025	0	0	0	0	0	0	0	0	0	0	0	0	64283	0	0	461847	0	461847	
2621285																																				0	7190	8169	0	0	693	693	0	0.088683	0.149890	0.137174	0	0	0	7476	693	-321	0	0	0	0	0	0	35	0	0	0	0	0	7476	0	0	84335	0	84300	
2621940																																				0	10506	11036	0	0	843	843	0	0.1044	0.1643	0.1517	0	0	0	10193	843	313	0	0	0	0	0	0	0	0	0	0	0	0	10193	0	0	97606	0	97606	
2624400																																				22	77140	87061	-13	0	5547	5569	0	0.100399	0.129330	0.121057	0.000000	0.000000	0.000000	81492	5569	-4339	0	0	0	0	0	0	0	0	0	0	0	0	81492	0	0	811684	0	811684	
2625724																																				0	39093	42259	0	0	2148	2148	0	0.1147	0.2505	0.2377	0.0000	0.0000	0.0000	40111	2148	-1018	0	0	0	0	0	0	0	0	0	0	0	0	40111	0	0	349761	0	349761	
2626794																																				0	33014	31036	0	0	2899	2899	0	0.0992	0.1342	0.1217	0.0000	0.0000	0.0000	28137	2899	-375	167	0	0	0	0	0	5085	0	0	0	0	0	28137	0	0	288835	0	283750	
2631172																																				0	35717	34451	0	0	2553	2553	0	0.102402	0.169552	0.156987	0.000000	0.000000	0.000000	31898	2553	1082	0	0	0	0	0	0	2734	3	0	0	0	0	31901	0	0	314235	0	311498	
2631314																																				0	50853	55332	0	0	4311	4311	0	0.1144	0.1607	0.1482	0.0000	0.0000	0.0000	51021	4311	-168	0	0	0	0	0	0	0	0	0	0	0	0	51021	0	0	445892	0	445892	
2631323																																				0	27370	27991	0	0	1016	1016	0	0.093299	0.269647	0.259860	0.000000	0.000000	0.000000	26975	1016	395	0	0	0	0	0	0	0	0	0	0	0	0	26975	0	0	289125	0	289125	
2631846																																				0	28531	31933	0	0	2430	2430	0	0.0878	0.1157	0.1069	0.0000	0.0000	0.0000	29503	2430	-972	0	0	0	0	0	0	0	0	0	0	0	0	29503	0	0	335956	0	335956	
2634191																																				0	1050264	963617	-2193	0	67109	67109	0	0.117372	0.181646	0.168996	0.000000	0.000000	0.000000	896508	67109	17441	0	0	0	0	0	0	138508	0	0	0	0	0	896508	0	0	7776653	0	7638145	
2634351																																				0	170142	176925	0	0	13904	13904	8322	0.109933	0.159997	0.147424	0.000000	0.000000	0.000000	163021	13904	-1218	17	0	0	0	0	0	0	0	0	0	0	0	171343	0	0	1491239	0	1482917	
2641827																																				0	5426	5426	0	0	0	0	0	0.9710	3.5326	3.5326	0.0000	0.0000	0.0000	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5426	0	0	5588	0	5588	
2642598																																				0	21428	22616	0	0	1667	1667	0	0.087577	0.154919	0.143500	0	0	0	20949	1667	112	0	0	0	0	0	0	367	0	0	0	0	0	20949	0	0	239573	0	239206	
2643595																																				0	17757	19303	0	0	1508	1508	0	0.103896	0.161085	0.148501	0.000000	0.000000	0.000000	17795	1508	-38	0	0	0	0	0	0	0	0	0	0	0	0	17795	0	0	171277	0	171277	
2648376																																				0	18629	20592	0	0	1418	1418	0	0.1193	0.1835	0.1709	0.0000	0.0000	0.0000	19174	1418	-545	0	0	0	0	0	0	0	0	0	0	0	0	19174	0	0	160714	0	160714	
2649122																																				0	97449	95698	0	0	6398	6398	0	0.0892	0.1451	0.1354	0.0000	0.0000	0.0000	89300	6398	-1936	0	0	0	0	0	0	10085	0	0	0	0	0	89300	0	0	1011167	0	1001082	
2649177																																				0	63187	68072	0	0	5548	5548	502	0.081617	0.154139	0.141577	0	0	0	62524	5548	147	14	0	0	0	0	0	0	0	0	0	0	0	63026	0	0	766570	0	766068	
2650333																																				0	6625	6553	0	0	641	641	766	0.088874	0.129386	0.116730	0	0	0	5912	641	-53	0	0	0	0	0	0	0	0	0	0	0	0	6678	0	0	67287	0	66521	
2651899																																				0	9076	9044	0	0	0	0	0	0.769113	1.311295	1.311295	0	0	0	9044	0	32	0	0	0	0	0	0	0	0	0	0	0	0	9044	0	0	11759	0	11759	
2652092																																				0	383318	419309	0	0	41900	41900	3198	0.1016	0.1206	0.1086	0.0000	0.0000	0.0000	377409	41900	-514	0	0	0	0	0	0	3196	29	0	0	0	0	380636	0	0	3722894	0	3716471	
2654818																																				0	20393	22414	0	0	1961	1961	0	0.1083	0.1438	0.1312	0.0000	0.0000	0.0000	20453	1961	-60	0	0	0	0	0	0	0	0	0	0	0	0	20453	0	0	188860	0	188860	
2654911																																				0	185386	198223	0	0	13164	13164	0	0.087944	0.191778	0.179042	0	0	0	185059	13164	327	0	0	0	0	0	0	0	0	0	0	0	0	185059	0	0	2104291	0	2104291	
2655495																																				0	62594	68929	0	0	3997	3997	0	0.110286	0.217804	0.205174	0.000000	0.000000	0.000000	64932	3997	-2338	0	0	0	0	0	0	0	0	0	0	0	0	64932	0	0	588759	0	588759	
2657855																																				0	13469	14957	0	0	841	841	0	0.098032	0.197614	0.186502	0	0	0	14116	841	-647	0	0	0	0	0	0	0	0	0	0	0	0	14116	0	0	143994	0	143994	
2661861																																				0	21278	22708	0	0	1704	1704	0	0.1129	0.1668	0.1543	0.0000	0.0000	0.0000	21004	1704	124	0	0	0	0	0	0	150	0	0	0	0	0	21004	0	0	186232	0	186082	
2666400																																				0	107892	114854	0	0	7298	7298	0	0.1331	0.1448	0.1356	0.0000	0.0000	0.0000	107556	7298	336	0	0	0	0	0	0	0	0	0	0	0	0	107556	0	0	807894	0	807894	
2667920																																				0	62589	62589	0	0	0	0	0	0.9407	3.0321	3.0321	0.0000	0.0000	0.0000	62589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62589	0	0	66531	0	66531	
2667939																																				0	19097	18444	0	0	800	800	0	0.1130	0.1592	0.1523	0.0000	0.0000	0.0000	17644	800	981	0	0	0	0	0	0	472	0	0	0	0	0	17644	0	0	156625	0	156153	
2667957																																				0	57361	61273	0	0	5060	5060	0	0.1053	0.1299	0.1191	0.0000	0.0000	0.0000	56213	5060	1148	0	0	0	0	0	0	0	0	0	0	0	0	56213	0	0	533861	0	533861	
2668598																																				0	26944	29510	0	0	2484	2484	0	0.099298	0.149102	0.136552	0	0	0	27026	2484	-82	0	0	0	0	0	0	0	0	0	0	0	0	27026	0	0	272171	0	272171	
2678449																																				0	18541	14887	0	0	956	956	1455	0.1213	0.1947	0.1822	0.0000	0.0000	0.0000	13931	956	-3	0	0	0	0	0	0	3022	136	0	0	0	0	15522	0	0	119462	0	114849	
2683014																																				0	345352	354647	0	0	29679	29679	0	0.106403	0.117830	0.107969	0.000000	0.000000	0.000000	324968	29679	7724	0	0	0	0	0	0	12660	0	0	0	0	0	324968	0	0	3066774	0	3054114	
2684552																																				0	15186	16141	0	0	1137	1137	85	0.0866	0.1017	0.0946	0.0000	0.0000	0.0000	15004	1137	0	0	0	0	0	0	0	97	0	0	0	0	0	15089	0	0	173389	0	173207	
2686211																																				0	63493	67080	0	0	5265	5265	0	0.1268	0.1613	0.1486	0.0000	0.0000	0.0000	61815	5265	-789	0	0	0	0	0	0	2467	0	0	0	0	0	61815	0	0	490159	0	487692	
2686529																																				0	3327	3271	0	0	0	0	0	0.8944	1.1326	1.1326	0.0000	0.0000	0.0000	3271	0	42	14	0	0	0	0	0	0	0	0	0	0	0	3271	0	0	3657	0	3657	
2687133																																				0	23493	25057	0	0	1756	1756	126	0.0928	0.1300	0.1209	0.0000	0.0000	0.0000	23301	1756	66	0	0	0	0	0	0	0	0	0	0	0	0	23427	0	0	251301	0	251175	
2687487																																				0	42200	44181	0	0	2000	2000	0	0.2384	0.2818	0.2690	0.0000	0.0000	0.0000	42181	2000	19	0	0	0	0	0	0	0	0	0	0	0	0	42181	0	0	176934	0	176934	
2689128																																				0	5349	5401	0	0	52	52	0	0.1040	0.3948	0.3910	0.0000	0.0000	0.0000	5349	52	0	0	0	0	0	0	0	0	0	0	0	0	0	5349	0	0	51438	0	51438	
2692753																																				0	107925	96949	0	0	6302	6302	0	0.1272	0.1928	0.1803	0.0000	0.0000	0.0000	90647	6302	1359	0	0	0	0	0	0	15919	0	0	0	0	0	90647	0	0	728568	0	712649	
2693264																																				0	106164	88169	-10	0	5830	5830	0	0.092539	0.112880	0.105416	0.000000	0.000000	0.000000	82339	5830	62	48	0	0	0	0	0	23725	0	0	0	0	0	82339	0	0	913500	0	889775	
2694681																																				0	133876	143125	0	0	10209	10209	0	0.138760	0.175626	0.163099	0	0	0	132916	10209	960	0	0	0	0	0	0	0	0	0	0	0	0	132916	0	0	957887	0	957887	
2694944																																				0	9345	10047	0	0	711	711	0	0.1049	0.1769	0.1644	0.0000	0.0000	0.0000	9336	711	9	0	0	0	0	0	0	0	0	0	0	0	0	9336	0	0	88975	0	88975	
2696180																																				0	6944	7489	0	0	327	327	0	0.094856	0.197735	0.189101	0	0	0	7162	327	-218	0	0	0	0	0	0	0	0	0	0	0	0	7162	0	0	75504	0	75504	
2697963																																				0	31662	33752	0	0	2101	2101	0	0.1451	0.2044	0.1917	0.0000	0.0000	0.0000	31651	2101	11	0	0	0	0	0	0	0	0	0	0	0	0	31651	0	0	218074	0	218074	
2700984	0	210423	219835	0	0	9362	9362	0	0.1086	0.1373	0.1314	0.0000	0.0000	0.0000	210473	9362	-359	309	0	0	0	0	0	0	0	0	0	0	0	210473	0	0	1937528	0	1937528																																				
2702764																																				0	8270	9138	0	0	569	569	0	0.086778	0.193844	0.181774	0.000000	0.000000	0.000000	8569	569	-299	0	0	0	0	0	0	0	0	0	0	0	0	8569	0	0	98746	0	98746	
2704740																																				0	3510	4119	0	0	643	643	0	0.037161	0.084121	0.070989	0	0	0	3476	643	34	0	0	0	0	0	0	0	0	0	0	0	0	3476	0	0	93574	-34	93540	
2705112																																				0	14132	14175	0	0	415	415	0	0.101208	0.184208	0.178815	0	0	0	13760	415	372	0	0	0	0	0	0	0	0	0	0	0	0	13760	0	0	135957	0	135957	
2705895																																				0	80039	75987	0	0	6465	6465	0	0.1099	0.1473	0.1347	0.0000	0.0000	0.0000	69522	6465	-378	17	0	0	0	0	0	10878	0	0	0	0	0	69522	0	0	643573	0	632695	
2708122																																				0	50551	54790	0	0	3373	3373	0	0.1004	0.1620	0.1520	0.0000	0.0000	0.0000	51417	3373	-866	0	0	0	0	0	0	0	0	0	0	0	0	51417	0	0	512239	0	512239	
2710554																																				0	13767	15016	0	0	692	692	0	0.1244	0.2719	0.2594	0.0000	0.0000	0.0000	14324	692	-557	0	0	0	0	0	0	0	0	0	0	0	0	14324	0	0	115138	0	115138	
2713555																																				0	47483	48889	0	0	4008	4008	4268	0.104237	0.153564	0.140975	0.000000	0.000000	0.000000	44881	4008	-1683	17	0	0	0	0	0	0	0	0	0	0	0	49149	0	0	434833	0	430565	
2713920																																				0	69089	44187	0	0	0	0	7453	0.8001	0.9658	0.9658	0.0000	0.0000	0.0000	44187	0	114	0	0	0	0	0	0	17335	0	0	0	0	0	51640	0	0	80012	0	55224	
2714217																																				0	43836	50007	0	0	4095	4095	363	0.0987	0.1487	0.1365	0.0000	0.0000	0.0000	45912	4095	-2439	0	0	0	0	0	0	0	0	0	0	0	0	46275	0	0	465350	0	464987	
2716088																																				0	53731	56617	0	0	3063	3063	0	0.1041	0.1305	0.1235	0.0000	0.0000	0.0000	53554	3063	177	0	0	0	0	0	0	0	0	0	0	0	0	53554	0	0	514246	0	514246	
2716163																																				0	10755	11450	0	0	710	710	0	0.129685	0.204191	0.191529	0	0	0	10740	710	15	0	0	0	0	0	0	0	0	0	0	0	0	10740	0	0	82816	0	82816	
2716547																																				0	336159	346898	0	0	8633	8633	5282	0.146397	0.503837	0.491298	0.000000	0.000000	0.000000	338265	8633	-7388	0	0	0	0	0	0	0	0	0	0	0	0	343547	0	0	2315878	0	2310596	
