"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
2615190																																																											534805	29486	29486	21.68%	24.55%	23.19%	505319	2178653	2330752	0	0	52886	23.19%	1	0	505319	0	0	0	0	0	0	0	0		0	0	505319	0	0	0	0	0	0	505319	0	0	0	0	0	0	0	0	0	29486	0	0	0	0	2330752	452433									
2615220																																																											21760	1480	1480	13.39%	18.41%	17.16%	20280	118191	151492	191	0	8574	17.16%	1	0	20471	0	0	0	191	0	0	0	0		0	0	20280	0	0	0	0	0	0	20280	0	0	0	0	0	0	0	0	0	1480	0	0	0	0	151492	11706									
2618780	1962208	126704	351704	8.84%	10.52%	8.63%	1610504	18660489	18227010	1031	0	706815	7.77%	0	1468748	14996	2096	0	1031	129	0	0	0		0	0	1450496	0	0	0	0	0	0	1450496	160000	0	8	160008	0	160008	225000	0	0	351704	0	17092	0	0	18244102	760902																						1																																														
2619714																																																											21968	1685	1685	12.04%	16.35%	15.09%	20283	134378	168478	115	0	13643	15.09%	1	0	20398	0	0	0	115	0	0	0	0		0	0	20283	0	0	0	0	0	0	20283	0	0	0	0	0	0	0	0	0	1685	0	0	0	0	168478	6640									
2619732																																																											56909	4408	4408	11.27%	16.21%	14.96%	52501	350965	465882	-404	0	25696	14.96%	1	0	52097	0	0	0	-404	0	0	0	0		0	0	52501	0	0	0	0	0	0	52501	0	0	0	0	0	0	0	0	0	4408	0	0	0	0	465882	26805									
2621285																																																											6289	643	643	7.36%	12.42%	11.15%	5646	50633	76736	-15	0	6539	11.15%	1	0	5631	0	0	0	-15	0	0	0	0		0	0	5646	0	0	0	0	0	0	5646	0	0	0	0	0	0	0	0	0	643	0	0	0	0	76736	-893									
2621940																																																											11748	950	950	10.37%	15.48%	14.22%	10798	75912	104155	211	0	3640	14.22%	1	0	11009	0	0	0	211	0	0	0	0		0	0	10798	0	0	0	0	0	0	10798	0	0	0	0	0	0	0	0	0	950	0	0	0	0	104155	7158									
2624400																																																											91489	4737	4809	10.48%	12.49%	11.83%	86680	732766	827454	-2819	0	65959	11.83%	1	0	83861	0	0	0	-2764	0	-55	0	0		0	0	86680	0	0	0	0	0	0	86680	0	0	0	0	0	0	0	0	0	4809	0	0	72	0	827454	20721									
2625724																																																											46095	2219	2219	12.61%	26.23%	24.97%	43876	175740	348030	1431	0	25961	24.97%	1	0	45307	0	0	0	1431	0	0	0	0		0	0	43876	0	0	0	0	0	0	43876	0	0	0	0	0	0	0	0	0	2219	0	0	0	0	348030	17915									
2626794																																																											34773	3111	3111	10.75%	13.98%	12.73%	31662	248719	294621	260	0	16370	12.73%	1	0	36730	4723	61	0	284	0	0	0	0		0	0	31662	0	0	0	0	0	0	31662	0	0	0	0	0	0	0	0	0	3111	0	4784	0	0	299405	20100									
2631172																																																											34527	2492	2492	10.08%	17.37%	16.12%	32035	198765	317872	1395	0	24510	16.12%	1	0	36322	2704	188	0	1395	0	0	0	0		0	0	32035	0	0	0	0	0	0	32035	0	0	0	0	0	0	0	0	0	2492	0	2892	0	0	320764	10417									
2631314																																																											58916	4864	4864	10.04%	13.70%	12.57%	54052	429909	538222	95	0	27887	12.57%	1	0	54147	0	0	0	95	0	0	0	0		0	0	54052	0	0	0	0	0	0	54052	0	0	0	0	0	0	0	0	0	4864	0	0	0	0	538222	26165									
2631323																																																											28380	1184	1184	9.21%	20.54%	19.68%	27196	138159	295157	417	0	11277	19.68%	1	0	27613	0	0	0	417	0	0	0	0		0	0	27196	0	0	0	0	0	0	27196	0	0	0	0	0	0	0	0	0	1184	0	0	0	0	295157	15919									
2631846																																																											37170	3060	3060	9.08%	12.08%	11.08%	34110	307826	375631	-379	0	28500	11.08%	1	0	33731	0	0	0	-391	0	12	0	0		0	0	34110	0	0	0	0	0	0	34110	0	0	0	0	0	0	0	0	0	3060	0	0	0	0	375631	5610									
2634191																																																											1083082	77779	77779	12.12%	17.56%	16.30%	1005303	6166462	8293748	5404	0	834054	16.30%	1	0	1151031	130843	4600	1952	15362	0	-9958	0	0		0	0	1008232	0	0	0	0	2929	2929	1005303	0	0	0	0	2929	0	0	0	0	77779	0	140324	0	0	8434072	311573									
2634351																																																											197874	16854	16854	11.38%	14.69%	13.44%	181020	1346996	1591254	50	0	156595	13.44%	1	0	181471	0	0	401	50	0	0	0	0		0	0	181020	0	0	0	0	0	0	181020	0	0	0	0	0	0	0	0	0	16854	0	401	0	0	1591655	24826									
2641827																																																											5637	0	0	95.33%	346.47%	346.47%	5637	1627	5913	0	0	2460	346.47%	1	0	5637	0	0	0	0	0	0	0	0		0	0	5637	0	0	0	0	0	0	5637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5913	3177									
2642598																																																											24830	1742	1742	8.92%	15.90%	14.79%	23088	156120	258780	525	0	11833	14.79%	1	0	23613	0	0	0	525	0	0	0	0		0	0	23088	0	0	0	0	0	0	23088	0	0	0	0	0	0	0	0	0	1742	0	0	0	0	258780	11255									
2643595																																																											20750	1565	1565	9.83%	16.69%	15.43%	19185	124330	195188	482	0	8503	15.43%	1	0	19667	0	0	0	482	0	0	0	0		0	0	19185	0	0	0	0	0	0	19185	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	195188	10682									
2648376																																																											19098	1499	1499	10.96%	16.06%	14.80%	17599	118938	160572	-223	0	20750	14.80%	1	0	17376	0	0	0	-223	0	0	0	0		0	0	17599	0	0	0	0	0	0	17599	0	0	0	0	0	0	0	0	0	1499	0	0	0	0	160572	-3151									
2649122																																																											102112	6919	6919	8.41%	12.51%	11.66%	95193	816374	1132484	526	0	34718	11.66%	1	0	105804	10085	0	0	526	0	0	0	0		0	0	95193	0	0	0	0	0	0	95193	0	0	0	0	0	0	0	0	0	6919	0	10085	0	0	1142569	70560									
2649177																																																											94112	5607	5607	12.05%	21.00%	19.75%	88505	448140	734500	1448	0	102188	19.75%	1	0	89956	0	0	0	1448	3	0	0	0		0	0	88505	0	0	0	0	0	0	88505	0	0	0	0	0	0	0	0	0	5607	0	0	0	0	734500	-13680									
2650333																																																											7308	689	689	9.56%	13.43%	12.16%	6619	54426	69259	-45	0	5900	12.16%	1	0	6923	0	0	156	-45	0	0	0	0		0	0	6812	0	0	0	0	193	193	6619	0	0	0	0	193	0	0	0	0	689	0	332	0	0	69591	1068									
2651899																																																											9241	0	0	68.28%	132.05%	132.05%	9241	6998	13533	11	0	4613	132.05%	1	0	9252	0	0	0	11	0	0	0	0		0	0	9241	0	0	0	0	0	0	9241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13533	4628									
2652092																																																											622543	48849	48849	10.56%	11.10%	10.23%	573694	5607571	5432036	3106	0	405275	10.23%	1	0	681917	105072	1954	0	1197	0	0	0	0		0	0	573694	0	0	0	0	0	0	573694	0	0	0	0	0	0	0	0	0	48849	0	107026	0	0	5539062	273536									
2654911																																																											198342	19643	19643	8.28%	12.69%	11.43%	178699	1563334	2158764	3183	0	163499	11.43%	1	0	181882	0	0	0	3183	0	0	0	0		0	0	178699	0	0	0	0	0	0	178699	0	0	0	0	0	0	0	0	0	19643	0	0	0	0	2158764	15200									
2655495																																																											63509	4305	4305	9.58%	18.56%	17.30%	59204	342145	618254	201	0	23447	17.30%	1	0	61370	0	0	786	201	0	0	0	0		0	0	60383	0	0	0	0	1179	1179	59204	0	0	0	0	1179	0	0	0	0	4305	0	1965	0	0	620219	37722									
2657855																																																											16235	839	839	10.84%	19.39%	18.39%	15396	83732	142051	-184	0	3600	18.39%	1	0	15212	0	0	0	-184	0	0	0	0		0	0	15396	0	0	0	0	0	0	15396	0	0	0	0	0	0	0	0	0	839	0	0	0	0	142051	11796									
2661861																																																											24916	1930	1930	10.21%	15.23%	14.05%	22986	163611	225119	172	0	21434	14.05%	1	0	23218	0	60	0	172	0	0	0	0		0	0	22986	0	0	0	0	0	0	22986	0	0	0	0	0	0	0	0	0	1930	0	60	0	0	225179	1612									
2666400																																																											109915	8815	8815	11.35%	12.08%	11.11%	101100	909729	890819	324	0	78689	11.11%	1	0	116156	14732	0	0	324	0	0	0	0		0	0	101100	0	0	0	0	0	0	101100	0	0	0	0	0	0	0	0	0	8815	0	14732	0	0	905551	37143									
2667920																																																											68850	0	0	94.63%	322.89%	322.89%	68850	21323	72756	0	0	10000	322.89%	1	0	68850	0	0	0	0	0	0	0	0		0	0	68850	0	0	0	0	0	0	68850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72756	58850									
2667939																																																											21628	887	887	11.99%	13.98%	13.40%	20741	154733	172973	1291	0	6000	13.40%	1	0	22504	472	0	0	1291	0	0	0	0		0	0	20741	0	0	0	0	0	0	20741	0	0	0	0	0	0	0	0	0	887	0	472	0	0	173445	15213									
2667957																																																											69940	5395	5395	10.19%	11.68%	10.77%	64545	599037	633384	-507	0	27000	10.77%	1	0	64038	0	0	0	-507	0	0	0	0		0	0	64545	0	0	0	0	0	0	64545	0	0	0	0	0	0	0	0	0	5395	0	0	0	0	633384	37545									
2668598																																																											32774	2677	2677	10.54%	15.33%	14.08%	30097	213765	285451	251	0	12121	14.08%	1	0	30418	70	0	0	251	0	0	0	0		0	0	30097	0	0	0	0	0	0	30097	0	0	0	0	0	0	0	0	0	2677	0	70	0	0	285521	18046									
2678449																																																											13510	809	809	10.78%	15.35%	14.43%	12701	88015	117870	14	0	20540	14.43%	1	0	17597	3002	1	752	14	0	0	0	0		0	0	13828	0	0	0	0	1127	1127	12701	0	0	0	0	1127	0	0	0	0	809	0	4882	0	0	122752	-2957									
2683014																																																											404024	30784	30784	10.49%	11.15%	10.30%	373240	3624619	3557496	7487	0	187422	10.30%	1	0	389451	7956	768	0	7487	0	0	0	0		0	0	373240	0	0	0	0	0	0	373240	0	0	0	0	0	0	0	0	0	30784	0	8724	0	0	3566220	194542									
2684552																																																											20814	1116	1116	9.02%	10.76%	10.19%	19698	193375	218277	0	0	14637	10.19%	1	0	19776	73	5	0	0	0	0	0	0		0	0	19698	0	0	0	0	0	0	19698	0	0	0	0	0	0	0	0	0	1116	0	78	0	0	218355	5139									
2686211																																																											71422	5038	5038	12.79%	17.92%	16.66%	66384	398547	519141	-77	0	35371	16.66%	1	0	68543	2120	113	0	-77	3	0	0	0		0	0	66384	0	0	0	0	0	0	66384	0	0	0	0	0	0	0	0	0	5038	0	2233	0	0	521374	33249									
2686529																																																											3481	0	0	86.33%	115.49%	115.49%	3481	3014	4032	34	0	3077	115.49%	1	0	3534	0	0	0	53	0	0	0	0		0	0	3481	0	0	0	0	0	0	3481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032	423									
2687133																																																											28213	1750	1750	9.80%	13.08%	12.27%	26463	215687	269986	-394	0	19911	12.27%	1	0	26164	0	0	38	-394	0	0	0	0		0	0	26520	0	0	0	0	57	57	26463	0	0	0	0	57	0	0	0	0	1750	0	95	0	0	270081	6647									
2687487																																																											46795	2025	2025	26.42%	29.31%	28.04%	44770	159645	169449	58	-827	21109	28.04%	1	0	45173	0	345	0	58	0	0	0	0		0	0	44770	0	0	0	0	0	0	44770	0	0	0	0	0	0	0	0	0	2025	0	345	0	0	168967	24006									
2692753																																																											93981	8208	8208	10.02%	14.31%	13.06%	85773	656563	855767	1293	0	84091	13.06%	1	0	107121	19180	683	192	1293	0	0	0	0		0	0	85773	0	0	0	0	0	0	85773	0	0	0	0	0	0	0	0	0	8208	0	20055	0	0	875822	21737									
2693264																																																											152961	5837	5837	10.13%	12.12%	11.66%	147124	1262013	1452695	-889	0	183685	11.66%	1	0	202492	55299	879	7	-848	61	-41	0	0		0	0	147135	0	0	0	0	11	11	147124	0	0	0	0	11	0	0	0	0	5837	0	56196	0	0	1508891	19696									
2694681																																																											158465	13216	13216	13.15%	14.99%	13.74%	145249	1057160	1104820	1033	0	43041	13.74%	1	0	146282	0	0	0	1033	0	0	0	0		0	0	145249	0	0	0	0	0	0	145249	0	0	0	0	0	0	0	0	0	13216	0	0	0	0	1104820	102208									
2694944																																																											10664	795	795	9.97%	16.80%	15.55%	9869	63478	98991	43	0	6000	15.55%	1	0	9936	0	0	0	67	0	0	0	0		0	0	9869	0	0	0	0	0	0	9869	0	0	0	0	0	0	0	0	0	795	0	0	0	0	98991	3893									
2696180																																																											8084	394	394	10.05%	18.14%	17.26%	7690	44564	76491	-63	0	3495	17.26%	1	0	7627	0	0	0	-63	0	0	0	0		0	0	7690	0	0	0	0	0	0	7690	0	0	0	0	0	0	0	0	0	394	0	0	0	0	76491	4195									
2697963																																																											35289	2337	2337	13.62%	19.16%	17.89%	32952	184180	241982	32	0	23100	17.89%	1	0	32984	0	0	0	32	0	0	0	0		0	0	32952	0	0	0	0	0	0	32952	0	0	0	0	0	0	0	0	0	2337	0	0	0	0	241982	9852									
2700984	221000	5850	5850	12.85%	13.53%	13.17%	215150	1633079	1674933	-216	0	11405	13.17%	0	215137	0	0	0	-178	165	0	0	0		0	0	215150	0	0	0	0	0	0	215150	0	0	0	0	0	0	0	0	0	5850	0	0	0	0	1674933	203948																						1																																														
2702764																																																											10806	606	606	9.57%	22.36%	21.10%	10200	48334	106600	-640	0	2880	21.10%	1	0	9560	0	0	0	-640	0	0	0	0		0	0	10200	0	0	0	0	0	0	10200	0	0	0	0	0	0	0	0	0	606	0	0	0	0	106600	7320									
2705112																																																											15100	411	411	10.58%	17.81%	17.33%	14689	84769	138894	480	0	4446	17.33%	1	0	15169	0	0	0	480	0	0	0	0		0	0	14689	0	0	0	0	0	0	14689	0	0	0	0	0	0	0	0	0	411	0	0	0	0	138894	10243									
2705895																																																											91036	8454	8454	10.08%	13.46%	12.21%	82582	676189	819459	156	0	79480	12.21%	1	0	92522	9733	0	51	156	0	0	0	0		0	0	82582	0	0	0	0	0	0	82582	0	0	0	0	76	0	0	0	0	8454	0	9784	0	0	829243	12886									
2708122																																																											56857	3454	3454	9.85%	14.19%	13.33%	53403	400557	542119	-365	0	34640	13.33%	1	0	53038	0	0	0	-365	0	0	0	0		0	0	53403	0	0	0	0	0	0	53403	0	0	0	0	0	0	0	0	0	3454	0	0	0	0	542119	18763									
2710554																																																											15982	734	734	12.85%	27.23%	25.98%	15248	58695	118653	463	0	6906	25.98%	1	0	15711	0	0	0	463	0	0	0	0		0	0	15248	0	0	0	0	0	0	15248	0	0	0	0	0	0	0	0	0	734	0	0	0	0	118653	8342									
2713555																																																											56886	4417	4428	11.02%	16.13%	14.87%	52458	352742	476117	-866	0	49465	14.87%	1	0	51708	0	0	46	-866	0	0	0	0		0	0	52528	0	0	0	0	70	70	52458	0	0	0	0	70	0	0	0	0	4428	0	46	11	0	476163	3109									
2713920																																																											24416	0	0	54.06%	73.67%	73.67%	24416	33141	45162	0	0	75031	73.67%	1	0	48446	0	0	5144	0	0	0	0	0		11170	0	32132	0	0	0	0	7716	7716	24416	0	0	0	0	7716	0	0	0	0	0	0	24030	0	0	69192	-26585									
2716088																																																											61114	3374	3374	10.17%	13.06%	12.34%	57740	467838	567610	227	0	36232	12.34%	1	0	57967	0	0	0	227	0	0	0	0		0	0	57740	0	0	0	0	0	0	57740	0	0	0	0	0	0	0	0	0	3374	0	0	0	0	567610	21508									
2716163																																																											11221	747	747	11.93%	18.92%	17.66%	10474	59297	87803	18	0	3706	17.66%	1	0	10492	0	0	0	18	0	0	0	0		0	0	10474	0	0	0	0	0	0	10474	0	0	0	0	0	0	0	0	0	747	0	0	0	0	87803	6768									
2716547																																																											388478	17860	17860	13.60%	27.26%	26.01%	370618	1425130	2725703	-5787	0	502304	26.01%	1	0	364831	0	0	0	-5787	0	0	0	0		0	0	370618	0	0	0	0	0	0	370618	0	0	0	0	0	0	0	0	0	17860	0	0	0	0	2725703	-131686									
2716828																																																											17887	1342	1342	11.03%	16.68%	15.43%	16545	107216	149989	46	0	6790	15.43%	1	0	18007	0	0	0	69	0	0	0	0		1393	0	16545	0	0	0	0	0	0	16545	0	0	0	0	0	0	0	0	0	1342	0	1393	0	0	151382	11171									
2717012																																																											127576	10874	10874	11.25%	14.73%	13.47%	116702	866325	1037806	-832	0	114250	13.47%	1	0	118688	0	260	1023	-832	0	0	0	0		0	0	118237	0	0	0	0	1535	1535	116702	0	0	0	0	1535	0	0	0	0	10874	0	2818	0	0	1040624	5270									
2718345																																																											130340	8676	8676	10.81%	13.52%	12.62%	121664	964184	1125660	-66	0	69706	12.62%	1	0	122373	775	0	0	62	0	0	-128	0		0	0	121664	0	0	0	0	0	0	121664	0	0	0	0	0	0	0	0	0	8676	0	775	0	0	1126435	52733									
2718596																																																											23839	969	969	10.01%	17.45%	16.74%	22870	136613	228375	1003	0	7633	16.74%	1	0	23873	0	0	0	1003	0	0	0	0		0	0	22870	0	0	0	0	0	0	22870	0	0	0	0	0	0	0	0	0	969	0	0	0	0	228375	15237									
2719427																																																											275055	18486	18486	11.49%	12.95%	12.08%	256569	2123279	2233435	1173	0	239989	12.08%	1	0	289539	30129	1668	0	1173	0	0	0	0		0	0	256569	0	0	0	0	0	0	256569	0	0	0	0	0	0	0	0	0	18486	0	31797	0	0	2265232	48377									
2719810																																																											10999	0	0	88.07%	173.68%	173.68%	10999	6333	12489	0	0	12173	173.68%	1	0	13370	2160	211	0	0	0	0	0	0		0	0	10999	0	0	0	0	0	0	10999	0	0	0	0	0	0	0	0	0	0	0	2371	0	0	14860	1197									
2721103																																																											77648	1336	1336	9.94%	10.19%	10.01%	76312	762084	767751	-84	0	147148	10.01%	1	0	147927	70311	1388	0	-84	0	0	0	0		0	0	76312	0	0	0	0	0	0	76312	0	0	0	0	0	0	0	0	0	1336	0	71699	0	0	839450	863									
2721176																																																											74842	4716	4723	12.03%	16.08%	15.06%	70119	465489	582786	-148	0	35160	11.05%	1	0	51781	0	0	0	-148	0	0	0	0		0	0	51929	0	513	0	0	0	513	51416	18703	0	0	18703	0	18703	0	0	0	4723	0	513	7	0	583299	16769									
2721765																																																											52494	3938	3938	12.88%	16.78%	15.52%	48556	312920	377074	4	0	19258	15.52%	1	0	48692	0	132	0	4	0	0	0	0		0	0	48556	0	0	0	0	0	0	48556	0	0	0	0	0	0	0	0	0	3938	0	132	0	0	377206	29430									
2722173																																																											17230	565	565	9.82%	34.57%	33.44%	16665	49837	169744	225	0	11385	30.15%	1	0	15462	211	0	0	225	0	0	0	0		0	0	15026	0	0	0	0	0	0	15026	1639	0	0	1639	0	1639	0	0	0	565	0	211	0	0	169955	3852									
2723376																																																											14345	0	0	14.00%	42.35%	42.35%	14345	33876	102436	1032	1595	6511	42.35%	1	0	15790	413	0	0	1032	0	0	0	0		0	0	14345	0	0	0	0	0	0	14345	0	0	0	0	0	0	0	0	0	0	0	413	0	0	104444	8247									
2724757																																																											30911	2731	2731	10.31%	14.45%	13.17%	28180	213916	273229	-33	0	36894	13.17%	1	0	32303	0	0	1662	-33	0	0	0	0		0	0	30674	0	0	0	0	2494	2494	28180	0	0	0	0	2494	0	0	0	0	2731	0	4156	0	0	277385	-4558									
2724766																																																											4383	280	280	9.39%	19.65%	18.39%	4103	22307	43678	9	0	3056	18.39%	1	0	5025	913	0	0	9	0	0	0	0		0	0	4103	0	0	0	0	0	0	4103	0	0	0	0	0	0	0	0	0	280	0	913	0	0	44591	1960									
2726050																																																											11552	1178	1178	11.08%	12.19%	10.94%	10374	94801	93603	-3	0	3500	10.94%	1	0	10371	0	0	0	-3	0	0	0	0		0	0	10374	0	0	0	0	0	0	10374	0	0	0	0	0	0	0	0	0	1178	0	0	0	0	93603	6874									
2726416																																																											16760	1088	1088	14.08%	19.39%	18.13%	15672	86423	111302	-5	0	7040	18.13%	1	0	15667	0	0	0	-5	0	0	0	0		0	0	15672	0	0	0	0	0	0	15672	0	0	0	0	0	0	0	0	0	1088	0	0	0	0	111302	8632									
2727431																																																											17538	1092	1092	10.94%	20.28%	19.02%	16446	86489	150372	46	0	12848	19.02%	1	0	16492	0	0	0	46	0	0	0	0		0	0	16446	0	0	0	0	0	0	16446	0	0	0	0	0	0	0	0	0	1092	0	0	0	0	150372	3598									
2728661																																																											50496	4125	4125	11.66%	15.31%	14.06%	46371	329915	397749	302	0	27354	14.06%	1	0	47410	737	0	0	302	0	0	0	0		0	0	46371	0	0	0	0	0	0	46371	0	0	0	0	0	0	0	0	0	4125	0	737	0	0	398486	19754									
2728746																																																											2520	301	301	5.25%	10.62%	9.35%	2219	23732	42298	0	0	14725	9.35%	1	0	2219	0	0	0	0	0	0	0	0		0	0	2219	0	0	0	0	0	0	2219	0	0	0	0	0	0	0	0	0	301	0	0	0	0	42298	-12506									
2729677																																																											537913	22993	22993	8.08%	11.77%	11.27%	514920	4570342	6371798	22321	22321	101000	11.27%	1	0	545851	8610	0	0	22321	0	0	0	0		0	0	514920	0	0	0	0	0	0	514920	0	0	0	0	0	0	0	0	0	22993	0	8610	0	0	6402729	422530									
2730431																																																											24305	2226	2226	8.84%	11.86%	10.78%	22079	204867	249880	0	0	15877	10.64%	1	0	21805	0	0	0	0	0	0	0	0		0	0	21805	0	0	0	0	0	0	21805	0	0	274	274	0	274	0	0	0	2226	0	0	0	0	249880	5928									
2732565																																																											19338	1134	1134	9.09%	18.21%	17.14%	18204	106206	200256	-1449	0	12673	17.14%	1	0	19382	2505	122	0	-1449	0	0	0	0		0	0	18204	0	0	0	0	0	0	18204	0	0	0	0	0	0	0	0	0	1134	0	2627	0	0	202883	8158									
2733263																																																											42002	2917	2917	11.27%	18.05%	16.79%	39085	232747	346755	-1030	0	37173	16.79%	1	0	38055	0	0	0	-1030	0	0	0	0		0	0	39085	0	0	0	0	0	0	39085	0	0	0	0	0	0	0	0	0	2917	0	0	0	0	346755	1912									
2733348																																																											23068	2278	2278	8.87%	12.71%	11.45%	20790	181537	234404	-465	0	18244	11.45%	1	0	20325	0	0	0	-465	0	0	0	0		0	0	20790	0	0	0	0	0	0	20790	0	0	0	0	0	0	0	0	0	2278	0	0	0	0	234404	2546									
2734729																																																											126769	9605	9605	7.69%	16.70%	15.44%	117164	759024	1522847	-3098	0	96410	15.44%	1	0	123586	0	0	3808	-3098	0	0	0	0		0	0	122876	0	0	0	0	5712	5712	117164	0	0	0	0	5712	0	0	0	0	9605	0	3808	0	0	1526655	30274									
2735137																																																											18958	1385	1385	10.39%	13.37%	12.39%	17573	141800	169115	0	0	13200	12.39%	1	0	17573	0	0	0	0	0	0	0	0		0	0	17573	0	0	0	0	0	0	17573	0	0	0	0	0	0	0	0	0	1385	0	0	0	0	169115	4373									
2735146																																																											2036094	67196	67196	8.56%	13.17%	12.73%	1968898	15464920	23000873	-47179	-47179	1321252	12.73%	1	0	2000597	46193	1060	0	-1694	0	-45485	0	0		0	0	2000523	0	31625	0	0	0	31625	1968898	0	0	0	0	0	0	0	0	0	67196	0	78878	0	0	23032572	726524									
2735173																																																											13598	1629	1629	8.55%	10.45%	9.20%	11969	130155	139945	-31	3220	24729	9.20%	1	0	17305	0	0	2147	-31	0	0	0	0		0	0	15189	0	0	0	0	3220	3220	11969	0	0	0	0	3220	0	0	0	0	1629	0	2147	0	0	145312	-7393									
2735324																																																											12893	1573	1573	6.34%	9.34%	8.20%	11320	137996	178576	51	0	21310	8.20%	1	0	13728	0	13	937	51	0	0	0	0		0	0	12727	0	0	0	0	1407	1407	11320	0	0	0	0	1407	0	0	0	0	1573	0	2358	0	0	180934	-7633									
2736219																																																											84549	6529	6529	14.04%	16.24%	14.98%	78020	520754	555801	-90	0	43146	14.98%	1	0	78112	0	165	0	-90	17	0	0	0		0	0	78020	0	0	0	0	0	0	78020	0	0	0	0	0	0	0	0	0	6529	0	165	0	0	555966	35056									
2736291																																																											1192854	32851	32851	19.56%	24.53%	23.86%	1160003	4862102	5929051	-1471	0	2839039	23.86%	1	0	1931079	221394	6226	217971	-1471	0	0	0	0		0	0	1486959	0	0	0	0	326956	326956	1160003	0	0	0	0	326956	0	0	0	0	32851	0	772546	0	0	6701597	-906489									
2736451																																																											63948	4811	4811	9.01%	16.79%	15.52%	59137	380949	656118	-268	0	52934	15.52%	1	0	58869	0	0	0	-268	0	0	0	0		0	0	59137	0	0	0	0	0	0	59137	0	0	0	0	0	0	0	0	0	4811	0	0	0	0	656118	6203									
2736714																																																											42531	3459	3459	9.11%	13.20%	12.13%	39072	322147	428950	55	255	11969	12.13%	1	0	39374	14	209	0	55	16	0	0	0		8	0	39072	0	0	0	0	0	0	39072	0	0	0	0	0	0	0	0	0	3459	0	231	0	0	429436	27350									
2737775																																																											61767	5076	5076	11.52%	15.51%	14.23%	56691	398326	492212	-166	0	106541	14.23%	1	0	56707	0	182	0	-166	0	0	0	0		0	0	56691	0	0	0	0	0	0	56691	0	0	0	0	0	0	0	0	0	5076	0	182	0	0	492394	-49668									
2737980																																																											40131	4495	4495	8.44%	11.32%	10.05%	35636	354595	422009	37	0	19366	10.05%	1	0	40340	0	0	0	37	0	0	0	0		0	0	40303	0	4667	0	0	0	4667	35636	0	0	0	0	0	0	0	0	0	4495	0	4667	0	0	426676	20937									
2742153																																																											66091	6694	6694	9.69%	12.38%	11.13%	59397	533782	612971	1	0	54029	11.13%	1	0	60523	0	0	450	1	0	0	0	0		0	0	60072	0	0	0	0	675	675	59397	0	0	0	0	675	0	0	0	0	6694	0	1125	0	0	614096	6493									
2743244																																																											146553	9127	9127	9.44%	13.91%	13.04%	137426	1053887	1455968	-452	0	42465	13.04%	1	0	138585	1546	33	0	-436	16	0	0	0		0	0	137426	0	0	0	0	0	0	137426	0	0	0	0	0	0	0	0	0	9127	0	1579	0	0	1457547	96572									
2744782																																																											36706	3215	3215	9.80%	14.30%	13.04%	33491	256747	341619	1	0	28463	13.04%	1	0	33492	0	0	0	1	0	0	0	0		0	0	33491	0	0	0	0	0	0	33491	0	0	0	0	0	0	0	0	0	3215	0	0	0	0	341619	5028									
2745426																																																											41697	3061	3061	9.51%	13.35%	12.37%	38636	312359	406405	-1583	0	21226	12.37%	1	0	37106	0	53	0	-1583	0	0	0	0		0	0	38636	0	0	0	0	0	0	38636	0	0	0	0	0	0	0	0	0	3061	0	53	0	0	406458	17463									
2745529																																																											7989	0	0	81.40%	381.34%	381.34%	7989	2095	9815	-6	0	5900	381.34%	1	0	7990	0	0	11	-10	0	0	0	0		0	0	7989	0	0	0	0	0	0	7989	0	16	0	16	16	0	0	0	0	0	0	27	0	0	9842	2096									
