"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
918132																																																																	22558	1529	1529	12.8413%	18.4616%	17.2102%	21029	122189	163761	136	0			10.4616%				20279	163761	750	17.2102%	1	0	21165	0	0	0	136	0	0	0	0		0	0	21029	0	0	0	0	0	0	21029	0	0	0	0	0	0	0	0	0	1529	0	0	0	0										
918150																																																																	13088	609	609	11.4211%	26.9411%	25.6875%	12479	48580	109263	0	0			18.9411%				11779	109263	700	25.6875%	1	0	12479	0	0	0	0	0	0	0	0		0	0	12479	0	0	0	0	0	0	12479	0	0	0	0	0	0	0	0	0	609	0	0	0	0										
918356																																																																	6370	372	372	15.1449%	21.7518%	20.4815%	5998	29285	39604	67	0			13.7518%				3998	39604	2000	20.4815%	1	0	6065	0	0	0	67	0	0	0	0		0	0	5998	0	0	0	0	0	0	5998	0	0	0	0	0	0	0	0	0	372	0	0	0	0										
918477																																																																	106791	4455	4455	10.2870%	17.6911%	16.9531%	102336	603642	994811	-526	0			9.6911%				103963	1000938	4500	16.9531%	1	0	107937	5869	258	0	65	0	0	-591	0		0	0	102336	0	0	0	0	0	0	102336	0	0	0	0	0	0	0	0	0	4455	0	6127	0	0										
918655																																																																	6360	358	365	9.3977%	16.4188%	15.4766%	5995	38736	63792	393	0			8.4188%				2395	63792	3600	15.4766%	1	0	6388	0	0	0	393	0	0	0	0		0	0	5995	0	0	0	0	0	0	5995	0	0	0	0	0	0	0	0	0	365	0	0	7	0										
918776																																																																	2244	71	71	11.2807%	20.5853%	19.9340%	2173	10901	19263	1	0			12.5853%				2173	19263	0	19.9340%	1	0	2174	0	0	0	1	0	0	0	0		0	0	2173	0	0	0	0	0	0	2173	0	0	0	0	0	0	0	0	0	71	0	0	0	0										
918879																																																																	24768	1762	1762	11.6912%	17.3211%	16.0889%	23006	142993	196780	1310	0			9.3211%				14240	196780	8766	16.0889%	1	0	24316	0	0	0	1310	0	0	0	0		0	0	23006	0	0	0	0	0	0	23006	0	0	0	0	0	0	0	0	0	1762	0	0	0	0										
918918	749830	28906	28906	8.6164%	19.8340%	19.0694%	720924	3780524	8366836	-1238	0			11.8340%			624857	8590850	320081	19.0694%	0	943700	1837	9865	0	-1238		0	0	0		212312	0	720924	0	0	0	0	0	0	720924	0	0	0	0	0	0	0	0	0	28906	0	224014		0																															1																																													
918954																																																																	27178	2134	2134	10.2090%	14.0808%	12.9752%	25044	193015	245313	259	0			6.0808%				20744	245313	4300	12.9752%	1	0	25303	0	0	0	259	0	0	0	0		0	0	25044	0	0	0	0	0	0	25044	0	0	0	0	0	0	0	0	0	2134	0	0	0	0										
919344																																																																	22946	1801	1801	10.3535%	15.6141%	14.3886%	21145	146957	204230	849	0			7.6141%				12020	204230	9125	14.3886%	1	0	21994	0	0	0	849	0	0	0	0		0	0	21145	0	0	0	0	0	0	21145	0	0	0	0	0	0	0	0	0	1801	0	0	0	0										
919456																																																																	25156	2769	2769	9.4084%	11.3630%	10.1122%	22387	221385	237948	0	0			3.3630%				13632	238198	9005	10.1122%	1	0	22637	250	0	0	0	0	0	0	0		0	0	22387	0	0	0	0	0	0	22387	0	0	0	0	0	0	0	0	0	2769	0	250	0	0										
919568																																																																	6202	626	626	8.9132%	12.3711%	11.1224%	5576	50133	62559	0	0			4.3711%				2976	62559	2600	11.1224%	1	0	5576	0	0	0	0	0	0	0	0		0	0	5576	0	0	0	0	0	0	5576	0	0	0	0	0	0	0	0	0	626	0	0	0	0										
919755																																																																	13057	361	361	22.9145%	45.9171%	44.6476%	12696	28436	55406	251	0			37.9171%				-12538	55544	25372	44.6476%	1	0	13085	138	0	0	251	0	0	0	0		0	0	12696	0	0	0	0	0	0	12696	0	0	0	0	0	0	0	0	0	361	0	138	0	0										
919773																																																																	19141	263	318	20.3571%	39.7388%	39.0786%	18823	48167	92464	97	0			31.7388%				18848	92464	0	39.0786%	1	0	18945	0	0	0	122	0	0	0	0		0	0	18823	0	0	0	0	0	0	18823	0	0	0	0	0	0	0	0	0	318	0	0	55	0										
920210																																																																	20209	962	962	9.6095%	20.1588%	19.1992%	19247	100249	200291	161	0			12.1588%				18537	201153	1572	19.1992%	1	0	20270	862	0	0	161		0	0	0		0	0	19247	0	0	0	0	0	0	19247	0	0	0	0	0	0	0	0	0	962	0	862		0										
920359																																																																	12466	779	779	12.4688%	19.2169%	18.0160%	11687	64870	93730	37	0			11.2169%				9937	93730	1750	18.0160%	1	0	11724	0	0	0	37	0	0	0	0		0	0	11687	0	0	0	0	0	0	11687	0	0	0	0	0	0	0	0	0	779	0	0	0	0										
920733																																																																	19700	942	942	10.2292%	14.4721%	13.7801%	18758	136124	183377	223	0			6.4721%				14528	184732	5585	13.7801%	1	0	20336	1355	0	0	223	0	0	0	0		0	0	18758	0	0	0	0	0	0	18758	0	0	0	0	0	0	0	0	0	942	0	1355	0	0										
920854																																																																	63594	3292	3292	9.3752%	14.4748%	13.7255%	60302	439342	643211	-280	0			6.4748%				19396	654729	52424	13.7255%	1	0	71540	9600	1918	0	-280	0	0	0	0		0	0	60302	0	0	0	0	0	0	60302	0	0	0	0	0	0	0	0	0	3292	0	11518	0	0										
920975																																																																	28216	2430	2430	8.9655%	12.6498%	11.5604%	25786	223055	287615	4	0			4.6498%				23047	287615	2735	11.5604%	1	0	25786	0	0	0	0	0	0	0	0		0	0	25786	0	0	0	0	0	0	25786	0	0	0	0	0	0	0	0	0	2430	0	0	0	0										
921039																																																																	67657	4564	4564	11.1194%	18.5862%	17.3324%	63093	364017	567412	-92	0			10.5862%				30343	567412	32750	17.3324%	1	0	63001	0	0	0	-92		0	0	0		0	0	63093	0	0	0	0	0	0	63093	0	0	0	0	0	0	0	0	0	4564	0	0		0										
921178																																																																	148532	10530	10530	12.0495%	17.6598%	16.4079%	138002	841073	1145293	-161	0			9.6598%				49093	1173168	116784	16.4079%	1	0	165716	27076	799	0	-161		0	0	0		0	0	138002	0	0	0	0	0	0	138002	0	0	0	0	0	0	0	0	0	10530	0	27875		0										
921655																																																																	4841	210	210	13.4419%	29.1048%	27.8422%	4631	16633	34452	154	0			21.1048%				2649	34452	1982	27.8422%	1	0	4785	0	0	0	154		0	0	0		0	0	4631	0	0	0	0	0	0	4631	0	0	0	0	0	0	0	0	0	210	0	0		0										
921879																																																																	17653	869	869	9.7956%	21.9442%	20.8639%	16784	80445	171343	161	0			13.9442%				16784	171343	0	20.8639%	1	0	16945	0	0	0	161	0	0	0	0		0	0	16784	0	0	0	0	0	0	16784	0	0	0	0	0	0	0	0	0	869	0	0	0	0										
921936																																																																	5389	432	432	8.7783%	15.4718%	14.2316%	4957	34831	56469	26	0			7.4718%				3124	56469	1833	14.2316%	1	0	4983	0	0	0	26	0	0	0	0		0	0	4957	0	0	0	0	0	0	4957	0	0	0	0	0	0	0	0	0	432	0	0	0	0										
922157																																																																	18805	1375	1375	9.2502%	15.3907%	14.2654%	17430	122184	188428	321	0			7.3907%				13089	188987	4900	14.2654%	1	0	18310	559	0	0	321		0	0	0		0	0	17430	0	0	0	0	0	0	17430	0	0	0	0	0	0	0	0	0	1375	0	559		0										
922344																																																																	45046	3090	3090	9.8846%	14.1026%	13.1352%	41956	319417	424460	-876	0			6.1026%				14663	427162	30028	13.1352%	1	0	43815	2132	570	0	-843	0	0	0	0		0	0	41956	0	0	0	0	0	0	41956	0	0	0	0	0	0	0	0	0	3090	0	2702	0	0										
922559																																																																	37624	3606	3651	9.4927%	13.0451%	11.7792%	33973	288415	357886	1235	0			5.0451%				8796	363744	31035	11.7792%	1	0	41066	4588	1270	0	1235	0	0	0	0		0	0	33973	0	0	0	0	0	0	33973	0	0	0	0	0	0	0	0	0	3651	0	5858	45	0										
922924																																																																	27594	803	803	11.4118%	26.8693%	26.0874%	26791	102697	234766	286	0			18.8693%				21791	234766	5000	26.0874%	1	0	27077	0	0	0	286	0	0	0	0		0	0	26791	0	0	0	0	0	0	26791	0	0	0	0	0	0	0	0	0	803	0	0	0	0										
923257																																																																	9801	730	730	10.1028%	13.2647%	12.2767%	9071	73888	89787	0	0			5.2647%				2384	89787	6687	12.2767%	1	0	9071	0	0	0	0	0	0	0	0		0	0	9071	0	0	0	0	0	0	9071	0	0	0	0	0	0	0	0	0	730	0	0	0	0										
923350																																																																	5349	331	331	10.4773%	18.7559%	17.5953%	5018	28519	47894	230	0			10.7559%				3704	47894	1314	17.5953%	1	0	5248	0	0	0	230		0	0	0		0	0	5018	0	0	0	0	0	0	5018	0	0	0	0	0	0	0	0	0	331	0	0		0										
923707																																																																	167090	8499	8499	13.2687%	17.3106%	16.4301%	158591	965245	1195223	-5935	0			9.3106%				158590	1195223	1	16.4301%	1	0	152656	0	0	0	217		0	-6152	0		0	0	158591	0	0	0	0	0	0	158591	0	0	0	0	0	0	0	0	0	8499	0	0		0										
923752																																																																	122207	10823	10823	8.7217%	12.2766%	11.1894%	111384	995444	1277096	655	0			4.2766%				49095	1291620	76813	11.1894%	1	0	126563	12691	1833	0	655	0	0	0	0		0	0	111384	0	0	0	0	0	0	111384	0	0	0	0	0	0	0	0	0	10823	0	14524	0	0										
923855																																																																	13920	665	665	14.6485%	25.6453%	24.4201%	13255	54279	90487	222	0			17.6453%				5020	91232	8980	24.4201%	1	0	14222	745	0	0	222	0	0	0	0		0	0	13255	0	0	0	0	0	0	13255	0	0	0	0	0	0	0	0	0	665	0	745	0	0										
923949																																																																	7301	458	458	11.9316%	19.9841%	18.7305%	6843	36534	57352	47	0			11.9841%				5133	57352	1710	18.7305%	1	0	6890	0	0	0	47	0	0	0	0		0	0	6843	0	0	0	0	0	0	6843	0	0	0	0	0	0	0	0	0	458	0	0	0	0										
924058																																																																	31477	1635	1635	12.6596%	24.0714%	22.8211%	29842	130765	235726	2272	0			16.0714%				29063	236047	1100	22.8211%	1	0	32435	321	0	0	2272	0	0	0	0		0	0	29842	0	0	0	0	0	0	29842	0	0	0	0	0	0	0	0	0	1635	0	321	0	0										
924236																																																																	102331	4617	4617	12.1928%	19.0743%	18.2137%	97714	536486	801409	1296	0			11.0743%				22258	810594	84641	18.2137%	1	0	108195	8874	311	0	1296	0	0	0	0		0	0	97714	0	0	0	0	0	0	97714	0	0	0	0	0	0	0	0	0	4617	0	9185	0	0										
924254																																																																	7338	565	565	10.6845%	16.2944%	15.0397%	6773	45034	63391	278	0			8.2944%				3660	63464	3186	15.0397%	1	0	7124	73	0	0	278		0	0	0		0	0	6773	0	0	0	0	0	0	6773	0	0	0	0	0	0	0	0	0	565	0	73		0										
924357																																																																	26591	1223	1223	11.7100%	21.3336%	20.3524%	25368	124644	216635	295	0			13.3336%				23478	216745	2000	20.3524%	1	0	25773	110	0	0	295	0	0	0	0		0	0	25368	0	0	0	0	0	0	25368	0	0	0	0	0	0	0	0	0	1223	0	110	0	0										
924405																																																																	658609	28886	28886	10.1530%	13.4409%	12.8514%	629723	4900038	6202324	-5940	0			5.4409%				442945	6257962	242416	12.8514%	1	0	679421	55638	0	0	4621		-4537	-6024	0		0	0	629723	0	0	0	0	0	0	629723	0	0	0	0	0	0	0	0	0	28886	0	55638		0										
924553																																																																	18589	231	231	30.0685%	38.3840%	37.9070%	18358	48429	61054	384	0			30.3840%				15608	61054	2750	37.9070%	1	0	18742	0	0	0	384	0	0	0	0		0	0	18358	0	0	0	0	0	0	18358	0	0	0	0	0	0	0	0	0	231	0	0	0	0										
924843																																																																	24510	1490	1490	10.0848%	15.1303%	14.2105%	23020	161993	228264	39	0			7.1303%				9570	228264	13496	14.2105%	1	0	23105	0	0	0	121	46	-82	0	0		0	0	23020	0	0	0	0	0	0	23020	0	0	0	0	0	0	0	0	0	1490	0	0	0	0										
924937																																																																	28535	880	880	10.2946%	17.1199%	16.5920%	27655	166677	268637	1165	0			9.1199%				12489	276896	23425	16.5920%	1	0	37079	5869	2390	0	1219	0	0	-54	0		0	0	27655	0	0	0	0	0	0	27655	0	0	0	0	0	0	0	0	0	880	0	8259	0	0										
925037																																																																	110878	8076	8076	8.7258%	12.4866%	11.5771%	102802	887974	1178143	623	0			4.4866%				46730	1178324	56253	11.5771%	1	0	103606	131	50	0	623		0	0	0		0	0	102802	0	0	0	0	0	0	102802	0	0	0	0	0	0	0	0	0	8076	0	181		0										
925055																																																																	25058	1602	1602	11.4250%	13.2685%	12.4202%	23456	188854	205304	0	0			5.2685%				15456	205304	8000	12.4202%	1	0	23456	0	0	0	0	0	0	0	0		0	0	23456	0	0	0	0	0	0	23456	0	0	0	0	0	0	0	0	0	1602	0	0	0	0										
925354																																																																	18277	708	708	11.0126%	15.7658%	15.1551%	17569	115928	159535	108	0			7.7658%				6834	159535	10700	15.1551%	1	0	17642	0	0	0	38	35	0	0	0		0	0	17569	0	0	0	0	0	0	17569	0	0	0	0	0	0	0	0	0	708	0	0	0	0										
925411	343476	0	0	11.1804%	26.9512%	26.9512%	343476	1274435	3072115	-2	0			18.9512%			143475	3072115	200000	26.9512%	0	343473	0	0	0	-3		0	0	0		0	0	343476	0	0	0	0	0	0	343476	0	0	0	0	0	0	0	0	0	0	0	0		0																															1																																													
925653																																																																	52902	3696	3696	12.6815%	13.6977%	12.7407%	49206	386212	388014	-1	0			5.6977%				24129	388271	25334	12.7407%	1	0	49462	257	0	0	-1	0	0	0	0		0	0	49206	0	0	0	0	0	0	49206	0	0	0	0	0	0	0	0	0	3696	0	257	0	0										
925859																																																																	4196	278	278	10.2354%	15.5287%	14.4998%	3918	27021	38279	0	0			7.5287%				3018	38279	900	14.4998%	1	0	3918	0	0	0	0	0	0	0	0		0	0	3918	0	0	0	0	0	0	3918	0	0	0	0	0	0	0	0	0	278	0	0	0	0										
926632																																																																	23049	2322	2322	8.5512%	12.3237%	11.0822%	20727	187030	242386	307	0			4.3237%				16967	242386	3760	11.0822%	1	0	21034	0	0	0	307	0	0	0	0		0	0	20727	0	0	0	0	0	0	20727	0	0	0	0	0	0	0	0	0	2322	0	0	0	0										
926650																																																																	10986	478	478	22.2020%	28.8551%	27.5996%	10508	38073	47329	0	0			20.8551%				9608	47329	900	27.5996%	1	0	10508	0	0	0	0	0	0	0	0		0	0	10508	0	0	0	0	0	0	10508	0	0	0	0	0	0	0	0	0	478	0	0	0	0										
926959																																																																	24268	1191	1191	10.1089%	14.8649%	14.1354%	23077	163257	228284	1112	0			6.8649%				13077	228284	10000	14.1354%	1	0	24189	0	0	0	995	0	0	0	117		0	0	23077	0	0	0	0	0	0	23077	0	0	0	0	0	0	0	0	0	1191	0	0	0	0										
927077																																																																	13663	628	628	13.9822%	27.1582%	25.9099%	13035	50309	93226	49	0			19.1582%				13035	93226	0	25.9099%	1	0	13084	0	0	0	49		0	0	0		0	0	13035	0	0	0	0	0	0	13035	0	0	0	0	0	0	0	0	0	628	0	0		0										
927134																																																																	20589	1203	1203	8.7830%	12.5545%	11.8209%	19386	163997	220722	-131	0			4.5545%				6600	221771	13835	11.8209%	1	0	20304	1049	0	0	-131		0	0	0		0	0	19386	0	0	0	0	0	0	19386	0	0	0	0	0	0	0	0	0	1203	0	1049		0										
927479																																																																	77308	2016	2016	10.7832%	17.7562%	17.2931%	75292	435387	698232	-314	0			9.7562%				75292	698232	0	17.2931%	1	0	74978	0	0	0	112	0	0	-426	0		0	0	75292	0	0	0	0	0	0	75292	0	0	0	0	0	0	0	0	0	2016	0	0	0	0										
928056																																																																	80517	6946	6946	10.3074%	14.5177%	13.2653%	73571	554612	713772	1273	0			6.5177%				47555	727052	39296	13.2653%	1	0	88124	12122	1039	0	1273		0	0	0		0	0	73690	0	0	0	119	0	119	73571	0	0	0	0	0	0	0	0	0	6946	0	13280		0										
928421																																																																	181369	16348	16348	10.2815%	14.0450%	12.7790%	165021	1291341	1605024	-2180	-3740			6.0450%				102202	1613697	75232	12.7790%	1	0	175254	11555	858	0	1560	0	0	-3740	0		0	0	165021	0	0	0	0	0	0	165021	0	0	0	0	0	0	0	0	0	16348	0	12413	0	0										
928618																																																																	119477	10304	10304	9.5007%	12.2260%	11.1716%	109173	977237	1149108	-16274	0			4.2260%				50291	1161052	70826	11.1716%	1	0	104843	11944	0	0	1612		0	-17886	0		0	0	109173	0	0	0	0	0	0	109173	0	0	0	0	0	0	0	0	0	10304	0	11944		0										
929352																																																																	679457	69124	69124	9.5577%	11.1736%	10.0369%	610333	6080913	6385805	39	0			3.1736%				454056	6397750	168222	10.0369%	1	0	622317	12009	0	0	39	0	0	0	0		-64	0	610333	0	0	0	0	0	0	610333	0	0	0	0	0	0	0	0	0	69124	0	11945	0	0										
929802																																																																	72827	4200	4200	12.1565%	19.8147%	18.6719%	68627	367541	564531	168	0			11.8147%				52423	564595	16268	18.6719%	1	0	68859	64	0	0	1943		0	-1775	0		0	0	68627	0	0	0	0	0	0	68627	0	0	0	0	0	0	0	0	0	4200	0	64		0										
929932																																																																	55228	4186	4186	12.1867%	16.5450%	15.2910%	51042	333805	418835	3	0			8.5450%				39292	418835	11750	15.2910%	1	0	51045	0	0	0	3	0	0	0	0		0	0	51042	0	0	0	0	0	0	51042	0	0	0	0	0	0	0	0	0	4186	0	0	0	0										
929978																																																																	258045	17868	17868	11.1695%	15.2801%	14.2221%	240177	1688762	2150292	692	0			7.2801%				198093	2214764	106556	14.2221%	1	0	305341	58488	5984	0	692	0	0	0	0		0	0	240177	0	0	0	0	0	0	240177	0	0	0	0	0	0	0	0	0	17868	0	64472	0	0										
930358																																																																	114216	9140	9140	12.7225%	15.1705%	13.9565%	105076	752882	825909	-9	0			7.1705%				24985	826678	80860	13.9565%	1	0	105836	0	170	599	-9		0	0	0		0	0	105076	0	0	0	0	0	0	105076	0	0	0	0	0	0	0	0	0	9140	0	769		0										
930442																																																																	77610	4630	4630	12.9677%	19.1731%	18.0293%	72980	404786	562784	-2953	0			11.1731%				55545	564253	18904	18.0293%	1	0	71496	1288	181	0	733	0	0	-3686	0		0	0	72980	0	0	0	0	0	0	72980	0	0	0	0	0	0	0	0	0	4630	0	1469	0	0										
930853																																																																	20984	979	979	11.0043%	17.8726%	17.0387%	20005	117409	181792	172	0			9.8726%				12156	181943	8000	17.0387%	1	0	20328	0	151	0	172	0	0	0	0		0	0	20005	0	0	0	0	0	0	20005	0	0	0	0	0	0	0	0	0	979	0	151	0	0										
930871																																																																	23224	2131	2131	6.7309%	13.6321%	12.3813%	21093	170362	313377	-208	0			5.6321%				10973	313545	10288	12.3813%	1	0	21053	40	0	128	-82	0	0	-126	0		0	0	21093	0	0	0	0	0	0	21093	0	0	0	0	0	0	0	0	0	2131	0	168	0	0										
930965																																																																	418650	37205	37205	8.5442%	13.9374%	12.6988%	381445	3003790	4464380	379	0			5.9374%				221971	4464383	159477	12.6988%	1	0	381827	0	3	0	-115		0	494	0		0	0	381445	0	0	0	0	0	0	381445	0	0	0	0	0	0	0	0	0	37205	0	3		0										
931038																																																																	94481	5876	5876	9.7276%	14.4363%	13.5385%	88605	654466	910865	4723	0			6.4363%				62575	922613	37777	13.5385%	1	0	105075	9017	2731	0	4722	0	0	0	0		0	0	88605	0	0	0	0	0	0	88605	0	0	0	0	0	0	0	0	0	5876	0	11748	0	0										
931047																																																																	18079	1434	1434	11.3584%	15.8397%	14.5834%	16645	114137	146543	17	0			7.8397%				15429	146543	1216	14.5834%	1	0	16662	0	0	0	17		0	0	0		0	0	16645	0	0	0	0	0	0	16645	0	0	0	0	0	0	0	0	0	1434	0	0		0										
931159																																																																	8616	588	588	10.3584%	15.3926%	14.3421%	8028	55975	77502	583	0			7.3926%				4028	77502	4000	14.3421%	1	0	8611	0	0	0	583	0	0	0	0		0	0	8028	0	0	0	0	0	0	8028	0	0	0	0	0	0	0	0	0	588	0	0	0	0										
931207																																																																	7504	0	0	51.4607%	102.1091%	102.1091%	7504	7349	14582	50	0			94.1091%				0	14582	7504	102.1091%	1	0	7554	0	0	0	50	0	0	0	0		0	0	7504	0	0	0	0	0	0	7504	0	0	0	0	0	0	0	0	0	0	0	0	0	0										
931270																																																																	21637	538	1423	21.9708%	50.2345%	46.9307%	20214	43072	92004	1453	0			40.9307%				20214	92004	0	46.9307%	1	0	21667	0	0	0	1453	0	0	0	0		0	0	20214	0	0	0	0	0	0	20214	0	0	0	0	0	0	0	0	0	1423	0	0	885	0										
931355																																																																	14173	541	541	19.0487%	33.1075%	31.8438%	13632	42809	71564	5	0			25.1075%				6632	71564	7000	31.8438%	1	0	13637	0	0	0	5	0	0	0	0		0	0	13632	0	0	0	0	0	0	13632	0	0	0	0	0	0	0	0	0	541	0	0	0	0										
931458																																																																	1537	109	109	10.4196%	17.6221%	16.3724%	1428	8722	13705	0	0			9.6221%				1303	13705	125	16.3724%	1	0	1428	0	0	0	0	0	0	0	0		0	0	1428	0	0	0	0	0	0	1428	0	0	0	0	0	0	0	0	0	109	0	0	0	0										
931944																																																																	14336	682	682	9.7401%	12.3067%	11.7213%	13654	116489	140183	268	0			4.3067%				8601	142280	7150	11.7213%	1	0	16019	1456	641	0	268	0	0	0	0		0	0	13654	0	0	0	0	0	0	13654	0	0	0	0	0	0	0	0	0	682	0	2097	0	0										
932277																																																																	311088	19243	19243	10.2484%	14.2149%	13.3356%	291845	2188469	2847713	-13476	0			6.2149%				159441	2868339	153030	13.3356%	1	0	298995	19161	1465	0	-13476		0	0	0		0	0	291845	0	0	0	0	0	0	291845	0	0	0	0	0	0	0	0	0	19243	0	20626		0										
932633																																																																	7313	514	514	7.8948%	13.5223%	12.5719%	6799	54081	86120	103	0			5.5223%				1751	89742	8670	12.5719%	1	0	10524	3033	0	0	103		0	0	0		0	0	7388	589	0	0	0	0	589	6799	0	0	0	0	0	0	0	0	0	514	0	3622		0										
932642																																																																	17646	417	417	20.7166%	48.8146%	47.6611%	17229	36149	83165	-175	0			40.8146%				16629	83165	600	47.6611%	1	0	17054	0	0	0	-175	0	0	0	0		0	0	17229	0	0	0	0	0	0	17229	0	0	0	0	0	0	0	0	0	417	0	0	0	0										
932745																																																																	33486	2771	2771	9.9101%	12.9967%	11.9212%	30715	257650	309937	270	0			4.9967%				13501	309937	17214	11.9212%	1	0	30985	0	0	0	270	0	0	0	0		0	0	30715	0	0	0	0	0	0	30715	0	0	0	0	0	0	0	0	0	2771	0	0	0	0										
932978																																																																	421372	41418	41418	10.3253%	12.7617%	11.5073%	379954	3301839	3679847	1898	1898			4.7617%				260956	3683009	120262	11.5073%	1	0	383116	0	1264	0	1898		0	0	0		0	0	379954	0	0	0	0	0	0	379954	0	0	0	0	0	0	0	0	0	41418	0	1264		0										
933023																																																																	174014	10808	10808	10.6398%	13.8659%	13.0047%	163206	1254980	1533919	207	0			5.8659%				109723	1553689	73253	13.0047%	1	0	183183	17518	2252	0	222		0	0	-15		0	0	163206	0	0	0	0	0	0	163206	0	0	0	0	0	0	0	0	0	10808	0	19770		0										
933041																																																																	104815	7011	7011	13.4708%	18.9932%	17.7228%	97804	551855	726042	7556	0			10.9932%				94804	726042	3000	17.7228%	1	0	105360	0	0	0	7556		0	0	0		0	0	97804	0	0	0	0	0	0	97804	0	0	0	0	0	0	0	0	0	7011	0	0		0										
933256																																																																	252436	23924	23924	10.1998%	13.1536%	11.9070%	228512	1919147	2240365	1936	0			5.1536%				183476	2284486	89156	11.9070%	1	0	274568	25493	18391	236	1936		0	0	0		0	0	228512	0	0	0	0	0	0	228512	0	0	0	0	0	0	0	0	0	23924	0	44121		0										
933340																																																																	24511	1670	1670	11.6491%	18.6166%	17.3482%	22841	131662	196076	0	0			10.6166%				20741	196296	2320	17.3482%	1	0	23061	15	205	0	0	0	0	0	0		0	0	22841	0	0	0	0	0	0	22841	0	0	0	0	0	0	0	0	0	1670	0	220	0	0										
933377																																																																	89982	7017	7017	8.5761%	12.0665%	11.1255%	82965	745716	967400	735	0			4.0665%				78354	968790	6001	11.1255%	1	0	85090	127	928	335	1331		-425	-171	0		0	0	82965	0	0	0	0	0	0	82965	0	0	0	0	0	0	0	0	0	7017	0	1390		0										
933621																																																																	376303	24201	24201	12.2829%	17.6001%	16.4682%	352102	2138077	2866606	1426	0			9.6001%				363493	2866606	-11391	16.4682%	1	0	353528	0	0	0	7839		0	-6413	0		0	0	352102	0	0	0	0	0	0	352102	0	0	0	0	0	0	0	0	0	24201	0	0		0										
933863																																																																	183494	12926	12926	11.5802%	15.4752%	14.3851%	170568	1185729	1472923	2601	0			7.4752%				91820	1488213	94038	14.3851%	1	0	188459	11621	3669	0	2601		0	0	0		0	0	170568	0	0	0	0	0	0	170568	0	0	0	0	0	0	0	0	0	12926	0	15290		0										
933966																																																																	1376364	77619	77619	12.1854%	15.8323%	14.9395%	1298745	8693392	10658189	12614	0			7.8323%				923601	11350522	1067477	14.9395%	1	0	2003692	661586	30672	75	12614		0	0	0		0	0	1298745	0	0	0	0	0	0	1298745	0	0	0	0	0	0	0	0	0	77619	0	692333		0										
933975																																																																	196185	13461	13461	12.5854%	16.8490%	15.6929%	182724	1164371	1451876	729	0			8.8490%				162033	1461650	30465	15.6929%	1	0	193227	8903	871	0	729		0	0	0		0	0	182724	0	0	0	0	0	0	182724	0	0	0	0	0	0	0	0	0	13461	0	9774		0										
934271																																																																	110931	859	859	9.1686%	22.1941%	22.0222%	110072	499822	1200535	-1979	0			14.1941%				80392	1200535	29680	22.0222%	1	0	108093	0	0	0	-38	0	-1621	0	-320		0	0	110072	0	0	0	0	0	0	110072	0	0	0	0	0	0	0	0	0	859	0	0	0	0										
934329																																																																	2352000	30000	230000	7.7797%	12.5380%	11.3119%	2122000	18759000	27276000	1000	7000	27781000	7.6383%	4.5380%				910000	29021000	2949000	11.3119%	0	0	3860000	1675000	63000	0						0	0	0	2122000	0	0	0	0	0	0	2122000	0	0	0	0	0	0	200000	0	0	230000	0	1738000		0	2331000	9000	209000	21.9144%	19.9495%	10636846	7.0000%	19.9495%	209000	
934646																																																																	19451	278	278	18.3207%	55.0942%	54.3068%	19173	35305	104652	1031	0			47.0942%				18373	104652	800	54.3068%	1	0	20204	0	0	0	1031		0	0	0		0	0	19173	0	0	0	0	0	0	19173	0	0	0	0	0	0	0	0	0	278	0	0		0										
