"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
34555																																		1283	0	167	764	519	2133		0	0	0	0	0	3732	2	519	true	0	0	167	333	333	1300	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					171	11378	0	0	0	0	0	0										https://mafinancials.com																http://www.mabank.com	
34742																																		570	1150	15000	570	0	15000		980	0	0	0	170	2388	1	0			0	15000	0	0	0	0	0	0	0	0	5575	0						0																					196	18079	0	0	0	0	0	0																										http://www.fwbank.com	
35057																																		626	176	0	0	626	0		0	0	0	0	176	0	0	626	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					190	12433	0	0	0	0	0	0										https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html		https://secureapplication.alliantbank.com/applications/open-an-account.html										http://www.alliantbank.com	
35301	9185000	0	5000000	7325000	0	13507000		50000	2	0	true	0	4987000	5000000	0	0	0	0	7407000	0	0	1100000	5567000	0	0	4000	1860000	0	0			0	0						12321000		0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	7488000	0	0	4825000									0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	www.statestreet.com	
35570																																		109914	3058	2275000	94381	10976	3934310		0	0	3058	0	0	585	0	11221	true	0	0	2275000	949975	619433	0	0	87148	2716	38	0	0	89902	false	false	0	0		4557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2073	328195	0	0	0	0	0	0						3	12746	36220	0	www.investorseaccess.com	Investors Commercial Inc.															www.investorsbank.com	
35646																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
35879																																		480	0	8189	287	193	19950		0	0	0	0	0	542	0	204			0	8189	6761	5000	0	3950	0	0	0	0	0	0						0																			1	true	46	856	0	0	0	0	0	0																										http://www.eastwis.com	
36456																																		1010	848	0	970	0	0		0	0	0	812	36	1288	1	0			0	0	0	0	0	0	0	0	0	0	0	0						40																					103	1454	0	0	0	0	0	0																											
36933																																		0	631	3000	0	0	3000		0	0	72	0	559	1802	1	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																					129	4412	0	0	0	0	0	0																										http://www.firstate.net	
37051																																		4879	0	4000	4207	0	6000		0	0	0	0	0	729	0	0			0	4000	0	2000	0	0	0	0	0	0	0	0					0	672																					39	2168	0	0	0	0	0	0																											
37341																																		0	0	3000	0	0	3000		0	0	0	0	0	147	0	0			0	3000	0	0	0	0	0	0	0	0	0	0					5	0																					15	235	0	0	0	0	0	0																											
37435																																		5635	134	0	2941	2694	0		0	0	134	0	0	6120	2	2694			0	0	0	0	0	0	0	0	0	0	0	0						0																					1466	114365	0	0	0	0	0	0																											
37640																																		132254	425	7999	121956	471	86264	true	0	0	0	0	425	12996	6	471	true	0	0	7999	50000	25000	0	0	169	397	493	2206	0	3265	true	true	0	0		9827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3070	351260	0	0	0	0	0	0																										http://www.germanamerican.com	
37659																																		0	134	0	0	0	0		0	0	134	0	0	1334	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0					32	1774	0	0	0	0	0	0																										http://www.fsballen.com	
37949																																		443	15	7000	443	0	14140		0	0	0	0	15	92	0	0			0	7000	2600	0	0	0	0	4540	0	0	0	4540						0																					117	9474	4540	4539	0	0	4540	0																										https://www.bankofrantoul.bank	
38740																																		0	0	5000	0	0	19000		0	0	0	0	0	2984	2	0			0	5000	0	0	14000	8000	0	0	0	0	0	0					0	0																					147	9901	0	0	0	0	0	0																											
39327																																		0	0	0	0	0	0		0	0	0	0	0	37561	8	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					546	33214	0	0	0	0	0	0																											
39756																																		499	804	773	499	0	15434		0	0	556	0	248	22966	6	0	false	0	0	773	1222	7002	6437	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					559	45728	0	0	0	0	0	0																										www.nbc.bank	
40033																																		0	30	0	0	0	0		0	0	30	0	0	2502	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
40499																																		94698	297	163750	69802	20159	236106		297	0	0	0	0	201	0	20159	true	0	0	223750	191	10987	1178	80000	0	0	0	0	0	0	true	false	0	0	0	4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1041	152988	0	0	0	0	0	0																										www.harborone.com	
40855																																		273	1486	0	200	0	11805		0	1486	0	0	0	2920	1	0			0	0	2000	7000	0	0	0	2529	0	276	0	2529						73																					73	2954	2529	2529	0	0	2529	0																										https://www.esbbanking.com	
41553																																		0	0	0	0	0	0		0	0	0	0	0	17	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					62	3650	0	0	0	0	0	0																										www.fsbanadarko.com	
41629																																		360	494	750	360	0	3250		0	0	68	0	426	2219	1	0			0	750	0	0	2500	0	0	0	0	0	0	0					0	0																					164	8790	0	0	0	0	0	0																											
41825																																		0	0	0	0	0	0		0	0	0	0	0	409	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					541	64022	0	0	0	0	0	0																											
41955																																		0	0	13	0	0	3524		0	0	0	0	0	0	0	0			3254	13	0	0	257	0	3254	0	0	0	0	3254						0																					0	0	0	0	0	0	0	0	false	false	false	false	false																						
42037																																		0	298	0	0	0	0		0	0	298	0	0	2427	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					54	1878	0	0	0	0	0	0																											
42354																																		0	0	0	0	0	0		0	0	0	0	0	2475	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					136	5341	0	0	0	0	0	0																											
42372																																		0	54	0	0	0	0		0	0	0	0	54	424	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																											
42420																																		312279	1079	0	298184	294	62919		0	0	940	0	139	33651	3	294	true	0	0	0	50000	0	6425	0	0	0	0	6494	0	6494	true	true	0	0	0	13801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					4890	573468	0	0	0	0	0	0																										www.fcbanking.com	
42448																																		9929	267	10000	7677	0	84968		81	0	186	0	0	16885	3	0	false	0	0	10000	5000	20000	46500	0	0	346	458	2664	0	3468	true	false	0	0		2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1001	71142	0	0	0	0	0	0																										http://www.fnbank.net	
42457																																		0	0	0	0	0	1750		0	0	0	0	0	18	0	0			0	0	250	0	1500	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										http://www.gotocb.com	
43052																																		0	370	5500	0	0	6500		0	0	0	0	370	1474	2	0			0	5500	0	0	1000	0	0	0	0	0	0	0						0																					67	11931	0	0	0	0	0	0																											
43351																																		2598	0	3000	1397	0	17230		0	0	0	0	0	1365	1	0			0	3000	5000	0	9230	0	0	0	0	0	0	0					0	1201																					0	0	0	0	0	0	0	0																											
43856																																		0	0	0	0	0	0		0	0	0	0	0	2136	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					29	1560	0	0	0	0	0	0																										http://www.mnbeveleth.com	
43959																																		0	379	0	0	0	0		0	0	0	0	379	1015	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
44040																																		0	357	5000	0	0	5000		0	0	150	0	207	698	0	0			0	5000	0	0	0	0	0	0	0	0	0	0					0	0																					99	4110	0	0	0	0	0	0																											
44433																																		9	232	11000	0	0	35000		0	0	0	0	232	2108	1	0	false	0	0	11000	11000	10000	3000	0	0	0	0	0	0	0	false	false	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					65	5921	0	0	0	0	0	0																										www.intercreditbank.com	
44741																																		717	90	0	0	717	0		0	0	0	0	90	1620	1	755			0	0	0	0	0	0	0	0	0	0	0	0					1355	0																					206	19587	0	0	0	0	0	0																										http://www.citizens-banking.com	
44750																																		0	4521	0	0	0	0		4510	0	11	0	0	1238	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					51	3257	0	0	0	0	0	0																											
44929																																		6097	0	0	6071	0	0		0	0	0	0	0	725	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					18	405	0	0	0	0	0	0																										www.first-national.com	
45038																																		0	20	4000	0	0	4000		0	0	20	0	0	1993	1	0	true	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					132	14155	0	0	0	0	0	0																										http://www.statebankofdavis.com	
45047																																		4992	0	0	4992	0	0		0	0	0	0	0	398	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					253	12010	0	0	0	0	0	0																										www.firstparis.net	
45056																																		0	0	0	0	0	1787		0	0	0	0	0	355	0	0			1787	0	0	0	0	0	1787	0	0	0	0	1787						0																					70	3022	0	0	0	0	0	0																										http://www.pvbonline.com	
45430																																		0	0	0	0	0	0		0	0	0	0	0	1380	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					9	269	0	0	0	0	0	0																										http://www.johnsoncountybank.com	
45458																																		1033	215	4670	391	0	20731		0	0	9	0	206	2470	2	0			0	4670	4739	483	10839	10000	0	0	0	0	0	0					0	642																					145	4570	0	0	0	0	0	0																											
45551																																		6965	0	0	6514	0	0		0	0	0	0	0	8642	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	451																					876	62077	0	0	0	0	0	0																											
45560																																		2261	829	70000	2011	20	70000		0	0	829	0	0	24767	6	20	false	0	0	70000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	10360	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					812	127294	0	0	0	0	0	0																										www.jeffersonbank.com	
45775																																		2	0	1000	0	2	7000		0	0	0	0	0	2612	1	2			0	1000	5000	1000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
46053																																		602	245	0	0	602	0		0	0	0	0	245	2807	1	602			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					228	14471	0	0	0	0	0	0																											
46941																																		0	0	173	0	0	8429		0	0	0	0	0	3746	1	0			0	173	245	7627	384	0	0	0	0	0	0	0					527	0																					116	7372	0	0	0	0	0	0																										www.yournxtbank.com	
47247																																		9405	126	0	0	9405	59900		0	0	126	0	0	1281	1	9405	true	0	0	0	3000	0	56900	56900	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					648	63953	0	0	0	0	0	0																										www.dart.bank	
47256																																		0	0	4000	0	0	4000		0	0	0	0	0	548	1	0			0	4000	0	0	0	0	0	0	0	0	0	0					0	0																					3	68	0	0	0	0	0	0																											
47452																																		0	0	0	0	0	127		0	0	0	0	0	416	0	0			0	0	0	0	0	0	0	127	0	0	0	127					0	0																					5	166	0	0	0	0	0	0																											
47500																																		417	0	7500	0	135	24551		0	0	0	0	0	844	0	135			0	12500	9000	3000	0	0	0	51	0	0	0	51					20404	282																					201	17266	51	51	0	0	51	0																											
48057																																		566	0	0	566	0	0		0	0	0	0	0	944	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
48150																																		0	0	0	0	0	0		0	0	0	0	0	196	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1	0																					36	394	0	0	0	0	0	0																										http://www.franklinstatebank.com	
48374																																		26065	10975	14500	21313	0	98000		0	10215	584	0	176	1720	0	0			0	14500	75500	8000	0	0	0	0	0	0	0	0					68	4752																					631	52943	0	0	0	0	0	0																										https://www.ffb1.com	
48440																																		641	0	4000	0	641	9706		0	0	0	0	0	212	0	641			0	4000	2000	0	0	2000	0	3706	0	0	0	3706						0																					96	7587	3706	3706	0	0	3706	0																											
