"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RIADF184	RIADF560	
	RETAIL ORGTNS CLSD-END 1-4 FAM:1ST L	RETAIL ORGTNS CLSD-END 1-4 FAM: JR L	WHSL ORG PRCH 1T4 FIRST	WHSL ORG PRCH 1T4 JR	CLSD-END 1-4 FAM RESDTL MTGS:FIRST L	CLSD-END 1-4 FAM RESIDTL MTGS:JR LIE	CLOSED-END 1-4 FAM RESDTL MTGS:FST L	CLOSED-END 1-4 FAM RESDTL MTG:JR LIE	RTL ORGTN QTR 1-4 RES MTG LN TOT CMI	RTL ORGTN QTR 1-4 RES MTG LN PRNPL A	WHOL ORGTN QTR 1-4 RES MTG LN TOT CM	WHOL ORGTN QTR 1-4 RES MTG LN PRNPL 	1-4 RES MTG LN HLD SALE QTR TOT CMTM	1-4 RES MTG LN HLD SALE QTR PRNPL AM	1-4 RES MTG LN HLD SALE TOT CMTM CR	1-4 RES MTG LN HLD SALE QTR PRNPL CR	RPRH INDMN 1-4 RES MTG CL 1ST LIEN	RPRH INDMN 1-4 RES MTG CL JR LIEN	RPRH INDMN 1-4 RES MTG TOT CMTM OL	RPRH INDMN 1-4 RES MTG PRNPL AMT OL	REP AND WARRNTY TO US GOVT AGCY	REP AND WARRNTY TO OTHR PARTIES	NONINT INC FOR QTR FROM SALE 1-4 MTG	NONINT INC FROM SALE OE 1 TO 4 RES M	
805670																					CONF	CONF			
805755																					CONF	CONF			
805858																					CONF	CONF			
805876																					CONF	CONF			
806154																					CONF	CONF			
806220																					CONF	CONF			
806378	121250	0	0	0	133073	0	11072	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2023	0	
806846	38558	0	0	0	37561	0	3784	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1039	0	
806958																					CONF	CONF			
807272																					CONF	CONF			
807348																					CONF	CONF			
807432																					CONF	CONF			
807656																					CONF	CONF			
807946																					CONF	CONF			
807955	14188	0	0	0	13709	0	2222	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	324	0	
808167	21789	0	0	0	21258	0	1822	0	0	0	0	0	0	0	0	0	211	0	0	0	CONF	CONF	807	0	
808176	590174	1203	0	0	537866	1067	180244	325	0	0	0	0	0	0	0	0	106	0	0	0	CONF	CONF	18185	0	
808260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
808345																					CONF	CONF			
808354																					CONF	CONF			
808448																					CONF	CONF			
808653																					CONF	CONF			
809070																					CONF	CONF			
809276																					CONF	CONF			
809379																					CONF	CONF			
809539																					CONF	CONF			
809650																					CONF	CONF			
809678																					CONF	CONF			
809771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
809856																					CONF	CONF			
809940																					CONF	CONF			
810151																					CONF	CONF			
810544																					CONF	CONF			
810553																					CONF	CONF			
810777	12596	0	0	0	10658	0	8598	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	572	0	
810900																					CONF	CONF			
810919	28433	0	0	0	28761	0	3501	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	590	0	
811046	51138	0	0	0	52950	0	9513	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	703	0	
811279																					CONF	CONF			
811457																					CONF	CONF			
811541																					CONF	CONF			
811550																					CONF	CONF			
811747																					CONF	CONF			
811756																					CONF	CONF			
812164																					CONF	CONF			
812379																					CONF	CONF			
812436																					CONF	CONF			
812557																					CONF	CONF			
812614																					CONF	CONF			
813059																					CONF	CONF			
813572																					CONF	CONF			
813853																					CONF	CONF			
813947	68234	0	0	0	67324	0	9700	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1292	0	
814074	112999	78	0	0	118799	185	32634	12	21521	14616	0	0	0	0	0	0	261	0	0	0	CONF	CONF	2445	0	
814216	14189	0	0	0	13491	0	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	347	0	
814355																					CONF	CONF			
814430	665	0	0	0	356	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
814458																					CONF	CONF			
814476																					CONF	CONF			
814551																					CONF	CONF			
814711																					CONF	CONF			
814953																					CONF	CONF			
815053																					CONF	CONF			
815147																					CONF	CONF			
815156	32961	0	0	0	33919	0	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1114	0	
815277																					CONF	CONF			
815754																					CONF	CONF			
815772																					CONF	CONF			
816210	28668	0	0	0	33867	0	16724	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1495	0	
816256																					CONF	CONF			
816304																					CONF	CONF			
816603	106979	0	0	0	100370	0	23530	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2979	0	
816751																					CONF	CONF			
817356																					CONF	CONF			
817477																					CONF	CONF			
817824	3619598	0	0	0	3293364	0	1938576	0	0	0	0	0	0	0	0	0	228158	440	4242	621	CONF	CONF	-293859	13370	
818401																					CONF	CONF			
818540																					CONF	CONF			
818559																					CONF	CONF			
818652																					CONF	CONF			
819154																					CONF	CONF			
819172																					CONF	CONF			
819453																					CONF	CONF			
819556																					CONF	CONF			
819855																					CONF	CONF			
820048																					CONF	CONF			
820178																					CONF	CONF			
820301																					CONF	CONF			
820477																					CONF	CONF			
820655																					CONF	CONF			
820842																					CONF	CONF			
820879																					CONF	CONF			
821036																					CONF	CONF			
821157																					CONF	CONF			
821278																					CONF	CONF			
821456																					CONF	CONF			
821559																					CONF	CONF			
821643																					CONF	CONF			
821652																					CONF	CONF			
821906	14050	0	0	0	12206	0	3155	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	258	0	
822042	13196	0	1321	0	15547	0	1624	0	0	0	0	0	0	0	0	0	27	0	0	0	CONF	CONF	497	0	
822051																					CONF	CONF			
822154	47852	0	0	0	46616	0	13770	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1076	0	
822257																					CONF	CONF			
822275	13419	0	0	0	13971	0	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	301	0	
822408																					CONF	CONF			
822556																					CONF	CONF			
822631																					CONF	CONF			
822846																					CONF	CONF			
822976																					CONF	CONF			
823076																					CONF	CONF			
823133																					CONF	CONF			
823142																					CONF	CONF			
823450																					CONF	CONF			
823478																					CONF	CONF			
823553																					CONF	CONF			
823638																					CONF	CONF			
823656																					CONF	CONF			
824000	89427	0	0	0	81378	0	13266	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2304	0	
824242																					CONF	CONF			
824550	20341	0	0	0	16743	0	6723	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	565	0	
824653																					CONF	CONF			
824671																					CONF	CONF			
824738																					CONF	CONF			
825146	20843	0	0	0	19128	0	2351	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	469	0	
825454																					CONF	CONF			
825548																					CONF	CONF			
825753																					CONF	CONF			
825847																					CONF	CONF			
825940																					CONF	CONF			
825977																					CONF	CONF			
826255																					CONF	CONF			
826451																					CONF	CONF			
826648																					CONF	CONF			
826956																					CONF	CONF			
827346																					CONF	CONF			
827355																					CONF	CONF			
827458																					CONF	CONF			
827560																					CONF	CONF			
827953																					CONF	CONF			
828053																					CONF	CONF			
828110																					CONF	CONF			
828174																					CONF	CONF			
828473																					CONF	CONF			
828651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
828745																					CONF	CONF			
829032																					CONF	CONF			
829041																					CONF	CONF			
829050																					CONF	CONF			
829256																					CONF	CONF			
829452																					CONF	CONF			
830113																					CONF	CONF			
830168																					CONF	CONF			
830252																					CONF	CONF			
830355																					CONF	CONF			
830542																					CONF	CONF			
830645																					CONF	CONF			
830748																					CONF	CONF			
831008																					CONF	CONF			
831044																					CONF	CONF			
831352																					CONF	CONF			
831549																					CONF	CONF			
831576																					CONF	CONF			
831642																					CONF	CONF			
831857																					CONF	CONF			
831875																					CONF	CONF			
831941																					CONF	CONF			
832470	16773	0	0	0	16775	0	5060	0	0	0	0	0	0	0	0	0	14	0	0	0	CONF	CONF	446	0	
832528																					CONF	CONF			
832546																					CONF	CONF			
833271																					CONF	CONF			
833404	16262	0	0	0	15196	0	4561	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	505	0	
833646																					CONF	CONF			
833749																					CONF	CONF			
833758																					CONF	CONF			
833851																					CONF	CONF			
834175																					CONF	CONF			
834755																					CONF	CONF			
834979	22797	0	0	0	25848	0	2532	0	0	0	0	0	0	0	0	0	591	0	0	0	CONF	CONF	739	0	
835079																					CONF	CONF			
835257																					CONF	CONF			
835378																					CONF	CONF			
835444																					CONF	CONF			
835613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
835659																					CONF	CONF			
835743																					CONF	CONF			
835770	20422	0	0	0	17934	0	3884	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
835958																					CONF	CONF			
836151																					CONF	CONF			
836544																					CONF	CONF			
836656																					CONF	CONF			
836843	34773	0	0	0	34790	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	243	0	
836852																					CONF	CONF			
837000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
837037																					CONF	CONF			
837046																					CONF	CONF			
837149																					CONF	CONF			
837158																					CONF	CONF			
837260	56693	0	0	0	55542	0	7331	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	586	0	
837354																					CONF	CONF			
837448																					CONF	CONF			
837541																					CONF	CONF			
837550																					CONF	CONF			
837608																					CONF	CONF			
837653																					CONF	CONF			
837840																					CONF	CONF			
837952																					CONF	CONF			
837970																					CONF	CONF			
838155																					CONF	CONF			
838632																					CONF	CONF			
839068																					CONF	CONF			
839246																					CONF	CONF			
839255																					CONF	CONF			
839572	2578	0	31073	0	117275	0	10347	0	0	0	0	0	0	0	0	0	9040	0	0	0	CONF	CONF	1497	0	
839817																					CONF	CONF			
839974																					CONF	CONF			
840019																					CONF	CONF			
840251																					CONF	CONF			
840354																					CONF	CONF			
840363																					CONF	CONF			
840578																					CONF	CONF			
840747	5202	0	8769	0	14507	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	194	0	
841436	20891	0	0	0	19088	0	5176	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	487	0	
841472																					CONF	CONF			
841539																					CONF	CONF			
841753																					CONF	CONF			
841838																					CONF	CONF			
841865																					CONF	CONF			
842116																					CONF	CONF			
842358	15617	0	0	0	14993	0	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	467	0	
842376																					CONF	CONF			
842460	0	0	3959	0	7507	0	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	202	0	
842853																					CONF	CONF			
843159																					CONF	CONF			
843177	60377	0	0	0	52220	0	16207	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	487	0	
843476																					CONF	CONF			
843542																					CONF	CONF			
843953																					CONF	CONF			
844053	0	0	10944	0	11523	0	2494	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	321	0	
844138																					CONF	CONF			
844343	23829	4	14864	0	45377	4	22262	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1806	0	
844455																					CONF	CONF			
844567	10510	0	0	0	10345	0	2826	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	210	0	
845247	6973	0	0	0	7397	0	110	0	0	0	0	0	0	0	0	0	464	0	0	0	CONF	CONF	84	0	
845443																					CONF	CONF			
845452																					CONF	CONF			
845573	161	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	4	0	
846132																					CONF	CONF			
846356	33930	41	0	0	34107	41	13678	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	710	0	
846619	1090	0	44103	0	37044	0	14882	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	266	0	
846945	20089	0	0	0	19317	0	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	342	0	
847157																					CONF	CONF			
847540																					CONF	CONF			
847979																					CONF	CONF			
848248	0	0	72617	0	68854	0	13932	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
848453																					CONF	CONF			
848752																					CONF	CONF			
849076																					CONF	CONF			
849348																					CONF	CONF			
849357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
849432																					CONF	CONF			
849450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
849647																					CONF	CONF			
849665	14268	0	0	0	14107	0	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	674	0	
849777																					CONF	CONF			
850036	25772	0	0	0	25772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	542	0	
850054																					CONF	CONF			
850456																					CONF	CONF			
850616																					CONF	CONF			
850773																					CONF	CONF			
851060																					CONF	CONF			
851172																					CONF	CONF			
851239																					CONF	CONF			
851631																					CONF	CONF			
852133	0	0	29418	0	26882	0	6556	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
852218	24917000	0	28456000	0	51952000	0	15726000	0	0	0	0	0	0	0	0	0	414000	0	0	0	CONF	CONF	2274000	0	
852254																					CONF	CONF			
852263																					CONF	CONF			
852320	1944860	128	3990896	0	5107260	121	2600028	51	0	0	0	0	0	0	0	0	33254	0	0	0	CONF	CONF	8664	0	
852357																					CONF	CONF			
852544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
852704																					CONF	CONF			
852713																					CONF	CONF			
852870																					CONF	CONF			
852973																					CONF	CONF			
853112																					CONF	CONF			
853251																					CONF	CONF			
853372																					CONF	CONF			
853644																					CONF	CONF			
853671																					CONF	CONF			
853747																					CONF	CONF			
853804	140517	0	0	0	145482	0	32940	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2781	0	
853934																					CONF	CONF			
853952	33505	0	0	0	32937	0	5741	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	636	0	
853970																					CONF	CONF			
854052																					CONF	CONF			
854173																					CONF	CONF			
854258																					CONF	CONF			
854351																					CONF	CONF			
854418																					CONF	CONF			
854454	35416	0	554	0	32568	0	8191	0	0	0	0	0	0	0	0	0	52	0	0	0	CONF	CONF	613	0	
854520	82815	0	0	0	78660	0	38350	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1429	0	
854548																					CONF	CONF			
854753																					CONF	CONF			
854847																					CONF	CONF			
855143																					CONF	CONF			
855264																					CONF	CONF			
