"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
3042234	22614	0	19528	31136	0	61503	0	0	0	0	225382	0	84555		20563	60082	10816	41975	140827	0	0	124	0	0	16229	47367	4963	1398	63596	31213	41260	256	0	49394	72729	0	72473	0	false							
3045383	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3047659	6214	0	458	47977	0	69042	0	0	4860	0	105311	0	9092		17107	50353	3112	68584	96219	0	0	1185	4860	4860	12377	18901	6339	1137	31203	2526	6956	509	0	21647	9991	0	9482	0	false							
3048487	43767	0	3846	117085	0	151897	0	0	3000	0	120481	0	4164		13518	41467	2886	148051	116317	0	0	1063	3000	3000	9139	11173	4467	3241	20311	3385	1084	1443	1315	14501	7228	0	4469	0	true							
3049635	7861	0	4524	34050	0	68636	0	0	21578	0	85932	0	2844		15364	12234	4186	64112	83088	0	0	1748	21578	10516	11935	17939	6219	1498	29830	6608	8462	12578	598	22227	28246	0	15070	5154	false							
3049699	223950	0	3613	47191	0	81003	0	0	100684	0	539777	0	5812		72594	172630	5694	77390	489007	0	44958	1880	100684	70117	14072	46825	37613	16800	60897	3134	22062	2115	576	42716	27887	0	25196	940	true							
3049729	122	0	0	11837	0	12166	0	0	30740	0	54973	0	0		450	1186	0	12166	54973	0	0	0	200	0	290	5874	8711	4617	6164	5319	11184	16460	1212	19042	34174	14636	16503	17257	true							
3051432	19144	0	3553	24840	0	32215	0	0	5504	0	60811	0	1586		7563	20296	2845	28662	59225	0	0	2599	5504	0	2108	8866	5263	2059	10974	1292	1015	268	501	10733	3075	0	2307	4220	true							
3052813	179044	0	0	117574	0	131269	0	0	55575	0	355381	0	15000		39835	98935	0	131269	320767	0	19614	0	55575	40888	10147	36416	11802	2917	46562	15000	1121	0	0	21447	16120	0	16121	20611	true							
3057818	45671	0	0	186359	158	220436	0	1375	0	0	274721	0	0		10578	156817	4181	220278	267626	0	5720	2604	0	0	14563	19492	3541	34	32555	14857	18504	1243	0	27051	34604	0	33361	5720	true							
3058114	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3058329	114882	0	4	18316	0	35349	0	0	24287	0	312913	0	8750		47254	105736	21097	35345	304163	0	0	9920	9471	9471	6296	33717	15811	12644	40013	401	5956	9502	7970	21214	23827	0	6355	0	true							
3066025	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3067929	6552	1	0	38048	0	46474	0	0	0	0	85677	0	0		7006	41644	6455	46168	85677	305	0	4256	0	0	7179	12915	3772	1190	20094	1656	5511	5258	0	18050	12425	0	4618	0	true							
3068579	501352	0	7895	142376	0	214908	0	0	0	0	667493	0	59349		39318	30939	20385	207013	608144	0	0	7655	0	0	8386	33058	31505	11583	41444	9451	27750	7947	5522	45214	50670	0	37201	0	true							
3070545	17159	0	11992	42321	0	75093	0	0	6906	0	110398	0	526		8390	61436	4502	63101	109872	0	0	1109	6906	4685	2871	11766	6184	998	10131	301	5346	3837	500	13429	9984	0	5647	0	false							
3075474	80232	0	1952	76120	0	159399	0	0	0	0	179256	0	851		29263	39355	15268	157447	177808	0	597	5034	0	0	9399	22807	13606	4917	32206	1009	2683	3953	1295	21466	8940	0	3692	597	true							
3076220	90	0	96	86345	0	210374	0	0	163641	0	313300	0	19073		98484	144332	910	208789	293730	1489	497	588	163641	91650	36832	31208	49500	25121	68040	8705	10927	6586	0	44177	26218	0	19632	0	true							
3076248	5	0	348	250293	0	250331	0	0	12035018	0	11807222	0	917		1378	11804369	927	249828	11806305	155	0	571	10175237	10175236	967	561	695	0	1137	0	0	626	0	845	626	1859781	0	0	false							
3076284	1503	0	0	144383	0	145446	0	0	13	0	132752	0	8000		10053	66164	597	145446	124742	0	10	0	13	13	10319	23112	3511	380	33431	11330	16432	0	0	27269	27763	0	27762	0	true							
3076453	163588	0	0	26559	0	34206	0	0	10000	0	351023	0	499		6123	128664	1673	34206	348088	0	2436	945	10000	10000	8527	18900	12087	164	27427	3688	11590	3541	274	33555	19093	0	15278	2436	true							
3076604	92530	0	32764	223440	0	316610	0	0	66077	0	395683	0	17269		48195	182043	13463	283779	374444	67	3970	7902	66077	48037	14691	47389	31399	13126	62080	606	9861	1819	2218	58410	14504	0	10467	3486	true							
3085240	2391	0	0	5885	0	6677	0	0	500	0	33111	0	1471		10656	4560	2369	6677	31391	0	249	928	0	0	1820	6663	10106	1900	8483	900	379	2228	2164	9833	5671	500	1279	249	true							
3086256	28281	0	13032	67168	0	74639	0	0	15085	0	302282	0	61645		30212	199398	8710	61607	230179	0	10458	3012	15085	0	3328	19346	35341	5252	22674	0	2385	5951	3000	33055	11336	0	2385	10458	true							
3089752	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3090833	1427	0	0	20990	0	25097	0	0	0	0	49877	0	7676		6699	24507	2815	25097	36154	0	6047	1961	0	0	5214	12246	5130	677	17460	0	258	418	0	16568	676	0	258	12919	true							
3093964	30570	0	7735	39176	0	55029	0	0	100	0	128766	0	6150		18379	44255	4276	47294	113088	0	9528	1904	100	0	8641	21807	9388	3138	30448	0	4415	614	5938	24595	10967	0	4415	9528	true							
3097243	6058	0	82	24154	0	24154	0	0	0	0	56004	0	0		5121	35787	2454	24072	56004	0	0	1514	0	0	2117	4971	2529	161	7088	1220	2811	350	0	4657	4381	0	4031	0	true							
3102893	1318	0	0	11428	0	13317	0	0	0	0	43480	0	0		5341	14469	399	13317	29241	0	14239	0	0	0	15929	2393	7228	1892	18322	0	0	0	250	22102	250	0	0	14239	true							
3103591	5621	0	12087	13019	0	44900	0	0	1233	0	48654	0	2298		16866	16476	3500	32813	46356	0	0	463	1233	0	3339	8837	10459	1497	12176	1004	600	821	0	7267	2424	0	1604	0	true							
3109043	113338	0	498	176678	0	264237	0	0	95674	0	1154240	0	18947		121101	385108	30372	263739	950422	0	184871	14357	21231	21231	65349	166279	246547	120	231628	21705	102748	52690	356	357194	177499	60428	124453	184871	true	24943	34757	209176	175932	105956	7381	
3109146	102614	0	614	174595	0	312784	0	0	29620	0	558699	85	53286		83791	226328	15959	311949	496827	221	8501	6314	29620	14590	11213	52182	65324	19085	63391	1937	53589	14833	11594	64013	81953	0	55526	493	true	173957	137992	111742	114586	84210	18403	
3110197	307487	0	1924	25439	0	95427	0	0	411065	0	1113353	0	23902		235482	338453	55570	93503	1049578	0	39873	32737	392032	389868	127025	84609	116639	89925	211422	848	9828	24236	14303	182716	49215	19033	10676	21138	true	10166	74666	9946	328507	224122	70792	
3116519	5383	0	8501	8083	0	28860	0	0	30074	0	149012	22000	4888		57510	15231	11329	20359	121229	0	895	4771	30074	1471	8015	28877	38727	36642	36816	271	7649	4017	4200	54751	16137	0	7920	0	false							
3118447	1201	0	0	64081	0	71485	0	0	0	0	140830	0	0		1922	68209	0	71261	140830	224	0	0	0	0	6931	31771	30143	1159	38702	0	520	896	0	68082	1416	0	520	63856	true							
3120646	23748	0	40870	38148	0	101313	0	0	0	0	167365	0	43907		31871	36148	11408	60443	123458	0	0	5122	0	0	10788	31656	6870	6411	42435	44444	4594	2182	524	23854	51744	0	49038	0	false							
3120897	612	0	0	5860	0	11048	0	0	0	0	34964	0	9704		8045	14203	904	11048	24276	0	984	0	0	0	3408	7223	6001	2001	4944	0	771	745	0	10588	1516	0	770	984	true							
3121072	0	0	0	0	0	0	0	0	995308	0	1173361	0	76368		912232	53361	0	0	971445	0	125548	0	995308	372873	121978	288598	409878	262250	410576	20000	17296	0	0	170472	37296	0	37296	87	false							
3121081	21911	0	16376	1169	0	16921	0	0	0	0	22049	0	22049		138	0	0	545	0	0	0	0	0	0	51	36	51	0	87	0	0	0	0	0	0	0	0	0	false							
3121308	11738	0	4114	27437	0	50314	0	0	1326	0	47578	0	2141		10678	17614	4881	46200	45437	0	0	1544	1326	1326	3024	10370	2782	1153	13394	517	0	380	0	6651	897	0	517	0	true							
3122828	3994	0	0	39620	0	42341	0	0	0	0	91003	0	0		10009	7324	3773	42341	91003	0	0	1822	0	0	7435	18599	1738	27	26034	23645	24975	3267	0	17790	51886	0	48620	0	true							
3122994	10796	0	0	80708	0	148254	0	0	0	0	170831	0	0		16490	98985	4083	148254	160856	0	9975	873	0	0	3326	25051	6680	13442	28377	1049	3414	2067	6021	32009	12551	0	4463	9975	false							
3125315	7183	0	1574	15984	0	26575	0	0	0	0	96088	0	1535		30407	25988	14249	25001	94553	0	0	8062	0	0	4043	13803	17185	21428	17846	269	346	1805	4038	26053	6458	0	615	0	false							
3125557	13667	1	5085	58602	0	71752	0	0	0	0	119757	0	14675		16812	73010	6183	66666	105082	0	0	1722	0	0	10848	13339	4599	419	23019	2617	746	509	0	12394	3872	0	3362	0	true							
3128923	10326	0	3860	19935	0	35696	0	0	0	0	84523	0	4433		20546	16546	9963	31836	80090	0	0	4650	0	0	8512	19380	7595	4779	27892	705	11998	1023	3660	19719	17386	0	12703	742	true							
3131400	7543	0	0	46245	0	88232	0	0	0	0	67589	0	0		20095	21236	4314	88232	66856	0	733	322	0	0	7537	20144	7013	623	21681	253	3241	0	0	15221	3494	0	3494	733	true							
3133011	23713	0	0	30566	0	30566	0	0	1223	0	149108	0	436		29725	26280	4483	30566	148672	0	0	2152	1223	1223	10614	44404	23058	2482	55018	1754	8456	8347	0	50833	18557	0	10210	7206	true							
3133570	55	0	0	4382	0	5413	0	0	0	0	15635	0	17		1807	9292	451	5413	13242	0	2376	110	0	0	1248	2521	2125	92	3769	0	300	0	0	4180	300	0	300	2376	true							
3134399	8334	0	10122	20802	0	36990	0	0	0	0	21707	0	368		3212	7846	884	26868	21339	0	0	0	0	0	889	2763	588	29	3652	1000	257	0	0	1057	1257	0	1257	0	false							
3134698	15451	0	4011	26907	0	45894	0	0	0	0	208107	9596	2483		31551	103074	5183	41883	196028	0	0	1975	0	0	10903	26518	24062	5190	37421	958	4806	12487	4658	35122	22909	0	5433	9000	false							
3138146	7209335	0	6483	1294539	0	1294539	0	0	1286752	0	14788384	0	973761		164453	5992128	43474	1288056	13811772	0	2851	3141	1236790	1224993	330739	557854	62861	1749	888593	148270	427418	56226	1805	788750	633718	49962	575688	160805	false							
3139321	8483	0	0	11155	0	15988	0	0	0	0	30226	0	1067		6391	10355	963	15988	29159	0	0	0	0	0	1857	3122	3934	1049	4979	0	1011	416	0	3570	1427	0	1011	0	true							
3140822	27335	0	6017	57161	0	104249	0	0	25669	0	190353	7	40224		19732	75115	4616	98232	149612	0	510	831	25669	24951	7706	40562	10321	1139	48236	10062	12929	5184	0	39996	28175	0	22991	0	true							
3141726	122005	0	3315	17264	0	36078	0	0	0	0	793429	0	58595		119915	498123	40094	32763	734384	0	450	10311	0	0	35080	85369	26881	13858	120449	3579	3756	4245	533	41273	12113	0	7335	0	true	2835	10169	292915	205208	120196	1809	
3143805	7064	0	22314	226222	0	238500	0	0	35396	0	219236	0	33657		8142	120408	1989	216186	173763	0	11816	1236	35396	32768	36420	35007	6966	86	71427	9250	755	279	3000	70337	13284	0	10005	841	true							
3145162	3564	0	56	13009	0	17149	0	0	17080	0	58488	0	4511		6751	29818	1350	17093	50901	0	3076	432	1240	1240	1175	4772	10539	3214	1537	907	761	2775	963	12949	5406	0	1668	3411	true							
3145797	21422	0	2036	46454	0	100392	0	0	3659	0	234505	0	12858		67751	104959	24941	98356	221647	0	0	8629	3659	2572	9157	29202	47914	12950	38359	953	2356	4628	964	31472	8901	0	3309	0	false							
3146150	28943	0	0	263757	30252	299596	0	11032	0	0	509850	0	0		33913	318410	13675	269344	458189	0	40629	5889	0	0	38524	67191	20577	2078	105715	8849	16664	8614	0	94457	34127	0	25513	40380	true	45687	18280	252892	54486	21970	6973	
3148033	8	0	4886	23065	0	58122	0	0	0	0	35115	0	4575		6993	24756	1753	53236	30540	0	0	665	0	0	2078	4897	2602	523	6932	0	251	0	0	3107	251	0	251	0	true							
3148613	4683	0	0	25549	0	38069	0	0	0	0	54373	0	0		5389	26742	4113	38069	54356	0	17	2295	0	0	1793	5804	3071	2040	7597	3214	4081	2131	814	7319	10240	0	7295	0	true							
3150205	5742	0	535	98428	0	111290	0	0	2031	0	95897	0	1868		7308	38138	3130	110755	94029	0	0	1932	2031	2031	8887	16770	1036	269	25657	5677	14921	4458	0	19654	25055	0	20598	0	true							
3150447	5872000	2000	1000	5738000	0	19241000	0	0	16382000	0	143126000	0	0		0	137254000	55437000	19238000	143126000	0	0	0	9320000	9320000	0	0	0	0	0	0	0	0	0	0	0	7062000	0	0	true	0	18533000	130089000	7165000	5867000	5000	
3151417	890	0	26	10041	0	10968	0	0	13549	0	31020	0	2121		16741	5538	334	10942	23247	0	5652	0	13549	12426	5653	13077	4942	148	18730	266	0	506	0	7079	772	0	266	5652	true							
3153233	70	0	0	74039	0	83481	0	0	84557	0	171799	0	12187		2922	37234	2069	83416	116474	65	43138	606	84557	41831	17926	34088	27765	43580	52014	1347	5029	1894	2866	120437	11136	0	6376	27802	false							
3153297	27497	370	11563	56725	0	111592	0	0	13530	0	211251	503	34968		47394	43174	14519	99659	175708	0	72	7221	13530	10418	21714	61222	19625	6825	82936	5807	19010	5578	800	61991	31195	0	24817	0	false							
3153345	18086	0	0	15504	0	28638	0	0	0	0	95870	0	0		38981	8842	9633	28638	95870	0	0	3308	0	0	11789	32974	17193	2141	44763	495	1611	2482	257	25116	4845	0	2106	0	true							
3154780	11633	0	388	62800	0	103365	0	0	8102	0	123653	0	2749		15887	52270	8201	102977	120804	0	100	3715	8102	7487	6220	21742	12258	9937	26723	3092	5003	256	1244	34269	9594	0	8095	0	false							
3158546	1520	0	2473	212262	0	287312	0	0	64248	0	489582	0	62769		9614	271457	731	284839	426319	0	494	638	64248	61283	3822	68790	3983	262	72612	22894	54183	57250	5420	67243	139748	0	77077	0	true							
3160978	9571	0	1520	59456	0	94462	0	0	5869	0	69162	2038	1438		5409	44171	1142	92942	65227	0	459	359	5869	5869	6827	4211	2631	1224	11038	0	527	0	0	9483	527	0	527	0	true							
3161144	5499	0	0	69753	0	111741	0	0	0	0	165053	0	0		6359	121320	1825	111741	165053	0	0	468	0	0	6623	9871	6699	40	16494	1964	6426	6612	0	16875	15001	0	8390	0	false							
3162767	104925	0	0	89871	0	89871	0	0	0	0	139664	0	0		14254	0	12534	89871	139664	0	0	4044	0	0	2313	6106	4713	13774	8419	842	1994	2587	2411	12652	7834	0	2835	0	false							
3165357	23329	0	35823	40807	0	117830	0	0	13702	0	105305	0	8973		30979	25334	1495	82007	96282	0	50	487	13702	12713	4897	11630	16740	1379	14142	3347	17407	1241	0	3668	21995	0	15065	0	true							
3166699	0	0	35	79258	0	179421	0	0	0	0	296405	0	0		255	282947	695	179386	296405	0	0	629	0	0	1370	1640	0	160	3010	6818	3470	0	0	2915	10288	0	10288	0	false							
3174920	203114	0	37495	21681	0	41167	0	0	23251	0	334712	0	31958		52210	14144	12202	3672	302754	0	0	5267	23251	23251	5178	48154	13967	11497	30081	2207	21050	6962	8439	26586	38658	0	23257	0	true							
3176812	4645	0	0	98782	0	107622	0	0	20715	0	326568	0	0		21215	149726	6610	107622	263241	0	63327	5012	0	0	34770	51466	57787	1424	86236	6417	4842	14991	500	124232	26750	10322	11259	63327	true							
3177426	710	0	0	21364	0	25233	0	0	5007	0	207733	0	54811		23483	51635	2294	25233	150336	0	2586	1363	5007	5007	35721	74759	17222	546	110480	6009	15236	5895	0	104765	27140	0	21245	0	false							
3180136	3545	0	0	4844	0	8294	0	0	0	0	27444	0	0		1614	7264	0	8110	15759	184	11685	0	0	0	2295	6555	6764	762	8850	0	0	0	259	14762	259	0	0	11685	true							
3184228	32003	0	492	29843	0	33176	0	0	7500	0	183798	0	6605		24752	62704	4201	32684	173640	0	3553	1556	7500	2000	11358	10242	11261	5608	21600	3933	14335	32046	308	13717	50622	0	18268	0	true							
3185579	18565	0	183	19894	0	24295	0	0	749	0	102974	0	6164		24791	15882	5142	24112	80393	0	16417	1799	0	0	3628	16052	25598	13504	19580	527	451	5861	2906	33992	9745	749	978	16417	true							
3185896	0	0	0	42654	0	49214	0	0	0	0	167230	0	0		5060	139998	2499	49214	167230	0	0	1104	0	0	3114	9114	20	0	12228	5174	9811	0	0	7187	14985	0	14985	0	true							
3187395	6713	0	175	30185	0	40296	0	0	8058	0	64168	0	14123		2717	51170	0	40121	50045	0	0	0	8058	8058	1878	1230	2591	0	3108	0	0	587	0	2981	587	0	0	0	true							
3187612	36740	2	0	35961	0	48789	0	0	44142	0	444630	0	6177		8700	370084	6083	48787	438453	0	0	2620	44142	44142	13343	14773	3385	2791	28116	757	1394	0	1363	25592	3514	0	2151	0	true							
3187630	48236	0	0	187376	0	261613	0	0	41314	0	489110	0	9454		35318	292888	7907	261363	459657	250	19999	4653	29506	21532	27983	55372	29076	3619	61822	4472	18124	8787	552	80732	31936	0	22596	9594	false							
3188712	5989	0	0	21350	0	32071	0	0	0	0	44382	0	2180		9373	17993	2864	32071	42202	0	0	225	0	0	2178	6249	5736	1152	8427	717	1017	3082	269	5942	5085	0	1734	0	true							
3189063	311994	0	6126	76044	0	81377	0	0	14063	0	649051	0	4889		2266	308834	0	75251	643919	0	243	0	13786	13786	10984	8156	32	0	19140	4481	4571	0	0	16906	9051	277	9051	0	false							
3189634	4670	0	677	18041	0	62729	0	0	50030	0	88942	0	10883		40940	5668	2701	62052	77344	0	715	1135	50030	31403	10362	38831	23117	1145	49193	0	4598	251	298	32515	5147	0	4598	0	false							
3194638	639	0	0	330300	0	330779	0	0	0	0	199755	0	0		1660	189853	0	330779	194947	0	4808	0	0	0	1504	5084	2290	129	6588	256	0	0	0	7348	256	0	256	4808	false							
3194692	45840	0	16824	58294	0	138926	0	0	21868	0	159972	0	2181		57339	11779	18502	122102	157791	0	0	8820	21868	6650	18217	41443	19883	6691	53010	3587	9847	1119	1567	28894	16120	0	13433	0	false							
3199811	15520	0	1381	20124	0	35722	0	0	17066	0	70972	0	7848		8989	22901	2441	34341	61809	0	1315	679	17066	10950	4087	16534	4508	982	20371	3471	2548	422	0	17120	6442	0	6019	994	false							
3202702	5465324	0	0	70601	0	933333	0	0	445	0	5478789	0	0		0	13465	0	933333	5478789	0	0	0	445	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3202962	84653	0	4380	141433	0	178873	0	0	0	0	192976	0	5916		18257	60002	2637	174493	187060	0	0	1160	0	0	7833	15766	9506	3999	23599	0	4952	1123	5142	18847	11217	0	4952	0	true							
3203996	205	0	0	142	0	274	0	0	0	0	29286	0	0		7782	4305	2163	274	23589	0	5697	908	0	0	4385	15009	2028	510	19393	0	2037	807	0	14150	2844	0	2037	4213	true							
3205253	12745	0	14	20521	0	38591	0	0	0	0	92958	0	6971		26728	23063	5747	38577	83437	0	2550	1831	0	0	7087	19960	18726	1945	27040	250	4428	4256	498	20990	9432	0	4678	0	true							
3207921	1302	0	0	89464	0	115020	0	0	47482	0	231571	0	3374		21751	175760	7076	114959	227251	61	946	1637	47482	40176	10100	14765	11610	8181	24865	2039	2132	300	5381	22906	9852	0	4171	0	true							
3211937	13659	0	876	59964	0	79662	0	0	25023	0	128925	0	9716		12725	46287	3397	78786	119110	0	99	1533	25023	24891	29999	19110	6241	58	49109	2217	9560	1795	0	42683	13572	0	11777	0	true							
3212149	0	0	368	3749	0	1034714	0	0	289925	0	45947294	558	38842		289925	45657369	11549767	1034346	45907894	0	0	0	289925	0	0	0	153311	136614	0	0	0	0	0	0	0	0	0	0	false							
3212402	8668	0	0	75112	313	76387	0	0	12506	0	1102646	0	100000		110555	569940	6409	76074	999912	0	2734	4011	12506	12506	73385	200856	27155	2765	274241	93567	119493	6817	0	193606	219877	0	213060	2734	true	16354	93	263693	306247	6982	1686	
3213333	9842	0	715	13047	0	22436	0	0	0	0	40851	0	5274		9271	6440	3829	21721	35577	0	0	1662	0	0	4457	11246	3409	0	15703	1008	4450	0	0	9840	5458	0	5458	0	false							
3213735	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3214059	12884	0	0	4179	0	9860	0	0	66347	0	614609	0	2553		2443	485443	0	9860	612056	0	0	0	0	0	3931	17296	6793	1539	21227	33420	44015	9010	280	27115	86724	61347	77435	0	false							
3216017	153817	0	6014	179357	0	288333	0	0	81175	0	723133	0	43101		97876	334897	22960	282272	680014	47	18	5612	75781	75076	48600	97017	56251	2191	145617	6371	13321	10372	296	106183	30360	5394	19692	0	true	36180	101448	105063	229834	141716	12101	
3216316	52975	0	0	21441	0	25006	0	0	0	0	158392	0	0		13469	17108	0	25006	156406	0	1986	0	0	0	9548	43779	2753	0	53327	9794	22435	0	0	42611	32229	0	32229	1986	true							
3217331	39903	0	52975	96987	0	149962	0	0	0	0	139893	0	515		45086	0	22591	96987	139378	0	0	11770	0	0	13676	42568	18071	6921	56244	944	11654	4708	1448	36150	18754	0	11187	0	false							
3217957	30995	3	351	96354	0	162054	0	0	3417	0	163478	0	7543		28085	82241	6493	161700	155935	0	0	2005	3417	3417	9782	18606	9314	5222	28388	2080	1202	1139	2895	14839	7318	0	3281	0	true							
3218280	10950	0	1787	57132	0	75026	0	0	6369	0	185038	0	7332		16320	76215	7013	73239	129207	0	48499	3926	6369	3490	5241	11960	37365	30616	15711	250	3364	5993	3084	68862	12691	0	3614	47591	false							
3219269	500	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3220863	0	0	0	0	0	0	0	0	101698	0	130457	0	10245		67923	35011	0	0	106693	0	13519	0	101698	35011	5461	27709	49129	3148	33170	10000	0	0	0	17524	10000	0	10000	18760	false							
3221468	112526	0	1085	433969	0	510030	0	0	18036	0	797988	0	769		15858	570364	9392	508945	606835	0	190384	6112	18036	18036	25877	48727	8484	1344	74604	4808	23152	2707	0	68574	30667	0	27960	14504	true	29751	45482	273280	120687	68590	43936	
3223305	6480	0	6291	78956	0	98827	0	0	16837	0	95768	0	13618		8233	70105	1231	92536	81546	0	604	132	16837	16837	7762	3407	2450	694	8857	2414	2156	300	0	6080	4870	0	2176	604	true							
3223408	21258	0	245	19357	0	38228	0	0	0	0	90779	0	4086		23174	20648	11015	37983	86693	0	0	4094	0	0	6075	17172	13855	5794	23247	413	3357	1254	953	19722	5977	0	3770	0	true							
3223417	60187	15	104	31545	0	45791	0	0	1949	0	99618	0	0		14506	6783	2729	45672	98553	0	1065	984	1949	1949	6701	13386	6223	1172	19837	1815	2321	284	746	12976	5166	0	4136	1065	true							
3224302	28489	0	38783	53998	0	174713	0	0	0	0	89326	0	11602		11113	13356	6056	135315	76875	615	849	2636	0	0	6259	18219	4346	2711	24471	4175	7691	1505	2576	20422	15946	0	11865	0	true							
3224375	421	0	0	38181	0	39126	0	0	0	0	112224	0	0		6129	54325	1765	39126	102468	0	9756	1118	0	0	5587	14556	13313	2076	20143	1420	13142	7384	0	29403	21946	0	14562	9516	false							
3224478	6652	0	2161	13441	0	32508	0	0	0	0	53041	0	373		12589	11918	4160	30347	43341	0	9327	1593	0	0	4275	15067	11882	773	19342	0	1126	1347	0	19408	2473	0	1126	9323	false							
3224580	0	0	0	13578	0	13578	0	0	3686102	0	4514759	1250	10709		2651652	1755932	395566	13578	4419981	0	82819	0	3686102	1870918	268460	596690	1298032	564882	865149	0	0	30762	0	76412	30762	0	0	76957	false							
3228908	300	0	0	0	0	0	0	0	899170	0	899470	0	0		899170	0	0	0	899470	0	0	0	899170	428820	118805	310015	351500	118850	428820	0	0	0	0	0	0	0	0	0	false							
3229642	0	0	0	341	0	4128	0	0	0	0	57007	0	1500		5778	40641	1233	4128	55507	0	0	810	0	0	3737	6492	2613	486	10217	2057	980	0	0	7550	3038	0	3037	0	true							
3229875	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3232204	394947	0	0	116053	0	182831	0	0	60157	0	958866	0	48607		48602	141101	23945	182831	631079	0	279180	11016	60157	7500	74368	221485	27857	5286	295853	4578	79712	7955	1575	280395	93821	0	84290	206224	true	84335	50574	36401	52043	325305	69642	
3232370	8869	0	916	22453	0	57821	0	0	7139	0	79705	0	3263		17895	25886	7146	56905	76193	0	249	2343	846	246	6026	13605	7330	5119	19631	3785	5323	2328	1434	14185	12870	4265	9108	0	false							
3235410	267045	0	1385	46149	0	56662	0	0	8674	0	476187	0	38931		16584	137894	4869	55277	437256	0	0	2065	8674	8674	12062	23805	1240	355	35764	23005	10328	453	0	20878	33786	0	33333	0	false							
3243282	421	0	865	103459	0	151379	0	0	40676	0	126310	0	8082		1142	102649	0	150514	118228	0	0	0	40676	40676	10455	8221	1965	0	18676	1545	1055	0	0	19499	2600	0	2600	0	true							
3247589	211424	0	0	23679	0	23679	0	0	1360	0	277874	0	873		7641	37484	5365	23679	277001	0	0	1845	1360	1360	5778	9037	4649	597	14815	857	2563	5104	379	12421	8904	0	3420	0	false							
3248849	18031	0	0	141373	0	199248	0	0	50131	0	341394	0	52657		21607	86009	2858	198750	220230	498	68507	1185	50131	47771	33218	110331	36306	5368	143549	10981	28963	2843	9344	163616	52131	0	39944	66709	true							
3253571	629612	0	44206	196022	0	276010	0	0	89422	0	1474486	0	96081		134572	277650	18607	231745	1159049	59	219356	7306	89422	50689	69219	214013	97432	25501	283232	12765	116314	27941	4039	271593	161059	0	129079	115503	true	30911	25218	39974	152777	133176	57110	
3253834	3536	2	0	18158	0	27207	0	0	25	0	38800	0	0		6336	24648	1293	27205	38800	0	0	132	25	25	2253	3968	3159	725	6221	0	0	511	0	3769	511	0	0	0	true							
3254297	5006	0	392	15572	0	17288	0	0	0	0	37616	0	5812		8759	6404	3244	16896	31804	0	0	1434	0	0	5258	7828	2174	479	13086	0	9237	1230	0	6980	10467	0	8730	0	false							
3262788	11295	0	515	38213	0	47813	0	0	8464	0	100646	0	5537		9845	41774	2793	47298	87572	0	7537	1481	5785	2014	5489	13741	11594	4757	19230	1083	3370	5413	2131	25736	11997	355	4453	7537	false							
3265257	4753	0	22582	53262	0	116559	0	0	402	0	54533	0	1814		19790	3154	6564	93977	52719	0	0	2966	402	402	4672	14221	17155	2787	18893	251	5225	1762	553	19044	7791	0	5476	0	true							
3266825	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
3267738	5255	0	0	90113	0	103243	0	0	16959	0	218610	0	16053		10766	75163	1927	103243	115034	0	87523	1102	2783	2783	9086	26831	37536	18914	33859	7476	13489	17360	7500	81601	45825	0	20965	68085	true							
3268173	450	0	0	50	0	50	0	0	0	0	450	0	0		0	0	0	50	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
