"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
3284397																																																															1659331	70501	70501	30.6022%	29.6794%	28.4184%	1588830	5590850	5191878	199797	0	21.6794%			1342674	28.4184%	1	0	1788627	0	0	0	199797	0	0	0	0		0	0	1588830	0	0	0	0	0	0	1588830	0	0	0	0	0	0	0	0	0	70501	0	0	0	0	5191878	246156										
3284445																																																															29284	1678	1678	13.9289%	16.8799%	15.9127%	27606	173484	198192	89	0	8.8799%			19000	15.9127%	1	0	27894	0	199	0	89	0	0	0	0		0	0	27606	0	0	0	0	0	0	27606	0	0	0	0	0	0	0	0	0	1678	0	199	0	0	198391	8805										
3284490																																																															123108	7914	7914	10.1530%	12.7979%	11.9752%	115194	961938	1134578	18	0	4.7979%			103402	11.9752%	1	0	129261	721	916	7447	18	0	0	0	0		0	0	120159	0	0	0	0	4965	4965	115194	0	0	0	0	4965	0	0	0	0	7914	0	14049	0	0	1148627	25841										
3284780																																																															12706	760	2760	10.8279%	21.0668%	16.4906%	9946	60313	91855	257	0	10.4906%			18148	16.4906%	1	0	10403	200	0	0	257	0	0	0	0		0	0	9946	0	0	0	0	0	0	9946	0	0	0	0	0	0	2000	0	0	2760	0	200	0	0	92055	-8002										
3285246																																																															5847	349	349	11.5618%	16.8969%	15.8883%	5498	34604	47553	27	0	8.8969%			3000	15.8883%	1	0	5498	0	0	0	0	0	0	0	0		0	0	5498	0	0	0	0	0	0	5498	0	0	0	0	0	0	0	0	0	349	0	0	0	0	47553	2471										
3285778																																																															9780	1229	1695	5.4897%	8.5129%	7.0375%	8085	114885	147277	163	0	0.3292%	253	0	24697	4.8292%	1	0	5739	28	0	0	163	0	0	0	0		0	0	5548	0	0	0	0	0	0	5548	2537	0	0	2537	0	2537	0	466	0	1695	0	28	0	0	147305	-19121										
3286999																																																															12572	1085	1085	7.9456%	11.8443%	10.8221%	11487	106144	144570	0	0	3.8443%			8300	10.8221%	1	0	11487	0	0	0	0	0	0	0	0		0	0	11487	0	0	0	0	0	0	11487	0	0	0	0	0	0	0	0	0	1085	0	0	0	0	144570	3187										
3287503																																																															22816	1851	1851	10.5718%	13.3278%	12.2466%	20965	171191	198310	5	0	5.3278%			23242	12.2466%	1	0	21572	0	0	241	5	0	0	0	0		0	0	21326	0	0	0	0	361	361	20965	0	0	0	0	361	0	0	0	0	1851	0	241	0	0	198551	-1675										
3287660																																																															174710	3465	3474	19.0170%	51.3918%	50.3699%	171236	339957	900437	318	0	43.3918%			120000	50.3699%	1	0	171554	0	0	0	318	0	0	0	0		0	0	171236	0	0	0	0	0	0	171236	0	0	0	0	0	0	0	0	0	3474	0	0	9	0	900437	51236										
3288452																																																															35737	3149	3149	10.3474%	14.2510%	12.9952%	32588	250769	314939	345	0	6.2510%			39703	12.9952%	1	0	34664	0	244	892	345	0	0	0	0		0	0	33183	0	0	0	0	595	595	32588	0	0	0	0	595	0	0	0	0	3149	0	1487	0	0	316426	-5384										
3288742																																																															16018	1655	1655	9.0110%	12.1488%	10.8936%	14363	131848	159394	0	0	4.1488%			10947	10.8936%	1	0	14363	0	0	0	0	0	0	0	0		0	0	14363	0	0	0	0	0	0	14363	0	0	0	0	0	0	0	0	0	1655	0	0	0	0	159394	3416										
3290240																																																															43941	2948	2948	9.9012%	14.4117%	13.4448%	40993	304898	414020	1122	0	6.4117%			22939	13.4448%	1	0	42115	0	0	0	1122	0	0	0	0		0	0	40993	0	0	0	0	0	0	40993	0	0	0	0	0	0	0	0	0	2948	0	0	0	0	414020	18054										
3293540																																																															28652	2238	2238	10.7959%	16.1608%	14.8985%	26414	177293	244667	1	0	8.1608%			32480	14.8985%	1	0	28187	0	0	1063	1	0	0	0	0		0	0	27123	0	0	0	0	709	709	26414	0	0	0	0	709	0	0	0	0	2238	0	1772	0	0	246439	-4294										
3294583																																																															215489	11578	11578	11.6335%	17.3672%	16.4341%	203911	1240781	1752797	-1189	0	9.3672%			157112	16.4341%	1	0	218336	9386	2310	2351	1393	0	0	0	-2582		0	0	205478	0	0	0	0	1567	1567	203911	0	0	0	0	1567	0	0	0	0	11578	0	15614	0	0	1768411	62413										
3296859																																																															10855	785	785	12.1651%	17.5318%	16.2640%	10070	61916	82778	134	0	9.5318%			15542	16.2640%	1	0	10245	0	41	0	134	0	0	0	0		0	0	10070	0	0	0	0	0	0	10070	0	0	0	0	0	0	0	0	0	785	0	41	0	0	82819	-5431										
3297490																																																															17937	1484	1484	10.8263%	15.1110%	13.8608%	16453	118702	151973	55	0	7.1110%			15208	13.8608%	1	0	16508	0	0	0	55	0	0	0	0		0	0	16453	0	0	0	0	0	0	16453	0	0	0	0	0	0	0	0	0	1484	0	0	0	0	151973	1245										
3299168																																																															16011	1148	1148	9.8106%	14.3405%	13.3123%	14863	111649	151499	4	0	6.3405%			13922	13.3123%	1	0	14899	0	0	19	4	0	0	0	0		0	0	14876	0	0	0	0	13	13	14863	0	0	0	0	13	0	0	0	0	1148	0	32	0	0	151531	973										
3299814																																																															35632	3207	3207	10.1747%	13.9077%	12.6559%	32425	256204	318683	101	0	5.9077%			71833	11.5662%	1	0	29734	0	0	0	101	0	0	0	0		0	0	29633	0	0	0	0	0	0	29633	2792	0	0	2792	0	2792	0	0	0	3207	0	0	0	0	318683	-42200										
3301641																																																															16349	1191	1191	10.0216%	12.6999%	11.7748%	15158	128733	151254	40	0	4.6999%			24509	11.7748%	1	0	18405	0	0	1924	40	0	0	0	0		0	0	16441	0	0	0	0	1283	1283	15158	0	0	0	0	1283	0	0	0	0	1191	0	3207	0	0	154461	-6144										
3302312																																																															28966	2470	2470	8.4218%	12.4027%	11.3451%	26496	233546	314611	6	0	4.4027%			23309	11.3451%	1	0	26502	0	0	0	6	0	0	0	0		0	0	26496	0	0	0	0	0	0	26496	0	0	0	0	0	0	0	0	0	2470	0	0	0	0	314611	3187										
3303298	13428304	1044477	2389477	10.4931%	13.9832%	11.4950%	11038827	96031916	105200810	-107767	-261834	5.4950%			15432725	11.4949%	0	16518310	5522681	0	0	143670	0	50977	-274818	-27596		64644	0	11038752	0	0	0	0	0	0	11038752	75	0	0	75	0	75	1345000	0	0	2389477	0	5587325	0	0	110526301	1193352																										1																																															
3303917																																																															40108	4231	4231	9.5046%	11.8658%	10.6141%	35877	338013	377471	-974	0	3.8658%			34079	10.6141%	1	0	34903	0	0	0	174	0	-1148	0	0		0	0	35877	0	0	0	0	0	0	35877	0	0	0	0	0	0	0	0	0	4231	0	0	0	0	377471	1798										
3303944																																																															6899	602	602	11.0998%	14.3508%	13.0986%	6297	48074	56731	0	0	6.3508%			14095	13.0986%	1	0	6297	0	0	0	0	0	0	0	0		0	0	6297	0	0	0	0	0	0	6297	0	0	0	0	0	0	0	0	0	602	0	0	0	0	56731	-7798										
3303953																																																															9009	0	0	6.5878%	34.5888%	34.5888%	9009	26046	136752	15	0	26.5888%			7000	34.5888%	1	0	9024	0	0	0	15	0	0	0	0		0	0	9009	0	0	0	0	0	0	9009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136752	2009										
3306280																																																															47303	3799	3799	11.8083%	15.5426%	14.2944%	43504	304344	368420	169	0	7.5426%			46122	14.2940%	1	0	43672	0	0	0	169	0	0	0	0		0	0	43503	0	0	0	0	0	0	43503	1	0	0	1	0	1	0	0	0	3799	0	0	0	0	368420	-2619										
3306598																																																															17937	1291	1291	11.9382%	17.4247%	16.1706%	16646	102940	139435	137	0	9.4247%			12000	16.1706%	1	0	16783	0	0	0	137	0	0	0	0		0	0	16646	0	0	0	0	0	0	16646	0	0	0	0	0	0	0	0	0	1291	0	0	0	0	139435	4646										
3308145																																																															13351	725	725	9.4399%	23.2062%	21.9460%	12626	57532	133752	-17	0	15.2062%			12688	21.9460%	1	0	12781	0	0	103	-17	0	0	0	0		0	0	12695	0	0	0	0	69	69	12626	0	0	0	0	69	0	0	0	0	725	0	172	0	0	133924	110										
3308314																																																															8090	547	547	13.0515%	18.8561%	17.5811%	7543	42904	57794	-50	0	10.8561%			15919	17.5811%	1	0	7543	0	0	0	0	0	0	0	0		0	0	7543	0	0	0	0	0	0	7543	0	0	0	0	0	0	0	0	0	547	0	0	0	0	57794	-8326										
3308471																																																															9262	685	685	11.2347%	17.5135%	16.2182%	8577	52885	76344	80	0	9.5135%			11705	16.2182%	1	0	9917	0	0	756	80	0	0	0	0		0	0	9081	0	0	0	0	504	504	8577	0	0	0	0	504	0	0	0	0	685	0	1260	0	0	77604	-1868										
3308529																																																															7523	680	680	11.1918%	13.8624%	12.6094%	6843	54269	61143	-5	0	5.8624%			20351	12.6094%	1	0	6838	0	0	0	-5	0	0	0	0		0	0	6843	0	0	0	0	0	0	6843	0	0	0	0	0	0	0	0	0	680	0	0	0	0	61143	-13508										
3308574																																																															2115	264	264	6.5224%	10.0604%	8.8046%	1851	21023	28379	0	0	2.0604%			8608	8.8046%	1	0	1851	0	0	0	0	0	0	0	0		0	0	1851	0	0	0	0	0	0	1851	0	0	0	0	0	0	0	0	0	264	0	0	0	0	28379	-6757										
3309393																																																															19647	1240	1240	8.7377%	11.4758%	10.7515%	18407	171204	210663	22	0	3.4758%			13713	10.7515%	1	0	18407	0	0	0	0	0	0	0	0		0	0	18407	0	0	0	0	0	0	18407	0	0	0	0	0	0	0	0	0	1240	0	0	0	0	210663	4672										
3309571																																																															29405	2981	2981	11.5362%	12.3970%	11.1402%	26424	237195	229052	151	0	4.3970%			28555	11.1402%	1	0	26575	0	0	0	312	0	0	0	-161		0	0	26424	0	0	0	0	0	0	26424	0	0	0	0	0	0	0	0	0	2981	0	0	0	0	229052	-2131										
3310287																																																															13827	0	0	87.7348%	253.7064%	253.7064%	13827	5450	15760	69	0	245.7064%			6637	253.7064%	1	0	13896	0	0	0	69	0	0	0	0		0	0	13827	0	0	0	0	0	0	13827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15760	7190										
3312124																																																															11953	1180	1180	8.6123%	12.5923%	11.3492%	10773	94923	125088	33	0	4.5923%			8020	11.3492%	1	0	11569	763	0	0	33	0	0	0	0		0	0	10773	0	0	0	0	0	0	10773	0	0	0	0	0	0	0	0	0	1180	0	763	0	0	125851	3516										
3313943																																																															355842	0	0	99.6427%	453.9727%	453.9727%	355842	78384	357118	0	0	1.3633%			162112	453.9727%	0	0	355935	0	0	0						0	56	0	355879	0	0	0	0	37	37	355842	0	0	0	0	37	0	0	0	0	0	0	93	0	0	357211	193823	355842	0	0	9.3633%	9.3633%	3800391	5.1250%	9.3633%	0	
3314043																																																															25167	311	311	38.8472%	73.0007%	72.0986%	24856	34475	63984	-4	0	65.0007%			20045	72.0986%	1	0	25228	362	14	0	-4	0	0	0	0		0	0	24856	0	0	0	0	0	0	24856	0	0	0	0	0	0	0	0	0	311	0	376	0	0	64360	5187										
3314119																																																															7007	593	593	10.4357%	14.8813%	13.6219%	6414	47086	61462	0	0	6.8813%			6420	13.6219%	1	0	6414	0	0	0	0	0	0	0	0		0	0	6414	0	0	0	0	0	0	6414	0	0	0	0	0	0	0	0	0	593	0	0	0	0	61462	-6										
3316739																																																															4773	340	340	9.2327%	17.5555%	16.3050%	4433	27188	48014	122	0	9.5555%			5042	16.3050%	1	0	4555	0	0	0	122	0	0	0	0		0	0	4433	0	0	0	0	0	0	4433	0	0	0	0	0	0	0	0	0	340	0	0	0	0	48014	-609										
3317192																																																															8266	623	623	8.7406%	10.1488%	9.3839%	7643	81448	87443	68	0	2.1488%			15397	9.3839%	1	0	7711	0	0	0	68	0	0	0	0		0	0	7643	0	0	0	0	0	0	7643	0	0	0	0	0	0	0	0	0	623	0	0	0	0	87443	-7754										
3317932																																																															423217	32763	32763	9.6200%	11.3012%	10.4263%	390454	3744882	4058761	-4323	0	3.3012%			376049	10.4263%	1	0	534124	145909	2084	0	-4323	0	0	0	0		0	0	390454	0	0	0	0	0	0	390454	0	0	0	0	0	0	0	0	0	32763	0	147993	0	0	4206754	162398										
3320576																																																															30451	2836	2836	10.3367%	13.6336%	12.3638%	27615	223353	267154	1651	0	5.6336%			55562	12.3638%	1	0	28712	0	0	0	210	0	0	0	0		0	0	28502	0	887	0	0	0	887	27615	0	0	0	0	0	0	0	0	0	2836	0	887	0	0	268041	-28501										
3320781																																																															72468	7837	7837	9.0229%	11.5424%	10.2941%	64631	627843	716302	1075	0	3.5424%			45550	10.2941%	1	0	68782	3065	11	0	1075	0	0	0	0		0	0	64631	0	0	0	0	0	0	64631	0	0	0	0	0	0	0	0	0	7837	0	3076	0	0	719378	22157										
3322468																																																															35360	1943	1943	12.8743%	15.4613%	14.6117%	33417	228700	259564	0	0	7.4613%			26527	14.6117%	1	0	34757	0	0	804	0	0	0	0	0		0	0	33953	0	0	0	0	536	536	33417	0	0	0	0	536	0	0	0	0	1943	0	1340	0	0	260904	8230										
3324994																																																															10235	853	853	10.2518%	13.0933%	12.0020%	9382	78170	91516	258	0	5.0933%			24141	12.0020%	1	0	9640	0	0	0	258	0	0	0	0		0	0	9382	0	0	0	0	0	0	9382	0	0	0	0	0	0	0	0	0	853	0	0	0	0	91516	-14759										
3325759																																																															119948	8421	8421	10.4066%	13.3723%	12.4335%	111527	896989	1071699	-925	0	5.3723%			98648	12.4335%	1	0	121720	10514	604	0	-760	0	0	0	-165		0	0	111527	0	0	0	0	0	0	111527	0	0	0	0	0	0	0	0	0	8421	0	11118	0	0	1082817	23997										
3328376																																																															22272	1349	1349	14.5767%	19.4063%	18.2309%	20923	114767	143537	849	0	11.4063%			24425	18.2309%	1	0	21772	0	0	0	849	0	0	0	0		0	0	20923	0	0	0	0	0	0	20923	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	143537	-3502										
3335301																																																															3329	271	271	9.2793%	13.8645%	12.7358%	3058	24011	32955	9	0	5.8645%			4200	12.7358%	1	0	3067	0	0	0	9	0	0	0	0		0	0	3058	0	0	0	0	0	0	3058	0	0	0	0	0	0	0	0	0	271	0	0	0	0	32955	-1142										
3336607																																																															51095	3881	9881	7.7863%	11.4616%	9.2451%	41214	445793	529312	331	0	3.2451%			26184	9.2451%	1	0	41552	0	7	0	331	0	0	0	0		0	0	41214	0	0	0	0	0	0	41214	0	0	0	0	0	0	6000	0	0	9881	0	7	0	0	529319	15037										
3337097																																																															105842	9186	9186	11.9349%	14.4240%	13.1721%	96656	733793	809863	18	0	6.4240%			68235	13.1721%	1	0	97045	0	371	0	18	0	0	0	0		0	0	96656	0	0	0	0	0	0	96656	0	0	0	0	0	0	0	0	0	9186	0	371	0	0	810234	28792										
3338357																																																															23486	2431	2431	9.1751%	11.7987%	10.5775%	21055	199055	229479	0	0	3.7987%			20676	10.5775%	1	0	21055	0	0	0	0	0	0	0	0		0	0	21055	0	0	0	0	0	0	21055	0	0	0	0	0	0	0	0	0	2431	0	0	0	0	229479	379										
3338704																																																															7594	603	603	11.5678%	15.9695%	14.7015%	6991	47553	60435	64	0	7.9695%			10129	14.7015%	1	0	7982	0	0	533	103	0	0	0	0		0	0	7346	0	0	0	0	355	355	6991	0	0	0	0	355	0	0	0	0	603	0	1215	0	0	61650	-2211										
3339046																																																															265378	18595	18595	10.3669%	11.9635%	11.1252%	246783	2218236	2380491	-1190	0	3.9635%			213615	11.1252%	1	0	296962	44272	2908	2513	0	0	0	0	-1190		0	0	248459	0	0	0	0	1676	1676	246783	0	0	0	0	1676	0	0	0	0	18595	0	51369	0	0	2431860	84537										
3340725																																																															21114	1150	1150	10.3481%	20.4077%	19.2962%	19964	103461	192924	0	0	12.4077%			18700	19.2962%	1	0	21999	2035	0	0	0	0	0	0	0		0	0	19964	0	0	0	0	0	0	19964	0	0	0	0	0	0	0	0	0	1150	0	2035	0	0	194959	3299										
3340903																																																															5154	503	503	5.9001%	8.6507%	7.8064%	4651	59579	78829	11	0	0.6507%			27692	6.3965%	1	0	3822	0	0	0	11	0	0	0	0		0	0	3811	0	0	0	0	0	0	3811	840	0	0	840	0	840	0	0	0	503	0	0	0	0	78829	-23881										
3341393																																																															18086	1796	1796	8.3445%	12.3618%	11.1342%	16290	146306	195218	4	0	4.3618%			12485	11.1342%	1	0	16294	0	0	0	4	0	0	0	0		0	0	16290	0	0	0	0	0	0	16290	0	0	0	0	0	0	0	0	0	1796	0	0	0	0	195218	3805										
3342671																																																															12370	918	918	10.4772%	16.8712%	15.6192%	11452	73320	109304	55	0	8.8712%			27880	15.6192%	1	0	11754	0	0	148	55	0	0	0	0		0	0	11551	0	0	0	0	99	99	11452	0	0	0	0	99	0	0	0	0	918	0	247	0	0	109551	-16181										
3343146																																																															14817	1236	1236	8.5413%	12.9646%	11.8831%	13581	114288	159004	524	0	4.9646%			12706	10.3440%	1	0	12346	0	0	0	524	0	0	0	0		0	0	11822	0	0	0	0	0	0	11822	1759	0	0	1759	0	1759	0	0	0	1236	0	0	0	0	159004	-884										
3344321																																																															46911	4663	4663	8.6271%	10.5607%	9.5110%	42248	444202	489715	692	0	2.5607%			41375	9.5110%	1	0	42940	0	0	0	692	0	0	0	0		0	0	42248	0	0	0	0	0	0	42248	0	0	0	0	0	0	0	0	0	4663	0	0	0	0	489715	873										
3345065																																																															17083	1600	1600	8.2322%	10.6253%	9.6301%	15483	160777	188078	137	0	2.6253%			24626	9.6301%	1	0	16489	0	0	522	136	0	0	0	0		0	0	15831	0	0	0	0	348	348	15483	0	0	0	0	348	0	0	0	0	1600	0	870	0	0	188948	-8274										
3345944																																																															56960	4443	4443	11.4981%	13.9621%	12.8730%	52517	407963	456744	449	0	5.9621%			41231	12.8730%	1	0	55055	1995	94	0	449	0	0	0	0		0	0	52517	0	0	0	0	0	0	52517	0	0	0	0	0	0	0	0	0	4443	0	2089	0	0	458833	13375										
3346268																																																															16104	1447	1447	9.5697%	11.0226%	10.0322%	14657	146100	153161	3	0	3.0226%			29078	10.0322%	1	0	14818	0	158	0	3	0	0	0	0		0	0	14657	0	0	0	0	0	0	14657	0	0	0	0	0	0	0	0	0	1447	0	158	0	0	153319	-14263										
3346633																																																															5536	397	397	8.9261%	17.3542%	16.1097%	5139	31900	57573	86	0	9.3542%			4750	16.1097%	1	0	5460	0	0	141	86	0	0	0	0		0	0	5233	0	0	0	0	94	94	5139	0	0	0	0	94	0	0	0	0	397	0	235	0	0	57808	624										
3347603																																																															17605	861	861	11.9458%	15.3139%	14.5649%	16744	114961	140167	177	0	7.3143%			19879	14.5649%	1	0	17796	0	0	525	177	0	0	0	0		0	0	17094	0	0	0	0	350	350	16744	0	0	0	0	350	0	0	0	0	861	0	525	0	0	140692	-2260										
3347911																																																															11136	595	595	11.5637%	18.8695%	17.8613%	10541	59016	91156	60	0	10.8695%			14371	17.8613%	1	0	10794	0	0	77	60	0	0	0	0		0	0	10657	0	0	0	0	116	116	10541	0	0	0	0	116	0	0	0	0	595	0	193	0	0	91349	-3637										
3348468																																																															15817	1415	1415	8.3868%	14.0958%	12.8347%	14402	112211	171722	304	0	6.0958%			18444	12.8347%	1	0	16519	0	0	1088	304	0	0	0	0		0	0	15127	0	0	0	0	725	725	14402	0	0	0	0	725	0	0	0	0	1415	0	1813	0	0	173535	-2229										
3348888																																																															565862	47498	47498	9.4038%	11.8649%	10.8689%	518364	4769221	5512305	5404	0	3.8649%			268327	10.8610%	1	0	537606	13615	600	0	5404	0	0	0	0		0	0	517987	0	0	0	0	0	0	517987	0	0	377	377	0	377	0	0	0	47498	0	14215	0	0	5526520	263875										
3349241																																																															22250	1451	5416	8.1482%	12.5550%	9.4989%	16834	177220	206599	86	0	3.4989%			14101	9.4989%	1	0	16920	0	0	0	86	0	0	0	0		0	0	16834	0	0	0	0	0	0	16834	0	0	0	0	0	0	3965	0	0	5416	0	0	0	0	206599	2733										
3350546																																																															18974	1499	1499	9.3688%	15.8250%	14.5748%	17475	119899	186523	5	0	7.8250%			15903	14.5748%	1	0	17480	0	0	0	5	0	0	0	0		0	0	17475	0	0	0	0	0	0	17475	0	0	0	0	0	0	0	0	0	1499	0	0	0	0	186523	1572										
3350658																																																															23385	1690	1690	11.6433%	17.3380%	16.0850%	21695	134877	186331	245	0	9.3380%			18165	16.0850%	1	0	21940	0	0	0	245	0	0	0	0		0	0	21695	0	0	0	0	0	0	21695	0	0	0	0	0	0	0	0	0	1690	0	0	0	0	186331	3530										
3350724																																																															67761	5720	5720	12.4458%	14.8965%	13.6390%	62041	454878	498490	313	0	6.8965%			78972	13.6390%	1	0	62379	0	7	11	313	0	0	0	0		0	0	62048	0	0	0	0	7	7	62041	0	0	0	0	7	0	0	0	0	5720	0	25	0	0	498515	-16906										
3351440																																																															18960	1346	1346	8.4652%	11.8373%	10.9969%	17614	160172	208075	154	0	3.8370%			7082	10.9969%	1	0	17960	192	0	0	154	0	0	0	0		0	0	17614	0	0	0	0	0	0	17614	0	0	0	0	0	0	0	0	0	1346	0	192	0	0	208267	10724										
3353154																																																															6681	0	0	86.2955%	439.5395%	439.5395%	6681	1520	7742	0	0	431.5395%			5897	439.5395%	1	0	6681	0	0	0	0	0	0	0	0		0	0	6681	0	0	0	0	0	0	6681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7742	784										
3353172																																																															278231	19202	19202	9.5932%	11.1816%	10.4099%	259029	2488300	2700136	778	0	3.1816%			272665	10.4099%	1	0	327237	64603	2718	65	778	0	0	0	0		0	0	259073	0	0	0	0	44	44	259029	0	0	0	0	44	0	0	0	0	19202	0	67430	0	0	2767566	53794										
3353266																																																															15277	1299	1299	10.3706%	14.7560%	13.5013%	13978	103531	134785	379	0	6.7560%			10777	13.5013%	1	0	14357	0	0	0	379	0	0	0	0		0	0	13978	0	0	0	0	0	0	13978	0	0	0	0	0	0	0	0	0	1299	0	0	0	0	134785	3201										
3354599																																																															37946	3856	3856	8.5679%	12.3746%	11.1171%	34090	306644	397880	-31	0	4.3746%			51541	11.1171%	1	0	38607	0	0	2729	-31	0	0	0	0		0	0	35909	0	0	0	0	1819	1819	34090	0	0	0	0	1819	0	0	0	0	3856	0	4548	0	0	402428	-12903										
3355587																																																															53494	2842	12038	8.4076%	13.6371%	10.5683%	41456	392269	493078	620	0	4.5683%			48211	10.5683%	1	0	46857	2725	272	1070	604	0	0	0	16		0	0	42170	0	0	0	0	714	714	41456	0	0	0	0	714	0	9196	0	0	12038	0	4781	0	0	497859	-1974										
3356191																																																															138055	9149	9149	9.0351%	13.6947%	12.7871%	128906	1008092	1426725	1250	0	5.6947%			87162	12.7865%	1	0	130150	0	0	0	1250	0	0	0	0		0	0	128900	0	0	0	0	0	0	128900	0	0	6	6	0	6	0	0	0	9149	0	0	0	0	1426725	41738										
3357077																																																															7567	602	602	11.5406%	15.7302%	14.4787%	6965	48105	60352	0	0	7.7302%			7661	14.4787%	1	0	6965	0	0	0	0	0	0	0	0		0	0	6965	0	0	0	0	0	0	6965	0	0	0	0	0	0	0	0	0	602	0	0	0	0	60352	-696										
3357219																																																															83257	7141	7141	11.4021%	14.2418%	13.0203%	76116	584595	667559	166	0	6.2418%			71264	13.0203%	1	0	76474	0	192	0	166	0	0	0	0		0	0	76116	0	0	0	0	0	0	76116	0	0	0	0	0	0	0	0	0	7141	0	192	0	0	667751	5044										
3357385																																																															23850	2129	2129	10.2303%	14.0383%	12.7852%	21721	169892	212320	0	0	6.0383%			17077	12.7852%	1	0	21863	0	142	0	0	0	0	0	0		0	0	21721	0	0	0	0	0	0	21721	0	0	0	0	0	0	0	0	0	2129	0	142	0	0	212462	4786										
3357620																																																															53572	0	0	98.2792%	36197.2973%	36197.2973%	53572	148	54510	0	0	35397.2973%			50100	36197.2973%	0	0	53572	0	0	0						0	0	0	53572	0	0	0	0	0	0	53572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54510	3472										
3357910																																																															56381	3449	3449	10.6103%	13.0158%	12.2196%	52932	433173	498872	738	0	5.0158%			46702	12.2150%	1	0	53650	0	0	0	738	0	0	0	0		0	0	52912	0	0	0	0	0	0	52912	0	0	20	20	0	20	0	0	0	3449	0	0	0	0	498872	6210										
3357947																																																															6995	479	479	10.3945%	18.2833%	17.0313%	6516	38259	62687	6	0	10.2833%			5704	17.0313%	1	0	6516	0	0	0	0	0	0	0	0		0	0	6516	0	0	0	0	0	0	6516	0	0	0	0	0	0	0	0	0	479	0	0	0	0	62687	806										
3358270																																																															13381	1242	1242	9.9875%	12.1472%	11.0197%	12139	110157	121542	59	0	4.1472%			10742	11.0197%	1	0	12198	0	0	0	59	0	0	0	0		0	0	12139	0	0	0	0	0	0	12139	0	0	0	0	0	0	0	0	0	1242	0	0	0	0	121542	1397										
3363975																																																															63507	5668	5668	8.5583%	14.0178%	12.7668%	57839	453044	675826	12	0	6.0178%			35557	12.7668%	1	0	57853	0	2	0	12	0	0	0	0		0	0	57839	0	0	0	0	0	0	57839	0	0	0	0	0	0	0	0	0	5668	0	2	0	0	675828	22284										
3366239																																																															46475	4280	4280	9.3411%	11.1788%	10.1493%	42195	415743	451715	256	0	3.1788%			33298	10.1493%	1	0	42579	0	128	0	256	0	0	0	0		0	0	42195	0	0	0	0	0	0	42195	0	0	0	0	0	0	0	0	0	4280	0	128	0	0	451843	9025										
3367085																																																															29623	1960	1960	9.9263%	16.9074%	15.7888%	27663	175207	278684	1255	0	8.9074%			20809	15.7888%	1	0	29152	0	0	140	1255	0	0	0	0		0	0	27757	0	0	0	0	94	94	27663	0	0	0	0	94	0	0	0	0	1960	0	188	0	0	278872	7088										
3368635																																																															37772	2461	2461	11.2247%	16.8554%	15.7572%	35311	224094	314584	-279	0	8.8554%			38249	15.7572%	1	0	35032	0	0	0	-279	0	0	0	0		0	0	35311	0	0	0	0	0	0	35311	0	0	0	0	0	0	0	0	0	2461	0	0	0	0	314584	-2938										
3368925																																																															18578	1049	1049	12.5662%	18.4006%	17.3616%	17529	100964	139493	51	0	10.4006%			13610	17.3616%	1	0	17671	0	91	0	51	0	0	0	0		0	0	17529	0	0	0	0	0	0	17529	0	0	0	0	0	0	0	0	0	1049	0	91	0	0	139584	4010										
