"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
2911986	0	0	0	0	0	0	0	0	0	0	0	932	10934	18441	0	0	0	0	0	12406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5337	319	0	0	0	0	0	0	28	1001	0	0	25	0	0	0	0	0	0	0	116	1782	10508	0	0	0	0	0	459	0	25	143	0	-1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	6363	578	1782	10859	0	116	891	10859	11866	0	0	0	728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2912750	0	0	0	0	0	0	0	0	0	0	0	0	2823	4367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	51	0	1601	0	1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926	0	2438	0	385	0	2438	2823	0	0	0	4158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2913551	0	0	0	0	0	0	0	0	0	0	0	2350	281944	361345	0	0	0	0	0	277681	0	0	0	0	0	0	0	0	0	0	0	3658	0	0	0	0	0	0	10022	8139	0	0	1246	317	0	0	1993	20385	25864	0	4685	0	0	0	0	0	0	5157	0	42014	230510	0	0	0	0	0	17842	3658	219	857	0	-193	1020	0	0	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	0	0	0	5417	0	0	0	37029	42733	42014	254740	0	8547	21007	254740	284294	0	7556	7556	33555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2913702	0	0	0	0	0	0	0	0	0	0	0	1112	175094	228952	0	0	0	0	0	156083	513	6413	6413	159	159	0	0	0	159	0	0	0	39	0	0	0	0	0	518	18528	0	0	0	0	0	0	371	0	26209	3157	3716	0	0	0	264	0	0	0	2128	43574	110381	0	0	0	0	0	21361	1105	0	2459	35	-1839	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	188	0	0	188	0	0	0	0	0	0	0	5129	0	0	1876	3253	0	0	0	518	49324	49094	141794	0	9865	24547	141794	176206	0	0	0	19534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2913887	0	0	0	0	0	0	0	0	0	0	0	4510	470709	618682	0	0	0	0	0	439410	0	0	0	1700	1700	0	0	0	1700	0	0	583	1	0	0	0	0	0	44173	27322	0	0	0	0	0	0	2150	44	66730	5811	0	0	0	0	0	0	0	0	0	50147	389263	0	0	0	0	0	37394	584	0	0	0	-7716	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44217	97080	55958	427824	0	19416	27979	427824	475219	0	3028	3028	57338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2914727	0	0	0	0	0	0	0	0	0	0	0	2889	147312	169091	0	0	0	0	0	157970	0	0	0	1138	1138	0	0	0	1138	0	0	0	0	0	0	0	0	0	3819	174	0	0	0	0	0	0	118	0	4171	0	0	0	0	0	0	0	0	0	10545	22330	125095	0	0	0	0	0	9259	0	232	1033	0	-4649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1624	0	0	0	1624	0	0	0	4051	15923	22330	135851	0	3185	11165	135851	150201	0	0	0	20562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2914905	0	0	0	0	0	0	0	0	0	0	0	75	22294	36990	0	0	0	0	0	21153	0	0	0	10	10	0	10	0	0	0	0	0	0	0	0	0	0	0	1815	3549	0	0	0	0	0	0	56	461	6512	0	0	0	0	0	0	0	0	0	0	6072	15081	0	0	0	0	0	3901	1486	0	746	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	110	0	0	0	2276	12364	6072	16860	0	2473	3036	16860	22369	0	1547	1547	3643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2915126	0	0	0	0	0	0	0	0	0	0	0	0	111690	168817	0	0	0	0	0	95347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	6733	0	0	0	0	21059	0	781	3371	17893	11166	0	0	0	0	0	468	0	0	0	34648	60699	0	0	0	0	0	11523	0	0	585	0	-224	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	0	0	0	1102	0	0	0	5457	25211	66873	73211	0	5042	33437	73211	111690	0	0	0	16170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2915461	0	0	0	0	0	0	0	0	0	0	0	3410	501865	631995	0	0	0	0	0	483537	0	0	0	865	865	0	0	0	865	0	0	141	0	0	0	0	0	0	51334	2863	0	0	0	0	0	250	464	3002	10751	0	0	0	0	0	50023	0	0	0	0	84125	399412	0	0	0	0	0	39059	0	2872	1155	1243	-9247	309	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57208	14769	135391	434625	0	2954	67696	434625	505275	0	0	0	51804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2916963	0	0	0	0	0	0	0	0	0	0	0	0	115240	556484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19275	0	0	0	0	0	0	0	535159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41726	19275	14240	4	0	19275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14240	535163	0	8207	0	107033	0	8207	115240	0	0	0	539689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2917184	0	0	0	0	0	0	0	0	0	0	0	3251	107775	132549	0	0	0	0	0	101334	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	3312	185	0	0	0	0	0	0	292	1310	11030	730	467	0	0	0	0	0	0	0	2569	22403	76362	0	0	0	0	0	19798	1371	578	306	71	-2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2291	0	0	0	2290	0	0	0	5200	14090	23204	96606	0	2818	11602	96606	111026	0	0	0	13933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2919423	0	0	0	0	0	0	0	0	0	0	0	397	50725	88473	0	0	0	0	0	38325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19275	3881	0	0	0	0	0	0	132	5136	6613	0	1175	0	0	0	595	0	0	0	894	1856	35575	0	0	0	0	0	11138	0	269	415	3	-875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	333	0	0	0	24680	11803	2454	47534	0	2361	1227	47534	51122	0	0	0	8922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2919898	0	0	0	0	0	0	0	0	0	0	0	490	173316	230256	0	0	0	0	0	193446	0	0	0	90	90	0	0	0	90	0	0	0	0	0	0	0	0	0	5453	4764	0	0	0	0	0	0	443	0	16123	1808	0	0	0	0	1424	0	0	1091	259	73516	118580	0	0	0	0	0	7248	0	361	971	280	-2220	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	0	0	4907	0	0	0	6905	29925	77028	129307	0	5985	38514	129307	173806	0	7808	7808	21008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2920287	0	0	0	0	0	0	0	0	0	0	0	854	68195	97822	0	0	0	0	0	73280	0	0	0	276	276	0	0	0	276	0	0	0	0	0	0	0	0	0	566	2353	0	0	0	0	0	0	381	985	12431	904	0	0	0	0	0	0	0	0	0	31674	41606	0	0	0	0	0	6003	0	0	479	0	-1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505	0	0	0	1505	0	0	0	1551	19244	32578	48911	0	3849	16289	48911	69049	0	3981	3981	9303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2920737	0	0	0	0	0	0	0	0	0	3	0	10472	671508	1113623	0	0	0	0	0	602140	0	0	0	3680	3680	0	0	0	3680	0	0	1116	0	0	0	0	0	0	271328	5451	0	0	0	0	0	0	4866	29941	123604	250	127	0	0	0	0	2284	0	0	0	161936	440204	0	0	0	0	0	100641	1116	2726	2276	0	-12768	2212	0	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31589	0	0	0	31589	0	0	3	303995	131331	162189	574619	0	26266	81095	574619	681980	0	0	0	71469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2920773	0	0	0	0	0	0	0	0	0	0	0	774	178922	285317	0	0	0	0	0	173713	0	0	0	12	12	0	0	0	12	0	0	0	0	0	0	0	0	0	12833	3561	0	0	0	41975	0	0	1324	15736	18282	744	580	0	0	0	3132	0	0	0	0	51706	122007	0	0	0	0	0	12396	0	1296	795	2	-1696	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5894	0	0	0	5894	0	0	0	29865	64615	55584	138981	0	12923	27792	138981	179696	0	2	2	22872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2921211	0	0	0	0	0	0	0	0	0	0	0	1101	76584	114711	0	0	0	0	0	68441	0	0	0	1246	1246	0	0	0	1246	0	0	0	0	0	0	0	0	0	19482	3039	0	0	0	0	0	0	478	1046	11304	1090	495	0	0	0	0	0	0	0	1168	16059	51214	0	0	0	0	0	13071	46	0	640	0	-1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	541	0	0	0	20528	16151	17149	65880	0	3230	8575	65880	77685	0	0	0	13035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2921622	0	0	0	0	0	0	0	0	0	0	0	395	54239	73023	0	0	0	0	0	59621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765	1355	0	0	0	0	0	0	71	0	2999	3258	0	0	0	0	0	0	0	0	902	20036	38683	0	0	0	0	0	2463	0	0	668	38	-989	152	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	765	11767	23332	40615	0	2353	11666	40615	54634	0	5843	5843	7689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2922674	0	0	0	0	0	0	0	0	0	0	0	0	1976	10137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8067	0	363	0	1613	0	363	1976	0	0	0	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2924128	0	0	0	0	0	0	0	0	0	0	0	0	6757	8914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973	0	0	0	0	0	0	0	2000	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5690	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065	973	0	6562	0	195	0	6562	6757	0	0	0	7119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2925620	0	0	0	0	0	0	0	0	0	0	0	666	69117	104580	0	0	0	0	0	56859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11099	15057	0	0	0	10444	0	30	143	475	2682	0	0	0	0	0	0	0	0	1780	0	3637	51442	0	0	0	0	0	10723	0	341	524	0	-1394	42	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	0	874	0	0	0	13695	28798	3637	62204	0	5760	1819	62204	69783	0	50	50	10284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2925666	0	0	0	0	0	0	0	0	0	23123	0	29112	3743431	4528240	0	0	0	0	0	3241149	0	0	0	68070	68070	0	0	0	68070	0	100	248921	0	0	0	0	0	0	66672	102683	0	0	0	1990	599	0	34446	126060	729967	36149	8786	0	0	0	23814	0	0	0	1197	434148	2805804	0	0	0	0	0	543170	252278	48025	52698	0	211853	7189	0	0	0	7189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253891	0	0	0	253891	0	0	23123	240757	898583	517833	3333909	0	179717	258917	3333909	3772543	0	10048	10048	460991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2925723	0	0	0	0	0	0	0	0	0	0	0	0	134476	211841	0	0	0	0	0	82336	0	0	0	413	413	0	413	0	0	0	0	0	0	0	0	0	0	0	37490	2450	0	0	0	0	0	0	422	0	38325	0	36320	0	0	0	0	0	0	0	0	8290	74046	0	0	0	0	0	9986	0	395	973	29	-871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469	0	0	0	1469	0	0	0	37885	49459	8319	120424	0	9892	4160	120424	134476	0	7298	7298	16257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2927615	0	0	0	0	0	0	0	0	0	0	0	6363	250854	358430	0	0	0	0	0	236609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54784	35	0	0	0	0	0	0	376	28522	500	0	0	0	0	0	0	0	0	0	3510	37862	195237	0	0	0	0	0	42833	-46	77	3286	113	-9248	626	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1497	0	0	0	1497	0	0	0	83383	7331	37975	236763	0	1466	18988	236763	257217	0	0	0	14497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2929075	0	0	0	0	0	0	0	0	0	0	0	2236	90014	123547	0	0	0	0	0	96116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19335	2925	0	0	0	0	0	0	11	3515	0	0	0	0	0	0	0	0	0	0	1140	17698	77278	0	0	0	0	0	5574	0	43	438	110	-3378	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	53	0	0	0	22893	4503	17808	82445	0	901	8904	82445	92250	0	0	0	8390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2929392	0	0	0	0	0	0	0	0	0	0	0	1598	341567	418973	0	0	0	0	0	318779	0	0	0	2371	2371	0	0	55	2315	0	0	0	0	0	0	0	0	0	57944	7474	0	0	0	0	0	0	478	2803	22758	580	500	0	0	0	8877	0	0	3443	0	28008	287326	0	0	0	0	0	9555	0	1706	210	0	-5410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20536	0	0	0	20536	0	0	0	65896	30442	37520	318317	0	6088	18760	318317	343165	0	0	0	42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2931603	0	0	0	0	0	0	0	0	0	0	0	37515	2985319	3350055	0	0	0	0	0	2819017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568090	0	0	0	1515	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	2819017	0	0	0	0	0	88728	0	0	47	0	-75300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572677	0	2908299	0	114535	0	2908299	3022834	0	3025	3025	337559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2934930	0	0	0	0	0	0	0	0	0	0	0	3499	112694	154950	0	0	0	0	0	113726	0	0	0	442	442	0	0	0	442	0	0	0	0	0	0	0	0	0	9556	1111	0	0	0	0	0	0	77	0	5336	0	0	0	0	411	0	4	0	1633	1402	7147	103544	0	0	0	0	0	7679	0	459	309	0	-4839	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11648	8569	7147	110905	0	1714	3574	110905	116193	0	0	0	7409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2936840	0	0	0	0	0	0	0	0	0	0	0	501	40452	69974	0	0	0	0	0	41362	0	0	0	85	85	0	0	0	85	0	0	0	0	0	0	0	0	0	6252	184	0	0	0	0	0	0	350	3769	13081	0	0	0	0	0	0	0	0	0	5933	8238	27191	0	0	0	0	0	5986	0	19	294	27	-663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10040	19492	8265	32922	0	3898	4133	32922	40953	0	0	0	6748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938143	0	0	0	0	0	0	0	0	0	0	0	3386	199370	260689	0	0	0	0	0	193636	0	0	0	24	24	4	0	0	20	0	0	0	0	0	0	0	0	0	7297	0	0	0	0	0	0	0	518	12963	20849	500	0	0	0	0	162	0	0	0	799	26316	166521	0	0	0	0	0	24767	5400	37	2387	32	-3	570	551	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	0	0	0	972	0	0	0	20852	24035	27010	184444	0	4807	13505	184444	202756	0	0	0	12643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938198	0	0	0	0	0	0	0	0	0	125	0	12292	1019135	1920703	0	0	0	0	0	1091003	0	0	0	34013	34013	0	21478	0	12535	0	0	17653	2	0	0	0	0	0	117971	9645	0	0	0	0	0	0	2902	41276	194510	464	19875	0	0	0	0	0	0	0	376906	135123	578974	0	0	0	0	0	504968	17656	1596	410637	0	6399	538	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73625	0	0	0	73625	0	125	0	160843	1015035	135587	760626	0	203007	67794	760626	1031427	0	1734	1734	134125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938769	0	0	0	0	0	0	0	0	0	0	0	0	61188	94815	0	0	0	0	0	64715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	385	0	0	0	3268	1638	0	436	5032	5628	513	338	0	0	0	0	0	0	2568	0	25765	36382	0	0	0	0	0	7080	0	214	194	13	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468	0	0	0	1467	0	0	0	9834	11885	27929	44846	0	2377	13965	44846	61188	0	2410	2410	8551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2939001	0	0	0	0	0	0	0	0	0	0	0	1056	48738	73808	0	0	0	0	0	47302	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	4665	8716	0	0	0	0	0	0	209	0	5002	381	0	0	0	0	0	0	0	0	0	14938	32364	0	0	0	0	0	8773	0	191	2030	0	-1479	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	20	0	0	0	4856	15748	15319	38984	0	3150	7660	38984	49794	0	0	0	6103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2939391	0	0	0	0	0	0	0	0	0	0	0	0	67878	113394	0	0	0	0	0	57402	0	0	0	293	293	0	293	0	0	0	0	0	0	0	0	0	0	0	437	6466	0	0	0	10644	0	0	564	0	33581	0	0	0	0	0	0	0	0	0	0	9751	47651	0	0	0	0	0	5654	0	234	300	52	-275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	51284	9803	52719	0	10257	4902	52719	67878	0	0	0	13999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2939663	0	0	0	0	0	0	0	0	0	0	0	0	410305	538967	0	0	0	0	0	350466	605	7563	7563	909	909	0	0	0	909	0	0	3037	16	0	0	0	0	0	32011	17013	0	0	0	0	0	0	3666	3519	78820	2774	5650	0	0	0	941	0	0	527	1292	77629	271018	0	0	0	0	0	44083	16	2179	8027	130	1450	1935	0	0	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27732	0	0	0	27732	0	0	0	38236	105152	81474	348538	0	21030	40737	348538	410305	0	0	0	63540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2941068	0	0	0	0	0	0	0	0	0	0	0	0	485130	607279	0	0	0	0	0	479051	0	0	0	0	0	0	0	0	0	0	0	3048	0	0	0	0	0	0	2854	15049	0	0	0	0	0	0	2859	18362	33659	975	0	0	0	0	13919	0	0	13546	2467	69435	393603	0	0	0	0	0	36564	3048	3075	1733	1	161	3339	0	0	0	3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16070	0	11669	0	4401	0	0	0	37837	64577	84330	430050	0	12915	42165	430050	485130	0	0	0	69315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2941509	0	0	0	0	0	0	0	0	0	0	0	9862	293161	350965	0	0	0	0	0	280252	0	0	0	759	759	0	0	0	759	0	0	0	0	0	0	0	0	0	18351	12646	0	0	0	0	0	0	979	7904	21572	0	5274	0	0	0	0	0	0	0	1220	11382	267650	0	0	0	0	0	15133	0	1521	653	0	-12558	250	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3222	0	0	0	3222	0	0	0	27776	36091	11382	290114	0	7218	5691	290114	303023	0	0	0	29233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2942690	0	0	0	0	0	0	0	0	0	18	41	0	7729409	13563127	0	0	0	0	0	6443520	18267	228338	228338	220169	220169	92921	31650	21786	73812	0	0	0	0	0	0	0	0	0	111693	2116	0	-27724	115588	347850	7873	63036	-242342	741382	4469639	186724	994192	0	368211	0	960	0	0	87560	60200	2843502	3452258	0	0	18	0	0	358439	6287	28526	112893	2129	-347305	0	0	0	0	0	3891	62	0	0	3829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830	830	0	0	0	830	176156	694	6660	3977	164825	0	18	0	1546637	5031044	3066951	5189724	0	1006209	1533476	5189724	7729409	0	0	0	1335279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2942823	0	0	0	0	0	0	0	0	0	0	0	212	95505	168901	0	0	0	0	0	92885	0	0	0	768	768	768	0	0	0	0	0	0	0	0	0	0	0	0	2546	7863	0	0	0	0	0	0	2975	32749	27164	0	0	0	0	0	0	0	0	0	8840	5238	78807	0	0	0	0	0	7858	1102	367	1089	0	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36430	44956	5238	84107	0	8991	2619	84107	95717	0	0	0	13742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2943389	0	0	0	0	0	0	0	0	0	0	0	8141	341378	404751	0	0	0	0	0	330399	0	0	0	80	80	0	0	0	80	0	0	0	28	0	0	0	0	0	1771	26236	0	0	0	0	0	0	192	0	16828	0	0	0	0	0	0	0	0	18925	0	7243	304230	0	0	0	0	0	14872	28	1895	2035	0	-12238	11030	0	0	0	11030	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4755	0	0	0	4754	0	0	0	22591	74349	7243	331027	0	14870	3622	331027	349519	0	29250	29250	57165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2943615	0	0	0	0	0	0	0	0	0	0	0	2550	225039	292318	0	0	0	0	0	213055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15224	994	0	0	0	0	0	0	712	8468	28215	3432	2002	0	0	0	0	0	0	0	65	50852	162138	0	0	0	0	0	35447	4543	27	896	65	-140	324	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23719	30170	54349	194380	0	6034	27175	194380	227589	0	0	0	17749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
