"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
708379	20160630	SECURITY SAVINGS BANK	28925	MONMOUTH	IL	61462	
708753	20160630	BANK OF MINDEN	19954	MINDENMINES	MO	64769	
709143	20160630	Midwest Bank	3711	Monmouth	IL	61462	
709358	20160630	EAGLE VALLEY BANK, NATIONAL ASSOCIATION	5365	ST CROIX FALLS	WI	54024	
709451	20160630	Commercial Trust Company Of Fayette	9791	Fayette	MO	65248	
709554	20160630	Western Bank	16720	Artesia	NM	88210	
709602	20160630	UNIBANK FOR SAVINGS	90290	WHITINSVILLE	MA	01588	
709639	20160630	Macon Bank & Trust Company	6091	Lafayette	TN	37083	
709956	20160630	OKLAHOMA HERITAGE BANK	22855	ROFF	OK	74865	
710176	20160630	First Missouri Bank	28930	Brookfield	MO	646280190	
710859	20160630	The Citizens Bank of Clovis	11491	Clovis	NM	881021629	
711472	20160630	Bank of Guam	20884	Hagatna	GU	96910	
711520	20160630	Miners Exchange Bank	23989	Coeburn	VA	24230	
711548	20160630	Chelsean State Bank	14009	Chelsea	MI	48118	
711753	20160630	SCRIBNER BANK	14026	SCRIBNER	NE	68057	
711801	20160630	The Savings Bank	90291	Wakefield	MA	018800030	
712059	20160630	United Prairie Bank	10958	Mountain Lake	MN	56159	
712273	20160630	Perpetual Federal Savings Bank of Urbana	28934	Urbana	OH	43078	
712648	20160630	Peoples Bank, The	12531	Magnolia	AR	71753	
712956	20160630	First New Mexico Bank	18514	Deming	NM	88030	
713047	20160630	BANK OF MONTGOMERY	20769	MONTGOMERY	IL	60538	
713074	20160630	American Loan And Savings Association	30950	Hannibal	MO	63401	
713140	20160630	First Delta Bank	17047	Marked Tree	AR	72365	
713252	20160630	Peoples State Bank of Velva	10250	Velva	ND	587900040	
713476	20160630	PyraMax Bank, FSB	29120	Greenfield	WI	53220	
713926	20160630	Farmers & Merchants Bank	8668	Timberville	VA	22853	
714165	20160630	City National Bank Of San Saba, The	5518	San Saba	TX	76877	
714437	20160630	Mountain Valley Bank	1705	Dunlap	TN	37327	
714839	20160630	First National Bank USA	22046	Boutte	LA	70039	
714978	20160630	THE COOPERATIVE BANK	26922	ROSLINDALE	MA	2131	
715032	20160630	PEOPLES BANK	15216	LYONS	GA	30436	
715050	20160630	Star Bank	5095	Maple Lake	MN	55358	
715144	20160630	GRUNDY BANK	3713	MORRIS	IL	60450	
715340	20160630	West Michigan Community Bank	22308	Hudsonville	MI	49426	
715470	20160630	First Western Federal Savings Bank	31972	Rapid City	SD	57701	
715630	20160630	Citizens Bank & Trust Company of Grainger County	10317	Rutledge	TN	37861	
715872	20160630	Lifestore  Bank	31217	West Jefferson	NC	28694	
715975	20160630	Amory Federal Savings   Loan Association	28949	Amory	MS	38821	
716374	20160630	First Harrison Bank	31223	Corydon	IN	47112	
716413	20160630	SCOTIABANK DE PUERTO RICO	22946	SAN JUAN	PR	00918	
716655	20160630	AMERICAN BANK OF THE NORTH	5216	NASHWAUK	MN	55769	
716833	20160630	Marquette Bank	16250	Chicago	IL	60636	
716851	20160630	COMMUNITY BANK OF RAYMORE	22867	RAYMORE	MO	64083	
716954	20160630	CITIZENS FIRST BANK	13032	VIROQUA	WI	54665	
717232	20160630	Peoples Bank Of Graceville	21692	Graceville	FL	32440	
717513	20160630	First National Bank And Trust	2704	London	KY	40741	
717670	20160630	Systematic Savings Bank	29143	Springfield	MO	65806	
717737	20160630	Citizens National Bank	20954	Sevierville	TN	37862	
717924	20160630	SOUTHERN BANK AND TRUST COMPANY	15359	MOUNT OLIVE	NC	28365	
718079	20160630	American Bank & Trust of the Cumberlands	31980	Livingston	TN	38570	
718145	20160630	First Security Bank	17120	Batesville	MS	386060690	
718275	20160630	Bank of the Federated States of Micronesia	26539	Pohnpei	FM	96941	
718538	20160630	The Grant County Bank	11953	Petersburg	WV	26847	
718556	20160630	The American Bank of Sidney, Nebraska	5475	Sidney	NE	69162	
719030	20160630	The First National Bank of Peterstown	6787	Peterstown	WV	24963	
719610	20160630	First National Bank Of Manchester, The	2708	Manchester	KY	40962	
719656	20160630	The Callaway Bank	12223	Fulton	MO	652510010	
719964	20160630	FIRST STATE BANK OF PAINT ROCK	17775	PAINT ROCK	TX	768660247	
720157	20160630	Marshall County State Bank	9752	Newfolden	MN	56738	
720344	20160630	Bank Of Clarkson	13167	Clarkson	KY	42726	
720746	20160630	The Bradford National Bank of Greenville	3799	Greenville	IL	62246	
720858	20160630	McIntosh County Bank	13794	Ashley	ND	584130100	
720951	20160630	First Commercial Bank	10621	Gideon	MO	63848	
721350	20160630	FIRST STATE BANK OF NORTH DAKOTA	8387	ARTHUR	ND	580060098	
721574	20160630	First Federal Savings And Loan Association Of Wakeeney	29172	Wakeeney	KS	67672	
721752	20160630	Farmers and Merchants State Bank of New York Mills, Incorporated	9340	New York Mills	MN	565670278	
721949	20160630	First and Farmers National Bank	2738	Somerset	KY	42501	
722227	20160630	First State Bank	9502	Danville	VA	24541	
722432	20160630	THE BANK OF ROMNEY	845	ROMNEY	WV	26757	
722544	20160630	National Exchange Bank & Trust	10044	Fond du  Lac	WI	54936	
722777	20160630	Santander Bank, N.A.	29950	Wilmington	DE	19801	
722816	20160630	Solvay Bank	13297	Solvay	NY	13209	
723112	20160630	Fifth Third Bank	6672	Cincinnati	OH	45263	
723158	20160630	State Bank of Fairmont	08541	fairmont	MN	56031	
723550	20160630	THE HAMILTON BANK	15606	HAMILTON	MO	64644	
723653	20160630	Western Bank	2249	Lordsburg	NM	88045	
723756	20160630	PEOPLES BANK	14636	COLDWATER	KS	67029	
723822	20160630	Virginia Bank & Trust	16414	Danville	VA	24543	
723868	20160630	Pearland State Bank	18132	Pearland	TX	775120066	
724230	20160630	FIRST BANK OF TENNESSEE	10693	SPRING CITY	TN	37381	
724548	20160630	Dixon Bank	9668	Dixon	KY	42409	
724744	20160630	GNB BANK	14079	GRUNDY CENTER	IA	50638	
724904	20160630	Home Loan Investment Bank, F.S.B.	27417	Warwick	RI	02886	
724940	20160630	Farmers & Merchants Bank of Hutsonville	10469	Hutsonville	IL	62433	
725077	20160630	Ottawa Savings Bank	27989	Ottawa	IL	61350	
725376	20160630	Union Building & Loan Savings Bank	29967	Bridgewater	PA	15009	
725732	20160630	BAC Florida Bank	21265	Coral Gables	FL	33134	
725741	20160630	Holmes County Bank and Trust Company	321	LEXINGTON	MS	39095	
725853	20160630	Community Bank of the Midwest	04646	Great Bend	KS	67530-3918	
726458	20160630	The First National Bank Of Osakis	5221	Osakis	MN	56360	
726953	20160630	United Texas Bank	26626	Dallas	TX	75240	
727156	20160630	FARMERS STATE BANK	13257	WALLACE	NE	69169	
727174	20160630	Guardian Savings Bank, A Federal Savings Bank	27998	Cincinnati	OH	45239	
728452	20160630	Verus Bank	21463	Derby	KS	67037	
728742	20160630	Farmers Bank & Capital Trust Co.	15437	Frankfort	KY	40601	
728948	20160630	Midstates Bank, National Association	4465	Council Bluffs	IA	51503	
728957	20160630	Farmers And Merchants State Bank Of Pierz	10165	Pierz	MN	56364	
729011	20160630	The Community Bank	5981	Zanesville	OH	43701	
729057	20160630	Pine River State Bank	10194	Pine River	MN	56474	
729132	20160630	Brickell Bank	21220	Miami	FL	33131	
729178	20160630	Cypress Bank, SSB	31905	Pittsburg	TX	75686	
729310	20160630	PATHFINDER BANK	15977	OSWEGO	NY	13126	
729459	20160630	PINE ISLAND BANK	12193	PINE ISLAND	MN	55963	
729570	20160630	Mutual Savings Bank	29999	Hartsville	SC	29550	
729842	20160630	Bank Of Wolcott	16201	Wolcott	IN	47995	
729945	20160630	Citizens Bank & Trust	9777	Marks	MS	38646	
730745	20160630	CITIZENS SAVINGS BANK	11761	HAWKEYE	IA	521470006	
731050	20160630	York State Bank	16079	York	NE	68467	
731247	20160630	Hills Bank and Trust Company	14650	Hills	IA	522350160	
731957	20160630	First National Bank of Proctor	05232	Proctor	MN	55810	
732178	20160630	Grand Savings Bank	32084	Grove	OK	74344	
732253	20160630	Citizens Progressive Bank	10531	Columbia	LA	714181689	
732459	20160630	UNITY BANK NORTH	8202	RED LAKE FALLS	MN	56750	
732637	20160630	Whitesville State Bank	16453	Whitesville	WV	25209	
732758	20160630	Bankers' Bank Of The West	23210	Denver	CO	80202	
732918	20160630	Jersey Shore State Bank	14359	Williamsport	PA	17701	
732954	20160630	Carmine State Bank	19278	Carmine	TX	78932	
733054	20160630	Industry State Bank	12506	Industry	TX	78944	
733540	20160630	Gateway Bank	8730	Rison	AR	71665	
733559	20160630	Great Plains State Bank	14058	Petersburg	NE	686520210	
733661	20160630	RANCHO SANTA FE THRIFT AND LOAN ASSOCIATION	25803	SAN MARCOS	CA	920784012	
733755	20160630	Jonesburg State Bank	8896	Jonesburg	MO	63351	
733951	20160630	CITIZENS STATE BANK   TRUST CO	11778	ELLSWORTH	KS	67439	
734051	20160630	CASS COUNTY BANK	19645	PLATTSMOUTH	NE	68048	
734248	20160630	Iowa State Bank	950	Algona	IA	50511	
734350	20160630	Gibsland Bank & Trust Company	16689	Gibsland	LA	71028	
734538	20160630	First National Bankers Bank	25247	Baton Rouge	LA	70809	
734613	20160630	THE BANK OF LANDISBURG	90384	LANDISBURG	PA	170400179	
735049	20160630	Freeland State Bank	14926	Freeland	MI	48623	
735067	20160630	TEXAS REPUBLIC BANK, NA	3400	FRISCO	TX	75034	
735357	20160630	Farmers & Merchants State Bank Of Cawker City, The	17999	Cawker City	KS	67430	
735414	20160630	First National Bank Of Blanchester, The	6530	Blanchester	OH	45107	
735441	20160630	American State Bank	228	Sioux Center	IA	51250	
735656	20160630	Plattsmouth State Bank	8350	Plattsmouth	NE	68048	
735768	20160630	American River Bank	24655	Sacramento	CA	95815	
735973	20160630	Scottsburg Building And Loan Association	29910	Scottsburg	IN	47170	
736158	20160630	THE POTTER STATE BANK OF POTTER	17205	POTTER	NE	69156	
736206	20160630	CAMBRIDGE TRUST COMPANY	8152	CAMBRIDGE	MA	02138	
736448	20160630	State Bank & Trust Co	8878	Greenwood	MS	38935	
736550	20160630	Union State Bank	18610	Everest	KS	66424	
736662	20160630	First State Bank, The	9973	Rice	TX	75155	
737548	20160630	BankIowa	17282	Cedar Rapids	IA	52402	
738013	20160630	THE CITIZENS NATIONAL BANK	6531	BLUFFTON	OH	45817	
738040	20160630	United Bank Of Iowa	958	Ida Grove	IA	51445	
738143	20160630	Edgar County Bank And Trust Co., Paris, Illinois, The	3722	Paris	IL	61944	
738255	20160630	Town & Country Bank	1434	Ravenna	NE	68869	
738303	20160630	East Cambridge Savings Bank	90173	Cambridge	MA	02141	
738572	20160630	Dearborn Savings Bank	29926	Lawrenceburg	IN	47025	
738657	20160630	The City State Bank	17607	Fort Scott	KS	66701	
738769	20160630	Community National Bank & Trust Of Texas	18185	Corsicana	TX	75110	
739159	20160630	The Freeport State Bank	18067	Harper	KS	670580245	
739346	20160630	Atkins Savings Bank & Trust	9096	Atkins	IA	52206	
739355	20160630	Texas National Bank	26181	Jacksonville	TX	75766	
739430	20160630	FNB of Central Alabama	19468	Aliceville	AL	35442	
739560	20160630	FREMONT BANK	19222	Fremont	CA	94538	
739832	20160630	Fisher National Bank	17513	Fisher	IL	61843	
740249	20160630	First Whitney Bank And Trust	254	Atlantic	IA	50022	
741068	20160630	Fidelity Bank of Texas	21455	Waco	TX	76708	
741152	20160630	Junction National Bank	15078	Junction	TX	76849	
741330	20160630	F&M Bank	9963	Clarksville	TN	37040	
741358	20160630	PEOPLES STATE BANK	16744	CHERRYVALE	KS	67335	
741648	20160630	SECURITY BANK	16395	STEPHENS	AR	71764	
741844	20160630	Farmers Savings Bank	18394	Marshalltown	IA	50158	
741956	20160630	THE MER ROUGE STATE BANK	314	MER ROUGE	LA	712610159	
741974	20160630	First Federal Savings Bank Of Kentucky	29937	Frankfort	KY	40601	
742056	20160630	CASTROVILLE STATE BANK	17979	Castroville	TX	78009	
742355	20160630	The Farmers Bank of Lincoln	8267	Lincoln	MO	65338	
742542	20160630	First Community Bank	11225	Milton	WI	53563	
742636	20160630	Mississippi River Bank	23222	Belle Chasse	LA	70037	
742944	20160630	First National Bank of Hartford	5297	Hartford	WI	53027	
743053	20160630	First National Bank Of Girard	4672	Girard	KS	66743	
743679	20160630	RELIANCE SAVINGS BANK	30117	ALTOONA	PA	16601	
743950	20160630	Farmers Bank Of Lohman	8268	Lohman	MO	65053	
744238	20160630	The Farmers & Mechanics Bank	924	Galesburg	IL	61401	
744256	20160630	First State Bank	15586	Scottsbluff	NE	69361	
744854	20160630	Citizens Bank	16817	Kilgore	TX	75662	
745150	20160630	Gorham State Bank	17114	Gorham	KS	67640	
745347	20160630	BOONE BANK & TRUST CO.	33552	BOONE	IA	500360428	
745374	20160630	First Federal of Northern Michigan	30985	Alpena	MI	49707	
745570	20160630	First National Bank Of Layton, The	2260	Layton	UT	84041	
745646	20160630	Keokuk Savings Bank	1853	Keokuk	IA	52632	
745954	20160630	Quality Bank	9425	Fingal	ND	58031	
746157	20160630	Sentry Bank	8546	Saint Joseph	MN	56374	
746223	20160630	1880 Bank	4829	Cambridge	MD	21613	
746429	20160630	Bank Of McKenney	6139	McKenney	VA	238720370	
746513	20160630	PEOPLES BANK AND TRUST CO MADISON	20281	BEREA	KY	40403	
746755	20160630	Bank Of Hays	17769	Hays	KS	67601	
746942	20160630	Union State Bank	8499	Greenfield	IA	50849	
746979	20160630	Spratt Savings and Loan Association	30987	Chester	SC	29706	
747051	20160630	HOMEPRIDE BANK	11466	MANSFIELD	MO	65704	
747257	20160630	Halstead Bank, The	17451	Halstead	KS	67056	
747743	20160630	LANDMANDS BANK	4471	AUDUBON	IA	500250267	
748254	20160630	BankCherokee	8537	St. Paul	MN	55107	
748357	20160630	CHAPPELL HILL BANK	11570	CHAPPELL HILL	TX	77426	
748441	20160630	Warren Bank and Trust Company	81	Warren	AR	716710350	
748964	20160630	Texas State Bank	18698	San Angelo	TX	76901	
749242	20160630	Renasant Bank	12437	Tupelo	MS	388020709	
749635	20160630	AuburnBank	35	Auburn	AL	368313110	
749840	20160630	Farmers State Bank	9295	Lake View	IA	51450	
749943	20160630	RARITAN STATE BANK	10438	RARITAN	IL	61471	
749952	20160630	FIRST BANK AND TRUST OF CHILDRESS	3134	CHILDRESS	TX	792011090	
750051	20160630	NORTH STAR BANK	16733	ROSEVILLE	MN	55113	
750127	20160630	The Peoples Bank	12885	Chestertown	MD	216200210	
750154	20160630	First State Bank	17856	Chico	TX	76431	
750239	20160630	Glenview State Bank	12406	Glenview	IL	60025	
750341	20160630	Hastings City Bank	11407	Hastings	MI	49058	
750444	20160630	STATE BANK OF BUSSEY	1556	BUSSEY	IA	50044	
750846	20160630	SECURITY STATE BANK	15839	ALGONA	IA	50511	
750864	20160630	Banamex USA	18923	Los Angeles	CA	90067	
751254	20160630	Progrowth Bank	8536	Nicollet	MN	56074	
751656	20160630	Frandsen Bank & Trust	1399	Lonsdale	MN	55046	
751759	20160630	First State Bank Central Texas	11151	Austin	TX	77831	
751852	20160630	Central Bank of Kansas City	17009	Kansas City	MO	64124	
752644	20160630	Mechanics Bank	12206	Water Valley	MS	389650707	
752653	20160630	Richland State Bank	8526	Rayville	LA	71269	
752831	20160630	Bank Of Madison	148	Madison	GA	30650	
753052	20160630	MONTROSE SAVINGS BANK	8594	MONTROSE	MO	64770	
753324	20160630	Bank of Clarke County	6123	Berryville	VA	22611	
753641	20160630	Huron National Bank	23126	Rogers City	MI	49779	
753856	20160630	The Donley County State Bank	11891	Clarendon	TX	79226	
754068	20160630	First National Bank of Southern California	25249	Riverside	CA	92506	
754246	20160630	LOGAN STATE BANK	4476	LOGAN	IA	51546	
754536	20160630	Vermilion Bank & Trust Company	17841	Kaplan	LA	70548	
754826	20160630	The Vinton County National Bank	6636	McArthur	OH	45651	
754853	20160630	The First National Bank of Hutchinson	4697	Hutchinson	KS	67501	
754929	20160630	The National Bank Of Blacksburg	6821	Blacksburg	VA	24060	
755047	20160630	First National Bank in Howell	14370	Howell	MI	48843	
755252	20160630	Cross Keys Bank	9322	Saint Joseph	LA	71366	
755421	20160630	THE BLUE GRASS VALLEY BANK	8672	BLUE GRASS	VA	24413	
755458	20160630	Foresight Bank	5229	Plainview	MN	55964	
756343	20160630	Malvern Trust   Savings Bank	14230	Malvern	IA	51551	
756848	20160630	Community First Bank	10595	Butler	MO	64730	
757377	20160630	Liberty Bank for Savings	29009	Chicago	IL	606472980	
757452	20160630	Farmers State Bank	13897	Cameron	MO	64429	
757612	20160630	Riverview Bank	7598	Marysville	PA	17053	
757779	20160630	Mifflin County Savings Bank	28186	Lewistown	PA	17044	
758703	20160630	Cambridge Savings Bank	17870	Cambridge	MA	02238	
758842	20160630	Citizens Savings Bank	10125	Anamosa	IA	52205	
758851	20160630	First Bank Of The Lake	26960	Osage Beach	MO	65065	
759045	20160630	First Eagle Bank	25883	Hanover Park	IL	60133	
759625	20160630	Bank of Botetourt	6137	Buchanan	VA	24066	
760210	20160630	THE FARMERS AND MERCHANTS BANK	10280	CALDWELL	OH	437241289	
760331	20160630	Brannen Bank	5676	Inverness	FL	34450	
760340	20160630	National Bank of St Anne	16752	St Anne	IL	609640380	
760434	20160630	Ipava State Bank	10473	Ipava	IL	61441	
760649	20160630	Audubon State Bank	5814	Audubon	IA	50025	
760854	20160630	Southwest Missouri Bank	22876	Carthage	MO	64836	
760939	20160630	First Bank of Pike	9070	Molena	GA	30258	
760957	20160630	THE FIRST STATE BANK OF ROSEMOUNT	9769	ROSEMOUNT	MN	55068	
761244	20160630	Belgrade State Bank	12208	Belgrade	MO	63622	
761347	20160630	Mitchell Bank	13029	Milwaukee	WI	53204	
761459	20160630	PINE COUNTRY BANK	13652	LITTLE FALLS	MN	56373	
761543	20160630	Ohnward Bank & Trust	10111	Cascade	IA	52033	
761806	20160630	Webster Bank, National Association	18221	Waterbury	CT	6702	
761833	20160630	Community Bank & Trust - West Georgia	25796	LaGrange	GA	30240	
761851	20160630	First Independent Bank	1900	Russell	MN	56169	
761954	20160630	Coleman County State Bank	15480	Coleman	TX	768340940	
762045	20160630	State Savings Bank	248	West Des Moines	IA	50265	
762353	20160630	Farmers And Merchants State Bank Of Sacred Heart	1901	Sacred Heart	MN	56285	
762447	20160630	First Mid-Illinois Bank & Trust, National Association	3705	Mattoon	IL	61938	
762474	20160630	Fidelity Bank	30895	Wichita	KS	67202	
762625	20160630	FIRST AND CITIZENS BANK	13011	MONTEREY	VA	24465	
762773	20160630	Abacus Federal Savings Bank	32257	New York	NY	10013	
763211	20160630	Bank Of Hindman	289	Hindman	KY	41822	
763556	20160630	Plaza Park State Bank	12186	Waite Park	MN	56387	
763677	20160630	Security Federal Bank	31100	Aiken	SC	29801	
763752	20160630	Bank of New Mexico	16590	Grants	NM	87020	
763930	20160630	FARMERS & MERCHANTS BANK	5716	LAKELAND	GA	31635	
764030	20160630	Ameris Bank	20504	Moultrie	GA	31768	
764058	20160630	Highland Bank	16111	Bloomington	MN	55437	
764067	20160630	The American National Bank of Mount Pleasant	22942	Mount Pleasant	TX	754554435	
764142	20160630	Federation Bank	14352	Washington	IA	52353	
764151	20160630	Lovelady State Bank	21807	Lovelady	TX	75851	
764441	20160630	Melvin Savings Bank	256	Melvin	IA	513500188	
764816	20160630	Citizens Guaranty Bank	20872	Richmond	KY	40475	
765019	20160630	The Bryn Mawr Trust Company	11866	Bryn Mawr	PA	19010	
765046	20160630	MAZON STATE BANK	16179	MAZON	IL	60444	
765318	20160630	Citizens Bank & Trust Co. Of Jackson	18620	Jackson	KY	41339	
765354	20160630	BANK OF CROCKER	1937	WAYNESVILLE	MO	65583	
765505	20160630	Webster Five Cents Savings Bank	90297	Webster	MA	01570	
765662	20160630	Muenster State Bank	15523	Muenster	TX	76252	
765877	20160630	Home Savings Bank	28246	Chanute	KS	66720	
766052	20160630	Community Bank Of El Dorado Springs	23551	El Dorado Springs	MO	64744	
