"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
595270																																																																							0	1630	218584	0	488	422957	0	422957	121890	0	438	7835976	0	0	63653	4341196	200175	137222	752281	34840	45575	37188	151872	633808	3428549	1472649	206018	354446	550972	774340	35521		0	0	0		0	0	0	717	22085		130734	128990	18687	85510	489124	1824433	0	0	0			3472	623582	376	0	48	35	117	39	10730	3911	0	0	0	425	0	50	42	128	81	12723	3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6176316	742	82265	742							0	11537	0	12375	4938	4584	43706	6577	0	113	0	0	0	0	0	0	0	15603	0	0	0	6577	0	52	
595337																																																																							0	1357	1174		5447			6989	850	0	706	47939	64	0	0	17808	221	8388	9400	1194	2228	3935	1854	3275	5322	8561	4756	11105	2644	2149	977								0	5			0	0	803	557	2719	6273			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	837	0	0	0	0	0			0	0	0	0			0	0	2257			0	0	0		
595430																																																																							0	0	9218	0	0	185328	30	185358	24050	0	827	565068	0	0	2068	39912	4494	1386	365244	1856	6230	7522	3624	15407	4910	155304	246175	58031	41364	22020	1275		0	0	0		0	0	2	271	0		70526	67703	5102	12894	60608	47353	0	0	0			118	447																							0	0	0	0	0	0	0	0	0	0	0	0		115834	104	0	104							0	1667	0	2383	0	2454	5076	0	0	0	0	0	0			0	0	173208			0	0	0		
595449																																																																							0	1157	32		717			3014	0	0	1825	20587	133	0	0	10501	606	0	3236	57	119	398	548	9379	0	1203	2033	3689	1598	1616	0								133	0			0	0	60	0	0	1325			0			0	0																							15378	17879	233	12075	12560	192	1575	1683	27	6444	6751	38		0		0	27							0	257	0	0	0	0	0			0	0	0				0	0	1066			0	0	0		
595869	5165308	4489	0	1956880	101040	0	0	7250914	9016	113081	2448632	4306594	504867	338630	631813	241054	14922	0	122	0	0	25477	0	0	22576	0	0	0	0	0							0	0			0	0	0	0	0	0	0	0	0	0	0	0	2050791	0	3	4029	0	0	0	0			0	0	6611			0	0	0		0	408135	0	0	1956880	0		203628	0	0	7101437	8898	0		1137681	5368	95641		56301	11627	18414	37482	312125	691157							122			0	477			0	0					53538	216893	755327	2365266			0			6546	2341																																			0		406	0									3	0	17722	13564	18606	92547				0							6611						0	
595944																																																																							0	12237	721		7354			2254	86	0	0	36449	0	0	0	6450	233	0	12355	42	335	2105	2565	1403	0	7593	4385	3702	9599	4324	278								223	9			0	0	111	1024	2242	1401			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		7667		0	39							0	1033	0	0	0	0	195			0	0	0	0			0	0	1032			0	0	0		
595953																																																																							0	1577	0		9553			1975	0	0	0	14561	0	0	0	270	0	0	10421	0	270	0	0	0	0	4631	5790	2601	737	283	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			90	0	0	54			0	36	1186			0	88	54		
596062																																																																							0	25822	7355	0	23160	25651	0	25651	6	0	90	314862	0	466	0	135512	3694	81353	52540	4918	7356	11931	11835	44482	54567	20250	43809	28319	25985	35260	24807		0	0	0		0	0	0	4	0		0	0	3347	16937	9833	35093	0	466	0			114	0																							0	0	0	0	0	0	0	0	0	0	0	0		134570	162	0	162							0	11252	0	0	0	0	0	0	0	43	0	0	0			0	0	16478			0	0	0		
596156																																																																							0	0	6633		0			27702	882	0	0	216102	0	0	0	13882	5846	4663	55697	62	1701	3735	3088	5273	0	18578	36970	52771	64174	26729	2551								0	0			0	0	2786	17075	99460	34479			0			0	23																							0	0	0	0	0	0	0	0	0	0	0	0		216102		0	55							0	946	0	0	0	0	0			0	0	0				0	0	6356			0	0	0		
596277																																																																							0	0	189		0			399	0	0	0	19283	0	0	0	12426	0	0	761	154	1625	2815	3719	1236	1222	972	630	2931	2153	0	0								0	0			0	0	708	0	5253	33			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0	0				0	0	275			0	0	0		
596455																																																																							0	2572	60		4937			10953	619	0	0	80724	0	0	0	17720	2058	11094	23166	1456	922	1221	1438	10835	540	10829	9959	17240	6675	16059	141								0	184			0	0	776	7936	11238	14714			0			762	505																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	123							0	2340	0	168	0	0	0			12	0	0	0			0	12	4494			0	0	0		
596642																																																																							0	4321	0		1531			6425	0	0	0	54231	0	0	0	17577	470	713	21190	3103	1979	9234	2002	0	0	6609	10153	13532	3818	182	32								0	0			0	0	2109	5011	5531	7792			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1775	0	0	0	0	0			0	0	0				0	0	1689			0	0	0		
596848																																																																							0	22051	44791	3864	23161	160955	0	160955	31734	0	17226	623258	0	0	4544	48729	6152	15331	203695	3516	8185	11344	14314	7122	3873	118805	103043	122910	167349	39241	11641		0	0	0		0	0	2843	124	0		0	0	30635	14413	82236	106630	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		125555	2882	2008	6746							0	6905	281	0	0	0	2696	0	0	0	0	0	0			0	0	15919			0	0	0		
596978																																																																							0	0	6084		50			957	3462	0	0	80210	6	0	588	48001	2538	41901	52060	28244	2386	4537	2456	4450	3077	16923	6579	3620	1837	211	128								0	272			0	0	4833	2834	1587	8180			0			531	1823																							0	0	0	0	0	0	0	0	0	0	0	0		36738		0	20							0	694	0	0	0	0	110			0	0	0				0	0	704			0	0	0		
597041																																																																							0	6049	1417		1509			28770	312	0	101	63817	1	0	0	10707	1282	2027	20060	935	1073	1347	5349	1272	720	9804	11617	17484	11054	2016	500								0	19			0	0	390	713	6278	5133			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	304	0	0	0	0	0			0	0	0				0	0	834			0	0	0		
597256																																																																							0	171	0		1044			128	0	0	0	1420	0	0	0	35	0	0	1077	0	10	0	24	0	0	107	960	318	0	0	0								0	0		0	0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	36	0	0	0	0	0			0	0	0	0			0	0	6			0	0	0		
597313																																																																							0	4738	1707		642			16569	4858	0	3250	159787	1	0	0	70738	10205	26091	4707	1599	874	7699	11071	25434	23554	17714	1355	17826	19940	19525	9313								662	278			0	0	2851	1170	35890	3198			0			0	902																							0	0	0	0	0	0	0	0	0	0	0	0		7741		0	117							0	369	68	0	0	0	0			0	0	0				0	0	2546			0	0	0		
597452																																																																							0	3453	3078		0			6253	1170	0	0	64668	7	0	0	17336	1053	0	22030	4662	3412	3810	1228	3666	0	7188	9149	21808	4969	3170	30								0	14			0	0	1351	4486	15260	6018			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	187							0	1113	0	0	0	1116	0			0	0	0				0	0	3903			0	0	0	0	
597546																																																																							0	29280	1349		17134			11792	7161	0	7460	161723	0	0	0	45350	3043	16932	58313	3221	11260	10374	4304	14576	792	13932	40451	34128	16094	9879	691								106	208			0	0	1312	0	28777	4867			0			389	222																							0	0	0	0	0	0	0	0	0	0	0	0		27322		0	66							0	2189	0	0	0	717	0			17	0	0	16			1	0	1629			0	0	16		
597555																																																																							0	36986	4368	0	39582	45430	0	45430	17388	0	0	194749	0	0	0	17302	80	5919	66671	4125	2207	5261	5531	0	35	57816	23206	25393	61610	6491	0		0	0	0		0	0	0	60	0		0	0	531	2956	23753	4250	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	503	0	503							0	767	0	0	0	0	0	0	0	0	0	0	0			0	0	793			0	0	0		
597658																																																																							0	5982	246		12798			3338	64	0	0	44979	0	0	0	9307	796	228	12649	28	125	117	139	6052	2789	17476	1606	5344	5150	3636	1658								0	45			0	0	0	0	5872	1250			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2917	0	0	0	0	0			0	0	0	0			0	0	2364			0	0	0		
598002																																																																							0	0	3125	0	0	11102	0	11102	15551	0	0	186509	0	0	0	110361	2364	57640	1975	6310	17621	19937	16324	47441	1592	25466	8488	13144	19776	8200	0		0	0	0		0	0	0	113	0		0	0	204	289	29461	9208	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	3425	0	3425							0	125	0	0	0	0	0	0	0	0	0	0	0			0	0	1181			0	0	0		
598048																																																																							0	153	5533		209			45382	13748	0	0	210593	0	0	0	35622	1176	0	66242	5187	10214	17085	1259	1336	0	40719	33072	69174	20863	10199	0								487	316			0	0	2037	14498	70392	15312			0			0	138																							0	0	0	0	0	0	0	0	0	0	0	0		92547		0	87							0	3244	0	0	0	0	0			0	0	0	0			0	0	2397			0	0	0		
598132																																																																							0	266	32		440			3723	0	0	0	20945	0	0	0	5885	0	0	10024	413	2127	2087	571	677	0	2402	5082	4960	1582	1034	0								0	0			0	0	0	0	4821	4114			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	41							0	674	0	0	0	0	0			0	0	0				0	0	949			0	0	0		
598534																																																																							0	3786	5158	296	42	93578	0	93578	79570	0	4757	2004844	0	0	4025	274361	4019	53402	289529	6191	9594	11747	5831	5137	228485	194393	157327	346358	476673	484873	0		0	0	0		0	0	0	801	0		120086	94998	60627	52373	260321	197071	0	0	0			288	1427	0	0	0	212714	0	0	0	0	0	0	0	0	0	0	203980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		515332	16065	0	16361							0	942992	1025	6597	0	1524	4726	0	0	2802	0	0	0	0	0	2790	12	9027	0	0	0	0	0		
598543																																																																							0	7797	77		37313			1008	657	0	1381	59109	16	579	0	4172	63	3461	14390	0	1136	599	1546	519	372	10437	7479	12671	19015	5349	0								0	0			0	0	0	0	3626	549			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		18590		0	42							0	1097	0	0	0	0	0			0	0	0	0			0	0	764			0	0	0		
598646																																																																							0	2550	191		3935			4663	0	0	70	24088	0	0	0	5612	210	2825	6613	238	801	886	1385	1405	897	3642	6738	3550	2647	1843	0								0	0			0	0	0	0	2376	2726			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	52							0	566	0	0	0	0	0			0	0	0	0			0	0	1137			0	0	0		
598954																																																																							0	0	19235	0	0	88217	0	88217	5272	0	9440	378529	9	0	0	16616	729	4036	168732	2394	5154	6426	344	0	1841	52916	113565	114898	59599	10479	0		0	0	0		0	0	0	229	0		0	0	705	17180	103651	115126	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		378529	0	0	0							0	180	0	8950	0	5583	3124	475	0	0	0	0	0			0	0	1958			0	475	0		
599643																																																																							0	6584	209		3557			4953	2308	0	394	36614	0	0	0	8169	106	0	21812	1973	4029	2167	0	0	0	6350	11228	7685	846	494	451								4	0			0	0	312	159	7681	649			0			1067	0																							0	0	0	0	0	0	0	0	0	0	0	0		4948		0	5							0	1179	0	0	0	0	553			216	145	0	0			0	0	345			0	1329	0		
599755																																																																							0	11256	0		8675			762	0	0	418	25244	0	0	0	616	42	0	8069	34	0	2	375	46	159	4220	8909	3007	3455	2612	2425								0	5			0	0	198	223	2159	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	21							0	433	0	0	0	0	0			0	0	0	0			0	0	436			0	0	0		
599764																																																																							0	15896	9358	4402	4664	113999	0	113999	11073	0	31841	1204420	0	16	0	239605	21220	104280	176663	28532	8576	9669	9506	94750	87095	113414	117260	152856	257317	273903	40033		0	0	0		0	0	0	16733	0		0	0	33696	83422	379206	212897	16	0	0			75	156																							0	0	0	0	0	0	0	0	0	0	0	0		521706	710	0	5112							0	9972	0	138	0	22	0	278	0	0	0	0	0			0	0	15710			0	278	0		
600129																																																																							0	247	6919		0			4754	2949	0	10475	100726	89	0	0	23395	2124	13727	2669	56	478	1070	1753	11509	8131	1026	10381	16279	10173	24359	11851								534	0			0	0	199	1566	18902	23479			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		23395		0	20							0	3736	0	0	0	0	0			0	0	0				0	0	1516			0	0	0		
600419																																																																							0	14534	11276	0	4507	51476	0	51476	18180	0	25648	358472	0	35	0	106233	13872	20528	30973	982	3717	3901	4487	39913	52338	44548	15305	40188	31567	78950	35119		0	0	0		0	0	0	1576	0		0	0	3210	11899	52907	37942	0	35	0			66	815																							0	0	0	0	0	0	0	0	0	0	0	0		72595	77	0	77							0	1768	0	0	0	119	1245	351	0	162	162	0	0			0	0	3332			0	351	0		
600576																																																																							0	93	913		0			0	4462	0	0	93783	0	0	0	71539	536	3893	4924	2388	3717	1388	5565	22849	33095	4901	1160	4935	1767	7159	454								0	0			0	0	1081	1453	1910	3572			0			0	727																							0	0	0	0	0	0	0	0	0	0	0	0		65153		0	57							0	3368	0	0	0	0	0			0	0	0				0	0	4799			0	0	0		
600651																																																																							0	5400	2204		19507			12031	796	0	1784	64837	0	0	0	2812	0	1004	22406	540	92	343	1217	358	262	11899	11974	11916	13157	11014	2065								0	124			166	114	802	549	8681	7071			0			0	0																							24611	30302	322	14889	17724	184	2099	2719	57	16765	177180	135		9410		0	0							0	1141	0	0	0	0	0			0	0	0	0			0	0	1935			0	0	0		
601032																																																																							0	552	0		1225			974	0	0	0	8861	0	0	0	3718	95	0	2789	252	794	1827	486	231	0	1456	516	1604	1040	491	0								0	0			0	0	0	0	0	629			0			231	71																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	696	0	0	0	0	0			8	0	0	0			8	0	972			0	0	0		
601041																																																																							0	5715	0		4278			6573	291	0	0	51230	0	0	0	11464	2290	0	20467	1424	2438	7122	123	167	0	6873	11522	14877	4870	1204	0								0	0			0	0	866	0	4772	5449			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	468							0	2704	0	0	0	0	0			0	0	0	0			0	0	6360			0	0	0		
601050																																																																							3160	119175	191460	81	138854	2051046	0	2051046	453535	0	332228	9647017	0	373265	100297	1649031	83412	659717	2597440	97077	256302	161933	205156	646119	276269	4513031	503997	1213668	973150	724351	20765		0	3160	0		0	0	749473	20375	0	6064	0	0	72192	263578	1005107	888977	0	373265	366			2594	3240																							0	0	0	0	0	0	0	0	0	0	0	0		4399013	183758	104100	183839							12850	426424	7163	11688	405	1341	3910	16252	0	12850	0	0	0			0	0	537786			0	16252	0		
601153																																																																							0	5581	375		44227			7305	0	0	0	72129	0	0	0	5170	0	1097	32850	41	235	1348	1155	2391	0	7981	28664	10283	14111	4312	1608								124	0			0	0	432	398	2997	569			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		46908		0	167							0	3425	0	0	0	0	0			0	0	0	0			0	0	1359			0	0	0		
601416																																																																							0	21673	32960	0	15505	184837	0	184837	133596	0	8542	1660396	0	0	0	268978	23076	46346	123330	5525	14216	8901	20399	179977	37261	276456	50559	164526	375957	471222	44966		0	0	0		0	0	0	4261	0		0	0	3055	38135	138411	192355	0	0	0			0	1460																							0	0	0	0	0	0	0	0	0	0	0	0		88127	10372	0	10372							0	563022	0	0	0	0	0	0	0	0	0	0	0			0	0	21618			0	0	0		
601443																																																																							0	362	675		248			7028	3800	0	4066	157407	0	109	0	35355	6823	15585	43179	3195	8121	8908	2007	1211	9523	24780	19260	51440	15581	6180	1572								0	0		0	0	0	4321	7517	56788	23409			0			335	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	55							0	4140	0	543	493	0	173			0	0	0				0	0	2711			0	0	0	0	
601658																																																																							0	2571	1987		3362			19228	1356	0	0	140729	150	0	0	65723	1167	30321	55071	8169	15493	37269	1279	999	1423	26436	15780	24490	5357	470	3								0	0			0	0	3192	3428	11514	13645			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	75							0	12422	0	0	0	0	138			0	0	0				0	0	1209			0	0	0		
601733																																																																							0	2229	947		332			4013	1361	0	2212	54969	0	0	0	15564	558	0	12684	505	1442	3867	3565	5470	50	4218	7735	11965	12053	2729	183								0	0			0	0	1243	3661	13042	3850			0			107	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	908							0	1466	0	0	0	130	647			15	0	0				0	0	3583			0	0	0		
602048																																																																							0	195	7457	0	0	20818	0	20818	13542	0	1346	195449	0	0	0	37262	3457	17467	48907	741	1530	1311	3935	8340	20671	21797	24839	30415	48081	27160	1368		0	0	0		0	0	0	134	0		0	0	310	3378	55098	45399	0	0	0			739	162																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							0	811	0	0	0	7324	2204	151	0	0	0	0	0			0	0	6242			0	151	0		
602150																																																																							0	272	1018		921			8787	0	0	0	30192	127	0	14	2817	0	1356	7542	695	1439	268	23	391	0	6782	5463	6354	6260	2137	379								0	0			0	0	2009	971	4093	3428			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	2474	0	0	0	0	0			0	0	0				0	0	3529			0	0	0		
602356																																																																							0	0	1675		0			3769	11254	0	0	172232	127	164	0	110800	1352	6974	113338	104428	8	254	1562	4166	380	9913	7497	8016	6462	22156	5935								0	109			0	0	2715	12556	15779	11971			0			66	0	0	0	0	99447	0	0	0	0	0	0	0	0	0	0	94522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		50733		0	33							0	23	0	2215	0	0	0			0	0	0		0	0	0	0	159	0	0	0	0	0		
602543																																																																							0	17122	0		16680			8692	0	0	1101	98215	0	0	0	25731	945	0	25342	1857	3008	1930	10193	4461	3835	17515	7178	4190	20177	20063	2747								437	0			0	0	900	45	13618	1703			0			0	159																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	7616	0	0	0	0	0			0	0	0	0			0	0	3625			0	0	0		
602842																																																																							0	1928	0		421			196	0	0	0	4810	0	0	0	1623	0	1287	4262	161	1213	249	0	0	0	415	2473	288	11	0	0								0	0			0	0	182	0	0	247			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	118	0	0	0	0	0			0	0	0	0			0	0	90			0	0	0		
602972																																																																							0	25788	1720	34	11001	7531	0	7531	18794	0	0	224631	0	0	0	143290	1320	102866	9345	1003	2012	11813	4297	44839	78687	9618	7021	6463	8220	29030	20818		0	0	0		0	0	429	0	0		0	0	1252	332	2722	7817	0	0	0			814	760																							0	0	0	0	0	0	0	0	0	0	0	0		140502	0	0	34							0	1976	0	0	0	0	0	0	0	80	0	0	0			0	80	625			0	0	0		
603232																																																																							0	2106	0		5104			3766	0	0	0	22144	0	72	0	2674	0	0	11534	261	752	1397	121	90	0	3547	6974	3812	2573	2201	0								0	0			0	0	0	0	0	965			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	147							0	1380	0	0	0	0	0			0	0	0	0			0	0	5930			0	0	0		
603540																																																																							0	6834	0		1810			3495	563	0	1454	53915	0	0	0	25007	504	2990	19025	2990	3269	10916	2099	1656	4077	3516	9251	9694	3622	1998	0								53	73			0	0	143	1277	4285	5581			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25007		0	19							0	2055	0	0	0	0	0			0	0	0				0	0	762			0	0	0		
603559																																																																							0	2325	0		3886			2182	0	0	0	16660	0	664	0	3652	152	57	3588	144	17	1410	639	969	115	5344	1385	2456	1831	1813	14								0	0			0	0	189	202	564	519			0			0	358																							0	0	0	0	0	0	0	0	0	0	0	0		2534		0	15							0	1845	0	0	0	0	0			0	0	0	0			0	0	465			0	390	0		
603755																																																																							0	5440	0		368			1870	0	0	0	17619	1	0	0	6296	112	2423	3425	7	909	1111	1959	2121	189	759	2410	2164	3838	1376	777								0	0			0	0	0	0	0	2037			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	4							0	645	0	0	0	0	0			0	0	0	0			0	0	848			0	0	0		
604024																																																																							0	12268	8703	0	3458	23492	0	23492	11958	0	4634	187118	0	0	176	41343	2793	17580	23995	4473	6994	6181	4016	3926	15340	13108	26988	32228	23872	30186	19379		0	0	0		0	0	0	0	0		0	0	4722	3278	40983	24892	0	0	0			0	68																							0	0	0	0	0	0	0	0	0	0	0	0		48750	849	0	849							0	2270	0	0	48	0	1002	530	0	0	0	0	0			0	0	1475			0	530	0		
604033																																																																							0	378	0		564			591	0	0	0	6022	0	0	0	2936	48	0	1833	379	258	1780	519	0	0	168	1044	912	833	129	0								0	0			0	0	294	0	249	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	470	0	0	0	0	0			0	0	0	0			0	0	490			0	0	0		
604547																																																																							0	15270	0		28122			7109	497	0	161	68821	0	0	0	8906	107	7256	30450	40	944	172	6493	1194	0	5441	24496	8500	4784	6658	10008								0	0			0	0	0	392	2540	1936			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		14169		0	68							0	1758	0	0	0	0	0			0	0	0	0			0	0	1955			0	0	0		
604640																																																																							0	587	759		4645			3966	42	0	273	22950	0	0	0	5643	171	0	9245	859	1434	1748	1271	76	0	1984	5128	3027	4786	777	585								0	1			0	0	600	633	1614	3399			0			0	128																							0	0	0	0	0	0	0	0	0	0	0	0		3081		0	0							0	198	0	0	0	0	0			0	0	0	0			0	0	419			0	0	0		
605571																																																																							0	3949	1332		0			11	710	0	0	66428	0	0	0	58310	112	3327	1343	1587	1504	1434	952	19900	32060	828	150	276	315	3595	2948								0	0		0	0	0	0	41	1122	0			0			0	270																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	673	0	0	0	0	0			0	0	0				0	0	168			0	0	0		
605610																																																																							0	1791	4765		2077			7658	4596	0	340	110731	97	0	0	70271	2617	4525	5085	7	179	535	1251	16201	51009	6400	1602	1723	2570	13455	14018								0	68			0	0	573	413	7677	7777			0			2428	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		63605		0	0							0	32	0	0	0	0	0			0	0	0		0	0	0	0	173	0	0	0	0	0		
605656																																																																							0	6873	7574	0	3181	9102	0	9102	1515	0	4110	143687	0	0	0	46673	5664	24778	29274	4882	11376	18692	6268	3208	1171	9260	30425	23260	16083	13604	2152		0	0	0		0	0	1029	43	0		0	0	2855	6327	26297	16324	0	0	0			191	646																							0	0	0	0	0	0	0	0	0	0	0	0		47191	136	0	136							0	2695	0	0	0	0	2401	0	0	0	0	0	0			0	0	3289			0	0	0		
605973																																																																							0	2405	6711		1235	7377		7377	2539	0	0	121778	0	0	0	75334	1101	39531	6184	678	1980	4661	2703	19356	45580	7433	5007	9751	6177	12033	4682								0	0			0	0	1351	1443	16650	4581			0			125	821																							0	0	0	0	0	0	0	0	0	0	0	0		73178		0	0							0	304	0	0	559	0	105			0	0	0				0	0	747			0	119	0		
606046																																																																							0	257733	258441	0	83251	1272018	0	1272018	492832	0	13580	8814385	0	204850	8491	1859482	163984	116323	2144827	795420	338362	405014	190280	87398	9257	2949029	1254481	1501593	705467	324028	34320		0	0	0		0	0	84571	18651	10		0	0	190211	633479	1309629	1480072	0	204850	0			2947	2388																							0	0	0	0	0	0	0	0	0	0	0	0	17824	6852254	254437	0	254437							0	99280	787	4170	0	6396	7497	367	0	3526	0	0	0			0	0	137884			0	367	0	146	
606176																																																																							0	0	1138	0	0	9862	0	9862	1486	0	0	280088	9	0	0	203735	919	3554	46842	1039	2557	2970	4241	146880	43659	15271	28888	17901	7683	6617	0		0	0	0		0	0	0	19	0	0	0	0	21653	4952	19133	12720	0	0	0			0	881																							0	0	0	0	0	0	0	0	0	0	0	0	0	170988	0	0	0							0	2134	0	124	0	0	0	29	0	0	0	0	0			0	0	2346			0	29	0	0	
606653																																																																							0	95709	229	0	93369	37978	0	37978	2303	0	449	371468	0	0	0	20882	410	1463	134921	1025	2375	4731	5891	6860	0	95678	35843	98498	109277	7830	606		0	0	0		0	0	461	271	620	0	0	0	1135	1227	95843	7772	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	372	0	372							0	6796	0	0	0	317	0	0	0	0	0	0	0			0	0	6262			0	0	0		
607146																																																																							0	4068	8946		11365			29943	0	0	5068	93332	0	1951	1085	5977	177	92	36550	87	931	2671	2149	92	48	12662	23266	23714	15947	3709	4597								8	0			0	0	418	7845	4084	12225			0			319	0																							0	0	0	0	0	0	0	0	0	0	0	0		21574		0	181							0	659	0	0	0	78	0			1223	1198	0	0			0	0	417			0	160	0		
607333																																																																							0	595	52978		628			7469	4088	0	0	175552	0	0	0	38065	1158	2982	42349	7834	3218	9124	3980	1737	11257	12209	21036	51968	42465	7747	0								0	2			0	0	4862	7292	24396	33541			0			837	645																							0	0	0	0	0	0	0	0	0	0	0	0		22107		0	17							0	278	3826	3962	0	0	0			0	0	0				0	0	183			0	97	0		
608358																																																																							0	12328	0		21370			1815	0	0	209	40426	0	0	0	1800	0	400	18225	767	21	684	154	174	0	28496	1545	3864	4121	170	0								245	0			0	0	60	0	1006	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	205	0	0	0	0	0			0	0	0	0			0	0	1388			0	0	0		
608451																																																																							0	990	9		797			1023	0	0	0	20488	0	0	0	7172	0	3104	3336	532	2738	473	1405	1185	840	1881	3311	3209	1984	2895	0								0	0			0	0	0	133	7871	722			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	60							0	1118	0	0	0	672	0			0	0	0				0	0	593			0	0	0		
