"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
291376	20130630	JACKSON FEDERAL SAVINGS & LOAN ASSN	30492	Jackson	MN	56143	
291611	20130630	HAMLIN BANK AND TRUST COMPANY	11113	SMETHPORT	PA	16749	
291732	20130630	Farmers & Merchants Bank	1745	Waterloo	AL	356770128	
292234	20130630	First Financial Bank	19440	Bessemer	AL	35020	
292467	20130630	POINTWEST Bank	13600	West	TX	76691	
292524	20130630	Four Oaks Bank & Trust Company	11506	Four Oaks	NC	27524	
292850	20130630	FIRST NATIONAL BANK OF WAKEFIELD	5076	WAKEFIELD	MI	49968	
292908	20130630	Evans Bank, NA	6947	Angola	NY	14006	
293053	20130630	COMMUNITY NATIONAL BANK	24897	MIDLAND	TX	79701	
293352	20130630	ADRIAN STATE BANK	8822	ADRIAN	MN	56110	
293437	20130630	The Citizens Bank of Winfield	52	Winfield	AL	355940550	
293651	20130630	CAMPBELL COUNTY BANK, INC.	16161	HERREID	SD	57632	
293754	20130630	State Bank of Southwest Missouri	26358	Springfield	MO	65808	
294023	20130630	First State Bank	9437	Winchester	OH	45697	
294153	20130630	Miner County Bank	9933	Howard	SD	57349	
294256	20130630	Metropolitan National Bank	24311	Springfield	MO	65802	
294564	20130630	First Bank & Trust Co.	14778	Lubbock	TX	79423	
294676	20130630	New Buffalo Savings Bank, FSB	31257	New Buffalo	MI	49117	
294751	20130630	City National Bank & Trust Company	4132	Lawton	OK	735012009	
294779	20130630	TIMBERLAND BANK	28453	HOQUIAM	WA	98550	
294827	20130630	PIONEER COMMUNITY BANK	2448	IAEGER	WV	248440368	
295011	20130630	Greenville National Bank	13703	Greenville	OH	45331	
295057	20130630	SECURITY BANK MINNESOTA	10984	ALBERT LEA	MN	56007	
295646	20130630	Farmers State Bank Of Medora	13902	Medora	IL	62063	
296456	20130630	FirstBank	14331	Antlers	OK	74523	
296474	20130630	HOME SAVINGS AND LOAN COMPANY OF KENTON, THE	29571	KENTON	OH	43326	
296559	20130630	Commercial Bank	11777	Parsons	KS	673570648	
296755	20130630	Citizens State Bank	15519	Miles	TX	76861	
296858	20130630	First National Bank of Lindsay	4134	Lindsay	OK	730520278	
297051	20130630	PATRIOTS BANK	18019	Garnett	KS	66032	
297257	20130630	TEXAS BANK FINANCIAL	26967	WEATHERFORD	TX	76086	
297378	20130630	GreenChoice Bank	28462	Chicago	IL	60804	
297547	20130630	ROWLEY SAVINGS BANK	9102	ROWLEY	IA	52329	
297631	20130630	The First State Bank Of Arcadia	21163	Arcadia	FL	34266	
297761	20130630	Monterey County Bank	22460	Monterey	CA	93942	
298049	20130630	IOWA STATE BANK	10497	SAC CITY	IA	50583	
298218	20130630	Watertown Savings Bank	15990	Watertown	NY	13601	
298245	20130630	CITY NATIONAL BANK	3814	METROPOLIS	IL	62960	
299046	20130630	Boone County National Bank	4536	Columbia	MO	652059983	
299251	20130630	First State Bank of Ashby	08196	Ashby	MN	56309	
299868	20130630	Community Commerce Bank	26363	Claremont	CA	91711	
300009	20130630	Passumpsic Savings Bank	14134	St. Johnsbury	VT	5819	
300036	20130630	HomeStar Bank and Financial Services	16375	Manteno	IL	60950	
300063	20130630	NEW OMNI BANK N.A.	23086	ALHAMBRA	CA	91801	
300157	20130630	Valley Exchange Bank	9947	Lennox	SD	57039	
300250	20130630	COMMUNITY BANK, N.A.	12238	SUMMERSVILLE	MO	65571	
300353	20130630	Shamrock Bank, National Association	4236	Coalgate	OK	74538	
300456	20130630	PIQUA STATE BANK	18089	PIQUA	KS	66761	
300933	20130630	PLANTERSFIRST	9064	CORDELE	GA	310100879	
300942	20130630	Pioneer Bank	19540	Sergeant Bluff	IA	51054	
300960	20130630	Bank Of Idaho	26403	Idaho Falls	ID	83403	
301574	20130630	Lake Shore Savings Bank	30530	Dunkirk	NY	14048	
301640	20130630	Brown County State Bank	11721	Mount Sterling	IL	62353	
301800	20130630	Ulster Savings Bank	15970	Kingston	NY	12401	
302030	20130630	Bank of Belle Glade	18930	Belle Glade	FL	33430	
302133	20130630	CAMP GROVE STATE BANK	10471	CAMP GROVE	IL	61424	
302553	20130630	The Plains State Bank	18118	Plains	KS	67869	
302656	20130630	MINNWEST BANK, M.V.	16958	REDWOOD FALLS	MN	56283	
302665	20130630	Citizens National Bank Of Wills Point	23450	Wills Point	TX	75169	
303550	20130630	KleinBank	1414	Big Lake	MN	55309	
303653	20130630	FIRST STATE BANK OF BURNET	11557	BURNET	TX	78611	
303701	20130630	Wells River Savings Bank	14136	Wells River	VT	050810645	
303747	20130630	The First Bank and Trust Company of Murphysboro	3818	Murphysboro	IL	629660219	
303952	20130630	Farmers Bank of Northern Missouri	4539	Unionville	MO	63565	
304155	20130630	BURTON STATE BANK	13669	BURTON	TX	77835	
304173	20130630	Marquette Savings Bank	30544	Erie	PA	16501	
304520	20130630	The Chesapeake Bank & Trust Co.	26847	Chestertown	MD	21620	
304575	20130630	Sidney Federal Savings And Loan Association	29379	Sidney	NE	69162	
304762	20130630	The Security State Bank	18677	Winters	TX	79567	
304913	20130630	Deutsche Bank Trust Company Delaware	26392	Wilmington	DE	19805	
305059	20130630	THE FIRST STATE BANK	11175	Abernathy	TX	793110150	
305077	20130630	Peru Federal Savings Bank	29384	Peru	IL	61354	
305152	20130630	First National Bank In Pratt	4760	Pratt	KS	67124	
305237	20130630	THE GEO. D. WARTHEN BANK	2154	SANDERSVILLE	GA	31082	
305433	20130630	ESCAMBIA COUNTY BANK	1746	FLOMATON	AL	36441	
305442	20130630	THE NEW WASHINGTON STATE BANK	13305	NEW WASHINGTON	IN	471620010	
305648	20130630	City National Bank Of Shenandoah, The	14051	Shenandoah	IA	51601	
305750	20130630	FORT HOOD NATIONAL BANK	19640	KILLEEN	TX	76540	
306056	20130630	The First National Bank of Fleming	3018	Fleming	CO	80728	
306140	20130630	Security State Bank	15738	Waverly	IA	50677	
306159	20130630	American National Bank of Minnesota	26499	Brainerd	MN	56401	
306270	20130630	Medina S & LA	30547	Medina	NY	14103	
306337	20130630	Casey State Bank	3614	Casey	IL	62420	
306579	20130630	The Home Building and Loan Company	32295	Greenfield	OH	45123	
306739	20130630	The State Bank of Blue Mound	5718	Blue Mound	IL	62513	
306908	20130630	Jeff Bank	7123	Jeffersonville	NY	127485558	
307062	20130630	The Farmers National Bank of Buhl	2850	Buhl	ID	83316	
307334	20130630	Southern Bank	16288	Sardis	GA	30830	
307361	20130630	AMERICAN BANK, NATIONAL ASSOCIATION	23886	WACO	TX	76702	
307679	20130630	Bank of the Pacific	23041	Aberdeen	WA	98520	
307745	20130630	First National Bank	4503	Sioux Center	IA	51250	
307932	20130630	First National Bank Of Catlin, The	3615	Catlin	IL	61817	
307950	20130630	Heritage State Bank	12617	Nevada	MO	64772	
308256	20130630	CenBank	8848	Buffalo Lake	MN	55314	
308340	20130630	Bath State Bank	8035	Bath	IN	47010	
308443	20130630	The Bank of Fayetteville	26975	Fayetteville	AR	72701	
308836	20130630	Bank of Bourbonnais	21635	Bourbonnais	IL	609142513	
309150	20130630	The Missouri Bank	14036	Warrenton	MO	63383	
309570	20130630	First Mariner Bank	31286	Baltimore	MD	21224	
309655	20130630	Regent Bank	4160	Nowata	OK	74048	
309851	20130630	Root River State Bank	1098	Chatfield	MN	55923	
309972	20130630	Washington Federal Bank for Savings	30570	Chicago	IL	60608	
310071	20130630	Madison Bank Of Maryland	32331	Forest Hill	MD	21050	
310437	20130630	Southern Commerce, National Association	26970	Tampa	FL	33610	
310754	20130630	Equity Bank	16635	Minnetonka	MN	55343	
310875	20130630	Shore Bank	31294	Onley	VA	23418	
310950	20130630	FIRST NATIONAL BANK IN OKEENE	4161	OKEENE	OK	73763	
310978	20130630	WaterStone Bank	28513	Wauwatosa	WI	53226	
311050	20130630	American Heritage Bank	4190	SAPULPA	OK	74067	
311144	20130630	Bank of Bearden	16282	Bearden	AR	71720	
311256	20130630	The First National Bank of Cold Spring	5116	Cold Spring	MN	56320	
311265	20130630	YOAKUM NATIONAL BANK	5595	YOAKUM	TX	77995	
311603	20130630	Dime Bank	18200	Norwich	CT	6360	
311649	20130630	Pinnacle Bank Sioux City	18958	Sioux City	IA	51106	
311658	20130630	The First National Bank of Coleraine	5117	Coleraine	MN	55722	
311845	20130630	ARVEST BANK	8728	FAYETTEVILLE	AR	72701	
311939	20130630	Washington State Bank	9326	Washington	LA	705890129	
312244	20130630	First Bank of Berne	9288	Berne	IN	467111549	
312356	20130630	The Corner Stone Bank	9388	Southwest City	MO	64863	
312570	20130630	THE ADAMS COUNTY BUILDING AND LOAN COMPANY	32304	WEST UNION	OH	45693	
312730	20130630	Bridgeview Bank Group	21122	Chicago	IL	60640	
313009	20130630	The Upstate National Bank	13748	Rochester	NY	146141418	
313157	20130630	First National Bank Of Seiling, The	4193	Seiling	OK	73663	
313175	20130630	Morgan Federal Bank	29439	Fort Morgan	CO	80701	
313223	20130630	OSGOOD STATE BANK	9137	OSGOOD,	OH	453510069	
313401	20130630	National Union Bank of Kinderhook	7128	Kinderhook	NY	12106	
313577	20130630	Forward Financial Bank	28530	Marshfield	WI	54449	
313773	20130630	Fairmount Bank	32369	Baltimore	MD	21237	
314257	20130630	The First National Bank Of Deerwood	5123	Deerwood	MN	56444	
314444	20130630	Fordyce Bank & Trust Co.	1028	Fordyce	AR	71742	
315339	20130630	BRIMFIELD BANK	10856	BRIMFIELD	IL	615170320	
315357	20130630	St. Marys State Bank, The	15312	Saint Marys	KS	66536	
315629	20130630	NexTier Bank, N.A.	7879	Butler	PA	16001	
315656	20130630	First Enterprise Bank	4049	Oklahoma City	OK	73114	
315674	20130630	Hartford Savings Bank	28531	Hartford	WI	530271983	
315852	20130630	Eastwood Bank	8208	Rochester	MN	55904	
316354	20130630	Republic Bank, Inc.	22618	Duluth	MN	55811	
316840	20130630	Republic Bank & Trust Company	23627	Louisville	KY	402022700	
316859	20130630	Exchange Bank, The	10672	Skiatook	OK	74070	
316934	20130630	BUCKLEY STATE BANK	12121	BUCKLEY	IL	60918	
317100	20130630	NORTH MIDDLESEX SAVINGS BANK	90147	AYER	MA	1432	
317258	20130630	WEST PLAINS BANK AND TRUST COMPANY	15489	WEST PLAINS	MO	65775	
317342	20130630	Stock Yards Bank & Trust Co.	258	Louisville	KY	40206	
317379	20130630	Home Federal Savings And Loan Association Of Grand Island	29476	Grand Island	NE	68801	
317650	20130630	CITIZENS STATE BANK	16934	GANADO	TX	77962	
318639	20130630	Bank of Chestnut	10885	Chestnut	IL	62548	
318835	20130630	Pilot Bank	27045	Tampa	FL	33612	
318947	20130630	Heritage First Bank	20761	Rome	GA	30161	
318974	20130630	First Federal Savings and Loan Association	29488	Lakewood	OH	44107	
319047	20130630	The Riddell National Bank	4318	Brazil	IN	47834	
319458	20130630	The First National Bank	4199	Stigler	OK	74462	
319551	20130630	Security State Bank	18374	Scott City	KS	67871	
320034	20130630	PEOPLES BANK OF GREENSBORO	1730	GREENSBORO	AL	36744	
320052	20130630	Legacy Bank	4042	Hinton	OK	73047	
320070	20130630	Valley Central Bank	28555	Reading	OH	45215	
320119	20130630	Israel Discount Bank of New York	19977	New York City	NY	100174903	
320155	20130630	COLORADO EAST BANK & TRUST	3027	Lamar	CO	810521019	
320771	20130630	Bay View Federal Savings And Loan Association	29506	Milwaukee	WI	53207	
321152	20130630	CITIZENS BANK AND TRUST COMPANY	6100	Atwood	TN	38220	
321255	20130630	FIRST AMERICAN BANK	15762	STONEWALL	OK	74871	
321273	20130630	Newton Federal Bank	29510	Covington	GA	30014	
321330	20130630	FARMERS AND MERCHANTS STATE BANK OF BUSHNELL	11324	BUSHNELL	IL	61422	
321947	20130630	FCN Bank N.A.	4319	Brookville	IN	47012	
322056	20130630	National Bank	3214	Gatesville	TX	765280779	
322177	20130630	River Valley Financial Bank	14714	Madison	IN	47250	
322449	20130630	COMMUNITY STATE BANK	8067	BROOK	IN	47922	
322476	20130630	Wabash Savings Bank	30618	Mount Carmel	IL	62863	
322551	20130630	FIRST SECURITY BANK	1622	UNION STAR	MO	64494	
322757	20130630	FARMERS & MERCHANTS BANK	9188	ADAMSVILLE	TN	38310	
322850	20130630	Bank of Commerce	422	Stilwell	OK	749600512	
323204	20130630	Lyons National Bank, The	7151	Lyons	NY	14489	
323651	20130630	Gilmer National Bank	3219	Gilmer	TX	75644	
323718	20130630	THE FIRST NATIONAL BANK OF WYOMING	4819	WYOMING	DE	19934	
324153	20130630	First National Bank Of Giddings	3217	Giddings	TX	78942	
324229	20130630	The Waterford Commercial & Savings Bank	8397	Waterford	OH	45786	
324256	20130630	Oklahoma State Bank	13416	Buffalo	OK	73834	
324274	20130630	Roselle Savings Bank	28567	Roselle	NJ	72031281	
324340	20130630	Choiceone Bank	1014	Sparta	MI	49345	
324649	20130630	First National Bank	3857	Hot Springs	AR	71903	
324854	20130630	BANK OF CROCKETT	1468	BELLS	TN	38006	
324863	20130630	THE BANK OF COMMERCE	18059	AMMON	ID	83406	
324975	20130630	Dewitt Savings Bank	29535	Clinton	IL	61727	
325141	20130630	FARMERS BANK	1296	GREENWOOD	AR	72936	
325459	20130630	First State Bank In Temple	5999	Temple	OK	73568	
325534	20130630	BYRON BANK	902	BYRON	IL	610100901	
325824	20130630	FIRST NATIONAL BANK OF WELLSTON	6727	WELLSTON	OH	45692	
326054	20130630	Silver Lake Bank	15323	Topeka	KS	66608	
326344	20130630	Peoples State Bank of Newton	11722	Newton	IL	62448	
326858	20130630	The First National Bank in Sioux Falls	4016	Sioux Falls	SD	57117	
326979	20130630	Greenfield Co-operative Bank	26397	Greenfield	MA	13021345	
327220	20130630	Farmers State Bank	8647	West Salem	OH	44287	
327305	20130630	Katahdin Trust Company	12874	Patten	ME	04765	
327435	20130630	UNITED SOUTHERN BANK	15465	UMATILLA	FL	32784	
327453	20130630	First South Bank	9170	Jackson	TN	38305	
327556	20130630	ANCHOR D BANK	4208	Texhoma	OK	73949	
327855	20130630	First National Bank in Graham	3226	Graham	TX	76450	
327949	20130630	FIRST COUNTY BANK	10887	NEW BADEN	IL	62265	
328058	20130630	FIRST NATIONAL BANK	4209	THOMAS	OK	73669	
328357	20130630	TITAN BANK, N.A.	3225	MINERAL WELLS	TX	76067	
328423	20130630	THE NATIONAL BANK AND TRUST	6731	WILMINGTON	OH	45177	
328450	20130630	Chickasha Bank & Trust Company	21012	Chickasha	OK	73023	
328656	20130630	FARMERS STATE BANK OF ADAMS	08821	ADAMS	MN	55909	
328777	20130630	First Savings Bank of Perkasie	30401	Perkasie	PA	189440176	
329149	20130630	Bank Plus	16547	Estherville	IA	51334	
329345	20130630	First Bank	88	HAMPTON	AR	71744	
329550	20130630	INSOUTH BANK	22020	BROWNSVILLE	TN	38012	
329952	20130630	First National Bank of Granbury	3228	Granbury	TX	760480400	
330239	20130630	FIRST NATIONAL BANK	22271	HAMILTON	AL	35570	
330248	20130630	FIRST NATIONAL BANK OF NOKOMIS	15763	NOKOMIS	IL	62075	
330453	20130630	ALTURA STATE BANK	10173	ALTURA	MN	55910	
330855	20130630	The Bank of Missouri	1617	Perryville	MO	63775	
330873	20130630	Wakefield Co-operative Bank	26516	Wakefield	MA	18805013	
330949	20130630	MORGANTOWN BANK & TRUST	275	MORGANTOWN	KY	42261	
331076	20130630	First Federal Bank Of Wisconsin	30422	Waukesha	WI	53186	
331375	20130630	BankGloucester	26536	Gloucester	MA	1930	
331544	20130630	Richland County Bank	15092	Richland Center	WI	53581	
331553	20130630	The Nekoma State Bank	13603	La Crosse	KS	67548	
331713	20130630	New Tripoli Bank	7659	NEW TRIPOLI	PA	18066	
332055	20130630	First Bank of Newton	4738	Newton	KS	671140587	
332224	20130630	MECHANICS & FARMERS BANK	12266	DURHAM	NC	27702	
332345	20130630	Oakdale State Bank	11300	Oakdale	IL	62268	
332402	20130630	RANDOLPH SAVINGS BANK	90270	RANDOLPH	MA	02368	
332671	20130630	Morganton Savings Bank, S.S.B.	30434	Morganton	NC	28655	
332756	20130630	ADAMS STATE BANK	9812	ADAMS	NE	683010106	
333034	20130630	State Bank of Cochran	872	Cochran	GA	31014	
333052	20130630	FIRST NATIONAL BANK	5090	BATTLE LAKE	MN	565150038	
333203	20130630	UNION BANK	14158	MORRISVILLE	VT	56610667	
333650	20130630	THE BANK	26522	Oberlin	KS	67749	
333856	20130630	Grandview Bank	3230	Grandview	TX	76050	
333940	20130630	The First National Bank of Okawville	3826	Okawville	IL	62271	
334264	20130630	FIRST COMMUNITY BANK, NATIONAL ASSOCIATION	22964	SAN BENITO	TX	78586	
334648	20130630	Titonka Savings Bank	17302	Titonka	IA	504800309	
334657	20130630	FARMERS & MERCHANTS STATE BANK	1599	BLOOMING PRAIRIE	MN	55917	
335346	20130630	HELENA NATIONAL BANK	15729	HELENA	AR	72342	
335355	20130630	Two Rivers State Bank	34468	Blair	NE	68008	
335757	20130630	The State Bank Of Oskaloosa	16205	Oskaloosa	KS	66066	
336147	20130630	United Citizens Bank   Trust Company	15249	Campbellsburg	KY	40011	
336361	20130630	SANGER BANK	27043	SANGER	TX	762661029	
336576	20130630	The Equitable Bank, SSB	28614	Wauwatosa	WI	53226	
336950	20130630	ASHTON STATE BANK	1436	ASHTON	NE	688170147	
337247	20130630	American Savings Bank	9104	Tripoli	IA	506760909	
337340	20130630	Heritage Bank of Schaumburg	21721	Schaumburg	IL	601944052	
338178	20130630	Melrose Cooperative Bank	26511	Melrose	MA	02176	
338646	20130630	TrustBank	14662	Olney	IL	62450	
338758	20130630	First National Bank of the Rockies	3041	Grand Junction	CO	81505	
338851	20130630	CAMBRIDGE STATE BANK	10987	CAMBRIDGE	MN	55008	
338945	20130630	1ST COMMUNITY BANK	11706	SHERRARD	IL	612810455	
339054	20130630	Gruver State Bank	16495	Gruver	TX	790400978	
339072	20130630	Colonial Savings, F.A.	31361	Fort Worth	TX	76102	
339353	20130630	First Security Bank - Canby	5107	Canby	MN	56220	
339456	20130630	First Community Bank	24353	Corpus Christi	TX	78401	
339607	20130630	Saco & Biddeford Savings Institution	17743	Saco	ME	04072	
339773	20130630	Needham Bank	26483	Needham	MA	2492	
339858	20130630	BOKF, NA	4214	Tulsa	OK	741922300	
339876	20130630	First Federal Savings   Loan Association	29646	Aberdeen	MS	39730	
339951	20130630	VALLEY VIEW STATE BANK	19631	OVERLAND PARK	KS	66212	
340135	20130630	Bank of Tennessee	21573	KINGSPORT	TN	37660	
340144	20130630	Peoples State Bank	18569	Wausau	WI	54401	
340256	20130630	21st Century Bank	9751	Loretto	MN	55357	
340443	20130630	FIRST NATIONAL BANK IN PINCKNEYVILLE	13813	PINCKNEYVILLE	IL	62274	
340649	20130630	Citizens State Bank	26720	Pocahontas	IA	50574	
340742	20130630	CIBM BANK	11729	CHAMPAIGN	IL	61821	
340751	20130630	First National Bank, Albany/Breckenridge	3067	Albany	TX	76430	
341310	20130630	Walden Savings Bank	15987	Montgomery	NY	12549	
341851	20130630	Clinton State Bank	1099	Clinton	MN	56225	
341954	20130630	THE FIRST STATE BANK	11140	HALLSVILLE	TX	756500600	
342054	20130630	Phelps County Bank	18841	Rolla	MO	65401	
342175	20130630	Asheville Savings Bank	29663	Asheville	NC	28801	
342362	20130630	First National Bank of Shiner	5529	Shiner	TX	77984	
342410	20130630	Orrstown Bank	713	Shippensburg	PA	172570250	
342634	20130630	Trustmark National Bank	4988	Jackson	MS	39205	
343051	20130630	Bank of Eufaula	4094	Eufaula	OK	74432	
343248	20130630	FIRST NATIONAL BANK	4494	PRIMGHAR	IA	512450068	
343257	20130630	UNITED SOUTHWEST BANK	10208	COTTONWOOD	MN	56229	
343378	20130630	Mississippi County Savings and Loan Association	30526	Charleston	MO	63834	
343770	20130630	NASHVILLE SAVINGS BANK	29677	NASHVILLE	IL	62263	
343903	20130630	Adams Community Bank	90140	Adams	MA	012200306	
343958	20130630	Currie State Bank	08833	Currie	MN	56123	
344647	20130630	First Bankers Trust Company, National Association	16501	Quincy	IL	62305	
344816	20130630	CITZENS DEPOSIT BANK & TRUST	12165	VANCEBURG	KY	41179	
344852	20130630	Farmers State Bank Of Darwin	1413	Darwin	MN	55324	
345309	20130630	Chelsea Groton Bank	18238	Norwich	CT	6360	
345345	20130630	American Bank National Association	5800	Le Mars	IA	510310310	
345747	20130630	State Bank of Lizton	1833	Lizton	IN	46149	
345756	20130630	First State Bank of St. Charles	12219	St. Charles	MO	63301	
