"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
17147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		443895	0	141778	8625	6893	23	1407750	223864	1525480	4290	3082964	1064	0	0	0	0	0	0	0	0	60716	224113	274	4092083	1	429301	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	23998	296	0	0	28965	3209	0	0	52963	0	0	0	0	0	0	0	0	0	0	0	0	64781	1	6840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17464																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		196130	0	22310	1315	1266	4	710058	58916	415484	563	1149118	0	0	0	0	0	0	0	0	0	0	183103	202	1557909	1	208682	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8492	429	914	3	145420	14306	109030	135	263856	0	0	0	0	0	0	0	0	0	0	10459	15	282028	2	23862	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10525	635	497	1	242558	32184	88622	158	342204	1	0	0	0	0	0	0	0	0	0	32860	50	354183	1	39051	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3481	272	261	1	116960	6544	53537	87	174239	0	0	0	0	0	0	0	0	0	4647	17879	29	236371	1	19247	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18377																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4582	374	761	2	36319	2232	589	2	42251	0	0	0	0	0	0	0	0	0	0	0	0	45065	1	3361	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13798	1544	838	3	199007	21771	139160	123	352803	0	0	0	0	0	0	0	0	0	0	11307	13	392981	1	38144	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14057	561	1192	4	114663	12132	9353	24	139265	0	0	0	0	0	0	0	0	0	3375	1206	3	157374	1	13405	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2012	78	0	0	121174	5181	53652	77	176838	0	0	0	0	0	0	0	0	0	13671	19321	29	191901	1	21635	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2967	186	0	0	19213	1714	1948	5	24128	0	0	0	0	0	0	0	0	0	0	0	0	26009	1	640	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2687	441	0	0	53702	4228	7038	13	63427	0	0	0	0	0	0	0	0	0	0	1100	3	75957	1	8455	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		322747	0	62096	3516	1827	6	1315780	87179	544618	690	1924321	0	0	0	0	0	0	0	0	0	5622	155292	215	2231042	1	179096	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10925	353	968	3	138547	11644	60057	85	210497	0	0	0	0	0	0	0	0	0	0	13239	18	242515	1	20565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19972																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	62730	3127	7064	21	69795	0	0	0	0	0	0	0	0	0	0	0	0	81879	1	12976	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8362	582	0	0	44998	5958	3597	8	56957	0	0	0	0	0	0	0	0	0	0	1230	3	66803	1	6317	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20512																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5566	421	415	1	67575	8430	10984	16	84540	0	0	0	0	0	0	0	0	0	0	6763	7	98160	1	9755	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20633																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17766	769	556	2	204909	12442	66879	105	297908	7797	0	0	0	0	0	0	0	0	0	8526	8	329906	1	27192	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	903	64	0	0	37481	2848	140846	42	179230	0	0	0	0	0	0	0	0	0	0	111503	11	219858	1	16318	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2032	58	0	0	4817	502	1700	3	8549	0	0	0	0	0	0	0	0	0	0	758	2	9631	2	1057	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2043	86	435	1	15707	1837	2520	7	20705	0	18	77	78	124	0	0	0	0	0	0	0	24213	1	2529	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21630																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2475	93	0	0	44103	4594	23350	38	69928	0	0	0	0	0	0	0	0	0	0	4242	9	84275	1	7616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13155	1030	940	3	103015	11600	11206	23	128334	18	0	0	0	0	0	0	0	0	0	1163	2	145241	1	14617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6727	318	1064	2	108184	12672	32870	60	148845	0	0	0	0	0	0	0	0	0	1612	3167	7	187498	1	18140	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7612	614	255	1	200017	16096	85516	106	293400	0	0	0	0	0	0	0	0	0	1202	9708	19	370593	1	39298	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22543																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3664	180	255	1	48483	6169	19269	26	71671	0	0	0	0	0	0	0	0	0	0	11332	17	83292	2	13309	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4102	287	253	1	59715	5579	6884	15	70954	0	0	0	0	0	0	0	0	0	0	335	1	80191	1	6378	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4086	257	0	0	79055	9889	16086	28	99227	0	0	0	0	0	0	0	0	0	0	4372	9	112543	2	12341	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12263	558	821	3	179909	13918	24379	60	217372	0	0	0	0	0	0	0	0	0	0	5491	11	237382	1	9869	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3618	187	0	0	54432	4561	12959	27	71009	0	0	0	0	0	0	0	0	0	0	3215	6	84316	1	8486	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1047	51	0	0	15129	1432	15841	14	32017	0	0	0	0	0	0	0	0	0	0	0	0	40484	2	7472	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7227	775	652	2	66451	6915	7617	18	81947	0	0	0	17	0	0	0	0	0	0	256	1	93115	1	10797	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23504																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		0	0	9678	656	1890	6	481007	28796	667380	641	1159955	0	0	0	0	0	0	0	0	0	34690	139131	213	1233793	1	89081	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12125	568	1037	3	104135	11175	71379	59	188677	0	0	0	0	0	0	0	0	0	0	13622	8	195560	1	10150	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8180	278	301	1	98076	10965	34179	58	140736	0	0	0	0	0	0	0	0	0	0	7243	13	155236	1	15639	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8281	487	548	2	87635	9072	45016	63	141480	0	0	0	0	0	0	0	0	0	0	6817	12	158785	1	13971	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24006																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	57505	3538	1533	5	629587	45100	144687	277	833312	0	0	0	0	0	0	0	0	0	0	13497	30	925263	1	102173	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1534	74	672	2	151669	3807	39952	70	193828	0	0	0	0	0	0	0	0	0	3190	19279	29	248324	1	8749	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3082	168	314	1	25968	2607	2566	7	31930	0	0	0	0	0	0	0	0	0	0	0	0	38139	1	4834	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10571	540	715	2	123001	13984	39361	64	173648	0	0	0	0	0	0	0	0	0	0	9294	18	199443	1	19314	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	9155	857	5574	9	14729	0	0	0	0	0	0	0	0	0	0	3914	5	15636	1	959	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	41412	2094	598	2	546128	44281	90251	146	678389	0	0	0	0	0	0	0	0	0	38090	26825	36	772142	1	70393	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1810	88	271	1	88076	6714	15030	23	105187	0	0	0	0	0	0	0	0	0	0	1251	2	124999	1	11151	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25647																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5336	204	1184	3	44889	2262	10723	27	62132	0	0	0	0	0	0	0	0	0	0	2906	9	66843	2	3276	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17126	798	0	0	224169	23118	78244	88	319540	0	0	0	0	0	0	0	0	0	0	12799	21	385755	1	45373	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	637	71	0	0	18456	1533	2202	3	21295	0	0	0	0	0	0	0	0	0	0	0	0	24965	1	2992	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2252	72	0	0	94504	9398	100496	135	197252	0	0	0	0	0	0	0	0	0	0	8811	21	221556	1	23653	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10518	741	0	0	154954	9983	147991	167	313464	0	0	0	0	0	0	0	0	0	0	41176	51	328701	1	30900	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20385	1164	1514	4	319942	34314	116377	143	458218	0	0	0	0	0	0	0	0	0	11945	17174	34	546911	1	47800	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27614																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26636	1679	3887	8	183016	27164	59515	83	273054	0	0	0	0	0	0	0	0	0	0	12512	16	321851	1	28190	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26248	1257	3552	10	263224	25621	76760	104	369784	0	0	0	0	0	0	0	0	0	0	7763	14	446161	1	42385	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6759	334	0	0	46985	4011	11439	17	65185	0	0	0	0	0	0	0	0	0	0	2223	3	74149	2	6983	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3599	240	0	0	146600	8090	89536	144	239735	0	0	0	0	0	0	0	0	0	0	24894	26	254187	1	20400	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10262	546	707	2	111644	7054	27285	44	149897	0	0	0	0	0	0	0	0	0	0	2768	7	180465	2	15819	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		115974	0	44338	3069	6973	13	588432	39626	115105	274	754848	0	0	0	0	0	0	0	0	0	0	3357	8	905497	1	138642	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28572																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4579	160	0	0	32563	2078	1748	5	38890	0	0	0	0	0	0	0	0	0	0	0	0	51435	1	3942	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2719	107	0	0	52815	4361	9668	20	65202	0	0	0	0	0	0	0	0	0	0	1154	3	80084	1	8339	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29104																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		336537	0	17181	869	3650	10	572639	33808	469756	536	1063226	0	0	0	0	0	0	0	0	0	149373	69463	118	1341156	1	123430	56260	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24701	1007	3153	9	371219	37606	169926	167	568999	0	0	0	0	0	0	0	0	0	0	25917	33	832759	1	76214	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3180	162	0	0	40438	6426	12000	28	55618	0	0	0	0	0	0	0	0	0	857	3776	8	79820	1	10094	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30052																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	215	10	0	0	13376	2095	3322	12	16914	0	0	0	0	0	0	0	0	0	0	788	3	22105	1	2958	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30258																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16156	1046	325	1	313507	30186	54352	79	384340	0	0	0	0	0	0	0	0	0	0	30648	35	419034	1	4433	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30418																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1886	176	0	0	331097	18666	261	1	333244	0	0	0	0	0	0	0	0	0	123744	0	0	510720	1	38759	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30502																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	25845	1612	265	1	430067	41961	146500	229	602677	0	0	0	0	0	0	0	0	0	0	20807	37	790780	1	73908	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6727	425	0	0	86745	6180	15520	36	108992	0	0	0	0	0	0	0	0	0	0	5326	10	140133	1	12138	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30810	39341570	0	1166108	0	0	0	0	0	0	1195574	64622466	1	6755163	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	711104	CONF	CONF	CONF	0	1464166	0	1833617	60248	102891	362	33766037	15229531	3639025	8749											0	41071	9											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	0	867261	0	0	0	0		
31134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5735	360	529	1	59214	7711	16525	21	82057	54	0	0	0	0	0	0	0	0	0	1189	2	109457	1	15271	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11841	358	1392	3	200039	6747	160918	189	374191	0	0	0	0	0	0	0	0	0	1641	28018	49	433314	1	35834	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5643	166	679	2	75919	5329	18160	33	100401	0	0	0	0	0	0	0	0	0	0	3391	6	111849	1	11469	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31826																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17711	490	1649	5	149921	14583	33410	56	202691	0	0	0	0	0	0	0	0	0	0	9507	22	242656	1	37572	2500	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31835																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2738	130	259	1	59170	5167	32607	48	94774	0	0	0	0	0	0	0	0	0	0	4652	11	124809	1	13129	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32234																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3326	130	0	0	46431	4304	28594	25	78349	0	0	0	0	0	0	0	0	0	0	5246	9	101551	1	11839	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32766																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1620	108	0	0	37787	2817	8471	20	47878	0	0	0	0	0	0	0	0	0	0	3223	9	52616	1	4767	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19911	861	765	3	224815	16392	94983	197	340474	0	0	0	0	0	0	0	0	0	2761	12420	25	381880	1	34293	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	36028	2407	327	1	377039	23863	113091	204	526485	0	0	0	0	0	0	0	0	0	0	26766	37	586248	1	42626	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33268																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4737	182	1393	3	79420	6620	39203	74	124753	0	0	0	0	0	0	0	0	0	0	10389	19	130228	1	10339	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1138	62	0	0	25398	2663	3281	5	29817	0	0	0	0	0	0	0	0	0	0	782	2	36205	2	4447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33839																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1528	142	0	0	22227	1845	6123	8	29878	0	0	0	0	0	0	0	0	0	0	1118	2	32456	1	3362	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5815	312	0	0	83905	4152	10839	29	100559	0	0	0	0	0	0	0	0	0	0	2731	7	121062	1	10613	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34153																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	30011	1946	390	1	323177	19915	49226	59	402804	0	0	0	0	0	0	0	0	0	0	49226	59	444536	1	23846	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2310	104	0	0	19337	1526	1027	3	22674	0	0	0	0	0	0	0	0	0	0	0	0	30165	1	6270	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34425																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11340	589	306	1	227808	18240	32297	72	271751	0	0	0	0	0	0	0	0	0	0	4189	11	327570	1	24366	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34434																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17107	565	3384	7	141686	11897	77469	104	239646	0	0	0	0	0	0	0	0	0	0	77408	104	258758	1	21419	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4611	178	794	1	64014	5907	21531	34	90950	0	0	0	0	0	0	0	0	0	0	577	1	107555	1	10641	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34537																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		253155	0	53118	3785	2114	6	1229148	109148	387866	575	1672246	0	0	0	0	0	0	0	0	0	4829	82919	130	2054395	1	198460	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18899	1056	1841	5	120301	9810	32024	51	173065	0	0	0	0	0	0	0	0	0	6679	5904	9	200116	2	21300	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34742																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12433	574	264	1	188862	14955	44168	84	245727	0	0	0	0	0	0	0	0	0	0	10582	11	273904	1	23068	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
34836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2286	125	256	1	25002	1031	2251	3	29795	0	0	0	0	0	0	0	0	0	0	567	1	28456	1	1862	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
35057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2386	142	0	0	75356	7256	15870	35	93612	0	0	0	0	0	0	0	0	0	0	2398	5	108558	1	9669	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
35301	141227960	97034877	0	0	0	0	0	0	619834	998978	176417086	1	12097970	182757	false			true	80148831	113826346	CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	0	CONF	CONF	CONF	97034877	7821416	0	0	0	0	0	281633	10178	43911450	3592											0	36061784	3444											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	0	0	0	0	0	0		
35570																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		465211	0	529721	26573	28485	87	4815086	445821	1899757	2321	7273049	0	0	0	0	0	0	0	0	0	0	131126	181	10308000	1	839840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
35646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1738	147	0	0	30415	3082	3722	8	35875	0	0	0	0	0	0	0	0	0	0	631	1	48244	2	11454	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
