"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
913856																																		5419	2403	742	0	21086	true	5419	250	759	0	0	1394	39350	5	0	0	true	0	0	0	1444	4164	4584	10894	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.whycommunitymatters.com																www.pinnbank.com	
914330																																		17	0	0	0	0		17	0	0	0	0	0	413	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			www.fnbofdwight.com	
914545																																		0	0	0	0	0		0	0	0	0	0	0	1457	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			tricountybank.net	
914648																																		1722	801	5889	0	5940	true	1722	417	0	22	0	362	4099	2	0	0	false	0	0	0	5889	0	0	51	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												www.checkingfinder.com		www.Kasasa.com														http://www.bankfirstfs.com	
914853																																		880	219	0	634	904	true	246	0	0	39	0	180	1526	1	634	0	false	0	0	0	0	0	0	904	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.cornerstonestatebank.com	
915056																																		0	411	0	0	6000		0	0	0	8	0	403	291	0	0	0			0	0	0	1000	1000	4000	0	0	0	0	0	0	0					0																																														www.pbomc.com	
915065																																		739	0	0	739	0		0	0	0	0	0	0	92	0	739	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																														www.hawaiinational.net		www.hawaiinationalbank.com		www.hnbhawaii.com		www.hawaiinational.com										www.hawaiinational.bank	
915878																																		10064	3668	3113478	8034	3919884	true	2030	0	0	3668	0	0	0	0	16475	0	true	0	153184	0	3113478	564696	4670	29620	34118	207420	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.thirdfederal.com	
915935																																		0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.edinburgbank.net	
916147																																		0	100	0	0	0		0	100	0	0	0	0	35	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																				
916259																																		0	0	2250	0	8000		0	0	0	0	0	0	0	0	0	0			0	0	2250	3500	2250	0	0	0	0	0	0	0	0					0																																														www.statebankoflismore.com	
916343																																		0	0	0	0	0		0	0	0	0	0	0	16	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.andersonstatebank.com	
916745																																		354	2182	9500	0	16501	false	354	232	0	168	0	1782	790	0	0	0	true	0	1	0	9500	7000	0	0	0	1	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bnabank.com	
916857																																		0	77	0	0	0		0	9	0	68	0	0	220	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.firstoakbank.com	
917050																																		0	0	1000	0	11719	true	0	0	0	0	0	0	1687	1	0	0	true	0	3544	0	1000	2675	3000	0	0	3544	1000	500	0	0	5044	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firststatebanks.com	
917500																																		0	0	0	0	0		0	0	0	0	0	0	1335	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.grotonbank.com	
917555																																		0	349	97	0	2044		0	0	0	0	0	349	150	0	0	0			0	0	97	390	166	1391	0	0	0	0	0	0	0																																			www.lowerybank.com		www.bankoftyler.com														www.huntingtonstatebank.com	
917630																																		0	508	524	0	524	true	0	0	0	508	0	0	1726	1	0	0	false	0	0	0	524	0	0	0	0	0	0	0	0	574	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.yourfnbonline.com	
917742	81044	12626	3280000	58462	4730164	true	22582	38419	5	73416	0	true	0	0	3530000	164	150000	750000	900000	0	300000	0	0	0	0	0	0	0	0	0	0	0	0					4730164			60	0	5629	0	6937								0										0		true	true				0	0	0	0	0	0	0	0	0		0	0	0	0	0																															www.associatedbank.com	
917854																																		0	2346	0	0	1241	true	0	0	2346	0	0	0	40	0	0	0	false	0	741	0	0	0	100	400	0	741	0	0	0	0	741	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.ffmbank.com	
918132																																		0	0	0	0	0		0	0	0	0	0	0	470	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.williamstownbank.com	
918150																																		0	320	0	0	0		0	320	0	0	0	0	2293	4	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														http://www.firstbankokarche.com	
918356																																		0	258	0	0	0	true	0	138	0	120	0	0	219	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.grandtimberbank.com	
918477																																		512	334	45000	0	110000		512	0	0	334	0	0	1285	1	0	0			0	0	45000	65000	0	0	0	0	0	0	0	0	0					0																																														www.havenbank.com	
918655																																		0	0	160	0	160	true	0	0	0	0	0	0	1069	1	0	0	false		0	0	160	0	0	0	0	0	0	0	0	0	0	true	false																																																	https://www.fsbcando.com	
918776																																		0	0	3	0	1454		0	0	0	0	0	0	506	2	0	0			585	0	3	113	93	660	0	585	0	0	0	0	585					0																			1	true																										www.newfoundationsavingsbank.com	
918879																																		244	0	0	244	0		0	0	0	0	0	0	1143	0	244	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.logansportsavings.com	
918918	11706	0	0	0	0	true	11706	135731	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		true	true				0	0	0	0	0	0	0	0	0		0	0	0	0	0																															http://www.safra.com	
918954																																		525	121	1000	525	11000	true	0	0	0	67	0	54	4254	1	525	0	true		0	0	1000	10000	0	0	0	0	0	0	0	0	0	true	true																																																	http://www.esbtrust.com	
919344																																		0	85	2467	0	4871		0	0	0	85	0	0	0	0	0	0			0	0	2467	8	1500	896	0	0	0	0	0	0	0																																																			http://www.bankofokolona.com	
919456																																		2040	367	7074	2040	10858	true	0	0	0	367	0	0	270	0	2040	0			0	0	7074	0	200	3584	1000	0	0	0	0	0	0	true	false																																																	http://www.mid-americabank.com	
919568																																		0	198	3600	0	3643		0	0	0	0	0	198	211	0	0	0			0	0	3600	26	0	17	0	0	0	0	0	0	0					0																														www.fcbqt.com		www.fcbwf.com		www.fnbq.com												www.fcbqt.com	
919755																																		0	156	1113	0	2712	true	0	0	0	156	0	0	343	0	0	0	false	0	0	0	1113	286	653	660	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.ibankcsb.com	
919773																																		0	0	0	0	0	true	0	0	0	0	0	0	309	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.belmontfederal.com	
920210																																		0	40	6500	0	12120	true	0	40	0	0	0	0	376	0	0	0	false	0	620	0	6500	0	0	5000	0	620	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.jtnb.com	
920359																																		0	177	0	0	0	true	0	0	0	0	0	177	617	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.bankofdc.com	
920733																																		0	346	1000	0	1000		0	256	0	0	0	90	1432	1	0	0			0	0	1000	0	0	0	0	0	0	0	0	0	0					0																																														www.westcentralbank.com	
920854																																		0	1093	2700	0	10222		0	0	0	0	0	1093	10927	3	0	0			126	0	2700	6600	0	0	0	126	359	281	156	0	922					0																														www.kasasa.com		www.checkingfinder.com														www.bankwithpioneer.com	
920975																																		0	1334	0	0	14500		0	0	27	1258	0	49	760	0	0	0			0	0	0	14500	0	0	0	0	0	0	0	0	0																																																			http://www.firstsentinelbank.com	
921039																																		0	2035	0	0	159	true	0	1972	0	63	0	0	5986	5	0	0	false	0	0	0	0	159	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firstamericanishere.com	
921178																																		1491	298	0	388	2431	true	1103	0	0	298	0	0	4264	1	1209	0	false	0	0	0	0	0	0	0	0	0	0	0	2431	0	2431	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.riverviewbank.com	
921655																																		0	0	0	0	0		0	0	0	0	0	0	510	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.cottonwoodvalleybank.com	
921879																																		107	638	0	107	0		0	236	0	402	0	0	1020	0	107	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																			1	true																										www.ffsg.net	
921936																																		0	0	0	0	0		0	0	0	0	0	0	648	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			www.fsbelmwood.com	
922157																																		0	175	12566	0	12566	true	0	0	0	0	0	175	981	1	0	0	false	0	0	0	12566	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.1hbank.com	
922344																																		1092	0	4000	0	4000	true	1092	0	0	0	0	0	4366	2	0	0	true		0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.bankpbt.com	
922559																																		326	125	2200	0	2200		326	125	0	0	0	0	9012	2	0	0			0	0	2200	0	0	0	0	0	0	0	0	0	0					0																																														uvbank.net	
922924																																		0	40	0	0	0		0	40	0	0	0	0	1508	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.bankofyork.com	
923257																																		0	0	0	0	0		0	0	0	0	0	0	1298	2	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			www.thepeoplesbankla.com	
923350																																		0	0	611	0	806		0	0	0	0	0	0	641	1	0	0			0	0	611	28	167	0	600	0	0	0	0	360	0					0																																														www.fnbfrankfortks.com	
923707																																		0	1648	100	0	11800	true	0	1648	0	0	0	0	2460	1	0	0	false	0	0	0	100	3450	3650	4600	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.lowellfive.com	
923752																																		1582	1273	6000	905	15000	true	677	0	0	294	0	979	3680	1	1256	0	true	0	0	0	6000	2000	2000	5000	15000	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.mybankcnb.com	
923855																																		0	244	0	0	207	true	0	0	0	0	0	244	44	0	0	0	false	0	7	0	0	0	0	0	0	7	0	90	110	0	207	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.COMMUNITYFIRSTBANKMN.COM	
923949																																		0	258	0	0	0		0	0	0	0	0	258	22	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																			www.pearlcitybank.com			MT CARROLL BANKING CENTER	DO NOT SOLICIT	MT CARROLL ILLINOIS											www.pearlcitybank.com	
924058																																		0	99	5050	0	5050		0	99	0	0	0	0	1405	1	0	0			0	0	5050	0	0	0	0	0	0	0	0	0	0																																																			http://www.mybanktexas.com	
924236																																		416	852	71521	0	83739	true	416	23	13	613	0	203	9660	1	0	0			0	0	71521	4044	7338	836	0	0	0	0	0	0	0	true	false																																																	http://www.firststatebnk.com	
924254																																		0	0	0	0	0		0	0	0	0	0	0	927	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.csbcheneyks.com	
924357																																		0	736	0	0	0		0	0	0	243	0	493	600	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.fnbmilaca.com	
924405																																		1507	0	413650	1507	1010400	true	0	0	0	0	0	0	0	0	1507	0	false	0	0	0	413650	566750	30000	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true										www.dime.com																www.dime.com	
924553																																		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																															
924843																																		0	346	0	0	0	true	0	0	0	280	0	66	3276	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.sycamorebank.com	
924937																																		547	0	0	547	0		0	0	0	0	0	0	682	0	547	0			0	0	0	0	0	0	0	0	0	0	0	0	0																																																			www.athensstatebank.com	
925037																																		4323	288	0	4323	1881	true	0	268	0	0	0	20	42637	5	4323	0	true	0	1	0	0	0	0	1880	0	1	0	0	0	0	1	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												https://illinoisnationalbank.com		https://inbmobile.com		https://ichooseinb.com		https://illinoisnationalbank.btbanking.com/onlineserv/CM/		https://secureftp.illinoisnationalbank.com								http://www.illinoisnationalbank.com	
925055																																		0	0	16713	0	32548		0	0	0	0	0	0	2971	1	0	0			0	0	16713	9228	223	6384	0	0	0	0	0	0	0					0																																														www.bankwithcitizens.com	
925354																																		0	575	0	0	5000		0	0	79	437	0	59	5542	1	0	0			0	0	0	5000	0	0	0	0	0	0	0	0	0					0																																														http://www.caldwellbankandtrust.com	
925411	0	0	0	0	0	false	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0					0			0	0	0	0	0								0										0		false	false				0	0	0	0	0	0	0	0	0		0	0	0	0	0																																
925653																																		0	0	3075	0	16196		0	0	0	0	0	0	4279	1	0	0			0	0	3075	5070	8051	0	0	0	0	0	0	0	0																																																			www.bankoftexasonline.com	
925859																																		0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	true	false																																																	http://www.csb-ks.com	
926155																																		0	2139	0	0	0		0	1659	0	81	0	399	705	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.texasstatebank.net	
926342																																		135	75	0	0	0	true	135	0	0	75	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.statebank.biz	
926632																																		0	141	0	0	0	true	0	0	0	0	0	141	130	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.forestparkbank.org		http://www.forestparkbank.net														http://www.forestparkbank.com	
926650																																		0	0	0	0	300		0	0	0	0	0	0	128	0	0	0			300	0	0	0	0	0	0	300	0	0	0	0	300																																																				
926959																																		0	149	0	0	0		0	0	0	149	0	0	431	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0					0																																														www.bankofcoushatta.com	
927077																																		0	204	3500	0	12750	true	0	0	0	204	0	0	2540	2	0	0	false	0	0	0	3500	0	5000	4250	11250	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.monroesavings.com	
927134																																		0	0	24650	0	24650		0	0	0	0	0	0	2935	2	0	0			0	0	24650	0	0	0	0	0	0	0	0	0	0					0																																														www.fsbil.com	
927479																																		72	0	41981	72	58847		0	0	0	0	0	0	690	1	72	0			0	0	41981	12538	4328	0	0	0	0	0	0	0	0																																																			http://www.bogotasavingsbank.com	
928056																																		1594	564	637	1070	20962	true	524	0	0	268	221	75	28	0	1070	0	false		0	0	637	3749	3868	12708	0	0	0	0	0	0	0	true	false																																		Yates Center Branch Bank		Bucklin National Bank		Offerle National Bank		Clay County National Bank		Holton National Bank		Horton National Bank					http://www.gn-bank.com	
928421																																		1459	168	2500	0	122029	true	1459	168	0	0	0	0	2478	1	0	0	true	0	0	0	2500	14500	15000	15000	47000	75029	0	0	0	0	75029	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.cffc.com	
