"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
169756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7171	545	0	0	149964	10305	166726	153	323862	0	0	0	0	0	0	0	0	0	0	58250	66	361658	1	33280	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
169952																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5368	473	293	1	53263	6163	15391	19	74315	0	0	0	0	0	0	0	0	0	0	941	3	90210	1	8199	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	32695	1610	327	1	266293	15453	83575	150	382890	0	0	0	0	0	0	0	0	0	0	20578	39	558874	2	74798	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2938	448	0	0	47884	3548	11256	21	62078	0	0	0	0	0	0	0	0	0	0	5646	9	69409	2	7298	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170332																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8340	325	552	2	151775	15222	21329	40	181996	0	0	0	0	0	0	0	0	0	0	3699	5	200061	1	17220	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170640																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1584	52	0	0	18873	2096	1135	3	21592	0	0	0	0	0	0	0	0	0	0	0	0	26540	1	3215	0	false	0	0	false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170716																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1355312	0	10068	2236	0	0	1310787	399317	1652062	1187	2972917	0	69756	0	0	1734	0	50000	67000	0	0	458541	673	4952703	1	401347	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
170976																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1806	104	283	1	23593	4139	19021	19	44705	0	0	0	0	0	0	0	0	0	0	544	2	51750	1	5071	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
171133	339426	4722	0	0	0	0	0	0	0	0	391117	1	33043	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	4722		0	1924	123	1059	1	174231	6027	157490	214											0	41695	40											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
171656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4680	200	0	0	50690	5471	20113	25	75483	0	0	0	0	0	0	0	0	0	391	3650	5	86968	1	7809	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
171759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3667	198	0	0	60581	5688	14031	22	78279	0	0	0	0	0	0	0	0	0	4485	5536	6	92809	1	11227	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
171768																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5839	245	263	1	143067	8970	35563	75	184732	0	0	0	0	0	0	0	0	0	0	14783	25	223343	1	17616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
172158																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2185	212	0	0	53598	5110	14126	25	69909	0	0	0	0	0	0	0	0	0	0	2772	5	77681	1	6538	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
172251																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2346	139	0	0	24087	2722	2674	8	29107	0	0	0	0	0	0	0	0	0	0	252	1	33858	1	4702	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
172457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6969	328	258	1	180656	15984	47037	79	234920	0	0	0	0	0	0	0	0	0	0	23554	30	263658	1	22563	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
172475																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	27236	1979	1355	5	198390	15070	77748	100	304729	0	0	0	0	0	0	0	0	0	0	2589	7	386043	1	30181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
172859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4859	465	475	1	58497	4469	12070	23	75901	0	0	0	0	0	0	0	0	0	2489	4647	9	87299	2	7762	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173306																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9356	591	0	0	190849	23703	42196	68	242401	0	0	0	0	0	0	0	0	0	0	10995	24	277441	1	23318	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173342																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5121	226	0	0	51834	4403	11072	27	68029	0	0	0	0	0	0	0	0	0	0	1594	4	78233	1	7617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4253	225	290	1	44000	6602	19637	27	68180	0	0	0	0	0	0	0	0	0	226	282	1	84863	1	10291	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173557																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12904	1107	0	0	234845	19151	26142	57	273890	0	0	0	0	0	0	0	0	0	0	7433	14	306649	1	28700	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173575																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26314	1846	2128	7	407301	32924	166169	303	601913	0	0	0	0	0	0	0	0	0	0	20052	36	690559	1	82392	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173641																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9546	336	964	2	104789	8282	39657	48	154956	0	0	0	0	0	0	0	0	0	0	4151	8	181644	2	23402	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
173959																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2827	103	0	0	82964	3704	33038	40	118829	0	0	0	0	0	0	0	0	0	0	2210	5	135442	1	14613	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
174321																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8682	205	2439	6	75941	7132	4872	13	91934	0	0	0	0	0	0	0	0	0	0	563	2	100564	1	9027	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
174367																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	990	37	0	0	21470	1482	9801	12	32261	0	0	0	0	0	0	0	0	0	0	1352	4	39320	1	3583	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
175056																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4201	246	0	0	153716	12353	63746	93	221663	0	0	0	0	0	0	0	0	0	0	13574	22	234382	1	14420	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
175140																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12994	850	309	1	140264	14549	28318	46	181885	0	0	0	0	0	0	0	0	0	11569	7834	12	218877	1	20241	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
175458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1643	143	0	0	16169	2215	1326	4	19138	0	0	0	0	0	0	0	0	0	0	0	0	22133	1	2420	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
175609																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4120	270	267	1	109035	11244	47324	77	160747	0	0	0	0	0	0	0	0	0	0	9649	21	190929	1	21995	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
175672																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11456	917	2286	3	157548	14324	45307	91	216597	0	0	0	0	0	0	0	0	0	0	2822	6	234732	1	17942	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4343	527	0	0	45584	5357	2729	6	52657	0	0	0	0	0	0	0	0	0	0	1540	4	60021	1	5657	2450	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176101																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10583	531	880	3	275236	19097	161218	192	447916	0	0	0	0	0	0	0	0	0	7163	20950	42	617061	1	89435	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176325																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5877	233	0	0	71802	7833	15874	27	93555	0	0	0	0	0	0	0	0	0	0	3000	8	101799	2	8297	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176437																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4673	246	264	1	37077	3409	6378	10	48392	0	0	0	0	0	0	0	0	0	0	471	1	53990	2	4952	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176464																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	23365	874	1073	3	351759	33291	115110	158	491307	0	0	0	0	0	0	0	0	0	5987	20526	37	541512	1	43719	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
176642																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5505	359	702	2	54255	6308	21875	29	82337	0	0	0	0	0	0	0	0	0	0	336	1	97125	1	10514	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	6266	429	15925	17	22191	0	0	0	0	0	0	0	0	0	0	10000	10	29683	1	7791	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177443																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11436	903	0	0	131824	8141	17419	35	160679	0	0	0	0	0	0	0	0	0	0	2098	4	188255	1	20406	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177500																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2707	110	1050	3	29883	4479	4035	11	37675	0	0	0	0	0	0	0	0	0	0	2403	6	41588	1	3629	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6128	227	261	1	76416	4393	8342	19	91147	0	0	0	0	0	0	0	0	0	0	1959	5	118421	1	11470	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1454	83	0	0	16712	1978	2139	5	20305	0	577	0	0	0	0	0	0	0	0	328	1	22240	1	1609	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177751																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	902	52	0	0	188928	3780	370919	259	560749	0	0	0	0	0	0	0	0	0	82229	104627	121	634941	1	59053	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177920																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	71337	3401	7243	21	335137	34236	106287	297	520004	0	0	0	0	0	0	0	0	0	0	13949	23	577541	1	37335	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
177957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11673	1382	257	1	266354	31822	90542	177	368826	0	0	0	0	0	0	0	0	0	0	25968	41	454742	1	29966	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	14741	1281	265	1	15006	0	0	0	0	0	0	0	0	0	0	0	0	17685	1	2479	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178150																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13962	1975	315	1	95220	12565	27823	44	137320	0	0	0	0	0	0	0	0	0	0	1986	5	151520	1	13928	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178244																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4988	258	0	0	51418	8091	14108	24	70514	0	0	0	0	0	0	0	0	0	0	1025	3	79577	2	8346	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2705	167	263	1	45438	4189	10441	11	58847	0	0	0	0	0	0	0	0	0	0	0	0	67285	1	8185	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2284	116	0	0	48368	4528	22112	33	72764	0	0	0	0	0	0	0	0	0	0	4487	8	81333	1	7942	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
178851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11405	941	0	0	174337	11623	44456	89	230198	0	0	0	0	0	0	0	0	0	0	11033	23	259767	1	24672	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
179148																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4788	340	1088	3	75170	6791	19731	30	100777	0	0	0	0	0	0	0	0	0	5780	4134	7	113734	1	13089	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
179335																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14309	903	1485	4	115429	11291	35406	59	166629	0	0	0	0	0	0	0	0	0	0	9165	16	192034	2	25866	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
179700																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	25921	1316	1455	5	271789	21706	63549	133	362714	0	0	0	0	652	0	0	0	0	0	6361	12	480835	1	49110	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
179755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6350	359	268	1	53300	4727	20386	32	80304	0	0	0	0	0	0	0	0	0	0	1096	3	91582	1	9627	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180041																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2378	205	0	0	42390	4433	11444	22	56212	0	0	0	0	0	0	0	0	0	0	2210	2	61444	2	3475	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180078																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12038	896	564	2	216740	19693	54067	119	283408	0	0	0	0	0	0	0	0	0	0	7974	19	323962	1	16945	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180144																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10818	310	2102	6	42192	3240	5457	13	60569	0	0	0	0	0	0	0	0	0	0	1070	2	66436	1	7950	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180443																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3016	128	301	1	36848	4964	14168	26	54333	0	0	0	0	0	0	0	0	0	0	935	2	63960	1	5256	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180537																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5750	178	564	2	59082	5548	15556	38	80952	0	0	0	0	0	0	0	0	0	0	2359	5	92743	1	12482	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
180845																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3418	174	0	0	43380	5048	11849	22	58647	0	0	0	0	0	0	0	0	0	0	4662	8	86260	1	9739	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
181347																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6213	349	0	0	186613	11690	49204	69	242030	0	0	0	0	0	0	0	0	0	0	6612	13	322362	1	33426	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
181459																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18021	859	474	1	274519	28324	89649	119	382663	0	0	0	0	0	0	0	0	0	3419	18165	31	430207	1	32749	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
181758																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	91	8	0	0	39833	3971	25026	28	64950	0	0	0	0	0	0	0	0	0	0	14276	12	73357	1	5795	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
181963																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3346	186	0	0	126559	12111	36130	59	166035	0	0	0	0	0	0	0	0	0	0	9824	16	190105	1	18759	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
182353																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2832	131	1033	2	26798	1329	3369	7	34032	0	0	0	0	0	0	0	0	0	0	0	0	39070	1	3202	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
182652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1168	33	0	0	7949	928	0	0	9117	0	0	0	0	0	0	0	0	0	0	0	0	10398	1	1072	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
182951																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6568	286	1177	4	156110	11511	41598	68	205453	0	0	0	0	0	0	0	0	0	0	4182	11	228421	1	21893	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1205	152	0	0	27321	2509	6476	14	35002	0	0	0	0	0	0	0	0	0	0	1688	2	39507	2	4267	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1764	129	0	0	28955	3474	6837	11	37556	0	0	0	0	0	0	0	0	0	0	703	2	41021	1	5498	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4004	203	812	3	200781	14293	180770	237	386367	0	0	0	0	0	0	0	0	0	6338	34629	56	446919	1	51025	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183770																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	29691	1439	2982	9	257759	19610	49931	106	340363	0	0	0	0	0	0	0	0	0	0	922	2	378573	1	29870	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20363	1402	1517	4	143613	12934	31125	53	196618	0	0	0	0	0	0	0	0	0	0	6750	8	244470	1	37136	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
183958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15923	650	584	1	97088	9238	34887	42	148482	0	0	0	0	0	0	0	0	0	0	11773	13	171417	1	24099	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
184142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12992	1045	295	1	214113	21566	42790	88	270190	0	0	0	0	0	0	0	0	0	4903	8711	20	301185	1	28542	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
184245																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8244	862	324	1	141192	12968	39754	70	189515	0	0	0	0	0	0	0	0	0	0	9638	21	238163	1	22319	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
184656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4419	343	0	0	91835	5209	30489	59	126743	0	0	0	0	0	0	0	0	0	0	2629	7	188231	2	18767	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
184759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1161	47	0	0	27278	2639	3574	10	32013	0	0	0	0	0	0	0	0	0	0	251	1	38196	1	6033	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
185251																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	12858	1358	1669	5	14528	0	0	0	0	0	0	0	0	0	0	0	0	17389	1	2439	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
185448																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4645	187	353	1	46440	5129	11082	16	62520	0	0	0	0	0	0	0	0	0	0	1899	5	84470	2	16941	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
185457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1400	80	0	0	17811	1733	3086	6	22298	0	0	0	0	0	0	0	0	0	0	0	0	25125	1	2131	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
185859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15635	731	643	2	266335	17784	95721	128	378334	0	0	0	0	0	0	0	0	0	0	19564	39	503667	1	51399	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186221																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	27354	1978	271	1	519755	47462	144373	225	691753	0	0	0	0	0	0	0	0	0	11666	66305	94	843225	1	80955	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4980	416	288	1	60146	8724	15236	18	80651	0	0	0	0	0	0	0	0	0	0	981	3	87295	1	7503	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186717																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	55579	3054	5467	15	437819	37682	86736	121	585601	0	0	0	0	0	0	0	0	0	0	18401	25	701355	1	92135	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186744																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	34496	2133	597	2	484753	39596	226379	243	746225	0	0	0	0	0	0	0	0	0	3890	30739	47	973198	1	104706	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186838																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14522	620	897	3	199325	18529	65215	107	279959	0	0	0	0	0	0	0	0	0	2359	11688	21	321072	1	29241	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
186856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2842	84	279	1	35478	3785	12709	16	51308	0	0	0	0	0	0	0	0	0	0	1216	3	56444	1	4582	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
187358																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	728	41	0	0	15963	1348	2426	5	19117	0	0	0	0	0	0	0	0	0	0	1081	2	20885	1	1783	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
187451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2558	138	0	0	49349	3303	12435	32	64342	0	0	0	0	0	0	0	0	0	0	2367	7	70376	1	7461	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
187648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	12992	1506	0	0	12992	0	0	0	0	0	0	0	0	0	0	0	0	14776	1	1405	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
187899																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	31544	2211	0	0	218526	43814	32894	69	282962	0	0	0	0	0	0	0	0	0	0	10512	20	319661	1	26106	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
