"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
11640																																																																																						374450	0				12.8692%			47089		365905	2153	0										4594	365905	0	0.0000%	53282	0	202	53484	14.2833%	0	0	0	0	1	42495		1	0	49242	0	0	0	2153		0	0	0		0	47089	0	0	47089	0	0	0	0	0	0						0		0	0		
11837																																																																																								15867	737	737	13.5635%	26.9334%	25.6824%	15130	58912	111549	1095	0			18.9334%							3130	111549								0	0	0		0	12000	25.6824%	1	0	16225	0	0	0	1095		0	0	0		0	15130	0	0	15130	0	0	0	0	0	0	0	0	0	737	0	0		0			
12030																																																																																								71746	3723	3723	15.5247%	24.6902%	23.4090%	68023	290585	438159	98	0			16.6902%							67423	438159								0	0	0		0	600	23.4090%	1	0	68121	0	0	0	98	0	0	0	0		0	68023	0	0	68023	0	0	0	0	0	0	0	0	0	3723	0	0	0	0			
12142																																																																																						262428	0				10.9398%			27499		251367	-732	0										9599	251367	0	0.0000%	6252	0	277	6529	2.4879%	0	0	0	0	1	17900		1	0	26767	0	0	0	1714		0	-2446	0		0	27499	0	0	27499	0	0	0	0	0	0						0		0	15649		
12311			11824146	1090776	1446499	8.9538%	13.5814%	11.9199%	10377647	87061483	115902158	322994	0			5.5814%						2160103	118031809								0	0	0		9183627	10.5834%	0	11666724	1883392	197491	39963	269931		342024	-226258	-62703		8805	9214079	0	0	9214079	780000	0	383568	1163568	0	1163568	355723	0	0	1446499	0	2129651		0																																						2																	0			1																																	
12647																																																																																								19591	1076	1076	10.6373%	16.9603%	16.0288%	18515	115511	174058	0	0			8.9603%							1839	174688								0	0	0		0	17306	16.0288%	1	0	19145	0	630	0	0	0	0	0	0		0	18515	0	0	18515	0	0	0	0	0	0	0	0	0	1076	0	630	0	0			
12656																																																																																								2074	134	134	10.3788%	19.5035%	18.2434%	1940	10634	18692	0	0			11.5035%							1489	18701								0	0	0		0	460	18.2434%	1	0	1949	0	0	9	0		0	0	0		0	1940	0	0	1940	0	0	0	0	0	0	0	0	0	134	0	9		0			
12946																																																																																								176165	16934	16934	9.0472%	13.0312%	11.7785%	159231	1351875	1760002	3470	0			5.0312%							107508	1776382								0	0	0		0	68103	11.7785%	1	0	179081	14516	1864	0	3470		0	0	0		0	159231	0	0	159231	0	0	0	0	0	0	0	0	0	16934	0	16380		0			
13103																																																																																								293823	17306	17306	10.9638%	13.0221%	12.2551%	276517	2256339	2522084	-8504	7129			5.0221%							264069	2551284								0	0	0		0	34519	12.2551%	1	0	290084	10259	11812	0	-1375		0	-7129	0		0	276517	0	0	276517	0	0	0	0	0	0	0	0	0	17306	0	22071		0			
13251																																																																																								6469	501	501	11.2436%	16.1612%	14.9096%	5968	40028	53079	29	0			8.1612%							3468	53079								0	0	0		0	2500	14.9096%	1	0	5997	0	0	0	29	0	0	0	0		0	5968	0	0	5968	0	0	0	0	0	0	0	0	0	501	0	0	0	0			
13457																																																																																						24862	0				25.9473%			6348		24465	38	0										446	24465	0	0.0000%	4340	0	0	4340	17.4564%	0	0	0	0	1	5902		1	0	6386	0	0	0	38	0	0	0	0		0	6348	0	0	6348	0	0	0	0	0	0						0		0	0		
14155																																																																																								29318	2399	2399	10.6877%	15.3534%	14.0971%	26919	190954	251869	456	0			7.3534%							26556	251869								0	0	0		0	336	14.0971%	1	0	27348	0	0	0	429		0	0	0		0	26919	0	0	26919	0	0	0	0	0	0	0	0	0	2399	0	0		0			
14650																																																																																						45630	0				12.1802%			5484		45024	0	0										5074	45114	0	0.0000%	2527	0	0	2527	5.5380%	0	0	0	0	1	500		1	0	5574	90	0	0	0		0	0	0		0	5484	0	0	5484	0	0	0	0	0	0						90		0	0		
14753																																																																																						52245	0				9.2748%			4576		49338	82	0										2999	49338	0	0.0000%	4612	0	0	4612	8.8276%	0	0	0	0	1	1577		1	0	4658	0	0	0	82		0	0	0		0	4576	0	0	4576	0	0	0	0	0	0						0		0	0		
14865																																																																																						651643	0				9.4113%			49180		522564	50	41864										35376	566223	0	0.0000%	124896	0	3364	128260	19.6826%	0	0	0	0	1	15599		1	0	51025	0	1498	297	50	0	0	0	0		0	49180	0	0	49180	0	0	0	0	0	0						1795		0	0		
14977																																																																																						49561	0				19.7394%			9938		50346	0	0										9938	50346	0	0.0000%	9742	0	0	9742	19.6566%	0	0	0	0	1	0		1	0	9938	0	0	0	0	0	0	0	0		0	9938	0	0	9938	0	0	0	0	0	0						0		0	0		
16551																																																																																						361734	0				11.6111%			40284		346944	1232	0										22802	349462	0	0.0000%	24021	0	446	24467	6.7638%	0	0	0	0	1	20000		1	0	44034	2433	85	0	1232		0	0	0		0	40284	0	0	40284	0	0	0	0	0	0						2518		0	0		
16748																																																																																						88237	0				11.5100%			10034		87176	255	0										7034	87176	0	0.0000%	25	0	20	45	0.0510%	0	0	0	0	1	3000		1	0	10289	0	0	0	255		0	0	0		0	10034	0	0	10034	0	0	0	0	0	0						0		0	8683		
17110																																																																																								30060	350	350	17.6818%	20.0385%	19.8052%	29710	150011	168026	0	0			12.0385%							22424	168026								0	0	0		0	7286	19.8052%	0	0	29710	0	0	0						0	0	29710	0	0	29710	0	0	0	0	0	0	0	0	0	350	0	0		0			
17147																																																																																								1370061	121119	121119	9.6616%	13.7319%	12.5180%	1248942	9977205	12926872	66941	138431			5.7319%							506689	13632101								0	0	0		0	1309052	12.5180%	1	0	1882682	542521	24277	0	75638		-691	-8005	0		0	1248942	0	0	1248942	0	0	0	0	0	0	0	0	0	121119	0	566798		0			
17259																																																																																						62272	0				9.5339%			5789		60720	307	0										4251	60720	0	0.0000%	1625	0	147	1772	2.8456%	0	0	0	0	1	1538		1	0	6096	0	0	0	307		0	0	0		0	5789	0	0	5789	0	0	0	0	0	0						0		0	0		
17950																																																																																								61538	4243	4243	8.7634%	18.1970%	16.9423%	57295	338177	653802	7849	0			10.1970%							29091	659160								0	0	0		0	33562	16.9423%	1	0	70502	3163	2195	0	7849	0	0	0	0		0	57295	0	0	57295	0	0	0	0	0	0	0	0	0	4243	0	5358	0	0			
17978																																																																																						304645	0				40.5068%			122071		301359	0	0										122071	301359	0	0.0000%	10697	0	0	10697	3.5113%	0	0	0	0	1	0		1	0	122071	0	0	0	0	0	0	0	0		0	122071	0	0	122071	0	0	0	0	0	0						0		0	0		
18050																																																																																								74849	5051	5051	10.4829%	18.5489%	17.2972%	69798	403523	665830	6486	0			10.5489%							60913	665830								0	0	0		0	8885	17.2972%	1	0	76284	0	0	0	6486		0	0	0		0	69798	0	0	69798	0	0	0	0	0	0	0	0	0	5051	0	0		0			
18827																																																																																						1613304	0				8.7675%			139639		1592682	982	0										44746	1603108	0	0.0000%	226319	0	5669	231988	14.3797%	0	0	0	0	1	105319		1	0	151047	9122	1289	14	2143		-944	-216	0		0	139639	0	0	139639	0	0	0	0	0	0						10426		0	37452		
18836																																																																																						173407	0				10.4311%			17873		171343	163	0										16017	171343	0	0.0000%	14376	0	74	14450	8.3330%	0	0	0	0	1	1856		1	0	18036	0	0	0	163		0	0	0		0	17873	0	0	17873	0	0	0	0	0	0						0		0	0		
18854																																																																																								109436	9545	9545	10.2977%	14.3382%	13.0876%	99891	763247	970035	0	0			6.3382%							86327	970709								0	0	0		0	14238	13.0876%	1	0	100565	0	674	0	0		0	0	0		0	99891	0	0	99891	0	0	0	0	0	0	0	0	0	9545	0	674		0			
19356																																																																																						100518	0				9.0281%			8914		98736	108	0										3740	99537	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	5975		1	0	9823	762	39	0	108	0	0	0	0		0	8914	0	0	8914	0	0	0	0	0	0						801		0	6301		
19936																																																																																								35275	2540	2540	9.0715%	17.4660%	16.2083%	32735	201964	360854	1029	0			9.4660%							18735	360854								0	0	0		0	14000	16.2083%	1	0	33764	0	0	0	1029		0	0	0		0	32735	0	0	32735	0	0	0	0	0	0	0	0	0	2540	0	0		0			
19972																																																																																								21601	400	400	19.8441%	54.5452%	53.5352%	21201	39602	106838	0	0			46.5452%							21201	106838								0	0	0		0	0	53.5352%	1	0	21201	0	0	0	0		0	0	0		0	21201	0	0	21201	0	0	0	0	0	0	0	0	0	400	0	0		0			
20053																																																																																						131901	0				12.3567%			15345		124184	141	0										9142	124184	0	0.0000%	13231	0	153	13384	10.1470%	0	0	0	0	1	6203		1	0	15486	0	0	0	141	0	0	0	0		0	15345	0	0	15345	0	0	0	0	0	0						0		0	0		
20633																																																																																						322931	0				11.2200%			35655		317782	39	0										31733	317782	0	0.0000%	13094	0	0	13094	4.0547%	0	0	0	0	1	3922		1	0	35694	0	0	0	772		0	-733	0		0	35655	0	0	35655	0	0	0	0	0	0						0		0	1603		
20857																																																																																								15816	1003	1003	10.1466%	15.7816%	14.7808%	14813	100218	145990	2306	0			7.7816%							956	146132								0	0	0		0	14000	14.7808%	1	0	17262	142	0	0	2311		-4	0	0		0	14813	0	0	14813	0	0	0	0	0	0	0	0	0	1003	0	142		0			
21256																																																																																						11398	0				11.4531%			1254		10949	10	0										654	10949	0	0.0000%	83	0	5	88	0.7721%	0	0	0	0	1	600		1	0	1264	0	0	0	10		0	0	0		0	1254	0	0	1254	0	0	0	0	0	0						0		0	0		
21359																																																																																								6475	404	404	10.2989%	18.4053%	17.2570%	6071	35180	58948	240	0			10.4053%							2305	59082								0	0	0		0	3900	17.2570%	1	0	6445	0	134	0	240		0	0	0		0	6071	0	0	6071	0	0	0	0	0	0	0	0	0	404	0	134		0			
21658																																																																																						196440	0				9.6195%			18153		188711	1218	0										13896	188711	0	0.0000%	19115	0	44	19159	9.7531%	0	0	0	0	1	4257		1	0	19371	0	0	0	1218		0	0	0		0	18153	0	0	18153	0	0	0	0	0	0						0		0	0		
22048																																																																																								25636	2070	2070	10.1512%	13.4533%	12.3670%	23566	190555	232149	265	0			5.4533%							16041	232149								0	0	0		0	7525	12.3670%	1	0	23831	0	0	0	265		0	0	0		0	23566	0	0	23566	0	0	0	0	0	0	0	0	0	2070	0	0		0			
22543																																																																																						271468	0				9.6603%			24332		251877	173	0										12078	251877	0	0.0000%	7153	0	1248	8401	3.0947%	0	0	0	0	1	12300		1	0	24551	0	0	0	219		0	0	0		0	24332	0	0	24332	0	0	0	0	0	0						0		0	41651		
22552																																																																																						109084	0				8.8139%			9262		105084	6	0										2256	105084	0	0.0000%	0	0	167	167	0.1531%	0	0	0	0	1	7000		1	0	9262	0	0	0	0		0	0	0		0	9262	0	0	9262	0	0	0	0	0	0						0		0	14774		
22730																																																																																								19983	1239	1239	8.9563%	15.9677%	14.9777%	18744	125146	209282	3026	0			7.9677%							18194	209282								0	0	0		0	550	14.9777%	1	0	21770	0	0	0	3026		0	0	0		0	18744	0	0	18744	0	0	0	0	0	0	0	0	0	1239	0	0		0			
23456																																																																																								28647	1937	1937	11.4916%	18.5058%	17.2545%	26710	154800	232431	1953	0			10.5058%							25572	232431								0	0	0		0	1138	17.2545%	1	0	28663	0	0	0	1953		0	0	0		0	26710	0	0	26710	0	0	0	0	0	0	0	0	0	1937	0	0		0			
23504																																																																																								525748	40412	40412	8.3538%	13.1455%	12.1350%	485336	3999457	5809789	-8762	-6581			5.1455%			2				282082	5910648								0	0	0		0	310694	12.1350%	1	0	584014	105950	1490	0	6343		-8525	-6580	0		0	485336	0	0	485336	0	0	0	0	0	0	0	0	0	40412	0	107440		0			
23643																																																																																						245039	0				9.9405%			21923		220542	676	0										19423	220542	0	0.0000%	0	0	806	806	0.3289%	0	0	0	0	1	2500		1	0	22599	0	0	0	676		0	0	0		0	21923	0	0	21923	0	0	0	0	0	0						0		0	806		
23755																																																																																								22731	1721	1721	8.7676%	14.2684%	13.1881%	21010	159310	239631	1166	0			6.2684%							16318	239664								0	0	0		0	4725	13.1881%	1	0	22209	0	33	0	1166		0	0	0		0	21010	0	0	21010	0	0	0	0	0	0	0	0	0	1721	0	33		0			
24006																																																																																								228949	8639	8639	12.5120%	17.6451%	16.9792%	220310	1297525	1760795	-6403	-6831			9.6451%							132653	1760299								0	0	0		0	93972	16.9792%	1	20	220242	6106	229	0	428		0	-6831	0		0	220310	0	0	220310	0	0	0	0	0	0	0	0	0	8639	0	6335		0			
24378																																																																																						66345	0				11.1963%			7327		65441	11	0										7327	65441	0	0.0000%	1899	0	0	1899	2.8600%	0	0	0	0	1	0		1	0	7338	0	0	0	11	0	0	0	0		0	7327	0	0	7327	0	0	0	0	0	0						0		0	0		
24453																																																																																								41133	3180	3180	10.5738%	16.2314%	14.9766%	37953	253416	358935	443	0			8.2314%							9077	360953								0	0	0		0	30894	14.9766%	1	0	40414	2018	0	0	443		0	0	0		0	37953	0	0	37953	0	0	0	0	0	0	0	0	0	3180	0	2018		0			
24659																																																																																								8567	598	598	7.9315%	13.9219%	12.9501%	7969	61536	100473	0	0			5.9219%							2087	102591								0	0	0		0	8000	12.9501%	1	0	10087	1813	305	0	0	0	0	0	0		0	7969	0	0	7969	0	0	0	0	0	0	0	0	0	598	0	2118	0	0			
24668																																																																																						1979541	0				12.8841%			249017		1932754	11148	0										92132	1933082	0	0.0000%	425622	0	9180	434802	21.9648%	0	0	0	0	1	157213		1	0	260493	328	0	0	11148		0	0	0		0	249017	0	0	249017	0	0	0	0	0	0						328		0	0		
24949																																																																																								49806	4253	4253	10.6404%	14.7400%	13.4813%	45553	337898	428115	1439	0			6.7400%							11241	428826								0	0	0		0	35023	13.4813%	1	0	47703	0	0	711	1439		0	0	0		0	45553	0	0	45553	0	0	0	0	0	0	0	0	0	4253	0	711		0			
25357																																																																																								47248	4575	4575	9.2845%	12.7514%	11.5167%	42673	370531	459614	490	0			4.7514%		0					6961	462417								0	0	0		0	38515	11.5167%	1	0	45966	1934	869	0	490	0	0	0	0		0	42673	0	0	42673	0	0	0	0	0	0	0	0	0	4575	0	2803	0	0			
25647																																																																																								20549	1973	1973	7.6325%	13.1183%	11.8587%	18576	156644	243379	717	25277			5.1183%							-4853	270343								0	0	1687		0	25091	11.8587%	1	0	20955	0	0	0	692	0	0	0	0		0	20263	0	1687	18576	0	0	0	0	0	0	0	0	0	1973	0	1687	0	0			
26176																																																																																								51526	3251	3251	9.7096%	17.1526%	16.0704%	48275	300397	497187	209	0			9.1526%							21536	499501								0	0	0		0	29053	16.0704%	1	0	50798	0	0	2314	209		0	0	0		0	48275	0	0	48275	0	0	0	0	0	0	0	0	0	3251	0	2314		0			
26457																																																																																						34218	0				10.6125%			3474		32735	18	0										3124	32735	0	0.0000%	3587	0	60	3647	10.6581%	0	0	0	0	1	350		1	0	3492	0	0	0	18		0	0	0		0	3474	0	0	3474	0	0	0	0	0	0						0		0	0		
26765																																																																																								291088	21541	21541	11.0204%	14.0168%	12.9796%	269547	2076704	2445901	2426	0			6.0168%							5308	2457654								0	0	0		0	275992	12.9796%	1	0	283726	3454	8299	0	2426		0	0	0		0	269547	0	0	269547	0	0	0	0	0	0	0	0	0	21541	0	11753		0			
27070																																																																																								112756	3449	3449	14.0668%	26.2011%	25.3997%	109307	430348	777059	2829	8305			18.2011%							138816	814873								0	0	0		0	0	25.3997%	1	0	141645	27751	1758	0	2829		0	0	0		0	109307	0	0	109307	0	0	0	0	0	0	0	0	0	3449	0	29509		0			
27548																																																																																								105743	9106	9106	9.2088%	14.5348%	13.2831%	96637	727517	1049401	7746	0			6.5348%							52210	1061078								0	0	0		0	56104	13.2831%	1	0	116060	10228	1449	0	8491		-745	0	0		0	96637	0	0	96637	0	0	0	0	0	0	0	0	0	9106	0	11677		0			
27614																																																																																								39660	1318	1318	8.5167%	18.0442%	17.4445%	38342	219794	450198	4963	0			10.0442%							33617	453127								0	0	0		0	7654	17.4445%	1	0	46234	2654	275	0	4963	0	0	0	0		0	38342	0	0	38342	0	0	0	0	0	0	0	0	0	1318	0	2929	0	0			
27847																																																																																								71876	5406	5406	9.9148%	16.0467%	14.8398%	66470	447917	670413	5619	0			8.0467%							58058	670413								0	0	0		0	8412	14.8398%	1	0	72089	0	0	0	5619		0	0	0		0	66470	0	0	66470	0	0	0	0	0	0	0	0	0	5406	0	0		0			
28013																																																																																						5050101	0				11.8561%			599658		5057809	14675	104										254042	5096983	13308	0.2635%	209773	0	4867	214640	4.2502%	0	0	0	0	1	384686		1	0	653403	38411	659	0	14571		0	104	0		0	599658	0	0	599658	0	0	0	0	0	0						39070		0	0		
28152																																																																																								15605	1448	1448	8.5764%	13.3758%	12.1346%	14157	116666	165069	1146	0			5.3758%							3052	165069								0	0	0		0	11105	12.1346%	1	0	15303	0	0	0	1193		-47	0	0		0	14157	0	0	14157	0	0	0	0	0	0	0	0	0	1448	0	0		0			
28675																																																																																								19928	756	756	10.6140%	17.7234%	17.0510%	19172	112439	180630	106	0			9.7234%							19172	180630								0	0	0		0	0	17.0510%	1	0	19278	0	0	0	106		0	0	0		0	19172	0	0	19172	0	0	0	0	0	0	0	0	0	756	0	0		0			
28732																																																																																						112443	0				12.0455%			13368		110979	193	0										12811	110979	0	0.0000%	16097	0	1530	17627	15.6764%	0	0	0	0	1	557		1	0	13561	0	0	0	193		0	0	0		0	13368	0	0	13368	0	0	0	0	0	0						0		0	866		
29476																																																																																								12355	846	846	11.6687%	18.3423%	17.0863%	11509	67358	98631	15	0			10.3423%							5682	98830								0	0	0		0	6026	17.0863%	1	0	11723	199	0	0	15	0	0	0	0		0	11509	0	0	11509	0	0	0	0	0	0	0	0	0	846	0	199	0	0			
29636																																																																																								101858	4257	4257	7.4361%	13.8068%	13.2298%	97601	737737	1312531	5671	0			5.8068%							4691	1326428								0	0	0		0	106807	13.2298%	1	0	117169	13030	513	354	5671		0	0	0		0	97601	0	0	97601	0	0	0	0	0	0	0	0	0	4257	0	13897		0			
29878																																																																																								667641	14764	14764	32.5268%	44.9468%	43.9529%	652877	1485403	2007198	-214	0			36.9468%							652877	2007198								0	0	0		0	0	43.9529%	1	0	652663	0	0	0	3235	0	0	-3449	0		0	652877	0	0	652877	0	0	0	0	0	0	0	0	0	14764	0	0	0	0			
30052																																																																																						41740	0				11.7231%			4376		37328	0	0										2845	37328	0	0.0000%	2716	0	0	2716	6.5069%	0	0	0	0	1	1531		1	0	4376	0	0	0	0		0	0	0		0	4376	0	0	4376	0	0	0	0	0	0						0		0	0		
30502																																																																																								107735	7844	7844	10.2603%	17.1746%	15.9241%	99891	627293	973572	2682	0			9.1746%							72896	980853								0	0	0		0	34276	15.9241%	1	0	109854	7281	0	0	2682		0	0	0		0	99891	0	0	99891	0	0	0	0	0	0	0	0	0	7844	0	7281		0			
30650																																																																																								16407	1127	1127	11.2610%	17.6349%	16.4236%	15280	93037	135690	521	0			9.6349%							1040	135690								0	0	0		0	14240	16.4236%	1	0	15801	0	0	0	521		0	0	0		0	15280	0	0	15280	0	0	0	0	0	0	0	0	0	1127	0	0		0			
30810			13029376	1169273	2088833	9.5203%	14.5433%	12.2118%	10940543	89590033	114917473	336119	0			6.2118%						6351708	114919404								0	0	0		4590766	12.2118%	0	11278593	0	1931	0	352097		-15978	0	0		0	10940543	0	0	10940543	0	0	0	0	0	0	919560	0	0	2088833	0	1931		0																																						2																	0			1																																	
31134																																																																																								27131	1109	1109	16.8337%	30.6167%	29.3652%	26022	88615	154583	346	0			22.6167%							25572	154583								0	0	0		0	450	29.3652%	1	0	26368	0	0	0	346		0	0	0		0	26022	0	0	26022	0	0	0	0	0	0	0	0	0	1109	0	0		0			
31255																																																																																								82915	7218	7218	9.4634%	14.3676%	13.1169%	75697	577097	799889	5352	6220			6.3676%							42505	807217								0	0	0		0	34300	13.1169%	1	0	82157	1108	0	0	5352		0	0	0		0	75697	0	0	75697	0	0	0	0	0	0	0	0	0	7218	0	1108		0			
31657																																																																																						165672	0				13.5117%			22032		163059	0	0										19762	163059	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	2270		1	0	22032	0	0	0	0		0	0	0		0	22032	0	0	22032	0	0	0	0	0	0						0		0	5618		
31826																																																																																								43719	2916	2916	11.6851%	17.4544%	16.2902%	40803	250475	349187	735	0			9.4544%							40068	350052								0	0	0		0	1600	16.2902%	1	0	42403	865	0	0	735		0	0	0		0	40803	0	0	40803	0	0	0	0	0	0	0	0	0	2916	0	865		0			
31835																																																																																								16635	1315	1315	9.8708%	12.8942%	11.8750%	15320	129011	155206	-771	1177			4.8942%		0					-8	156383								0	0	0		0	15328	11.8750%	1	0	14549	0	0	0	648		0	-1419	0		0	15320	0	0	15320	0	0	0	0	0	0	0	0	0	1315	0	0		0			
32234																																																																																								18116	162	162	9.8042%	19.8275%	19.6502%	17954	91368	183125	-1875	7350			11.8275%							6429	191343								0	0	0		0	12393	19.6502%	1	0	16947	0	868	0	-1875	0	0	0	0		0	17954	0	0	17954	0	0	0	0	0	0	0	0	0	162	0	868	0	0			
32766																																																																																								24049	217	217	18.8327%	66.2489%	65.6511%	23832	36301	126546	0	0			58.2489%							-927	129159								0	0	0		0	27371	65.6511%	1	0	26444	1062	1550	0	0	0	0	0	0		0	23832	0	0	23832	0	0	0	0	0	0	0	0	0	217	0	2613	0	0			
32971																																																																																								35674	2121	2121	10.7186%	17.5916%	16.5457%	33553	202790	313034	1268	0			9.5916%							33553	313034								0	0	0		0	0	16.5457%	1	0	34821	0	0	0	1268		0	0	0		0	33553	0	0	33553	0	0	0	0	0	0	0	0	0	2121	0	0		0			
33147																																																																																								30223	2710	2710	8.4876%	14.0048%	12.7491%	27513	215804	324157	336	0			6.0048%							15538	324157								0	0	0		0	11975	12.7491%	1	0	27849	0	0	0	336		0	0	0		0	27513	0	0	27513	0	0	0	0	0	0	0	0	0	2710	0	0		0			
33259																																																																																								101278	6831	6831	10.3502%	14.5034%	13.5252%	94447	698305	912517	811	0			6.5034%							54804	912517								0	0	0		0	39643	13.5252%	1	0	95258	0	0	0	811		0	0	0		0	94447	0	0	94447	0	0	0	0	0	0	0	0	0	6831	0	0		0			
33268																																																																																						188791	0				10.1535%			18285		180085	3231	0										11285	180085	0	0.0000%	2370	0	111	2481	1.3142%	0	0	0	0	1	7000		1	0	21516	0	0	0	3231	0	0	0	0		0	18285	0	0	18285	0	0	0	0	0	0						0		0	10284		
33370																																																																																						26617	0				13.2170%			3500		26481	0	0										3606	26587	0	0.0000%	697	0	0	697	2.6186%	0	0	0	0	1	0		1	0	3606	0	0	106	0		0	0	0		0	3500	0	0	3500	0	0	0	0	0	0						106		0	0		
33839																																																																																								4426	93	93	11.3844%	21.5461%	21.0934%	4333	20542	38061	55	0			13.5461%							3583	38061								0	0	0		0	750	21.0934%	1	0	4388	0	0	0	55	0	0	0	0		0	4333	0	0	4333	0	0	0	0	0	0	0	0	0	93	0	0	0	0			
33857																																																																																								94789	9583	9583	9.2523%	10.8663%	9.7677%	85206	872321	920912	1257	12681			2.8663%							30419	948806								0	0	0		0	70000	9.7677%	1	0	101676	15213	0	0	1257	0	0	0	0		0	85206	0	0	85206	0	0	0	0	0	0	0	0	0	9583	0	15213	0	0			
34425																																																																																								135239	12118	12118	10.2515%	13.3479%	12.1519%	123121	1013182	1201009	1173	22684			5.3479%							33260	1224663								0	0	0		0	90831	12.1519%	1	0	125264	0	970	0	1518	0	0	-345	0		0	123121	0	0	123121	0	0	0	0	0	0	0	0	0	12118	0	970	0	0			
34434																																																																																								35840	2099	2099	9.2148%	13.5988%	12.8024%	33741	263552	366162	579	0			5.5988%							19944	366765								0	0	0		0	14400	12.8024%	1	0	34923	603	0	0	579		0	0	0		0	33741	0	0	33741	0	0	0	0	0	0	0	0	0	2099	0	603		0			
34537																																																																																								885445	62144	62144	10.7035%	16.5051%	15.3467%	823301	5364686	7691888	17294	1479			8.5051%			2				198252	7924312								0	0	0		0	855992	15.3466%	1	0	1071538	215766	12631	2548	17294		0	0	0		0	823299	0	0	823299	0	0	2	2	0	2	0	0	0	62144	0	230945		0			
34555																																																																																						306571	0				10.0771%			30434		302012	2522	0										28898	302776	0	0.0000%	21562	0	1351	22913	7.4740%	0	0	0	0	1	2300		1	0	33720	764	0	0	2522		0	0	0		0	30434	0	0	30434	0	0	0	0	0	0						764		0	0		
