"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
982553	0	0	0	0	0	0	0	0	0	58921	0	0	0	0	0	65768	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	13546	135	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	4579	678	11089	49422	0	0	0	0	0	3830	0	0	292	0	-606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18125	1430	11089	53090	0	286	5545	53090	58921	0	0	0	7720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82317	0	82317	
982937	0	0	0	0	0	0	0	0	3329	219651	0	0	0	0	0	183371	0	0	0	379	379	0	0	0	379	0	0	0	0	0	0	0	0	35723	259	0	0	0	1964	822	0	105	18530	4959	0	0	0	0	0	0	0	0	0	1129	35059	147183	0	0	0	0	0	65429	10944	76	34	113	4933	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	1482	0	0	0	54329	8345	35994	203314	0	1669	17997	203314	222980	0	0	0	24078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305919	0	294975	
983055	0	0	0	0	0	0	0	0	5	9277	0	0	0	0	0	7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5169	1013	0	0	0	400	0	0	0	0	4160	0	151	0	0	0	0	0	0	0	106	1293	6363	0	0	0	0	0	392	0	4	61	0	-121	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	209	0	0	0	5173	7819	1293	7071	0	1564	647	7071	9282	0	2079	2079	3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20917	0	20917	
983130	0	0	0	0	0	0	0	0	0	42703	0	0	0	0	0	30768	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	1106	114	0	0	0	0	0	0	-1209	1710	49556	1561	3162	0	0	0	0	0	0	0	0	13045	17723	0	0	0	0	0	3411	0	0	152	0	-1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816	56272	14606	24146	0	11254	7303	24146	42703	0	6450	6450	11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97145	0	97145	
983158	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	28650	0	0	0	63	63	0	0	0	63	0	0	0	0	0	0	0	0	1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7602	93	20956	0	0	0	0	0	1047	0	0	0	0	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315	0	1685	0	630	0	0	0	1276	11287	93	22696	0	2257	47	22696	25000	0	2000	2000	3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33161	0	33161	
983215	0	0	0	0	0	0	0	0	142	24391	0	0	0	0	0	19024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3437	3812	0	0	0	0	0	0	-567	884	9710	10174	457	0	0	0	0	0	0	0	0	10038	8986	0	0	0	0	0	1929	0	0	173	0	-1016	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	314	0	0	0	4321	13695	20212	11688	0	2739	10106	11688	24533	0	0	0	6789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49114	0	49114	
983372	0	0	0	0	0	0	0	0	251	139614	0	0	0	0	0	149725	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	11480	385	0	0	0	0	0	0	44	210	4768	797	2	0	0	0	1585	0	0	0	12646	24615	112464	0	0	0	0	0	9297	0	0	1721	0	-1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455	0	26	27	2402	0	0	0	11690	19546	27024	122444	0	3909	13512	122444	139865	0	0	0	20638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176294	0	176184	
983457	0	0	0	0	0	0	0	0	61668	715318	0	0	0	0	0	482152	0	0	0	7	7	0	0	0	7	0	0	9836	0	0	0	0	0	237511	8444	0	0	0	0	0	0	-21550	24624	704644	9039	36805	0	0	0	0	7495	0	1820	0	51038	429294	0	0	0	0	0	144763	9867	9278	6192	0	-81453	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9940	0	0	0	9940	0	0	0	273233	719280	60077	603091	0	143856	30039	603091	776986	0	0	0	295630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617771	0	1607935	
983550	0	0	0	0	0	0	0	0	657	83888	0	0	0	0	0	71477	0	0	0	120	120	0	0	0	120	0	0	0	0	0	0	0	0	5329	6909	0	0	0	0	0	0	-252	5003	33017	2158	400	0	0	0	0	0	0	0	2311	13929	55237	0	0	0	0	0	9397	0	0	1301	0	-1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3887	0	0	0	3887	0	0	0	10332	43806	16087	67740	0	8761	8044	67740	84545	0	268	268	15007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135256	0	135256	
983671	0	0	0	0	0	0	0	0	1248	350934	0	0	0	0	0	326959	607	7588	7588	200	200	0	0	0	200	0	0	1151	0	0	0	0	0	15745	8701	0	0	0	0	0	0	-19	27282	66482	1386	893	0	0	0	0	97	0	0	8556	92982	225421	0	0	0	0	0	61475	11803	0	4735	0	6124	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8108	0	0	0	8107	0	0	0	43027	88474	94368	287303	0	17695	47184	287303	352182	0	0	0	56013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504173	0	492370	
984258	0	0	0	0	0	0	0	0	0	245612	0	0	0	0	0	189191	0	0	0	1572	1572	0	0	0	1572	0	0	4650	0	0	0	0	0	13950	7092	0	0	0	6681	984	0	1441	14457	221534	10673	1000	0	0	0	0	0	0	4657	0	32387	152147	0	0	0	0	0	24156	4650	427	906	0	3417	576	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2855	0	1125	0	1730	0	0	0	33491	241960	44044	175198	0	48392	22022	175198	245612	0	4622	4622	39022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486590	0	481940	
984351	0	0	0	0	0	0	0	0	0	38742	0	0	0	0	0	21768	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	632	6106	0	0	0	0	0	0	-151	6908	56194	0	0	0	0	0	0	0	0	0	0	2241	19527	0	0	0	0	0	4332	69	0	0	0	-431	73	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298	0	0	0	1298	0	0	0	7540	62300	2241	25161	0	12460	1121	25161	38742	0	0	0	8279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98356	0	98287	
984379	0	0	0	0	0	0	0	0	5769	694476	0	0	0	0	0	622855	0	0	0	3368	3368	0	0	0	3368	0	0	0	0	0	0	0	0	78761	15645	0	0	0	7946	13711	0	929	90021	82813	22039	9985	0	0	0	18689	0	0	9651	0	64240	548964	0	0	0	0	0	32435	0	1936	2170	0	-13272	2547	0	0	0	2547	3331	0	0	0	3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22544	0	0	0	22544	0	0	0	180369	109186	118679	619068	0	21837	59340	619068	700245	0	612	612	115250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	955122	0	955122	
984454	0	0	0	0	0	0	0	0	237	41344	0	0	0	0	0	38911	0	0	0	595	595	0	0	0	595	0	0	0	0	0	0	0	0	6144	25	0	0	0	0	0	0	-13	0	2373	0	627	0	0	0	0	120	0	0	1904	5664	31343	0	0	0	0	0	3948	0	0	197	25	-770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425	0	0	0	1425	0	0	0	6144	4499	5689	37836	0	900	2845	37836	41581	0	0	0	5308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51804	0	51804	
984650	0	0	0	0	0	0	0	0	0	3398	0	0	0	0	0	1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2375	68	0	0	0	2507	738	0	-273	0	2497	760	0	0	0	0	0	0	0	0	0	85	1298	0	0	0	0	0	294	0	0	0	0	-310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2375	5072	1583	1592	0	1014	792	1592	3398	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10207	0	10197	
984856	0	0	0	0	0	0	0	0	293	72049	0	0	0	0	0	64576	0	0	0	143	143	0	0	0	143	0	0	0	0	0	0	0	0	0	9529	0	0	0	0	0	0	-678	0	5841	19848	0	0	0	0	0	0	0	0	0	20890	43686	0	0	0	0	0	5070	0	0	0	0	-1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15370	40738	48899	0	3074	20369	48899	72342	0	0	0	11230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102043	0	102043	
985451	0	0	0	0	0	0	0	0	124	54272	0	0	0	0	0	47206	0	0	0	0	0	0	0	0	0	0	0	944	0	0	0	0	0	2097	1258	0	0	0	45	0	0	805	4228	44910	10500	3722	0	0	0	0	0	0	0	0	25951	21255	0	0	0	0	0	2660	944	33	222	337	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	179	0	0	0	6358	48610	36788	26280	0	9722	18394	26280	54396	0	2175	2175	12635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117382	0	116438	
985479	0	0	0	0	0	0	0	0	13	237910	0	0	0	0	0	252813	0	0	0	207	207	0	0	0	207	0	0	1802	28	0	0	0	0	7752	4866	0	0	1316	4492	874	0	1448	10011	95782	2665	726	0	0	0	0	0	0	1923	0	129833	121057	0	0	0	0	0	26129	861	84	5395	20	-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8130	0	0	1539	6591	0	0	0	21086	110535	134931	148350	0	22107	67466	148350	237923	0	0	0	35541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405887	969	405026	
985554	0	0	0	0	0	0	0	0	159	46637	0	0	0	0	0	45265	0	0	0	0	0	0	0	0	0	0	0	799	0	0	0	0	0	392	12975	0	0	0	0	0	0	52	0	3038	454	0	0	0	0	0	0	0	0	1715	7870	35680	0	0	0	0	0	4003	799	0	305	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	417	0	0	0	392	18190	8324	38996	0	3638	4162	38996	46796	0	157	157	7991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66290	0	65491	
986159	0	0	0	0	0	0	0	0	99	49666	0	0	0	0	0	43078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8027	0	0	0	0	0	0	81	0	1610	11743	0	0	0	0	0	0	0	0	0	8835	34243	0	0	0	0	0	3176	0	0	0	0	-640	0	0	0	0	0	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9637	20578	37549	0	1927	10289	37549	49765	0	0	0	7141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68729	0	68729	
986551	0	0	0	0	0	0	0	0	59	59927	0	0	0	0	0	54352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	12087	0	0	0	87	292	0	9	0	10218	0	0	0	0	0	0	0	0	0	0	11002	43350	0	0	0	0	0	6473	0	0	281	0	-800	0	0	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	23237	11294	49692	0	4647	5647	49692	59986	0	564	564	10455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86568	0	86568	
986672	0	0	0	0	0	0	0	0	2052	587449	0	0	0	0	0	537676	0	0	0	31	31	0	0	0	31	0	0	195	0	0	0	0	0	5478	22618	0	0	0	0	0	0	3003	129225	147094	55410	4204	0	0	0	0	0	0	3234	4434	186714	343295	0	0	0	0	0	51575	0	0	4428	0	-6396	0	0	0	0	0	57	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38032	0	0	85	37947	0	0	0	137937	178574	242209	432681	0	35715	121105	432681	589501	0	0	0	105099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951909	0	951714	
986757	0	0	0	0	0	0	0	0	379	20328	0	0	0	0	0	18126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	1388	0	0	0	200	175	0	57	1011	1155	945	0	0	0	0	0	0	0	0	0	752	17374	0	0	0	0	0	701	0	75	161	20	-581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	541	0	0	0	1359	7004	1892	18360	0	1401	946	18360	20707	0	4100	4100	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27479	0	27479	
986935	0	0	0	0	0	0	0	0	181	102978	0	0	0	0	3140	72906	0	0	0	401	401	0	0	0	401	0	0	0	0	0	0	0	0	0	0	16917	0	157	1453	5460	0	-536	385	19211	0	0	0	0	0	0	0	0	0	0	0	72906	0	0	0	0	0	2932	0	0	0	0	-2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	20664	5460	96296	0	4133	2730	96296	103159	0	0	3140	13841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124084	0	124084	
987053	0	0	0	0	0	0	0	0	3348	180314	0	0	0	0	0	164897	0	0	0	1488	1488	0	0	0	1488	0	0	2892	134	0	0	0	0	5054	8462	0	0	0	0	0	300	-656	14734	50226	545	0	0	0	0	6995	0	0	0	1144	36171	127582	0	0	0	0	0	22921	3026	51	1155	4	-3274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1552	1552	0	0	0	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19839	60987	43715	149607	0	12197	21858	149607	183662	0	0	0	22377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267254	0	264228	
987231	0	0	0	0	0	0	0	0	0	98282	0	0	0	0	0	89504	0	0	0	381	381	0	0	0	381	0	0	563	0	0	0	0	0	751	2356	0	0	0	17672	3736	0	414	0	16294	0	0	0	0	0	0	0	0	0	343	11423	77738	0	0	0	0	0	4921	563	0	361	47	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071	0	0	0	1071	0	0	0	751	37696	15206	83140	0	7539	7603	83140	98282	0	670	670	13057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133670	0	133107	
987259	0	0	0	0	0	0	0	0	0	107523	0	0	0	0	0	99747	0	0	0	354	354	0	0	0	354	0	0	1532	0	0	0	0	0	731	4479	0	0	0	10809	2082	0	-14	0	805	270	0	0	0	0	0	0	0	0	0	195	99552	0	0	0	0	0	5018	1532	0	779	1	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	262	0	0	0	731	16875	2548	102874	0	3375	1274	102874	107523	0	3	3	11537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118608	0	117076	
987352	0	0	0	0	0	0	0	0	0	162352	0	0	0	0	0	161419	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	14831	4042	0	0	0	0	41	0	-253	31386	42770	75	0	0	0	0	377	0	0	0	0	26189	135230	0	0	0	0	0	5896	913	346	752	79	-1239	0	0	0	0	0	422	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46563	47564	26761	139458	0	9513	13381	139458	162352	0	0	0	25809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260942	0	260029	
987576	0	0	0	0	0	0	0	0	98	8460	0	0	0	0	0	10702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4354	0	0	0	15830	6696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7448	3254	0	0	0	0	0	387	0	23	121	53	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20207	6817	7501	3444	0	1363	3751	3444	8558	0	0	0	6353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37764	0	37764	
987651	0	0	0	0	0	0	0	0	0	70267	0	0	0	0	0	55141	2196	14651	14651	541	541	0	0	0	541	0	0	409	0	0	0	0	0	548	4252	0	0	0	0	0	0	-71	9202	14788	620	317	0	0	0	0	0	0	0	1380	15509	38252	0	0	0	0	0	4977	409	0	1009	0	-287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	582	0	0	0	9750	21499	16129	57902	0	4300	8065	57902	70267	0	70	70	9907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88472	0	88063	
987848	0	0	0	0	0	0	0	0	150	68209	0	0	0	0	0	64606	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	1666	1222	0	0	0	0	0	0	-375	5129	22577	8454	0	0	0	0	0	0	0	350	304	20807	43145	0	0	0	0	0	5245	440	14	445	286	-939	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2212	0	0	1486	726	0	0	0	7159	24548	31033	47932	0	4910	15517	47932	68359	0	0	0	9043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109266	0	108826	
988144	0	0	0	0	0	0	0	624	0	113769	0	0	0	0	0	155659	0	0	0	128	128	0	0	0	128	0	0	175	0	0	0	0	0	27562	7692	0	0	0	0	0	0	624	14088	36299	10104	16209	0	0	0	0	0	0	31006	6841	81342	36470	0	0	0	0	0	5798	175	183	851	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72839	53248	91446	57396	0	10650	45723	57396	113769	0	1565	1565	26163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280425	0	280250	
988153	0	0	0	0	0	0	0	0	2245	328005	0	0	0	0	0	273930	0	0	0	718	718	0	0	0	718	0	0	501	0	0	0	0	0	14061	7642	0	0	0	0	0	0	67	5139	52622	90171	12	0	0	0	0	398	0	0	338	30559	243033	0	0	0	0	0	11749	501	0	0	0	-5805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2356	0	0	0	2356	0	0	0	19200	60602	120730	257765	0	12120	60365	257765	330250	0	0	0	50034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455049	0	454548	
988256	0	0	0	0	0	0	0	0	71	15234	0	0	0	0	0	10239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6976	585	0	0	0	0	0	0	76	0	3025	0	4489	0	0	0	0	0	0	0	0	1476	8763	0	0	0	0	0	405	0	6	0	0	-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6982	4580	1476	13651	0	916	738	13651	15305	0	970	970	6624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26765	0	26765	
988452	0	0	0	0	0	0	0	0	0	98050	0	0	0	0	0	65559	0	0	0	442	442	0	0	0	442	0	0	0	0	0	0	0	0	3275	1494	0	0	0	0	0	0	-841	30111	58734	28123	455	0	0	0	0	0	0	0	2	13243	52315	0	0	0	0	0	9972	0	124	618	0	-1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2755	0	0	0	2755	0	0	0	33510	60848	41366	65197	0	12170	20683	65197	98050	0	0	0	15938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199210	0	199210	
988658	0	0	0	0	0	0	0	49	92	34863	0	0	0	0	0	33812	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	16997	1517	0	0	0	3419	6605	0	0	0	0	0	291	0	0	0	0	0	0	0	3684	6178	23950	0	0	0	0	0	1830	290	90	140	0	-239	0	0	0	0	0	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	0	885	0	0	0	17087	10470	12783	26469	0	2094	6392	26469	34955	0	1710	1710	6343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65680	0	65390	
988845	0	0	0	0	0	0	0	0	0	189675	0	0	0	0	0	139347	0	0	0	4569	4569	0	0	0	4569	0	0	6037	0	0	0	0	0	15355	0	15282	0	133	3832	341	0	-1854	4881	76427	3804	1380	0	0	0	0	0	0	0	4956	21567	112824	0	0	0	0	0	17962	6037	624	831	124	1950	434	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13793	0	0	0	13793	0	0	0	20993	90646	25836	158628	0	18129	12918	158628	189675	0	4600	4600	28824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288663	0	282626	
989141	0	0	0	0	0	0	0	0	56	100478	0	0	0	0	0	61592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4269	1039	0	0	0	0	0	0	354	180	30961	12361	8745	0	0	0	365	0	0	0	10	6414	55168	0	0	0	0	0	4221	0	0	1580	201	-959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35585	35585	0	0	35585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4449	33590	54926	66353	0	6718	27463	66353	100534	0	0	0	12566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122421	0	122421	
989347	0	0	0	0	0	0	0	0	970	127490	0	0	0	0	0	132222	0	0	0	46	46	0	0	0	46	0	0	0	0	0	0	0	0	1996	7786	0	0	0	11214	704	0	-885	0	14933	0	0	0	0	0	0	0	0	2182	9046	32650	88344	0	0	0	0	0	13560	0	164	624	124	-3461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962	0	0	0	1962	0	0	0	4342	43603	33478	103000	0	8721	16739	103000	128460	0	0	0	22823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184012	0	184012	
989534	0	0	0	0	0	0	0	0	1191	54407	0	0	0	0	0	57839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17391	5926	0	0	0	0	25	0	-100	4	7254	416	1531	0	0	0	0	0	0	0	0	15695	42144	0	0	0	0	0	1154	0	0	113	0	-1986	155	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17395	13293	16136	44871	0	2659	8068	44871	55598	0	0	0	12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90616	0	90616	
989655	0	0	0	0	0	0	0	0	181	23378	0	0	0	0	0	18332	0	0	0	782	782	0	0	0	782	0	0	0	0	0	0	0	0	6957	1567	0	0	0	0	0	0	100	4491	28267	0	0	0	0	0	0	0	0	0	119	8661	9552	0	0	0	0	0	2126	244	1	316	0	-131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11449	36644	8661	11899	0	7329	4331	11899	23559	0	6375	6375	9875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68410	-244	68166	
