"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
514655	27328	0	10116	42032	0	60081	0	0	0	0	503628	0	23733		24471	380306	12778	49927	479895	38	0	6375	0	0	19753	24488	20490	6123	37897	2628	14775	6254	1482	46384	25139	0	12215	0	true							
514936	10957	0	1752	45539	0	86955	0	0	0	0	63112	0	431		18775	24355	6972	85203	62681	0	0	1147	0	0	7442	14552	2962	1764	21994	577	0	0	503	7945	1080	0	577	0	true							
515054	14625	0	116	20761	0	41586	0	0	0	0	36496	0	5792		6231	7486	1044	41470	30704	0	0	0	0	0	2917	7922	1312	476	10616	1205	554	0	0	6396	1759	0	1759	0	false							
515979	8932	0	0	10990	0	10990	0	0	0	0	17810	0	0		4962	438	1419	10990	17810	0	0	344	0	0	1393	4408	1446	0	5801	0	932	262	0	2286	1194	0	932	0	true							
516154	11344	0	1071	5338	0	14045	0	0	27591	0	74438	0	2019		40799	4020	6098	12971	66666	3	5753	0	27591	3249	8439	9990	8474	27123	17773	1518	274	0	3255	13228	5047	0	1792	5327	false							
516855	7719	1	199	114459	0	167535	0	0	14366	0	315036	0	50880		36089	122240	20956	167335	254660	0	9496	12574	12961	10357	28423	82777	12664	3494	75536	7081	45667	4026	945	91269	57719	1404	23517	3498	true							
516873	25973	0	94	5367	0	18447	0	0	0	0	50081	0	0		11097	3421	4018	18353	50081	0	0	602	0	0	3618	8561	4721	1113	12179	510	840	1323	0	6916	2673	0	1350	0	true							
517049	183619	2	11064	18758	0	40800	0	0	14001	0	615399	0	44440		133020	67570	34694	29734	570720	0	239	13072	1736	996	40550	180116	80050	154	220661	22502	25006	14505	1326	167852	63338	12264	47507	20719	true							
517357	23679	532	9687	41100	0	62602	0	0	17779	0	117171	239	12048		12103	26995	5125	52380	98520	3	6364	2915	17779	15021	9925	30624	15821	889	40377	3273	2376	3588	0	45156	9238	0	5649	7528	false							
517441	19737	0	2506	17579	0	26273	0	0	2750	0	95426	0	4414		36680	5635	19966	23767	91012	0	0	8781	250	250	11165	28648	16936	3009	39813	2671	4926	2420	278	23079	10295	2500	7597	0	false							
517674	440984	0	13959	24451	0	57891	0	0	0	0	571927	0	126920		39765	31282	18355	43265	445007	667	0	1810	0	0	10045	32132	21707	3063	42177	11674	18019	3021	0	27181	32714	0	29692	0	true							
518037	52636	0	35276	140299	0	289617	0	0	0	0	390840	0	19753		117893	87808	32569	254341	371074	0	13	9934	0	0	17681	81019	87178	32333	98114	1674	15294	12381	2836	100317	32185	0	16968	0	false							
518176	8789	0	0	133	0	133	0	0	0	0	42224	0	5016		9338	0	2868	133	37208	0	0	930	0	0	5189	13614	7210	2734	18803	1142	1527	1511	508	19409	4688	0	2669	0	false							
518354	10322	0	89	10032	0	14170	0	0	0	0	29132	0	640		3115	14112	770	14081	28492	0	0	397	0	0	1035	1917	1599	147	2952	0	0	0	0	1583	0	0	0	0	true							
518877	5061	0	1509	14163	0	16866	0	0	0	0	52792	0	723		10784	10270	1207	15357	52069	0	0	361	0	0	3365	15265	8244	745	18630	2799	4751	2036	256	16835	9842	0	7550	0	true							
519146	16814	0	37012	19303	0	84119	0	0	55708	0	125433	0	10175		60972	10706	6058	46532	57104	575	58154	2174	55708	12995	7114	30879	19505	30826	30537	3941	4512	267	869	27352	9589	0	8453	489	false							
519360	11826	0	1268	78090	0	95644	0	0	5022	0	143672	0	54485		7385	19649	3875	94376	62645	0	26542	1128	5022	5022	30220	46216	7684	1212	76436	6301	18921	1387	256	77947	26865	0	25222	25269	true							
519445	7053	0	4276	12057	0	28594	0	0	0	0	19272	0	437		6564	95	1532	24318	18835	0	0	373	0	0	1933	4618	2957	1748	6551	302	566	0	0	4692	868	0	868	0	true							
519874	27469	0	800	11703	0	11703	0	0	0	0	27469	0	1072		0	0	0	10903	26397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true							
520003	363461	0	1386	44742	0	54204	0	0	0	0	657168	0	10686		138591	19436	45704	52818	646482	0	0	17728	0	0	19438	99437	83696	17728	118875	7128	27027	15177	4639	81709	53971	0	34155	0	true							
520423	21934	0	27043	34559	0	89175	0	0	36909	0	108622	0	5446		19985	18220	3999	62132	94643	0	8533	681	27949	23020	16607	18511	11020	8361	16330	3934	7279	261	2496	34514	13970	8960	11213	8409	true							
520777	67727	0	0	5095	0	94744	0	0	0	0	235905	0	0		90030	19500	22545	94744	235905	0	0	6475	0	0	13194	29897	49727	47203	43091	834	526	4051	3246	49991	8657	0	1360	0	true							
521064	2659	0	541	11717	0	14433	0	0	0	0	27205	0	5435		5005	11814	868	13892	21770	0	0	452	0	0	2008	7131	23	0	9139	0	3571	0	0	4156	3571	0	3571	0	false							
521158	35653	0	8923	94700	0	145384	0	0	250	0	175074	0	10448		17239	64143	5853	136461	164626	0	0	3548	250	250	12951	28975	8421	0	41263	6789	13592	4550	0	33108	24931	0	20381	0	false							
521804	8624	0	9074	78796	0	91784	0	0	9849	0	904672	0	143177		50945	795235	13509	82710	761474	0	21	4001	9849	5119	12289	32956	22996	9935	45245	11570	4158	4388	2519	27232	22634	0	15728	0	true	11621	7132	165097	587731	7556	1068	
521952	14038	0	6000	17218	0	30273	0	0	0	0	33245	0	880		9924	4698	3293	24273	32365	0	0	1288	0	0	5644	6382	1311	651	10568	266	255	0	0	4064	521	0	521	0	true							
521970	63863	0	9606	17253	0	68157	0	0	0	0	137776	0	4694		29111	22530	9891	58551	133082	0	0	1212	0	0	9105	16565	8728	4952	25670	4669	3752	1195	2417	10240	12033	0	8421	0	true							
522034	11113	2832	14125	15148	0	47088	0	0	0	0	37742	770	100		12889	7225	3213	30131	36872	0	0	1026	0	0	3787	10420	3822	566	14207	0	809	0	0	5705	809	0	809	0	true							
522454	5475	0	2890	8788	0	16597	0	0	0	0	37570	0	953		11851	8835	2810	13707	36617	0	0	1484	0	0	3600	11702	5987	1132	15302	0	271	265	303	10570	839	0	271	0	true							
522605	350328	7	80197	140037	0	250335	0	0	535204	0	2131282	58	103319		681399	808702	63070	170093	1980464	38	47441	18819	532204	184444	170376	220037	433283	30695	377845	10392	61095	42836	3538	172992	117861	0	71487	21754	true	32711	44042	412977	395724	276964	60807	
522669	9644	0	0	71619	0	83209	0	0	6026	0	73929	0	438		12226	31687	7269	83127	73491	82	0	2995	0	0	4423	12366	5154	588	16788	0	5454	3631	982	10304	10067	2000	5454	0	false							
522753	37809	0	10348	95071	0	137196	0	0	0	0	154270	0	20996		30326	46484	11915	126848	133274	0	0	3978	0	0	20356	31779	5048	4154	52116	3062	5578	0	0	31011	8640	0	8640	0	true							
522847	35220	0	24425	225509	0	225509	0	0	0	0	626391	0	19108		219412	155717	42058	201084	607283	0	0	12632	0	0	46804	184967	158638	16480	231279	1558	12763	13676	568	187477	28565	0	14070	28725	true							
522856	2435	0	86	18350	0	23430	0	0	3000	0	47418	0	5507		6870	17812	1073	23344	38051	0	3860	355	3000	3000	9454	7344	7315	1440	16798	0	1260	358	0	18683	1618	0	1260	7601	true							
523161	33153	0	9036	94031	0	123035	0	0	0	0	127023	0	412		31275	25688	8599	113999	126611	0	0	2968	0	0	19414	27166	11627	0	43793	1471	5239	3265	0	26932	9975	0	6710	0	true							
524579	156063	0	0	23981	0	61834	0	0	112085	0	453128	0	10739		71455	34609	26252	61834	362354	0	80035	7458	112085	61213	21952	92430	111745	32178	114382	257	548	1350	1995	186850	4151	0	805	48185	true							
524757	2329	0	655	9034	0	11355	0	0	0	0	19367	0	207		4558	5960	2000	10700	19160	0	0	606	0	0	3672	5450	144	835	9122	0	977	0	0	5543	977	0	977	0	true							
524766	0	0	11916	17288	0	37489	0	0	0	0	55855	0	1448		5035	27873	2471	25573	54407	0	0	758	0	0	5361	14959	2321	245	20320	0	3203	1118	775	17851	5096	0	3203	11604	true							
524953	10176	0	385	29313	0	41722	0	0	0	0	99263	0	786		24229	12715	7092	41337	98477	0	0	1217	0	0	12889	21056	22598	4402	33945	3249	4907	6258	1013	36716	15427	0	8156	0	false							
524971	150424	0	2636	132271	0	270044	0	0	12430	0	404875	0	25337		70252	77923	24944	267408	339759	0	39779	6091	430	180	19138	58871	50673	13454	78009	7160	24774	1062	1394	71886	34390	12000	31934	37562	true							
525053	44840	0	8106	88939	0	104660	0	0	0	0	302029	0	37700		24453	69675	7012	96554	264329	0	0	4307	0	0	32420	57639	7874	1289	90059	19561	50205	5956	12570	74769	88292	0	69766	9138	true							
525352	11923	0	0	126349	0	174503	0	0	940	0	141684	0	446		9931	96893	3778	174503	141238	0	0	984	940	940	4781	11262	4683	1077	14712	1534	5313	4220	0	11872	11067	0	6847	1351	true							
525549	418100	0	17015	58775	0	96739	0	0	526	0	695188	0	29733		85947	144368	21730	79724	665455	0	0	10583	526	30	17647	44996	49590	8033	62643	1120	5360	5974	0	34319	12454	0	6480	0	true							
526452	1711	0	264	9213	0	15185	0	0	337536	0	452405	0	19121		361012	16650	1117	14921	433284	0	0	231	337536	99	15547	46319	48734	317014	61866	1631	3497	1000	302	66602	6430	0	5128	68773	true							
526519	138985	8	37206	33890	0	92911	0	0	0	0	810555	542	71490		233799	283176	106482	55322	736132	375	2391	33251	0	0	64723	79907	136693	50309	135243	25471	12753	11879	6661	97833	56763	0	36801	0	true	5498	7012	167499	58007	129945	0	
526676	15140	0	18219	83317	0	189863	0	0	0	0	123219	0	5302		15492	55739	5608	171644	116999	0	918	2562	0	0	8579	11392	15246	1903	19645	5052	3018	4488	2662	21628	15220	0	8070	0	false							
526854	33619	0	16084	99605	0	125899	0	0	51368	0	307684	0	42962		92420	72517	20779	108704	264722	1111	0	5913	51368	51368	34734	126576	7054	62	161310	13377	19112	633	0	76006	33122	0	32489	11667	false							
527057	14900	0	2314	13118	0	23510	0	0	3000	0	89990	0	4317		38881	5476	7666	21196	84925	0	748	2733	3000	1000	9590	21855	8290	25013	30452	2252	1577	0	1040	25866	4868	0	3828	6364	false							
527178	11253	0	18615	13116	0	39098	0	0	0	0	66355	0	3687		10567	21359	3976	20483	52801	0	9867	1129	0	0	2904	14618	12043	1395	17522	0	509	1509	765	20393	2783	0	509	9867	true							
527507	368545	5	16110	43316	0	77735	0	0	25944	0	714886	0	104		87211	139749	33807	61620	714782	0	0	14592	25944	7817	11615	67616	59533	9735	79231	15604	17218	23490	1781	61288	58093	0	32822	0	true							
527600	144781	0	288	120084	0	161622	0	0	0	0	342225	0	4847		59839	98925	29773	161334	337378	0	0	9890	0	0	13693	43217	24533	4573	56910	1805	4567	3632	2499	26177	12503	0	6372	0	true							
527749	11628	0	2402	18517	0	29076	0	0	4157	0	56925	0	5507		12188	24084	2391	26674	47261	0	4157	464	0	0	2946	7447	5357	46	10393	0	4157	1261	0	3608	5418	4157	4157	0	false							
527954	3736372	4	199932	1291324	0	1385626	0	0	907292	0	15464759	1	1134102		1239850	9360204	329336	926512	14250059	259178	80597	93872	907292	862293	374552	673322	595885	178964	1047874	157119	184474	162800	41067	582873	545460	0	341593	0	true	101109	94303	3972348	4275256	3576442	153353	
528102	71361	0	3178	34754	0	60745	0	0	0	0	181117	0	4944		52861	25236	20419	57567	176009	0	164	6179	0	0	12117	33780	29634	523	45897	1810	2839	3817	0	23193	8466	0	4649	0	true							
528241	26932	1	14026	33236	0	70990	0	0	0	0	83778	0	17579		13047	27912	7154	56963	66199	0	0	443	0	0	4783	12926	2674	0	17709	507	7057	986	0	7337	8550	0	7564	0	false							
528849	63551	0	6722	146831	0	217909	0	0	54271	0	430661	0	16982		112692	203322	13911	211187	413679	0	0	4829	51146	17376	18619	58443	65822	2132	76612	7780	5678	4548	766	32324	18772	3125	13458	0	true							
528960	41152	0	73217	485656	0	633605	0	0	0	0	572009	0	17889		40388	173906	1188	560388	553217	0	903	663	0	0	71207	77787	6792	699	148994	79984	112675	7537	270	116097	200466	0	192659	0	true	106807	58604	51174	122732	35035	6117	
529172	9237	0	518	18676	0	27334	0	0	730	0	34956	0	1945		9388	7772	1540	24082	33011	2734	0	562	730	730	1876	5883	6951	816	7759	0	311	2110	0	6138	2421	0	311	0	true							
529275	13849	0	0	4518	0	23756	0	0	0	0	238586	0	0		127885	18420	16331	23756	238586	0	0	3746	0	0	36356	58188	87539	14784	94544	1689	5362	1883	516	68982	9450	0	7050	0	true							
529341	48975	1	1272	49675	0	91038	0	0	6741	0	191442	0	1507		38300	75696	9174	89765	189935	0	0	3336	6741	0	9158	18336	26948	2308	25376	1071	2018	6933	0	18449	10022	0	3089	0	false							
529659	27361	0	4243	38808	0	101452	0	0	2496	0	117205	0	26399		28555	21259	9690	96389	83128	820	7678	4471	0	0	6110	13104	23640	9777	19214	6306	2400	5644	1603	24077	15953	0	8706	7678	true							
529958	0	0	0	578711	0	578711	0	0	205503	0	1359461	0	14876		12906	1153110	277	53906	195460	524805	1149125	0	205503	205503	205553	168	0	0	205721	0	630	0	0	192815	630	0	630	0	false							
530655	174077	113	4250	20114	0	25677	0	0	0	0	272447	0	60326		23994	3173	12155	21314	212121	0	0	5643	0	0	30969	10300	2943	5181	39297	43197	2300	0	307	25399	45804	0	44326	0	true							
530703	37390	0	6772	19865	0	61693	0	0	0	0	107191	0	1413		19750	34774	7440	54675	105778	246	0	1258	0	0	7612	8126	10387	4531	15142	756	2281	1335	0	10905	4372	0	3036	0	true							
530851	9493	0	1974	43572	0	77071	0	0	12034	0	161808	0	26010		34730	44574	9663	73829	135269	1268	529	3672	12034	12034	30567	27509	10178	2860	55155	9509	14476	11507	1135	36384	36627	0	14600	0	true							
531157	6884	7	3471	10668	0	18237	0	0	0	0	32624	43	5073		10341	2242	911	14745	26513	14	995	0	0	0	4070	11126	1582	102	15196	2775	1659	2184	0	6539	6618	0	4434	995	false							
531250	30762	0	9771	100168	0	116566	0	0	18109	0	266911	0	13145		79604	77873	16438	105760	241368	1035	12398	5425	18109	0	31707	65228	28222	19474	59057	3176	4994	3975	1500	65027	13645	0	7832	11874	true							
532042	71388	1	6863	89748	0	128187	0	0	0	0	231151	0	20158		57315	69340	27520	121323	210993	0	0	7886	0	0	34682	27194	19204	347	37136	2985	2081	3930	0	24112	8996	0	3152	0	true							
532453	5781	0	3645	10328	0	16500	0	0	0	0	29138	0	4949		5196	5988	2680	12855	24189	0	0	1561	0	0	1484	5933	4858	1243	7417	2005	0	1547	299	8322	3851	0	2005	0	true							
532752	9267	0	13112	10713	0	20806	0	0	0	0	53418	0	3415		16234	14035	7123	7694	50003	0	0	2048	0	0	2750	8025	10018	2802	9305	4422	0	0	2099	7361	6521	0	4422	0	false							
533124	93888	0	766	13336	0	16709	0	0	0	0	206515	3275	21369		15507	44068	5043	15943	159331	0	22540	2167	0	0	8350	34393	9322	5392	32569	556	9618	672	255	41950	11101	0	10174	22385	true							
533227	14515	783	133	15919	0	21595	0	0	1383	0	40703	440	1313		8176	8319	2289	20679	38950	0	0	667	1383	0	2644	5277	4154	1844	6147	262	1592	0	2097	5742	3951	0	1854	0	true							
533535	7424	0	18685	43623	0	81930	0	0	4996	0	103016	0	15998		24631	42581	12123	63245	87018	0	0	4600	0	0	7971	14817	12825	3452	22788	7935	3890	2121	0	14434	13946	4996	6828	0	false							
533740	4740	0	574	8764	0	13594	0	0	0	0	22402	0	544		7658	8603	2517	13020	21858	0	0	404	0	0	770	3134	4534	621	3903	0	0	0	0	1401	0	0	0	0	true							
534073	14712	0	1632	9580	0	15215	0	0	0	0	29716	0	0		10907	266	6344	13583	29716	0	0	2007	0	0	2018	5616	4211	2605	7634	0	0	287	0	3543	287	0	0	0	true							
534242	3244	0	2543	3579	0	9715	0	0	0	0	21125	0	3603		8194	6391	1290	7172	17522	0	0	337	0	0	4968	5323	81	0	9816	0	1118	0	0	2178	1118	0	1118	0	true							
534466	11839	0	0	19820	0	22773	0	0	0	0	118443	240	5240		76802	5689	4861	22773	110834	0	2129	0	0	0	35905	29832	26977	5	65737	6306	1890	0	0	15917	8196	0	8196	2609	true							
534756	17425	0	11221	53054	0	80090	0	0	0	0	104535	0	6389		17542	41028	6454	68869	98146	0	0	2290	0	0	10318	17307	8500	177	27594	5391	2474	1665	250	18760	9780	0	7865	0	true							
534859	11052	0	2096	5902	0	18718	0	0	0	0	38682	0	6395		14855	2025	2399	16622	32287	0	0	108	0	0	6075	7610	4286	2576	13685	2800	2007	251	0	5692	5058	0	4807	0	true							
534877	244541	0	3231	8879	0	36523	0	0	0	0	446992	0	51421		75341	31758	32630	32798	390421	494	5150	12239	0	0	14041	32597	50292	38305	46638	20136	3462	6197	5663	59894	35458	0	23598	3673	true							
535034	21855	0	6405	36404	0	60222	0	0	5135	0	60200	0	879		15201	13652	1490	53817	59321	0	0	328	0	0	4214	9733	7219	867	13947	0	2275	384	0	6832	2659	0	2275	0	false							
535575	17331	0	385	12298	0	31643	0	0	0	0	47200	0	54		15563	7400	5924	31258	47146	0	0	1613	0	0	4660	12098	4826	46	16758	326	514	0	0	6067	840	0	840	0	true							
535641	5658	0	1960	29786	0	29786	0	0	0	0	51637	0	1816		17574	9566	5157	27826	49821	0	0	1800	0	0	6204	9986	12521	2868	16190	570	2805	1460	0	14005	4835	0	3375	0	false							
535753	58461	2	756	305690	0	305690	0	0	15000	0	675909	0	3879		197870	170182	29181	304749	650893	183	21137	10873	15000	15000	60967	210060	123445	15273	271027	6623	17678	12966	254	211875	37521	0	24301	14988	true	123253	65541	114268	55914	57900	561	
535874	26949	0	6801	55052	0	106194	0	0	21397	0	154083	0	10240		27040	36920	15342	99393	143843	0	0	1479	21397	20786	21871	30907	21595	4463	52777	400	2515	5669	2794	51796	11378	0	2915	6887	true							
535931	10641	0	3785	35640	0	52140	0	0	0	0	32699	0	224		6949	7544	1575	48355	32227	0	248	250	0	0	3697	4885	2730	1421	8582	0	1211	570	0	5785	1781	0	1211	248	false							
535940	56740	0	11851	15316	0	59945	0	0	0	0	129542	0	4540		24631	19151	4845	48094	125002	0	0	1097	0	0	5474	22516	16993	1453	27990	1957	2287	2694	279	21805	7217	0	4242	8494	true							
536059	71628	0	48	97586	0	174153	0	0	0	0	524972	0	100		105252	69484	13074	174105	524376	0	496	2048	0	0	62884	154965	57299	3	217849	29927	65005	13777	0	169899	108709	0	94932	0	true							
536349	41212	0	18061	36147	0	90068	0	0	0	0	134734	8	14463		23153	58883	12702	72007	120263	0	0	0	0	0	5606	17891	6927	71	23497	1646	1680	820	0	7341	4146	0	3326	0	true							
536527	69222	0	42113	106591	0	168675	0	0	1675	0	173137	0	1020		23166	15116	2748	123686	171400	2876	717	277	1675	249	13652	53584	7964	486	67236	1305	6881	4926	0	52521	13112	0	8186	0	false							
536554	31018	0	9826	98938	0	98938	0	0	0	0	155524	0	9575		37503	26285	5937	89112	145949	0	0	1594	0	0	11207	31843	32574	8182	43050	1533	10659	631	1591	46304	14414	0	12192	22916	true							
536853	4460	106	5208	12281	0	28282	0	0	0	0	17550	0	2344		5046	3087	1388	22968	15206	0	0	591	0	0	2758	5912	52	0	8670	281	1000	0	0	3676	1281	0	1281	0	false							
537038	471	0	14858	13777	0	64479	0	0	0	0	27375	0	5286		10883	2024	8270	49621	22089	0	0	3594	0	0	3041	5297	8860	993	8334	0	3980	2009	700	7308	6689	0	3980	0	false							
537243	44085	2	3927	26659	0	44939	0	0	6364	0	106499	0	16234		25082	323	10276	41010	89794	0	471	3875	1001	1001	10023	19145	12526	4731	29140	4510	4504	6078	575	21343	15667	0	9013	0	true							
537355	24352	0	20128	49330	0	93563	0	0	1	0	93491	0	1943		15354	39226	4440	73435	91548	0	0	1351	1	1	9382	13081	3207	1044	21232	660	2133	406	0	11360	3199	0	2793	0	false							
537449	2053	0	14348	238641	0	241798	0	0	275388	0	1097789	0	39253		284003	736243	494	217591	1058052	9859	484	245	275388	107295	42581	121668	144446	32185	164248	3303	9261	6049	0	56877	18613	0	12564	6043	true	133	1246	140795	287302	2053	0	
537551	8109	1	678	16157	0	44331	0	0	0	0	33179	0	2126		7326	6524	2870	43652	31053	0	0	0	0	0	1870	12713	1503	7	14583	521	932	1000	0	8767	2453	0	1453	0	false							
537560	37305	0	2914	78656	0	115470	0	0	22008	0	1044132	0	28268		48448	914567	21648	111542	1015614	1014	250	5588	22008	22008	10022	20980	33241	14022	30853	2422	3932	4313	3327	29817	13995	0	6354	0	true	11945	34410	220611	21448	36193	1112	
538222	14148	0	6794	11552	0	26665	0	0	0	0	51134	0	2636		17300	8097	12181	19871	48498	0	0	6240	0	0	13898	5739	5579	1150	7991	535	1417	570	0	9066	2522	0	1417	0	false							
538473	148242	0	0	2929	0	39195	0	0	0	0	420181	0	0		26973	210679	3238	39195	420181	0	0	1407	0	0	13993	28198	8209	3474	42191	780	4513	882	1211	26901	7386	0	5293	0	true							
538754	13129	0	3721	38852	0	52203	0	0	22128	0	163584	0	15233		43009	93548	11379	48482	148351	0	0	4235	22128	1922	15460	10369	12566	14481	25829	2222	261	1048	500	9867	4031	0	2483	0	false							
538802	20556	0	0	832847	0	951855	0	0	52506	0	751910	0	0		75582	42869	4361	951738	751910	117	0	0	52506	16000	70305	15439	9237	27587	85744	463589	102328	0	0	46986	565917	0	565917	0	true	0	118379	0	42869	0	20556	
538950	30152	45	11740	70004	0	107830	0	0	0	0	102416	0	1845		15281	22720	5780	96045	100571	0	0	2062	0	0	662	27062	9416	874	27724	4848	4721	1711	250	22733	11530	0	9569	0	true							
539032	583087	0	12996	93064	0	118607	0	0	47154	0	1148725	0	69332		175315	180783	59960	105611	1072528	0	6865	20899	47154	28511	63196	85287	131497	56341	148017	7940	13954	13176	13464	161006	48534	0	21894	0	true	48021	14918	112269	68514	344316	188879	
539340	69968	0	45708	86394	0	166749	0	0	0	0	150641	0	7070		39414	11449	29072	121041	143571	0	0	14462	0	0	11085	19453	17833	11770	30536	518	4849	2505	1213	20727	9083	0	5367	0	true							
539377	7242	0	212	20390	0	53562	0	0	7658	0	92986	0	8667		18408	12223	5968	53350	78006	0	6313	1962	5517	5037	11980	22680	14364	3532	34660	2684	14707	3028	546	34148	20965	2141	17391	6313	true							
539452	3901	0	2433	9164	0	14458	0	0	0	0	20849	0	2461		5973	2619	2945	12021	18388	4	0	1207	0	0	4080	3896	2040	596	7976	1000	1371	1346	0	4639	3717	0	2371	0	false							
539667	14584	0	939	64220	0	80426	0	0	0	0	32532	0	608		3683	9225	1383	79487	31924	0	0	269	0	0	1720	3379	1669	380	5099	0	1246	0	330	3464	1576	0	1246	0	false							
539872	53214	0	3809	34296	0	107738	0	0	0	0	172733	0	6118		25950	62236	9817	103929	166615	0	0	4064	0	0	7059	19193	15407	7310	26252	767	2636	2483	2428	23019	8314	0	3403	0	true							
540056	22868	0	6780	65437	0	65437	0	0	10096	0	104478	0	17067		32166	38805	5661	58657	87411	0	0	1102	10096	1923	5608	13073	7769	12029	18681	2778	756	792	0	6313	4326	0	3534	0	true							
540542	14289	0	5966	23249	0	26100	0	0	0	0	22150	0	263		6136	422	719	20134	21887	0	0	0	0	0	1732	3170	1411	1126	4379	0	0	0	0	1303	0	0	0	0	true							
540551	397924	22	35164	42632	0	77337	0	0	108179	0	847033	143	50812		228221	155660	24125	41498	795953	653	125	6584	108179	20535	65992	78396	53532	71304	110570	8836	12648	1968	771	41004	24224	0	20522	0	true	0	26910	0	124389	0	67965	
540739	20894	0	21455	33766	0	69917	0	0	0	0	110041	0	8086		39350	6053	14161	48462	101955	0	0	5415	0	0	21515	29462	14688	9643	42433	1988	1686	2011	2100	35958	7785	0	3414	0	true							
540775	77780	0	0	67635	0	113355	0	0	6000	0	220591	0	13025		52717	37235	14062	113355	207566	0	0	3372	6000	0	8393	29859	39450	6033	38251	2282	10617	8163	779	31017	21841	0	12899	8631	true							
540850	6395	0	2564	6383	0	14176	0	0	0	0	21330	0	2984		6591	4612	2451	11612	18346	0	0	310	0	0	1576	6033	863	176	7609	675	1000	0	0	2057	1675	0	1675	0	false							
540926	1458209	0	446883	945089	0	1646240	0	0	33917	0	10015262	0	94766		905258	6746742	369066	1187322	9920496	12035	0	120424	33917	30007	246888	801424	337015	124713	1048312	64593	134412	74882	26385	604782	300272	0	199005	0	true	146503	402388	2140876	4605866	55646	1402562	
541101	37000	425000	6033000	72814000	5919000	72926000	55000	676000	4812000	260000	49393000	13000	1324000		47000	22245000	4107000	58084000	46908000	2410000	212000	0	4811000	4811000	145000	0	0	0	145000	26965000	1000	0	0	98000	26966000	1000	26966000	0	false							
541231	19318	0	28131	47819	0	87597	0	0	2498	0	112496	0	20514		28708	24115	8630	59466	91982	0	0	3153	0	0	11127	26276	15180	349	37402	4819	8736	2576	0	24223	16131	2498	11058	0	false							
541307	1763	0	0	1056	0	5021	0	0	49933	0	183845	0	6321		55185	70131	1639	5021	148012	0	29512	348	49933	49933	50699	23476	24141	2004	74175	0	2740	8109	784	45133	11633	0	2740	28205	true							
541642	36886	0	2660	31742	0	41907	0	0	0	0	79850	0	4793		17559	1057	6243	39247	75057	0	0	2304	0	0	9468	15494	9657	1944	20376	882	2660	1801	0	19004	5343	0	3542	0	false							
