"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
597546																																																																							0	27838	0		15062			12390	4104	0	6511	136875	0	0	0	31253	1295	15461	43301	1577	6318	8552	4671	8677	387	16800	28893	36197	14389	7304	325								113	151			0	0	344	0	29165	4662			0			170	230																							0	0	0	0	0	0	0	0	0	0	0	0		23637		0	252	0	0	0	0	0	0	0	2175	0	0	0	210	0			5	0	0	0			5	0	1560			0	0	0		
597555																																																																							0	41555	4223	0	40379	47382	0	47382	18112	0	0	208917	0	0	0	20069	114	7219	71957	1037	5886	6443	6357	3	36	58497	26551	32691	58545	9032	0	0	0	0	0	0	0	0	0	75	0		0	0	223	3235	26493	4255	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	912	0	912	0	0	0	0	0	0	0	1353	0	0	0	0	0	0	0	0	0	0	0			0	0	537			0	0	0		
597658																																																																							0	5984	0		11539			3994	43	0	0	43386	0	0	0	9044	837	257	11160	0	69	247	119	5557	3052	16527	2009	5399	4372	3569	1642								0	42			0	0	50	0	6764	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2757	0	0	0	0	0			0	0	0	0			0	0	2332			0	0	0		
597751																																																																							0	19472	2712	3638	4169	82344	0	82344	0	0	2	300769	0	29	0	51526	27088	16844	155094	15137	7840	9857	6929	8536	3205	65744	66373	41575	41862	28969	985	0	0	0	0	0	0	0	0	100	0		0	0	9072	14369	10882	48687	0	29	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	12858	0	16496	0	0	0	0	0	0	0	4803	0	0	0	0	0	0	0	0	0	0	0			0	0	9018			0	0	0		
598002																																																																							0	0	3247		0			9636	15451	0	0	184823	0	0	0	109270	2900	60160	3091	3438	19946	22900	15645	43846	1570	24826	8439	16886	16970	7362	0								0	124			0	0	839	369	27837	9749			0			0	31																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	3728	0	0	0	0	0	0	0	191	0	0	0	0	0			0	0	0				0	0	1482			0	0	0		
598048																																																																							0	0	6080		355			44121	14636	0	0	205299	0	0	0	35017	1310	0	77467	2997	12246	16927	2069	0	0	44276	39923	64020	12395	7282	0								486	328			0	0	206	12900	69425	13962			0			0	602																							0	0	0	0	0	0	0	0	0	0	0	0		88422		0	73	0	0	0	0	0	0	0	3239	0	0	0	0	0			0	0	0	0			0	0	3161			0	0	0		
598132																																																																							0	274	34		348			2588	0	0	0	20735	0	0	0	5539	6	0	9830	599	1996	2183	562	170	0	1824	5411	5481	1070	1410	0								0	0			0	0	0	0	9253	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	26	0	0	0	0	0	0	0	800	0	0	0	0	0			0	0	0				0	0	1867			0	0	0		
598534																																																																							0	6296	6430	382	65	90373	0	90373	68872	0	4944	1757720	0	0	1292	155074	4522	49323	286978	6283	14998	18180	3138	4706	103409	185320	152610	358219	421115	412874	5598	0	0	0	0	0	0	0	0	850	0		0	0	52982	76526	236981	178492	0	0	0			203	340	0	0	0	90907	0	0	0	0	0	0	0	0	0	0	88255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		524163	9850	0	10232	0	0	0	0	0	0	0	859356	833	299	0	0	3096	0	0	3028	0	0	0	0	0	3008	0	5725	0	0	0	0	0		
598543																																																																							0	7637	79		40175			1475	449	0	1439	62467	10	675	0	4629	42	3917	17704	121	1296	1356	1291	565	0	18024	2749	13817	18720	4532	0								0	0			0	0	0	0	2984	570			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		29019		0	453	0	0	0	0	0	0	0	1153	0	0	0	0	0			0	0	0	0			0	0	717			0	0	0		
598646																																																																							0	3973	293		5432			6100	6	0	0	28178	0	70	0	5342	281	2956	6979	29	727	864	1582	1405	735	3563	6062	7201	2294	3373	0								0	0			0	0	0	0	2473	2617			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	68	0	0	0	0	0	0	0	629	0	0	0	0	0			0	0	0	0			0	0	894			0	0	0		
598954																																																																							0	178	21506	0	0	84529	0	84529	6469	0	9485	414301	8	0	0	19422	133	5833	163326	2917	2989	11069	498	0	1392	129628	43264	166161	31643	2013	705	0	0	0	0	0	0	0	0	14	0		0	0	0	18550	109374	140040	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		414309	1930	0	1930	0	0	0	0	0	0	0	208	0	8950	0	8	13243	490	0	0	0	0	0			0	0	2471			0	490	0		
599643																																																																							0	5469	32		3343			5113	2619	0	350	35102	0	0	0	7967	110	0	24262	1446	5428	845	18	0	0	6206	11470	6963	1579	42	226								4	0			0	0	265	912	6682	668			0			985	0																							0	0	0	0	0	0	0	0	0	0	0	0		5030		0	2	0	0	0	0	0	0	0	1103	0	0	0	0	558			0	0	0	0			0	0	463			0	637	0		
599755																																																																							0	10755	0		7507			659	0	0	489	23459	0	0	256	687	71	0	6871	119	1	326	184	57	0	3459	7703	3845	2716	2901	2148								0	7			0	0	236	256	1849	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	26	0	0	0	0	0	0	0	385	0	0	0	0	0			0	0	0	0			0	0	532			0	0	0		
599764																																																																							0	17652	9780	4280	6051	124352	0	124352	10664	0	35325	1098622	0	62	0	180033	24952	81597	188038	3821	8902	11244	11130	73036	68791	141972	124794	206111	180954	219870	29949	0	0	0	0	0	0	0	0	14669	0		0	0	25270	95321	294870	226160	62	0	0			0	1023																							0	0	0	0	0	0	0	0	0	0	0	0		484090	1302	0	5582	0	0	0	0	0	0	0	12548	0	563	0	0	0	116	0	2	0	0	0			0	0	15331			0	116	0		
600129																																																																							0	213	7222		0			4354	2303	0	11508	109429	119	0	0	24961	2380	13707	2814	111	227	1701	1485	12349	8641	1808	5535	26624	11239	24751	11031								606	0			0	0	282	13	23864	25282			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		24961		0	76	0	0	0	0	0	0	0	5043	0	0	0	0	0			0	0	0				0	0	1441			0	0	0		
600419																																																																							0	14058	10216	0	5811	55457	0	55457	19072	0	25125	370620	0	53	0	105995	15281	20851	46565	3968	2591	5435	4156	35928	53545	59381	19888	53016	39755	65000	21913	0	0	0	0	0	0	0	0	1540	0		0	0	2982	10734	57446	40946	0	53	13			0	1034																							0	0	0	0	0	0	0	0	0	0	0	0		97271	348	0	348	0	0	0	0	0	0	0	2147	0	0	0	0	0	0	0	0	0	0	0			0	0	3409			0	0	0		
600651																																																																							0	2339	2009		22121			12406	671	0	1054	63761	0	0	0	2987	11	616	22428	125	10	700	977	425	750	20448	3702	14483	13186	6899	2056								0	126			0	0	395	325	8692	7333			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		6889		0	0	0	0	0	0	0	0	0	1426	0	0	0	0	0			0	0	0	0			0	0	1866			0	0	0		
601032																																																																							0	674	0		1268			1272	0	0	0	8727	0	0	0	3756	92	0	2800	93	723	2177	432	247	0	1655	589	1099	1022	568	0								0	0			0	0	0	0	0	265			0			232	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	662	0	0	0	0	0			25	0	0	0			5	20	738			0	0	0		
601041																																																																							0	4986	0		4176			5027	342	0	0	46120	0	0	0	10107	2288	0	19242	465	2571	6380	259	187	0	6915	9291	13137	5027	1061	0								0	0			0	0	1273	0	3900	4832			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	238	0	0	0	0	0	0	0	2831	0	0	0	0	0			0	0	0	0			0	0	6120			0	0	0		
601050																																																																							0	121966	189695	127	142225	1873645	0	1873645	462783	0	310072	9210868	0	332705	94912	1480322	82801	672570	2353066	99016	266951	200843	171899	554149	180816	4284398	557586	1331096	841624	599630	47380	0	0	0	0	0	0	0	789285	21820	0	5735	0	0	70737	315551	1043838	834754	0	332705	535			1048	2970																							0	0	0	0	0	0	0	0	0	0	0	0		4262695	178190	96004	178317	0	0	0	0	0	0	12537	299246	6711	16295	420	1773	4870	9639	0	12537	0	0	0			0	0	565102			0	9639	0		
601153																																																																							0	5176	233		44347			5138	0	0	0	71088	0	0	0	5280	0	1322	32941	275	85	1779	991	2150	0	20054	17517	9565	13773	3278	1483								117	0			0	0	447	681	4259	680			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		45838		0	125	0	0	0	0	0	0	0	3389	0	0	0	0	0			0	0	0	0			0	0	1216			0	0	0		
601416																																																																							0	20404	33273	0	13712	171642	0	171642	111116	0	8853	1487186	0	0	0	221527	20396	44582	132621	5725	10768	10916	17250	141545	33001	228068	86391	148326	362530	400795	34800	0	0	0	0	0	0	0	0	2714	0		0	0	2140	49319	141092	169687	0	0	0			0	1096																							0	0	0	0	0	0	0	0	0	0	0	0		81875	12414	0	12414	0	0	0	0	0	0	0	489305	0	0	0	0	0	0	0	0	0	0	0			0	0	19592			0	0	0		
601443																																																																							0	115	587		217			11611	4960	0	2406	167090	0	105	0	37023	6827	16713	37959	6740	14966	9878	2305	66	818	24696	45997	43106	6334	4663	0								0	0		0	0	0	5862	9327	1782	79211			0			177	732																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	50	0	0	0	0	0	0	0	4054	0	754	494	0	219			0	0	0				0	0	2953			0	0	0	0	
601658																																																																							0	2743	2276		3128			22694	1037	0	0	147865	0	0	0	65828	831	28023	52503	7475	17627	37332	551	968	1875	22403	25674	25521	6590	874	5								0	27			0	0	3337	3881	13309	13983			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	13647	0	0	0	226	217			0	0	0				0	0	1144			0	0	0		
601733																																																																							0	1999	955		231			3376	1469	0	2288	52203	0	0	0	14488	626	0	10920	433	2053	4167	3713	3409	51	3699	6132	12275	11175	3603	285								0	0			0	0	969	3235	13296	3484			0			245	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	858	0	0	0	0	0	0	0	1508	0	0	0	140	662			19	0	0				0	0	3421			0	0	0		
602048																																																																							0	199	3790	0	0	25554	0	25554	14890	0	1583	201753	0	0	0	33113	2721	14750	65842	764	2039	2593	1370	5825	19927	17663	45376	39548	35727	16162	1414	0	0	0	0	0	0	0	0	157	0		0	0	250	7585	59787	42675	0	0	0			359	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1050	0	222	0	3529	1795	40	0	0	0	0	0			0	0	8399			0	40	0		
602150																																																																							0	286	191		928			9772	0	0	0	29894	113	0	923	3515	0	2283	6969	1456	427	324	27	1281	0	6103	5940	4458	7363	2078	0								0	0			0	0	681	1632	1444	5771			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1889	0	0	0	0	0			0	0	0				0	0	3898			0	0	0		
602356																																																																							0	0	2100		0			3896	12565	0	0	149226	144	237	0	78531	1929	5124	72034	9158	66239	251	364	2361	0	9842	4628	15403	3322	29622	6022								0	105			0	0	1167	17079	17485	14018			0			208	0	0	0	0	74203	0	0	0	0	0	0	0	0	0	0	72089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34137		0	21	102	0	1	0	0	0	0	32	0	4085	0	0	590			0	0	0		0	0	0	0	205	0	0	0	0	0	0	
602543																																																																							0	15353	0		17554			9684	0	0	1309	102143	0	0	0	26636	1043	0	25090	1926	2864	7445	6086	4711	3052	19794	4091	15504	11907	19296	4420								400	0			0	0	1219	249	15392	1767			0			77	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	8528	0	0	0	516	0			2181	1763	0	356			0	62	3009			0	192	356		
602842																																																																							0	1598	0		885			134	0	0	0	4468	0	0	0	1285	0	948	4007	213	743	277	3	0	0	2233	818	126	6	0	0								0	0			0	0	0	0	0	360			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	14	0	0	0	0	0	0	0	115	0	0	0	0	0			0	0	0	0			0	0	77			0	0	0		
603232																																																																							0	1554	0		3650			4108	0	0	0	19795	0	82	0	2884	0	0	10180	564	1078	1020	105	112	0	4697	3841	3005	3455	1779	0								0	0			0	0	0	0	0	830			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	25	0	0	0	0	0	0	0	1433	0	0	0	0	0			0	0	0	0			0	0	5229			0	0	0		
603540																																																																							0	7410	0		1275			4005	508	0	1088	54152	0	0	0	25281	637	1888	20857	1888	5530	10068	1799	2047	3949	4272	9167	9343	3089	1761	412								63	132			0	0	294	1058	4517	5310			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25281		0	16	0	0	0	0	0	0	0	1762	0	0	0	0	0			0	0	0				0	0	796			0	0	0		
603559																																																																							0	2251	0		4094			2858	0	0	0	17262	0	727	0	3619	157	63	4188	176	115	705	1441	696	67	4620	2495	2879	1873	1638	15								0	0			0	0	0	272	531	571			0			0	358																							0	0	0	0	0	0	0	0	0	0	0	0		2460		0	18	0	0	0	0	0	0	0	1699	0	0	0	0	0			0	0	0	0			0	0	465			0	390	0		
603755																																																																							0	5115	0		324			1500	0	0	42	17446	1	0	0	6214	167	1393	2487	197	167	1831	881	2768	370	1125	1231	3097	2491	1935	1354								0	0			0	0	331	0	0	2141			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	7	0	0	0	0	0	0	0	1208	0	0	0	0	0			0	0	0	0			0	0	398			0	0	0		
604024																																																																							0	13300	8893	0	4117	26009	0	26009	12983	0	2713	187829	0	0	223	41812	3336	22162	26502	5466	8890	5844	5709	2608	12211	14333	32396	28769	31325	24052	14892	0	0	0	0	0	0	0	0	0	0		0	0	3600	2355	42651	20765	0	0	0			0	69																							0	0	0	0	0	0	0	0	0	0	0	0		49608	1665	0	1665	0	0	0	0	0	0	0	2288	0	0	51	0	1002	631	0	0	0	0	0			0	0	1342			0	631	0		
604033																																																																							0	515	0		855			548	0	0	0	6355	0	0	0	3020	12	0	1947	104	678	1392	846	0	0	975	238	703	1267	9	129								0	0			0	0	74	0	254	0			0			203	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		1	0	0	0	0	0	0	0	0	510	0	0	0	0	0			0	0	0	0			0	0	566			0	0	0		
604547																																																																							0	13771	0		32999			6171	507	0	172	68974	0	0	248	8070	54	6807	26751	25	949	146	6054	827	58	16272	10923	15332	4401	6824	7093								0	0			0	0	0	0	1807	1829			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		13950		0	205	0	0	0	0	0	0	0	1877	0	0	0	0	0			0	0	0	0			0	0	1512			0	0	0		
604556																																																																							0	1630	3167		2107			9183	1823	0	1212	104436	0	0	0	42282	5197	3154	10164	2396	1482	8351	2690	22827	3099	8833	7244	13935	8675	14700	4011								0	0			0	0	253	9671	22475	3521			0			142	888																							0	0	0	0	0	0	0	0	0	0	0	0		45450		0	272	0	0	0	0	0	0	0	418	0	0	0	1321	0			13	0	0				0	13	1225			0	137	0		
604640																																																																							0	690	777		4619			3558	27	0	299	24286	0	0	0	6895	182	0	7482	209	1129	4204	965	80	0	1875	4707	4156	3202	2174	512								0	16			0	0	575	1018	1143	4005			0			0	113																							0	0	0	0	0	0	0	0	0	0	0	0		3868		0	0	0	0	0	0	0	0	0	225	0	0	0	0	0			0	0	0	0			0	0	257			0	0	0		
605610																																																																							0	1654	4008		2785			9095	5085	0	404	117932	108	0	0	74289	3155	4874	5581	134	3	779	1335	17382	53389	8009	1068	2107	2382	14560	14712								0	66			0	0	925	579	8354	7229			0			1656	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		69270		0	0	0	0	0	0	0	0	0	38	0	188	0	178	0			0	0	0		0	0	0	0	374	0	0	0	0	0		
605656																																																																							0	7085	7288	0	4134	7477	0	7477	1673	0	4315	154105	0	0	0	48532	7689	26020	29082	6401	12021	19709	2559	4279	815	13245	22588	34302	14282	10825	6593	0	0	0	0	0	0	0	1006	47	0		0	0	3585	9916	28147	16715	0	0	0			1754	131																							0	0	0	0	0	0	0	0	0	0	0	0		53307	173	0	173	0	0	0	0	0	0	0	2613	0	0	0	160	638	0	0	0	0	0	0			0	0	3710			0	0	0		
606046	6750861	247376	61848	1292156	0	0	24555	8957906	0	17700	2160090	3202851	1295474	1526347	597126	209471	31917	0	0	0	0	0	90278	15926	0		0	0	0	219228											0	0	0	0	0	0	0	0	0	0	0	0	7018555	0	108190	1117	0	6541	0	0			0	0	147488			0	4164	0	0	239486	266181	0	61848	1292156	0	1292156	514361	0	24555	8957904	0	219228		1864299	168763	159493		848371	343145	404299	158167	55485	8454							0			0	0			90278	15926					167050	741311	1301573	1487837			0			1772	2530																																					247374	0	247374	0	0	0	0	0	0		108190	318	1731	672	8867	20544				0							147488							
606073																																																																							0	0	902		0			0	3785	0	0	62329	35	0	0	49400	338	1362	236	1	76	434	1009	13667	32030	79	80	985	699	5516	4064								0	93			0	0	0	99	0	6196			0			87	1528																							0	0	0	0	0	0	0	0	0	0	0	0		10132		0	1	0	0	0	0	0	0	0	1023	0	0	0	0	0			0	0	0				0	0	527			0	0	0		
606176																																																																							0	0	1033	0	0	12347	0	12347	1942	0	0	270687	11	0	0	195582	1096	4710	34001	977	2920	3471	3928	138299	43247	9258	33448	19877	8810	2841	420	0	0	0	0	0	0	0	0	23	0	0	0	0	18182	6418	15456	13567	0	0	0			0	1509																							0	0	0	0	0	0	0	0	0	0	0	0	0	178816	0	0	0	0	0	0	0	0	0	0	2442	0	130	0	0	0	30	0	0	0	0	0			0	0	2610			0	30	0	0	
606653																																																																							0	83413	237	0	66155	35921	0	35921	1944	0	548	329931	0	0	0	18977	501	1284	107783	506	2114	6626	2582	7149	0	37377	67786	84403	113155	3520	753	0	0	0	0	0	0	0	486	267	581	0	0	0	740	42	101104	7251	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	271	0	271	0	0	0	0	0	0	0	6270	0	0	0	317	0	0	0	0	0	0	0			0	0	5804			0	0	0		
607146																																																																							0	4729	6930		11772			24041	0	0	5152	90695	0	1594	0	7522	190	69	31929	1	226	3427	1487	94	49	12813	18889	30515	12663	2189	4615								0	1			0	0	572	6865	5462	14599			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		29945		0	216	0	0	0	0	0	0	0	856	0	0	0	80	0			38	0	0	0			0	0	194			0	298	0		
607333																																																																							0	55	44565		131			6011	4919	0	0	163169	0	0	0	32328	1192	3206	36219	4807	5694	8237	6327	1917	4498	10595	17269	54028	41699	5069	0								0	2			0	0	4634	8706	25129	34881			0			1400	1186																							0	0	0	0	0	0	0	0	0	0	0	0		21458		0	14	0	0	0	0	0	0	0	407	0	7770	0	0	0			0	0	0				0	0	195			0	97	0		
608358																																																																							0	11563	0		16446			1562	0	0	276	34314	0	0	0	1833	0	673	12440	640	178	306	539	113	0	22488	897	3032	4187	1133	0								209	0			0	0	0	0	1086	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	231	0	0	0	0	0			0	0	0	0			0	0	1108			0	0	0		
608451																																																																							0	598	18		768			1329	0	0	0	22462	0	0	0	7631	0	3609	3000	929	3304	603	1148	860	788	2292	3035	4041	2604	2566	168								0	0			0	0	65	553	8827	620			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	60	0	0	0	0	0	0	0	1353	0	0	0	0	0			0	0	0				0	0	640			0	0	0		
608844																																																																							0	1088	8140		0			4228	16838	0	451	125120	0	0	0	47812	3156	2096	28593	3823	6601	15720	8876	6155	4404	9104	10673	29205	19354	2584	0								140	26			0	0	469	3152	29820	9470			0			839	2127																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	79	0	0	0	0	0	0	0	135	0	0	687	0	902			0	0	0				0	0	116			0	0	0		
609010																																																																							0	5914	3707		722			9242	8578	0	126	169486	118	0	0	54500	9597	929	51630	14041	6922	17105	11709	2503	1697	15100	17089	34811	37733	9432	0								0	143			0	0	6190	4351	29653	34618			0			1642	1426																							0	0	0	0	0	0	0	0	0	0	0	0		72250		0	164	0	0	0	0	0	0	0	369	0	0	0	0	0			0	0	0				0	0	1730			0	0	0		
609373																																																																							0	0	3533		0			3452	10574	0	0	98478	0	0	0	44376	2605	3984	6952	106	658	1792	1973	16336	23461	16127	3217	11328	17042	4128	1684								0	16			0	0	169	3241	16873	9535			0			239	602																							0	0	0	0	0	0	0	0	0	0	0	0		52752		0	33	0	0	0	0	0	0	0	4001	0	0	0	0	0			0	0	0				0	0	70			0	0	0		
609467																																																																							0	0	15717		0			888	0	0	0	88689	770	0	0	4245	0	4180	5237	3912	268	0	0	0	65	37127	21313	5256	9520	7583	0								0	0			0	0	0	765	25965	41114			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		88689		0	765	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0				0	0	0			0	0	0		
609609																																																																							0	884	16043	0	0	9122	0	9122	952	0	0	258659	1629	0	0	1649	13647	1649	6356	0	1459	0	0	0	0	77478	122393	22658	4938	474	884	0	0	0	0	0	0	0	0	0	0		0	0	0	822	149802	67289	0	0	0			0	1087																							0	0	0	0	0	0	0	0	0	0	0	0		0	77	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	0		
609645																																																																							0	2109	0		2339			2838	0	0	270	9973	0	0	0	1360	0	1360	3474	0	3	0	12	631	714	2349	2390	956	674	414	1701								0	0			0	0	0	0	374	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	445	0	0	0	0	0			0	0	0	0			0	0	238			0	0	0		
609832																																																																							0	21728	1913		17733			9578	450	0	298	101357	0	0	0	27412	1553	172	22650	2049	2924	9833	10536	2019	0	8749	10010	30771	23556	119	579								0	24			0	0	242	250	4918	8628			0			0	38																							0	0	0	0	0	0	0	0	0	0	0	0		17546		0	117	0	0	0	0	0	0	0	2269	0	0	0	0	0			0	0	0	0			0	0	4244			0	0	0		
610128																																																																							0	6348	3856	0	4255	15144	0	15144	5947	0	411	281802	674	0	0	67890	5890	4473	62753	7744	15171	30219	7384	3127	2462	20477	41015	75479	46707	28699	1675	0	0	0	0	0	0	0	1929	328	0		0	0	5447	15751	42558	12617	0	0	0			1839	109																							0	0	0	0	0	0	0	0	0	0	0	0		125447	59	0	59	0	0	0	0	0	0	0	91755	0	0	0	0	0	0	0	0	0	0	0			0	0	2291			0	0	0		
610164																																																																							0	16107	2604	3679	16559	68402	0	68402	120	0	3923	339309	918	5826	0	38858	2735	23517	103785	2644	5654	5275	4453	10695	9658	56419	62151	72497	27021	49764	29635	0	0	0	0	0	0	0	528	0	0		0	0	6677	22361	55719	71227	0	5826	0			8	0																							0	0	0	0	0	0	0	0	0	0	0	0		282769	379	0	4058	0	0	0	0	0	0	0	9046	0	351	0	3510	0	45	0	15	0	0	0			0	15	15477			0	45	0		
610539																																																																							0	5365	0		322			588	0	0	1	18660	0	0	0	5136	40	255	3577	1	267	1285	500	3023	0	1775	1534	4610	1878	3123	0								0	0			0	0	0	617	3610	929			0			107	0																							0	0	0	0	0	0	0	0	0	0	0	0		346		0	0	0	0	0	0	0	0	0	1154	0	0	0	0	0			0	0	0				0	0	898			0	0	0		
610557																																																																							0	3156	1212		2369			13192	3828	0	294	66542	0	0	0	8566	3008	7070	25452	1187	2103	4161	1023	92	0	10799	11363	22239	6982	5499	0								1078	269			0	0	1845	8289	13221	4035			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		27126		0	4	0	0	0	0	0	0	0	1201	0	161	373	0	0			0	0	0				0	0	975			0	0	0		
610913																																																																							0	283	389		1247			8864	1349	0	823	115123	170	0	0	47694	96	18753	44616	7541	21975	11947	2170	1862	1668	12841	9123	18330	13975	8778	4506								0	190		0	0	0	591	904	23488	2099			0			143	7																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	679	0	0	0	0	0	0	0	12614	0	0	0	0	0			17	0	0				0	0	13983			0	0	0		
611031																																																																							0	1220	732		5			2273	306	0	0	82060	0	0	0	31404	793	325	24928	5260	4377	17943	217	77	907	8466	9747	22576	998	2846	115								0	266			0	0	0	14233	19576	6402			0			252	303																							0	0	0	0	0	0	0	0	0	0	0	0	0	14322		0	0	0	0	0	0	0	0	0	2149	0	0	0	0	878			0	0	0				0	0	2701			0	0	0	0	
611246																																																																							0	1977	0		2023			5570	210	0	0	16110	0	0	0	1900	45	0	3781	0	87	619	635	506	0	3066	2371	4388	3318	968	7								0	7			0	0	50	683	953	1715			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2155		0	15	0	0	0	0	0	0	0	533	0	0	0	0	0			0	0	0	0			0	0	429			0	0	0		
611451																																																																							0	33040	5457	0	10768	17258	0	17258	8442	0	3297	231533	18	0	248	40664	2468	30685	63595	5120	18032	13398	862	1051	2198	35477	48078	53786	31877	14428	4284	0	0	0	0	0	0	0	1030	159	0		0	0	4186	6220	40295	20415	0	0	0			0	7																							0	0	0	0	0	0	0	0	0	0	0	0		111713	618	0	618	0	0	0	0	0	0	0	31669	0	0	246	400	0	0	0	94	94	0	0			0	0	5565			0	0	0		
