"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
14865																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10567	563	0	0	171604	17347	56624	102	238795	0	0	0	0	0	0	0	0	0	11151	11022	21	264696	1	27422	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
14977																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2775	118	0	0	28476	1591	5844	15	37095	0	0	0	0	0	0	0	0	0	0	274	1	45805	1	7639	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9309	614	1819	5	161658	14496	84879	100	257665	0	0	0	0	0	0	0	0	0	0	12929	25	288419	1	32725	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16551																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22878	1363	3182	10	140032	16889	29776	51	195868	0	0	0	0	0	0	0	0	0	0	5037	9	228982	1	20164	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4491	277	418	1	42433	4226	6688	17	54030	0	0	0	0	0	0	0	0	0	0	2893	8	58717	1	6701	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1374	63	280	1	28868	2879	5647	4	36169	0	0	0	0	0	0	0	0	0	0	1571	4	40886	1	3649	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
16953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	614	23	0	0	26240	2876	5947	8	32801	0	0	0	0	0	0	0	0	0	0	4153	4	35851	1	5106	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2583	37	944	2	39150	499	61391	64	104068	0	0	0	0	0	0	0	0	0	0	0	0	117183	2	18552	0	false			true	8984	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		488870	0	146062	8786	7166	24	1499362	212788	1646695	4513	3300442	1156	0	0	0	0	0	0	0	0	66286	238065	316	4180737	1	451829	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	25319	284	0	0	29178	3206	0	0	54497	0	0	0	0	0	0	0	0	0	0	0	0	66699	1	6749	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17464																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		120631	0	20988	1266	1279	4	648634	56513	423477	570	1094377	0	0	0	0	0	0	0	0	0	0	140750	182	1312553	1	132840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8244	371	1169	4	148277	14392	121621	142	279311	0	0	0	0	0	0	0	0	0	0	13591	17	309001	2	26007	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
17978																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	44891	1409	1341	5	155069	12238	19387	23	220688	0	0	0	0	0	0	0	0	0	0	0	0	325811	1	97955	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10970	643	501	1	252406	32419	103835	150	367713	2	0	0	0	0	0	0	0	0	0	47007	48	402346	1	39869	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18135																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3543	291	995	3	114666	6518	50662	82	169866	0	0	0	0	0	0	0	0	0	5502	20586	35	229071	1	19800	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18377																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4762	389	751	2	39119	2228	810	3	45442	0	0	0	0	0	0	0	0	0	0	0	0	48597	1	3349	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18827																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13926	1501	570	2	201531	21750	134277	130	350304	0	0	0	0	0	0	0	0	0	0	11852	17	389595	1	39014	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18836																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13407	552	1187	4	113865	12035	9471	26	137929	0	0	0	0	0	0	0	0	0	2901	254	1	153222	1	13381	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18854																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1917	74	0	0	127174	5214	71659	77	200750	0	0	0	0	0	0	0	0	0	14129	32284	38	218681	1	21694	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
18957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2815	179	0	0	18909	1655	2474	6	24198	0	0	0	0	0	0	0	0	0	0	0	0	24838	1	553	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2754	456	0	0	55563	4228	9219	16	67536	0	0	0	0	0	0	0	0	0	0	1710	4	76933	1	8294	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		320387	0	60344	3427	1561	5	1293227	87816	547184	700	1902316	0	0	0	0	0	0	0	0	0	1734	157504	217	2135401	1	178378	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10569	342	972	3	131877	14691	68041	98	211459	0	0	0	0	0	0	0	0	0	0	15709	22	240358	1	21103	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
19972																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	65364	3110	10096	31	75461	0	0	0	0	0	0	0	0	0	0	0	0	89278	1	13447	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8140	569	0	0	46433	6493	7521	14	62094	0	0	0	0	0	0	0	0	0	0	7068	13	73216	1	6998	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20512																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5600	420	414	1	64132	8274	14302	18	84448	0	0	0	0	0	0	0	0	0	0	10746	12	98765	1	9857	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20633																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17305	782	556	2	197509	4281	66101	102	289736	8265	0	0	0	0	0	0	0	0	0	23185	8	323289	1	28056	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
20857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1064	84	0	0	38676	2890	129948	43	169688	0	0	0	0	0	0	0	0	0	0	90030	10	181161	1	16164	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1977	57	0	0	5309	490	2471	4	9756	0	0	0	0	0	0	0	0	0	0	1476	3	9927	2	1076	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21359																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2184	90	479	1	16621	1799	4497	8	23781	0	18	78	78	105	0	0	0	0	0	0	0	26361	1	2396	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21630																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2367	90	0	0	48726	5232	26707	39	77801	0	0	0	0	0	0	0	0	0	0	4474	9	91392	1	7375	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
21658																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13335	1053	941	3	104819	11452	15313	31	134408	0	0	0	0	0	0	0	0	0	0	1902	3	147125	1	14927	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6724	314	1054	2	110279	12462	40151	53	158208	0	0	0	0	0	0	0	0	0	1616	4611	7	195525	1	18418	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6508	586	619	2	195593	16101	90210	102	292930	0	0	0	0	0	0	0	0	0	1201	7535	18	393269	1	40003	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22543																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3975	185	0	0	47095	6059	20031	21	71101	0	0	0	0	0	0	0	0	0	0	10304	7	84428	2	14339	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4073	265	255	1	60957	5528	9215	21	74500	0	0	0	0	0	0	0	0	0	0	1934	5	82837	1	7301	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22730																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4137	255	0	0	81086	9856	19015	36	104238	0	0	0	0	0	0	0	0	0	0	7332	13	118988	2	12272	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12158	533	292	1	161643	13555	24608	60	198701	0	0	0	0	0	0	0	0	0	0	10546	20	213481	1	9958	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
22954																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4048	192	0	0	56194	4552	12972	28	73214	0	0	0	0	0	0	0	0	0	0	2708	6	86797	1	8734	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23045																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1033	47	0	0	15693	1428	16410	8	33136	0	0	0	0	0	0	0	0	0	0	397	1	41188	1	8033	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7151	732	608	2	70468	6942	6357	16	84584	0	0	0	24	0	0	0	0	0	0	888	3	94701	1	11105	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23504																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		453007	0	9640	652	2038	7	463627	28576	758530	667	1233834	0	0	0	0	0	0	0	0	0	27043	170110	236	1346328	1	107800	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11816	578	1030	3	107955	11367	75700	57	196502	0	0	0	0	0	0	0	0	0	0	1632	4	192711	1	10591	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8134	280	290	1	100307	9499	34469	61	143200	0	0	0	0	0	0	0	0	0	0	5876	11	157408	1	16023	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
23755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7691	466	547	2	85023	9071	55170	68	148431	0	0	0	0	0	0	0	0	0	0	5208	8	168429	1	14263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24006																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	57088	3468	1505	5	623896	43596	152877	307	835366	0	0	0	0	0	0	0	0	0	0	11982	25	919777	1	103563	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24378																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8089	409	0	0	50230	5623	1612	5	59931	0	0	0	0	0	0	0	0	0	0	0	0	66582	1	6433	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1454	66	904	3	116374	3630	54577	74	173310	0	0	0	0	0	0	0	0	0	0	35629	22	238955	1	17941	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3095	151	515	1	27480	2747	4052	10	35142	0	0	0	0	0	0	0	0	0	0	434	1	39928	1	4692	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24668																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10709	536	983	3	133484	14060	43850	76	189025	0	0	0	0	0	0	0	0	0	0	13697	20	213298	1	19542	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	10701	847	4231	7	14932	0	0	0	0	0	0	0	0	0	0	2944	4	16220	1	1006	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
24949																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	39928	2061	582	2	532737	43537	100158	170	673405	0	0	0	0	0	0	0	0	0	37269	26212	44	764572	1	72227	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25357																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		4176	0	1987	89	0	0	86471	6270	23244	34	111702	0	0	0	0	0	0	0	0	0	0	956	3	127143	1	11031	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
25647																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5452	197	922	2	45274	2169	9619	22	61267	0	0	0	0	0	0	0	0	0	0	3021	6	65039	2	2642	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26176																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6418	223	313	1	243880	11986	40702	77	291313	0	0	0	0	0	0	0	0	0	386	4209	10	412225	1	31342	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16405	784	0	0	236841	22923	76017	81	329263	0	0	0	0	0	0	0	0	0	0	11675	24	387787	1	44194	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	650	73	0	0	18825	1526	4392	8	23867	0	0	0	0	0	0	0	0	0	0	0	0	26205	1	2982	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2107	69	0	0	95412	6556	110883	153	208402	0	0	0	0	0	0	0	0	0	0	18225	27	242273	1	23555	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
26859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9814	761	251	1	151050	12265	138890	169	300005	0	0	0	0	0	0	0	0	0	0	37003	47	326681	1	27273	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27070																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	64900	2325	4144	12	384633	19179	57490	156	511168	0	0	0	0	0	0	0	0	0	0	584	2	615515	1	103813	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20756	1167	1490	4	341143	34776	134743	166	498132	0	0	0	0	0	0	0	0	0	8098	19674	41	554301	1	48567	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27614																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	27015	1694	3311	6	189470	27317	61284	84	281080	0	0	0	0	0	0	0	0	0	0	16672	17	324686	1	29614	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
27847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24152	1208	3516	10	254201	24852	75279	102	357148	0	0	0	0	0	0	0	0	0	0	8392	15	429824	1	43600	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28013																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		274737	0	61110	3312	3004	10	1134475	59702	315263	634	1513853	0	3246	395	0	16220	0	0	0	0	658	49923	73	2373847	1	315509	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28152																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6738	340	0	0	48634	4076	13668	17	69042	0	0	0	0	0	0	0	0	0	0	288	1	75934	2	6931	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3508	234	0	0	149051	8016	113228	172	265787	0	0	0	0	0	0	0	0	0	0	29484	36	278940	1	21273	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9958	543	701	2	108625	6923	26976	44	146260	0	0	0	0	0	0	0	0	0	0	5281	8	173879	2	14066	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		128172	0	43971	3007	6951	13	587325	38737	127966	297	766213	0	0	0	0	0	0	0	0	0	0	1409	4	953413	1	149869	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28572																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4398	152	0	0	32260	2001	1690	4	38349	0	0	0	0	0	0	0	0	0	0	0	0	48297	1	2312	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28675																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8963	395	305	1	55042	5054	8222	16	72532	0	0	0	0	0	0	0	0	0	0	952	2	84738	1	10116	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
28732																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2712	106	0	0	51832	4305	12548	28	67092	0	0	0	0	0	0	0	0	0	0	2105	5	80682	1	8390	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29104																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		385725	0	17469	857	2650	8	614301	35335	521682	547	1156102	0	0	0	0	0	0	0	0	0	185206	78189	136	1460752	1	130881	75368	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29476																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2176	96	0	0	30887	1955	5638	13	38701	0	0	0	0	0	0	0	0	0	0	1564	2	41714	2	4250	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26074	1030	2728	7	392329	38728	164416	186	585547	0	0	0	0	0	0	0	0	0	0	26503	34	829238	1	77635	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29878																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		48494	0	92803	3982	8873	20	1028981	54942	141467	373	1272124	0	0	0	0	0	0	0	0	0	0	8470	14	1756120	1	462559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
29953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3177	153	0	0	42307	6626	11763	25	57247	0	0	0	0	0	0	0	0	0	1990	4224	4	79491	1	10272	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30052																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	208	9	0	0	14410	2081	4743	13	19361	0	0	0	0	0	0	0	0	0	0	1185	2	22099	1	3040	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30418																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1973	175	0	0	341742	20250	0	0	343715	0	0	0	0	0	0	0	0	0	0	0	0	558046	1	38843	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30502																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26926	1618	267	1	451045	43137	147303	226	625541	0	0	0	0	0	0	0	0	0	0	18976	20	817738	1	74751	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6692	413	0	0	76868	6091	17724	40	101283	0	0	0	0	0	0	0	0	0	0	5010	10	136147	1	12019	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
30810																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1623877	0	1963264	65845	113926	403	34345110	13819104	4225951	10461	40648251	0	1371143	0	0	0	0	0	0	1195837	0	6418	11	68931470	1	7072416	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0	0	0	109	CONF	CONF	CONF	0	0	876721	0	0	0	0		
30874																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		102769	0	100876	7134	2619	8	468602	34827	170104	173	742201	0	516	1134	1284	4241	0	0	0	0	0	33204	34	1014901	1	155638	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31134																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5499	353	510	1	62218	7709	20946	23	89236	63	0	0	0	0	0	0	0	0	0	3484	6	117334	1	15627	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12092	360	1351	3	203758	6692	176065	219	393267	0	0	0	0	0	0	0	0	0	6977	32985	58	449687	1	38102	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5975	173	703	2	77395	5479	18978	38	103051	0	0	0	0	0	0	0	0	0	0	3733	9	114013	1	12346	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31826																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17325	481	1394	4	148752	14520	32026	64	199497	0	0	0	0	0	0	0	0	0	0	14378	26	240514	1	35350	2478	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
31835																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3011	132	251	1	54877	5167	36662	49	94801	0	0	0	0	0	0	0	0	0	0	5199	10	117963	1	13189	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32234																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3121	128	0	0	51321	4285	18129	26	72570	0	0	0	0	0	0	0	0	0	0	2488	6	103230	1	12098	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32766																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1367	108	251	1	38284	2737	8596	17	48497	0	0	0	0	0	0	0	0	0	0	2981	7	52315	1	4937	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
32971																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11636	406	0	0	119230	14447	33815	65	164681	0	0	0	0	0	0	0	0	0	21	2861	5	198037	1	23179	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20572	867	1182	4	231474	16282	121768	222	374996	0	0	0	0	0	0	0	0	0	3396	27353	37	406261	1	35427	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33608	2322	330	1	351860	22714	105548	210	491346	0	0	0	0	0	0	0	0	0	0	25278	34	549497	1	37125	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33268																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4448	183	1341	3	86203	6720	45746	79	137738	0	0	0	0	0	0	0	0	0	0	6740	13	152542	1	11272	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
33370																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5016	227	0	0	18896	1460	1287	2	25199	0	0	0	0	0	0	0	0	0	0	0	0	32276	1	4152	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
