"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
930442																																																															66224	3832	3832	12.9631%	21.3024%	20.0697%	62392	310876	481306	-1053	0	13.3024%	0	0	18904	20.0697%	1	0	63170	1288	542	0	999	0	0	-2051	0		0	0	62392	0	0	0	0	0	0	62392	0	0	0	0	0	0	0	0	0	3832	0	1830	0	0	483136	45319										
930853																																																															19235	671	671	9.9403%	15.8882%	15.3339%	18564	121065	186755	470	0	7.8882%			4740	15.3339%	1	0	19195	0	161	0	470	0	0	0	0		0	0	18564	0	0	0	0	0	0	18564	0	0	0	0	0	0	0	0	0	671	0	161	0	0	186916	13985										
930871																																																															18388	631	631	6.8978%	17.4778%	16.8780%	17757	105208	257430	-15	0	9.4778%			6037	16.8780%	1	0	17973	40	0	0	176	0	0	0	0		0	0	17757	0	0	0	0	0	0	17757	0	0	0	0	0	0	0	0	0	631	0	40	0	0	257470	11951										
930965																																																															344733	31327	31377	11.9002%	13.7694%	12.5161%	313356	2503620	2633209	-168	0	5.7694%	0	0	159477	12.5161%	1	0	313288	0	101	0	-682	0	0	513	0		0	0	313356	0	0	0	0	0	0	313356	0	0	0	0	0	0	0	0	0	31377	0	101	50	0	2633310	153979										
931038																																																															64318	5209	5209	11.0931%	15.4430%	14.1923%	59109	416486	532846	3621	0	7.4430%	0	0	15777	14.1923%	1	0	65671	2941	0	0	3621	0	0	0	0		0	0	59109	0	0	0	0	0	0	59109	0	0	0	0	0	0	0	0	0	5209	0	2941	0	0	535787	46273										
931047																																																															14956	1293	1293	10.5878%	14.6616%	13.3940%	13663	102008	129045	2	0	6.6616%			1500	13.3940%	1	0	13665	0	0	0	2	0	0	0	0		0	0	13663	0	0	0	0	0	0	13663	0	0	0	0	0	0	0	0	0	1293	0	0	0	0	129045	12163										
931159																																																															8149	411	411	9.7365%	12.8399%	12.1924%	7738	63466	79474	577	0	4.8399%			2000	12.1924%	1	0	8315	0	0	0	577	0	0	0	0		0	0	7738	0	0	0	0	0	0	7738	0	0	0	0	0	0	0	0	0	411	0	0	0	0	79474	5738										
931207																																																															7894	0	0	60.9575%	149.6209%	149.6209%	7894	5276	12950	7	0	141.6209%	0	0	7503	149.6209%	1	0	7901	0	0	0	7	0	0	0	0		0	0	7894	0	0	0	0	0	0	7894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12950	391										
931270																																																															19784	482	937	20.7687%	51.4686%	49.0309%	18847	38439	90747	889	0	43.0309%			0	49.0309%	1	0	19736	0	0	0	889	0	0	0	0		0	0	18847	0	0	0	0	0	0	18847	0	0	0	0	0	0	0	0	0	937	0	0	455	0	90747	18847										
931355																																																															11530	497	497	16.4933%	29.4621%	28.1922%	11033	39135	66894	82	0	21.4621%	0	0	7000	28.1922%	1	0	11115	0	0	0	82	0	0	0	0		0	0	11033	0	0	0	0	0	0	11033	0	0	0	0	0	0	0	0	0	497	0	0	0	0	66894	4033										
931458																																																															1480	85	85	9.7867%	21.6659%	20.4216%	1395	6831	14254	0	0	13.6659%	0	0	125	20.4216%	1	0	1395	0	0	0	0	0	0	0	0		0	0	1395	0	0	0	0	0	0	1395	0	0	0	0	0	0	0	0	0	85	0	0	0	0	14254	1270										
931944																																																															11298	711	711	11.8325%	16.4421%	15.4073%	10587	68714	89474	239	0	8.4421%			4150	15.4073%	1	0	10826	0	0	0	239	0	0	0	0		0	0	10587	0	0	0	0	0	0	10587	0	0	0	0	0	0	0	0	0	711	0	0	0	0	89474	6437										
932277																																																															245670	16775	16775	11.5273%	18.3894%	17.1337%	228895	1335934	1985671	-12954	0	10.3894%			98679	17.1337%	1	0	230771	0	10	8893	-13190	0	0	1161	-926		0	0	234823	0	0	0	0	5928	5928	228895	0	0	0	0	5928	0	0	0	0	16775	0	14831	0	0	2000502	145046										
932633																																																															6872	536	536	8.6844%	15.6264%	14.4075%	6336	43977	72958	35	0	7.6300%			8670	14.4075%	1	0	9445	3018	1	0	35	0	0	0	0		0	0	6391	55	0	0	0	0	55	6336	0	0	0	0	0	0	0	0	0	536	0	3074	0	0	76032	740										
932642																																																															15558	396	396	18.8397%	49.5920%	48.3297%	15162	31372	80479	-101	0	41.5920%			600	48.3297%	1	0	15061	0	0	0	-101	0	0	0	0		0	0	15162	0	0	0	0	0	0	15162	0	0	0	0	0	0	0	0	0	396	0	0	0	0	80479	14562										
932745																																																															30445	2485	2485	10.3925%	13.8755%	12.7430%	27960	219415	269039	255	0	5.8755%			17214	12.7430%	1	0	28215	0	0	0	255	0	0	0	0		0	0	27960	0	0	0	0	0	0	27960	0	0	0	0	0	0	0	0	0	2485	0	0	0	0	269039	10746										
932978																																																															369130	32665	32805	12.1166%	14.2575%	12.9904%	336325	2589018	2775732	4913	2948	6.2575%			120262	12.9904%	1	0	341238	0	0	0	4913	0	0	0	0		0	0	336325	0	0	0	0	0	0	336325	0	0	0	0	0	0	0	0	0	32805	0	0	140	0	2778680	216063										
933023																																																															52823	3829	3829	10.0916%	14.7847%	13.7130%	48994	357282	485493	123	0	6.7847%			20857	13.7130%	1	0	51902	2533	0	0	249	0	0	0	126		0	0	48994	0	0	0	0	0	0	48994	0	0	0	0	0	0	0	0	0	3829	0	2533	0	0	488026	30922										
933041																																																															80071	4834	4834	13.9557%	21.1898%	19.9106%	75237	377875	539112	6230	0	13.1898%			3000	19.9106%	1	0	82300	0	0	500	6230	0	0	0	0		0	0	75570	0	0	0	0	333	333	75237	0	0	0	0	333	0	0	0	0	4834	0	833	0	0	539945	73070										
933256																																																															183442	15458	15458	8.9973%	11.4725%	10.5057%	167984	1598975	1867051	2285	-118	3.4725%	0	0	89156	10.5057%	1	0	219718	26854	21997	241	2131	154	0	0	0		196	0	168145	0	0	0	0	161	161	167984	0	0	0	0	161	0	0	0	0	15458	0	49610	0	0	1916543	128277										
933340																																																															15221	1245	1245	10.3797%	15.3464%	14.0911%	13976	99183	134648	276	0	7.3464%			2320	14.0911%	1	0	14519	28	239	0	276	0	0	0	0		0	0	13976	0	0	0	0	0	0	13976	0	0	0	0	0	0	0	0	0	1245	0	267	0	0	134915	11923										
933377																																																															56788	4397	4397	8.4090%	12.7203%	11.7354%	52391	446435	623035	1407	0	4.7203%			6001	11.7354%	1	0	53831	0	25	0	1576	8	-49	-120	0		0	0	52391	0	0	0	0	0	0	52391	0	0	0	0	0	0	0	0	0	4397	0	25	0	0	623060	46423										
933621																																																															338933	17362	17362	12.1717%	16.6848%	15.8301%	321571	2031392	2641965	13742	0	8.6848%			1224	15.8301%	1	0	335313	0	0	0	20545	0	0	-6803	0		0	0	321571	0	0	0	0	0	0	321571	0	0	0	0	0	0	0	0	0	17362	0	0	0	0	2641965	320347										
933863																																																															127896	11177	11177	11.3568%	14.3206%	13.0691%	116719	893094	1027742	1192	2209	6.3206%			58478	13.0691%	1	0	119761	717	1051	49	1021	0	0	0	171		0	0	116752	0	0	0	0	33	33	116719	0	0	0	0	33	0	0	0	0	11177	0	1850	0	0	1031801	60091										
933966																																																															925332	64818	64818	11.2865%	17.8513%	16.6009%	860514	5183553	7624285	36726	0	9.8513%	0	0	307072	16.6009%	1	0	988498	87243	3419	358	36726	0	0	0	0		0	0	860752	0	0	0	0	238	238	860514	0	0	0	0	238	0	0	0	0	64818	0	91258	0	0	7715543	644700										
933975																																																															136818	9299	9299	13.3229%	16.7467%	15.6085%	127519	816985	957142	516	0	8.7467%			12190	15.6085%	1	0	134029	5894	0	0	516	100	0	0	0		0	0	127519	0	0	0	0	0	0	127519	0	0	0	0	0	0	0	0	0	9299	0	5894	0	0	963036	121323										
934271																																																															90810	996	996	9.4189%	28.0300%	27.7226%	89814	323974	953546	-5036	-2042	20.0300%			24615	27.7226%	1	0	84778	0	0	0	-103	0	-2993	0	-1940		0	0	89814	0	0	0	0	0	0	89814	0	0	0	0	0	0	0	0	0	996	0	0	0	0	951504	65199										
934329																																																															1631473	16060	22060	7.5865%	10.9439%	10.7959%	1609413	14907615	21214167	4021	-2368	2.9439%	0	0	2852740	10.7959%	0	0	3317328	1661114	46801	0						0	0	0	1609413	0	0	0	0	0	0	1609413	0	0	0	0	0	0	6000	0	0	22060	0	1707915	0	0	22919714	460567	1616413	1000	7000	19.0622%	18.9797%	8479660	5.1250%	18.9797%	7000	
934646																																																															22452	193	193	21.5973%	60.5355%	60.0151%	22259	37089	103064	2284	0	52.5355%			800	60.0151%	1	0	24543	0	0	0	2284	0	0	0	0		0	0	22259	0	0	0	0	0	0	22259	0	0	0	0	0	0	0	0	0	193	0	0	0	0	103064	21459										
934673																																																															41136	1940	1940	15.8722%	22.1846%	21.1384%	39196	185426	246948	319	0	14.1846%			5319	21.1384%	1	0	39515	0	0	0	319	0	0	0	0		0	0	39196	0	0	0	0	0	0	39196	0	0	0	0	0	0	0	0	0	1940	0	0	0	0	246948	33877										
934954																																																															13235	1289	1289	7.0974%	12.9074%	11.6503%	11946	102538	168316	331	0	4.9074%			3800	11.6503%	1	0	13302	837	188	0	331	0	0	0	0		0	0	11946	0	0	0	0	0	0	11946	0	0	0	0	0	0	0	0	0	1289	0	1025	0	0	169341	9171										
935111																																																															32418	1835	1835	8.9322%	14.6246%	13.7968%	30583	221667	342389	-971	0	6.6246%			3790	13.7968%	1	0	29612	0	0	0	-415	0	0	-942	386		0	0	30583	0	0	0	0	0	0	30583	0	0	0	0	0	0	0	0	0	1835	0	0	0	0	342389	26793										
935250																																																															51558	4968	4968	9.4602%	13.0283%	11.7729%	46590	395740	492484	-372	0	5.0283%			17330	11.7729%	1	0	46878	0	0	396	95	0	0	0	-467		0	0	46854	0	0	0	0	264	264	46590	0	0	0	0	264	0	0	0	0	4968	0	396	0	0	492880	29920										
935308																																																															42324	2742	3510	6.3482%	11.7319%	10.7590%	38814	360760	611422	-39	0	3.6037%	0	0	46977	8.1037%	1	0	35144	0	0	3727	-39	0	0	0	0		0	0	31456	0	0	2221	0	0	2221	29235	12063	0	0	12063	2484	9579	0	0	0	3510	0	8432	768	0	619854	-11794										
935559																																																															35568	2147	2147	11.8243%	20.7187%	19.4681%	33421	171671	282646	1238	0	12.7187%	0	0	10317	19.4681%	1	0	34855	0	0	0	1238	196	0	0	0		0	0	33421	0	0	0	0	0	0	33421	0	0	0	0	0	0	0	0	0	2147	0	0	0	0	282646	23300										
935577																																																															13614	502	502	11.7035%	27.5264%	26.5114%	13112	49458	112035	154	0	19.5264%			10545	26.5114%	1	0	13330	35	7	13	154	0	0	0	0		0	0	13121	0	0	0	0	9	9	13112	0	0	0	0	9	0	0	0	0	502	0	64	0	0	112099	2631										
935719																																																															22217	1708	1708	9.4255%	16.2935%	15.0409%	20509	136355	217590	-855	0	8.2935%	0	0	2930	15.0409%	1	0	19654	0	0	0	231	0	0	-1086	0		0	0	20509	0	0	0	0	0	0	20509	0	0	0	0	0	0	0	0	0	1708	0	0	0	0	217590	17579										
936136																																																															224593	16246	16240	10.0413%	15.4901%	14.3700%	208353	1449915	2074954	-13496	0	7.4901%	0	0	158929	14.3700%	1	0	205929	0	0	5429	-10134	0	0	0	-3362		0	0	213996	0	0	2023	0	3620	5643	208353	0	0	0	0	3620	0	0	0	0	16246	6	11072	0	0	2086026	60496										
936426																																																															588094	53010	78029	8.4343%	10.9518%	9.4987%	510065	5369849	6047524	-8982	0	2.9518%	0	0	487960	9.4987%	1	0	795119	291670	2366	0	11624	0	0	-20606	0		0	0	510065	0	0	0	0	0	0	510065	0	0	0	0	0	0	25000	0	0	78029	0	294036	19	0	6341560	316141										
936462																																																															392446	4355	4355	11.2577%	19.3004%	19.0862%	388091	2033362	3447327	7262	0	11.3004%			520000	19.0862%	1	0	543624	135147	13035	0	7262	89	0	0	0		0	0	388091	0	0	0	0	0	0	388091	0	0	0	0	0	0	0	0	0	4355	0	148182	0	0	3595509	16362										
936583																																																															232272	4522	4522	14.7454%	27.1495%	26.6210%	227750	855529	1544552	2736	0	19.1495%			0	26.6210%	1	0	230486	0	0	0	2736	0	0	0	0		0	0	227750	0	0	0	0	0	0	227750	0	0	0	0	0	0	0	0	0	4522	0	0	0	0	1544552	227750										
936640																																																															19044	1620	1620	10.9061%	14.6957%	13.4456%	17424	129589	159764	518	0	6.6958%			7214	13.4456%	1	0	20950	2922	86	0	518	0	0	0	0		0	0	17424	0	0	0	0	0	0	17424	0	0	0	0	0	0	0	0	0	1620	0	3008	0	0	162772	13218										
936837																																																															13367	789	789	12.0988%	16.2814%	15.3203%	12578	82100	103961	266	0	8.2814%			900	15.3203%	1	0	12844	0	0	0	266	0	0	0	0		0	0	12578	0	0	0	0	0	0	12578	0	0	0	0	0	0	0	0	0	789	0	0	0	0	103961	11678										
936855																																																															1602728	83581	83581	8.0202%	11.3862%	10.7924%	1519147	14076072	18941396	35042	0	3.3862%			772068	10.7924%	1	0	1664742	101681	8872	0	35042	0	0	0	0		0	0	1519147	0	0	0	0	0	0	1519147	0	0	0	0	0	0	0	0	0	83581	0	110553	0	0	19051949	857632										
937339																																																															21681	915	1503	9.7386%	14.0802%	13.1041%	20178	153982	207196	1230	0	6.0802%			1500	13.1041%	1	0	21769	361	0	0	1230	0	0	0	0		0	0	20178	0	0	0	0	0	0	20178	0	0	0	0	0	0	0	0	0	1503	0	361	588	0	207557	19039										
937553																																																															12469	921	921	10.6327%	14.2183%	13.1681%	11548	87697	108608	-293	0	6.2183%			475	13.1681%	1	0	11328	0	73	0	-85	0	-208	0	0		0	0	11548	0	0	0	0	0	0	11548	0	0	0	0	0	0	0	0	0	921	0	73	0	0	108681	11146										
937740																																																															46712	4272	4272	8.2633%	13.6952%	12.4427%	42440	341084	513599	29	0	5.6952%	0	0	16450	12.4427%	1	0	42909	0	440	0	-259	0	0	288	0		0	0	42440	0	0	0	0	0	0	42440	0	0	0	0	0	0	0	0	0	4272	0	440	0	0	514039	26430										
937759																																																															16352	1084	1084	12.0192%	18.8583%	17.6081%	15268	86710	127030	319	0	10.8583%			1400	17.6081%	1	0	15587	0	0	0	319	0	0	0	0		0	0	15268	0	0	0	0	0	0	15268	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	127030	13868										
937834																																																															4877	715	715	5.1732%	8.5638%	7.3083%	4162	56949	80453	-26	0	0.5638%	0	0	10396	7.3083%	1	0	4162	0	0	0	0	0	0	0	0		0	0	4162	0	0	0	0	0	0	4162	0	0	0	0	0	0	0	0	0	715	0	0	0	0	80453	-6208										
937843																																																															10923	624	624	10.5694%	19.6825%	18.5581%	10299	55496	97442	437	0	11.6825%			9000	18.5581%	1	0	10736	0	0	0	437	0	0	0	0		0	0	10299	0	0	0	0	0	0	10299	0	0	0	0	0	0	0	0	0	624	0	0	0	0	97442	1299										
938354																																																															11139	298	298	37.6424%	37.4596%	36.4575%	10841	29736	28800	0	0	29.4596%	0	0	259	36.4575%	1	0	10841	0	0	0	0	0	0	0	0		0	0	10841	0	0	0	0	0	0	10841	0	0	0	0	0	0	0	0	0	298	0	0	0	0	28800	10582										
938550																																																															6985	515	515	7.5635%	14.5188%	13.4483%	6470	48110	85542	0	0	6.5188%			2000	13.4483%	1	0	6470	0	0	0	0	0	0	0	0		0	0	6470	0	0	0	0	0	0	6470	0	0	0	0	0	0	0	0	0	515	0	0	0	0	85542	4470										
938859																																																															70588	6171	6171	10.6324%	14.3273%	13.0748%	64417	492682	605856	1592	0	6.3273%			4900	13.0748%	1	0	66771	762	0	0	1592	0	0	0	0		0	0	64417	0	0	0	0	0	0	64417	0	0	0	0	0	0	0	0	0	6171	0	762	0	0	606618	60279										
939070																																																															16505	1511	1511	7.8798%	11.9246%	10.8330%	14994	138411	190283	-156	0	3.9246%			0	10.8330%	1	0	15982	0	0	458	-10	0	0	-147	0		0	0	15681	0	0	0	0	687	687	14994	0	0	0	0	687	0	0	0	0	1511	0	1145	0	0	191428	16138										
939249																																																															88544	7183	7183	11.0560%	13.2034%	12.1323%	81361	670615	735900	560	0	5.2034%	0	0	62658	12.1323%	1	0	103174	21124	129	0	560	0	0	0	0		0	0	81361	0	0	0	0	0	0	81361	0	0	0	0	0	0	0	0	0	7183	0	21253	0	0	757153	39956										
940021																																																															9088	451	451	10.9797%	20.4777%	19.4615%	8637	44380	78663	442	0	12.4777%	0	0	490	19.4615%	1	0	9079	0	0	0	442	0	0	0	0		0	0	8637	0	0	0	0	0	0	8637	0	0	0	0	0	0	0	0	0	451	0	0	0	0	78663	8147										
940311	3612000	250000	250000	12.3286%	18.5099%	17.2287%	3362000	19513900	27270000	-157000	-64000	10.5099%	0	0	1300000	17.2287%	0	3714000	242000	15000	61000	52000	0	0	-209000	0		0	0	3553000	0	0	113000	38000	40000	191000	3362000	0	0	0	0	40000	0	0	0	0	250000	0	509000	0	0	27715000	2571000																										1																																															
940674																																																															17734	1655	1655	9.2283%	13.4977%	12.2381%	16079	131385	174236	31	0	5.4978%			7545	12.2381%	1	0	16218	0	0	65	31	0	0	0	0		0	0	16122	0	0	0	0	43	43	16079	0	0	0	0	43	0	0	0	0	1655	0	65	0	0	174301	8642										
940731																																																															23306	1748	1748	9.7183%	12.6292%	11.6820%	21558	184541	221829	706	0	4.6292%	0	0	9359	11.6820%	1	0	22629	0	365	0	706	0	0	0	0		0	0	21558	0	0	0	0	0	0	21558	0	0	0	0	0	0	0	0	0	1748	0	365	0	0	222194	12564										
940852																																																															4548	313	313	9.6592%	14.4152%	13.4231%	4235	31550	43844	93	0	6.4152%	0	0	2800	13.4231%	1	0	4395	0	0	40	93	0	0	0	0		0	0	4262	0	0	0	0	27	27	4235	0	0	0	0	27	0	0	0	0	313	0	67	0	0	43911	1502										
941233																																																															14989	873	873	13.7984%	21.5880%	20.3307%	14116	69432	102302	-44	0	13.5880%			3700	20.3307%	1	0	14072	0	0	0	322	0	0	-366	0		0	0	14116	0	0	0	0	0	0	14116	0	0	0	0	0	0	0	0	0	873	0	0	0	0	102302	10416										
941541																																																															6178	506	506	9.8334%	15.3084%	14.0546%	5672	40357	57681	174	0	7.3084%			275	14.0546%	1	0	5846	0	0	0	174	0	0	0	0		0	0	5672	0	0	0	0	0	0	5672	0	0	0	0	0	0	0	0	0	506	0	0	0	0	57681	5397										
941653																																																															5133	265	265	8.7803%	22.0660%	20.9268%	4868	23262	55442	0	0	14.0660%			1837	20.9268%	1	0	4868	0	0	0	0	0	0	0	0		0	0	4868	0	0	0	0	0	0	4868	0	0	0	0	0	0	0	0	0	265	0	0	0	0	55442	3031										
941804																																																															9695	791	791	9.2795%	15.3494%	14.0971%	8904	63162	95953	100	0	7.3494%	0	0	56	14.0971%	1	0	9004	0	0	0	351	0	0	-251	0		0	0	8904	0	0	0	0	0	0	8904	0	0	0	0	0	0	0	0	0	791	0	0	0	0	95953	8848										
942258																																																															12836	730	730	9.4307%	11.8628%	11.1881%	12106	108204	128368	-193	0	3.8628%			12909	11.1881%	1	0	12777	0	864	0	-193	0	0	0	0		0	0	12106	0	0	0	0	0	0	12106	0	0	0	0	0	0	0	0	0	730	0	864	0	0	129232	61										
942454																																																															21271	695	695	15.2197%	38.4362%	37.1804%	20576	55341	135193	601	0	30.4362%	0	0	250	37.1804%	1	0	21177	0	0	0	601	0	0	0	0		0	0	20576	0	0	0	0	0	0	20576	0	0	0	0	0	0	0	0	0	695	0	0	0	0	135193	20326										
942539																																																															13889	982	982	11.4485%	17.9352%	16.6671%	12907	77440	112740	102	0	9.9352%	0	0	905	16.6671%	1	0	13508	0	0	299	102	0	0	0	0		0	0	13107	0	0	0	0	200	200	12907	0	0	0	0	200	0	0	0	0	982	0	499	0	0	113239	12501										
942847																																																															9095	294	294	11.6540%	29.3709%	28.4215%	8801	30966	75519	275	0	21.3709%	0	0	3250	28.4215%	1	0	9076	0	0	0	275	0	0	0	0		0	0	8801	0	0	0	0	0	0	8801	0	0	0	0	0	0	0	0	0	294	0	0	0	0	75519	5551										
943143																																																															9293	434	434	12.9489%	17.1391%	16.3387%	8859	54221	68415	688	0	9.1391%			7150	16.3387%	1	0	13058	3511	0	0	688	0	0	0	0		0	0	8859	0	0	0	0	0	0	8859	0	0	0	0	0	0	0	0	0	434	0	3511	0	0	71926	5220										
943152																																																															3409	184	184	9.0694%	18.0945%	17.1178%	3225	18840	35559	45	0	10.0945%	0	0	1750	17.1178%	1	0	3357	0	0	52	45	0	0	0	0		0	0	3260	0	0	0	0	35	35	3225	0	0	0	0	35	0	0	0	0	184	0	87	0	0	35646	1562										
943273																																																															7055	354	354	13.3648%	25.2298%	23.9638%	6701	27963	50139	29	0	17.2298%			0	23.9638%	1	0	6730	0	0	0	29	0	0	0	0		0	0	6701	0	0	0	0	0	0	6701	0	0	0	0	0	0	0	0	0	354	0	0	0	0	50139	6701										
943675																																																															44428	3253	3253	9.1305%	17.1091%	15.8564%	41175	259674	450962	94	0	9.1091%			1062	15.8564%	1	0	41269	0	0	0	94	0	0	0	0		0	0	41175	0	0	0	0	0	0	41175	0	0	0	0	0	0	0	0	0	3253	0	0	0	0	450962	40113										
943853																																																															5743	525	525	10.7439%	13.7087%	12.4555%	5218	41893	48567	6	0	5.7087%			2500	12.4555%	1	0	5224	0	0	0	6	0	0	0	0		0	0	5218	0	0	0	0	0	0	5218	0	0	0	0	0	0	0	0	0	525	0	0	0	0	48567	2718										
943974																																																															20910	1158	1158	12.2585%	22.8752%	21.6084%	19752	91409	161129	-1283	0	14.8752%			2910	21.6084%	1	0	19981	0	0	907	143	0	-1187	-239	0		0	0	20357	0	0	0	0	605	605	19752	0	0	0	0	605	0	0	0	0	1158	0	1512	0	0	162641	18354										
944047																																																															23794	1920	1920	11.1697%	15.4950%	14.2447%	21874	153559	195834	8	0	7.4950%	0	0	7400	14.2447%	1	0	21882	0	0	0	8	0	0	0	0		0	0	21874	0	0	0	0	0	0	21874	0	0	0	0	0	0	0	0	0	1920	0	0	0	0	195834	14474										
944337																																																															26616	1986	1986	10.4651%	16.7754%	15.5237%	24630	158661	235353	-509	481	8.7754%			11746	15.5237%	1	0	24121	0	0	0	425	0	0	-934	0		0	0	24630	0	0	0	0	0	0	24630	0	0	0	0	0	0	0	0	0	1986	0	0	0	0	235834	12884										
944355																																																															23314	2019	2019	10.6202%	14.8373%	13.5524%	21295	157131	200514	-1	0	6.8373%			10100	13.5524%	1	0	22360	1066	0	0	-1	0	0	0	0		0	0	21295	0	0	0	0	0	0	21295	0	0	0	0	0	0	0	0	0	2019	0	1066	0	0	201580	12261										
944551																																																															3495	246	246	8.4223%	17.7339%	16.4857%	3249	19708	38576	0	0	9.7339%			800	16.4857%	1	0	3249	0	0	0	0	0	0	0	0		0	0	3249	0	0	0	0	0	0	3249	0	0	0	0	0	0	0	0	0	246	0	0	0	0	38576	2449										
944627																																																															35094	2519	2519	10.2370%	17.5779%	16.3162%	32575	199648	318210	-3330	0	9.5779%	0	0	4621	16.3162%	1	0	29245	0	0	0	782	0	0	-4112	0		0	0	32575	0	0	0	0	0	0	32575	0	0	0	0	0	0	0	0	0	2519	0	0	0	0	318210	27954										
944739																																																															33607	1243	1243	13.7147%	33.7884%	32.5387%	32364	99463	235981	-876	0	25.7884%	0	0	10000	32.5387%	1	0	31570	0	0	0	-876	82	0	0	0		0	0	32364	0	0	0	0	0	0	32364	0	0	0	0	0	0	0	0	0	1243	0	0	0	0	235981	22446										
944748																																																															9143	550	550	11.8585%	20.8544%	19.5999%	8593	43842	72463	186	0	12.8544%	0	0	1000	19.5999%	1	0	8779	0	0	0	186	0	0	0	0		0	0	8593	0	0	0	0	0	0	8593	0	0	0	0	0	0	0	0	0	550	0	0	0	0	72463	7593										
944935																																																															7196	355	355	13.6359%	21.5682%	20.5041%	6841	33364	50169	145	0	13.5682%			1600	20.5041%	1	0	6986	0	0	0	145	0	0	0	0		0	0	6841	0	0	0	0	0	0	6841	0	0	0	0	0	0	0	0	0	355	0	0	0	0	50169	5241										
945026																																																															54622	1609	1609	13.5715%	23.0275%	22.3492%	53013	237203	390619	3662	0	15.0275%			4591	22.3492%	1	0	56674	0	0	0	3661	0	0	0	0		0	0	53013	0	0	0	0	0	0	53013	0	0	0	0	0	0	0	0	0	1609	0	0	0	0	390619	48421										
945053																																																															223533	17543	17543	8.3544%	13.4156%	12.3627%	205990	1666223	2465633	10284	0	5.4156%	0	0	95197	12.3627%	1	0	258362	37351	4737	0	10284	0	0	0	0		0	0	205990	0	0	0	0	0	0	205990	0	0	0	0	0	0	0	0	0	17543	0	42088	0	0	2507721	152881										
945071																																																															42189	1527	1527	15.8516%	25.2638%	24.3494%	40662	166994	256516	38	0	17.2638%			0	24.3494%	1	0	40700	0	0	0	38	0	0	0	0		0	0	40662	0	0	0	0	0	0	40662	0	0	0	0	0	0	0	0	0	1527	0	0	0	0	256516	40662										
945950																																																															6705	483	483	7.3771%	15.1803%	14.0868%	6222	44169	84342	117	0	7.1803%			4000	14.0868%	1	0	6339	0	0	0	117	0	0	0	0		0	0	6222	0	0	0	0	0	0	6222	0	0	0	0	0	0	0	0	0	483	0	0	0	0	84342	2222										
945969																																																															8814	526	526	7.3148%	13.2775%	12.4851%	8288	66383	113304	292	0	5.2775%			6000	12.4851%	1	0	8580	0	0	0	292	0	0	0	0		0	0	8288	0	0	0	0	0	0	8288	0	0	0	0	0	0	0	0	0	526	0	0	0	0	113304	2288										
946171																																																															38678	3645	3645	9.3878%	13.2795%	12.0280%	35033	291262	373174	102	0	5.2795%			11001	12.0280%	1	0	35135	0	0	0	102	0	0	0	0		0	0	35033	0	0	0	0	0	0	35033	0	0	0	0	0	0	0	0	0	3645	0	0	0	0	373174	24032										
946274																																																															13231	978	978	9.7915%	16.2992%	15.0944%	12253	81176	125139	0	0	8.2992%			0	15.0944%	1	0	12253	0	0	0	0	0	0	0	0		0	0	12253	0	0	0	0	0	0	12253	0	0	0	0	0	0	0	0	0	978	0	0	0	0	125139	12253										
946461																																																															14165	240	240	12.3996%	74.6037%	73.3397%	13925	18987	112302	479	0	66.6037%			3500	73.3397%	1	0	14404	0	0	0	479	0	0	0	0		0	0	13925	0	0	0	0	0	0	13925	0	0	0	0	0	0	0	0	0	240	0	0	0	0	112302	10425										
