"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
21359																																							5079	854	237	8488	0	207	253	95	1422	50892	45062	117	45425	0	327	246	0	5467	550	50892	0	0	1737	0	0	3350	0	10951	34111			0	34584	34257	-170	0	0	0	0	5467		
21658																																							5970	3391	0	26543	0	0	1674	100	4602	169111	146078	1622	153380	0	1885	5680	0	15731	100	169111	0	0	12219	0	0	4157	0	19820	126258			0	127603	125718	-745	1113	0	0	0	15731		
22048																																							1489	4273	0	36752	0	0	3978	4018	8405	211767	179016	1594	191592	0	1379	10982	0	20175	1000	211767	0	0	14022	0	0	6400	0	35025	143991			0	154231	152852	-1247	0	0	0	0	20175		
22543																																							3203	1604	0	4646	0	0	2466	0	965	139502	117472	316	125888	0	668	8100	0	13614	602	139502	0	0	7361	0	0	5698	402	35809	81663			0	115041	114373	-47	11843	0	0	0	13614		
22552																																							5050	2312	413	1435	0	0	2622	0	2403	101684	76684	669	92348	0	1393	4000	0	9336	100	101684	0	0	2843	0	0	6400	0	15716	60968			0	88842	87449	-7	0	0	10995	0	9336		
22730																																							1786	4638	0	80871	0	0	3198	0	5465	187470	165777	682	173686	0	1472	412	0	13784	250	187470	0	0	15352	0	0	300	0	63888	101889			0	92900	91428	-2118	84	0	0	6815	13784	0	
22936																																							24284	1622	0	36668	0	0	3485	1390	5430	190216	170719	573	171292	0	1076	0	0	18924	725	190216	0	0	-2353	0	0	21477	0	59196	111523			0	114313	113237	-925	4100	0	0	0	18924		
23456																																							940	2381	324	55832	0	0	2759	147	2156	200203	175824	628	176707	0	1725	255	0	23496	126	200203	0	0	23336	0	0	1012	0	23732	152092			0	137079	135354	-978	310	0	0	0	23496		
23504																																							61414	63675	164438	661862	0	110667	35893	175	181375	4446676	3624706	42374	3933544	119	31869	265648	0	513013	600	4446676	0	0	220912	0	0	310094	1619	1338356	2286350			0	3197427	3165558	-18593	0	0	0	816	513132	0	
23643																																							5119	1195	0	71726	0	0	1485	502	6929	217567	173283	304	200487	0	1220	25300	0	17080	200	217567	0	0	18416	0	0	2300	104	134929	38354			0	131727	130507	-3836	0	0	1600	0	17080		
23755																																							6982	1482	0	50279	0	1022	6001	0	3806	199524	179549	1438	181929	0	1674	0	0	17594	110	199523	0	0	14338	0	0	4615	0	45966	133583			0	131626	129952	-1469	0	0	942	0	17594		
24006																																							58010	8029	351606	101540	0	6511	11546	754	39290	1473368	1230579	7655	1270712	20	4959	32373	0	202636	0	1473368	105	105	118841	0	0	103583	0	132140	1098439			-12839	898652	893693	-6949	2284	0	0	0	202656		
24378																																							5064	721	787	9694	0	0	1744	36	883	62020	54285	137	54722	0	185	300	0	7298	0	62020	0	0	7309	0	0	0	0	7283	47002			0	43080	42895	-11	196	0	0	0	7298		
24453																																							68123	3423	0	13170	0	2416	14636	382	3687	318617	281819	997	282816	0	3033	0	0	35801	929	318617	0	0	5054	0	0	29926	2378	53007	228812			0	213165	210132	-108	270	0	0	0	35801	0	
24659																																							16957	1185	6544	0	0	0	736	11	460	63688	57286	340	57626	0	409	0	0	6063	50	63689	0	0	1563	0	0	4450	0	13905	43381			0	36592	36183	0	1612	0	0	0	6063		
24668																																							39673	14921	0	509852	0	732	19317	300	32644	1893634	1357168	7846	1681865	0	12846	315000	0	211769	625	1893634	0	0	67753	0	0	156588	842	228908	1128260			0	1288199	1275353	-13197	0	0	0	1851	211769		
24949																																							38763	7809	0	62421	0	959	4918	1005	17895	387105	337220	3437	340657	0	4568	0	0	46448	1800	387105	0	0	12863	0	0	33223	9872	91861	245359			0	247657	243089	-1438	374	0	0	0	46448	0	
25357																																							6964	4663	26562	15789	0	4092	5766	219	7906	422311	358407	907	378249	0	3297	13000	0	44062	1608	422311	0	0	5690	500	0	36907	0	51507	306900			0	353147	349850	-143	0	0	5935	0	44062	0	
25647																																							14043	321	0	4625	0	0	1610	112	1259	129561	110502	922	117424	0	1636	6000	0	12137	12	129561	0	0	-9833	0	0	22079	0	14334	96168			0	109227	107591	-121	0	0	0	0	12137		
26176																																							12595	819	0	15243	0	18	2295	833	10781	417335	282658	1822	366480	0	3183	82000	0	50855	1	417335	0	0	22745	391	0	29557	19087	24396	258262			-1043	358456	355273	-405	0	0	0	0	50855		
26242																																							11214	7368	0	67677	0	10846	12470	50	20011	498570	431655	1196	445161	0	3064	10000	0	53408	1	498569	0	0	29196	0	0	25669	0	32083	399572			0	371048	367984	-1458	950	0	0	2310	53408		
26457																																							100	588	0	6201	0	0	168	0	795	29550	26155	53	26208	0	208	0	0	3342	100	29550	0	0	3012	0	0	250	0	4672	21483			0	21906	21698	-20	0	0	0	0	3342		
26765																																							44609	5668	1328	47022	0	3454	1545	95	9036	533780	475087	2112	477199	0	6214	0	0	56581	2000	533780	0	0	-16378	0	0	72272	0	155830	319257			0	427237	421023	-1313	0	0	0	0	56581		
27070																																							18066	2648	0	172070	238	0	6296	0	10658	588262	455388	1558	456946	0	1000	0	0	131316	0	588262	0	0	135027	0	0	0	0	14719	440669			0	378155	377155	-3711	1131	0	0	0	131316	0	
27548																																							3304	19473	0	195290	5000	7908	13131	237	20427	769451	687423	5577	693000	0	7211	0	0	76451	250	769451	0	0	44654	0	0	33281	4624	77709	609714			0	505051	497840	-1734	0	0	0	0	76451	2217	
27614																																							3551	4613	0	156309	0	3089	8573	117	14299	397752	343722	2441	360963	0	1388	14800	0	36789	1515	397752	0	0	33277	0	0	6139	0	81001	262721			0	208589	207201	-4142	0	0	0	0	36789		
27847																																							2140	9623	387	136452	0	0	10711	106	17232	589715	511252	2722	533898	0	4812	19924	0	55817	430	589715	0	0	50475	0	0	7982	0	97585	413667			0	417876	413064	-3070	0	0	0	0	55817		
28013																																							45382	13332	9560	740518	0	39646	25229	0	223360	4286975	3169687	33837	3668736	108	27687	465212	0	618131	0	4286975	10619	0	258546	0	0	394643	0	415733	2753954			-21479	3206868	3179181	-13579	0	0	0	0	618239	148	
28152																																							8382	3043	0	20298	0	0	1665	0	5511	142222	123772	1024	129462	0	1373	166	0	12760	105	142222	0	0	3058	0	0	10000	97	28167	95605			0	104599	103226	-403	0	0	4500	0	12760	0	
28255																																							49923	10115	0	54795	0	0	7186	1410	12689	411754	373530	2365	375895	0	3353	0	0	35859	600	411754	0	0	30435	0	0	5836	0	96408	277121			0	278989	275636	-1012	0	0	0	0	35859		
28406																																							27823	15459	305935	0	8983	11332	19448	3649	63941	2782027	2191093	41621	2429199	0	19920	178000	0	352828	5	2782027	18493	18485	340786	5126	0	13846	5035	261368	1929725			0	2306987	2287067	-1809	0	0	0	0	352828	9736	
28675																																							410	1261	0	64620	0	303	1940	168	1339	140325	111928	654	124293	0	629	11711	0	16032	0	140325	0	0	16037	0	0	0	0	4179	107749			0	70913	70284	-5	0	0	0	0	16032		
28732																																							4437	3392	0	16412	0	0	3282	0	2644	100274	87572	1529	89101	0	944	0	0	11173	250	100274	0	0	10906	0	0	307	92	28313	59259			0	70959	70015	-290	0	0	0	0	11173		
29476																																							680	627	2016	1895	0	199	1511	108	3777	88989	71602	640	79470	0	803	7228	0	9519	0	88989	0	0	3499	0	0	6068	0	5010	66592			0	78229	77426	-48	750	0	0	0	9519		
29636																																							1352	12609	0	449255	15	3150	19868	3414	41621	962717	758948	10367	884741	0	3173	20017	0	77976	1	962717	0	0	14989	0	0	81452	0	162833	596115			0	434606	431433	-18466	0	0	6500	88909	77976	0	
29878																																							17429	10085	0	24492	0	0	15386	5964	24316	1857112	1202353	25375	1239728	0	13467	12000	0	617384	0	1857112	0	0	620811	0	0	0	0	36832	1165521			0	1772907	1759440	-3427	0	0	0	0	617384		
30052																																							3334	908	0	0	0	0	2633	0	234	29440	24652	174	24976	0	306	150	0	4464	1000	29440	0	0	2933	0	0	531	71	8055	16597			0	21455	21149	0	1111	0	0	0	4464		
30502																																							7167	11546	0	223149	0	9957	11284	237	14772	964714	784174	4834	870044	0	7007	23396	0	94670	542	964714	0	0	67399	0	0	33734	2862	155307	628867			0	670790	663783	-7005	0	0	0	57640	94670	19957	
30650																																							17443	520	0	16868	0	0	2213	635	907	121189	105617	370	105987	0	1371	0	0	15202	96	121189	0	0	1333	0	0	14145	0	44184	61433			0	83492	82121	-372	482	0	0	0	15202		
30810	14932188	1451270	242349	1558792	0	6500	342345	269	1566477	104327147	3771827	93566539	0	2919867	22738822	1694839	10760608	35	104327147	0	0	6145790	263238	0	4588450	0		0	86872224	83952357	26333	0	0	10760608	11362														65361051																	696195	64664856							0		0				
31134																																							24155	2214	0	16776	0	0	3779	0	2606	133132	108498	1825	110323	0	1144	0	0	22809	200	133132	0	0	22613	0	0	250	0	29307	79191			0	84746	83602	-254	0	0	0	0	22809		
31255																																							24990	8331	0	90894	0	1414	8022	0	19164	711125	637854	7528	645382	0	6032	0	0	65743	2989	711125	0	0	35949	0	0	28811	0	187757	450098			0	564342	558310	-2006	0	0	0	0	65743		
31657																																							0	2872	60942	0	0	0	1314	0	4834	145846	126094	316	126410	0	929	0	0	19436	60	145846	0	0	17166	0	0	2210	0	32310	93784			0	76017	75088	0	796	0	0	0	19436		
31826																																							15778	3537	0	49410	0	865	8676	461	9813	278233	224798	2787	237585	0	3143	0	0	40648	800	278233	0	0	40346	0	0	800	0	72734	152064			0	192836	189693	-1298	0	0	10000	0	40648	0	
31835																																							854	3494	2210	27328	0	0	2303	3	17036	152493	111434	5305	139239	0	1613	21200	0	13254	461	152493	0	0	147	0	0	14750	0	30775	80659			0	95454	93841	-2104	5424	0	1300	0	13254		
32234																																							261	2155	0	136664	0	1117	3001	0	6078	179737	166614	1466	168080	0	41	0	0	11657	332	179737	0	0	3868	0	0	12061	0	13996	152618			0	20560	20519	-4604	9942	0	0	0	11657		
32766																																							34374	1097	7833	6	0	0	74	0	274	64704	58308	80	58388	0	195	0	0	6316	320	64704	0	0	5516	0	0	480	0	25085	33223			0	21241	21046	0	0	0	0	0	6316		
32971																																							10506	1248	2	32717	0	409	6865	11	12622	247213	204533	2350	216896	0	1959	10013	0	30316	0	247212	0	0	30653	0	0	0	164	36945	167588			0	184628	182669	-337	0	0	0	0	30316		
33147																																							10296	3896	0	15464	0	0	6660	555	9302	264263	206820	899	238298	0	3843	30579	0	25965	0	264263	0	0	14263	0	0	11975	0	9236	197584			0	221933	218090	-273	0	0	0	0	25965	0	
33259																																							39983	2412	0	94320	0	0	14654	7110	8621	748505	667330	6637	673967	0	6962	0	0	74538	919	748505	0	0	38802	0	0	37724	0	30669	636661			0	588367	581405	-2907	0	0	0	0	74538		
33268																																							4329	3576	0	70715	0	0	1939	0	3451	155671	139701	449	140150	0	1218	0	0	15521	500	155671	0	0	9432	0	0	6500	0	55975	83726			0	72879	71661	-911	0	0	0	0	15521		
33370																																							7036	263	4269	0	0	0	179	0	719	25560	19516	143	21659	0	116	2000	0	3901	0	25560	0	0	3901	0	0	0	0	267	19249			0	13210	13094	0	0	0	0	0	3901		
33839																																							6342	826	0	5960	0	0	123	0	368	33640	29404	80	29484	0	103	0	0	4156	200	33640	0	0	3466	0	0	550	0	3635	25769			0	20124	20021	-60	0	0	0	0	4156		
33857																																							16187	6510	0	74786	0	15223	2920	270	12490	800058	626875	2125	711226	0	7113	82226	0	88832	200	800058	0	0	19686	0	0	69800	583	84323	542552			0	678202	671089	-854	0	0	0	0	88832		
34425																																							18723	6610	0	80939	0	13865	18064	3663	35539	1024593	830152	6074	922310	0	7287	80000	0	102283	5703	1024593	0	0	29616	0	0	69628	0	129626	700527			0	854280	846993	-2664	197	0	0	6084	102283		
34434																																							325	19378	10005	22481	0	603	12765	1309	4962	336242	298856	5028	303894	0	2170	0	0	32348	325	336242	10	10	18872	0	0	14075	0	84438	214418			0	257674	255504	-924	8900	0	0	0	32348		
34452																																							7925	1914	0	46450	0	0	1908	1264	5008	141728	125496	353	128109	0	749	0	0	13619	163	141728	0	0	12730	0	0	1738	0	16488	109008			0	78008	77259	-1012	0	0	2260	0	13619		
34537																																							12987	101920	367387	923206	14319	168685	63531	4715	226976	5931501	4643996	33449	5174997	0	33865	261000	0	756504	56793	5931501	0	0	67828	0	0	650749	16172	1489175	3154821			0	4059323	4025458	-18866	0	0	0	236552	756504	6145	
34555																																							7900	2308	0	93024	0	1237	2071	0	15132	282138	239920	2788	255449	0	2628	12741	0	26689	400	282138	0	0	26305	0	0	1900	0	54180	185740			0	163094	160466	-1916	0	0	0	0	26689		
34742																																							6793	4896	0	29147	1651	570	12588	3935	13548	419703	356384	4087	383471	0	3356	23000	0	36232	1	419703	0	0	19092	0	0	17526	1422	34153	322231			0	348509	345153	-387	0	0	0	0	36232		
35057																																							7571	4319	0	7933	0	1046	3456	252	4773	161220	144930	355	145285	0	1469	0	0	15935	500	161220	0	0	9180	0	0	6361	1577	36112	108818			0	131762	130293	-106	0	0	0	0	15935	0	
35301	62906183	4011405	40567360	46101936	1780513	7154301	1647365	0	34012465	230961378	23380065	205230440	0	59530	2748462	1349534	25730938	29931	230961378	5138368	4315636	13968900	0	0	13232098	33417		0	23468293	23408763	-1499991	4195210	1689853	25730938	4092	63661873	758079	62903794			37089511	25180080							108085017					2748462					1366741	1211774						41404877	66680140							0	3616307	0	1689853		4092	
35570																																							75147	135448	1606409	1984538	0	99764	175387	7755	676703	25502644	17706614	130862	22777044	0	230818	4619568	0	2725600	100000	25502644	0	0	961303	0	0	1787425	4270	2664190	15042424			-82011	20963345	20732527	-41117	0	0	70000	250000	2725600	4696	
35646																																							4493	3861	19979	3995	0	0	146	0	3030	58424	45003	512	45515	0	204	0	0	12909	250	58424	0	0	10816	0	0	1900	0	9604	35399			0	23067	22863	-57	57	0	0	0	12909		
35879																																							13834	1605	0	42222	0	427	4604	0	9860	257641	183593	1275	236585	0	917	51717	0	21056	0	257641	0	0	22779	0	0	0	0	7315	176278			0	186006	185089	-1723	0	0	0	0	21056		
36456																																							1402	2225	0	24506	0	1595	2142	0	5277	129571	108806	430	114676	0	1312	5000	0	14895	700	129571	0	0	4819	0	0	9852	0	9505	99301			0	93736	92424	-476	0	0	440	0	14895	0	
36933																																							5476	7485	0	15076	0	0	1675	325	2082	140094	128052	1000	129052	0	1106	0	0	11042	675	140094	0	0	4547	0	0	6400	0	24457	103595			0	109081	107975	-580	0	0	0	0	11042		
37051																																							1086	701	0	2487	0	4284	2662	0	1274	86415	74572	180	74752	0	729	0	0	11663	100	86415	0	0	67	0	0	11496	0	17709	56863			0	63958	63229	0	10692	0	0	0	11663		
37341																																							996	1264	0	8890	0	0	327	0	1481	49336	38126	327	44034	0	580	5581	0	5301	148	49335	0	0	4684	0	0	752	0	6821	31305			0	36958	36378	-283	0	0	0	0	5301		
37435																																							205751	48299	12176	422996	0	4963	19809	340	7758	1360350	1221379	6105	1227484	0	11766	0	0	132866	1028	1360350	0	0	103840	0	0	40000	2169	169154	1052225			0	647855	636089	-12002	0	0	0	0	132866	0	
37640																																							12553	50965	0	736006	0	66571	69267	100	89738	3358442	2662764	19381	3001186	0	16051	275227	0	357256	6747	3358442	3490	3425	151821	0	0	215839	9178	634809	2027955			0	2336625	2320574	-17151	0	0	4500	35889	357256	0	
37659																																							0	1422	3095	276	0	0	714	291	1327	43543	37422	711	38133	0	430	0	0	5410	400	43543	0	0	4413	0	0	600	0	11541	25880			0	31843	31413	-3	5005	0	0	0	5410		
37949																																							763	3438	0	99942	0	443	982	0	9349	225117	193848	295	202451	0	2161	2600	0	22666	660	225117	0	0	15431	0	0	7936	0	26747	167101			0	112361	110200	-1361	0	0	0	5708	22666		
38740																																							19945	2893	0	23666	0	0	4707	0	6828	211070	178185	920	190105	0	1824	11000	0	20965	900	211070	0	0	11515	0	0	8790	122	30821	147364			0	154733	152909	-240	0	0	0	0	20965		
39327																																							112950	11786	43483	44027	0	0	7897	137	14882	558671	475024	715	475739	0	758	0	0	82932	8100	558671	0	0	62233	0	0	12902	0	177081	297943			0	319041	318283	-303	5226	0	0	0	82932		
39756																																							46113	17882	0	73812	0	739	18875	686	13518	691255	588762	4241	639345	0	6527	14737	0	51909	800	691254	0	0	31908	0	0	21857	0	239813	348949			0	526157	519630	-2656	0	0	0	31605	51909		
40033																																							5380	1716	12	18415	0	0	2602	105	3725	54979	44912	1525	46437	0	444	0	0	8542	89	54979	0	0	5089	0	0	4766	0	11916	32996			0	23468	23024	-1402	0	0	0	0	8542		
40499																																							76437	20476	47370	191847	1000	37538	24330	556	94484	2853688	2297998	51151	2580336	0	19440	231187	0	273352	0	2853688	0	0	223587	0	0	64908	155268	297754	2000244			-10239	2223822	2204382	-4904	0	0	0	0	273352		
40855																																							1294	761	0	16585	0	333	1487	2250	1463	107197	87624	454	97255	0	978	9177	0	9942	130	107197	0	0	2257	0	0	7870	0	7966	79658			0	81641	80663	-315	2361	0	0	0	9942		
41245																																							2793	943	395	12558	0	0	158	0	1626	52064	44004	345	44960	0	511	0	0	7104	150	52064	0	0	5902	0	0	1200	0	8227	35777			0	33181	32670	-148	921	0	0	611	7104		
41553																																							549	1571	16453	40628	0	0	542	0	2849	91803	79666	404	80381	0	633	0	0	11422	800	91803	0	0	12109	0	0	2500	0	14984	64682			0	29034	28401	-3987	810	0	311	0	11422		
41629																																							7905	3784	0	13566	0	360	4204	463	5811	204026	175622	1203	180575	0	2037	3750	0	23451	2107	204026	0	0	21116	0	0	422	0	56151	119471			0	167615	165578	-194	2355	0	0	0	23451		
41825																																							15215	5789	0	48255	0	0	5791	167	8989	428842	375412	4177	384589	0	3412	5000	0	44253	2234	428842	0	0	17215	0	0	25927	543	101586	273826			0	343601	340189	-1123	3904	0	0	0	44253		
41937																																							20	1437	0	21713	0	238	458	0	2072	58525	51078	38	51315	0	238	0	0	7209	330	58524	0	0	5442	0	0	1920	0	11213	39865			0	31952	31714	-483	873	0	0	199	7209		
41955																																							107	1049	0	6740	0	0	272	0	778	33696	27224	37	30422	0	277	3161	0	3273	300	33695	0	0	862	0	0	2300	0	4517	22707			0	24735	24458	-189	292	0	0	0	3273		
42037																																							1761	890	0	11835	0	0	1374	61	2903	67640	57943	210	58153	0	439	0	0	9487	5	67640	0	0	7860	0	0	2000	0	16423	41520			0	44814	44375	-378	4441	0	0	0	9487		
42354																																							5145	2305	0	63715	0	0	1977	158	5602	158015	140443	472	140915	0	1190	0	0	17100	150	158015	0	0	18108	0	0	710	0	38535	101908			0	80303	79113	-1868	0	0	0	0	17100	0	
42372																																							17866	547	0	20996	0	0	6628	0	9895	386433	308483	1952	327435	0	2129	17000	0	58998	0	386433	0	0	59470	0	0	0	0	20910	287573			0	332630	330501	-472	0	0	0	0	58998		
42420																																							3022	91884	389621	886889	0	282884	76571	3874	312233	7667286	5911942	46607	6659454	0	50746	455017	98082	1007832	38971	7667286	0	0	336265	0	0	653250	8287	1468083	4443859			0	5662767	5612021	-20654	0	0	6500	141306	1007832	0	
42448																																							54736	16024	0	117426	0	10827	67735	1876	29900	1631039	1296013	5912	1468425	0	17340	166500	0	162614	1200	1631039	0	0	135592	0	0	27851	85	99681	1196332			0	1349770	1332430	-2029	0	0	0	0	162614		
42457																																							0	662	6685	8023	0	0	109	0	1554	49174	37881	279	43339	0	562	5000	0	5835	500	49174	0	0	5091	0	0	600	0	5572	32309			0	32703	32141	-356	0	0	179	0	5835		
43052																																							2909	1410	0	21304	0	0	246	111	4739	96475	77519	189	79208	0	779	1500	0	17267	50	96475	0	0	15707	0	0	2010	0	15108	62411			0	66244	65465	-500	291	0	0	0	17267		
43351																																							633	5611	0	12590	0	0	8613	0	6856	231852	208215	1696	212811	0	3109	2900	0	19041	50	231852	0	0	-409	0	0	19283	0	38085	170130			0	186767	183658	117	13891	0	0	0	19041		
43856																																							12460	2193	3479	19210	0	0	595	133	2726	69285	63281	617	63898	0	243	0	0	5387	150	69285	0	0	5305	0	0	150	0	13526	49755			0	28732	28489	-218	0	0	0	0	5387		
43959																																							9382	5499	0	121144	0	0	1784	297	2158	208943	192737	335	193072	0	720	0	0	15871	1000	208943	0	0	13999	0	0	5000	0	48925	143812			0	69399	68679	-4128	0	0	0	0	15871		
44040																																							6438	1561	0	103902	0	0	973	1031	14849	331058	269269	1739	294008	0	4557	0	0	37050	200	331058	0	0	39906	0	0	200	0	31174	238095			0	204618	200061	-3256	2243	0	23000	0	37050		
44433																																							3846	3188	0	65558	0	11	1768	1016	5227	370848	307437	950	334931	0	5016	26000	0	35917	50072	370848	0	0	-21032	0	0	9528	0	77508	229929			-1	295250	290234	-2650	0	0	0	544	35917	0	
44741																																							8142	2777	0	93408	0	355	6331	362	5016	482169	397111	1463	436290	0	4999	20000	0	45879	1500	482169	0	0	37184	0	0	8500	1174	100633	296478			0	369603	364604	-1305	0	0	0	17716	45879		
44750																																							2004	2756	0	21021	0	0	3713	5433	7586	151493	130500	328	134331	0	1258	0	0	17162	62	151493	0	0	16067	0	0	1670	145	14420	116080			0	110093	108835	-637	0	0	3503	0	17162		
44929																																							9912	4842	0	33787	0	6116	2814	0	4592	146681	129829	838	130667	0	1116	0	0	16014	855	146681	0	0	6474	0	0	9671	0	28056	101773			0	84056	82940	-986	1678	0	0	0	16014	0	
45038																																							6542	1509	514	45633	0	0	882	2	3946	153301	123402	319	136904	0	1844	0	0	16397	100	153301	0	0	15226	1591	0	1633	0	15181	108222			0	92524	90680	-562	2002	0	0	13183	16397		
45047																																							1504	4060	0	6046	0	4992	4642	65	1746	155416	131739	414	133003	0	2007	0	0	22414	200	155417	0	0	6321	0	0	15971	0	34469	97270			0	134368	132361	-78	0	0	850	0	22414		
45056																																							16950	1824	7591	6528	0	0	207	0	1248	81768	70234	399	70633	0	449	0	0	11135	200	81768	0	0	9280	0	0	1800	0	14550	55684			0	47869	47420	-145	0	0	0	0	11135		
45430																																							1315	735	10728	22699	0	0	961	117	6371	118689	97533	3057	100784	0	536	194	0	17905	400	118689	0	0	17668	0	0	400	0	17889	79644			0	64818	64282	-563	11481	0	0	0	17905		
45458																																							6463	2368	0	25956	0	1421	2758	0	3821	128451	104204	1025	114511	0	1054	9282	0	13940	200	128451	0	0	3498	0	0	10784	0	29517	74687			0	84313	83259	-542	2405	0	0	0	13940		
45551																																							36234	14255	0	89200	0	7311	24089	0	25826	911390	810870	3940	824810	0	8801	10000	0	86580	2100	911390	0	0	67238	0	0	18433	2524	137782	673088			0	720752	711951	-1191	0	0	0	0	86580	0	
45560																																							44416	19801	164665	294724	0	2902	25570	0	65739	1882050	1566405	16438	1732862	0	11492	150019	0	149188	22000	1882050	0	0	102259	0	0	44801	3814	455108	1111297			0	1271911	1260419	-19872	0	0	0	0	149188		
45775																																							10614	855	4658	8710	0	2	2075	0	5836	173478	144712	2764	156476	0	807	9000	0	17002	0	173478	0	0	17301	0	0	0	0	16242	128470			0	141535	140728	-299	0	0	0	0	17002		
46053																																							16745	7321	0	42749	0	451	6597	1167	9359	212628	190167	1685	191852	0	2246	0	0	20776	1000	212628	0	0	11831	0	0	9000	0	45020	145147			0	127074	124828	-1055	3411	0	0	0	20776		
46941																																							3253	3940	2104	15072	0	0	2009	0	5405	124672	103457	877	105640	0	1480	1306	0	19032	300	124672	0	0	17525	0	0	1700	0	25619	77838			0	94369	92889	-493	0	0	0	0	19032		
47247																																							7104	5573	40	38271	0	6468	14138	0	15622	432612	323255	3440	395140	0	3771	65100	0	37473	2848	432613	188	45	14796	0	0	21000	12662	95104	228151			0	336317	332546	-1171	0	0	3300	0	37473		
47256																																							2653	618	0	0	0	0	687	274	270	41340	36726	84	36810	0	357	0	0	4530	500	41340	0	0	3530	0	0	500	293	5073	31653			0	35408	35051	0	1494	0	0	0	4530		
47452																																							7960	1227	0	9350	0	0	55	0	377	59063	44735	523	48524	0	1208	3266	0	10539	600	59063	0	0	9332	0	0	600	0	10681	34054			0	41302	40094	7	0	0	0	0	10539		
47500																																							7406	2025	0	67277	0	558	11083	602	4578	416435	319082	1567	358149	0	3591	37500	0	58286	0	416435	0	0	46735	0	0	10000	0	41659	277423			0	326497	322906	1551	0	0	0	0	58286		
