"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
943152																																							1191	472	5738	7325	0	0	289	0	1785	33673	28388	43	30431	0	182	2000	0	3242	42	33673	0	0	1619	0	0	1708	0	4703	23685			0	17055	16873	-127	0	0	0	0	3242		
943273																																							3726	585	0	5054	0	0	373	0	1846	50690	40976	346	43568	0	758	2246	0	7122	0	50690	0	0	7209	0	0	0	0	4175	36801			0	39864	39106	-87	0	0	0	0	7122		
943675																																							15835	8138	2736	49102	0	0	11453	0	5442	517178	456003	1981	474302	0	4681	6114	0	42875	350	517177	0	0	43367	0	0	712	0	29641	426362			0	429153	424472	-1554	0	0	0	10204	42875		
943853																																							2680	1265	0	1154	0	0	57	0	862	50196	43720	249	43969	0	701	0	0	6227	100	50196	0	0	3733	0	0	2400	0	3790	39930			0	43329	42628	-6	1550	0	0	0	6227		
943974																																							13672	912	0	46409	0	0	1413	623	5659	184949	164302	1379	165681	0	1821	0	0	19268	251	184949	0	0	18348	0	0	2659	0	27592	136710			0	116082	114261	-1990	2000	0	0	0	19268		
944047																																							0	8949	10333	5404	0	834	4978	405	2555	237253	200531	553	210084	0	2870	9000	0	27169	100	237253	0	0	19834	0	0	7300	822	43607	156924			0	200948	198078	-65	4895	0	0	0	27169		
944337																																							1342	3511	3093	75293	0	0	3799	37	7291	247941	215977	4067	224945	0	1836	0	0	22996	2288	247941	0	0	14341	0	0	9463	205	48293	167684			0	155206	153370	-3096	0	0	4901	0	22996		
944355																																							601	2256	12611	27244	496	809	3318	0	7286	199911	170297	3764	174491	0	7593	0	0	25420	1371	199911	0	0	15892	0	0	8729	0	33254	137043			0	152883	145290	-572	0	0	430	0	25420		
944551																																							823	897	15027	0	0	0	929	0	1302	38510	34994	120	35114	0	243	0	0	3396	400	38510	0	0	2596	0	0	400	0	9537	25457			0	17122	16879	0	2653	0	0	0	3396		
944627																																							335	7093	0	64789	0	0	5202	183	12808	378469	312804	7510	346804	0	3659	26490	0	31665	2290	378469	0	0	31722	0	0	2331	1142	84721	228083			0	290576	286917	-4678	0	0	0	0	31665		
944739																																							4966	4799	9049	137455	0	0	1073	394	3113	255214	224434	357	226241	0	892	0	0	28973	800	255214	0	0	23767	0	0	9200	0	35748	188686			0	92157	91265	-4794	3100	0	0	1450	28973		
944748																																							5350	1508	0	23232	0	0	223	0	728	67015	56574	70	58144	0	784	0	0	8871	200	67015	0	0	8216	0	0	800	0	10139	46435			0	36758	35974	-345	0	0	1500	0	8871		
944935																																							340	1483	0	9848	0	0	173	0	913	55162	47589	342	47931	0	226	0	0	7231	1200	55162	0	0	5820	0	0	400	0	5159	42430			0	39251	39025	-189	3380	0	0	0	7231		
945026																																							65	5017	0	165791	0	0	2800	0	24904	410056	316238	1111	351687	0	1289	28713	0	58369	1200	410056	0	0	52123	0	0	3391	0	119561	196677			0	212768	211479	1655	0	0	5625	0	58369		
945053																																							93866	39012	0	730573	0	48456	83086	1592	25474	2798422	2518944	12602	2565337	0	20749	276	0	233085	1000	2798422	0	0	131361	0	0	124697	5666	594757	1924187			0	1790395	1769646	-23973	1051	0	0	33515	233085		
945071																																							11952	3003	1252	57257	0	0	7337	1523	11712	266370	220733	2418	223151	0	1572	0	0	43219	0	266370	0	0	44708	0	0	0	0	30425	190308			0	173906	172334	-1489	0	0	0	0	43219		
945950																																							1590	777	473	33129	0	0	1491	0	999	91078	78807	82	84739	0	502	5850	0	6339	200	91078	0	0	2933	0	0	3800	256	24774	54033			0	52865	52363	-594	0	0	0	0	6339		
946171																																							3043	6918	0	38326	0	108	8042	0	13438	478521	398713	2260	438671	0	4157	37698	0	39850	1	478521	0	0	29375	0	0	11000	890	97822	300891			0	400105	395948	-526	11808	0	0	0	39850		
946274																																							13912	908	1	0	0	653	3814	134	5009	122752	108004	372	108376	0	1019	0	0	14376	0	122752	0	0	14376	0	0	0	356	18811	89193			0	98984	97965	0	0	0	0	0	14376	0	
946461																																							0	2894	10	69684	0	0	749	0	893	98149	84267	483	84750	0	431	0	0	13399	500	98149	0	0	10675	0	0	3000	0	30489	53778			0	15750	15319	-776	8600	0	0	0	13399		
946555																																							4468	3752	0	54027	0	0	4628	54	5510	178373	157450	463	157913	0	3815	0	0	20460	1150	178373	0	0	18665	0	0	1150	0	50596	106854			0	106749	102934	-505	3000	0	0	0	20460		
947525																																							1959	2141	700	51664	0	366	6291	500	7639	305224	256817	625	283747	0	2299	23309	0	21477	123	305224	0	0	21742	0	0	1239	0	50193	206625			0	236263	233964	-1627	0	0	0	2996	21477		
947628																																							914	4802	0	24654	4	0	3219	51	6632	203492	178003	1175	184178	0	2207	5000	0	19314	652	203492	0	0	16048	0	0	3323	275	20626	157377			0	165148	162941	-709	0	0	0	0	19314	0	
947655																																							1309	2698	0	16894	1100	1330	2401	168	4767	126121	105154	731	108385	0	250	2500	0	17736	300	126121	0	0	997	0	0	16512	0	23477	81677			0	94304	94054	-73	1400	0	0	0	17736		
947749																																							4409	4251	0	22212	0	109	8732	91	8264	326143	294008	2122	298374	0	4971	0	0	27769	120	326143	0	0	22648	0	0	5080	0	81539	212469			0	277661	272690	-79	5385	0	0	2244	27769		
947776																																							9017	3135	0	23776	0	399	8200	0	10225	229443	185979	2613	210592	0	1121	22000	0	18851	1	229443	0	0	238	200	0	19271	227	32113	153866			0	175385	174264	-659	0	0	0	0	18851		
948036																																							17	1241	0	2484	0	1442	385	22	767	49664	39653	228	43972	0	83	4091	0	5692	300	49664	0	0	3081	0	0	2319	12758	4911	34742			0	30451	30368	-8	180	0	0	0	5692		
948250																																							17906	4816	0	36429	121	0	2870	401	1908	213834	182409	722	192765	0	1483	9400	0	21069	500	213834	0	0	19990	0	0	915	0	39468	142941			0	150866	149383	-336	0	0	0	234	21069		
948278																																							22823	2346	7458	0	0	0	1602	0	6025	118552	102227	456	102683	0	445	0	0	15869	0	118552	0	0	15869	0	0	0	0	9547	92679			0	77511	77066	0	1232	0	0	0	15869		
948531																																							13043	1077	0	969	0	0	1923	605	4840	128648	109922	1541	117563	0	1659	4100	0	11085	25	128648	0	0	6544	0	1540	3000	0	13104	96819			0	107850	106191	-24	0	0	2000	0	11085		
948643																																							18411	636	10147	6002	0	0	1284	0	2430	100196	89693	572	90278	0	784	13	0	9918	538	100196	0	0	4639	0	0	4862	0	22469	67225			0	54996	54212	-121	7074	0	0	0	9918		
949154																																							150317	52065	0	137173	2432	22040	36600	2822	57483	2474046	2188501	8808	2197309	0	28595	0	0	276737	2000	2474046	0	0	219540	0	0	55750	460	715643	1472857			0	2041249	2012654	-553	0	0	0	0	276737		
949305																																							1148	2467	0	34259	0	0	6894	0	7996	231487	190999	2132	204071	0	1749	10940	0	27416	0	231487	0	0	27863	0	0	0	574	29130	161869			0	176605	174856	-447	3293	0	0	0	27416		
949453																																							9697	957	0	7337	0	0	26	0	608	30271	27060	36	27096	0	289	0	0	3175	25	30271	0	0	1262	0	0	1975	0	11435	15625			0	11935	11646	-87	0	0	0	0	3175		
949556																																							6861	6126	366	192830	0	3815	5402	113	10948	347915	306616	1864	308480	0	3116	0	0	39435	900	347915	0	0	37286	0	0	5238	0	65509	241107			0	124570	121454	-3989	0	0	0	0	39435		
950141																																							57991	8784	2561	19888	0	85	30764	18	6881	624675	558970	1259	566229	0	5344	6000	0	58446	300	624675	0	0	10647	0	0	47694	4424	14535	544435			0	498623	493279	-195	0	0	0	0	58446		
950178																																							13913	5467	0	129127	0	10473	12536	232	41484	784607	520407	6573	671380	0	2684	144400	0	113227	0	784607	0	0	121281	0	0	0	20908	36914	483493			0	553151	550467	-8054	0	0	0	0	113227		
950356																																							21788	2752	0	23698	0	0	1470	124	4288	123007	108094	441	110535	0	1229	2000	0	12472	750	123007	0	0	3714	0	0	9258	0	40420	67674			0	70116	68887	-1250	0	0	0	0	12472		
950758																																							2433	2616	0	11922	147	820	3929	397	2319	140244	115824	419	126793	0	1421	0	0	13451	120	140244	0	0	6028	0	0	7380	462	23330	92494			0	116620	115199	-77	0	0	0	10550	13451		
951102																																							17499	5462	26719	13131	0	1681	4018	0	12625	392833	340270	3076	357056	0	3907	13710	0	35778	1	392834	0	0	36035	0	0	0	0	60852	279418			0	315605	311698	-258	0	0	0	0	35778	0	
952172																																							12850	5711	31841	0	0	0	4315	0	15383	506070	400886	2333	444219	0	3337	41000	0	61851	0	506070	0	0	2341	0	0	59703	368	42224	358662			0	427637	424300	-193	11302	0	0	0	61851		
952257																																							531	1021	0	39866	0	0	147	0	2284	88184	72694	235	75429	0	597	2500	0	12755	150	88184	0	0	11478	0	0	1650	0	13534	59160			0	44932	44335	-523	0	0	0	0	12755		
952677																																							19186	14724	0	371088	0	15474	14304	1368	83575	1821308	1284709	13223	1649057	0	11130	351125	0	172251	0	1821308	0	0	27099	0	0	153183	0	165133	1119576			0	1312719	1301589	-8031	0	0	0	0	172251		
952846																																							7869	1529	505	5	0	713	4642	0	1265	90185	74241	295	78536	0	1056	4000	0	11649	100	90185	0	0	4649	0	0	6900	0	27465	46776			0	74713	73657	0	0	0	0	0	11649	0	
953535																																							8454	4078	4520	54395	0	13526	10691	137	7780	410164	349778	1185	366840	0	3671	15000	0	43324	580	410164	0	0	6617	0	6100	31196	3910	55533	294245			0	305964	302293	-1169	380	0	0	877	43324		
953843																																							15662	1475	0	13683	0	3348	1645	0	964	170414	149473	272	149745	0	1352	0	0	20669	405	170414	0	0	8965	0	0	11420	0	47592	101881			0	134384	133032	-121	605	0	0	0	20669		
953852																																							12396	4833	0	56687	0	1108	7461	763	6554	219291	198849	96	204145	0	951	0	0	15146	225	219291	0	0	9536	0	0	7250	0	55544	143305			0	130228	129277	-1865	212	0	5200	0	15146		
954158																																							495	2761	10068	20861	0	1513	708	0	2505	106899	89111	114	96225	0	690	0	0	10674	150	106899	0	0	4552	0	0	6400	0	18663	70448			0	68678	67988	-428	0	0	7000	0	10674		
954251																																							15045	3827	0	15143	0	0	2199	0	3794	150888	129286	1561	130847	0	959	0	0	20041	240	150888	0	0	18651	0	0	1260	0	35596	93690			0	111839	110880	-110	0	0	0	0	20041		
954279																																							1331	7305	0	58059	0	931	9490	0	10802	599878	442042	3165	543801	0	6632	98594	0	56077	0	599878	0	0	774	0	0	55851	1147	87606	354436			0	517445	510813	-548	0	0	0	0	56077		
954653																																							1811	3010	0	5133	0	0	481	0	553	68476	57267	72	58339	0	797	1000	0	10137	676	68476	0	0	4309	0	0	5182	0	17624	39643			0	58285	57488	-30	0	0	0	0	10137		
954671																																							1842	3987	0	33259	0	0	7378	338	6872	183079	162217	363	162670	0	1425	90	0	20409	330	183079	0	0	13914	0	0	6612	0	34631	127586			0	130828	129403	-447	0	0	0	0	20409		
955548																																							5610	3207	1000	63407	0	805	5471	46	4678	214151	160612	1410	193800	0	1196	17200	0	20351	800	214151	0	0	19360	0	0	1736	126	38539	122074			0	130973	129777	-1545	24	0	0	14578	20351		
955753																																							11506	1897	0	12989	0	0	830	0	5002	89107	75723	166	75889	0	834	0	0	13218	520	89107	0	0	9352	0	0	3600	0	15496	60227			0	53798	52964	-254	3919	0	0	0	13218		
955940																																							5395	4264	7885	11931	0	0	6963	304	2097	195798	172397	533	177930	0	1607	5000	0	17868	400	195798	0	0	16898	0	0	800	0	32474	139923			0	158190	156583	-230	376	0	0	0	17868		
955959																																							19115	6213	62014	17309	0	0	6477	0	11402	327706	272543	3744	290023	0	3039	0	0	37683	75	327706	0	0	24041	0	0	13723	1232	21335	251208			0	206983	203944	-156	0	0	0	13736	37683		
955977																																							4214	2646	0	29233	0	364	9936	0	18714	377334	247616	4945	334292	0	3199	81731	0	43042	1	377334	0	0	25520	0	0	19833	21308	46298	201318			-1672	279758	276559	-640	14360	0	0	0	43042		
956134																																							7321	1555	0	56310	0	133	2020	0	3470	140573	104931	455	130129	0	841	8000	0	10443	600	140572	0	0	9303	0	0	2636	0	13246	91685			0	70605	69764	-2096	0	0	500	16243	10443		
956152																																							90	1786	0	52592	0	0	925	69	1860	116733	103530	287	105858	0	753	1725	0	10875	100	116733	0	0	9684	0	0	1398	0	17067	86463			0	60164	59411	-307	0	0	316	0	10875	0	
956255																																							10172	3244	0	89741	0	0	5023	399	9913	278941	234050	881	249885	0	2278	7599	0	29056	1100	278941	0	0	29017	0	0	1020	0	43255	190795			0	162278	160000	-2081	449	0	0	7355	29056		
956358																																							6890	5226	2	12098	0	931	3463	401	3249	97602	88710	94	88804	0	364	0	0	8798	50	97602	0	0	663	0	0	8329	0	23686	65024			0	65234	64870	-244	472	0	0	0	8798		
956376																																							18434	1056	0	28692	0	0	2767	0	5448	138709	114107	374	123031	0	446	8550	0	15678	0	138709	0	0	16222	0	0	0	0	24127	89980			0	82758	82312	-544	0	0	0	0	15678		
956527																																							24522	8997	0	45174	0	0	45	0	5541	193836	171190	376	171566	0	3476	0	0	22270	1000	193836	0	0	20937	0	0	1144	0	53982	117208			-234	113033	109557	-577	0	0	0	0	22270		
956554																																							16993	1165	4100	14697	0	0	916	0	277	91868	72339	97	72436	0	914	0	0	19432	325	91868	0	0	16785	0	0	2620	0	22199	50140			0	54634	53720	-298	0	0	0	0	19432		
956750																																							19144	8466	0	98535	0	0	15547	796	10944	351782	309269	710	319455	0	2668	9476	0	32327	2981	351782	0	0	14730	0	0	16527	0	108255	201014			0	201018	198350	-1911	0	0	0	0	32327		
956938																																							12295	7439	69775	12724	37	268	17162	1742	27419	640617	526141	4753	570519	0	5690	39250	0	70098	2300	640617	0	0	46327	0	0	21407	5933	112083	414058			0	491513	485823	64	0	0	375	0	70098	0	
956956																																							3258	1409	0	120685	0	0	5766	1833	10016	263469	199995	554	238812	0	1324	38263	0	24657	200	263469	0	0	26268	0	0	575	0	60550	139445			0	121826	120502	-2386	0	0	0	0	24657		
957757																																							82599	9250	0	50170	0	2210	5682	0	6126	314910	279176	2220	288206	0	1767	0	0	26704	490	314910	0	0	16201	0	0	11154	516	74805	204371			0	160124	158357	-1141	0	0	0	6810	26704		
958204																																							22598	5128	0	273407	0	1563	15059	333	82829	1646311	1094216	37267	1510403	0	9527	366839	0	135908	0	1646311	0	0	144916	0	0	8230	0	278670	815546			0	1254286	1244759	-17238	635	0	0	12081	135908		
958231																																							8788	818	499	0	0	0	17	0	444	35152	28609	15	28624	0	54	0	0	6528	120	35152	0	0	5528	0	0	880	0	4068	24541			0	24640	24586	0	0	0	0	0	6528		
958558																																							12670	4671	0	117186	0	0	3161	0	10213	255933	218492	1976	220468	0	2032	0	0	35465	1000	255933	0	0	34369	0	0	1000	0	56521	161971			0	105399	103367	-904	4665	0	0	0	35465		
958727																																							9300	23683	0	334817	7913	44909	25879	1124	38938	1814730	1563061	9946	1585283	0	13508	5500	0	229447	3000	1814730	0	0	116854	0	0	117421	2296	423110	1139951			0	1339379	1325871	-7828	0	0	0	6776	229447	0	
958763																																							3183	1921	0	38500	0	0	1059	114	1248	122582	103589	287	103876	0	1529	0	0	18706	800	122582	0	0	17428	0	0	1000	0	29422	74167			0	78086	76557	-522	0	0	0	0	18706		
959304																																							31302	11099	31093	714582	0	14203	30658	0	308905	6468282	4614906	70071	5822295	0	20220	1137318	0	645987	10	6468282	12853	0	378103	0	0	280673	0	389416	4225490			0	5333807	5313587	-12799	0	0	0	0	645987	0	
959443																																							581	2879	0	58172	0	0	2631	46	3797	203146	151482	944	171513	0	2865	19087	0	31633	60	203146	0	0	21539	0	0	10640	0	15941	135541			0	137368	134503	-606	537	0	0	0	31633		
959630																																							3911	774	0	4673	0	0	493	0	1723	24268	20124	567	20691	0	139	0	0	3577	393	24268	0	0	1689	0	0	1572	0	7174	12950			0	12833	12694	-77	0	0	0	0	3577		
959715																																							159156	43828	11508	112044	0	1736	2673	0	37711	702085	417876	7990	602900	-259	7621	89608	0	99444	3292	702085	0	0	66502	0	0	30766	0	288238	129637			0	309712	302091	-1116	31338	0	87426	0	99185		
960047																																							7330	2093	259	11223	0	0	1202	413	2334	64308	57057	774	57831	0	261	0	0	6477	292	64308	0	0	4051	0	0	2708	0	12959	44098			-528	34571	34310	-46	5144	0	0	0	6477		
960533																																							9441	2937	0	17862	0	0	762	28	438	56865	50778	274	51052	0	363	0	0	5813	87	56865	0	0	2865	0	0	3113	0	20982	29797			0	25760	25397	-252	0	0	0	0	5813		
960551																																							1591	966	0	5040	0	0	236	0	2389	32409	28162	465	29917	0	200	0	0	2492	150	32409	0	0	123	0	0	2350	0	4272	23890			0	22387	22187	-131	0	0	1290	0	2492		
960560																																							27793	1166	1072	4007	0	1304	1719	0	1298	189268	140412	352	155764	0	630	15000	0	33504	25	189268	0	0	-4607	0	0	38179	0	22565	117847			0	151539	150909	-93	0	0	0	0	33504		
960935																																							26240	15675	108450	173060	10	3257	28363	4341	28935	1117640	1011209	3198	1014407	0	11860	0	0	103233	1500	1117640	0	0	69826	0	0	35550	8709	292064	719145			0	722460	710600	-3643	10000	0	0	0	103233		
961259																																							29127	9398	230712	138931	0	0	3917	339	28502	703400	561806	1296	635907	0	3899	50500	0	67493	500	703400	0	0	54505	0	0	15325	0	167728	394078			0	266373	262474	-2837	0	0	0	22305	67493	0	
961343																																							3662	6138	0	55896	15	1869	6440	316	7898	242046	214708	1755	221053	0	1699	0	0	20993	2610	242046	0	0	12398	0	0	7790	181	63695	151013			0	161093	159394	-1805	237	0	0	4590	20993		
961400																																							42741	4571	0	987	0	13785	8564	271	6266	389973	333901	6268	342141	0	2332	1972	0	47832	0	389973	0	0	49289	0	0	800	0	97199	236702			0	315120	312788	-2257	0	0	0	0	47832		
961446																																							923	2660	12	82	0	0	1284	0	1744	94643	86899	341	87240	0	1118	0	0	7403	550	94643	0	0	1415	0	0	5438	0	21995	64904			0	88054	86936	0	1002	0	0	0	7403		
961576																																							262935	25370	1286589	1922	0	353	18461	0	22876	2206292	1967424	10379	1977803	0	4831	0	0	228489	624	2206292	0	0	227591	14497	0	81	0	66150	1901274			0	578120	573289	193	0	0	0	0	228489		
961624																																							104105	65947	64222	1026656	47	10874	100567	2665	81678	8391429	6671885	30181	7434648	0	46882	662291	0	956781	0	8391429	0	0	34000	12328	0	944054	30701	1349072	5322813			0	6938521	6891639	-21273	0	0	0	70291	956781		
961811																																							14283	5631	0	39457	0	0	3014	8713	4764	343990	292256	1184	313266	0	2650	19826	0	30725	4200	343991	0	0	15890	0	0	11710	0	52233	240023			0	270778	268128	-1075	0	0	0	0	30725		
962256																																							2170	1601	0	35708	0	2585	2768	0	6758	177449	146583	419	155053	0	2421	7250	0	22396	200	177449	0	0	977	0	0	21651	0	22175	124408			0	128023	125602	-432	257	0	0	801	22396		
962313																																							1115	3873	0	15800	0	2028	3955	742	1230	137691	118946	544	124962	0	817	0	0	12729	200	137691	0	0	8677	0	0	4290	0	28902	90044			0	108485	107668	-438	1280	0	0	5472	12729		
962890																																							23597	12057	4809	119702	0	17251	9622	5328	25972	974991	812806	3844	874650	0	6458	58000	0	100341	37	974991	0	0	8133	0	0	94346	1778	149472	663333			0	761087	754629	-2175	246	0	0	0	100341		
962966																																							20105	937	0	2477	0	1178	4497	0	3677	132018	119466	202	119668	0	1070	0	0	12350	5268	132018	0	0	-5484	0	0	12700	0	51231	68235			0	100217	99147	-134	0	0	0	0	12350		
963002																																							1015	5320	0	23752	0	386	3949	0	16537	415071	315675	3535	377758	0	4754	58548	0	37313	0	415071	0	0	0	0	0	36505	0	51980	263695			0	366516	361762	808	2350	0	0	0	37313		
963730																																							38849	9166	4668	0	0	0	791	3259	2868	323543	284560	512	285072	0	3559	0	0	38471	1600	323543	0	0	19271	0	0	17600	0	75867	208693			0	267501	263942	0	0	0	0	0	38471		
963945																																							333839	17136	0	383440	2	75890	8082	0	41944	3736436	3138827	28936	3293987	0	10544	126224	0	442449	102	3736436	135075	0	442936	0	0	873	940720	1004009	2134818			0	1803898	1793354	-1462	0	6954	0	0	442449		
963954																																							1139	6947	0	28853	0	0	939	0	2678	96226	88061	148	88209	0	1101	0	0	8018	105	96227	0	0	5779	0	0	2926	0	20641	67420			0	56771	55670	-792	0	0	0	0	8018	0	
964157																																							76507	4949	0	31573	0	0	6010	24	6922	248373	222280	2630	224910	21	1487	0	0	23442	2000	248373	0	0	15001	0	0	7013	0	105574	116706			0	123875	122388	-572	0	0	0	0	23463		
964250																																							4354	990	0	36493	0	50	1100	60	1569	87447	72728	149	77181	0	616	6	0	10266	400	87447	0	0	9291	0	0	1120	0	13389	59339			0	43447	42831	-545	0	0	0	4298	10266		
964700																																							317973	42797	67053	1069025	0	48377	32016	108	329132	8631628	6679644	65775	7888472	0	73464	1056938	0	743156	6815	8631628	26866	27291	298700	0	0	461247	4622	2094320	4585324			0	6767123	6693659	-23606	0	0	0	58824	743156	0	
965051																																							11949	826	0	24095	0	0	832	0	1327	78199	71482	252	71734	0	802	0	0	6465	360	78199	0	0	5895	0	0	812	0	30233	41249			0	37480	36678	-602	2492	0	0	0	6465		
965789																																							36121	4599	0	0	0	2988	7748	4714	11844	677326	532358	2977	610335	0	7804	75000	0	66991	3	677326	0	0	36201	0	0	30787	14522	92854	439504			0	601493	593689	0	1101	0	0	0	66991		
966272																																							6278	437	0	35267	0	0	949	59	1055	105177	89767	273	92840	0	482	2800	0	12337	0	105177	0	0	13373	0	0	0	0	8230	81537			0	61614	61132	-1036	0	0	0	0	12337		
966722																																							1246	8557	225	62361	0	0	5805	0	10390	326188	282239	2233	298754	0	2518	14282	0	27434	540	326188	0	0	27672	0	0	600	0	64687	217552			0	230103	227585	-1378	10019	0	0	0	27434		
966731																																							9959	5526	0	54381	0	0	2488	729	6861	214378	185347	1769	191621	0	2648	0	0	22757	393	214378	0	0	23409	0	0	393	0	39043	146304			0	135601	132953	-1438	1481	0	0	4505	22757		
966973																																							6830	1743	9559	2391	0	0	1649	0	440	76542	59344	117	59461	0	551	0	0	17081	0	76542	0	0	17161	0	0	0	0	260	59084			0	54481	53930	-80	0	0	0	0	17081		
967046																																							4712	11035	0	97688	842	1592	4154	0	17620	537938	440381	4401	481090	0	4696	28182	0	56848	100	537938	0	0	47154	0	0	10547	1238	83538	356843			0	402541	397845	-953	1212	0	0	8126	56848		
967943																																							75	1311	50	25126	0	0	308	0	3406	68450	58648	198	58863	0	253	17	0	9587	24	68450	0	0	7673	0	0	1976	0	15175	43472			0	38427	38174	-86	0	0	0	0	9587		
967952																																							4559	1745	0	14418	0	243	151	0	5382	105020	79484	1822	89590	0	914	8284	0	15430	150	105020	0	0	3510	0	0	11850	0	15681	63803			0	79436	78522	-80	0	0	0	0	15430		
968070																																							171484	33267	664522	555362	0	447	85347	897	261072	9073679	5510423	73104	7900899	0	8344	2217372	0	1172780	378	9073679	0	0	160507	60849	0	1044888	0	324847	5185576			-36756	7248776	7240432	3763	0	0	0	100000	1172780		
968155																																							688	1828	479	38876	0	0	3685	48	3492	104406	91268	250	94518	0	843	3000	0	9888	1000	104406	0	0	8794	0	0	1000	195	24660	66608			0	53848	53005	-906	2110	0	0	0	9888		
968249																																							17356	4970	0	56477	0	16162	7168	201	3827	345140	272100	960	302721	0	616	22286	0	42419	200	345140	0	0	1418	0	0	41387	868	47769	224331			0	238727	238111	-586	0	0	0	7375	42419		
968557																																							5187	1592	0	7494	0	0	903	0	2723	97492	79946	465	87911	0	812	7500	0	9581	1423	97492	0	0	4008	0	0	4210	488	14081	65865			0	79917	79105	-60	0	0	0	0	9581		
968744																																							2740	14624	11336	72253	0	419	4478	305	13271	300291	260744	2083	263156	0	1585	329	0	37135	330	300291	0	0	17376	0	0	21000	0	18867	241877			0	182450	180865	-1571	0	0	0	0	37135	0	
969059																																							10346	3080	805	12820	0	0	374	0	1223	67290	58522	16	58538	0	536	0	0	8752	600	67290	0	0	3870	0	0	4090	0	14936	43586			0	39178	38642	192	0	0	0	0	8752		
969255																																							26435	6673	505	14553	0	0	4957	555	3313	246513	199623	793	226203	0	1289	25787	0	20310	499	246513	0	0	13093	0	0	7184	1440	71183	128440			0	189371	188082	-466	0	0	0	0	20310	0	
969424																																							16200	7542	0	70787	1840	0	17879	3227	27652	583873	499479	471	530070	0	4138	30120	0	53803	4645	583873	0	0	32545	0	0	19057	1424	156086	343393			0	441460	437322	-2444	0	0	0	0	53803		
969639																																							6444	3814	0	30301	0	0	3708	923	7708	188783	153939	2090	169964	0	1836	13935	0	18819	200	188783	0	0	18638	0	0	566	0	35746	118193			0	133714	131878	-585	4007	0	0	0	18819		
969741																																							3298	1040	0	14730	0	0	1192	0	2943	65861	61436	364	61800	0	254	0	0	4061	300	65861	0	0	115	0	0	4100	0	18476	42960			0	42767	42513	-454	145	0	0	0	4061		
969844																																							1300	2093	0	23700	0	197	4221	543	4476	117873	90324	532	105389	0	1066	2178	0	12483	200	117872	0	0	9683	0	0	2865	0	22401	67923			0	82276	81210	-265	133	0	8250	4105	12483		
969956																																							3810	3711	0	39236	0	0	2625	0	1622	60394	51722	132	51854	0	137	0	0	8540	400	60394	0	0	4948	0	0	3900	0	16560	35162			0	9527	9390	-708	0	0	0	0	8540		
969974																																							2781	630	0	21886	0	22	1434	0	4889	99396	85607	855	88212	0	419	1750	0	11184	0	99396	0	0	11742	0	0	0	0	7433	78174			0	68173	67754	-558	0	0	0	0	11184		
970055																																							1094	3196	0	92657	0	0	2018	514	15652	271868	209692	495	247514	0	1575	12039	0	24354	551	271868	0	0	4827	0	0	23361	174	60071	149621			0	158138	156563	-4385	0	0	0	25288	24354		
971070																																							4494	3066	27734	7656	0	0	1318	693	4631	114122	93789	1378	101385	0	308	6218	0	12737	0	114122	0	0	4758	108	0	8256	0	13644	80145			0	64707	64399	-277	23	0	0	0	12737		
971379																																							2278	933	272	0	0	0	60	178	104	12670	10505	34	10539	0	69	0	0	2130	0	12669	0	0	2128	0	0	0	0	628	9877			0	8914	8845	2	0	0	0	0	2130		
971959																																							10404	15175	0	435749	0	5506	29577	112	20599	1375636	1229006	4857	1258043	0	15890	10000	0	117593	400	1375636	0	0	77889	0	0	44693	1640	256858	972147			0	872764	856874	-5389	0	0	0	14180	117593		
972143																																							1472	2493	0	4988	0	766	3379	0	2216	105659	84763	410	96325	0	802	10724	0	9334	120	105659	0	0	4415	0	0	4884	0	15451	69313			0	91147	90345	-85	0	0	428	0	9334		
972406																																							10	9140	1877	0	0	28517	402	0	9532	49519	500	8274	8812	0	4	38	0	40707	1000	49519	0	0	7657	0	0	32050	0	0	500	2a		0	45	41	0	0	0	0	0	40707		
972648																																							21009	19356	7439	343441	0	5961	24565	2531	40767	1053911	918549	5450	950244	0	4192	26245	0	103667	500	1053911	0	0	5994	0	0	101651	0	33631	884918			0	591672	587480	-4478	1362	0	0	0	103667		
972732																																							17533	13182	0	243539	0	0	15944	3386	25760	824729	732710	7116	741930	0	5331	0	0	82799	1150	824729	0	0	83534	0	0	2680	1008	172571	560139			0	508343	503012	-4565	1365	0	0	2104	82799		
