"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONJA22	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Equity securities with readily deter	
101738	0	0					583	34517	116372					0			34517	0	0	0	0										
101952	0	0					752	0	47975					0			0	32047	0	0	0										
102155	0	0					80	0	7690					0			0	6961	0	0	0										
102333	0	0					0	0	17602					0			0	6516	0	0	0										
102342	0	0					2138	0	59595					3139			0	34056	4	0	0										
102539	0	0					0	9282	0					0			0	0	0	0	0										
102557	0	3425					506	0	6483					10040			0	744	0	0	0										
102874	0	0					459	2753	0					0			0	0	0	0	0										
103134	0	0					692	0	16988					0			0	965	0	0	0										
103255	0	2949					5774	107602	659295					10081			107602	170086	3296	0	0										
103563	0	981					46	0	53892					0			0	25753		0	0									0	
104234	0	0					57	0	48215					0			0	19214	0	0	0										
104542	0	0					0	0	28106					0			0	11298	0	0	0										
104971	0	0					37	182	10597					0			0	0	0	0	0										
105026	0	0					1546	2534	6442					29000			1757	3876	1	0	0										
105222	0	9997					1231	0	47528					4000			0	7626	0	0	0										
105473	14706	0					6749	1140491	2					108			6505	0	2	0	58661										
105530	0	0					702	3158	35790					0			3149	7508	0	0	0										
106359	0	8389					9403	24412	377386					150000			3194	28621	0	0	0										
106452	0	4880					553	5638	137082					0			5446	0	0	0	2513										
106676	0	0					922	0	4179					13639			0	3964	0	1359	0										
107244	0	0					9361	0	2603600					1942			0	640038		0	149075									0	
107459	0	1286					24	0	2030					0			0	443		0	0									0	
107570	0	0					2427	1556	54516					42000			1556	22020	0	0	9720										
107758	0	0					290	22	6352					2390			22	6352	0	0	0										
108072	0	2016					526	0	21601					4912			0	692	0	0	0										
108269	0	0					111	0	18190					0			0	4139	0	0	0										
108652	0	0					99	0	0					0			0	0	0	0	0										
108746	0	0					36	0	34219					0			0	24278	0	0	0										
108951	0	0					2156	0	63494					10815			0	28589	0	0	0										
109136	0	0					268	0	100610					0			0	34593	0	0	0										
109154	0	0					217	0	13288					1600			0	4363	0	0	0										
109453	0	0					660	0	21422					5030			0	6743		0	0									0	
109574	0	0					2385	0	61112					9339			0	0	6740	0	0										
109659	0	0					507	867	5240					1238			867	1930	0	0	0										
110413	0	0					2218	0	108726					0			0	44503	0	0	9293										
110936	0	4508					2235	0	56757					40000			0	0	6492	0	0										
110945	0	0					1111	0	41588					3672			0	10791	103	0	0										
110972	0	0					394	1938	0					0			967	0	0	0	0										
111157	0	0					509	0	514					6671			0	0	0	0	0										
111205	0	0					3101	0	30349					49780			0	0	16694	0	433										
111661	0	0					1558	0	99602					32931			0	48079	0	0	0										
111942	0	0					448	0	60554					20788			0	13242		0	0									0	
111979	0	990					540	4367	5460					0			4367	0	0	0	3814										
112163	0	0					9869	170408	235075					65149			143772	7465		0	12395									0	
112332	0	0					373	1092	39158					4339			532	11247	0	0	0										
112444	0	124					839	0	26344					17000			0	12984	0	0	0										
112510	0	0					374	0	3880					0			0	2547	0	0	0										
112556	0	0					190	0	4838					500			0	4838	0	0	0										
112837	199939	3142953	0	0	0	1071631	1118407	19861448	32549646	0	289807960	246899	251509150	9735411	0	0	0	0		0	656485	9851158	15912729	9810351	11584150	0	295845	0	542338	297298	
113003	0	17938					354	0	151484					0			0	15846	104467	0	0										
113030	0	0					0	0	25285					0			0	1552	0	0	0										
113441	0	0					2246	12483	89061					48388			12483	31948		0	4053									4567	
113601	0	0					367	0	0					0			0	0		0	0									941	
113740	0	100					2191	0	148350					0			0	95528		0	0									1	
113937	0	0					243	0	71337					0			0	20693	0	0	0										
114149	0	0					1061	0	49333					5650			0	23286	0	0	3849										
114158	0	1480					498	0	116336					0			0	43111		0	0									0	
114251	0	0					324	0	27862					4131			0	21459	0	0	0										
114260	0	167433					6535	0	1538478					281			0	267799	0	0	695456										
114457	0	0					346	0	104404					0			0	32372	0	0	0										
114774	2857	0					28	2860	0					0			0	0		0	0										
114840	0	0					1769	3409	19667					6504			3409	10785	0	0	0										
114859	0	6200					718	0	34144					9861			0	10836	4742	0	2085										
115100	0	0					1056	0	24798					13300			0	0	0	0	1463										
115146	1985	2998					494	17575	2998					5894			4713	0	0	0	0										
115575	0	0					1705	0	39415					0			0	10731	168	0	241										
116358	987	981					272	5903	7464					0			2018	205	0	0	0										
116554	0	0					52	0	0					3169			0	0	0	0	0										
116741	0	1943					291	0	46681					2500			0	29098	0	0	0										
117038	0	0					563	0	16148					0			0	8188		0	0									0	
117074	0	0					1561	103515	809					16184			34634	0		0	0									0	
117458	0	0					655	7640	85746					72419			7640	0	0	0	0										
117672	0	0					3652	0	36447					9900			0	12029	0	0	0										
117775	0	0					586	0	20382					10000			0	611	0	0	0										
118156	0	0					2587	27046	40657					14000			27046	36275	0	0	0										
118660	0	0					976	0	108					18345			0	0	0	0	0										
118736	0	1486					771	1341	96733					0			1341	29787	0	0	0										
119153	0	0					240	0	97863					0			0	5490	0	0	0										
119528	0	4427					4329	0	96216					15000			0	24795		0	0									8	
119779	0	0					5258	13538	31477					42019			0	1812	2888	0	3578										
119872	0	0					3304	0	32854					71997			0	9698	0	0	1046										
120476	0	0					188	7352	0					2000			0	0	0	0	0										
120542	0	0					181	0	13683					0			0	7144		0	0									40	
120609	0	0					2444	0	209012					1200			0	64111	4405	0	0										
120953	0	0					6	34	84749					0			34	19951	0	0	0										
121642	0	0					9940	338652	169870					166518			223416	0	0	0	89965										
121651	0	0					312	8002	227380					4210			8002	145555	0	0	0										
121679	0	0					3811	0	71997					33289			0	41307	0	0	0										
121914	0	0					456	0	17238					6500			0	6377	0	0	0										
122153	0	0					203	0	40509					0			0	12327	0	0	0										
122546	0	0					72	0	11871					0			0	2372	0	0	0										
122573	0	0					0	21254	52					0			810	0	52	0	0										
122854	0	34896					29324	0	762662					480646			0	215082	0	0	0										
123075	0	0					131	0	11676					0			0	3726	0	0	0										
123374	0	0					27	9341	0					0			0	0	0	0	0										
123646	0	2986					3571	135	209527					47804			0	55343	632	0	47149										
124344	0	0					1360	4881	37961					30016			4881	16528		0	0									0	
124830	0	0					99	0	36151					0			0	15416	16	0	0										
125154	0	0					947	35871	102194					5266			30222	65460	4362	0	0										
125471	0	0					355082	2874948	3760338					4449829			2363081	255631	0	0	26850										
125855	0	1598					2686	5691	72995					9282			5691	71383	0	0	8727										
125873	0	0					318	0	3684					3750			0	0	0	0	0										
125958	98	800					2	1919	1335					0			1821	239	0	0	0										
126012	0	0					316	6215	60967					0			6215	17841	0	0	0										
126049	0	0					264	11252	9743					546			11252	2665	0	0	0										
126375	0	0					204	111729	0					0			0	0	0	0	0										
126553	0	3983					1072	0	38981					1973			0	5326	0	0	0										
126740	0	1989					832	0	122989					9276			0	37590	0	0	22419										
126834	0	0					0	0	338518					0			0	275942	0	0	0										
127055	0	0					901	230	2506					0			0	0	0	0	0										
127224	0	0					242	0	57837					0			0	17496	0	0	0										
128258	0	696					0	0	3252					0			0	1557	0	0	0										
128904	0	0					57012	0	1489377					466062			0	327588		0	0										
129349	0	0					284	1728	89243					0			1728	51025		0	2709									0	
129358	0	0					360	0	1340					7201			0	1340		0	0										
129479	0	0					485	0	44105					0			0	23303	0	0	0										
129732	0	22740					20377	112266	626057					380000			23982	32148	4698	0	27815										
129853	0	0					208	0	50836					0			0	25517	0	0	0										
129910	0	0					2918	0	14476					21243			0	357		0	8593									0	
130345	0	0					298	900	116684					0			0	38827	0	0	0										
130541	0	0					18105	206918	507507					336038			186530	133371	162	0	60761										
130813	0	0					1532	2311	46075					5000			0	13450	0	0	0										
131034	0	0					263	0	41529					0			0	8217	0	0	1186										
131155	0	0					664	49705	30504					12298			0	0	0	0	0										
131173	0	0					4245	15	81943					80600			0	32965		0	0										
131418	0	0					1393	0	68528					15402			0	0		0	3014									0	
131436	0	16479					564	0	30322					0			0	4523	0	0	0										
131650	0	177419					34070	650	1307418					551003			650	68250	1473	0	103291										
131717	0	0					491	0	22864					2650			0	9891	0	0	986										
131940	0	0					125	0	12477					1000			0	8564	0	0	0										
132107	0	98					4592	10039	80200					71129			8489	10736	1672	0	0										
132152	0	0					372	0	4831					4200			0	3216	0	0	0										
132451	0	979					453	0	50987					0			0	27167		0	1743									0	
132554	0	0					3112	0	73902					60000			0	20846	500	0	0										
132778	0	0					688	749	1292					0			748	0	0	0	0										
132938	0	0					104	0	48846					0			0	20768	0	0	0										
133579	0	0					4477	0	42104					77400			0	2472	0	0	0										
133850	0	0					7235	0	535321					52424			0	233500	632	0	36302										
133971	0	0					969	0	204708					0			0	115356	0	0	0										
134156	0	698					150	8784	3904					2550			8784	0	0	0	0										
134437	0	752					810	0	277250					0			0	107497	0	0	15263										
134455	0	512					1490	0	53195					9849			0	24005	0	0	0										
134848	0	0					213	19885	35341					0			19885	0	38	0	0										
135836	0	1990					1016	0	9311					10100			0	1270	0	0	0										
135854	0	250					316	3494	2211					2183			3494	1113	0	0	0										
136048	0	0					512	0	19210					9713			0	8119	0	0	0										
136338	0	0					3875	0	141599					56000			0	46794	0	0	0										
136459	0	0					200	0	27459					0			0	26199	0	0	0										
136655	0	0					173	0	14500					0			0	6282	0	0	0										
137205	0	5288					3705	0	83117					45984			0	0	13377	0	0										
137447	0	0					351	0	98919					5079			0	66791		0	0									0	
137456	0	0					182	0	44012					1173			0	16589	0	0	0										
137559	0	0					28	31292	0					0			2991	0	0	0	0										
137643	0	944					540	0	29763					7178			0	6846	0	0	0										
137652	0	0					637	489	611					1662			0	0	0	0	0										
137915	0	69362					4047	0	996355					0			0	14577		0	46000									0	
138051	1495	0					0	8707	0					0			2376	0	0	0	0										
138257	0	0					46	0	44153					0			0	16020	0	0	0										
138556	0	0					184	0	41877					0			0	10248	107	0	0										
138725	0	0					135	0	26396					0			0	12822	0	0	0										
139133	0	0					710	0	27950					7950			0	9690	659	0	0										
139478	0	0					5150	119642	2345					103823			10848	0	1541	0	9470										
139553	0	0					5519	0	179717					55720			0	102564	0	0	0										
139656	0	0					30016	522020	174717					357802			124892	195		0	42101									478	
139740	0	0					10430	0	482487					96140			0	187673		0	0										
139834	1126	0					576	2559	38802					12000			0	10012	117	0	0										
139843	0	0					8664	5738	291866					139000			5738	98487		0	0									2916	
139955	0	0					180	26134	1186					2170			25222	1186	0	0	0										
140018	0	0					4205	0	314250					50114			0	1438		0	5054									0	
140157	0	1474					634	4299	53418					11906			4299	18204	0	0	0										
140362	0	38922					6585	3000	64031					142000			0	3513	0	0	0										
140634	0	0					86	0	34796					170			0	10330	0	0	0										
141211	0	0					680	0	53083					10678			0	45920	0	0	3748										
141341	0	7149					300	0	67129					0			0	22930	0	0	0										
141350	0	0					122	0	12493					0			0	5795		0	0										
141556	0	0					2569	0	19447					0			0	0		0	114									381	
141677	0	0					44	10816	0					0			3902	0	0	0	0										
141958	0	0					406	0	68854					0			0	40894	0	0	0										
142049	0	0					389	0	25838					4000			0	16344	0	0	771										
142179	0	0					260	104064	9758					0			13888	622	72	3864	0										
142571	0	0					509	0	6383					1000			0	0		0	0									0	
142656	0	0					171	5737	29749					2646			5737	13501	0	0	0										
142955	0	13797					2050	0	62059					23272			0	7201	0	0	0										
143372	0	0					188	1057	6825					0			1057	356	0	0	0										
143662	0	0					43338	3667	2947414					801868			0	299551		0	291984									50933	
143859	0	3088					605	0	18920					9918			0	3027	0	0	0										
143952	0	0					808	0	48797					9500			0	26194	0	0	6813										
144034	0	0					1398	0	4628					0			0	1249	0	0	0										
144052	2010	34858					721	2010	97499					967			0	47354		0	7596									0	
144155	0	3912					441	0	139517					0			0	37305	0	0	67215										
144436	0	0					1650	0	48166					16502			0	1487	0	0	5758										
144678	0	0					4297	0	122608					15000			0	24723	0	0	0										
144856	0	0					1433	0	43264					2000			0	17190	0	0	0										
144913	0	0					473	133500	37600					6750			79057	0	0	0	0										
145059	0	0					637	0	32562					500			0	30913	0	0	0										
145545	0	0					846	33789	143376					0			10054	103947	0	0	13276										
145554	0	0					464	0	15781					0			0	7808		0	0									0	
145741	0	4885					238	0	62647					0			0	48041	0	0	4536										
145750	0	0					330	0	52092					0			0	28454		0	0										
145844	0	3431					1220	0	89044					2000			0	41736	0	0	0										
145956	1189	0					196	6183	0					3250			1260	0	0	0	0										
146056	0	0					508	0	11888					0			0	0	0	0	0										
146663	0	0					0	0	528283					0			0	0		0	0									174	
146672	0	0					323025	771291	1917275					5442973			0	33961	0	0	0										
147633	0	0					238	0	46366					0			0	13782	0	0	0										
147651	0	0					0	0	7584					0			0	125	0	0	0										
147679	0	0					1252	69777	12500					20050			0	0		0	0									0	
147857	0	0					715	0	54314					0			0	31695	0	0	0										
147923	2999	0					368	78216	1412					0			2055	0	1412	0	0										
148171	0	0					2220	0	39588					2465			0	7532	0	0	0										
148238	0	200					756	0	15947					5553			0	8356	0	0	0										
148340	0	5490					281	0	17598					0			0	5025	0	0	0										
148470	0	0					258	22413	0					0			15764	0	0	0	0										
148715	0	0					1521	0	7316					0			0	0	0	0	0										
148809	0	0					1424	122629	8619					20000			9993	0	2235	0	0										
148920	0	0					266	834	2277					3250			834	0	0	0	0										
149150	0	0					142	0	19021					6272			0	9727	3	0	0										
150035	0	0					3879	18667	382889					0			18667	77092	0	0	32082										
150044	0	0					3960	0	1937					75000			0	1688	0	0	0										
150156	0	1976					53	0	4462					0			0	0	0	0	0										
150727	0	0					1111	1565	155435					0			1565	50725	0	0	0										
151546	0	0					179	0	16096					3150			0	9318	0	0	0										
151555	0	0					107	0	0					0			0	0	0	0	0										
151957	0	2919					5023	0	94798					99190			0	34541	7979	0	0										
152057	0	0					402	0	22671					0			0	10224		0	0										
152253	749	754					281	86172	12096					0			81602	151	0	0	0										
152431	0	8957					103	1882	8957					3829			1882	0	0	0	0										
152440	0	250					173	125	1616					2140			125	1093	0	0	0										
153054	0	0					710	0	102225					0			0	74375	0	0	0										
153353	0	0					559	0	156144					10000			0	88296	0	0	37506										
154154	0	0					1253	0	185610					5440			0	104331	0	0	0										
154770	0	0					3960	0	36643					40454			0	1383	19558	0	0										
155759	0	0					0	0	47749					0			0	23209	0	0	0										
156457	0	0					127	38	1667					1000			38	761	0	0	0										
156635	0	0					0	0	34151					0			0	13055	0	0	0										
156952	0	0					573	21523	974					5701			0	0	961	0	0										
156970	0	0					85	0	9379					0			0	986	0	0	0										
157155	0	0					113	249	15917					1312			249	4060	0	0	0										
157379	0	0					771	11677	0					0			4065	0	0	0	0										
157650	0	0					738	0	21022					7242			0	2804	0	0	0										
157744	0	0					614	0	58312					2900			0	26227	0	0	0										
157856	0	11526					117	0	19838					0			0	844	0	0	6639										
158376	0	0					730	0	47					0			0	0	47	0	0										
