"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
2239288	0	0	0	0	0	0	9021	14	0	2120180	0	0	0	0	0	1872239	0	0	0	24584	24584	0	0	0	24584	0	0	17158	0	0	0	0	0	79576	28708	1	0	0	0	0	0	-5211	71459	118889	470	15460	0	0	0	1333	0	0	0	0	307525	1564714	5109	0	0	0	0	164054	17158	3899	4632	0	1088	1058	0	0	0	1058	123	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186176	0	0	0	186176	0	0	9021	154934	152620	318349	1930481	0	30524	159175	1930481	2120180	0	391	391	162903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2288750	0	2271592	
2243977	0	0	0	0	0	0	0	0	3116	246130	0	0	0	0	0	209470	0	0	0	566	566	0	0	0	566	0	0	0	0	0	0	0	0	9296	3955	0	0	0	0	0	0	-2439	15806	20311	4712	262	0	0	0	0	0	0	0	0	0	209470	0	0	0	0	0	31324	0	59	653	62	-8670	40	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	0	0	0	928	0	0	0	25161	25213	4774	241816	0	5043	2387	241816	249246	0	294	294	7325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288485	0	288485	
2253725	0	0	0	0	0	0	0	0	0	218057	0	0	0	0	0	195951	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	27207	3353	0	0	0	0	0	0	-2966	26701	70887	1202	4	0	0	0	804	0	0	0	203	42577	153171	0	0	0	0	0	28534	0	87	1172	0	-5465	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53995	75615	44583	180642	0	15123	22292	180642	218057	0	0	0	23490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344081	0	344081	
2253891																																																																																																																																															
2262718	0	0	0	0	0	0	0	0	0	36037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22367	0	0	0	0	0	0	0	28972	0	0	0	0	0	0	17792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29978	22367	546	0	0	22367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18338	0	0	36037	0	0	0	36037	36037	0	0	0	51771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74610	0	51375	
2263313	0	0	0	0	0	0	0	0	567	100485	0	0	0	0	0	92993	0	0	0	149	149	0	0	0	149	0	0	0	0	0	0	0	0	47805	2676	0	0	0	0	0	0	-1456	8362	35791	7402	0	0	0	0	0	0	0	0	0	27470	65523	0	0	0	0	0	8993	0	31	971	132	-3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131	0	0	0	2131	0	0	0	56198	39438	35004	75662	0	7888	17502	75662	101052	0	0	0	16147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189851	0	189851	
2265456	0	0	0	0	0	0	0	0	0	569659	0	0	0	0	0	508610	0	0	0	0	0	0	0	0	0	0	0	2673	0	0	0	0	0	5	1122596	0	0	0	0	0	0	-919	1101	0	0	4967	0	0	0	0	0	0	0	4020	452459	52131	0	0	0	0	0	77798	4402	11551	828	350	-1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12657	1127444	452809	117765	0	225489	226405	117765	569659	0	0	0	420330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125279	0	2122606	
2267012	0	0	0	0	0	0	0	0	210	56251	0	0	0	0	0	56689	0	0	0	421	421	0	0	0	421	0	0	0	0	0	0	0	0	6611	480	0	0	0	0	0	0	-1012	3287	14301	499	0	0	0	0	0	0	0	0	5	14661	42023	0	0	0	0	0	2649	0	19	541	57	-1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311	0	0	0	1311	0	0	0	9917	15327	15217	45787	0	3065	7609	45787	56461	0	0	0	8994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81485	0	81485	
2267683	0	0	0	0	0	0	0	0	2905	180177	0	0	0	0	0	155366	29	363	363	435	435	0	0	0	435	0	0	0	0	0	0	0	0	3788	4380	0	0	0	0	0	0	-457	22192	56692	1828	0	0	0	0	779	0	0	0	0	9220	146146	0	0	0	0	0	14294	0	64	269	14	-5651	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3831	0	0	0	3831	0	0	0	26044	62044	11841	164752	0	12409	5921	164752	183082	0	703	703	30429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253228	0	253228	
2281371	0	0	0	0	0	0	0	0	138	47412	0	0	0	0	0	47501	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	13371	627	0	0	0	0	0	0	1091	0	58226	0	0	0	0	0	0	0	0	0	0	30871	16630	0	0	0	0	0	3941	0	0	472	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13371	59325	30871	20249	0	11865	15436	20249	47550	0	0	0	12130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116585	0	116585	
2290887	0	0	0	0	0	0	0	0	0	240334	0	0	0	0	0	281921	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	26497	11023	0	0	0	0	0	0	-2508	1241	87222	1101	738	0	0	0	0	0	0	0	8622	141801	131498	0	0	0	0	0	16590	0	0	2266	317	-5300	0	0	0	0	0	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	339	0	0	0	27738	109857	143219	146753	0	21971	71610	146753	240334	0	724	724	28787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403898	0	403752	
2297998	0	0	0	0	0	0	0	0	3107	431599	0	0	0	0	0	433663	0	0	0	0	0	0	0	0	0	0	0	38273	0	0	0	0	0	7230	3575	0	0	0	0	0	0	-2002	3997	73087	605	0	0	0	0	0	1557	0	0	18443	95177	320043	0	0	0	0	0	62371	40500	10	14048	411	30141	815	0	5	0	810	120	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24046	0	0	0	24046	0	0	0	11237	163158	96193	353977	0	32632	48097	353977	434706	0	54000	54000	85064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609337	0	568837	
2298995	0	0	0	0	0	0	3036	29	0	864347	0	0	0	0	0	785908	0	0	0	9698	9698	0	0	0	9698	0	0	33519	0	0	0	0	0	14024	16961	0	0	0	0	0	0	-8567	22585	105079	271	10408	0	0	0	0	0	0	0	0	53416	732492	2005	0	0	0	0	63312	33519	3338	997	0	21334	679	0	0	0	679	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32593	0	0	0	32593	0	0	3036	39947	123037	56723	811378	0	24607	28362	811378	864347	0	0	0	88961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984499	0	950980	
2303086	0	0	0	0	0	0	0	0	0	617551	0	0	0	0	0	569918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6727	9609	0	0	7524	9867	4601	0	-7095	22449	124920	19587	0	0	0	0	245	0	0	522	0	142340	427056	0	0	0	0	0	63345	0	1429	3417	248	-14295	5813	0	0	0	5813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13357	0	0	0	13357	0	0	0	38651	147813	167021	504477	0	29563	83511	504477	617551	0	0	0	80097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809321	0	809321	
2304382	0	0	0	0	0	0	0	0	1011	86246	0	0	0	0	0	82155	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	9776	27	0	0	0	0	0	0	5	755	5286	0	0	0	0	10933	0	0	0	0	3454	13279	65422	0	0	0	0	0	15931	3429	338	1187	23	1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	106	0	0	0	0	10869	20887	13408	76376	0	4177	6704	76376	87257	0	0	0	11415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123815	0	120385	
2304636	0	0	0	0	0	0	0	0	16	65500	0	0	0	0	0	56201	520	6500	6500	551	551	0	0	0	551	0	0	0	0	0	0	0	0	6500	5245	0	0	0	0	0	0	-7	148	7250	0	501	0	0	0	0	0	0	426	1597	15365	38813	0	0	0	0	0	5677	0	130	571	0	-794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3558	0	0	0	3558	0	0	0	7204	14670	15365	54899	0	2934	7683	54899	65516	0	7	7	8269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81809	0	81809	
2305969	0	0	0	0	0	0	0	0	0	119197	0	0	0	0	0	115574	0	0	0	226	226	0	0	0	226	0	0	0	0	0	0	0	0	3371	503	0	0	0	0	0	0	-581	14480	18123	4711	0	0	0	0	0	222	0	1181	0	27397	86996	0	0	0	0	0	13139	1764	0	894	0	-24	583	0	0	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19032	23178	32108	98507	0	4636	16054	98507	119197	0	3658	3658	17636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175114	0	173350	
2316714	0	0	0	0	0	0	0	0	2241	164804	0	0	0	0	0	149902	0	0	0	138	138	0	0	0	138	0	0	0	0	0	0	0	0	8129	0	642	0	0	0	0	0	-317	8795	91148	9353	632	0	0	0	0	0	0	0	964	42491	106447	0	0	0	0	0	10380	0	0	0	0	-4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4462	0	0	0	4462	0	0	0	16924	92112	51844	122701	0	18422	25922	122701	167045	0	0	0	32560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282350	0	282350	
2317672	0	0	0	0	0	0	0	0	0	162467	0	0	0	0	0	166448	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	1255	1994	0	0	58860	0	0	0	-199	2985	0	0	0	0	0	0	0	0	0	1133	0	46716	118599	0	0	0	0	0	18769	0	287	3048	0	-2035	164	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3894	0	0	0	3894	0	0	0	64520	5042	46716	138101	0	1008	23358	138101	162467	0	0	0	16742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251471	0	251118	
2325882	0	0	0	0	0	0	0	0	0	17075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6036	0	0	0	0	0	0	11	97286	3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23548	0	3100	6516	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100386	15716	0	13932	0	3143	0	13932	17075	0	0	0	105855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125920	0	125920	
2328137	0	0	0	0	0	0	0	35	0	389807	0	0	0	0	0	347597	0	0	0	354	354	0	0	0	354	0	0	571	0	0	0	0	0	9221	4686	0	0	0	0	0	0	-3895	105634	105115	15216	1868	0	0	0	3790	0	0	1785	1800	68186	275826	0	0	0	0	0	47177	1236	500	3315	372	-6878	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3163	0	0	0	3163	0	0	0	117140	115047	87564	323016	0	23009	43782	323016	389807	0	131	131	66321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638758	0	637522	
2328285	0	0	0	0	0	0	0	0	0	7186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2379	0	0	0	0	0	0	195	0	0	6853	0	0	0	0	0	0	0	6587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3395	2379	457	0	0	2379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7310	195	0	7147	0	39	0	7147	7186	0	0	0	13471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17533	0	15154	
2329200	0	0	0	0	0	0	0	0	2449	59397	0	0	0	0	0	53272	337	4213	4213	70	70	0	0	0	70	0	0	0	45	0	0	0	0	1386	2463	0	0	0	0	0	0	670	864	14401	0	500	0	0	0	0	0	0	0	0	13178	40094	0	0	0	0	0	8021	1630	9	583	12	-920	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	63	0	0	0	2259	22480	13190	50755	0	4496	6595	50755	61846	0	5033	5033	9552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84529	0	82936	
2332666	0	0	0	0	0	0	0	0	692	86902	0	0	0	0	0	83600	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	21496	449	0	0	0	0	0	0	-56	4027	17167	0	0	0	0	0	0	0	0	570	6321	7406	69303	0	0	0	0	0	8898	0	12	1310	0	-1798	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	0	298	0	1893	0	0	0	26105	25545	7406	78782	0	5109	3703	78782	87594	0	0	0	14104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132280	0	132280	
2332910	0	0	0	0	0	0	0	0	4478	374056	0	0	0	0	0	444166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2991	3192	0	0	260	1658	0	0	-45	503	3253	0	6287	0	0	0	0	0	0	0	100000	39033	305133	0	0	0	0	0	9304	0	1004	1994	0	-9078	2886	0	0	0	2886	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12973	0	0	0	12973	0	0	0	4758	126897	39033	333638	0	25379	19517	333638	378534	0	16800	16800	100197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484064	0	479456	
2333140	0	0	0	0	0	0	0	0	2252	46058	0	0	0	0	0	48107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8013	4453	0	0	0	0	0	0	-162	3337	50	0	0	0	0	0	0	0	0	43	3486	7631	36947	0	0	0	0	0	7078	0	198	1918	0	-2995	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	7	0	602	0	0	0	27326	9914	7631	42511	0	1983	3816	42511	48310	15730	0	15730	5302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86697	0	86684	
2333298	0	0	0	0	0	0	100	0	702	718280	0	0	0	0	0	639590	0	0	0	19211	19211	0	0	0	19211	0	0	0	0	0	0	0	0	31264	2723	0	0	0	0	0	0	-552	16998	155619	0	665	0	0	0	0	0	0	0	0	57978	581612	0	0	0	0	0	13772	0	738	1428	0	-10241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44895	0	0	0	44895	0	0	100	49000	159770	58078	657989	0	31954	29039	657989	718982	0	0	0	69955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845266	0	845266	
2337335	0	0	0	0	0	0	0	0	0	2924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3014	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	2924	0	0	0	2924	2924	0	0	0	3012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	3013	
2339535	0	0	0	0	0	0	0	0	1941	189115	0	0	0	0	0	148360	0	0	0	5	5	0	0	0	5	0	0	0	139	0	0	0	0	23727	4237	0	0	0	0	0	0	227	17391	6312	0	0	0	0	0	0	0	0	1776	0	5064	141520	0	0	0	0	0	37959	139	0	747	0	-3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7667	0	0	0	7667	0	0	0	42894	11296	5064	186265	0	2259	2532	186265	191056	0	0	0	19628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231905	0	231766	
2339599	0	0	0	0	0	0	0	0	1228	207901	0	0	0	0	0	180689	0	0	0	562	562	0	0	0	562	0	0	0	0	0	0	0	0	39046	3913	0	0	0	0	0	6950	16	3241	53928	6893	901	0	0	0	577	0	0	0	0	20579	160110	0	0	0	0	0	9506	0	28	1130	126	-3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6502	0	0	0	6502	0	0	0	42315	58971	28175	183247	0	11794	14088	183247	209129	0	0	0	28340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285953	0	285953	
2339795	0	0	0	0	0	0	1449	24	0	977773	0	0	0	0	0	894656	0	0	0	6301	6301	0	0	0	6301	0	0	5157	0	0	0	0	0	12374	11374	2	0	0	0	0	0	-9364	31002	138844	235	16953	0	0	0	0	0	0	0	0	95990	798666	855	0	0	0	0	55668	5157	2547	1770	0	-10820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30422	0	0	0	30422	0	0	1449	45923	151988	97674	898538	0	30398	48837	898538	977773	0	0	0	103895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139218	0	1134061	
2339900	0	0	0	0	0	0	0	0	58	245678	0	0	0	0	0	186511	0	0	0	134	134	0	0	0	134	0	0	6	0	0	0	0	0	1164	5739	0	0	0	17506	6580	0	-5431	85919	101763	23404	27	0	0	0	369	0	0	0	961	24419	161131	0	0	0	0	0	22684	6	0	4956	0	-8546	1910	0	0	0	1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11241	0	0	0	11241	0	0	0	87083	130925	54772	192165	0	26185	27386	192165	245736	0	0	0	33252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448152	0	448146	
2342160	0	0	0	0	0	0	0	0	4173	318902	0	0	0	0	0	289591	0	0	0	35	35	0	0	0	35	0	0	9	1415	0	0	0	0	16411	4840	0	0	0	0	0	0	-1120	437	31200	0	700	0	0	24564	0	0	0	0	12409	5204	271978	0	0	0	0	0	30011	1423	0	1224	0	-7909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11205	0	6970	282	3952	0	0	0	16848	81514	5486	304029	0	16303	2743	304029	323075	0	307	307	50482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387995	0	386571	
2343167	0	0	0	0	0	0	0	0	0	161961	0	0	0	0	0	156726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7158	7959	0	0	981	18321	1056	1524	-1504	0	19504	504	494	0	0	0	0	0	0	0	0	46059	110667	0	0	0	0	0	10948	0	3	1258	182	-3410	1771	0	0	0	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4690	0	0	0	4690	0	0	0	8142	47045	47801	128651	0	9409	23901	128651	161961	0	3	3	17517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224909	0	224909	
2344753	0	0	0	0	0	0	0	0	3755	433164	0	0	0	0	0	485164	0	0	0	3006	3006	0	0	0	3006	0	0	3372	0	0	0	0	0	39621	2860	0	0	0	0	0	0	50	17000	31729	0	0	0	0	0	0	0	0	0	11704	148041	325419	0	0	0	0	5970	18485	3372	0	1143	0	-5794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4938	0	0	0	4938	0	0	0	56621	47974	148041	353303	0	9595	74021	353303	436919	0	538	538	46539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567826	0	564454	
2347044	0	0	0	0	0	0	0	0	1154	140696	0	0	0	0	0	181429	0	0	0	275	275	0	0	0	275	0	0	0	0	0	0	0	0	7600	4794	0	0	0	0	0	0	-956	11060	24594	0	0	0	0	0	0	0	0	0	0	128184	53245	0	0	0	0	0	19521	0	303	2590	0	-3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18963	38048	128184	70148	0	7610	64092	70148	141850	0	6070	6070	25511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250519	0	250519	
2349301	0	0	0	0	0	0	0	0	3907	387386	0	0	0	0	0	378747	0	0	0	1627	1627	0	0	0	1627	0	0	0	0	0	0	0	0	33353	3314	0	0	0	0	0	0	-783	5102	73173	9365	0	0	0	0	754	0	0	0	23760	58023	296964	0	0	0	0	0	31727	0	32	492	97	-9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7310	0	0	0	7310	0	0	0	38487	100829	68239	337007	0	20166	34120	337007	391293	0	90	90	55015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525798	0	525798	
2349459	0	0	0	0	0	0	0	0	1089	133021	0	0	0	0	0	137313	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	1726	3526	0	0	0	0	0	0	-1222	20112	21179	0	0	0	0	0	85	0	0	0	2776	28772	105765	0	0	0	0	0	6083	0	59	61	0	-3987	577	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1532	0	0	0	1531	0	0	0	21897	29122	28857	113857	0	5824	14429	113857	134110	0	1580	1580	14371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188344	0	188344	
2352235	0	0	0	0	0	0	0	0	2877	699830	0	0	0	0	0	801540	190	1089	1089	0	0	0	0	0	0	0	0	3996	0	0	0	0	0	87670	13513	0	0	0	0	0	0	-1748	2976	72862	13371	9560	0	0	0	2254	0	0	0	126268	205580	469692	0	0	0	0	0	71565	3996	0	3117	0	-9429	2150	0	0	0	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90646	225807	221205	546943	0	45161	110603	546943	702707	0	10047	10047	113843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068707	0	1064711	
2353595	0	0	0	0	0	0	41	0	4018	1626759	0	0	0	0	0	1710785	0	0	0	115	115	0	0	0	115	0	0	97937	0	0	0	0	0	25036	29714	0	0	0	568	0	0	-19669	219547	233035	10495	63077	0	0	0	883	0	0	0	166663	632067	912055	0	0	0	0	0	323902	97937	6217	46827	29852	54191	844	0	0	0	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79223	0	0	0	79223	0	0	41	250800	478624	673338	1198383	0	95725	336669	1198383	1630777	0	1817	1817	216314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2603420	0	2505483	
2354323	0	0	0	0	0	0	0	0	492	85655	0	0	0	0	0	77072	0	0	0	295	295	0	0	0	295	0	0	0	0	0	0	0	0	3674	10849	0	0	0	0	0	0	151	3727	10643	1004	1451	0	0	0	0	0	0	0	0	21507	55565	0	0	0	0	0	11183	0	0	518	0	-1417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2319	0	0	0	2319	0	0	0	7401	22985	22511	70294	0	4597	11256	70294	86147	0	975	975	11731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119518	0	119518	
2354387	0	0	0	0	0	0	0	0	1026	284066	0	0	0	0	0	280263	0	0	0	1924	1924	1250	0	0	674	0	0	0	70	0	0	0	0	17717	4752	0	0	0	0	0	0	-414	3521	3051	1332	0	0	0	0	0	0	0	783	6008	38078	235394	0	0	0	0	0	28730	0	751	2441	0	-5003	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	79	488	0	0	0	24022	16252	39489	262097	0	3250	19745	262097	285092	0	0	0	33883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328962	0	328892	
