"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
17147																																																																																								1400114	125428	125428	9.7504%	13.9552%	12.7051%	1274686	10032908	13073145	68423	0			5.9552%							530486	13638769								0	0	0		0	1309824	12.7051%	1	0	1908733	542475	23149	0	77031		-603	-8005	0		0	1274686	0	0	1274686	0	0	0	0	0	0	0	0	0	125428	0	565624		0			
17259																																																																																						62278	0				9.1100%			5730		62898	302	0										4192	62898	0	0.0000%	2121	0	147	2268	3.6417%	0	0	0	0	1	1538		1	0	6032	0	0	0	302		0	0	0		0	5730	0	0	5730	0	0	0	0	0	0						0		0	0		
17950																																																																																								63160	4308	4308	8.8894%	18.3842%	17.1303%	58852	343555	662046	7816	0			10.3842%							30576	667332								0	0	0		0	33562	17.1303%	1	0	71954	3163	2123	0	7816	0	0	0	0		0	58852	0	0	58852	0	0	0	0	0	0	0	0	0	4308	0	5286	0	0			
17978																																																																																								124351	1440	1440	40.2159%	106.7125%	105.4767%	122911	116529	305628	0	0			98.7125%							122911	305628								0	0	0		0	0	105.4767%	1	0	122911	0	0	0	0	0	0	0	0		0	122911	0	0	122911	0	0	0	0	0	0	0	0	0	1440	0	0	0	0			
18050																																																																																								76010	5082	5082	10.4261%	18.7391%	17.4862%	70928	405623	680295	7428	0			10.7391%							62043	680295								0	0	0		0	8885	17.4862%	1	0	78356	0	0	0	7428		0	0	0		0	70928	0	0	70928	0	0	0	0	0	0	0	0	0	5082	0	0		0			
18827																																																																																						1693391	0				8.7589%			142465		1626519	1117	0										47435	1636808	0	0.0000%	247804	0	5892	253696	14.9815%	0	0	0	0	1	105319		1	0	153871	9122	1152	14	2139		-805	-216	0		0	142465	0	0	142465	0	0	0	0	0	0						10289		0	38473		
18836																																																																																						173150	0				10.4157%			18092		173699	164	0										16236	173699	0	0.0000%	14192	0	74	14266	8.2391%	0	0	0	0	1	1856		1	0	18256	0	0	0	164		0	0	0		0	18092	0	0	18092	0	0	0	0	0	0						0		0	0		
18854																																																																																								113640	10086	10086	10.7222%	14.1017%	12.8501%	103554	805862	965788	0	0			6.1017%							89939	966411								0	0	0		0	14238	12.8501%	1	0	104177	0	623	0	0		0	0	0		0	103554	0	0	103554	0	0	0	0	0	0	0	0	0	10086	0	623		0			
19356																																																																																						91630	0				9.6358%			9029		93703	-41	0						0	0	0	0	3854	94503	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	5975		1	0	9788	762	38	0	-41	0	0	0	0		0	9029	0	0	9029	0	0	0	0	0	0						800		0	3425		
19936																																																																																								35891	2602	2602	8.7375%	17.3702%	16.1109%	33289	206624	380990	1080	0			9.3702%							19289	380990								0	0	0		0	14000	16.1109%	1	0	34369	0	0	0	1080		0	0	0		0	33289	0	0	33289	0	0	0	0	0	0	0	0	0	2602	0	0		0			
19972																																																																																								21895	400	400	19.4775%	54.1219%	53.1331%	21495	40455	110358	0	0			46.1219%							21495	110358								0	0	0		0	0	53.1331%	1	0	21495	0	0	0	0		0	0	0		0	21495	0	0	21495	0	0	0	0	0	0	0	0	0	400	0	0		0			
20053																																																																																						133752	0				12.0412%			15878		131864	195	0										9675	131864	0	0.0000%	13809	0	77	13886	10.3819%	0	0	0	0	1	6203		1	0	16073	0	0	0	195	0	0	0	0		0	15878	0	0	15878	0	0	0	0	0	0						0		0	0		
20633																																																																																						322668	0				11.1579%			36116		323682	-12	0										32194	323682	0	0.0000%	17324	0	0	17324	5.3690%	0	0	0	0	1	3922		1	0	36104	0	0	0	721		0	-733	0		0	36116	0	0	36116	0	0	0	0	0	0						0		0	1549		
20857																																																																																								15687	1236	1236	9.7974%	15.8726%	14.6219%	14451	98831	147498	2265	0			7.8726%							593	147640								0	0	0		0	14000	14.6219%	1	0	16858	142	0	0	2231		34	0	0		0	14451	0	0	14451	0	0	0	0	0	0	0	0	0	1236	0	142		0			
21256																																																																																						10804	0				11.3821%			1260		11070	4	0										660	11070	0	0.0000%	80	0	0	80	0.7405%	0	0	0	0	1	600		1	0	1264	0	0	0	4		0	0	0		0	1260	0	0	1260	0	0	0	0	0	0						0		0	0		
21359																																																																																								6534	408	408	10.1057%	19.1506%	17.9548%	6126	34119	60619	208	0			11.1506%							2349	60742								0	0	0		0	3900	17.9548%	1	0	6457	0	123	0	208		0	0	0		0	6126	0	0	6126	0	0	0	0	0	0	0	0	0	408	0	123		0			
21658																																																																																						196474	0				9.6509%			18879		195619	1248	0										14622	195619	0	0.0000%	17930	0	44	17974	9.1483%	0	0	0	0	1	4257		1	0	20127	0	0	0	1248		0	0	0		0	18879	0	0	18879	0	0	0	0	0	0						0		0	0		
22048																																																																																								26000	2248	2248	9.6792%	13.1879%	12.0476%	23752	197151	245391	316	0			5.1879%							16227	245391								0	0	0		0	7525	12.0476%	1	0	24068	0	0	0	316		0	0	0		0	23752	0	0	23752	0	0	0	0	0	0	0	0	0	2248	0	0		0			
22543																																																																																						306749	0				8.7440%			25183		288004	175	0										12927	288004	0	0.0000%	9109	0	1248	10357	3.3764%	0	0	0	0	1	12300		1	0	25402	0	0	0	219		0	0	0		0	25183	0	0	25183	0	0	0	0	0	0						0		0	43504		
22552																																																																																						108830	0				8.5738%			9342		108960	3	0										2339	108960	0	0.0000%	319	0	167	486	0.4466%	0	0	0	0	1	7000		1	0	9342	0	0	0	0		0	0	0		0	9342	0	0	9342	0	0	0	0	0	0						0		0	15246		
22730																																																																																								20303	1415	1415	8.9812%	16.0238%	14.9071%	18888	126705	210306	3360	0			8.0238%							18338	210306								0	0	0		0	550	14.9071%	1	0	22248	0	0	0	3360		0	0	0		0	18888	0	0	18888	0	0	0	0	0	0	0	0	0	1415	0	0		0			
23456																																																																																								29279	1972	1972	11.2152%	18.5704%	17.3196%	27307	157665	243483	2195	0			10.5704%							26169	243483								0	0	0		0	1138	17.3196%	1	0	29502	0	0	0	2195		0	0	0		0	27307	0	0	27307	0	0	0	0	0	0	0	0	0	1972	0	0		0			
23504																																																																																								534959	40467	40467	8.0523%	13.2167%	12.2169%	494492	4047604	6141027	-8749	-6483			5.2167%			2				291132	6241878								0	0	0		0	310694	12.2169%	1	0	593077	105950	1384	0	3177		-5443	-6483	0		0	494492	0	0	494492	0	0	0	0	0	0	0	0	0	40467	0	107334		0			
23643																																																																																						234476	0				9.8285%			22174		225609	780	0										19674	225609	0	0.0000%	0	0	806	806	0.3437%	0	0	0	0	1	2500		1	0	22954	0	0	0	780		0	0	0		0	22174	0	0	22174	0	0	0	0	0	0						0		0	806		
23755																																																																																								23135	1902	1902	8.1290%	14.1426%	12.9799%	21233	163584	261200	1340	0			6.1426%							16537	261229								0	0	0		0	4725	12.9799%	1	0	22602	0	29	0	1340		0	0	0		0	21233	0	0	21233	0	0	0	0	0	0	0	0	0	1902	0	29		0			
24006																																																																																								231976	8672	8672	12.4054%	18.2410%	17.5591%	223304	1271727	1800053	-6216	-6631			10.2410%							135110	1799737								0	0	0		0	94489	17.5591%	1	20	223403	6106	209	0	415		0	-6631	0		0	223304	0	0	223304	0	0	0	0	0	0	0	0	0	8672	0	6315		0			
24378																																																																																						67534	0				10.8989%			7315		67117	26	0										7315	67117	0	0.0000%	2668	0	0	2668	3.9506%	0	0	0	0	1	0		1	0	7341	0	0	0	26	0	0	0	0		0	7315	0	0	7315	0	0	0	0	0	0						0		0	0		
24453																																																																																								40746	3081	3081	9.4592%	16.6902%	15.4281%	37665	244132	398183	419	0			8.6902%							8772	400197								0	0	0		0	30907	15.4281%	1	0	40098	2014	0	0	419		0	0	0		0	37665	0	0	37665	0	0	0	0	0	0	0	0	0	3081	0	2014		0			
24659																																																																																								7994	601	601	7.0949%	12.7058%	11.7506%	7393	62916	104202	0	0			4.7058%							1451	106260								0	0	0		0	8000	11.7506%	1	0	9451	1765	293	0	0	0	0	0	0		0	7393	0	0	7393	0	0	0	0	0	0	0	0	0	601	0	2058	0	0			
24668																																																																																						1926125	0				12.7884%			249013		1947184	11882	0										92128	1947512	0	0.0000%	438089	0	11200	449289	23.3261%	0	0	0	0	1	157213		1	0	261223	328	0	0	11882		0	0	0		0	249013	0	0	249013	0	0	0	0	0	0						328		0	0		
24949																																																																																								51006	4258	4258	10.1641%	15.1003%	13.8397%	46748	337781	459933	1305	23210			7.1003%							12288	483706								0	0	0		0	35023	13.8397%	1	0	48616	0	0	563	1305		0	0	0		0	46748	0	0	46748	0	0	0	0	0	0	0	0	0	4258	0	563		0			
25357																																																																																								47730	4529	4529	9.2549%	13.1857%	11.9345%	43201	361983	466792	697	0			5.1857%							7284	469390								0	0	0		0	38515	11.9345%	1	0	46496	1838	760	0	697	0	0	0	0		0	43201	0	0	43201	0	0	0	0	0	0	0	0	0	4529	0	2598	0	0			
25647																																																																																								21804	2176	2176	7.7715%	12.6333%	11.3725%	19628	172592	252564	568	97070			4.6333%							-4078	351019								0	0	1385		0	25091	11.3725%	1	0	21581	0	0	0	568	0	0	0	0		0	21013	0	1385	19628	0	0	0	0	0	0	0	0	0	2176	0	1385	0	0			
26176																																																																																								51053	3274	3274	9.8368%	18.1000%	16.9392%	47779	282061	485717	181	0			10.1000%							20926	488018								0	0	0		0	29154	16.9392%	1	0	50261	0	0	2301	181		0	0	0		0	47779	0	0	47779	0	0	0	0	0	0	0	0	0	3274	0	2301		0			
26457																																																																																						38067	0				9.6811%			3506		36215	7	0										3156	36215	0	0.0000%	3203	0	60	3263	8.5717%	0	0	0	0	1	350		1	0	3513	0	0	0	7		0	0	0		0	3506	0	0	3506	0	0	0	0	0	0						0		0	0		
26765																																																																																								295243	25238	25238	11.0780%	13.9943%	12.7980%	270005	2109741	2437313	1899	0			5.9943%							5330	2448630								0	0	0		0	275992	12.7980%	1	0	283221	3454	7863	0	1899		0	0	0		0	270005	0	0	270005	0	0	0	0	0	0	0	0	0	25238	0	11317		0			
27070																																																																																								114029	4217	4217	13.7853%	25.2126%	24.2802%	109812	452270	796589	3266	861			17.2126%							139274	826912								0	0	0		0	0	24.2802%	1	0	142540	27751	1711	0	3266		0	0	0		0	109812	0	0	109812	0	0	0	0	0	0	0	0	0	4217	0	29462		0			
27548																																																																																								107044	8907	8907	9.0881%	15.0435%	13.7917%	98137	711564	1079835	8526	0			7.0435%							53631	1091434								0	0	0		0	56104	13.7917%	1	0	118261	10228	1371	0	9230		-705	0	0		0	98137	0	0	98137	0	0	0	0	0	0	0	0	0	8907	0	11599		0			
27614																																																																																								40894	1318	1318	7.9235%	17.1098%	16.5584%	39576	239009	499476	4661	0			9.1098%							34828	502382								0	0	0		0	7654	16.5584%	1	0	47143	2654	252	0	4661	0	0	0	0		0	39576	0	0	39576	0	0	0	0	0	0	0	0	0	1318	0	2906	0	0			
27847																																																																																								73476	5534	5534	9.9989%	16.6148%	15.3634%	67942	442232	679492	5294	0			8.6148%							59530	679492								0	0	0		0	8412	15.3634%	1	0	73236	0	0	0	5294		0	0	0		0	67942	0	0	67942	0	0	0	0	0	0	0	0	0	5534	0	0		0			
28013																																																																																						5596227	0				11.8627%			641274		5405805	14407	104										262920	5448204	14668	0.2621%	218469	0	3148	221617	3.9601%	0	0	0	0	1	420649		1	0	697976	41591	704	0	14303		0	104	0		0	641274	0	0	641274	0	0	0	0	0	0						42295		0	0		
28152																																																																																								16270	1448	1448	8.7411%	13.7418%	12.5188%	14822	118398	169566	1224	0			5.7418%							3717	169566								0	0	0		0	11105	12.5188%	1	0	16046	0	0	0	1269		-45	0	0		0	14822	0	0	14822	0	0	0	0	0	0	0	0	0	1448	0	0		0			
28675																																																																																								20624	782	782	10.6482%	15.9551%	15.3501%	19842	129263	186342	847	0			7.9551%							19842	186342								0	0	0		0	0	15.3501%	1	0	20689	0	0	0	847		0	0	0		0	19842	0	0	19842	0	0	0	0	0	0	0	0	0	782	0	0		0			
28732																																																																																						116959	0				11.6574%			13552		116252	185	0										12995	116252	0	0.0000%	15807	0	720	16527	14.1306%	0	0	0	0	1	557		1	0	13737	0	0	0	185		0	0	0		0	13552	0	0	13552	0	0	0	0	0	0						0		0	878		
29476																																																																																								12647	828	828	12.0407%	19.1991%	17.9421%	11819	65873	98159	19	0			11.1991%							5992	98358								0	0	0		0	6026	17.9421%	1	0	12037	199	0	0	19	0	0	0	0		0	11819	0	0	11819	0	0	0	0	0	0	0	0	0	828	0	199	0	0			
29636																																																																																								102775	4494	4494	7.1740%	13.2985%	12.7170%	98281	772829	1369970	3015	0			5.2985%							5307	1383803								0	0	0		0	106807	12.7170%	1	0	115129	13030	493	310	3015		0	0	0		0	98281	0	0	98281	0	0	0	0	0	0	0	0	0	4494	0	13833		0			
29878																																																																																								672592	16590	16590	32.4928%	45.6849%	44.5581%	656002	1472240	2018914	-99	0			37.6849%							656002	2018914								0	0	0		0	0	44.5581%	1	0	655903	0	0	0	3350	0	0	-3449	0		0	656002	0	0	656002	0	0	0	0	0	0	0	0	0	16590	0	0	0	0			
30052																																																																																						39565	0				11.0457%			4505		40785	0	0										2974	40785	0	0.0000%	2694	0	0	2694	6.8090%	0	0	0	0	1	1531		1	0	4505	0	0	0	0		0	0	0		0	4505	0	0	4505	0	0	0	0	0	0						0		0	0		
30502																																																																																								108969	8101	8101	9.3025%	16.8332%	15.5818%	100868	647344	1084309	2652	0			8.8332%							73873	1091590								0	0	0		0	34276	15.5818%	1	0	110801	7281	0	0	2652		0	0	0		0	100868	0	0	100868	0	0	0	0	0	0	0	0	0	8101	0	7281		0			
30650																																																																																								16956	1128	1128	11.3745%	16.8545%	15.7333%	15828	100602	139153	587	0			8.8545%							1588	139153								0	0	0		0	14240	15.7333%	1	0	16415	0	0	0	587		0	0	0		0	15828	0	0	15828	0	0	0	0	0	0	0	0	0	1128	0	0		0			
30810			13837513	1191193	2108581	10.1685%	15.1554%	12.8460%	11728932	91303904	115346111	308549	0			6.8460%						7129041	115347984								0	0	0		4601764	12.8460%	0	12039354	0	1873	0	320934		-12385	0	0		0	11728932	0	0	11728932	0	0	0	0	0	0	917388	0	0	2108581	0	1873		0																																						2																	0			1																																	
31134																																																																																								27606	1085	1085	16.2900%	31.8485%	30.5968%	26521	86679	162805	383	0			23.8485%							26071	162805								0	0	0		0	450	30.5968%	1	0	26904	0	0	0	383		0	0	0		0	26521	0	0	26521	0	0	0	0	0	0	0	0	0	1085	0	0		0			
31255																																																																																								85019	7159	7159	9.5635%	14.8549%	13.6041%	77860	572329	814134	6387	0			6.8549%							44624	815198								0	0	0		0	34300	13.6041%	1	0	85311	1064	0	0	6387		0	0	0		0	77860	0	0	77860	0	0	0	0	0	0	0	0	0	7159	0	1064		0			
31657																																																																																						166943	0				13.3860%			22176		165666	0	0										19906	165666	0	0.0000%	1811	0	15	1826	1.0938%	0	0	0	0	1	2270		1	0	22176	0	0	0	0		0	0	0		0	22176	0	0	22176	0	0	0	0	0	0						0		0	4950		
31826																																																																																								43969	2970	2970	11.0177%	17.8937%	16.6850%	40999	245724	372119	717	0			9.8937%							40264	372984								0	0	0		0	1600	16.6850%	1	0	42581	865	0	0	717		0	0	0		0	40999	0	0	40999	0	0	0	0	0	0	0	0	0	2970	0	865		0			
31835																																																																																								17069	1192	1192	10.0865%	13.8180%	12.8531%	15877	123527	157409	-731	1530			5.8180%							548	158939								0	0	0		0	15328	12.8531%	1	0	15145	0	0	0	687		0	-1419	0		0	15877	0	0	15877	0	0	0	0	0	0	0	0	0	1192	0	0		0			
32234																																																																																								19363	99	99	9.7646%	19.5978%	19.4976%	19264	98802	197285	-1707	7368			11.5978%							7705	205487								0	0	0		0	12393	19.4976%	1	0	18391	0	834	0	-1707	0	0	0	0		0	19264	0	0	19264	0	0	0	0	0	0	0	0	0	99	0	834	0	0			
32766																																																																																								27249	267	267	18.5966%	56.1499%	55.5997%	26982	48529	145091	0	0			48.1499%							-1287	147644								0	0	0		0	30821	55.5997%	1	0	29534	1062	1490	0	0	0	0	0	0		0	26982	0	0	26982	0	0	0	0	0	0	0	0	0	267	0	2553	0	0			
32971																																																																																								36510	2396	2396	10.8595%	17.1451%	16.0199%	34114	212947	314139	1332	0			9.1451%							34114	314139								0	0	0		0	0	16.0199%	1	0	35446	0	0	0	1332		0	0	0		0	34114	0	0	34114	0	0	0	0	0	0	0	0	0	2396	0	0		0			
33147																																																																																								31324	2828	2828	8.9507%	13.9057%	12.6503%	28496	225260	318366	352	0			5.9057%							16521	318366								0	0	0		0	11975	12.6503%	1	0	28848	0	0	0	352	0	0	0	0		0	28496	0	0	28496	0	0	0	0	0	0	0	0	0	2828	0	0	0	0			
33259																																																																																								104657	8188	8188	10.3066%	15.0884%	13.9079%	96469	693626	935989	770	0			7.0884%							56826	935989								0	0	0		0	39643	13.9079%	1	0	97239	0	0	0	770		0	0	0		0	96469	0	0	96469	0	0	0	0	0	0	0	0	0	8188	0	0		0			
33268																																																																																						188373	0				10.1089%			18654		184531	3601	0										11654	184531	0	0.0000%	3554	0	111	3665	1.9456%	0	0	0	0	1	7000		1	0	22255	0	0	0	3601	0	0	0	0		0	18654	0	0	18654	0	0	0	0	0	0						0		0	7666		
33370																																																																																						26548	0				13.0987%			3446		26308	0	0										3552	26414	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	3552	0	0	106	0		0	0	0		0	3446	0	0	3446	0	0	0	0	0	0						106		0	1339		
33839																																																																																								4539	91	91	11.1387%	22.1404%	21.6965%	4448	20501	39933	47	0			14.1404%							3698	39933								0	0	0		0	750	21.6965%	1	0	4495	0	0	0	47	0	0	0	0		0	4448	0	0	4448	0	0	0	0	0	0	0	0	0	91	0	0	0	0			
33857																																																																																								100124	9753	9753	9.4184%	11.3704%	10.2628%	90371	880566	959512	1527	0			3.3704%							35584	974725								0	0	0		0	70000	10.2628%	1	0	107111	15213	0	0	1527	0	0	0	0		0	90371	0	0	90371	0	0	0	0	0	0	0	0	0	9753	0	15213	0	0			
34425																																																																																								139161	12722	12722	10.4706%	13.6775%	12.4271%	126439	1017446	1207562	1223	32637			5.6775%							36472	1241063								0	0	0		0	90831	12.4271%	1	0	128526	0	864	0	1568	0	0	-345	0		0	126439	0	0	126439	0	0	0	0	0	0	0	0	0	12722	0	864	0	0			
34434																																																																																								35924	1913	1913	8.9481%	13.8911%	13.1514%	34011	258611	380093	593	0			5.8911%							20214	380696								0	0	0		0	14400	13.1514%	1	0	35207	603	0	0	593		0	0	0		0	34011	0	0	34011	0	0	0	0	0	0	0	0	0	1913	0	603		0			
34537																																																																																								936596	61141	61141	11.1568%	16.8408%	15.7414%	875455	5561464	7846854	19223	0			8.8408%			2				215843	8086666								0	0	0		0	899420	15.7414%	1	0	1134486	224797	12446	2569	19223		0	0	0		0	875451	0	0	875451	0	0	4	4	0	4	0	0	0	61141	0	239812		0			
34555																																																																																						310364	0				10.0247%			30757		306813	2645	0										29221	307577	0	0.0000%	24974	0	1433	26407	8.5084%	0	0	0	0	1	2300		1	0	34166	764	0	0	2645		0	0	0		0	30757	0	0	30757	0	0	0	0	0	0						764		0	0		
