"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
2372774																																								38365	9040	11606	0	296752	0	35626	21442	72825	2127650	1656928	13512	1909700	0	12258	10562	190747	0	217950	9292	2127650	0	0	118249	0	0	91296	221	221698	1435230	2a	1231	0	1643408	1631150	-887	0	0	3513	45000	217950	61	
2382308																																								0	85731	0	0	23756	0	17849	0	132166	1212391	1015911	33952	1078645	3771	11008	10619	28782	0	129975	11926	1212391	0	0	79466	0	0	39984	0	0	1015911	2a	1231	0	951429	940421	-1401	0	0	0	0	133746	1849	
2385514																																								51592	93624	8686	6000	425529	0	57549	7359	73274	2299034	1992185	9495	2014714	0	8659	47657	13034	0	284320	5149	2299034	0	0	30451	0	0	252509	2537	414142	1578043	2b	1231	0	1516580	1507921	-3789	17306	0	0	0	284320		
2390929																																								85527	19120	3291	0	113751	0	20680	1798	42567	1574556	1283743	10328	1410488	0	17805	13087	60000	0	164068	19955	1574556	0	0	63787	0	0	80558	1346	142770	1140973	1a	1231	0	1291194	1273389	-232	0	0	10000	46417	164068		
2391588																																								5221	2685	0	0	3022	0	2483	121	2484	87119	67402	119	77473	0	897	561	9952	0	9646	200	87119	0	0	-2169	0	0	11681	0	14639	52763	4	1231	0	66738	65841	-66	4701	0	0	0	9646		
2396592																																								6061	4222	383	0	20333	0	6344	457	6101	185991	166820	723	170043	0	1627	0	2500	0	15948	1250	185991	0	0	13855	0	0	1250	249	18409	148411	6	1231	0	143337	141710	-407	131	0	0	0	15948		
2396604																																								7694	5611	0	23853	47394	0	2466	0	1361	195809	172288	647	176825	0	1438	0	0	0	18984	552	195809	0	0	16406	0	0	3122	0	43665	128623	4	1231	0	94568	93130	-1096	14300	0	0	3890	18984		
2398701																																								12467	3635	190	105128	76452	0	326	0	24092	835521	599512	5786	750523	0	6857	2821	145225	0	84998	920	835521	0	0	3295	0	0	83135	0	27789	571723	2a	1231	0	617267	610410	-2352	0	0	0	0	84998		
2434113																																								9503	21673	4781	27605	266662	0	18391	367	73585	2275439	1655860	26597	1987241	0	15907	92551	272368	0	288198	0	2275439	3657	3649	57157	0	0	237041	0	426041	1229819	2a	1231	0	1759818	1743911	-6000	12753	0	0	28767	288198		
2445052																																								22311	3515	0	0	29523	0	8904	5952	7731	325743	293542	1600	295142	0	3405	0	0	0	30601	1880	325743	0	0	17022	0	0	12438	967	84176	209366	2b	1231	0	250245	246840	-739	0	0	0	0	30601	0	
2451240																																								154892	8575	132	0	181724	0	1717	0	99808	786552	581356	47749	719510	0	4689	0	40000	0	67042	46715	786552	0	0	24603	0	0	0	0	341780	239576	2a	1231	0	329453	324764	-4276	14940	0	50405	0	67042		
2454867																																								9869	7660	0	0	1675	0	1455	0	3972	219895	175181	836	197517	0	2493	0	21500	0	22378	4600	219895	0	0	16634	0	0	1150	0	20755	154426	2a	1231	0	195528	193035	-6	2229	0	0	0	22378		
2465881																																								15599	5915	0	24473	7447	0	6983	0	17812	566421	467550	4701	513251	0	7558	396	41000	0	53170	2	566421	0	0	30298	0	0	23116	974	77470	390080	2a	331	0	494380	486822	-246	0	0	0	0	53170		
2467670																																								116062	1532	19	0	0	0	103	0	755	178536	136733	600	137333	0	376	0	0	0	41203	3500	178536	0	0	-224	0	0	37927	0	74716	62017	1a	1231	0	60441	60065	0	0	0	0	0	41203	0	
2471239																																								60698	3011	34572	2371	18481	0	5861	0	6833	697303	562835	7018	571084	0	13838	1233	1000	0	126219	1500	697303	0	0	55468	0	0	69078	0	123414	439421	2b	1231	0	578081	564243	173	0	0	0	231	126219		
2482824																																								161	9736	404	0	25271	0	10728	281	20500	624162	515702	5401	555803	0	9377	744	34700	0	68359	1500	624162	0	0	60055	0	0	6905	25053	27435	488267	1a	1231	0	540660	531283	-101	1	0	0	0	68359		
2483120																																								35726	8351	76	0	4929	0	6804	167	9855	294591	248365	3604	251969	0	3854	120	0	0	42622	3834	294591	0	0	31437	0	0	7420	0	71746	176619	2a	1231	0	231186	227332	-69	1231	0	0	0	42622		
2483438																																								43629	9091	354	0	14090	0	378	0	7966	332449	283373	899	294272	0	3505	0	10000	0	38177	33082	332449	0	0	-1031	0	4060	2258	3233	103755	179618	1a	1231	0	256937	253432	-192	276	0	0	0	38177	0	
2485544																																								9155	885	0	0	15193	0	5441	0	5705	197054	166559	548	177287	0	2445	0	10180	0	19766	0	197053	0	0	4203	0	0	15822	0	27196	139363	2a	1231	0	163120	160675	-259	0	0	0	0	19766		
2489805																																								4176000	5000	0	2782000	8935000	0	6000	2000	687000	66109000	57684000	237000	59727000	0	40000	0	305000	0	6382000	0	66109000	0	0	1927000	0	0	4622000	33000	67000	57617000	1a	1231	0	49523000	49483000	-167000	0	0	0	1501000	6382000	0	
2490285																																								433	773	0	0	44469	0	216	0	1057	75758	64003	139	68944	0	902	0	0	0	6814	1000	75758	0	0	5167	0	0	2000	0	12506	51497	4	1231	0	29712	28810	-1353	0	0	4802	0	6814		
2491291																																								14511	4263	0	0	26468	0	5256	3776	13973	229202	191350	1618	207968	0	2203	0	15000	0	21234	7708	229202	0	0	-17781	0	0	32289	129	15040	176310	1a	1231	0	163029	160826	-982	0	0	0	0	21234		
2493697																																								1433	3652	0	0	0	0	2095	0	3398	89414	76244	793	77037	0	718	0	0	0	12377	1523	89414	0	0	5926	0	0	4928	4283	32345	43900	2b	1231	0	64848	64130	0	10423	0	0	0	12377		
2496081																																								4995	392	0	0	5603	0	656	0	544	27627	22227	217	22444	0	137	0	0	0	5183	1000	27627	0	0	-3349	0	0	7650	0	0	22227	2b	1231	0	13175	13038	-118	2399	0	0	0	5183		
2497181																																								379	10862	580	10825	200270	0	10591	0	29808	992716	808234	5894	895363	0	11679	0	71597	0	97352	1779	992715	0	0	14525	0	0	82892	506	171178	637056	2b	1231	0	740572	728893	-1844	1	1	0	9638	97352		
2502656																																								1065110	22630	0	399569	29681	0	96	0	317824	1834910	413852	1152221	1566073	0	0	0	0	0	268837	1	1834910	0	0	144013	0	0	124870	0	6	413845	2a	1231	0	0	0	-47	0	0	0	0	268837		
2502825																																								650	433	0	2602	0	0	0	0	103	3788	500	87	587	0	0	0	0	0	3201	1000	3788	0	0	922	0	0	1279	0	0	500	1b	1231	0	0	0	0	0	0	0	0	3201		
2505424																																								4103	3004	0	0	22772	0	4618	0	5683	177050	146915	1014	156203	0	1772	0	8274	0	20847	350	177050	0	0	17543	0	0	3133	0	22407	124508	8	1231	0	131703	129931	-179	6939	0	0	0	20847		
2505451																																								11458	3844	0	0	89064	0	6352	282	2420	305237	275512	762	277254	0	3157	0	980	0	27983	3250	305237	0	0	12735	0	0	14306	0	82519	192993	2b	1231	0	194974	191817	-2308	0	0	0	0	27983		
2505460																																								1206	8464	0	0	20412	0	5187	12	5126	240592	199504	2381	215373	0	2530	0	10000	0	25219	500	240592	0	0	20841	0	0	4000	0	47020	152484	2a	1231	0	173815	171285	-122	28900	0	0	3488	25219		
2506328																																								11356	1970	0	5544	43555	0	5635	778	1657	129060	115233	363	115596	0	530	0	0	0	13464	3988	129060	0	0	-5442	0	0	16808	0	24836	90397	1b	1231	0	59095	58565	-1890	0	0	0	0	13464		
2506757																																								70569	11661	388	7888	135473	0	6468	980	9689	705050	577436	1504	641963	0	6167	2368	53221	0	63087	60	705050	0	0	30880	51	0	33300	0	108838	468598	2b	1231	0	465682	459515	-1153	0	0	0	9802	63087		
2508751																																								49963	9145	55085	31695	74336	0	33484	3514	43230	2212275	1513708	84424	1939585	0	5862	39403	45000	0	272690	2500	2212275	6249	3453	124679	0	0	145856	411517	517344	996364	2a	1231	0	1458613	1452751	-345	3	0	293000	0	272690	1900	
2512347																																								15772	1467	0	0	37387	0	5512	79	9188	227715	196858	584	203992	0	1996	0	0	0	23723	2875	227715	0	0	-2189	0	0	24085	153	24687	172171	2a	1231	0	160153	158157	-1048	0	0	0	6550	23723		
2515320																																								7776	4159	19	0	165925	0	3753	402	25317	584192	440504	3609	541077	0	1640	0	96951	0	43116	563	584193	13	13	5028	0	0	40523	0	120093	320411	2b	1231	0	376468	374828	-2998	2000	0	0	0	43116		
2518497																																								16977	4070	385	0	33500	0	3697	149	7312	237226	193646	1553	202274	0	3271	0	7075	0	34952	100	237226	0	0	27684	0	0	7388	0	33522	160124	6	1231	0	174174	170903	-220	233	0	0	0	34952	0	
2524797																																								87549	3127	8960	0	141360	0	14393	9378	32202	1453289	1174578	7865	1304184	0	14612	0	121741	0	149105	4132	1453289	0	0	89886	0	0	57690	6407	103355	1071223	2a	1231	0	1164525	1149913	-2603	0	0	0	0	149105		
2529176																																								16646	1602	0	12342	35510	0	6114	0	2069	190933	161609	1130	170705	0	2002	0	3000	0	20228	500	190933	0	0	14247	0	0	6000	142	31457	130152	2b	1231	0	118510	116508	-519	0	0	0	4966	20228		
2531562																																								10272	3262	0	0	269	0	641	0	794	98960	76545	158	84276	0	1042	0	7573	0	14685	2500	98961	0	0	4439	0	0	7750	0	7851	68694	2a	1231	0	84764	83722	-4	0	0	0	0	14685		
2531991																																								363402	0	0	0	0	0	3	0	11388	374793	0	3617	3617	0	0	0	0	0	371176	200	374793	0	0	67753	0	0	303223	0	0	0	2a	1231	0	0	0	0	0	0	0	0	371176	0	
2532082																																								12220	7609	0	0	24941	0	4905	1294	4278	171460	152233	1155	156975	0	1192	0	3587	0	14485	417	171460	0	0	7267	0	0	7142	0	33578	118655	1a	1231	0	115447	114255	-341	1958	0	0	0	14485		
2533043																																								9893	435	0	0	0	0	446	1179	766	66874	47314	339	58653	0	813	0	11000	0	8221	3491	66874	0	0	-15597	0	0	20327	0	6316	40998	2b	1231	0	54968	54155	0	0	0	0	0	8221		
2533119																																								12798	1624	0	2402	1047	0	4271	650	25297	235778	176708	6185	182893	0	4192	0	0	0	52885	2250	235778	0	0	12315	0	0	38361	0	35856	140852	2b	1231	0	191881	187689	-41	0	0	0	0	52885		
2535560																																								3557	5325	0	0	31474	0	4865	3315	8234	277941	245782	540	254184	0	2357	0	6000	0	23757	1500	277941	0	0	16837	0	0	5781	411	41412	204370	6	1231	0	223077	220720	-361	0	0	0	1862	23757	40	
2536633																																								500	958	0	0	351	0	709	0	803	56964	45278	398	51096	0	571	0	5420	0	5868	1000	56964	0	0	3865	0	0	1000	0	14166	31112	4	1231	0	52316	51745	3	1898	0	0	0	5868		
2539081																																								15764	5878	0	15678	15407	0	4159	1060	9906	273944	244582	795	245377	0	2946	0	0	0	28567	15617	273944	0	0	1776	0	0	11351	0	57184	187398	1a	1231	0	209038	206092	-177	0	0	0	0	28567		
2539960																																								874	10899	1243	0	30795	0	3397	530	11661	522994	413041	1321	468310	0	5098	5548	48581	0	54684	250	522994	0	0	34082	0	0	20575	0	46994	366047	1a	1231	0	463145	458047	-223	0	0	5367	0	54684		
2562137																																								18767	1816	390	0	8718	0	2278	0	1500	182831	157983	337	158670	0	1845	4041	350	0	24161	274	182831	0	0	10042	0	0	13990	0	21674	136309	4	1231	0	145668	143823	-145	1498	0	0	0	24161		
2562164																																								80980	13589	406	1323	36016	0	12813	0	15567	830786	729319	3005	752445	0	8423	0	20121	0	78341	9674	830786	0	0	16814	0	0	53681	0	256052	473268	2b	1231	0	678515	670092	-1828	0	0	0	0	78341		
2567123																																								0	17274	0	0	0	0	0	0	303	17577	0	107	107	0	0	0	0	0	17470	200	17577	0	0	16470	0	0	800	0	0	0	2a	1231	0	0	0	0	0	0	0	0	17470	0	
2568063																																								19638	635	0	385776	92327	0	13336	0	10404	798250	705803	5747	741550	0	1951	0	30000	0	56700	100	798250	0	0	47935	0	0	9900	0	16551	689252	2b	0930	0	278085	276134	-1235	0	0	0	0	56700		
2576134																																								230725	913	0	37695	2342	0	1416	0	36176	622033	504217	11063	515280	0	7041	0	0	0	106753	1109	622033	0	0	80278	0	0	25366	148729	28359	475858	1b	1231	0	168780	161739	0	1452	0	0	0	106753	846	
2577739																																								1340	2743	0	0	108040	0	3583	79	3340	183159	157811	620	166535	0	1235	233	0	0	16624	3511	183159	0	0	10124	0	0	3511	823	25483	132328	1a	1231	0	63225	61990	-522	988	0	0	8104	16624		
2580243																																								41873	3330	0	1005	58038	79	2280	0	23900	598885	442297	953	537647	0	6341	0	65000	0	61238	10034	598885	0	0	22956	0	0	28342	0	39261	403036	2b	1231	0	474721	468380	-94	0	0	0	29397	61238		
2586281																																								18257	2375	452	84665	39721	0	12848	540	19525	586452	465569	1506	527857	0	5768	4346	59000	0	58595	3804	586452	0	0	27245	0	0	28347	153	82336	383233	2a	1231	-101	409338	403570	-700	0	0	0	1782	58595		
2587916																																								28014	3558	168	0	28217	0	5752	0	2083	257395	237437	417	237854	0	2373	0	0	0	19541	10122	257395	0	0	1284	0	0	8943	222	62308	175129	2a	1231	0	191754	189381	-808	0	0	0	0	19541		
2590037																																								31264	42344	82357	3161487	2321914	0	0	4044	261880	16664465	11146476	303200	14847176	0	163800	0	3197500	0	1817289	0	16664465	0	0	-174768	0	0	2019000	115222	443036	10703440	1a	1231	0	10807753	10643953	-26943	0	0	0	200000	1817289		
2594240																																								71	509	0	0	76544	0	3075	171	8679	151776	107268	257	139447	0	1062	0	29372	0	12329	320	151776	0	0	4178	0	0	11149	0	6309	100960	1a	1231	0	63789	62727	-3318	0	0	2550	0	12329		
2594419																																								143278	4355	0	0	21970	0	3148	0	6997	327569	288941	2025	303143	0	1962	0	0	0	24426	300	327569	0	0	6495	0	0	18280	0	87131	201810	2a	1231	0	149783	147821	-649	0	0	0	12177	24426	0	
2596646																																								368	13223	494	0	183750	1295	37207	6405	30091	1358144	1072003	5375	1244886	0	12299	549	133331	0	113258	345	1358144	0	0	83606	0	0	33311	3030	130518	941485	2a	1231	0	1094031	1081732	-4004	0	0	9825	24352	113258		
2597223																																								0	7	0	0	22026	0	450	0	2767	25250	0	1094	1094	0	0	0	0	0	24156	4000	25250	0	0	19336	0	0	1000	0	0	0	1a	1231	0	0	0	-180	0	0	0	0	24156		
2598396																																								9725	541	0	0	9398	0	3625	853	1815	110542	96360	463	97823	0	1812	0	1000	0	12719	300	110542	0	0	172	0	0	12414	0	18864	77497	2a	1231	0	86397	84585	-167	0	0	0	0	12719		
2600039																																								0	17538	0	0	0	0	0	0	925	26219	0	1717	1717	0	0	7756	0	0	24502	500	26219	0	0	5108	0	0	18894	0	0	0	8	1231	0	0	0	0	0	0	0	0	24502		
2602828																																								8885	567	0	0	1400	0	856	1022	1334	31378	26660	127	26787	0	173	0	0	0	4591	758	31378	0	0	1390	0	0	2444	0	6655	20006	4	1231	0	14987	14814	-1	2500	0	0	0	4591		
2605566																																								0	9189	0	0	15000	0	0	0	1964	38657	2780	26881	29661	0	0	0	0	0	8996	931	38657	0	0	6496	0	0	1569	12504	280	2500	1b	1231	0	0	0	0	0	0	0	0	8996		
2607412																																								10350	1380	0	0	54	0	104	563	1211	70658	40072	36	40108	0	330	0	0	0	30550	2000	70658	0	0	25208	0	0	3342	0	4254	35818	1a	930	0	57326	56996	0	0	0	0	0	30550		
2608754																																								163878	47280	11957	0	335524	0	46300	2384	102108	3274298	2549717	13184	2887795	0	19974	32171	220000	0	386503	1300	3274298	0	0	76409	0	0	319338	1864	830668	1719049	2a	1231	0	2549341	2529367	-10544	0	0	0	104894	386503	1465	
2610784																																								19316	790	0	0	984	0	1168	288	191	47417	42514	142	42656	0	416	0	0	0	4761	100	47417	0	0	-1477	0	0	6141	0	14361	28153	4	1231	0	25096	24680	-3	0	0	0	0	4761		
2614344																																								12115	2958	206	0	31517	0	7121	3526	6506	206283	180564	1463	182027	0	1460	0	0	0	24256	864	206283	0	0	7661	0	0	16280	0	47781	132783	2b	1231	0	143794	142334	-549	0	0	0	0	24256		
2615190																																								225115	20505	0	54907	0	0	2783	0	234701	3350771	2626325	45001	2671326	0	466005	0	0	0	679445	10	3350771	0	0	625513	0	0	53922	3482	200641	2425684	1a	1231	0	3224301	2758296	0	50982	0	0	0	679445		
2615220																																								9620	3324	184	0	33259	0	2344	375	6719	182737	160674	1039	161713	0	1596	0	0	0	21024	2250	182737	0	0	12828	0	0	6324	0	20401	140273	2b	1231	0	128508	126912	-378	0	0	0	0	21024		
2618780																																								2271673	154463	80797	0	10119	0	27564	9558	491021	24437472	18905896	212332	22195296	-2582	190898	15094	2303074	222958	2244758	2500	24437472	15496	15496	1247859	0	160000	833937	1088565	7554703	11351193	2a	1231	0	20424210	20233312	462	0	25000	527800	7740	2242176	14810	
2619714																																								1089	4436	0	0	11737	0	8094	293	11108	214275	182827	919	183746	0	2631	0	0	0	30529	3478	214275	0	0	9662	0	0	17404	0	25878	156949	1a	1231	0	180149	177518	-15	0	0	0	0	30529		
2621285																																								22711	647	0	0	11354	0	924	1393	1403	68154	65392	38	65430	0	1071	0	0	0	2724	10	68154	0	0	-3643	0	0	6530	0	22497	42895	1a	1231	0	30793	29722	-173	0	0	0	0	2724		
2621940																																								2382	1876	0	0	28442	0	1447	98	3704	112963	99243	1375	100618	0	924	0	0	0	12345	1820	112963	0	0	8938	0	0	1820	0	28094	71149	4	1231	0	75688	74764	-233	250	0	0	0	12345		
2624400																																								20983	5068	0	51267	101164	0	19015	1041	19844	994796	828906	3259	903338	0	4459	0	70052	0	91458	2500	994796	1144	1121	26006	0	0	65741	0	135152	693754	2a	1231	0	778494	774035	-2789	4	0	0	0	91458	1231	
2625724																																								55067	15145	0	0	66146	0	4678	756	11822	410628	347444	1050	362694	0	4260	0	14200	0	47934	4674	410628	0	0	22899	0	0	21287	0	55845	291598	2b	1231	0	261224	256964	-926	50	0	0	0	47934		
2631172																																								5882	4835	253	3996	111299	0	4474	177	13450	316161	270499	3310	280881	0	2066	2704	0	0	35280	327	316161	0	0	12247	0	0	24183	190	63870	206629	2b	1231	0	170967	168901	-1477	0	0	975	6097	35280		
2631323																																								19079	5451	0	156219	43760	0	930	0	8903	363040	328195	1929	330124	0	1620	0	0	0	32916	1	363040	0	0	22249	0	0	11276	0	138590	189605	2a	1231	0	130047	128427	-610	271	0	0	0	32916		
2631846																																								34060	10684	0	0	90903	0	20078	1431	15224	487987	434306	697	445003	0	3525	0	10000	0	42984	1000	487987	0	0	14239	0	0	30500	0	209139	225167	1b	1231	0	319132	315607	-2755	0	0	0	0	42984		
2634191																																								304567	145915	56145	634413	2155176	0	234803	8948	233403	11642612	9459201	63325	10081581	0	127607	289534	163261	0	1561032	20	11642613	0	0	335767	0	0	1242268	37058	2818879	6640322	2a	1231	0	7670027	7542420	-17023	230	0	0	395794	1561032		
