"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
783648																																							77734	58049	0	384703	75	4749	34249	18369	88800	4426972	3546279	34002	4004839	0	39993	405000	0	422133	1028	4426972	0	0	306058	0	0	117047	7641	812016	2734263			0	3792596	3752603	-2000	0	0	19558	0	422133		
783844																																							71560	11758	20605	122809	0	2133	9335	1100	15995	751153	658532	382	658914	0	3724	0	0	92239	1250	751153	0	0	85315	0	0	9000	299	134281	524251			0	498799	495075	-3326	484	0	0	0	92239		
783910																																							1917	3820	0	41674	0	683	6240	140	8543	210568	173644	999	189424	0	1549	14781	0	21144	554	210568	0	0	12998	0	0	7915	0	30255	143389			0	149074	147525	-323	26	0	0	0	21144		
784159																																							61	11798	0	103375	0	3209	6853	449	14589	469116	378511	457	388962	0	3701	9994	0	80153	225	469115	0	0	70066	0	0	10710	0	39704	338807			0	329109	325408	-848	3374	0	0	0	80153		
784430																																							8223	1464	0	53380	0	2895	634	137	5332	106828	88103	1947	90050	0	964	0	0	16778	1200	106828	0	0	7093	0	0	9800	0	29927	58176			0	35727	34763	-1315	0	0	0	0	16778	0	
785147																																							21833	8679	0	114166	0	188	15444	10	7740	552221	486919	5654	492573	0	4417	0	0	59647	500	552220	0	0	54849	0	0	4540	0	156816	330103			0	388577	384160	-242	1	0	0	0	59647		
785473																																							25192	11610	2570	186267	656	13717	20159	232	39118	1071570	844229	7066	959666	1593	9620	107019	0	110311	0	1071570	0	0	57891	0	0	50648	37953	181194	663035			0	743716	734096	1772	0	0	0	1352	111904		
785857																																							19132	6911	69561	0	0	0	7921	1152	3121	220287	181440	499	194925	0	2201	72	0	25362	1000	220287	0	0	18362	0	0	6000	0	99173	82267			0	110790	108589	0	3900	0	0	12914	25362		
785923																																							1715	17371	29721	238421	5	64263	32627	244	49545	1634260	1301634	13969	1418865	0	4046	103262	0	215395	10560	1634260	0	0	65052	4508	0	144503	0	323286	978348			0	1198623	1194577	-4720	0	0	0	0	215395	1263	
785932																																							2903	4042	0	41545	800	0	3931	691	6232	235907	205980	940	209216	0	2122	0	0	26691	1324	235907	0	0	23344	0	0	2511	0	51019	154961			0	177885	175763	-488	0	0	2296	0	26691		
785950																																							17734	10710	288	48492	0	2242	11532	483	12247	443608	350991	3471	394462	0	3762	40000	0	49146	1049	443608	0	0	34479	0	0	14284	320	84922	266069			0	332400	328638	-666	10922	0	0	0	49146		
786210																																							48143	25573	0	340554	0	0	12029	205	35606	1522837	1277925	7918	1372420	0	12697	47701	0	150417	4000	1522837	0	0	141971	1492	0	9550	793	72468	1205457			0	1070793	1058096	-5104	346	0	0	38876	150417		
786256																																							4976	782	0	8773	0	0	213	0	312	32937	29987	104	30091	0	311	0	0	2846	144	32937	0	0	2282	0	0	512	0	7390	22597			0	18192	17881	-92	0	0	0	0	2846		
786274																																							38896	124017	0	1728359	15426	228175	13044	405	138503	8516051	6804037	85903	7577042	0	59946	544841	0	939009	100	8516051	0	0	333932	0	0	622485	135824	941659	5862378			0	6153348	6093402	-17508	0	0	0	142261	939009		
786340																																							14881	4876	13026	71705	1425	629	5046	92	13056	263698	230961	3079	234882	0	1711	842	0	28816	715	263698	0	0	5241	0	0	24806	0	38622	192339			0	140673	138962	-1946	0	0	0	0	28816		
786555																																							14368	5122	0	52106	0	2021	1996	0	9373	268350	228336	3421	243591	0	1901	11834	0	24759	900	268350	0	0	9008	0	0	15600	682	41742	186594			0	184559	182658	-749	24	0	0	0	24759		
786612																																							15465	24600	168370	111924	173	70027	25303	1017	41000	2077686	1727631	9882	1838363	0	8397	91124	9726	239323	3208	2077686	0	0	32745	1944	0	205749	1702	271475	1456156			0	1624066	1615669	-2379	0	0	0	0	239323	492	
786733																																							52	3914	3846	86367	0	0	5732	0	11207	310701	262250	1884	287159	0	1988	20646	0	23542	2792	310701	0	0	23762	0	0	2792	0	70220	192030			-1300	201571	199583	-4504	0	0	25	2354	23542		
786948																																							6040	3016	0	30599	0	0	1165	0	4312	158522	134081	189	138714	0	2507	0	0	19808	150	158522	0	0	19417	0	0	750	0	5972	128109			0	115516	113009	-509	381	0	2000	2444	19808		
787141																																							4618	742	0	9836	0	1079	323	0	788	36145	28685	75	30760	0	257	2000	0	5385	200	36145	0	0	232	0	0	5000	0	5442	23243			0	19016	18759	-47	0	0	0	0	5385		
787459																																							31863	291	0	7177	0	0	3257	0	1449	138847	116398	839	117237	0	3044	0	0	21610	100	138847	0	0	14203	0	0	7400	0	30241	86157			0	97854	94810	-93	0	0	0	0	21610		
787842																																							13463	3812	0	35587	0	665	1465	28	5547	143788	125069	196	126447	0	1338	1000	0	17341	240	143788	0	0	149	0	0	17075	0	23803	101267			0	84559	83221	-123	0	0	0	182	17341		
788559																																							13727	6791	0	64954	0	471	791	0	2848	183411	109503	1790	135955	0	1354	20031	0	47456	270	183411	0	0	43188	0	0	4742	0	13343	96160			0	95083	93729	-744	100	0	0	4631	47456		
788652																																							2261	1559	1008	6389	0	0	4312	274	4479	101049	84293	926	89719	0	630	4500	0	11330	112	101049	0	0	2356	0	0	8888	281	17888	66405			0	79663	79033	-26	1453	0	0	0	11330		
788773																																							8122	6837	0	43099	0	5803	15908	0	11542	318656	262889	3164	282661	0	3865	15804	0	35995	10	318656	0	0	8015	0	0	28385	160	70441	192448			0	231050	227185	-415	0	0	804	0	35995	0	
789051																																							496	870	0	16940	0	0	153	0	1253	31053	25987	23	27550	0	137	0	0	3502	100	31052	0	0	3427	0	0	300	0	10657	15330			0	11478	11341	-325	0	0	1540	0	3502		
790150																																							2431	2924	0	10347	0	0	853	52	1988	55786	50208	713	50921	0	666	0	0	4865	290	55786	0	0	3188	0	0	1530	0	7018	43190			0	34074	33408	-143	3783	0	0	0	4865		
790271																																							18960	2938	0	72226	0	1655	6692	64	11849	365470	292788	4394	303182	0	1866	6000	0	62288	10	365470	0	0	63302	0	0	0	0	26588	266200			0	252952	251086	-1024	0	0	0	0	62288		
790543																																							2456	11913	77064	69016	0	14563	20798	200	13340	786087	627126	7769	704280	0	6132	64065	0	81807	600	786087	0	0	2682	0	0	79400	198	143756	483370			0	582255	576123	-875	38	0	5320	0	81807	378	
790703																																							6370	1688	0	35890	0	1151	4615	0	14460	376287	302449	9157	344919	0	3160	33313	0	31368	1100	376287	0	0	22648	0	0	10060	311	45913	256536			0	314962	311802	-2440	0	0	0	0	31368		
790918																																							1816	10616	0	316054	0	19449	19834	1163	39769	1010444	681986	3259	904689	0	6745	206487	0	105755	5867	1010444	0	0	60227	2096	0	42242	365	126808	555178			0	606027	599282	-2581	0	0	0	12957	105755		
791072																																							3030	2220	0	58482	90	741	3283	0	3706	197402	175660	409	177870	0	1041	1801	0	19532	532	197402	0	0	13429	0	0	6169	771	44747	130913			0	111532	110491	-598	14588	0	0	0	19532		
791353																																							9928	2394	0	26922	0	0	4149	167	3527	147377	132837	851	133688	0	1250	0	0	13689	60	147377	0	0	6989	0	0	7185	0	41854	90983			0	96455	95205	-545	5085	0	0	0	13689		
791821																																							9497	4887	0	101834	0	0	4951	0	18396	466589	396144	2096	422851	0	3826	20000	0	43738	356	466589	0	0	46328	0	0	1038	0	122052	274092			-430	330850	327024	-3554	0	0	0	4611	43738		
791942																																							18922	5749	18525	27538	0	0	1071	30	5035	205214	173951	1326	175277	0	2908	0	0	29937	1550	205214	0	0	14701	0	0	13972	0	23641	150310			0	125636	122728	-286	5616	0	0	0	29937		
792248																																							91	1514	0	12067	0	0	475	31	985	57025	42941	240	51001	0	744	7820	0	6024	200	57025	0	0	4053	0	0	1800	0	6640	36301			0	41968	41224	-29	638	0	0	0	6024		
792453																																							8543	1736	1816	3576	0	0	152	0	846	88233	76823	67	76890	0	931	0	0	11343	200	88233	0	0	10417	0	0	750	0	16596	60227			0	68988	68057	-24	3507	0	0	0	11343		
792640																																							2290	2598	355	0	0	0	509	179	1989	118297	105802	625	106427	0	1282	0	0	11870	700	118297	0	0	8645	0	0	2525	0	20703	85099			0	109359	108077	0	2300	0	0	0	11870		
792659																																							4193	2812	0	148492	0	0	3813	0	1629	246588	222102	565	225167	0	907	0	0	21421	705	246588	0	0	23118	0	0	1471	0	41716	180386			0	86556	85649	-3873	0	0	2500	0	21421		
793571																																							9275	2525	39476	0	0	0	8180	0	22720	584475	423281	3176	522735	0	5655	96278	0	61740	200	584475	0	0	30812	0	0	32360	0	49392	373889			-1632	507954	502299	0	0	0	0	0	61740		
794149																																							276	5264	0	69703	0	0	3705	0	1334	206336	184337	187	189974	0	1072	3500	0	16362	702	206336	0	0	17374	0	0	702	0	11505	172832			0	127126	126054	-2416	0	0	1950	0	16362		
794336																																							69704	4869	44292	39672	0	0	7967	0	8168	724195	604931	1253	651153	0	7263	10000	0	73042	4000	724195	0	0	41574	0	0	29000	0	153236	451695			0	556786	549523	-1532	0	0	0	34969	73042		
794345																																							5157	2174	7238	61696	0	0	2851	0	10727	194354	151760	621	164465	0	2383	12084	0	29888	131	194353	0	0	27544	0	0	3000	0	20894	130866			0	106601	104218	-787	293	0	0	0	29888		
794475																																							3623	217	0	5767	0	0	767	0	6095	98070	57629	2172	85831	0	850	26030	0	12239	0	98070	0	0	12335	0	0	0	533	1446	56183			0	81918	81068	-96	0	0	0	0	12239		
794653																																							2216	511	0	2669	0	0	1556	17	834	30982	27508	42	28457	0	311	657	0	2525	12	30982	0	0	2349	0	0	286	0	4663	22845			0	23066	22755	-122	424	0	250	0	2525		
795249																																							10097	1366	0	40909	139	0	789	15	1925	109950	87632	151	95968	0	594	4170	0	13982	610	109950	0	0	12523	0	0	1390	0	10306	77326			0	54621	54027	-541	683	0	0	4015	13982		
795548																																							2473	5764	2375	129021	0	7155	2922	0	14446	400174	334401	1639	354240	0	3207	18200	0	45934	1000	400174	0	0	47772	0	0	1795	168	46169	288232			0	238231	235024	-4633	826	0	0	0	45934		
795959																																							127	3572	0	23835	0	0	2194	120	5672	118633	105792	348	107240	0	539	1100	0	11393	200	118633	240	0	11576	0	0	200	0	32318	73474			0	74492	73953	-583	8920	0	0	0	11393		
795968	201888	324081	3477093	2007942	12160	41698	151837	1356	434297	17116378	191664	15921246	0	106693	135842	0	1195132	14908	17116378	37258	9472	547164	73700	0	684103	10987		0	10448774	10342081	-51043	0	504296	1195132		1052362	410705	641657			3477093	2007942							14027610					135842					37258	9472						4381621	9645989							0	0	0	504296			
796152																																							15716	6111	9227	38299	0	0	1879	0	4970	190333	172003	1352	173355	0	1407	0	0	16978	750	190333	0	0	11632	0	0	5250	0	76242	95761			0	110425	109018	-654	5113	0	0	0	16978		
796451																																							101944	2700	0	166095	0	512	4428	0	2822	459470	391611	558	410155	0	2626	0	0	49315	518	459470	0	0	48615	0	0	1000	0	63999	327612			0	164005	161379	-818	19590	0	0	17986	49315		
796572																																							17144	3886	0	79859	0	2912	9473	414	7420	711235	627693	3805	631498	0	8686	0	0	79737	10	711235	0	0	25221	0	0	55602	3378	157208	470485			0	595314	586628	-1096	0	0	0	0	79737	121	
796657																																							9972	3150	0	68837	0	8	2228	633	1042	136450	123946	342	125173	0	795	0	0	11277	800	136450	0	0	6873	0	0	4400	0	30510	93436			0	51294	50499	-796	81	0	0	885	11277	0	
797140																																							6804	5362	0	31146	353	2180	2649	216	9847	286745	225287	2099	252771	0	3332	23250	0	33974	200	286745	0	0	22577	0	0	11293	0	67141	158145			0	229822	226490	-96	1698	0	0	2135	33974		
797775																																							28589	5957	2500	125414	0	2360	31985	1239	30233	1693206	1266353	12156	1475009	0	13225	196500	0	218197	200	1693206	0	0	218813	775	0	0	0	18771	1247582			0	1477379	1464154	-816	0	0	0	0	218197		
798277																																							3139	1581	6052	18331	0	812	2731	0	10042	326569	222622	2460	296908	0	1561	71826	0	29661	1	326569	0	0	19070	0	0	11053	2133	10947	211675			-280	283309	281748	-183	0	0	0	0	29661	0	
798512																																							129	1444	0	20042	0	0	417	0	1166	60440	52932	772	53704	0	442	0	0	6736	1000	60440	0	0	4078	0	0	2000	0	10003	42929			0	35599	35157	-342	2085	0	0	0	6736		
799359																																							8674	3408	0	2017	0	1445	328	0	429	39822	33579	90	35669	0	260	0	0	4153	250	39822	0	0	1094	0	0	2809	0	8751	24828			0	23781	23521	0	0	0	2000	0	4153		
799751																																							18605	2754	0	33865	0	3818	9475	294	2288	204952	174989	442	181433	0	1830	0	0	23519	895	204952	0	0	9445	0	0	13701	0	33912	141077			0	135683	133853	-522	0	0	0	6002	23519	0	
799854																																							10204	1391	0	64196	0	0	890	81	1286	125272	113904	65	113969	0	544	0	0	11303	250	125272	0	0	10300	0	0	2500	0	23879	90025			0	47768	47224	-1747	0	0	0	0	11303		
799939																																							2574	116	120	4612	0	0	61	0	297	16528	14195	70	14672	0	225	0	0	1856	600	16528	0	0	888	0	0	440	0	3892	10303			0	8973	8748	-72	0	0	407	0	1856		
799948																																							24	5761	0	52916	0	0	9495	0	9164	206545	183898	1005	184903	0	1424	0	0	21642	1000	206545	0	0	21865	0	0	1000	0	13467	170431			0	126009	124585	-2223	4600	0	0	0	21642		
800134																																							5546	6386	0	62816	0	2382	7136	0	7340	229095	199396	812	204869	0	1223	3500	0	24226	1170	229095	0	0	15858	0	0	8278	0	42992	156404			0	138712	137489	-1080	0	0	1161	0	24226		
800442																																							9735	2170	0	47678	0	0	2351	54	4864	116894	100139	4264	104403	0	525	0	0	12491	450	116894	0	0	5445	0	0	6900	0	23357	76782			0	50567	50042	-304	0	0	0	0	12491		
800479																																							7813	196	0	17	0	0	643	0	2096	47519	40477	44	40521	0	151	0	0	6998	0	47519	0	0	6995	0	0	0	0	0	40477			0	36905	36754	3	0	0	0	0	6998		
800657																																							52306	183912	822943	2384449	0	124143	101567	1901	380054	12122519	10561191	82791	11003985	0	108756	130844	0	1118534	4608	12122519	21230	25406	760343	0	0	438188	18655	3106777	7454414			0	8139678	8030922	-84605	437	0	0	203753	1118534	0	
800853																																							26193	2333	0	119117	0	0	1670	0	6578	253184	230471	2417	232888	0	1592	0	0	20295	318	253183	0	0	17266	0	0	4860	0	85741	144730			0	98885	97293	-2149	0	0	0	0	20295		
801047																																							11776	8206	0	114414	0	965	2247	9	13736	309713	259013	1128	271141	0	3181	11000	0	38571	200	309712	0	0	28376	0	0	11457	206	39984	219029			0	159069	155888	-1462	2266	0	0	0	38571		
801056																																							3380	3601	0	43334	0	0	1173	0	3197	115040	98276	316	104721	0	942	6129	0	10319	550	115040	0	0	9704	0	0	950	0	23794	74482			0	61297	60355	-885	0	0	0	0	10319		
801654																																							31379	3154	0	72192	0	0	1243	0	6141	142317	121886	554	124315	0	220	0	0	18002	800	142317	0	0	14320	0	0	5300	0	36141	85745			0	28428	28208	-2418	0	0	1875	0	18002	0	
802866	2890855	517613	15487443	7587347	76413	0	59296	0	1240938	56139644	864142	51584831	0	280903	312380	0	4554813	4750	56139644	104134	96956	3198747	0	0	1403843	0		0	28338280	28057377	-52527	115272	319414	4554813	2956	4735285	1298850	3436435			15487442	7587347							45256654					312380					104134	96956						38467612	6789042							0	115272	0	319414		2956	
803256																																							4655	3844	42	7645	0	101	640	0	950	66350	59017	537	59554	0	592	0	0	6796	40	66350	0	0	2872	0	0	3960	0	16991	42026			0	43865	43273	-76	5200	0	0	0	6796		
803265																																							1045	588	0	22044	0	0	426	0	947	41227	35596	144	35740	0	284	0	0	5487	200	41227	0	0	3321	0	0	2400	0	11666	23930			0	15061	14777	-434	1400	0	0	0	5487	0	
803649																																							3358	9564	0	58629	1150	3166	3882	38	6265	465809	410668	1622	421955	0	6286	2850	0	43854	1300	465809	0	0	36851	0	0	6700	67	41722	368946			0	385976	379690	-997	0	0	6815	0	43854		
803658																																							3285	1481	496	16562	0	0	69	4577	2915	61483	48630	910	52040	0	507	2500	0	9443	90	61483	0	0	4603	0	0	4910	0	10476	38154			0	31014	30507	-160	1591	0	0	0	9443		
803957																																							678	5340	0	19108	0	536	554	141	4734	147317	129229	690	129919	0	1824	0	0	17398	550	147317	0	0	11594	0	0	5389	0	32158	97071			0	116240	114416	-135	1810	0	0	0	17398		
804150																																							9020	1629	5363	6381	0	0	225	0	443	47627	40090	118	40208	0	388	0	0	7419	50	47627	0	0	4094	0	0	3350	0	8093	31997			0	20013	19625	-75	4941	0	0	0	7419		
804338																																							145223	11067	189209	36800	0	0	1904	10605	12986	1728095	1473485	8265	1554972	0	9901	72000	0	173123	1750	1728095	0	0	109112	0	0	63905	0	94798	1378687			0	1330202	1320301	-1644	0	0	0	1222	173123		
804374																																							4283	2665	23635	38637	119	0	13164	747	12649	425956	374035	1714	377246	0	3479	1497	0	48710	15304	425956	0	0	34289	0	0	0	3858	59258	314777			0	325753	322274	-883	3925	0	0	0	48710		
804422																																							3388	1315	21756	0	0	0	1065	0	522	61457	49498	119	49617	0	459	0	0	11840	1050	61457	0	0	10560	0	0	230	0	10039	39459			0	33738	33279	0	132	0	0	0	11840		
