"IDRSSD"	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
	LN RSTR SECD CNSTRTN MULTI PD 30 - 8	LN RSTR SECD CNSTRTN MULTI PD 90	LN RSTR SECD CNSTRTN MULTI NACRL	LN RSTR SECD NONFARM OWN PD 30 - 89	LN RSTR SECD NONFARM OWN PD 90	LN RSTR SECD NONFARM OWN NACRL	LN RSTR SECD NONFARM NONRES PD 30 - 	LN RSTR SECD NONFARM NONRES PD 90	LN RSTR SECD NONFARM NONRES NACRL	LN RSTR CMRL IND LN US ADR PD 30 - 8	LN RSTR CMRL IND LN US ADR PD 90	LN RSTR CMRL IND LN US ADR NACRL	LN RSTR CMRL IND LN NUS ADR PD 30 - 	LN RSTR CMRL IND LN NUS ADR PD 90	LN RSTR CMRL IND LN NUS ADR NACRL	LN RSTR ALL OTHR LN LEASE PD 30 - 89	LN RSTR ALL OTHR LN LEASE PD 90	LN RSTR ALL OTHR LN LEASE NACRL	ITEMIZE LN FARM PD 30 - 89	ITEMIZE LN FARM PD 90	ITEMIZE LN FARM NACRL	ITEMIZE LN FINANCE AGRI FARM PD 30 -	ITEMIZE LN FINANCE AGRI FARM PD 90	ITEMIZE LN FINANCE AGRI FARM NACRL	AUTO LN TO IND HH FAM PD 30 - 89	AUTO LN TO IND HH FAM PD 90	AUTO LN TO IND HH FAM NONACCRUAL	OTHR LN TO IND HH FAM PD 30 - 89	OTHR LN TO IND HH FAM PD 90	OTHR LN TO IND HH FAM NONACCRUAL	LN RSTR CMRL IND LN PD 30 - 89	LN RSTR CMRL IND LN PD 90	LN RSTR CMRL IND LN NACRL	CREDIT CARD LN HOUSE FAMILY PD 30 - 	CREDIT CARD LN HOUSE FAMILY PD 90	CREDIT CARD LN HOUSE FAMILY NACRL	ITEMIZE AUTO LN HOUSE FAMILY PD 30 -	ITEMIZE AUTO LN HOUSE FAMILY PD 90	ITEMIZE AUTO LN HOUSE FAMILY NACRL	OTHR CNSMR LN HOUSE FAMILY PD 30 - 8	OTHR CNSMR LN HOUSE FAMILY PD 90	OTHR CNSMR LN HOUSE FAMILY NACRL	PURCH CREDIT IMPR LN BAL PD 30 - 89	PURCH CREDIT IMPR LN BAL PD 90	PURCH CREDIT IMPR LN BAL NACRL	PURCH CREDIT IMPR LN CARRY PD 30 - 8	PURCH CREDIT IMPR LN CARRY 90	PURCH CREDIT IMPR LN CARRY NACRL	
930358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930442	50	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	90	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930853	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	3	303	107	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930871	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931038	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	66	17	7	67	16	8	0	0	0	0	0	0	0	0	0	0	0	0	898	275	673	898	275	673	
931047	0	0	0	0	0	0	0	0	0							0	0	6	0	0	0	0	0	0	83	0	2	9	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931159	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931207	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931270	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931355	0	0	0	0	0	0	0	0	0							0	0	6	0	0	0				78	0	148	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931458	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
931944	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932277	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	257	0	155	81	0	391	0	0	110	0	0	0	0	0	0	0	0	0	0	0	2396	0	0	1194	
932633	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	67	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932642	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	145	8	23	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932745	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
932978	0	0	0	0	0	225	0	0	0	0	0	1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2263	123	1120	0	0	1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933023	0	0	0	0	0	0	0	0	83	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	45	43	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933256	0	0	0	0	0	0	0	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	302	0	20	220	0	64	0	0	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933340	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	273	17	59	209	6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933377	0	0	0	0	0	215	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933621	0	0	0	0	0	6015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933863	0	0	0	0	0	0	0	0	0	0	0	863	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	402	0	36	0	0	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933966	0	0	0	0	0	0	0	0	647	0	0	1	0	0	0	0	0	3222	0	0	0	0	0	0	0	0	0	1	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
933975	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934646	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934673	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
934954	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	96	0	22	34	2	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935111	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935250	0	0	0	0	0	1149	0	0	0							0	0	0	0	0	0	0	0	0	278	0	0	43	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935308	0	0	0	0	0	0	0	0	3776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935559	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				15	0	11	52	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935577	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				164	32	0	97	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
935719	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				1069	54	0	39	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936136	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936426	0	0	398	0	0	0	235	0	569	0	0	3197	0	0	0	0	0	9	0	0	0	0	0	0	74	0	38	289	0	33	0	0	3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30795	268	5670	914	8	117	0	0	0	0	0	0	0	0	0	0	0	0	74	1	0	70	1	0	
936583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	134	14	0	98	96	39	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	
936640	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	6	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936837	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				26	43	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
936855	0	0	0	0	0	4172	0	0	0	0	0	17122	0	0	0	0	0	0	0	0	0	0	0	0	61	0	35	775	41	0	0	0	17122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937339	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	21	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937553	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	21	7	0	21	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937740	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	44	0	73	29	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937759	0	0	0	0	0	0	0	0	0							0	0	3230	0	0	2458	0	0	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937834	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
937843	0	0	0	0	0	0	0	0	0							0	36	0	0	0	0	0	0	0	23	0	0	21	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
938354	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
938550	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	3	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
938859	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939070	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				47	0	0	30	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939249	0	0	0	0	0	87	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	217	0	0	0	0	0	0	0	0	0	0	0	138	0	0	94	
940021	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940311	0	0	0	1000	0	43000	0	0	5000										0	0	0																												
940674	0	0	0	0	0	916	0	0	0							0	0	0	0	0	0				0	0	3	65	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940731	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	47	76	90	56	11	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
940852	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941541	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	53	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941653	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
941804	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942258	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1551	0	0	1550	
942454	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	133	9	42	364	6	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942539	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	153	3	21	513	70	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
942847	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				31	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943143	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943152	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943273	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943675	0	0	0	0	0	48	0	0	0							0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943853	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	2	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
943974	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944047	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	142	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944337	0	0	0	0	0	619	0	0	0							0	0	2	0	0	0				0	0	2	9	0	2	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944355	0	0	0	0	0	0	0	0	0							0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944551	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944627	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	9	54	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944739	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				20	0	23	285	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944748	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	13	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
944935	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	115	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	256	215	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945071	0	0	0	0	0	327	0	0	0							0	0	0	0	0	0				4	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
945950	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
946171	0	0	0	0	0	153	0	0	0							0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
946274	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
946461	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	61	0	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
946555	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				50	0	86	199	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947525	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947628	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	570	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947655	0	0	0	0	0	472	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947749	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
947776	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948036	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	22	3	8	19	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948250	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				106	0	2	63	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948278	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948531	0	0	0	200	0	0	0	0	0							0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
948643	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
949154	0	0	0	0	0	118	0	0	58	0	0	2449	0	0	0	1	0	30	0	0	0	0	0	0	357	0	29	278	50	184	0	0	2449	0	0	0	1	0	29	0	0	1	0	0	0	0	0	0	
949305	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
949453	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
949556	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	89	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	135	6	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950178	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950356	0	0	0	0	0	0	0	0	603							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
950758	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
951102	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952257	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
952677	0	0	0	0	0	423	102	0	962	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	781	0	794	15	0	33	0	0	0	0	0	0	0	0	23	0	0	19	0	0	0	0	0	0	
952846	0	0	0	0	0	0	0	0	0							0	0	2071	0	0	1886	0	0	185	27	0	0	12	0	8	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953535	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	49	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953843	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
953852	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				121	0	11	36	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954158	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954251	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	334	0	66	213	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954279	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954653	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
954671	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				37	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955548	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955753	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955940	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	74	0	29	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
955977	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956134	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956152	0	0	0	0	0	21	0	0	0							0	0	26	0	0	0	0	0	26	7	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956255	0	0	0	0	0	194	0	0	0							0	0	0	0	0	0				0	0	0	142	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956358	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				29	0	3	23	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956376	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956527	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				24	0	0	98	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956554	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956750	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956938	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	290	0	51	287	74	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
956956	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				29	0	7	102	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
957757	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958204	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958231	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958473	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
958558	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	153	0	14	202	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
