"IDRSSD"	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
770068	0	0	0	0	0	0	0	0	0	0	19	55600	0	0	0	0	0	44909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9427	0	0	0	0	0	0	822	413	11004	16649	0	0	0	0	0	0	0	0	0	14338	30571	0	0	0	0	0	5360	0	0	0	0	108	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	20951	30987	35935	0	4190	15494	35935	55619	0	520	520	7929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90745	0	90745	
770273	0	0	0	0	0	0	0	0	0	0	89	15269	0	0	0	0	0	21149	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	16561	4534	0	0	0	0	0	2616	0	33	37	58	-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	0	4584	37	16619	7041	0	7	8310	7041	15358	0	0	0	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27981	0	27876	
770367	0	0	0	0	0	0	0	0	0	0	6120	2386998	0	0	0	0	0	1964826	0	0	0	17014	17014	0	0	0	17014	0	0	1435	170	0	0	0	0	19635	28441	0	0	0	0	0	0	19350	7675	923865	340	26489	0	0	513	0	156	0	0	15096	5206	1944524	0	0	0	0	0	118471	1605	3496	21269	0	-13857	269	0	0	0	269	119	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111836	0	0	0	111836	0	0	0	30806	989184	5546	2192508	0	197837	2773	2192508	2393118	0	0	0	245877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3035895	0	3034290	
770451	0	0	0	0	0	0	0	0	0	0	0	79516	0	0	0	0	0	71381	0	0	0	166	166	0	0	0	166	0	0	0	0	0	0	0	0	9447	2862	0	0	0	0	0	0	262	500	20105	0	1314	0	0	0	0	0	0	0	4440	3521	63420	0	0	0	0	0	7700	0	170	718	0	-528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	413	0	0	0	10117	28150	3521	72125	0	5630	1761	72125	79516	0	25	25	8783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114350	0	114350	
770545	0	0	0	0	0	0	0	0	0	0	0	18379	0	0	0	0	0	18880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	1577	0	0	0	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4996	13884	0	0	0	0	0	495	0	0	0	0	-136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	286	0	0	0	316	6082	4996	14665	0	1216	2498	14665	18379	0	2895	2895	2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26790	0	26790	
770639	0	0	0	0	0	0	0	0	0	0	1444	122571	0	0	0	0	0	112519	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	29813	0	0	0	0	0	0	0	762	184	30864	7183	1000	0	0	0	0	0	0	2978	0	17139	92402	0	0	0	0	0	8216	122	0	0	0	-2110	224	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3961	0	0	0	3961	0	0	0	32975	30864	24322	105681	0	6173	12161	105681	124015	0	0	0	17724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188242	0	188120	
770657	0	0	0	0	0	0	0	0	0	0	2745	569821	0	0	0	0	0	530888	0	0	0	1006	1006	0	0	0	1006	0	0	16660	0	-32	0	0	0	3593	98278	0	0	0	0	0	0	-783	14961	116454	395	2333	0	0	0	349	0	0	0	8531	75792	446565	0	0	0	0	0	56830	17066	991	1287	0	6381	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1995	0	0	0	1995	0	0	0	19545	224550	76536	489388	0	44910	38268	489388	572566	0	0	0	72307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805840	-406	788774	
770853	0	0	0	0	0	0	0	0	0	0	0	197562	0	0	0	0	0	171400	1390	15975	15975	3160	3160	0	0	0	3160	0	0	0	0	0	0	0	0	2005	10434	0	0	0	0	0	0	540	2296	51283	0	0	0	0	511	704	0	0	0	7436	29119	134845	0	0	0	0	0	17455	0	8	4567	858	-1870	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	187	0	0	187	0	0	0	0	0	0	0	1267	0	0	0	1267	0	0	0	4309	74231	30868	167282	0	14846	15434	167282	197562	0	0	0	24283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255268	0	255268	
771047	0	0	0	0	0	0	0	0	0	0	0	27466	0	0	0	0	0	22098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15863	149	0	0	0	0	0	0	808	421	14905	668	0	0	0	0	0	0	0	0	0	609	21489	0	0	0	0	0	2693	0	56	399	0	620	0	0	0	0	0	47	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16340	15500	1277	23727	0	3100	639	23727	27466	0	0	0	3860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58529	0	58529	
771140	0	0	0	0	0	0	0	0	0	0	0	342220	0	0	0	0	0	281462	1110	13875	13875	1465	1465	0	0	0	1465	0	0	282	0	0	0	0	0	8343	8061	0	0	0	0	0	0	4444	22420	162129	13201	0	0	0	0	0	0	0	2956	0	42583	235923	0	0	0	0	0	23030	1172	843	2359	233	2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7204	0	0	0	7204	0	0	0	34562	186607	56017	276890	0	37321	28009	276890	342220	0	14058	14058	48274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529698	0	528526	
771458	0	0	0	0	0	0	0	0	113	0	2962	448385	0	0	0	0	0	385472	0	0	0	50	50	50	0	0	0	0	0	0	0	0	0	0	0	36115	12881	0	0	0	12673	543	0	4789	104956	212654	2849	0	0	0	0	5006	0	0	3417	16964	57197	307894	0	0	0	0	0	58486	0	1177	12290	198	-3790	383	181	0	0	202	105	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59925	59925	0	59925	0	0	4771	4771	4771	0	0	0	0	0	0	0	0	0	0	113	150772	327387	65906	352917	0	65477	32953	352917	451347	0	0	0	71257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825576	0	825576	
771609	0	0	0	0	0	0	0	0	0	0	0	725156	0	0	0	0	0	649118	0	0	0	0	0	0	0	0	0	0	0	6939	147	0	0	0	0	3207	7415	0	0	0	0	0	0	6615	53197	46287	0	131818	0	0	0	0	7753	0	0	1858	273875	373386	0	0	0	0	0	70785	3071	1071	6338	0	4187	988	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	0	1590	0	0	0	57475	61898	273875	575838	0	12380	136938	575838	725156	0	0	0	79604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956635	0	949441	
771636	0	0	0	0	0	0	0	0	0	0	655	78509	0	0	0	0	0	77525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11448	447	0	0	0	0	0	0	111	5317	10110	1798	0	0	0	0	0	0	0	0	3285	14635	59605	0	0	0	0	0	6827	0	13	280	59	-1534	485	0	0	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529	0	0	0	1529	0	0	0	16778	14122	16492	68094	0	2824	8246	68094	79164	0	0	0	7744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110662	0	110662	
771748	0	0	0	0	0	0	0	0	0	0	0	55055	0	0	0	0	0	43615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7872	3438	0	0	0	0	0	0	1367	1121	55482	6825	250	0	0	0	0	0	0	0	0	14254	29361	0	0	0	0	0	3338	0	2	240	48	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8995	59160	21127	32659	0	11832	10564	32659	55055	0	0	0	17735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119782	0	119782	
771878	0	0	0	0	0	0	0	0	0	0	2504	215194	0	0	0	0	0	294927	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	59756	0	0	0	21	7301	0	0	0	0	0	0	0	0	0	0	3071	0	0	0	1582	212797	80548	0	0	0	0	0	30878	0	554	3211	632	-5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60331	12094	216500	107029	0	2419	108250	107029	217698	0	0	0	33102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390729	0	390176	
772008	0	0	0	0	0	0	0	0	0	0	0	723971	0	0	0	0	0	687322	0	0	0	299	299	0	0	0	299	0	0	4115	3	0	0	0	0	19663	7736	0	0	0	0	0	0	4334	0	124697	411	84996	0	0	0	1409	0	0	0	4676	266063	416582	0	0	0	0	0	56829	4118	0	10565	0	2225	1520	0	0	0	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13216	0	0	0	13216	0	0	0	19663	156349	267883	558759	0	31270	133942	558759	723971	0	8675	8675	98556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974514	0	970396	
772240	0	0	0	0	0	0	0	0	0	0	0	57047	0	0	0	0	0	47679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27074	3275	0	0	0	0	1300	0	19	0	26615	5338	0	0	0	0	0	0	0	0	1519	9879	36281	0	0	0	0	0	3427	0	142	15	45	-692	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3385	3385	0	0	3385	0	0	0	0	0	0	0	1498	0	0	647	851	0	0	0	27216	31846	20594	40381	0	6369	10297	40381	57047	0	422	422	9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105782	0	105782	
772446	0	0	0	0	0	0	0	0	0	0	0	10390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22507	0	5889	0	4501	0	5889	10390	0	7572	7572	25966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26849	0	26849	
772558	0	0	0	0	0	0	0	0	0	0	534	150726	0	0	0	0	0	142202	0	0	0	588	588	0	0	0	588	0	0	564	0	0	0	0	0	44902	2329	0	0	0	0	0	0	443	2932	19388	1006	934	0	0	0	0	0	0	0	6701	4076	131425	0	0	0	0	0	10768	564	0	763	0	-1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	495	0	0	0	47834	29181	5082	142883	0	5836	2541	142883	151260	0	0	0	20662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221616	0	221052	
772745	0	0	0	0	0	0	0	0	0	0	351	5991	0	0	0	0	0	6510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300	114	0	0	27657	0	0	0	405	13050	0	0	0	0	0	0	0	0	0	0	0	2210	4300	0	0	0	0	0	1139	0	225	0	0	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42232	114	2210	5214	0	23	1105	5214	6342	0	0	0	5154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51311	0	51311	
772754	0	0	0	0	0	0	0	0	0	0	0	48596	0	0	0	0	0	44515	0	0	0	872	872	0	0	0	872	0	0	0	0	0	0	0	0	6766	4520	0	0	0	0	0	0	212	1010	8593	2582	0	0	0	0	0	0	0	0	0	5399	39115	0	0	0	0	0	1657	0	90	0	0	-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	857	0	0	857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7866	13113	8838	41554	0	2623	4419	41554	48596	0	0	0	6795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68208	0	68208	
773032	0	0	0	0	0	0	0	0	0	0	331	64351	0	0	0	0	0	57105	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	4425	19864	0	0	0	0	0	0	1107	980	40515	6865	250	0	0	0	0	0	0	0	0	27274	29832	0	0	0	0	0	6120	0	3	775	193	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	34	0	0	0	5408	61154	34332	35285	0	12231	17166	35285	64682	0	0	0	15396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128537	0	128537	
773171	0	0	0	0	0	0	0	0	0	0	95	58041	0	0	0	0	0	77870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17474	3107	0	0	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	366	1166	48780	27558	0	0	0	0	0	4153	0	0	257	0	-806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1711	0	0	1080	631	0	0	0	17840	5603	49860	32085	0	1121	24930	32085	58136	0	0	0	8414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102871	0	102871	
773247	0	0	0	0	0	0	0	0	186	0	10859	1180782	0	0	0	0	0	962678	0	0	0	15889	15889	0	0	0	15889	0	0	14517	135	0	0	0	0	98471	11609	0	0	0	94563	8691	0	-1405	38114	135211	300	37697	0	0	0	8550	0	0	0	32150	77361	853167	0	0	0	0	0	153751	16464	3007	16116	0	-10497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61142	0	18	0	61124	0	0	186	139592	290282	95088	1086041	0	58056	47544	1086041	1191641	0	615	615	141389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560052	0	1545400	
773443	0	0	0	0	0	0	0	0	31	0	0	204337	0	0	0	0	0	170956	0	0	0	2046	2046	0	0	0	2046	0	0	3930	0	0	0	0	0	52911	1343	0	0	0	0	0	0	5759	30904	98627	25096	0	0	0	0	0	0	0	0	6354	35042	129560	0	0	0	0	0	15564	3930	626	517	0	7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9787	0	0	0	9787	0	0	31	84441	111841	60169	151884	0	22368	30085	151884	204337	0	5000	5000	41601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369058	0	365128	
773470	0	0	0	0	0	0	0	0	0	0	84	503499	0	0	0	0	0	779442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	12384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	614656	164476	0	0	0	0	0	18218	0	1060	8198	1942	-2764	226	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15094	0	0	4404	10690	0	0	0	3555	53362	621002	182410	0	10672	310501	182410	503583	0	32470	32470	112663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	842245	0	842245	
773546	0	0	0	0	0	0	0	0	0	0	0	66450	0	0	0	0	0	56016	0	0	0	118	118	0	0	0	118	0	0	0	0	0	0	0	0	14876	468	0	0	0	445	0	0	-7210	1253	20189	4672	9643	0	0	0	0	0	0	2648	0	19356	34012	0	0	0	0	0	5294	0	1	133	62	-7943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287	0	0	0	1287	0	0	0	18778	21235	24090	50158	0	4247	12045	50158	66450	0	0	0	11281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103726	0	103726	
773742	0	0	0	0	0	0	0	0	0	0	2117	121342	0	0	0	0	0	109086	0	0	0	435	435	0	0	0	435	0	0	0	62	0	0	0	0	19943	7087	510	0	0	6482	0	0	940	42978	50894	1905	1022	0	0	0	1167	0	0	0	43	49711	59332	0	0	0	0	0	18303	62	59	276	211	-2635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5012	0	0	0	5012	0	0	0	62980	64782	52994	84006	0	12956	26497	84006	123459	0	0	0	20691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258000	0	255596	
774132	0	0	0	0	0	0	0	0	0	0	100	308928	0	0	0	0	0	244756	0	0	0	1095	1095	0	0	0	1095	0	0	0	620	0	0	0	0	27921	10563	0	0	0	0	0	0	896	5316	13119	1799	530	0	0	0	61112	0	0	2088	1146	44641	196881	0	0	0	0	0	42779	620	1658	0	0	-2321	807	0	0	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10472	0	0	0	10472	0	0	0	36983	24828	107552	250286	0	4966	53776	250286	309028	0	0	0	37754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401601	0	400981	
774235	0	0	0	0	0	0	0	0	0	0	811	72514	0	0	0	0	0	71544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13621	0	0	0	0	0	0	0	393	3647	3603	0	6137	0	0	0	0	0	0	0	4692	20581	46271	0	0	0	0	0	7229	0	100	351	0	-1335	449	0	0	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1898	0	283	4	1611	0	0	0	17368	8929	20585	61246	0	1786	10293	61246	73325	0	0	0	10829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106922	0	106922	
774253	0	0	0	0	0	0	0	0	0	0	157	37259	0	0	0	0	0	39546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5427	1952	0	0	0	4694	0	0	14	0	3464	0	0	0	0	0	0	0	0	0	0	16732	22814	0	0	0	0	0	2939	0	95	87	0	-611	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237	0	0	0	1237	0	0	0	5522	11197	16732	26811	0	2239	8366	26811	37416	0	1000	1000	4383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59521	0	59521	
774262	0	0	0	0	0	0	0	0	1173	0	3667	1248540	0	0	0	0	0	1171601	0	0	0	6050	6050	0	0	0	6050	0	0	58184	0	0	0	0	0	314459	39987	0	0	0	251	0	0	3837	16454	61535	498	0	0	0	0	1966	0	0	0	28571	123020	1020010	0	0	0	0	0	143006	58462	6391	624	0	43694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59103	0	0	16	59087	0	0	1173	337304	130968	126673	1162676	0	26194	63337	1162676	1252207	0	0	0	153214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1712934	0	1654750	
774347	0	0	0	0	0	0	0	0	0	0	410	115476	0	0	0	0	0	100697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1765	12219	0	0	0	12472	5625	0	2337	30	19583	2014	0	0	0	0	0	0	0	0	0	11712	88985	0	0	0	0	0	4568	0	101	212	0	478	248	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3495	0	0	0	3495	0	0	0	1896	46135	19351	96983	0	9227	9676	96983	115886	0	1649	1649	16705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163894	0	163894	
774655	0	0	0	0	0	0	0	0	0	0	33	32176	0	0	0	0	0	25144	469	5863	5863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9866	340	0	0	0	0	0	0	554	299	15403	736	2071	0	0	0	0	0	0	0	1902	10389	12853	0	0	0	0	0	2712	0	124	422	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10289	18467	11125	22953	0	3693	5563	22953	32209	0	400	400	5243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56792	0	56792	
774851	0	0	0	0	0	0	0	0	0	0	6	11508	0	0	0	0	0	9746	0	0	0	123	123	0	0	0	123	0	0	0	0	0	0	0	0	375	9037	0	0	0	0	0	0	11	100	0	396	0	0	0	0	0	0	0	0	0	2606	7140	0	0	0	0	0	962	0	0	24	0	-137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	9061	3002	8201	0	1812	1501	8201	11514	0	0	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20268	0	20268	
775054	0	0	0	0	0	0	0	0	0	0	0	214066	0	0	0	0	0	178201	400	5000	5000	1251	1251	0	0	0	1251	0	0	4402	0	0	0	0	0	2536	4364	0	0	0	0	0	0	1338	24730	81701	2968	0	0	0	0	0	0	0	0	1909	14456	161835	0	0	0	0	0	19375	4402	0	2574	0	3139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6057	0	0	0	6057	0	0	0	27266	94058	17424	186542	0	18812	8712	186542	214066	0	3510	3510	27107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321919	0	317517	
775214	0	0	0	0	0	0	0	0	0	0	5316	1770965	0	0	0	0	0	1574338	0	0	0	5020	5020	0	0	0	5020	0	0	0	0	0	0	0	0	18655	24591	0	0	14400	203089	0	5000	7067	48563	617214	0	0	0	0	3600	3141	0	0	0	17379	225107	1331852	0	0	0	0	0	122527	-2473	181	22108	0	-22878	16462	0	0	0	16462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23516	0	0	0	23516	0	0	0	81799	887981	228248	1484561	0	177596	114124	1484561	1776281	0	0	0	236279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2625986	0	2625986	
775241	0	0	0	0	0	0	0	0	0	0	0	25085	0	0	0	0	0	24247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10464	612	0	0	0	0	0	0	452	0	18912	100	0	0	0	0	0	66	0	0	0	7525	16722	0	0	0	0	0	824	0	181	80	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10645	19604	7625	17351	0	3921	3813	17351	25085	0	0	0	6310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56172	0	56172	
775456	0	0	0	0	0	0	0	0	16	0	725	376009	0	0	0	0	0	379071	0	0	0	1229	1229	0	0	0	1229	0	0	2862	0	0	0	0	0	24270	3309	0	0	0	0	0	0	5419	4761	73316	4157	1557	0	0	0	307	0	0	0	637	107567	270867	0	0	0	0	0	32262	2862	1356	2295	356	2897	239	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5336	0	0	0	5336	0	0	16	30387	79557	112403	304621	0	15911	56202	304621	376734	0	0	0	56263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507863	0	505001	
775540	0	0	0	0	0	0	0	0	0	0	0	33134	0	0	0	0	0	23635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	10370	0	0	872	19128	7607	261	0	0	0	0	0	0	0	0	0	0	0	0	0	3314	20321	0	0	0	0	0	1026	0	30	240	105	-240	79	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	1329	31497	11026	21322	0	6299	5513	21322	33134	0	1759	1759	8893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61893	0	61893	
775773	0	0	0	0	0	0	0	0	0	0	194	93568	0	0	0	0	0	114937	0	0	0	0	0	0	0	0	0	0	0	0	6	-778	0	0	0	40634	21815	0	0	1648	8707	0	0	31	9982	41114	5002	6111	0	0	0	1114	0	0	0	5391	106822	2724	0	0	0	0	0	11419	0	17	203	447	-1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2036	0	0	0	2036	0	0	0	52281	77230	113385	21623	0	15446	56693	21623	93762	0	0	0	42708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261148	-778	260364	
