"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
911759																																																																												0	21155	0		18003			259	0	0	0	40373	0	0	0	4	0	0	8331	0	0	4	0	0	0	29723	174	4905	1552	787	3228								0	0			0	0	0	0	891	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12444		0	6	0	0	0	0	0	0	0	55	0	0	0	0	0			0	0	0			0	0	0			0		
911973																																																																												0	476	142186	0	0	4980	0	4980	73874	0	0	2456585	0	0	0	1794464	113006	1319251	79237	59708	367551	269919	548140	170380	365531	186070	124497	146419	192498	8196	33		0	0	0		0	0	0	30	0		0	0	67965	44570	146	209509	0	0	0			8123	2003																							0	0	0	0	0	0	0	0	0	0	0	0		1360128	0	0	0	0	0	0	0	0	0	0	0	0	459	6003	0	1998	0	0	0	0	0			0	0	5379			0		
912550																																																																												0	11423	0		11085	1610		1610	0	0	0	31936	0	0	0	678	11	110	9568	0	251	346	81	0	0	11515	2390	7158	7151	2407	637								0	0			0	0	0	93	3835	858			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	138	0	0	0	0	0	0	0	1235	0	0	0	0	0			0	0	0			0	0	970			0	0	
912578																																																																												0	76367	0		1208	2667		2667	0	0	0	90369	0	0	0	819	10	0	23717	108	97	601	13	0	0	9764	13749	23949	42088	0	0								0	0			0	0	0	0	0	9261			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	37			0		
912756																																																																												0	2486	0		1752			3562	0	0	0	22298	0	0	0	8344	0	0	4314	617	522	2326	1740	3139	0	1953	2361	4323	4283	963	71								0	0			0	0	928	32	2548	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	7	0	0	0	0	0	0	0	1022	0	0	0	0	0			110	0	0			0	0	1617			277	0	
913146																																																																												0	47543	1744		10458			18860	97	0	0	123605	0	1143	0	15535	522	0	26982	1190	2962	6344	3933	457	63	9328	20153	19227	26079	28580	2903								0	0			0	0	527	5702	13290	929			0			89	0																							0	0	0	0	0	0	0	0	0	0	0	0		118831		0	4442	0	0	0	0	0	0	0	865	0	0	0	0	365			299	0	0			0	0	1948			482		
913436																																																																												0	321	0		6			118	0	0	150	17215	0	0	0	13583	146	11165	1792	80	1320	2330	1211	3042	5277	58	334	948	541	1370	373								0	0			0	0	305	447	1112	47			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	212	0	0	0	0	0			0	0				0	0	768			0	0	
913641																																																																												0	1773	0		3076			571	0	0	0	9626	0	0	0	2898	0	0	3250	0	295	745	1515	343	0	684	2271	729	1312	1732	0								0	0		0	0	0	0	175	604	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2	0	0	0	0	0	0	0	177	0	0	0	0	0			0	0	0			0	0	350			0		
913753																																																																												0	0	30542	0	1409	123781	0	123781	5754	0	0	1588060	0	0	756	299993	21058	40853	295780	27543	15228	38011	46682	96665	75757	404186	142209	197442	178566	319683	45981		0	0	0		0	0	0	58	0		0	0	53447	191099	276787	558579	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	155649	801697	16386	1346	16386	0	0	0	0	0	0	0	2277	0	0	0	0	0	0	0	4	0	4			0	0	5544			0	1029	
913856																																																																												0	476056	170478	829	521177	310905	0	310905	33164	0	24241	3293608	1153	57	7050	400117	42433	19523	944951	42935	46454	93836	171049	38176	6453	688926	279739	528837	844477	494874	47957		0	0	0		0	0	5113	1523	0		3476	2650	88832	213608	269244	683141	57	0	0			753	0																							0	0	0	0	0	0	0	0	0	0	0	0		1280609	2271	1300	3100	0	0	0	0	0	0	0	26845	0	456	0	0	578	1009	0	30	0	0			0	0	23427			1009		
914330																																																																												0	5788	214		6815			2082	481	0	59	36031	0	0	0	10238	282	3118	7433	423	320	1001	2266	3337	2884	6962	1117	7267	8548	1343	371								0	19		0	0	0	0	141	5503	3855			0			0	7																							0	0	0	0	0	0	0	0	0	0	0	0		10238		0	4	0	0	0	0	0	0	0	285	0	0	0	679	0			0	0	0			0	0	265			0		
914545																																																																												0	19001	1195		12497			8891	281	0	1920	78787	40	0	0	22282	208	7461	17835	179	16	103	381	16093	5351	16962	2604	4500	5979	24089	2217								390	21		0	0	0	280	0	3977	3379			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		22086		0	13	0	0	0	0	0	0	0	2374	0	0	0	0	0			390	390	0			0	0	2118			0		
914648																																																																												0	45998	53812	2648	15648	95385	0	95385	15810	0	4216	735254	0	0	1582	149091	7315	6863	160205	12874	15467	37648	67962	11175	2892	87996	77845	120783	206602	75383	6661		0	0	0		0	0	2270	134	0		0	0	15815	49088	129951	134897	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	285387	0	463	2648	0	0	0	0	0	0	0	4675	0	0	0	1422	0	0	0	0	0	0			0	0	8038			0	0	
914853																																																																												0	5529	5601		2863			16891	5177	0	3856	98767	0	0	0	27007	4795	21179	1618	951	4477	17434	881	1392	1627	15627	11541	22618	10867	4107	6084								0	322			0	0	2111	887	14398	4249			0			76	42																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	13	0	0	0	0	0	0	0	2829	0	0	0	102	157			0	0				0	0	2239			0	0	
915056																																																																												0	12694	0		5659			3421	0	0	0	43050	0	0	0	12863	148	0	8590	128	402	1941	4763	5547	0	3250	4852	4393	7286	10108	0								0	0			0	0	986	0	0	4021			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		12863		0	26	0	0	0	0	0	0	0	1637	0	0	0	0	0			0	0	0			0	0	1595			0		
915065																																																																												0	3258	25878	0	0	129170	0	129170	38468	0	0	420734	0	0	0	85621	4075	55796	63484	3536	8739	12953	3788	31584	24978	130378	41496	70397	51252	39103	1985		0	0	0		0	0	0	756	1172		0	0	2276	7231	52424	67414	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		120933	38	0	38	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0			0	0	4061			0		
915878																																																																												0	0	4061	0	0	0	0	0	1295536	0	0	11955181	0	0	0	10433922	191876	4462692	4188	35366	333224	1428496	2446522	3038368	3078788	1421160	2186	1699	35401	17362	29242		0	0	0		0	0	0	0	0		0	0	26450	163	0	0	0	0	0			100218	19230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9947566	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	3173	0	0	0	0	
915935																																																																												0	1165	0		796			737	0	0	0	12647	0	0	0	3625	29	0	3061	174	857	1302	1234	58	0	916	1114	2845	3878	268	0								0	5			0	0	433	0	2567	2466			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	6269		0	0	0	0	0	0	0	0	0	330	0	0	0	0	0			0	0				0	0	494			0	0	
916147																																																																												0	836	2427		346			973	149	0	5423	57771	0	0	3130	21219	279	17414	5979	17113	343	2510	250	268	301	4832	3679	10384	10435	4284	2174								0	0		0	0	0	147	4435	4109	12306			0			522	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2157	0	0	0	0	0	0	0	1117	0	0	0	0	0			3	0				0	0	1848			0		
916259																																																																												0	9978	535		31955			4505	0	0	0	50809	0	0	0	17	0	0	31653	0	17	0	0	0	0	29857	1786	8400	5637	5112	0								195	0			0	0	0	414	1767	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9604		0	11	0	0	0	0	0	0	0	852	0	0	0	0	0			0	0	0			0	0	580			0		
916343																																																																												0	6949	0		10122			2016	0	0	466	27778	0	0	1978	4421	22	0	11145	81	781	1339	2221	0	0	5662	4627	6703	5999	337	0								0	0			0	0	0	0	0	1725			0			102	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1146	0	0	0	0	0			0	0	0			0	0	911			0	0	
916745																																																																												6408	1446	860	1118	463	10894	0	10894	2141	0	9318	269251	0	339	0	103047	2267	2145	86441	10342	18632	31101	36207	4693	0	29918	29449	30029	41149	24596	7546		0	6408	0		0	0	1699	0	0		0	0	6568	20576	30811	53932	0	339	0			334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118	0	0	0	0	0	0	0	7903	0	2290	0	655	1213	0	0	0	0	0	0	0	0	0	9461	0	0	0	0	
916857																																																																												0	19807	394		9314			12212	2428	0	0	91758	0	0	1529	17787	1261	14795	29560	1531	2781	905	803	5541	6226	10982	20360	10169	6998	15751	9711								0	0			0	0	7326	3446	11353	3492			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	28669		0	278	0	0	0	0	0	0	0	1057	0	0	0	0	0			0	0	0			0	0	1603			0	0	
917032																																																																												0	4974	4505		2464			12814	0	0	0	128764	0	0	0	64834	81	3627	28369	2135	7852	25831	27081	1860	0	8802	10876	18664	23210	2349	5								466	5			0	0	1577	3954	19696	3142			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	50	0	0	0	0	0	0	0	2954	0	0	0	1224	0			0	0				0	0	7248			0		
917050																																																																												0	20428	18985		13932			32807	956	0	167	167945	0	664	0	17972	2456	5564	28551	895	1308	5535	9553	682	0	47006	8009	31299	50141	11933	1235								106	81			0	0	2541	382	21667	33169			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	89490		0	18	0	0	0	0	0	0	0	751	0	0	0	0	0			0	0	0			0	0	863			0	0	
917331																																																																												0	1709	1050		7558			64111	1663	0	0	271819	0	0	0	57409	2200	6779	119497	4186	13980	18191	4821	6535	9212	32517	69460	46974	34730	17984	9946								0	183			0	0	31047	28825	31470	35662			0			430	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	70594		0	0	0	0	0	0	0	0	0	6109	0	0	0	0	0			0	0				0	0	2823			0	0	
917500																																																																												0	386	97		1619			12772	12141	0	0	89410	0	0	0	33707	1418	441	9723	443	40	256	636	15060	17188	18582	4317	5285	10223	13038	3893								641	145			0	0	5745	0	2841	2880			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	55	0	0	0	0	0	0	0	3833	0	0	0	366	0			91	0				91	0	11130			381	0	
917555																																																																												0	6821	841		407			24316	53	0	12987	158136	151	0	0	35364	835	29217	36989	507	1167	10946	9401	5820	7262	17294	23970	30978	20178	17014	13234								0	0			0	0	3094	10838	23479	29722			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		2686	86	0	0	0	0	0	0	0	1251	0	277	0	0	0			0	0				0	0	5507			65		
917630																																																																												0	1063	1130		0			4255	0	0	1003	50137	0	0	0	28368	37	0	2706	50	382	441	1646	16633	9030	4277	953	3666	5183	3173	4487								0	0			0	0	74	94	4040	4477			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	20	0	0	0	0	0	0	0	1362	0	0	0	0	0			0	0				0	0	4214			0		
917742		1613	1027541	1271540	3385	4961780	0	840872	0	228694	20199533	0	552440	6437990	92866	9265722	8122822	1226973	1800164	946085	746959	693732	0	28000	0	0	0	102363	61393	3087		0	0	358398	1074845	897724	2545578	0	35343											0	0	0	0	0	0	0	0	0	0	0	0	3152792	0	1418	31543	0	1235	0			0	0	228190				1613	1027541	110400	3385	4961780	0		840872	0	228694	20199533	0	35343		6437990	92866	4501822		244263	456601	872587	1565579	2467285	782271							28000			0	0			102363	61393					358398	1074845	897724	2545578			0			24594	13044																																					53229	1107911		0	0	0	0	0	0		1418	0	334	200	5490	14867				0						228190					
917854																																																																												0	43742	1267		56996			19976	1615	0	3380	145816	0	0	0	3475	306	74	60791	184	643	1447	1090	111	0	60622	11225	29894	29246	10124	0								0	1857			0	0	534	864	3039	4897			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	56867		0	299	0	0	0	0	0	0	0	1177	0	0	0	0	0			0	0	0			0	0	2392			0	0	
918132																																																																												0	496	3155		0			13539	2439	0	65	130954	0	0	0	59589	1639	48642	5259	1182	3114	12583	33934	6577	2108	10608	4041	12800	32933	9011	1703								0	764			0	0	666	698	15199	13755			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	96	0	0	0	0	0	0	0	9469	0	0	0	15	0			0	0				0	0	9385			0		
918150																																																																												0	6904	0		22399			10021	0	0	0	42451	0	0	0	518	0	98	23659	0	1	136	0	375	6	7241	18082	4081	3849	6063	2617								0	0			0	0	60	45	461	74			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	14	0	0	0	0	0	0	0	741	0	0	0	0	0			0	0	0			0	0	1214			0	0	
918356																																																																												0	0	0		205			3199	4930	0	21	26709	0	0	0	10100	269	0	9060	496	2105	3438	3294	361	0	748	5711	5978	2600	1119	0								224	0			0	0	317	0	3011	1330			0			1252	0																							0	0	0	0	0	0	0	0	0	0	0	0		13571		0	1467	0	0	0	0	0	0	0	523	0	0	0	46	0			0	0				0	0	1113			0		
918477																																																																												0	0	46818	0	0	3710	0	3710	6637	0	0	745328	0	0	0	567386	2736	336800	46660	5672	11681	34150	136401	229409	148202	17452	11855	25222	30356	90226	344		0	0	0		0	0	0	509	0		1007	863	857	7886	58704	50081	0	0	0			585	1494																							0	0	0	0	0	0	0	0	0	0	0	0		530799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4			0		
918655																																																																												0	5082	0		9092			2411	0	0	97	31393	0	1617	0	2415	0	0	10160	87	36	686	1404	202	0	10467	1927	5274	7356	2802	1131								0	25			0	0	0	965	3019	3675			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	13560		0	13	0	0	0	0	0	0	0	986	0	0	0	0	0			0	0	0			0	0	1996			0	0	
918776																																																																												0	0	291		0			0	1402	0	0	16685	0	0	0	14168	0	8212	57	479	2056	4036	1612	708	5227	1645	402	85	0	0	385								0	0			0	0	250	17	371	180			0			71	0																							0	0	0	0	0	0	0	0	0	0	0	0		12511		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	6			0		
918879																																																																												518	26374	4054		8466			18023	5268	0	1363	120464	0	5004	0	34379	1071	22818	13149	817	1699	1274	1441	13184	15115	17651	5411	12989	14047	22633	13336								0	0			0	0	228	791	10130	2944			0			579	693																							0	0	0	0	0	0	0	0	0	0	0	0		30358		0	0	0	0	0	0	0	0	0	458	0	0	0	0	0			0	0	0			0	0	1393			613		
918918	1288253			538894	0	165031	773770		0	0	2769236	2124	243905			1421585	893138	515192	432779	521096	383159	0	0	0	0	0	3274	2138	0	22121		0	0					0	0	60039	0	0	0	60265	0	0	0	985122	990248	0	0	0	0	0	0	0	0	0	0	0	0	682161	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	195288	0	165031	512260		0	0	0	2507725	2124	0		25996	1954	0		5837	7418	12742	0	0	0							0			0	3274			2138	0					0	34889	1765	1223648			0			3062	0	0	0	0	6369	0	0	978753	60039	0	0	0	0	0	0	6370	0	0	983878	60265	0	0	0													0		215956	127650		0	0	0	0	0	0		0	0	0	0	0	0				0		0	0			0	0	0		0	
918954																																																																												0	4143	11359		6688			23755	2394	0	0	149447	0	34	0	40742	153	10323	24966	879	2564	8464	6121	15131	7510	12666	13332	27012	30805	19901	4361								0	42			0	0	3660	5700	15314	13788			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	42	0	0	0	0	0	0	0	20863	0	0	0	0	0			0	0	0			0	0	770			0	0	
919344																																																																												0	27943	0		18795			26667	0	0	673	129200	0	0	0	30138	446	272	25738	803	1683	6740	8082	12469	0	11051	14897	23288	31752	15496	2172								0	0			0	0	123	752	272	11575			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	11816			0	0	
919456																																																																												0	3060	2154		530			5221	2478	0	0	115291	6	0	0	62296	4296	55358	18308	2796	10034	8384	5675	12012	23342	7603	14550	6161	4205	8085	12397								0	18			0	0	11532	7639	8063	4539			0			0	53																							0	0	0	0	0	0	0	0	0	0	0	0	0	57371		0	37	0	0	0	0	0	0	0	1052	0	0	0	0	0			0	0				0	0	2382			0	0	
919568																																																																												0	6295	0		9899			8348	0	0	0	42251	0	0	0	6684	0	25	11924	497	251	1968	3688	23	257	11926	7964	6569	7118	1641	53								0	0			0	0	196	0	5706	1363			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	46		0	260	0	0	0	0	0	0	0	1580	0	0	0	0	0			20	0	0			0	0	1920			0	0	
919755																																																																												0	3078	0	0	2849	4905	0	4905	0	0	867	229287	0	0	0	69045	494	1220	210870	251	63120	174	297	3971	178	2685	145825	2377	3927	4141	1141		0	0	0		0	0	0	0	80		0	0	402	397	3720	510	0	0	0			82	0																							0	0	0	0	0	0	0	0	0	0	0	0		48764	129	141143	129	0	0	0	0	0	0	0	630	0	0	0	0	44	116	0	0	0	0			0	0	1118			116		
919773																																																																												0	0	979		0			0	1974	0	0	63394	379	0	0	56045	8	0	1974	0	115	633	973	19671	34519	1974	0	0	8	3323	2423								0	0			0	0	1666	613	404	2009			0			740	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	75			0		
920210																																																																												0	0	859		0			2276	2575	0	5984	78687	0	0	0	49828	2435	80	2000	81	40	800	1248	23005	24474	1876	1325	1971	6187	10496	6926								0	0			0	0	1087	227	9576	2844			0			138	246																							0	0	0	0	0	0	0	0	0	0	0	0		71707		0	0	0	0	0	0	0	0	0	448	0	0	0	0	0			0	0				0	0	548			0		
920359																																																																												0	6916	0		19354			6206	167	0	585	53121	0	0	0	10613	84	844	19909	287	978	2373	2191	2506	2263	12124	9596	7291	5069	7043	1045								317	2			0	0	849	288	1116	1183			0			25	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	75		0	67	0	0	0	0	0	0	0	2613	0	0	0	0	0			9	0	0			9	0	2761			2	0	
920733																																																																												900	17718	5388		13583			19167	396	0	960	155024	0	0	0	41313	841	27391	42742	2472	6392	11321	17901	2316	735	28995	12829	24361	36919	9134	1339								0	66			0	0	2342	8039	9550	21666			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		49876		0	51	0	0	0	0	0	0	0	6427	0	0	0	0	0			0	0	0			0	0	6617			0		
920854																																																																												0	59036	13499	0	93226	59303	0	59303	3696	0	809	343844	0	43	0	46921	2913	13479	32991	2733	4272	16692	17826	3549	1591	58139	33516	98921	45866	47239	11835		0	0	0		0	0	0	280	0		0	0	11348	16588	20966	8992	0	43	0			44	65																							0	0	0	0	0	0	0	0	0	0	0	0		134732	156	0	156	0	0	0	0	0	0	0	2397	0	0	57	0	120	0	0	0	0	0			0	0	3671			0		
920975																																																																												0	3170	6412		89			7851	9051	0	544	167773	169	0	0	60913	318	6929	17888	2228	4711	14573	10771	26206	1925	11290	5856	20780	32017	35450	1438								0	479			0	0	3843	1515	29188	32			0			444	240																							0	0	0	0	0	0	0	0	0	0	0	0	0	91737		0	168	0	0	0	0	0	0	0	37304	0	0	0	0	0			0	0				0	0	7065			0	0	
921039																																																																												0	5536	11849	0	0	14308	0	14308	19540	0	0	300473	433	0	0	74255	1816	12806	75923	9616	11764	22347	21379	7493	1351	45317	32472	62898	26590	55585	1126		0	0	0		0	0	0	0	0		10381	9736	11913	26794	77355	54376	0	0	0			260	282																							0	0	0	0	0	0	0	0	0	0	0	0		171937	0	0	0	0	0	0	0	0	0	0	531	0	0	0	598	0	0	0	285	285	0			0	0	2633			0		
921178																																																																												0	111	23162	0	0	38844	0	38844	14295	0	0	666021	0	0	0	90325	2841	21751	74591	2294	6063	7014	4468	25552	44586	56219	49955	78474	99618	265704	23296		0	0	0		0	0	0	491	0	0	0	0	20765	46995	133047	267085	0	0	0			1487	91																							0	0	0	0	0	0	0	0	0	0	0	0		444518	128	0	128	0	0	0	0	0	0	0	26604	0	0	1698	1480	4826	107	0	0	0	0			0	0	1328			107		
921655																																																																												0	1835	0		2924			1977	0	0	0	9524	0	844	0	464	0	380	3142	16	33	18	37	140	220	1142	2210	1079	743	2904	895								0	0			0	0	0	792	136	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	28	0	0	0	0	0	0	0	368	0	0	0	0	0			0	0	0			0	0	156			0		
921879																																																																												0	7734	1155		256			2054	6915	0	0	88413	21	0	0	58141	1796	10378	3180	50	167	398	382	11793	43038	826	2462	3745	4615	5640	12207								0	10			0	0	422	182	1678	5049			0			724	95																							0	0	0	0	0	0	0	0	0	0	0	0		54533		0	53	0	0	0	0	0	0	0	2330	0	0	0	0	0			0	0				0	0	659			114		
921936																																																																												0	5950	755		5607			892	0	0	482	24433	0	0	0	7080	1266	0	2498	364	1356	1712	2728	776	0	2387	4208	6644	2887	949	277								0	0		0	0	0	93	3	1366	440			0			266	145																							0	0	0	0	0	0	0	0	0	0	0	0		12540		0	4	0	0	0	0	0	0	0	320	0	0	0	0	0			221	219	0			0	2	175			0		
922157																																																																												0	12126	321		16178			22851	918	0	660	78603	0	0	0	10713	285	356	29340	139	499	3023	6305	746	0	19108	10232	13020	20082	5183	266								0	0			0	0	2186	655	1145	8786			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		32227		0	18	0	0	0	0	0	0	0	1147	0	0	0	0	0			0	0	0			0	0	614			0		
922344																																																																												0	61954	6875	0	78387	61121	0	61121	10343	0	495	294155	0	0	0	22036	202	9196	91935	2637	1022	2066	5696	4609	5511	111199	20136	20571	22147	35230	62362		0	0	0		0	0	0	149	0		0	0	364	733	42859	7362	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	236040	355	0	355	0	0	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0			0	0	264			0	0	
922559																																																																												0	22175	13554		58112			30182	3051	0	1136	189439	0	560	0	18684	1708	0	70274	832	880	9929	4441	2177	349	60465	20431	49394	29281	4818	6200								0	785			0	0	793	4095	21890	7374			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		50447		0	194	0	0	0	0	0	0	0	1530	0	0	0	0	0			0	0	0			0	0	3616			0		
922924																																																																												0	3563	311		35			9435	5043	0	335	84139	15	0	0	23465	498	131	19630	869	3029	10425	7744	857	0	12876	8423	19005	16599	3469	0								722	362			0	0	1322	9190	12200	11128			0			303	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	3902	0	41	0	0	0			0	0				0	0	2643			0	0	
923257																																																																												0	762	444		0			3763	0	0	0	57985	0	0	350	16131	0	0	20855	612	1354	3767	9831	567	0	8237	10744	10004	10987	1873	0								0	0		0	0	0	6869	4269	10087	6119			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	4553	0	0	0	0	0			0	0				0	0	4988			0	0	
923350																																																																												0	4026	0		5091			1727	0	0	0	20012	0	24	0	4381	0	0	5213	31	104	274	2022	1893	0	1876	3285	2785	3507	3595	583								0	0			0	0	314	0	0	2704			0			0	56																							0	0	0	0	0	0	0	0	0	0	0	0		3976		0	27	0	0	0	0	0	0	0	930	0	0	0	0	0			0	0	0			0	0	788			0		
923707																																																																												0	0	115271	0	0	53871	0	53871	36641	0	0	820345	0	0	0	272779	2556	179033	108133	8317	18210	23564	29404	91312	101049	150424	41557	83173	88968	93226	85093		0	0	0		0	0	0	469	0		0	0	46788	59852	84422	145826	0	0	0			1198	331																							0	0	0	0	0	0	0	0	0	0	0	0		193793	0	0	0	0	0	0	0	0	0	0	216	0	0	204	133	2555	189	0	0	0	0			0	0	1654			189		
923752																																																																												0	57364	18968	0	63957	104091	0	104091	14774	0	27978	680983	0	13282	0	160445	1079	104720	159339	8044	12749	24462	18483	42703	52717	66379	88278	92647	105564	134784	30070		0	0	0		0	0	1609	593	0		0	0	9727	8710	113816	60764	0	13282	0			49	260																							0	0	0	0	0	0	0	0	0	0	0	0	0	208822	3139	0	3139	0	0	0	0	0	0	0	14020	0	0	0	100	251	114	0	91	91	0			0	0	6667			114	0	
923855																																																																												0	5067	693		4665			6673	356	0	0	48504	0	251	0	16020	65	0	7633	264	1511	7096	5856	1214	52	2888	3843	9683	9486	5614	810								0	43			0	0	956	497	7703	1364			0			0	162																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	275	0	0	0	0	0	0	0	2579	0	0	0	0	0			151	0	0			0	0	1297			0	0	
923949																																																																												0	1691	340		333			1490	272	0	35	30885	0	0	0	3585	125	0	3708	185	520	1400	621	815	0	713	2290	8009	10057	6119	0								0	0		0	0	0	0	260	1509	506			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2509		0	0	0	0	0	0	0	0	0	18994	0	0	0	0	0			0	0	0			0	0	1745			0		
924058																																																																												0	26091	565		12164			14953	0	0	610	129123	0	0	0	32933	136	24256	30659	900	4115	8359	3210	3374	12906	25140	9102	9055	8967	17418	24724								0	0			0	0	4894	6528	14700	9623			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	129123		0	34	0	0	0	0	0	0	0	1613	0	0	0	0	0			223	223	0			0	0	4279			140	0	
