"IDRSSD"	RCFD2221	RCFD3210	RCFD3792	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFDA221	RCFDB503	RCFDB504	RCFDB505	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDC227	RCFDC228	RCFDF264	RCFDL136	RCFDL137	RCFDL138	RCON2221	RCON3210	RCON3792	RCON4336	RCON5306	RCON5310	RCON5311	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCONA221	RCONB503	RCONB504	RCONB505	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONC227	RCONC228	RCONF264	RCONL136	RCONL137	RCONL138	
540926																																				0	1054471	727079	-3238	0	43046	43046	0	0.090282	0.139402	0.131149	0.000000	0.000000	0.000000	684033	43046	2426	66	0	0	0	0	0	368979	2205	0	0	0	0	686238	0	0	7947835	0	7576651	
541035																																				0	32696	35162	0	0	2693	2693	0	0.113527	0.163302	0.150795	0	0	0	32469	2693	227	0	0	0	0	0	0	0	0	0	0	0	0	32469	0	0	286002	0	286002	
541101		21196000																																																																					
541231																																				0	27332	27079	0	0	1578	1578	0	0.1144	0.2158	0.2032	0.0000	0.0000	0.0000	25501	1578	746	0	0	0	0	0	0	1085	0	0	0	0	0	25501	0	0	224069	0	222984	
541307																																				0	55871	56644	0	0	2764	2764	0	0.1059	0.1491	0.1419	0	0	0	53880	2764	34	0	0	0	0	0	0	1957	0	0	0	0	0	53880	0	0	510634	0	508677	
541642																																				0	21101	21180	0	0	775	775	0	0.1345	0.3089	0.2976	0.0000	0.0000	0.0000	20405	775	696	0	0	0	0	0	0	0	0	0	0	0	0	20405	0	0	151654	0	151654	
541754																																				0	11285	9658	0	0	1037	1037	0	0.0842	0.1168	0.1043	0.0000	0.0000	0.0000	8621	1037	45	41	0	0	0	0	0	2578	0	0	0	0	0	8621	0	0	105017	0	102439	
541857																																				0	27837	28220	0	0	1527	1527	0	0.102895	0.154008	0.145675	0	0	0	26693	1527	119	0	0	0	0	0	0	1025	0	0	0	0	0	26693	0	0	260446	0	259421	
542153																																				0	24533	26033	0	0	2255	2255	0	0.087962	0.111281	0.101642	0.000000	0.000000	0.000000	23778	2255	755	0	0	0	0	0	0	0	0	0	0	0	0	23778	0	0	270321	0	270321	
542340																																				0	13119	10515	0	0	1229	1229	0	0.076596	0.106547	0.094094	0	0	0	9286	1229	38	0	0	0	0	0	0	3795	0	0	0	0	0	9286	0	0	125029	0	121234	
542528																																				0	116724	110687	0	0	10845	10845	1777	0.0861	0.1283	0.1157	0.0000	0.0000	0.0000	99842	10845	3148	0	0	0	0	0	11500	23408	49	0	0	0	0	101668	0	0	1184852	0	1159618	
542649																																				0	653952	613673	-19162	0	63272	63272	0	0.0877	0.1216	0.1090	0.0000	0.0000	0.0000	550401	63272	-344	0	0	0	0	0	0	123057	0	0	0	0	0	550401	0	0	6397703	0	6274646	
542667																																				0	72061	74052	0	0	1745	1745	0	0.208162	0.403892	0.394375	0.000000	0.000000	0.000000	72307	1745	-246	0	0	0	0	0	0	0	0	0	0	0	0	72307	0	0	347360	0	347360	
542854																																				0	1966	1956	0	0	93	93	0	0.084586	0.179499	0.170964	0	0	0	1863	93	61	42	0	0	0	0	0	0	0	0	0	0	0	1863	0	0	22025	0	22025	
543262																																				0	103547	107773	0	0	9811	9811	2336	0.0924	0.1382	0.1256	0	0	0	97962	9811	2259	0	0	0	0	0	0	990	0	0	0	0	0	100298	0	0	1063672	0	1060346	
543459																																				0	25913	24856	0	0	1311	1311	0	0.101283	0.142416	0.134904	0	0	0	23545	1311	377	0	0	0	0	0	0	1991	0	0	0	0	0	23545	0	0	234458	0	232467	
543570																																				0	69774	78625	0	0	5533	5533	0	0.101713	0.178302	0.165754	0	0	0	73092	5533	-3405	0	0	0	0	0	0	0	87	0	0	0	0	73179	0	0	715294	3405	718612	
543945																																				0	31062	33254	0	0	2773	2773	0	0.092083	0.150417	0.137874	0.000000	0.000000	0.000000	30481	2773	581	0	0	0	0	0	0	0	0	0	0	0	0	30481	0	0	331017	0	331017	
544335																																				0	33141	33769	0	0	1674	1674	0	0.089579	0.126310	0.120048	0	0	0	32095	1674	-582	0	0	0	0	0	0	1628	0	0	0	0	0	32095	0	0	359915	0	358287	
544447																																				0	12131	12019	0	0	678	678	0	0.1186	0.1796	0.1695	0.0000	0.0000	0.0000	11341	678	790	0	0	0	0	0	0	0	0	0	0	0	0	11341	0	0	95641	0	95641	
544577																																				13	13551	13954	0	0	408	421	0	0.2080	0.3416	0.3313	0.0000	0.0000	0.0000	13533	421	18	0	0	0	0	0	0	0	0	0	0	0	0	13533	0	0	65065	0	65065	
544652																																				0	37244	41210	0	0	4384	4384	0	0.087503	0.121462	0.108540	0	0	0	36826	4384	263	0	0	0	0	0	0	0	155	0	0	0	0	36981	0	0	421010	0	420855	
544951																																				0	3891	4161	0	0	329	329	0	0.0911	0.1594	0.1468	0.0000	0.0000	0.0000	3832	329	31	28	0	0	0	0	0	0	0	0	0	0	0	3832	0	0	42049	0	42049	
545042																																				0	41334	45311	0	0	3032	3032	0	0.1027	0.1910	0.1782	0.0000	0.0000	0.0000	42279	3032	-945	0	0	0	0	0	0	0	0	0	0	0	0	42279	0	0	411845	0	411845	
545154																																				0	10034	9036	0	0	578	578	0	0.088266	0.115646	0.108249	0	0	0	8458	578	-12	0	0	0	0	0	0	1588	0	0	0	0	0	8458	0	0	97412	0	95824	
545604																																				0	38946	38614	14	0	2062	2062	2622	0.1126	0.2108	0.1995	0.0000	0.0000	0.0000	36552	2062	-253	11	0	0	0	0	0	0	0	0	0	0	0	39174	0	0	327356	14	324748	
545846																																				0	28669	29552	0	0	2462	2462	0	0.0964	0.1510	0.1384	0.0000	0.0000	0.0000	27090	2462	-65	0	0	0	0	0	0	1644	0	0	0	0	0	27090	0	0	282684	0	281040	
546003																																				0	127404	127027	4	0	7618	7618	0	0.094197	0.132707	0.124748	0	0	0	119409	7618	1421	0	0	0	0	0	0	6570	0	0	0	0	0	119409	0	0	1274219	4	1267653	
546320																																				0	5877	6144	0	0	369	369	0	0.105362	0.158895	0.149352	0.000000	0.000000	0.000000	5775	369	102	0	0	0	0	0	0	0	0	0	0	0	0	5775	0	0	54811	0	54811	
546384																																				0	12325	12129	0	0	641	641	797	0.105387	0.161608	0.153067	0	0	0	11488	641	40	0	0	0	0	0	0	0	0	0	0	0	0	12285	0	0	109845	-40	109008	
546432																																				481	21245	23117	0	0	1213	1694	0	0.135795	0.197672	0.183187	0.000000	0.000000	0.000000	21423	1694	-178	0	0	0	0	0	0	0	0	0	0	0	0	21423	0	0	157760	0	157760	
546535																																				0	20914	22420	0	0	1483	1483	0	0.1119	0.1894	0.1769	0.0000	0.0000	0.0000	20937	1483	-23	0	0	0	0	0	0	0	0	0	0	0	0	20937	0	0	187175	0	187175	
546544																																				0	67451	72392	0	0	6937	6937	0	0.1034	0.1248	0.1128	0.0000	0.0000	0.0000	65455	6937	142	0	0	0	0	0	0	1854	0	0	0	0	0	65455	0	0	634665	0	632811	
546647																																				0	6994	7274	0	0	280	280	0	0.0851	0.2063	0.1984	0.0000	0.0000	0.0000	6994	280	0	0	0	0	0	0	0	0	0	0	0	0	0	6994	0	0	82181	0	82181	
547251																																				0	12758	13805	0	0	1047	1047	0	0.1183	0.1654	0.1528	0.0000	0.0000	0.0000	12758	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	12758	0	0	107860	0	107860	
547550																																				0	14245	14625	0	0	761	761	0	0.111788	0.241572	0.229002	0.000000	0.000000	0.000000	13864	761	381	0	0	0	0	0	0	0	0	0	0	0	0	13864	0	0	124021	0	124021	
547840																																				0	172411	191596	0	0	17597	17597	0	0.1026	0.1365	0.1240	0.0000	0.0000	0.0000	173999	17597	-4494	0	0	0	0	0	0	2636	270	0	0	0	0	174269	0	0	1699618	0	1696712	
548052																																				0	14483	15413	0	0	982	982	0	0.0928	0.1965	0.1840	0.0000	0.0000	0.0000	14431	982	52	0	0	0	0	0	0	0	0	0	0	0	0	14431	0	0	155453	0	155453	
548203																																				460	40722	45474	-1553	0	3270	3730	0	0.115639	0.174832	0.160492	0	0	0	41744	3730	498	0	0	0	0	0	0	0	33	0	0	0	0	41777	0	0	361020	0	360987	
548267																																				0	38247	40609	-1578	0	2357	2357	0	0.139191	0.217713	0.205077	0.000000	0.000000	0.000000	38252	2357	1573	0	0	0	0	0	0	0	0	0	0	0	0	38252	0	0	273239	1578	274817	
548351																																				0	178796	179798	0	0	12464	12464	0	0.1124	0.1720	0.1601	0.0000	0.0000	0.0000	167334	12464	67	0	0	0	0	0	0	11395	0	0	0	0	0	167334	0	0	1500531	0	1489136	
548472																																				0	6768	6837	267	0	336	336	0	0.1032	0.1921	0.1826	0.0000	0.0000	0.0000	6501	336	0	0	0	0	0	0	0	0	0	0	0	0	0	6501	0	0	62979	0	62979	
548641																																				0	13798	12333	0	0	463	463	0	0.115342	0.198570	0.191116	0.000000	0.000000	0.000000	11870	463	679	0	0	0	0	0	0	1249	0	0	0	0	0	11870	0	0	104160	0	102911	
548771																																				0	45791	47059	-644	0	2835	2835	2265	0.084004	0.126529	0.118907	0.000000	0.000000	0.000000	44224	2835	-72	0	0	0	0	0	0	0	18	0	0	0	0	46507	0	0	528736	0	526453	
548829																																				0	6890	7321	0	0	336	336	0	0.0830	0.1657	0.1581	0.0000	0.0000	0.0000	6985	336	-102	0	0	0	0	0	0	0	7	0	0	0	0	6992	0	0	84172	0	84165	
548856																																				0	23554	25675	0	0	1137	1137	0	0.1739	0.2611	0.2495	0.0000	0.0000	0.0000	24538	1137	-984	0	0	0	0	0	0	0	0	0	0	0	0	24538	0	0	141142	0	141142	
549545																																				0	7054	7575	0	0	349	349	0	0.1171	0.2722	0.2597	0.0000	0.0000	0.0000	7226	349	-172	0	0	0	0	0	0	0	0	0	0	0	0	7226	0	0	61696	0	61696	
549862																																				0	50850	54827	0	0	3343	3343	0	0.1297	0.2065	0.1939	0.0000	0.0000	0.0000	51484	3343	-634	0	0	0	0	0	0	0	0	0	0	0	0	51484	0	0	396860	0	396860	
550279																																				0	85041	87263	0	0	917	917	0	0.157893	0.292186	0.289115	0	0	0	86346	917	-1324	19	0	0	0	0	0	0	0	0	0	0	0	86346	0	0	546865	0	546865	
550354																																				0	10624	12238	0	0	769	769	0	0.096925	0.200597	0.187992	0	0	0	11469	769	-845	0	0	0	0	0	0	0	0	0	0	0	0	11469	0	0	118328	0	118328	
550448																																				0	7121	8111	0	0	536	536	0	0.1084	0.1912	0.1786	0.0000	0.0000	0.0000	7575	536	-454	0	0	0	0	0	0	0	0	0	0	0	0	7575	0	0	69866	0	69866	
550635																																				0	56099	56597	26	0	3284	3284	0	0.083872	0.138097	0.130084	0	0	0	53313	3284	-862	0	0	0	0	0	0	3549	73	0	0	0	0	53386	0	0	638430	836	635644	
550653																																				0	6388	6969	0	0	592	592	0	0.1280	0.1470	0.1345	0.0000	0.0000	0.0000	6377	592	11	0	0	0	0	0	0	0	0	0	0	0	0	6377	0	0	49820	0	49820	
550756																																				0	73275	63906	0	0	5992	5992	0	0.0973	0.1162	0.1053	0.0000	0.0000	0.0000	57914	5992	445	0	0	0	0	0	0	14869	47	0	0	0	0	57961	0	0	610412	0	595496	
550952																																				0	40371	39332	-232	0	818	818	0	0.1051	0.2834	0.2775	0	0	0	38514	818	2089	0	0	0	0	0	0	0	0	0	0	0	0	38514	0	0	366375	232	366607	
551016																																				0	20597	22242	0	0	1415	1415	0	0.0910	0.1687	0.1580	0.0000	0.0000	0.0000	20827	1415	-230	0	0	0	0	0	0	0	0	0	0	0	0	20827	0	0	228743	0	228743	
551070																																				0	181796	186154	0	0	8353	8353	0	0.176677	0.279049	0.266528	0	0	0	177801	8353	-754	0	0	0	0	0	0	4749	0	0	0	0	0	177801	0	0	1009969	1143	1006363	
552059																																				0	17273	18031	0	0	1367	1367	0	0.1049	0.1635	0.1511	0.0000	0.0000	0.0000	16664	1367	609	0	0	0	0	0	0	0	0	0	0	0	0	16664	0	0	158836	0	158836	
552161																																				0	75350	76752	0	0	5151	5151	0	0.1145	0.1563	0.1458	0.0000	0.0000	0.0000	71601	5151	-103	0	0	0	0	0	0	3852	0	0	0	0	0	71601	0	0	629035	0	625183	
552545																																				0	26978	25034	0	0	998	998	0	0.082066	0.148002	0.142102	0.000000	0.000000	0.000000	24036	998	2939	0	0	0	0	0	0	0	3	0	0	0	0	24039	0	0	292889	0	292886	
552657																																				0	2260	2717	0	0	156	156	0	0.065204	0.157179	0.148155	0.000000	0.000000	0.000000	2561	156	-301	0	0	0	0	0	0	0	0	0	0	0	0	2561	0	0	39277	0	39277	
552732																																				0	25778	27342	0	0	1504	1504	0	0.0875	0.1375	0.1299	0.0000	0.0000	0.0000	25838	1504	-195	0	0	0	0	0	0	135	0	0	0	0	0	25838	0	0	295584	0	295449	
552956																																				0	10430	10899	0	0	469	469	0	0.1435	0.2911	0.2786	0.0000	0.0000	0.0000	10430	469	0	0	0	0	0	0	0	0	0	0	0	0	0	10430	0	0	72674	0	72674	
552974																																				0	30767	32714	0	0	2231	2231	0	0.114939	0.183939	0.171395	0.000000	0.000000	0.000000	30483	2231	284	0	0	0	0	0	0	0	0	0	0	0	0	30483	0	0	265211	0	265211	
553038																																				0	15335	14625	0	0	1043	1043	0	0.110485	0.176891	0.164276	0.000000	0.000000	0.000000	13582	1043	85	0	0	0	0	0	0	1668	0	0	0	0	0	13582	0	0	124599	0	122931	
553926																																				0	15352	14726	0	0	694	694	0	0.121973	0.241275	0.229905	0	0	0	14032	694	290	0	0	0	0	0	0	1558	2	530	0	0	0	13504	0	0	116602	0	115042	
553944																																				0	28676	29899	0	0	1487	1487	0	0.1603	0.2457	0.2335	0.0000	0.0000	0.0000	28412	1487	264	0	0	0	0	0	0	0	0	0	0	0	0	28412	0	0	177257	0	177257	
554268																																				0	21093	21352	0	0	259	259	0	0.170946	0.362297	0.357903	0	0	0	21093	259	0	0	0	0	0	0	0	0	0	0	0	0	0	21093	0	0	123390	0	123390	
554343																																				0	20072	20057	0	0	1199	1199	0	0.136046	0.211004	0.198390	0	0	0	18858	1199	1214	0	0	0	0	0	0	0	0	0	0	0	0	18858	0	0	138615	0	138615	
554473																																				0	239209	242287	-401	0	3250	3250	534	0.206072	0.484646	0.478145	0	0	0	239037	3250	39	0	0	0	0	0	0	0	0	0	0	0	0	239571	0	0	1160500	0	1159966	
554857																																				0	93114	98251	132	0	9231	9231	0	0.095606	0.119179	0.107982	0	0	0	89020	9231	2826	0	0	0	0	0	0	1021	115	0	0	0	0	89135	0	0	932245	0	931109	
554941																																				0	5920	6337	0	0	433	433	0	0.0928	0.1855	0.1728	0.0000	0.0000	0.0000	5904	433	16	0	0	0	0	0	0	0	0	0	0	0	0	5904	0	0	63621	0	63621	
555256																																				0	7704	8187	0	0	432	432	0	0.111997	0.193587	0.183372	0	0	0	7755	432	-51	0	0	0	0	0	0	0	0	0	0	0	0	7755	0	0	69243	0	69243	
556011																																				0	36399	34007	0	0	2000	2000	0	0.092890	0.174215	0.163969	0.000000	0.000000	0.000000	32007	2000	4378	0	0	0	0	0	0	0	14	0	0	0	0	32021	0	0	344583	0	344569	
556459																																				0	58335	41537	0	0	2905	2905	0	0.079727	0.150166	0.139664	0.000000	0.000000	0.000000	38632	2905	503	0	0	0	0	0	0	19200	0	0	0	0	0	38632	0	0	503751	0	484551	
556815																																				0	121845	130062	0	0	10713	10713	0	0.0994	0.1402	0.1287	0.0000	0.0000	0.0000	119349	10713	2496	0	0	0	0	0	0	0	0	0	0	0	0	119349	0	0	1200319	0	1200319	
556936																																				0	20390	21820	0	0	1963	1963	0	0.0970	0.1397	0.1272	0.0000	0.0000	0.0000	19857	1963	533	0	0	0	0	0	0	0	0	0	0	0	0	19857	0	0	204800	0	204800	
557317																																				0	23821	24863	0	0	1235	1235	0	0.111410	0.203322	0.193222	0	0	0	23628	1235	-42	0	0	0	0	0	0	235	0	0	0	0	0	23628	0	0	212316	0	212081	
557438																																				0	12704	13857	0	0	1209	1209	0	0.0871	0.1270	0.1159	0.0000	0.0000	0.0000	12648	1209	56	0	0	0	0	0	0	0	0	0	0	0	0	12648	0	0	145198	0	145198	
557858																																				0	374154	405652	-11190	0	30852	30852	0	0.087386	0.132404	0.122334	0.000000	0.000000	0.000000	374800	30852	-1802	0	0	0	0	0	0	12346	0	0	0	0	0	374800	0	0	4290072	11276	4289002	
558574																																				0	4343	4529	0	0	211	211	0	0.114369	0.216058	0.205992	0	0	0	4318	211	25	0	0	0	0	0	0	0	0	0	0	0	0	4318	0	0	37755	0	37755	
559179																																				0	7311	7595	0	0	250	250	0	0.168816	0.366413	0.354352	0	0	0	7345	250	-34	0	0	0	0	0	0	0	0	0	0	0	0	7345	0	0	43509	0	43509	
560214																																				0	9857	10070	0	0	213	213	0	0.1690	0.3925	0.3842	0	0	0	9857	213	0	0	0	0	0	0	0	0	0	0	0	0	0	9857	0	0	58309	0	58309	
560353																																				0	25041	24774	0	0	244	244	0	0.0985	0.4435	0.4391	0.0000	0.0000	0.0000	24530	244	511	0	0	0	0	0	0	0	0	0	0	0	0	24530	0	0	248976	0	248976	
560438																																				0	5563	5943	0	0	443	443	0	0.1011	0.1688	0.1562	0.0000	0.0000	0.0000	5500	443	63	0	0	0	0	0	0	0	0	0	0	0	0	5500	0	0	54421	0	54421	
560830																																				0	4736	5016	0	0	269	269	0	0.0889	0.2152	0.2036	0.0000	0.0000	0.0000	4747	269	-11	0	0	0	0	0	0	0	0	0	0	0	0	4747	0	0	53425	0	53425	
561145																																				0	41428	40811	0	0	2641	2641	0	0.112498	0.130022	0.121608	0.000000	0.000000	0.000000	38170	2641	203	0	0	0	0	0	0	3031	24	0	0	0	0	38194	0	0	342351	0	339296	
561239																																				0	3173	3419	0	0	135	135	0	0.1286	0.3184	0.3058	0.0000	0.0000	0.0000	3284	135	-111	0	0	0	0	0	0	0	0	0	0	0	0	3284	0	0	25545	0	25545	
561574																																				0	65756	65843	0	0	4345	4345	0	0.1331	0.1898	0.1773	0.0000	0.0000	0.0000	61498	4345	139	0	0	0	0	0	0	4119	0	0	0	0	0	61498	0	0	466104	0	461985	
561659																																				5	62915	69590	0	0	6460	6465	0	0.092310	0.135312	0.122742	0.000000	0.000000	0.000000	63125	6465	-735	0	0	0	0	0	0	525	0	0	0	0	0	63125	0	0	684364	0	683839	
561864																																				0	25502	27213	0	0	2144	2144	0	0.081864	0.114487	0.105467	0	0	0	25069	2144	405	0	0	0	0	0	0	28	0	0	0	0	0	25069	0	0	306257	0	306229	
562058																																				0	30915	34714	0	0	2879	2879	0	0.1088	0.1520	0.1394	0.0000	0.0000	0.0000	31835	2879	-921	0	0	0	0	0	0	0	0	-1	0	0	0	31836	0	0	292477	0	292477	
562076																																				0	28431	29562	0	0	1131	1131	0	0.194652	0.310522	0.298642	0	0	0	28431	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	28431	0	0	146061	0	146061	
562553																																				0	17635	18524	0	0	1361	1361	0	0.088294	0.131972	0.122276	0	0	0	17163	1361	171	0	0	0	0	0	0	301	0	0	0	0	0	17163	0	0	194685	0	194384	
563233																																				0	10507	12807	0	0	1547	1547	0	0.0480	0.1041	0.0915	0.0000	0.0000	0.0000	11260	1547	-753	0	0	0	0	0	0	0	0	0	0	0	0	11260	0	0	234818	0	234818	
563336																																				0	10928	11697	0	0	838	838	0	0.1112	0.1753	0.1628	0.0000	0.0000	0.0000	10859	838	69	0	0	0	0	0	0	0	0	0	0	0	0	10859	0	0	97694	0	97694	
563457																																				0	14318	14145	0	0	231	231	0	0.193645	0.464746	0.457156	0	0	0	13914	231	-45	0	0	0	0	0	0	449	0	0	0	0	0	13914	0	0	72302	0	71853	
563774																																				0	9603	9829	0	0	233	233	0	0.2456	0.5289	0.5163	0.0000	0.0000	0.0000	9596	233	7	0	0	0	0	0	0	0	0	0	0	0	0	9596	0	0	39064	0	39064	
563934																																				0	6577	6942	0	0	235	235	0	0.106714	0.370161	0.357630	0.000000	0.000000	0.000000	6707	235	-130	0	0	0	0	0	0	0	0	0	0	0	0	6707	0	0	62850	0	62850	
564052																																				0	72981	74262	0	0	1412	1412	0	0.3746	0.6670	0.6544	0.0000	0.0000	0.0000	72850	1412	131	0	0	0	0	0	0	0	0	0	0	0	0	72850	0	0	194489	0	194489	
564324																																				54	38953	41568	0	0	3614	3668	0	0.0880	0.1442	0.1315	0.0000	0.0000	0.0000	37900	3668	1053	0	0	0	0	0	0	0	0	0	0	0	0	37900	0	0	430565	0	430565	
564463																																				0	18313	18304	0	0	942	942	0	0.0984	0.2164	0.2053	0.0000	0.0000	0.0000	17362	942	951	0	0	0	0	0	0	0	0	0	0	0	0	17362	0	0	176429	0	176429	
564557	0	103440	110499	0	0	7170	7170	0	0.1194	0.1938	0.1812	0.0000	0.0000	0.0000	103329	7170	101	10	0	0	0	0	0	0	0	0	0	0	0	103329	0	0	865306	-101	865205																																				
564605																																				149	4459506	4432444	-26776	0	198908	199057	69798	0.114773	0.279309	0.266766	0	0	0	4233387	199057	33330	0	0	0	0	0	171	149938	0	0	0	0	0	4303185	0	0	37157485	-52769	36884980	
564678																																				0	14442	14722	0	0	410	410	211	0.147799	0.449321	0.436808	0.000000	0.000000	0.000000	14312	410	-81	0	0	0	0	0	0	0	0	0	0	0	0	14523	0	0	97045	0	96834	
564838																																				0	12993	14351	0	0	995	995	0	0.105155	0.179558	0.167109	0	0	0	13356	995	-363	0	0	0	0	0	0	0	0	0	0	0	0	13356	0	0	127012	0	127012	
564856																																				0	20577	21570	0	0	993	993	0	0.1396	0.6694	0.6386	0	0	0	20577	993	0	0	0	0	0	0	0	0	0	0	0	0	0	20577	0	0	147429	0	147429	
564977																																				0	209632	214835	-3338	0	1534	1534	0	0.128645	0.323519	0.321209	0	0	0	213301	1534	-369	0	0	0	0	0	0	0	38	0	0	0	0	213339	0	0	1654762	3338	1658062	
565143																																				0	16698	17404	0	0	274	274	0	0.105010	0.253902	0.249905	0	0	0	17130	274	-432	0	0	0	0	0	0	0	0	0	0	0	0	17130	0	0	163128	0	163128	
565152																																				0	4854	4998	0	0	268	268	0	0.1123	0.2138	0.2023	0.0000	0.0000	0.0000	4730	268	124	0	0	0	0	0	0	0	0	0	0	0	0	4730	0	0	42109	0	42109	
565170																																				0	55708	55255	0	0	75	75	0	0.357814	1.201587	1.199957	0	0	0	55180	75	528	0	0	0	0	0	0	0	0	0	0	0	0	55180	0	0	154742	-528	154214	
565536																																				0	15944	14103	0	0	1048	1048	0	0.098834	0.160767	0.148821	0.000000	0.000000	0.000000	13055	1048	284	0	0	0	0	0	0	2596	9	0	0	0	0	13064	0	0	134695	0	132090	
565750																																				0	69883	76761	0	0	7013	7013	0	0.1069	0.1390	0.1263	0.0000	0.0000	0.0000	69748	7013	132	0	0	0	0	0	0	3	0	0	0	0	0	69748	0	0	652288	0	652285	
565844																																				0	7162	7581	0	0	482	482	0	0.0880	0.1994	0.1867	0.0000	0.0000	0.0000	7099	482	63	0	0	0	0	0	0	0	0	0	0	0	0	7099	0	0	80691	0	80691	
565974																																				0	87593	81405	0	0	2218	2218	0	0.140693	0.255749	0.248781	0	0	0	79187	2218	-2455	0	0	0	0	0	0	10734	127	0	0	0	0	79314	0	0	573697	0	562836	
566056																																				0	21318	21774	0	0	1782	1782	0	0.110385	0.152765	0.140262	0	0	0	19992	1782	727	0	0	0	0	0	0	599	0	0	0	0	0	19992	0	0	181711	0	181112	
566243																																				0	15573	16381	0	0	886	886	0	0.0907	0.2311	0.2186	0.0000	0.0000	0.0000	15495	886	78	0	0	0	0	0	0	0	0	0	0	0	0	15495	0	0	170923	0	170923	
566551																																				0	12011	12761	0	0	827	827	0	0.1408	0.1951	0.1824	0.0000	0.0000	0.0000	11934	827	77	0	0	0	0	0	0	0	0	0	0	0	0	11934	0	0	84759	0	84759	
566953																																				0	5649	5970	0	0	347	347	0	0.104891	0.196576	0.185150	0	0	0	5623	347	26	0	0	0	0	0	0	0	0	0	0	0	0	5623	0	0	53608	0	53608	
567240																																				0	17935	19300	0	0	1086	1086	0	0.108831	0.176682	0.166740	0	0	0	18214	1086	-279	0	0	0	0	0	0	0	0	0	0	0	0	18214	0	0	167360	0	167360	
567679																																				0	17110	17684	0	0	689	689	0	0.114951	0.196088	0.188448	0	0	0	16995	689	108	0	0	0	0	0	0	0	7	0	0	0	0	17002	0	0	147961	-108	147846	
567736																																				0	9510	10005	0	0	856	856	0	0.0915	0.1464	0.1339	0.0000	0.0000	0.0000	9149	856	361	0	0	0	0	0	0	0	0	0	0	0	0	9149	0	0	100038	0	100038	
567754																																				0	15733	17256	0	0	1371	1371	0	0.101100	0.158247	0.145674	0	0	0	15885	1371	-152	0	0	0	0	0	0	0	0	0	0	0	0	15885	0	0	157122	0	157122	
567905																																				0	5886	11859	0	0	2402	2402	0	0.0341	0.0639	0.0510	0	0	0	9457	2402	-3627	56	0	0	0	0	0	0	0	0	0	0	0	9457	0	0	276992	0	276992	
568126																																				0	39557	40873	0	0	1835	1835	0	0.149167	0.278557	0.266051	0.000000	0.000000	0.000000	39038	1835	519	0	0	0	0	0	0	0	0	0	0	0	0	39038	0	0	261707	0	261707	
568135																																				7	16429	17587	0	0	1701	1708	0	0.0855	0.1293	0.1167	0.0000	0.0000	0.0000	15879	1708	516	0	0	0	0	0	0	0	34	0	0	0	0	15913	0	0	185833	0	185799	
568144																																				0	16855	19900	0	0	2897	2897	0	0.045279	0.087103	0.074423	0.000000	0.000000	0.000000	17003	2897	-148	0	0	0	0	0	0	0	0	0	0	0	0	17003	0	0	375515	0	375515	
568238																																				0	4578	4619	0	0	186	186	0	0.0953	0.2537	0.2435	0.0000	0.0000	0.0000	4433	186	145	0	0	0	0	0	0	0	0	0	0	0	0	4433	0	0	46534	0	46534	
568359																																				0	17801	15316	0	0	1143	1143	0	0.1070	0.1674	0.1549	0	0	0	14173	1143	7	0	0	0	0	0	0	3621	0	0	0	0	0	14173	0	0	136079	0	132458	
568377																																				0	13921	14558	0	0	436	436	0	0.108038	0.240057	0.232867	0.000000	0.000000	0.000000	14122	436	-201	0	0	0	0	0	0	0	0	0	0	0	0	14122	0	0	130713	0	130713	
568443																																				0	8968	5824	0	0	20	20	0	0.085344	0.128790	0.128347	0	0	0	5804	20	40	0	0	0	0	0	0	3124	0	0	0	0	0	5804	0	0	71131	0	68007	
568470																																				0	73707	76839	0	0	6231	6231	844	0.0907	0.1459	0.1340	0.0000	0.0000	0.0000	70608	6231	555	0	0	0	0	0	0	1700	0	0	0	0	0	71452	0	0	781398	0	778854	
568854																																				0	3013	3218	0	0	205	205	0	0.115476	0.111678	0.104564	0	0	0	3013	205	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	0	26092	0	26092	
568939																																				0	26182	27176	0	0	1643	1643	0	0.1270	0.2072	0.1947	0.0000	0.0000	0.0000	25533	1643	649	0	0	0	0	0	0	0	0	0	0	0	0	25533	0	0	201092	0	201092	
569253																																				0	13052	13303	0	0	1086	1086	0	0.104618	0.142650	0.131005	0	0	0	12217	1086	835	0	0	0	0	0	0	0	0	0	0	0	0	12217	0	0	116777	0	116777	
569422																																				0	43681	46320	-2327	0	3043	3043	0	0.1068	0.1906	0.1780	0.0000	0.0000	0.0000	43277	3043	-519	0	0	0	0	0	0	3250	0	0	0	0	0	43277	0	0	408439	0	405189	
