"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
4839	0	0	0	0	0	0	0	0	0	0	0	1350	262333	315885	0	0	0	0	0	246346	0	0	0	1203	1203	0	0	0	1203	0	0	0	0	0	0	0	0	0	3841	1900	0	0	0	0	0	0	485	9788	30499	2283	995	0	0	0	0	0	0	0	0	28172	218174	0	0	0	0	0	18774	0	650	2075	0	-4157	434	0	0	0	434	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3817	0	0	0	3817	0	0	0	14279	38874	30455	240680	0	7775	15228	240680	263683	0	4400	4400	30569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	207999	354882	0	0	0	0	0	222945	0	0	0	0	0	0	0	0	0	0	0	3269	0	0	0	0	0	0	44544	2179	0	0	272	0	0	0	1505	2014	38049	0	9061	0	0	0	0	0	0	0	0	116175	106770	0	0	0	0	0	32006	3269	0	3894	0	2689	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46830	45991	116175	140713	0	9198	58088	140713	207999	0	1869	1869	15587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	15686	382861	480932	0	0	0	0	0	346648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93865	1566	0	0	0	0	0	0	1019	1120	0	1956	29415	0	0	0	0	0	0	0	0	24561	322087	0	0	0	0	0	33157	0	9	0	0	-19449	100	0	0	0	100	214	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	94994	1566	26517	384975	0	313	13259	384975	398547	0	0	0	131006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	0	0	0	0	0	325	256998	323430	0	0	0	0	0	262240	0	0	0	1022	1022	0	0	0	1022	0	0	1042	0	0	0	0	0	0	28298	288	0	0	0	0	0	0	188	0	23011	1290	0	0	0	0	0	0	0	0	3000	54499	204741	0	0	0	0	0	16996	1042	0	1560	3	-2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3701	0	0	0	3701	0	0	0	28298	27859	55792	223855	0	5572	27896	223855	257323	0	0	0	37072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	6412	662486	978902	0	0	0	0	0	668352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2678	34057	7835	0	0	0	10038	0	0	7460	1949	151128	34204	12254	0	0	0	0	825	0	0	0	260118	408234	0	0	0	0	0	69142	-2678	2170	7588	0	-9918	3045	0	0	0	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38176	176589	294322	486419	0	35318	147161	486419	668898	0	0	0	81387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	231778	405807	0	0	0	0	0	145336	0	0	0	15	15	0	5	0	10	0	0	0	0	0	0	0	0	0	11311	8366	0	0	0	0	0	0	-4495	0	177418	800	40703	0	0	0	0	0	0	0	1162	37877	106297	0	0	0	0	0	25601	0	0	4316	366	-6507	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2496	2496	0	0	2496	0	0	0	0	0	0	0	5131	0	0	612	4519	0	0	0	11311	191270	42151	172448	0	38254	21076	172448	231778	0	0	0	36786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	377925	473220	0	0	0	0	0	347998	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	30690	8273	0	0	0	0	0	0	1739	827	62810	0	0	0	0	0	0	0	0	0	0	28722	319276	0	0	0	0	0	25326	142	0	2030	0	-1550	1190	0	0	0	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5321	0	0	0	5321	0	0	0	31517	73113	28722	348941	0	14623	14361	348941	377925	0	0	0	45866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	240	63886	118657	0	0	0	0	0	51012	0	0	0	41	41	0	0	0	41	0	0	0	0	0	0	0	0	0	972	497	0	0	0	0	0	0	2017	1476	50497	3182	0	0	0	0	0	0	0	0	278	9638	41096	0	0	0	0	0	4249	0	209	633	32	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2251	0	0	0	2251	0	0	0	2657	54683	12852	46763	0	10937	6426	46763	64126	0	2778	2778	24156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039	0	0	0	0	0	0	0	0	0	0	0	496	61997	85185	0	0	0	0	0	56022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12520	4903	0	0	0	0	0	0	56	10	4930	20	7	0	0	0	0	0	0	0	798	6025	49199	0	0	0	0	0	7389	0	0	187	3	-1221	109	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	671	0	0	0	12530	11418	6048	57185	0	2284	3024	57185	62493	0	600	600	8852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141	0	0	0	0	0	0	0	0	0	0	0	31	30136	55365	0	0	0	0	0	24416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	4806	0	0	0	10711	6892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6715	17701	0	0	0	0	0	899	0	0	0	0	-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1320	23817	13607	18600	0	4763	6804	18600	30167	0	8300	8300	4925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329	0	0	0	0	0	0	0	0	0	0	0	4002	349948	463034	0	0	0	0	0	345130	0	0	0	687	687	0	0	0	687	0	0	0	0	0	0	0	0	0	29822	9840	1	0	0	0	0	0	1049	7561	31704	0	0	0	0	0	0	0	0	0	5764	71259	268107	0	0	0	0	0	36172	0	1087	749	0	-7377	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4789	0	0	70	4719	0	0	0	38470	51322	71329	308021	0	10264	35665	308021	353950	0	3265	3265	32647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972	0	0	0	0	0	0	0	0	0	0	0	7391	610153	812481	0	0	0	0	0	489326	0	0	0	2478	2478	0	0	0	2478	0	0	245	0	0	0	0	0	0	26616	6583	0	0	19	104364	36572	0	289	5007	32466	55940	500	0	0	0	0	0	0	1101	3320	30572	454333	0	0	0	0	0	53530	245	3526	11971	1371	-14176	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29737	0	0	0	29737	0	0	0	36269	158704	124455	523575	0	31741	62228	523575	617544	0	0	0	94555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	341784	633978	0	0	0	0	0	289263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1885	2330	0	0	0	0	0	0	2863	157297	151066	13632	8694	0	0	0	0	0	0	0	5179	0	284084	0	0	0	0	5	12028	0	1558	0	0	2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160740	158575	13632	303253	0	31715	6816	303253	341784	0	0	0	49005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	69618	145324	0	0	0	0	0	68279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22232	17	0	0	0	0	0	0	867	548	40188	4403	0	0	0	0	0	0	0	0	0	25488	42791	0	0	0	0	0	3893	0	0	261	0	5	156	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22780	40466	29891	46579	0	8093	14946	46579	69618	0	0	0	14915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	57	26857	49828	0	0	0	0	0	25714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	378	0	0	0	0	0	0	183	750	20120	400	0	0	0	0	0	0	0	0	0	8181	17533	0	0	0	0	0	990	0	0	0	0	-201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026	20498	8581	18523	0	4100	4291	18523	26914	0	0	0	4128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	37881	58431	0	0	0	0	0	28096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3117	855	0	0	0	0	0	3931	485	1160	16485	0	992	0	0	0	0	0	0	0	0	0	28096	0	0	0	0	0	1662	0	99	211	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376	17551	0	34371	0	3510	0	34371	37881	0	0	0	4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	879	47226	67344	0	0	0	0	0	46243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10597	1866	0	0	6	4	0	0	43	574	2574	0	2960	0	0	0	0	0	0	0	0	11940	34303	0	0	0	0	0	4243	0	13	318	0	-1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	11190	4762	11940	41183	0	952	5970	41183	48105	0	0	0	5318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	114797	164265	0	0	0	0	0	125055	0	0	0	1446	1446	0	0	0	1446	0	0	0	0	0	0	0	0	0	14415	2703	0	0	0	0	0	0	78	800	6999	503	0	0	0	0	0	0	0	2956	849	34725	86525	0	0	0	0	0	6440	0	258	915	0	-940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3008	0	3008	0	0	0	0	0	18429	19724	35228	93238	0	3945	17614	93238	114797	0	5250	5250	15245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	52781	129512	0	0	0	0	0	33153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403	16894	0	0	0	0	0	0	1646	7983	66097	1083	345	0	0	0	0	0	0	0	0	1475	31678	0	0	0	0	0	1476	0	0	0	0	1153	144	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	151	0	0	0	9386	88541	2558	33794	0	17708	1279	33794	52781	0	5550	5550	14414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	35310	57215	0	0	0	0	0	33254	0	0	0	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	1063	3934	0	0	0	0	0	0	61	0	11048	0	0	0	0	0	0	0	0	0	0	13904	19350	0	0	0	0	0	4526	0	39	102	0	-368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	0	0	0	530	0	0	0	1102	19467	13904	24465	0	3893	6952	24465	35310	0	4383	4383	6565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357	0	0	0	0	0	0	0	0	0	0	0	3287	199666	294288	0	0	0	0	0	161827	0	0	0	2682	2682	0	0	0	2682	0	0	28344	0	0	0	0	0	0	8387	6418	0	0	0	0	0	0	277	0	62823	970	0	0	0	0	49078	0	0	0	3326	1673	156828	0	0	0	0	0	31466	28344	0	499	0	22797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8387	74795	51721	162133	0	14959	25861	162133	202953	0	1729	1729	39993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	85302	109270	0	0	0	0	0	75854	0	0	0	148	148	0	0	0	148	0	0	0	0	0	0	0	0	0	5570	1955	0	0	0	0	0	0	73	747	17919	7551	0	0	0	0	0	0	0	0	581	6856	68417	0	0	0	0	0	5399	0	0	0	0	-743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	6317	20455	14407	74007	0	4091	7204	74007	85302	0	0	0	8803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807	0	0	0	0	0	0	0	0	0	1358	0	22459	2205013	2328761	0	0	0	0	0	1519301	18843	235538	235538	13321	13321	0	0	0	13321	0	0	0	0	0	0	0	0	0	149911	15542	0	-128912	44988	71652	21062	320326	2529	68725	31339	0	0	0	0	0	0	0	0	0	0	452431	1066870	0	0	0	0	0	261037	0	3968	15003	0	-175685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3306	3306	0	0	3306	0	0	0	0	0	0	0	167130	0	0	167130	0	0	0	1358	267592	133536	645287	1878121	0	26707	322644	1878121	2227472	0	0	0	299520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	261	70334	106348	0	0	0	0	0	55453	149	1863	1863	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	2175	21555	0	0	0	0	0	0	403	0	10499	15400	0	0	0	0	0	0	0	0	299	8761	46393	0	0	0	0	0	4273	327	346	575	0	-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	0	0	647	0	0	0	2521	32928	24161	51928	0	6586	12081	51928	70595	0	0	0	11968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	8797	298427	383356	0	0	0	0	0	286635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25044	3562	0	0	0	0	0	0	1131	179	39191	1862	0	0	0	0	0	0	0	0	5914	41842	238879	0	0	0	0	0	42134	8735	794	998	176	-2771	1150	0	0	0	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3891	0	0	0	3891	0	0	0	26017	49665	43880	275351	0	9933	21940	275351	307224	0	0	0	27038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	1843	193045	271142	0	0	0	0	0	192583	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	8215	2956	0	0	0	0	0	0	603	1003	20648	9202	122	0	0	0	0	0	0	1540	1745	66075	123223	0	0	0	0	0	26917	694	0	1225	1363	-2978	133	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2940	0	0	0	2940	0	0	0	10758	32574	76640	150053	0	6515	38320	150053	194888	0	6000	6000	22512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	244283	402735	0	0	0	0	0	265808	0	0	0	0	0	0	0	0	0	0	0	2732	0	0	0	0	0	0	12986	18092	0	0	0	0	0	0	1986	26556	54664	355	20	0	0	142	516	0	0	4569	45307	29211	186721	0	0	0	0	0	15960	2957	1951	1242	2	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8803	0	0	0	8803	0	0	0	46062	119447	30084	205352	0	23889	15042	205352	244283	0	0	0	35452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	368	106816	166370	0	0	0	0	0	125525	0	0	0	208	208	0	0	0	208	0	0	450	0	0	0	0	0	0	7165	2178	0	0	0	0	0	0	491	3813	11922	2853	0	0	0	0	64	0	0	0	2972	66609	55944	0	0	0	0	0	14642	450	562	823	235	-767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11540	17895	69761	68724	0	3579	34881	68724	107184	0	0	0	16272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	158	229580	314424	0	0	0	0	0	191923	0	0	0	499	499	0	0	0	499	0	0	0	0	0	0	0	0	0	6234	6143	0	0	0	0	0	0	2080	175	65391	24008	1095	0	0	0	0	0	0	0	8564	28111	155248	0	0	0	0	0	20360	0	1253	1386	0	-950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10518	0	0	0	10518	0	0	0	7662	92984	52119	185081	0	18597	26060	185081	229738	0	11500	11500	30697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837	0	0	0	0	0	0	0	0	0	0	0	383	46059	109831	0	0	0	0	0	32090	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	13652	147	0	0	0	0	0	0	415	13753	35290	7156	0	0	0	0	0	0	0	0	0	4961	27129	0	0	0	0	0	6591	271	49	935	107	-278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	673	0	0	0	27454	36372	12224	33056	0	7274	6112	33056	46442	0	0	0	11066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030	0	0	0	0	0	0	0	0	0	0	0	6621	244019	325044	0	0	0	0	0	275248	0	0	0	1058	1058	0	0	0	1058	0	0	0	0	0	0	0	0	0	23928	794	0	0	0	0	0	0	39	0	4613	0	0	0	0	0	0	0	0	9435	11374	58149	196290	0	0	0	0	0	19514	0	1186	596	0	-9715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092	0	0	0	2092	0	0	0	34549	21967	58149	217172	0	4393	29075	217172	250640	0	4590	4590	36755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	268	113928	176254	0	0	0	0	0	106909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711	10534	0	0	0	573	4	0	1435	5958	34780	4656	40	0	0	0	0	0	0	0	0	29478	77431	0	0	0	0	0	10294	0	19	220	46	-260	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8688	48119	34184	87480	0	9624	17092	87480	114196	0	2000	2000	20153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	463	71667	115225	0	0	0	0	0	78988	0	0	0	34	34	0	0	0	34	0	0	0	0	0	0	0	0	0	652	1407	0	0	0	0	0	0	834	4048	23303	3602	528	0	0	0	0	0	0	0	195	34637	44156	0	0	0	0	0	3379	0	12	561	29	-531	408	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4712	25466	38268	47903	0	5093	19134	47903	72130	0	0	0	13061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																																																																																																																	
12647	0	0	0	0	0	0	0	0	0	0	0	0	77561	92890	0	0	0	0	0	76107	0	0	0	202	202	0	0	0	202	0	0	0	0	0	0	0	0	0	971	4336	0	0	0	2307	3912	0	0	0	0	0	0	0	0	0	0	72	0	0	247	16223	59637	0	0	0	0	0	6452	0	0	310	0	-732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	7200	20135	66053	0	1440	10068	66053	77561	0	0	0	9775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	128	10651	17139	0	0	0	0	0	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	130	0	0	0	356	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7161	5739	0	0	0	0	0	584	0	14	0	0	-263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	3334	7606	6309	0	667	3803	6309	10779	0	2848	2848	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	182873	208891	0	0	0	0	2000	168407	0	0	0	1332	1332	0	0	0	1332	0	0	0	0	0	0	0	0	0	825	27098	0	0	0	0	0	0	167	0	0	0	330	0	0	0	86	0	0	0	0	28672	139735	0	0	0	0	0	13627	0	0	0	0	-1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550	0	0	5000	3550	0	0	0	825	27098	33758	160574	0	5420	16879	160574	182873	0	0	2000	32370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946	0	0	0	0	0	0	0	0	0	0	25	3591	502880	680736	0	0	0	0	0	515561	0	0	0	2838	2838	0	0	0	2838	0	0	10988	0	0	0	0	0	0	5127	6216	0	0	0	0	0	0	-542	0	104475	21350	5499	0	0	0	0	0	0	0	6219	161768	347574	0	0	0	0	0	51663	10989	0	9312	750	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2794	0	0	48	2746	0	0	0	5127	126222	183916	389269	0	25244	91958	389269	506471	0	0	0	60203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12955	0	0	0	0	0	0	0	0	0	0	0	0	100389	112876	0	0	0	0	0	96038	0	0	0	1167	1167	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	8940	0	0	0	2145	0	0	0	4	3	0	0	0	0	3135	0	0	0	0	0	10000	86038	0	0	0	0	0	5342	0	0	0	0	-998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14223	10000	92544	0	2845	5000	92544	100389	0	0	0	11591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	960592	1257256	0	0	0	0	0	928028	0	0	0	613	613	0	0	0	613	0	0	8070	0	0	0	0	0	0	3774	13696	0	0	39	301	0	0	17200	85	154003	0	107214	0	0	0	586	0	0	0	0	304088	623940	0	0	0	0	0	60339	8070	0	11996	0	15309	305	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	180312	304979	772040	0	36062	152490	772040	960592	0	316	316	164000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	278	23817	41610	0	0	0	0	0	19079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2184	10559	0	0	0	0	0	0	111	6	251	4030	0	0	0	0	0	0	0	0	130	2886	16064	0	0	0	0	0	1695	0	0	61	0	-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	14695	6916	17698	0	2939	3458	17698	24095	0	3694	3694	3790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	13331	21242	0	0	0	0	0	11722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	918	0	0	0	0	0	0	74	0	4211	0	124	0	0	0	0	0	0	0	2055	232	9436	0	0	0	0	0	1697	0	0	0	348	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	324	0	0	0	138	9039	580	11233	0	1808	290	11233	13331	0	1855	1855	5871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
