"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
14865																																																																125509	9115		113785			136756	1151		13314	521721	2813	0	0	20974	1098	11040	125057	776	2046	3430	5823	4038	4861	41037	94230	123471	81607	70552	82125				729	1274			0	0	9677	10775	43019	35789			0			182	0														207739	0	0	0	182		0	48							0	308	0	0	0	0	0			0	0	0	0	0	1213	0	CONF	CONF		
14977																																																															0	8076	0		12271			6553	0		0	40780	71	0	0	8026	283	1409	7527	333	0	85	898	6420	290	4420	7074	4707	5825	8938	1855				0	0			0	0	0	87	185	45			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0		0	0							0	2859	0	0	0	0	0			0	0	0	0	0	2466	0	CONF	CONF	0	
16551																																																																7457	663		4827			32254	10290		2279	250621	0	516	0	73199	919	22851	25297	2210	7602	22501	16778	20460	3184	12869	16337	55269	35175	50957	5387				446	123			0	0	8324	59473	11674	25891			0			37	6													0	63939	0	0	0	357		0	51							0	3969	0	0	0	0	0			0	0	0	0	0	8266	320	CONF	CONF	0	
16748																																																															0	14087	41		733			9828	4546		43	46928	0	0	0	6896	48	4945	3760	157	470	1541	2309	1531	888	3438	3974	12175	6536	9655	3312				0	0			0	0	249	53	9406	489			0			0	0													0	0	0	0	0	156		0	16							0	367	0	0	0	0	0			156	156		0	0	126	0	CONF	CONF	0	
17110																																																															0	0	0		0			2741	0		0	64086	0	0	0	768	0	768	27580	768	0	0	0	0	0	63318	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		6271				0		0	2926							0	0	0	0	0	0	0			0	0		0	0	57651	0	CONF	CONF		
17147																																																															5045	222977	682033	49	93838	2898329	0	2898329	498550		588913	9299442	0	611	0	1145959	33764	100303	1508486	104056	117763	117576	104483	504657	191650	4164930	333628	1672811	842763	684872	410152	5000	45	0	196	13735	1281		28611	8281	62513	578047	919254	1415734	0	611	0			117	492	0	0	0	0	0	0	0	0	0	0	0	0		1737560				749	30086	0	30135							0	57988	0	0	0	107	0	67	0	458	458	0	0	0	51821	67	CONF	CONF		
17259																																																																5529	0		1767			4884	0		1519	35072	29	111	0	9039	12	3794	14615	1653	2408	1934	3002	0	0	6647	3907	7151	5000	3316	41				0	0			0	0	73	769	0	6337			0			0	0														8577	0	0	0	0		0	3							0	1266	0	0	0	0	0			0	0	0	0	0	3792	0	CONF	CONF		
17950																																																																71858	0		47467			61629	2199		1736	335316	0	332	129	44208	1950	4529	60458	1165	5747	10879	15705	6914	3551	16334	37212	73050	61882	50364	49247				0	278			0	0	6614	5293	40725	36888			0			0	0													0	121207	0	0	0	525		0	33							0	6194	0	0	0	90	401			0	0	0	0	0	7912	34	CONF	CONF	0	
17978																																																																849	4422		23			0	1416		0	134258	0	0	0	100255	1908	2897	2359	38	854	523	774	14409	83657	1939	994	2040	1631	9998	17401				0	3			0	0	7959	5585	4310	5632			0			0	0														100281	0	0	0	0		0	9							0	1385	0	0	0	0	0			0	0		0	0	502	0	CONF	CONF		
18050																																																																39691	4342		4621			30317	746		861	388294	0	0	810	102445	2189	101099	35254	12262	24236	4935	40776	10478	8658	29617	57495	33174	71777	21672	71439				0	0			0	0	6849	31800	93870	59642			0			58	0													0	376547	0	0	0	78		0	166							0	3006	0	0	0	0	0			20	0	0	0	20	7749	0	CONF	CONF	0	
18827																																																															0	3201	76251		0			212694	23848		45403	1321810	0	185	0	340702	10041	131071	52096	4723	3020	15472	29069	132085	153551	274252	54846	266073	194245	129023	58238				0	2831			145	115	13027	98722	99942	262939			0			281	1207														423213	0	0	0	994		0	79							0	1313	0	0	0	713	0			0	0	0	0	0	130632	0	CONF	CONF		
18836																																																																1105	539		7263			17501	6920		2025	133507	0	0	0	62085	1245	52437	7725	2872	2056	4731	5168	11234	35675	2812	7019	14232	9053	19948	17932				0	309			0	0	1005	6042	7756	5887			0			1177	0														133507	0	0	0	2669		0	0							0	3073	0	759	0	586	20			0	0	0	0	0	10752	127	CONF	CONF		
18854																																																																24272	3529	0	25001	372823	0	372823	2526		77	838442	2263	0	0	35845	748	21956	356931	22846	1017	5402	4561	788	89	711381	7242	19714	58351	2186	0	0	0	0	0	0	0		0	0	42598	49782	73963	208038	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73479				786	0	0	0							0	450	0	0	0	0	0	0	0	786	786	0	0	0	1053	0	CONF	CONF	0	
19356																																																															0	1015	72		5455			10731	501		0	70968	0	0	0	25429	185	1258	16708	1853	1580	6858	4942	7018	2767	3964	10457	17340	7025	1701	5012				0	0			0	0	253	420	7626	15228			0			0	405													0	0	0	0	0	0		0	166							0	2504	0	0	0	0	0			0	0		0	0	1383	0	CONF	CONF	0	
19936																																																																31657	5705		14848			53259	4034		455	197047	0	0	0	29311	273	18227	53374	1691	3705	9497	10503	3773	0	19408	36810	62817	33448	13893	508				0	258			0	0	523	3184	41583	4376			0			70	0														24758	0	0	0	649		0	2571							0	2030	0	0	0	448	0			0	0	0	0	0	2980	131	CONF	CONF		
19972																																																															0	60	0		0			197	0		0	44517	0	0	0	42102	1283	0	0	114	2	225	358	5142	35015	25	1	97	83	368	1653				0	0			0	0	875	0	0	0			0			0	0														0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
20053																																																																24250	0		6969			15487	4237		111	100411	0	0	0	14222	796	304	19203	948	1234	5522	3745	303	2076	3167	14262	39945	17306	5946	2236				76	26			0	0	2752	1304	27247	1304			0			0	0													0	17262	0	0	0	0		0	28							0	1123	0	0	0	0	0			0	0	0	0	0	479	0	CONF	CONF	0	
20633																																																																7465	18728		215			22412	4794		207	223143	559	0	0	51353	582	42893	23151	1120	6897	6575	16489	7388	12273	8812	19257	34956	41730	38334	16383				0	0			0	0	2236	5239	33583	73742			0			45	242														212874	0	0	0	4619		0	113							0	172	0	0	0	4563	0			0	0		0	0	2861	11	CONF	CONF		
20857																																																																22202	707		41789			15522	1228		379	90741	0	136	39	2341	395	0	45754	104	172	826	754	170	314	25989	19979	19126	10191	10690	2421				0	23			0	0	150	56	3879	1205			0			0	0													0	31586	0	0	0	850		0	0							0	415	0	0	0	0	0			0	0	0	0	0	314	850	CONF	CONF	0	
21256																																																																12	133		63			1823	0		0	4797	0	0	0	1835	0	0	444	298	43	930	549	15	0	43	60	757	1128	972	0				0	0			0	0	0	0	146	387			0			0	0														0	0	0	0	0		0	0							0	158	0	0	0	0	0			0	0		0	0	240	0	CONF	CONF		
21359																																																															0	6550	0		12088			5511	0		276	38114	0	0	0	6524	137	0	7306	717	684	1658	2295	1170	0	5468	5786	6825	9818	2508	698				0	0			0	0	445	0	2471	708			0			0	0														0	0	0	0	0		0	100							0	1187	0	0	0	0	0			0	0	0	0	0	2117	0	CONF	CONF		
21658																																																																42104	0		16043			8283	1330		1812	135603	0	0	0	30396	1426	0	48639	1771	2427	9224	14465	1445	765	14648	30895	34904	13686	7014	3853				57	45			0	0	3163	1179	1	23398			0			0	220	0	0	0	0	0	0	0	0	0	0	0	0		60330				307		0	41							0	2851	158	0	0	0	0			138	138	0	0	0	3474	11	CONF	CONF		
22048																																																																5769	10017		3773			51578	1519		120	184380	3	0	0	41374	3229	0	47045	2793	7155	11605	17747	1175	405	13219	23878	59114	40593	6089	0				0	28			0	0	2054	13876	27003	13444			0			105	263														112231	0	0	0	1190		0	0							0	5210	0	0	261	452	13			0	0		0	0	5389	359	CONF	CONF		
22543																																																																121	4111		1837			35985	20275		0	202558	0	0	0	56642	3696	37581	30466	552	9258	20773	18645	2431	4180	36413	11026	40238	50155	5122	2720				0	42			0	0	7010	5566	51633	13945			0			222	30														61287	0	0	0	1006		0	42							0	634	0	15	0	668	27			0	0		0	0	1019	74	CONF	CONF		
22552																																																															0	33960	0		20865			12131	0		29	89168	0	0	0	9354	181	0	23659	1202	158	1711	4260	2023	0	15824	7065	25714	19594	5620	4811				0	0			0	0	1036	668	286	7652			0			0	0														9800	0	0	0	465		0	0							0	1520	0	0	0	0	160			305	305	0	0	0	1486	0	CONF	CONF		
22730																																																															0	14	14857		0			10468	3013		0	93356	0	6424	0	13984	215	9158	2949	2348	4126	584	388	3744	2732	7503	3784	13045	14673	30064	10302				0	0			0	0	79	4724	5390	15949			0			0	0														58225	0	0	0	0		0	80							0	1670	0	0	0	0	0			0	0		0	0	16489	0	CONF	CONF		
23456																																																																15458	516		11886			20953	9244		100	157376	327	0	0	39804	2952	3666	42535	759	5923	15317	15000	2772	33	13505	31231	39828	28922	3701	89				440	0			0	0	7482	8081	24266	4256			0			0	0														27790	0	0	0	126		0	22							0	3047	0	0	0	0	0			126	0	126	0	0	9196	0	CONF	CONF		
23504																																																															0	438	844489	0	0	1538731	0	1538731	69096		3770	4630828	0	0	54346	459488	16057	266295	356406	11029	47875	65687	58125	149883	125602	1166232	163754	1687567	811834	314781	10728	0	0	0	48	22462	0				25596	58280	562601	1027187	0	0	0			333	1537	0	0	0	0	0	0	0	0	0	0	0	0		1431836				16741	206	0	206							0	141	0	0	0	3379	0	13029	0	0	0	0	0	0	2238	13029	CONF	CONF		
23643																																																															0	4003	2001		1600			35981	0		745	132800	0	0	0	29594	1590	17756	24069	1011	3434	8013	15045	1914	113	4779	14845	30848	39985	12114	0				0	384			0	0	5472	3131	16385	17058			0			0	63													0	5502	0	0	0	637		0	0							0	6908	0	0	0	141	0			0	0		0	0	7948	496	CONF	CONF	0	
23755																																																																565	479		616			21962	10590		6361	160445	0	0	0	39852	423	32129	12309	2214	689	1487	738	14272	19817	15712	11425	21827	17378	51318	526				0	154			0	0	6910	13446	42754	9564			0			221	93														102689	0	0	0	3618		0	15							0	5269	0	376	0	2908	113			0	0		0	0	1485	0	CONF	CONF		
24006																																																																0	196448		0			117515	30644		2405	1258835	0	0	2240	256618	16	31926	74205	78	2918	4482	14904	66472	166040	140008	52805	164533	267896	373757	2720				0	12			1840	1685	8473	10107	110356	525522			0			920	572													0	147928	0	0	0	2765		0	332							0	58	0	1500	0	0	0			0	0	0	0	0	329	345	CONF	CONF	0	
24378																																																															0	0	190		0			2463	473		0	45286	0	0	0	38293	582	2450	642	32	15	168	2262	11132	24652	117	478	2102	1213	2269	813				0	6			0	0	33	24	2033	236			0			325	0														12000	0	0	0	325		0	8							0	654	0	0	0	0	0			0	0		0	0	291	0	CONF	CONF		
24453																																																															0	1940	5785		0			59449	12194		0	276252	0	0	0	67809	1019	38967	24338	9544	5338	757	2487	11930	37753	45926	11891	65805	34796	42725	5987				43	465			61	0	11405	12896	34547	33664			0			0	0														121691	0	0	0	82		0	39							0	156	0	0	0	0	82			0	0		0	0	34841	0	CONF	CONF		
24659																																																																8455	1996		9551			13800	0		0	56597	113	0	0	5066	164	24	15778	352	463	1523	2316	412	0	12587	7655	13989	10170	5709	1534				24	0			0	0	0	0	12805	0			0			0	0													0	0	0	0	0	0		0	18							0	3086	0	0	0	0	0			0	0	0	0	0	1745	0	CONF	CONF	0	
24668																																																																6736	14402		1279			670741	1282		0	1348186	2069	0	0	293071	8073	237822	439012	12089	22725	89281	22858	121659	21615	188664	280364	265412	135772	147021	1326				0	4455			0	0	55128	71678	131865	81785			0			0	0													0	965388	0	0	0	0		0	64							0	1073	0	0	0	0	0			0	0	0	0	0	8623	0	CONF	CONF	0	
24949																																																															0	719	20141		67			51134	7784		432	329551	0	0	0	32707	4098	10155	25702	2084	4668	9018	7727	2777	5771	82783	19804	111557	76607	3764	0				165	48			0	0	2080	32134	60795	77596			0			1551	0														55901	0	0	0	1995		28784	6787							0	1639	0	0	0	0	444			0	0	0	0	0	2441	0	CONF	CONF		
25357																																																															0	50257	21495		60209			20814	2812		3016	362554	0	0	0	77371	0	6406	117590	6197	9295	31606	16172	12903	856	49837	78356	58332	44231	37739	14346				0	0			0	0	9508	23554	5374	78427			0			0	0													0	76105	0	0	0	0		0	407							0	4007	0	0	0	0	0			0	0	0	0	0	5303	0	CONF	CONF	0	
25647																																																																936	17293		0			143483	5020		0	284088	495	0	0	30697	0	1116	29947	2571	2554	13018	12553	0	0	19103	13296	168914	44414	8148	9				0	0			0	0	1576	5999	40464	36029			0			542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218278				1114		0	29							0	208	0	572	0	0	0			0	0		0	0	2849	0	CONF	CONF	0	
26176																																																																0	329042		0			278	0		0	427350	0	0	0	58934	67	58645	3395	17281	14099	21877	5397	205	66	32789	58771	120740	155279	0	0				0	0			0	0	1409	0	21389	16221			0			583	0														210421	0	0	0	4237		0	1							0	0	0	0	307	3173	124			0	0	0	0	0	9	50	CONF	CONF		
26457																																																																12289	35		1518			777	243		0	22527	0	0	0	5475	88	0	8609	282	1545	3638	10	0	0	3135	3647	9851	384	35	0				0	0			0	0	120	76	362	882			0			0	0													0	0	0	0	0	0		0	0							0	222	0	0	0	0	0			0	0	0	0	0	440	0	CONF	CONF	0	
26765																																																																16401	132377		3802			420562	338		67	1938944	0	0	32178	113141	305	44500	687891	13562	10012	12623	30595	30665	15135	459292	205026	434615	479485	225737	16596				0	0			0	0	28152	203866	339920	664889			0			457	71														1499389	0	0	0	587		0	6562							0	646	0	0	0	0	0			0	0	0	0	0	7916	130	CONF	CONF		
27070																																																																4626	23016		322			56150	4145		2844	557860	0	0	0	362075	2102	79568	13106	4833	4372	7947	21619	314968	7332	14147	5209	63042	76278	34878	2188				0	0			0	0	2466	8346	45698	42267			0			756	647														287106	0	0	0	7303		27	2916							0	677	0	737	0	0	3810			767	0	0	0	0	183	1233	CONF	CONF		
27548																																																															4750	5529	12230	0	0	292092	0	292092	18287		4925	707983	2563	0	0	103729	4148	30682	145685	16278	9727	12668	11385	38196	14184	94405	51280	160208	152566	138832	2389	4750	0	0	0	458	0		497	345	4646	21086	126335	96880	0	0	0			2127	0	0	0	0	0	0	0	0	0	0	0	0	0		381403				2127	0	0	0							0	11375	0	0	0	0	0	0	0	0	0	0	0	0	4076	0	CONF	CONF		
27614																																																																1118	788		0			17094	15790		31113	246206	0	17302	0	134214	4509	12832	6794	919	1223	5184	7887	83871	34619	17611	8964	31955	12623	36741	3702				0	609			0	0	889	1236	15914	2209			0			483	338														0	0	0	0	622		0	193							0	2067	0	0	0	0	46			93	0	0	0	0	1161	0	CONF	CONF		
27847																																																																154865	19240		10349			54379	1025		95	489619	0	0	0	115316	4632	86633	91811	4837	11732	36527	30866	19000	10597	25335	49907	137815	88810	47812	23187				0	0			0	0	6912	19609	66785	21795			0			1201	281														218539	0	0	0	4276		0	100							0	3946	0	0	0	2664	0			268	237	11	0	20	10571	143	CONF	CONF		
28013																																																																0	2400001	0	0	164741	0	164742	43838		0	3589359	0	0	0	257086	35255	98059	68586	12373	23401	28434	35982	32347	123735	174613	137632	807814	1224060	963924	16238	0	0	0	0	0	0		30732	14775	7896	40422	161225	476483	0	0	0			1562	193	0	0	0	0	0	0	0	0	0	0	0	0	0	1524498				12917	0	0	0							0	0	0	0	634	5720	4946	55	0	0	0	0	0	0	2411	55	CONF	CONF	0	
28152																																																																25951	6712		12152			18911	1517		748	119753	335	0	0	26061	1545	1472	21082	689	3380	7206	5088	8346	954	3171	15379	20783	18159	28171	7607				0	95			0	0	981	1401	16242	3109			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		13527				659		0	6							0	2868	0	0	0	0	0			659	659	0	0	0	1789	0	CONF	CONF		
28675																																																																18216	0		1864			8422	3661		643	83794	0	0	0	29100	2043	0	13581	751	1689	7533	10155	8972	0	1983	11600	23554	12169	5368	0				0	28			0	0	2880	3598	9060	2335			0			265	0	0	0	0	0	0	0	0	0	0	0	0	0		38839				403		0	2							0	566	0	56	0	0	0			82	0		0	56	1376	0	CONF	CONF		
28732																																																																2155	0		537			10688	2663		0	74663	0	0	0	32664	253	509	25302	1690	2160	11745	10348	6425	270	8805	12777	8347	7311	2138	2608				0	41			0	0	4690	4318	8767	1493			0			0	0													0	32394	0	0	0	0		0	989							0	2418	0	0	0	0	0			0	0		0	0	2987	0	CONF	CONF	0	
29476																																																																40819	0		10962			7387	0		8	80734	0	0	0	9897	234	2255	24193	955	1800	2803	2826	770	279	4486	16952	12061	20445	7090	6516				0	0			0	0	896	4676	4476	0			0			49	61													0	3355	0	0	0	49		0	0							0	298	0	0	0	0	0			0	0	0	0	0	1081	0	CONF	CONF	0	
29636																																																																15904	7841		1446			116746	22456		4165	636196	3	0	0	95151	1912	1109	112004	6630	10873	24749	41348	9354	97	99414	49613	167056	163952	47788	4535				1603	0			0	0	17233	81043	106514	132515			0			0	0													0	209280	0	0	0	0		0	19555							0	2642	0	0	0	0	0			0	0	0	0	0	9473	0	CONF	CONF	0	
29878																																																																0	318521	0	0	0	0	0	0		0	1779555	0	0	0	953373	2570	1408	45071	73	474	3867	10440	173248	734283	14955	29713	92114	114285	563706	546	0	0	0	0	0	0		0	0	4160	59437	6862	434500	0	0	0			6733	13201	0	0	0	0	0	0	0	0	0	0	0	0		251316				6733	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	CONF	CONF		
30052																																																															0	53	346		0			2757	0		0	25832	0	0	0	1594	0	0	4352	18	35	414	875	81	171	2415	4646	9079	3995	4105	0				0	0			0	0	3569	3571	5101	8588			0			0	0														25659	0	0	0	0		0	2							0	3	0	0	0	0	0			0	0		0	0	248	0	CONF	CONF		
30502																																																															0	0	57554		0			105484	28823		44462	705115	2147	0	5989	176457	2811	86864	26737	3716	9681	6072	17331	72314	65498	79498	24856	125576	68217	192134	39318				0	707			0	0	3378	10364	69333	185532			0			291	855														158427	0	0	0	1503		0	8161							0	700	0	0	0	412	85			0	0	0	0	0	13496	715	CONF	CONF		
30650																																																																0	17619		0			15616	3262		0	93792	0	0	0	8821	472	8821	11105	351	1049	3380	3788	253	0	4969	11567	30175	26231	11978	0				0	49			0	0	3087	162	14754	29408			0			0	0													0	17493	0	0	0	0		0	0							0	279	0	0	0	0	0			0	0		0	0	263	0	CONF	CONF	0	
30810		0	0	44913	0	164687	0	0	0	0	88928668	0	0	327243	1307713	163368	56175832	9844934	11421877	4087165	3320573	3500746	0	0	0	0	0	70036799	0	0	3677378			0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70302252	2457711	2008853	0	5	0	2457621	0	0	448768	17046730		0	0	0	0	164687	0		0	0	0	88928668	0	0		327243	1307713	0		0	34	458	1207	101340	220930							0	0	0	70036799	0					0	583	0	0			0			85	251																			1063	43850									0	0	0	0	0	0				0				17046730		CONF	CONF		
31134																																																																6273	525		7160			10963	805		0	95789	0	0	0	40906	661	35773	17845	168	1076	1312	5581	10838	21841	7204	11066	12190	8761	11902	3434				246	2			0	0	3721	1073	9301	542			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		28436				0		0	764							0	5897	0	0	0	0	0			0	0	0	0	0	6950	0	CONF	CONF		
