"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
937339																																							4526	2263	43491	0	652	1448	56	3963	203946	177119	1352	178471	0	1019	0	0	25475	300	203946	0	0	23885	0	0	1200	0	24576	152543			0	141409	140390	90	7082	0	0	0	25475	75	0	
937553																																							2721	2746	21277	0	44	681	0	2169	108526	87919	244	95304	0	1001	7141	0	13222	150	108526	0	0	12733	0	0	325	0	14667	73252			0	77552	76551	14	2337	0	0	0	13222		0	
937740																																							20392	11985	120677	0	3035	8948	239	14678	591061	529649	5688	535337	0	3696	0	0	55724	600	591061	0	0	38755	0	0	15850	876	109558	420091			0	403569	399873	519	9826	0	0	0	55724		532	
937759																																							10121	2312	20051	0	0	1367	0	2489	119807	102607	433	103040	0	951	0	0	16767	400	119807	0	0	15260	0	0	1000	0	19985	82622			0	81139	80188	107	3272	0	0	0	16767		7	
937834																																							1791	3190	2519	0	0	5963	1514	5872	67382	60207	336	63993	0	522	3450	0	3389	100	67382	0	0	-6949	0	0	10296	0	15238	44969			0	47055	46533	-58	0	0	0	0	3389	0	0	
937843																																							5513	2390	34369	0	0	984	0	1448	96135	85098	87	85185	0	894	0	0	10950	385	96135	0	0	932	0	0	9615	0	15546	69552			0	50427	49533	18	1898	0	0	0	10950		0	
938354																																							6250	641	0	0	0	0	225	662	29954	18102	69	18171	0	492	0	0	11783	100	29954	0	0	11524	0	0	159	0	5207	12895			0	17129	16637	0	1400	0	0	0	11783		4139	
938550																																							2504	1793	7330	0	0	566	199	1949	88085	79891	48	80027	0	715	88	0	8058	415	88085	0	0	6053	0	0	1585	0	17854	62037			0	66601	65886	5	6582	0	0	0	8058		1276	
938859																																							108448	9507	48378	1500	762	5473	5471	17933	721289	628308	7486	635794	0	7691	0	0	85494	100	721288	0	0	79676	0	0	4800	0	254825	373483			0	531508	523817	918	0	0	0	0	85494		0	
939070																																							13634	2623	399	0	235	5263	0	8592	183613	155631	640	167957	0	1338	11686	0	15656	0	183613	0	0	15660	0	0	0	0	24804	130827			0	154205	152867	-4	0	0	0	0	15656		0	
939249																																							32818	13718	77188	0	21203	9833	633	36591	832233	713561	3476	736952	0	8987	0	0	95281	200	832233	0	0	32364	0	0	62458	0	88390	625171			0	626975	617988	259	4468	0	0	19915	95281		17793	
940021																																							16488	1367	21970	0	0	997	0	1939	81921	70876	928	72079	0	551	0	0	9842	240	81921	0	0	9053	0	0	250	0	19633	51243			0	37938	37387	299	0	0	275	0	9842		1773	
940311	3096000	297000	15068000	15000	474000	569000	133000	1234000	40573000	800000	36507000	0	476000	284000	0	4066000	8000	40573000	15000	0	2890000	0	0	1301000	54000		0	19745000	19269000	-133000	0	86000	4066000	2000	347000	395000	93000	302000			15068000							34942000					281000					15000	0						7950000	26992000							0	0	0	86000		2000		
940674																																							10169	1160	11048	0	545	4353	675	7631	205384	164849	3720	188275	0	1546	19706	0	17109	165	205384	0	0	9518	0	0	7380	345	28869	135980			0	170256	168710	46	0	0	0	0	17109		748	
940731																																							11522	1309	44057	0	413	3134	367	10484	254705	191125	2215	226870	0	1942	26157	0	27835	4571	254705	0	0	18041	0	0	4788	0	24778	166347			0	185361	183419	435	0	0	0	7373	27835		0	
940852																																							3104	761	12028	0	0	633	0	1183	46231	37333	77	41175	0	344	0	0	5056	125	46231	0	0	2009	0	0	2675	0	9498	27835			0	28811	28467	247	0	0	3765	0	5056		55	
941541																																							154	1964	10114	0	0	483	0	1690	63414	54570	357	56927	0	806	2000	0	6487	100	63414	0	0	6015	0	0	175	0	17238	37332			0	45918	45112	197	3897	0	0	0	6487		0	
941653																																							17517	899	0	0	0	632	0	337	55964	44794	197	50583	0	250	0	0	5381	500	55964	0	0	3544	0	0	1337	0	9508	35286			0	24334	24084	0	0	0	0	5592	5381		12495	
941804																																							4718	854	33305	0	0	2317	33	2887	145392	133948	387	134335	0	1125	0	0	11057	56	145392	0	0	11165	0	0	0	0	32957	100991			0	92828	91703	-164	9575	0	0	0	11057		0	
942258																																							531	4221	28379	0	626	1224	692	2601	131910	101088	225	117869	0	907	16039	0	14041	216	131910	0	0	1265	0	0	11793	0	28683	72405			0	94543	93636	767	0	0	0	517	14041		0	
942454																																							22181	3082	59064	205	0	667	38	5552	145210	117053	3770	120823	0	1062	0	0	24387	50	145210	0	0	23714	0	0	200	0	30819	86234			0	44357	43295	423	11126	0	0	0	24387		0	
942539																																							8841	1918	11012	0	180	933	269	5003	121255	104287	528	104815	0	1217	0	0	16440	200	121255	0	0	15536	0	0	705	174	13790	90497			0	90142	88925	-1	4000	0	0	0	16440		0	
942847																																							750	2248	31118	0	0	683	80	985	107813	92964	291	97530	0	613	4100	0	10283	250	107813	0	0	7107	0	0	3000	0	15266	77697			0	72562	71949	-74	0	0	175	0	10283		0	
943143																																							8474	385	9600	23	3511	734	0	1902	68060	55506	254	55760	0	516	0	0	12300	650	68060	0	0	4984	0	0	6500	0	11707	43799			0	42547	42031	166	1400	0	0	0	12300		0	
943152																																							1328	422	7014	0	0	297	0	1809	32628	26909	46	29215	0	183	2260	0	3413	42	32628	0	0	1632	0	0	1708	0	4209	22700			0	16863	16680	31	0	0	0	0	3413		5078	
943273																																							2598	654	3421	0	0	368	0	1871	49807	39724	711	42373	0	762	1938	0	7434	0	49807	0	0	7385	0	0	0	0	4040	35684			0	41657	40895	49	0	0	0	0	7434		0	
943675																																							25207	8949	48858	0	0	12091	0	5503	551073	492152	1589	506517	0	4654	0	0	44556	350	551073	0	0	43654	0	0	712	0	31945	460207			0	452330	447676	-160	0	0	0	12776	44556	72	2717	
943853																																							3525	1639	776	0	0	79	0	973	53194	44685	215	46600	0	818	0	0	6594	100	53194	0	0	4093	0	0	2400	0	4114	40571			0	47020	46202	1	0	0	1700	0	6594		0	
943974																																							13903	1041	36677	0	0	1504	420	4549	187158	163317	811	166128	0	1835	2000	0	21030	251	187158	0	0	19213	0	0	2659	0	27614	135703			0	128899	127064	-1093	2000	0	0	0	21030		0	
944047																																							2509	8467	5491	0	856	7136	460	2603	265783	225931	1099	236030	0	3077	9000	0	29753	100	265783	0	0	22353	0	0	7300	1400	50266	175665			0	222009	218932	0	7759	0	0	0	29753		10170	
944337																																							3212	3641	67492	0	0	3792	37	6969	261883	231180	3975	235155	0	1833	0	0	26728	2288	261883	0	0	16316	0	0	9463	468	54331	176849			0	175276	173443	-1339	0	0	0	0	26728		2829	
944355																																							18637	3970	33015	826	809	5292	335	9041	309236	259691	6888	266579	0	15247	0	0	42657	1856	309236	0	0	28192	0	0	12694	0	46708	212983			0	240674	225427	-85	0	0	0	0	42657		11884	
944551																																							3007	785	0	0	0	996	0	1368	39103	35501	121	35622	0	220	0	0	3481	400	39103	0	0	2681	0	0	400	0	9898	25603			0	18555	18335	0	141	0	0	0	3481		14471	
944627																																							123	8690	65119	0	0	8871	3425	11531	401508	350306	6932	366079	0	3686	8841	0	35429	2290	401508	0	0	33790	0	0	2331	776	91142	259164			0	305059	301373	-2982	1600	0	0	0	35429		0	
944739																																							4451	4642	150713	0	0	1059	276	1996	271987	235518	514	238541	0	858	0	0	33446	800	271987	0	0	24989	0	0	9200	0	41245	194273			0	98176	97318	-1543	3300	0	0	2509	33446		8232	
944748																																							5850	910	17226	0	0	217	0	691	64029	54388	120	54508	0	764	0	0	9521	200	64029	0	0	8355	0	0	800	0	10553	43835			0	39899	39135	166	0	0	0	0	9521		0	
944935																																							4223	1483	8967	0	0	180	0	899	52663	44447	337	44784	0	346	0	0	7879	1200	52663	0	0	6239	0	0	400	0	4592	39855			0	37257	36911	40	0	0	0	0	7879		0	
945026																																							2081	4730	162326	0	0	2696	0	25294	426222	317047	2634	361365	0	1374	37884	0	64858	1200	426223	0	0	53644	0	0	3391	0	128405	188642			0	230469	229095	6623	0	0	3800	0	64858	0	0	
945053																																							235187	43404	747584	0	72174	98114	1416	29745	3155682	2782823	15440	2822664	0	21733	1404	0	333018	1000	3155682	0	0	153978	0	0	179885	5146	657467	2125357			0	1944037	1922304	-1845	608	0	0	22997	333018		0	
945071																																							19502	3750	49229	0	0	7118	1125	11072	281258	232192	2418	234610	0	1612	0	0	46648	0	281258	0	0	46894	0	0	0	248	39189	193003			0	189684	188072	-246	0	0	0	0	46648		1142	
945950																																							3951	722	27558	0	0	1404	0	769	89699	82649	93	82742	0	532	0	0	6957	200	89699	0	0	2002	0	0	4800	185	27749	54900			0	55220	54688	-45	0	0	0	0	6957		422	
946171																																							2634	7209	31840	0	91	8365	0	13253	507936	429857	2607	464591	0	4344	32127	0	43345	1	507936	0	0	31957	0	0	11000	330	95318	334539			0	438894	434550	387	7834	0	0	0	43345	1830	0	
946274																																							19098	1212	0	0	603	3864	705	4619	128962	113084	510	113594	0	1046	0	0	15368	0	128962	0	0	15368	0	0	0	699	22649	90435			0	99208	98162	0	0	0	0	0	15368	0	0	
946461																																							0	3724	69350	0	0	720	52	659	94870	79828	391	80219	0	431	0	0	14651	500	94870	0	0	10812	0	0	3000	0	28821	51007			0	15940	15509	339	4850	0	0	0	14651	0	6	
946555																																							10336	3456	50022	0	0	4422	54	5402	181005	156985	648	157633	0	4121	0	0	23372	1150	181005	0	0	21097	0	0	843	0	51845	105140			0	110834	106713	282	600	0	0	0	23372		0	
947525																																							2241	2287	48581	0	366	6009	0	7202	311002	275953	737	286974	0	2743	7970	0	24028	123	311002	0	0	22705	0	0	1239	0	47732	228221			0	245359	242616	-39	0	0	0	2314	24028		1700	
947628																																							910	17818	20721	4	0	3725	0	7133	193863	173047	1773	174820	0	3957	0	0	19043	652	193863	0	0	15021	0	0	3323	0	18878	154169			0	147509	143552	47	0	0	0	0	19043	0	0	
947655																																							456	1874	16066	0	1044	2542	130	4934	129252	106463	926	110889	0	820	3500	0	18363	300	129252	0	0	1359	0	0	16512	0	24272	82191			0	103026	102206	192	0	0	0	0	18363		0	
947749																																							3192	7326	27395	0	109	8793	181	8327	363745	327260	2632	332136	0	5562	0	0	31609	120	363745	0	0	26354	0	0	5080	0	105062	222198			0	295340	289778	55	18644	0	0	2244	31609		0	
947776																																							31273	2721	26939	0	384	7881	0	9865	253228	214182	2869	233051	0	1121	16000	0	20177	1	253228	0	0	384	200	0	19763	337	41686	172496			0	174749	173628	29	0	0	0	0	20177		0	
948036																																							1605	2038	26330	0	9867	1175	180	5354	173795	131765	2344	144327	0	413	10218	0	29468	300	173795	0	0	26159	0	0	2319	23401	20633	111132			0	104258	103845	690	0	0	0	0	29468		0	
948250																																							8620	5337	37752	38	0	2796	140	1841	211727	184115	720	189043	0	1557	4025	0	22684	500	211727	0	0	20525	0	0	915	0	44588	139527			0	156760	155203	744	0	0	0	183	22684		0	
948278																																							28205	1296	0	0	0	1576	0	5887	115775	99096	398	99494	0	445	0	0	16281	0	115775	0	0	16281	0	0	0	0	9883	89213			0	74091	73646	0	719	0	0	0	16281		4446	
948531																																							11546	1760	992	0	0	3361	280	5401	141407	123743	1574	129417	0	2038	4100	0	11990	25	141407	0	0	7582	0	1386	3000	0	16032	107711			0	120105	118067	-3	0	0	0	0	11990		0	
948643																																							22471	710	4519	0	0	1944	0	2745	111248	99162	580	100493	0	782	751	0	10755	538	111248	0	0	5354	0	0	4862	0	26312	72851			0	61235	60453	1	5286	0	0	0	10755		13120	
949154																																							175800	49718	120039	3134	21664	39904	1976	67014	2590197	2267073	9543	2276616	0	32269	0	0	313581	2000	2590197	0	0	254310	0	0	55750	715	721293	1545780			0	2141542	2109273	1521	0	0	0	0	313581	960	0	
949305																																							414	1906	30233	0	0	6696	0	3267	223817	182918	2865	194228	0	1728	8445	0	29590	0	223818	0	0	29589	0	0	0	0	29634	153284			0	176442	174714	1	6587	0	0	0	29590		0	
949453																																							7154	711	7686	0	0	17	0	687	29951	26226	33	26259	0	272	0	0	3692	25	29951	0	0	1323	0	0	2225	0	9200	17026			0	13968	13696	119	0	0	0	0	3692	0	0	
950141																																							67221	8237	27269	0	70	28474	209	5782	651997	581427	1087	591514	0	5445	9000	0	60483	300	651997	0	0	12382	0	0	47694	2672	15615	565812			0	513972	508527	107	0	0	0	0	60483	0	3536	
950178																																							11947	3929	121734	0	10165	12265	0	40192	812537	540081	4058	708139	0	3083	164000	0	104397	0	812536	0	0	115094	0	0	0	25010	37837	502244			0	590378	587295	-10697	0	0	0	0	104397		0	
950356																																							27109	4161	26578	0	0	1416	69	4848	130755	116698	608	117306	0	774	0	0	13449	750	130755	0	0	4146	0	0	9258	0	44790	71908			0	67348	66574	-705	0	0	0	0	13449		0	
950758																																							8287	2554	8816	114	845	3873	434	2536	151061	123953	445	136899	0	1710	0	0	14162	120	151061	0	0	5413	0	0	8630	740	24667	99286			0	124572	122862	-1	0	0	0	12501	14162		0	
951102																																							28626	3900	38935	0	1572	4329	0	12884	429398	380311	3594	389615	0	4195	5710	0	39783	1	429398	0	0	39594	0	0	0	0	112468	267843			0	343347	339152	188	0	0	0	0	39783	0	0	
952172																																							9240	6024	0	0	0	4372	0	14933	512292	420081	3043	446124	0	3553	23000	0	66168	0	512292	0	0	2165	0	0	64065	0	39868	380213			0	429284	425731	-62	12126	0	0	0	66168		39866	
952257																																							1583	948	41773	0	0	133	0	2411	95366	78177	290	80467	0	490	2000	0	14899	150	95366	0	0	11840	0	0	1650	0	13357	64821			0	49008	48518	1259	0	0	0	0	14899		0	
952677																																							20043	16154	325327	0	15128	13898	505	76410	1794088	1345562	13072	1612604	0	12606	253970	0	181484	0	1794088	0	0	28930	0	0	153674	0	176729	1168833			0	1339229	1326623	-1120	0	0	0	0	181484	0	0	
952846																																							9409	1808	5	0	733	4421	0	1819	92956	74279	819	81098	0	1006	6000	0	11858	100	92956	0	0	4858	0	0	6900	0	24356	49923			0	75767	74761	0	0	0	0	0	11858	0	0	
953535																																							10595	2892	50874	0	13603	10300	224	8243	438674	372902	1869	392506	0	4103	15000	0	46168	580	438674	0	0	7924	0	6100	31196	3536	52795	320107			0	335687	331584	368	2980	0	0	2735	46168		3843	
953843																																							10793	638	13160	0	3348	1520	0	1254	173556	151301	259	151560	0	1458	0	0	21996	405	173556	0	0	10038	0	0	11420	0	42077	109224			0	144064	142606	133	237	0	0	0	21996		0	
953852																																							15069	4101	54357	0	1108	7197	859	6731	234602	216216	588	216804	0	1170	0	0	17798	225	234602	0	0	10458	0	0	7250	0	57893	158323			0	137950	136780	-135	8400	0	0	0	17798		0	
954158																																							495	2923	19476	0	1504	634	0	2655	107465	87747	173	95520	0	662	0	0	11945	150	107465	0	0	5202	0	0	6400	0	17286	70461			0	71501	70839	193	0	0	6500	1100	11945		8939	
954251																																							8220	4231	11580	0	0	2082	68	4095	155589	133406	1643	135049	0	927	0	0	20540	240	155589	0	0	19053	0	0	1260	0	39744	93662			0	118703	117776	-13	7537	0	0	0	20540		0	
954279																																							9906	4253	64297	0	952	9265	0	9320	608607	466503	2977	547702	0	7192	78222	0	60905	0	608607	0	0	468	0	0	59431	1692	55393	411110			0	509741	502549	1006	0	0	0	0	60905	6373	0	
954653																																							4674	2353	5029	0	0	531	0	621	67992	57448	61	57509	0	922	0	0	10483	676	67992	0	0	4584	0	0	5203	0	17832	39616			0	55706	54784	20	0	0	0	0	10483		0	
954671																																							5693	3102	30838	0	0	7323	290	6701	189552	166786	392	167178	0	1397	0	0	22374	330	189552	0	0	14963	0	0	6612	0	33397	133389			0	137002	135605	469	0	0	0	0	22374		0	
955548																																							8799	3909	64467	0	2629	5677	114	7471	310757	242033	2885	281518	0	2148	19795	0	29239	800	310757	0	0	26294	0	0	1736	1153	52790	189244			0	217661	215513	409	25	0	0	16805	29239		1000	
955753																																							7499	1492	14025	0	0	825	0	5374	92686	76772	208	78913	0	868	750	0	13773	520	92686	0	0	9442	0	0	3600	0	17245	59527			0	64339	63471	211	0	0	1183	0	13773		0	
955940																																							204	4538	13779	0	0	7126	0	2711	216987	184345	868	197763	0	1740	12550	0	19224	400	216987	0	0	18011	0	0	800	0	30802	153544			0	172778	171038	13	10564	0	0	0	19224		7027	
955959																																							16129	5548	22576	0	0	6293	151	11800	342171	282724	4093	302503	0	3096	0	0	39668	75	342171	0	0	25466	0	0	13723	93	25027	257697			0	213319	210223	404	0	0	0	15686	39668		69358	
955977																																							3594	2895	34670	0	277	9295	0	17866	380031	284009	4610	340320	0	3068	51701	0	39711	1	380031	0	0	20746	0	0	20235	2981	52698	231311			-1611	292636	289568	340	18885	0	0	0	39711		0	
956134																																							5917	1736	51975	0	133	1974	0	3237	134824	93981	453	121460	0	990	3000	0	13364	600	134824	0	0	10071	0	0	2636	0	14963	79018			0	70842	69852	57	0	0	0	24026	13364		0	
956152																																							1229	2198	49649	0	0	916	69	1821	122519	105609	670	110029	0	744	3750	0	12490	100	122519	0	0	10221	0	0	1398	0	17802	87807			0	67381	66637	771	0	0	0	0	12490	0	0	
956255																																							11907	2952	90335	0	0	5124	389	12593	275926	229910	926	243628	0	2383	6354	0	32298	1100	275926	0	0	29342	0	0	1020	0	48545	181365			0	154014	151631	836	995	0	0	6438	32298		0	
956358																																							6481	4918	11759	0	894	3324	341	3258	93977	84993	109	85102	0	519	0	0	8875	50	93977	0	0	362	0	0	8329	0	22478	62515			0	63413	62894	134	107	0	0	0	8875		1	
956376																																							25537	807	28632	0	0	2662	0	5246	149348	123211	413	131924	0	479	8300	0	17424	0	149348	0	0	17294	0	0	0	0	25829	97382			0	86943	86464	130	0	0	0	0	17424		0	
956527																																							31874	6313	39257	0	0	8	0	5149	195006	170295	797	171092	0	3750	0	0	23914	1000	195006	0	0	21946	0	0	1144	0	37259	133036			-260	116155	112405	84	0	0	0	0	23914	0	0	
956554																																							23073	961	9013	0	0	879	0	261	92386	71935	112	72047	0	934	0	0	20339	325	92386	0	0	17378	0	0	2620	0	23839	48096			0	56188	55254	16	0	0	0	0	20339		2945	
956750																																							28736	12786	114780	0	9470	35108	1103	12148	559746	487167	3115	501119	0	3108	10837	0	58626	2981	559745	0	0	17782	0	0	37305	0	163544	323623			0	348723	345615	558	0	0	0	0	58626	0	0	
956938																																							7332	21922	6825	30	268	15974	3941	29615	672239	547785	3395	600255	0	4824	44250	0	71984	2300	672239	0	0	47828	0	0	21534	3202	99427	448359			0	516871	512047	322	0	0	4825	0	71984	0	71083	
956956																																							734	1560	126478	0	0	5490	1642	10157	275223	207968	594	244910	0	1424	36348	0	30313	200	275223	0	0	28106	0	0	575	0	63379	144589			0	130586	129162	1432	0	0	0	0	30313		0	
957757																																							89851	7163	39920	0	2210	6093	47	5615	313972	273891	2177	286198	0	1748	0	0	27774	490	313972	0	0	15650	0	0	11154	890	76652	197239			0	155596	153848	480	0	0	0	10130	27774	8335	0	
958204																																							12679	7964	263629	0	1198	14992	418	75952	1691948	1194128	32863	1541202	0	10459	297427	0	150746	0	1691948	0	0	151771	0	0	8230	0	277226	916902			0	1321765	1311306	-9255	502	0	0	16784	150746	3308	0	
958231																																							5787	930	0	0	0	16	0	486	35415	28082	17	28099	0	54	0	0	7316	120	35415	0	0	6316	0	0	880	0	3628	24454			0	27751	27697	0	0	0	0	0	7316		499	
958558																																							15001	5568	110734	0	0	3070	0	9806	253140	211361	2055	213416	0	2098	0	0	39724	1000	253140	0	0	36769	0	0	1000	0	59413	151948			0	101919	99821	955	9140	0	0	0	39724		0	
958727																																							17804	34460	327174	7828	93246	44796	1433	53871	2407232	2001782	12305	2070608	0	12786	19299	0	336624	3000	2407232	0	0	122268	0	0	210520	3165	557085	1444697			0	1836241	1823455	836	0	0	0	37222	336624	0	0	
958763																																							5277	2014	31820	0	0	3250	941	1043	117323	97458	430	97888	0	2415	0	0	19435	800	117323	0	0	17626	0	0	1000	0	28578	68880			0	75393	72978	9	0	0	0	0	19435		0	
959304																																							44100	11897	794460	0	14164	71180	239	319725	6945744	4888536	80669	6274421	0	21510	1305216	0	671323	10	6945744	12890	0	402246	0	0	280673	0	420121	4468415			0	5638413	5616903	-11606	0	0	0	0	671323	0	60186	
959443																																							1057	7571	59057	0	0	3473	22	3937	220202	160683	1061	184061	0	2954	22317	0	36141	60	220202	0	0	24804	0	0	10640	0	18926	141757			0	145178	142224	637	2861	0	0	0	36141		0	
959630																																							3849	547	4768	0	0	505	0	1658	24118	19788	582	20370	0	122	0	0	3748	393	24118	0	0	1768	0	0	1572	0	6688	13100			0	12913	12791	15	0	0	0	0	3748		0	
959715																																							205690	49618	116136	0	1406	2209	0	43023	813493	406246	9546	707671	-256	8083	97937	0	106078	3292	813493	0	0	72174	0	0	30766	0	264975	141271			0	360252	352169	-154	32131	0	193942	0	105822		11111	
960047																																							12341	2182	8769	0	0	1149	396	2380	65882	58288	909	59197	0	255	0	0	6685	292	65882	0	0	4199	0	0	2708	0	14591	43698			-528	35662	35407	14	3022	0	0	0	6685		236	
960533																																							8007	4270	19117	0	0	854	10	509	60639	53664	366	54030	0	357	0	0	6609	87	60639	0	0	3236	0	0	3113	0	24198	29466			0	28229	27872	173	0	0	0	0	6609		0	
960551																																							1054	1444	4250	0	892	674	0	2767	48988	41225	474	43789	0	454	1675	0	5199	150	48988	0	0	647	0	0	4475	0	7250	33975			0	37861	37407	-73	0	0	415	0	5199		500	
960560																																							66816	3360	3327	0	1296	2527	0	3217	321310	265018	930	285948	0	1592	20000	0	35362	25	321310	0	0	-4103	0	0	39436	0	44337	220681			0	241530	239938	4	0	0	0	0	35362		829	
960935																																							12259	44171	164151	10	3170	29342	4118	30626	1190806	1058737	4125	1072862	0	11747	10000	0	117944	1500	1190806	0	0	80489	0	0	35550	12624	333340	725397			0	804517	792770	405	3070	0	0	0	117944	0	94495	
961259																																							18933	9388	140755	0	0	2377	128	30392	695241	558152	1916	623007	0	4554	38500	0	72234	500	695241	0	0	54853	0	0	15685	371	167544	390608			0	269728	265174	1196	0	0	0	24439	72234	0	227723	
961343																																							7178	6484	54734	15	1862	7375	513	7427	253155	224784	1403	229941	0	1808	0	0	23214	2610	253155	0	0	13360	0	0	7790	0	68739	156045			0	169153	167345	-546	222	0	0	3754	23214		0	
961400																																							54039	4841	999	0	13785	8911	0	5636	401097	341230	6337	349858	0	2496	2291	0	51239	0	401097	0	0	52194	0	0	800	0	102321	238909			0	315382	312886	-1755	0	0	0	0	51239		0	
961446																																							2653	2086	64	0	0	1169	0	1607	107151	98560	529	99089	0	1197	0	0	8062	550	107151	0	0	2074	0	0	5438	0	30274	68286			0	95672	94475	0	5097	0	0	0	8062		0	
961576																																							315117	23660	1815	0	255	20513	0	22263	2151429	1897844	7675	1906798	0	4884	1279	0	244631	624	2151429	0	0	243655	13257	0	81	0	62821	1835023			0	583860	578976	271	0	0	0	0	244631		1175573	
961624																																							56652	78648	1166785	47	11050	105289	977	82774	8704665	6896325	40983	7669103	0	47691	668451	0	1035562	0	8704665	0	0	39522	8886	0	1007131	20212	1264203	5632122			0	7169981	7122290	-11091	0	0	0	63344	1035562		51055	
961811																																							21856	5575	34463	0	0	3391	6095	3945	350916	299727	1141	318243	0	2663	17375	0	32674	4200	350917	0	0	16824	0	0	11710	0	51746	247981			0	278254	275591	-60	0	0	0	0	32674	0	0	
962256																																							3316	1621	39115	0	2585	2703	30	7099	185149	148338	768	161346	0	2403	9577	0	23803	200	185149	0	0	1538	0	0	21651	0	20958	127380			0	131083	128680	414	0	0	1854	809	23803		0	
962313																																							992	4188	14417	0	1962	3902	411	1301	141232	120782	548	127730	0	883	0	0	13502	200	141232	0	0	9052	0	0	4290	0	26558	94224			0	108809	107926	-40	6133	0	0	6400	13502		0	
962890																																							35733	16849	154760	0	42621	19051	1354	39377	1327825	1019695	4111	1163930	0	8759	140124	0	163895	37	1327825	0	0	17720	0	0	146185	2475	143434	876261			0	1019957	1011198	-47	402	0	0	0	163895	177	3828	
962966																																							11222	955	2008	0	813	3866	0	6924	127345	110941	396	111337	0	1140	0	0	16008	5268	127345	0	0	-1943	0	0	12700	0	46729	64212			0	102697	101557	-17	0	0	0	0	16008		0	
963002																																							8186	4112	15761	0	344	3236	0	14467	419482	348673	3295	380477	0	4966	28509	0	39005	0	419482	0	0	0	0	0	38926	0	53298	295375			0	375900	370934	79	2442	0	0	0	39005	0	0	
963730																																							36806	3179	0	0	0	783	2507	2330	306368	267885	563	268448	0	3558	0	0	37920	1600	306368	0	0	18720	0	0	17600	0	74251	193634			0	259662	256104	0	0	0	0	0	37920		4659	
963945																																							443900	13309	235155	1	84825	25324	0	57476	5107485	4529061	42785	4587767	0	12192	15921	0	519718	101	5107485	101514	0	518793	0	0	873	1893551	176724	4352337			0	2257824	2245632	-49	0	6798	0	0	519718	0	0	
963954																																							3305	2992	25656	0	0	1119	0	2775	93536	84227	175	84402	0	1099	0	0	9134	105	93536	0	0	6005	0	0	2926	0	19296	64931			0	58788	57689	98	0	0	0	0	9134	0	0	
964157																																							69890	4542	37136	0	0	6547	0	7246	249730	220774	2478	223252	20	1530	0	0	26458	2000	249730	0	0	17300	0	0	7013	0	105954	114820			0	125899	124369	145	0	0	0	0	26478		0	
964250																																							13277	1111	28682	0	50	1124	0	1403	88291	74174	150	77022	0	624	5	0	11269	400	88291	0	0	9584	0	0	1120	0	13762	60412			0	43268	42644	165	0	0	0	2693	11269		0	
964700																																							17135	44944	966731	0	45661	117848	0	332185	8621654	6485583	60728	7804335	0	75067	1026066	0	817319	6815	8621654	33835	34586	339023	0	0	466981	3640	1857694	4627889			0	7080260	7005193	4500	0	0	135000	62372	817319	0	54482	
965051																																							8357	825	26899	0	0	828	0	1529	76460	68158	264	68422	0	684	0	0	8037	360	76459	0	0	6649	0	0	812	0	18608	49550			0	37595	36911	216	1111	0	0	0	8037		0	
965789																																							52779	6493	0	0	36869	15453	586	11248	877645	711415	3918	763333	0	2782	48000	0	114312	3	877645	0	0	6743	0	0	107566	17244	134232	577183			0	738891	736109	0	864	0	0	0	114312		0	
966272																																							5444	589	31427	0	0	892	0	843	106442	91944	194	92888	0	512	750	0	13554	0	106442	0	0	13823	0	0	0	0	7062	84882			0	67759	67247	-269	0	0	0	0	13554		0	
966722																																							1540	8583	77216	0	0	6272	0	9813	364361	318102	2467	333312	0	2590	12743	0	31049	540	364361	0	0	29482	0	0	600	0	54663	263439			0	252140	249550	427	11232	0	0	0	31049	0	155	
966731																																							6000	3849	49351	0	0	3198	285	6961	219661	191807	2029	193836	0	3221	0	0	25825	393	219661	0	0	24774	0	0	393	0	41137	150670			0	151185	147964	265	2053	0	0	0	25825		0	
966973																																							7248	3313	2471	0	0	1655	0	483	80894	62018	133	63130	0	586	979	0	17764	0	80894	0	0	17784	0	0	0	0	488	61530			0	59619	59033	-20	0	0	0	0	17764		6691	
967046																																							1832	8976	107598	945	1837	3589	728	18830	586559	469347	4840	520005	0	5876	38812	0	66554	100	586559	0	0	53556	0	0	10547	1508	88579	380768			0	446314	440438	2351	278	0	0	7006	66554		0	
